('https://image1.ljcdn.com/120000-inspection/64cbcb52-b5e1-4376-aa10-f65440029c83.jpg.296x216.jpg', '祈年大厦  西南两居 交通方便 视野开阔！', '祈年大厦  | 2室1厅 | 76.04平米 | 南 | 精装 | 有电梯', '低楼层(共32层)塔楼  -  劝业场', '468万', '单价61547元/平米')
('https://image1.ljcdn.com/120000-inspection/55ac4b22-53ec-46a5-b105-227eff13f782.jpg.296x216.jpg', '正规两居室 适合居住 出行方便 环境良好', '光华巷  | 2室1厅 | 53.88平米 | 北 | 简装 | 无电梯', '低楼层(共7层)板楼  -  劝业场', '330万', '单价61248元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload8ba875ee-69a2-4558-84ab-695e7cb2fd53.jpg.296x216.jpg', '此房私产满二年，居住舒适，交通便利，诚意出售', '同方花园  | 3室1厅 | 112.48平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共28层)板楼  -  南市', '710万', '单价63123元/平米')
('https://image1.ljcdn.com/120000-inspection/e07f3e34-0bea-4275-b24d-acc6ce80ccd4.jpg.296x216.jpg', '和平区市河北路  浮德里小区  配套完善 私产过五年', '浮德里  | 1室1厅 | 36.98平米 | 西 | 简装', '高楼层(共6层)板楼  -  劝业场', '205万', '单价55436元/平米')
('https://image1.ljcdn.com/120000-inspection/18a2ad03-3726-4994-9c38-f1d3e1cdaf1a.jpg.296x216.jpg', '此房户型方正，业主诚意出售，采光充足，视野无遮挡。', '诚基经贸中心  | 2室2厅 | 68.07平米 | 南 | 其他 | 有电梯', '低楼层(共33层)塔楼  -  体育馆街', '320万', '单价47011元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploade3d4ba62-7496-41b0-991e-893346dbb131.jpg.296x216.jpg', '南北向通透户型 带装修 看房方便', '兴河里  | 2室1厅 | 58.68平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新兴街', '249万', '单价42434元/平米')
('https://image1.ljcdn.com/120000-inspection/56f50191-30a9-40be-86ed-1f28cb715902.jpg.296x216.jpg', '同安新里，中间楼层，采光好，业主诚意出售，交通方便', '同安新里  | 1室1厅 | 36.67平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  新兴街', '169万', '单价46087元/平米')
('https://image1.ljcdn.com/120000-inspection/ec7afc65-5997-4b0a-8235-bde9a5a10e31.jpg.296x216.jpg', '荣庆园次新房，房屋保持原样没有损坏。适宜自住。', '荣庆园  | 2室1厅 | 72.18平米 | 西 北 | 简装 | 有电梯', '中楼层(共30层)塔楼  -  南市', '440万', '单价60959元/平米')
('https://image1.ljcdn.com/120000-inspection/b6cf6351-5ffd-4ce7-8895-9c243d9aeb64.jpg.296x216.jpg', '岳阳道上 鼎合里 标准两居室 居住舒适', '鼎和里  | 2室1厅 | 67.48平米 | 东 | 简装 | 无电梯', '高楼层(共6层)板楼  -  体育馆街', '470万', '单价69651元/平米')
('https://image1.ljcdn.com/120000-inspection/d6e2fec3-3109-4de0-8d7d-80c5419b93c5.jpg.296x216.jpg', '精装两室，私产过5，中间楼层，南北通透，H户型', '郡城家园  | 2室1厅 | 119.83平米 | 南 北 | 精装', '中楼层(共18层)暂无数据  -  劝业场', '780万', '单价65093元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadde4d29a4-904a-432c-ab30-7592c97b5376.jpg.296x216.jpg', '和平区 海河沿线 津塔公寓 70年产权住宅 看房方便', '环球金融中心津塔公寓  | 1室1厅 | 89.91平米 | 南 西 | 精装 | 有电梯', '中楼层(共30层)塔楼  -  小白楼', '280万', '单价31143元/平米')
('https://image1.ljcdn.com/120000-inspection/331d5799-6e65-479f-b8be-176f293ed4b5.jpg.296x216.jpg', '南向三居室 低楼层 采光充足 无遮挡', '同方花园  | 3室2厅 | 112.32平米 | 南 | 精装 | 有电梯', '低楼层(共24层)板楼  -  南市', '636万', '单价56624元/平米')
('https://image1.ljcdn.com/120000-inspection/45231532-fcff-43d3-91a9-d51a55474e3c.jpg.296x216.jpg', '益寿里小区 两室一厅 交通便利 小区环境干净舒适', '益寿里  | 2室1厅 | 56.28平米 | 西 | 简装 | 无电梯', '低楼层(共6层)板楼  -  体育馆街', '550万', '单价97726元/平米')
('https://image1.ljcdn.com/120000-inspection/c1b656b0-bac3-4b14-9f03-873343100a48.jpg.296x216.jpg', '诚基精装房 纯阳面东南角 视野好', '诚基经贸中心  | 1室1厅 | 48.02平米 | 东南 | 其他 | 有电梯', '高楼层(共50层)塔楼  -  体育馆街', '198万', '单价41233元/平米')
('https://image1.ljcdn.com/120000-inspection/d083c67c-b8f5-4247-b40a-ebfcf4bee513.jpg.296x216.jpg', '观云里正规两居室采光无遮挡出行方便', '观云里  | 2室1厅 | 67.74平米 | 西 | 精装 | 有电梯', '低楼层(共24层)板楼  -  南营门街', '280万', '单价41335元/平米')
('https://image1.ljcdn.com/120000-inspection/88031ee8-1b71-455e-8694-a93356c08fb6.jpg.296x216.jpg', '诚基经贸中心 1室1厅 235万', '诚基经贸中心  | 1室1厅 | 68.07平米 | 北 | 其他 | 有电梯', '中楼层(共33层)塔楼  -  体育馆街', '235万', '单价34524元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7a16aaf1-c29a-4c9b-9f03-8246d44c93e7.jpg.296x216.jpg', '中间楼层  南面带阳台 采光无遮挡', '卫华里  | 1室1厅 | 36.32平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  新兴街', '179万', '单价49285元/平米')
('https://image1.ljcdn.com/120000-inspection/c0c4b522-a637-41b7-88e6-16ff454e978c.jpg.296x216.jpg', '诚基经贸 纯北向 复式两居 高层 无遮挡 视野佳', '诚基经贸中心  | 2室2厅 | 63.08平米 | 北 | 精装 | 有电梯', '中楼层(共33层)塔楼  -  体育馆街', '295万', '单价46767元/平米')
('https://image1.ljcdn.com/120000-inspection/8d39ee97-3066-4841-9209-6f13b3263a13.jpg.296x216.jpg', '荣庆园复试，看房方便， 诚意出售 满五唯一', '荣庆园  | 4室2厅 | 91.14平米 | 南 | 其他 | 有电梯', '高楼层(共30层)塔楼  -  南市', '720万', '单价79000元/平米')
('https://image1.ljcdn.com/120000-inspection/009c66c5-5ca1-4bdd-9ce2-c7067a839b72.jpg.296x216.jpg', '诚基 带燃气 交通便利 户型方正', '诚基经贸中心  | 1室1厅 | 46.85平米 | 东北 | 其他 | 有电梯', '低楼层(共50层)塔楼  -  体育馆街', '186万', '单价39702元/平米')
('https://image1.ljcdn.com/120000-inspection/9f7f95d0-e146-42bc-a603-656f9d1425af.jpg.296x216.jpg', '海河沿岸 津门公寓 南北通透 950万 有钥匙看房方便', '环球金融中心津门公寓  | 3室2厅 | 187.02平米 | 南 北 | 精装 | 有电梯', '低楼层(共41层)板塔结合  -  劝业场', '935万', '单价49995元/平米')
('https://image1.ljcdn.com/120000-inspection/7df2ac31-41cb-4a98-9c54-23f1f74c6a80.jpg.296x216.jpg', '两室一厅 阳面精装 低楼层 私产满五年 小区环境好', '金德园  | 2室1厅 | 80.61平米 | 南 | 其他 | 有电梯', '低楼层(共30层)板楼  -  南营门街', '535万', '单价66369元/平米')
('https://image1.ljcdn.com/120000-inspection/400e5769-a4fd-41cf-8aea-a9d4ceac01f4.jpg.296x216.jpg', '公产两室 阳台为大通台 采光充裕 诚意出售', '市政里  | 2室1厅 | 64.89平米 | 东南 | 毛坯 | 无电梯', '中楼层(共6层)板楼  -  南营门街', '379万', '单价58407元/平米')
('https://image1.ljcdn.com/120000-inspection/d3ddbfc4-d2cd-4c78-8653-705f9cd30f22.jpg.296x216.jpg', '南市 花园洋房 一梯两户 业主人很好，人车分流', '新世界花园  | 3室2厅 | 170.94平米 | 南 北 | 精装 | 有电梯', '中楼层(共9层)板楼  -  南市', '1050万', '单价61426元/平米')
('https://image1.ljcdn.com/120000-inspection/957a82c7-6d27-43af-b373-efb89a793cc8.jpg.296x216.jpg', '安宁里小区 小区环境好 看房方便 诚意出售', '安宁里  | 2室1厅 | 61.16平米 | 东 西 | 其他 | 无电梯', '中楼层(共6层)板楼  -  南营门街', '420万', '单价68673元/平米')
('https://image1.ljcdn.com/120000-inspection/dfd4ae48-3d03-46f5-a377-2934a759b609.jpg.296x216.jpg', '开发里 98年房龄 带电梯 全明户型 有钥匙', '开发里  | 2室1厅 | 75.47平米 | 东南 南 北 | 其他 | 有电梯', '高楼层(共14层)板楼  -  新兴街', '345万', '单价45714元/平米')
('https://image1.ljcdn.com/120000-inspection/b039fbeb-e688-4c6c-bf67-4aea11b64fd5.jpg.296x216.jpg', '大生里，中楼层，房主诚心出售。', '大生里  | 1室1厅 | 32.29平米 | 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  南营门街', '200万', '单价61939元/平米')
('https://image1.ljcdn.com/120000-inspection/0563a52f-c0f0-4787-bff4-d627820ab50f.jpg.296x216.jpg', '东南 采光好 无遮挡 交通便利 诚心出售 私产过二', '益寿里  | 1室1厅 | 38.43平米 | 东南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  体育馆街', '400万', '单价104086元/平米')
('https://image1.ljcdn.com/120000-inspection/ea09ca5f-5537-425d-bea3-87bef3e3ade1.jpg.296x216.jpg', '南北通透 精装修 配套设施齐全 看海河全景', '环球金融中心津门公寓  | 3室2厅 | 216.22平米 | 南 北 | 其他 | 有电梯', '中楼层(共41层)板塔结合  -  劝业场', '1300万', '单价60124元/平米')
('https://image1.ljcdn.com/120000-inspection/a83c5065-055a-4fb3-953d-32335e4ac7a0.jpg.296x216.jpg', '私产过两年，低总价，低单价！业主诚心卖！', '荣善新里  | 2室1厅 | 48.14平米 | 东 | 精装 | 无电梯', '高楼层(共6层)板楼  -  小白楼', '242万', '单价50271元/平米')
('https://image1.ljcdn.com/120000-inspection/53db6296-fa75-4906-abf1-51953e7602aa.jpg.296x216.jpg', '鸿记里 配套齐全 私产 采光好 适合居住', '鸿记里  | 3室1厅 | 73.05平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  劝业场', '380万', '单价52020元/平米')
('https://image1.ljcdn.com/120000-inspection/fd873506-fc00-4890-aab7-97b172c5c864.jpg.296x216.jpg', '兴河里 私产房税费低 出行方便 交通便利', '兴河里  | 1室1厅 | 29.49平米 | 东 | 其他 | 无电梯', '低楼层(共6层)板楼  -  新兴街', '160万', '单价54256元/平米')
('https://image1.ljcdn.com/120000-inspection/c0167463-cf9b-4457-8576-4b799d9a777e.jpg.296x216.jpg', '居住方便舒适，采光好,带小院，使用空间大', '泰华里  | 3室1厅 | 62.23平米 | 南 | 其他 | 无电梯', '低楼层(共4层)板楼  -  体育馆街', '450万', '单价72313元/平米')
('https://image1.ljcdn.com/120000-inspection/2a38efdf-d502-4208-b4f7-9c9120b66977.jpg.296x216.jpg', '和平区电梯楼层 低楼层 双阳面 采光好 价位面谈', '朗文名邸  | 2室1厅 | 86.52平米 | 南 | 精装 | 有电梯', '低楼层(共32层)板楼  -  新兴街', '650万', '单价75128元/平米')
('https://image1.ljcdn.com/120000-inspection/16e906f6-c1ce-44f3-b7dc-fb51a9444e89.jpg.296x216.jpg', '金泉里  中楼层  改善 大两居', '金泉里  | 2室1厅 | 51.64平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  新兴街', '360万', '单价69714元/平米')
('https://image1.ljcdn.com/120000-inspection/04389f9f-0d42-4a35-9dc5-9d46fab5c2f0.jpg.296x216.jpg', '景阳里 朝东 带电梯 采光好 精装修', '景阳里  | 1室1厅 | 108.17平米 | 东 | 精装 | 有电梯', '低楼层(共12层)板楼  -  南营门街', '540万', '单价49922元/平米')
('https://image1.ljcdn.com/120000-inspection/4fc6ea29-9779-46cc-8399-3e204e655f85.jpg.296x216.jpg', '辅恩里 楼层好 采光好 视野宽阔 配套齐全', '辅恩里  | 2室1厅 | 57.03平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新兴街', '320万', '单价56111元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadd7a724ef-2337-4f54-b62c-9c4d0f0f4b93.jpg.296x216.jpg', '新文化花园新典居 3室2厅 800万', '新文化花园新典居  | 3室2厅 | 157.53平米 | 南 北 | 精装 | 有电梯', '高楼层(共15层)板楼  -  南市', '800万', '单价50784元/平米')
('https://image1.ljcdn.com/120000-inspection/ee4b1d4a-dd4b-48f3-a2ed-77307cc02c1e.jpg.296x216.jpg', '昆明路犀地 79.58平米精装两室 一梯两户 新小区户型正', '朗文名邸  | 2室1厅 | 79.58平米 | 西北 | 其他 | 有电梯', '高楼层(共34层)板楼  -  新兴街', '588万', '单价73888元/平米')
('https://image1.ljcdn.com/120000-inspection/5eccdbc7-4a1c-4ed6-aa91-655d8afb02d0.jpg.296x216.jpg', '振河里 中间楼层 私产房 正规一室', '振河里  | 1室1厅 | 40.41平米 | 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  新兴街', '175万', '单价43307元/平米')
('https://image1.ljcdn.com/120000-inspection/313fa30a-9eb0-401a-80b6-c6bd7e8698aa.jpg.296x216.jpg', '同康里两室 采光好 户型方正通风好', '同康里  | 2室1厅 | 82.6平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)板楼  -  新兴街', '270万', '单价32688元/平米')
('https://image1.ljcdn.com/120000-inspection/c00d9c5b-6290-488b-9fb7-cc53fd472206.jpg.296x216.jpg', '世昌里小区 公产房  小区环境干净舒适 适合居住', '世昌里  | 1室1厅 | 19.96平米 | 东 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  南营门街', '245万', '单价122746元/平米')
('https://image1.ljcdn.com/120000-inspection/aee46161-ead6-44a3-8f88-719cf49e027a.jpg.296x216.jpg', '和平区次新房小区，环境好，南北通透全明户型', '汇名园  | 3室2厅 | 169.2平米 | 南 北 | 其他 | 有电梯', '中楼层(共9层)板楼  -  南营门街', '900万', '单价53192元/平米')
('https://image1.ljcdn.com/120000-inspection/e2f24179-9be5-420b-9041-c8299a82cbf2.jpg.296x216.jpg', '山西路春荣里，低楼层精装修大三居看房方便，价格可聊', '春荣里  | 3室1厅 | 73.1平米 | 东 | 精装 | 无电梯', '低楼层(共6层)板楼  -  劝业场', '329万', '单价45007元/平米')
('https://image1.ljcdn.com/120000-inspection/75b6651c-c0e6-4bc4-aca1-5f2625237f00.jpg.296x216.jpg', '低楼层南北通透两室 布局合理 采光无遮挡 私产满二', '蓉芳里  | 2室1厅 | 83.68平米 | 南 北 | 精装 | 有电梯', '高楼层(共9层)板楼  -  南市', '450万', '单价53777元/平米')
('https://image1.ljcdn.com/120000-inspection/c502b214-7ad6-433d-b687-eb519a46097f.jpg.296x216.jpg', '私产房 精装修 可以贷款 两室户型 采光好', '吉星北里  | 2室1厅 | 59.65平米 | 西北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  南营门街', '385万', '单价64544元/平米')
('https://image1.ljcdn.com/120000-inspection/d574df4a-05d5-4f48-99f8-b4511a22a3e9.jpg.296x216.jpg', '和平时光 采光好 楼层好  环境好 看房方便', '和平时光  | 3室1厅 | 135.82平米 | 西南 | 其他 | 有电梯', '低楼层(共31层)板楼  -  劝业场', '715万', '单价52644元/平米')
('https://image1.ljcdn.com/120000-inspection/6bbd9676-95f3-4109-ac7c-c6065a412001.jpg.296x216.jpg', '吉利花园 朝南无遮挡 视野好 采光好 户型布局合理', '吉利花园  | 2室1厅 | 67.28平米 | 南 | 精装 | 有电梯', '高楼层(共32层)塔楼  -  南营门街', '480万', '单价71344元/平米')
('https://image1.ljcdn.com/120000-inspection/81e8354e-bbb3-4e65-ab3c-ef31cfd148e4.jpg.296x216.jpg', '户型方正 低楼层 双卫生间 过两年 带飘窗 闹中取静', '保利大都会天汇尚苑  | 2室2厅 | 133.46平米 | 南 | 其他 | 有电梯', '低楼层(共38层)板楼  -  南市', '735万', '单价55073元/平米')
('https://image1.ljcdn.com/120000-inspection/8aed7a99-fb64-4810-b3e1-339abc2534a6.jpg.296x216.jpg', '保利金香槟一三一四年交的房，属于和平这块的次新房。', '保利金香槟  | 3室2厅 | 156.31平米 | 南 | 精装 | 有电梯', '低楼层(共30层)板楼  -  南市', '899万', '单价57514元/平米')
('https://image1.ljcdn.com/120000-inspection/d65430d1-844e-46db-afe0-39d27978b279.jpg.296x216.jpg', '承德道 海河边 低楼层 低密度住宅', '承德道  | 3室1厅 | 74.63平米 | 南 | 其他', '低楼层(共8层)板楼  -  劝业场', '350万', '单价46899元/平米')
('https://image1.ljcdn.com/120000-inspection/7e47b300-3264-40ab-b6bc-75699589146a.jpg.296x216.jpg', '和平区 纯住宅 精装一居 私产房 后期税费低', '诚基经贸中心  | 1室1厅 | 67.51平米 | 西 | 其他 | 有电梯', '低楼层(共50层)塔楼  -  体育馆街', '205万', '单价30366元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload05b2a9be-d942-4805-9fb1-3a33d11499c0.jpg.296x216.jpg', '众诚里 2室1厅 360万', '众诚里  | 2室1厅 | 44.88平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  南营门街', '360万', '单价80214元/平米')
('https://image1.ljcdn.com/120000-inspection/985a0592-481a-4d03-84d0-81a3c49f951e.jpg.296x216.jpg', '南京路 1室1厅 159万', '南京路  | 1室1厅 | 34.11平米 | 南 | 其他 | 有电梯', '中楼层(共18层)板楼  -  小白楼', '159万', '单价46614元/平米')
('https://image1.ljcdn.com/120000-inspection/f1945583-0888-487f-b506-b4abcd7e215b4.jpg.296x216.jpg', '诚基经贸中心 3室2厅 370万', '诚基经贸中心  | 3室2厅 | 84.37平米 | 东 | 其他 | 有电梯', '低楼层(共33层)塔楼  -  体育馆街', '370万', '单价43855元/平米')
('https://image1.ljcdn.com/120000-inspection/d186fc3b-90d9-4de7-90ba-0122654b9a03.jpg.296x216.jpg', '私产满五 交通便利出行方便，户型方正，居住方便舒适', '保利大都会天汇尚苑  | 4室2厅 | 267.2平米 | 南 北 | 精装 | 有电梯', '中楼层(共45层)板楼  -  南市', '1350万', '单价50524元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload8a6610f2-7690-496e-b214-e5c48cf6eec1.jpg.296x216.jpg', '昆明路犀地 精装两室 私产满五年 地铁三号线 采光充足', '朗文名邸  | 2室2厅 | 134.94平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)板楼  -  新兴街', '820万', '单价60768元/平米')
('https://image1.ljcdn.com/120000-inspection/65be3f40-cc57-4014-8b28-9a36129ee5cc.jpg.296x216.jpg', '和平区  海河沿线 金融街开发 70年产权住宅', '金融街融御-融景华庭  | 2室1厅 | 115.01平米 | 南 | 其他 | 有电梯', '高楼层(共59层)塔楼  -  小白楼', '530万', '单价46083元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload12a917c6-e0fb-41fc-a9c5-5e8ecc7c5d08.jpg.296x216.jpg', '金泉里   南北通透  优质两室', '金泉里  | 2室1厅 | 51.64平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新兴街', '345万', '单价66809元/平米')
('https://image1.ljcdn.com/120000-inspection/55508634-8d34-47b1-ab96-140136c1afdc.jpg.296x216.jpg', '和平耀华 庆华里 大两居室 私产过五年 可贷款', '庆华里  | 2室1厅 | 81.59平米 | 东 | 其他 | 无电梯', '中楼层(共7层)板楼  -  体育馆街', '368万', '单价45104元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadb8fa4836-6a95-486a-baca-4d1f6b881e13.jpg.296x216.jpg', '津门公寓 津门府 海河边改善型住房', '环球金融中心津门公寓  | 2室2厅 | 175.66平米 | 南 北 | 精装 | 有电梯', '中楼层(共41层)板塔结合  -  劝业场', '1100万', '单价62621元/平米')
('https://image1.ljcdn.com/120000-inspection/6d24886c-bc79-4da6-8693-5f27e48d41a9.jpg.296x216.jpg', '采光好 交通便利 私产满两年 诚意出售', '永和新里  | 2室1厅 | 62.59平米 | 西北 | 简装', '高楼层(共6层)暂无数据  -  劝业场', '330万', '单价52725元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadd80bf532-738f-4993-b1a4-2da9b7a2a43a.jpg.296x216.jpg', '和平新小区 阳面明厅 电梯楼房 可贷款 价位面谈', '朗文名邸  | 1室1厅 | 74.31平米 | 南 | 其他 | 有电梯', '高楼层(共34层)板楼  -  新兴街', '530万', '单价71323元/平米')
('https://image1.ljcdn.com/120000-inspection/227d1d90-6437-4fc8-8740-b5d0834ee5a5.jpg.296x216.jpg', '竞业里 2室1厅 298万', '竞业里  | 2室1厅 | 61.96平米 | 南 | 其他 | 无电梯', '中楼层(共5层)板楼  -  南营门街', '298万', '单价48096元/平米')
('https://image1.ljcdn.com/120000-inspection/48990949-09fa-4a37-9b07-d0b09f0a7125.jpg.296x216.jpg', '益寿里 2室1厅 480万', '益寿里  | 2室1厅 | 75.75平米 | 南 北 | 其他 | 有电梯', '中楼层(共9层)板楼  -  体育馆街', '480万', '单价63367元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload534603e1-b1e8-46e4-9808-524d246941b7.jpg.296x216.jpg', '房子精装修，南北通透，私产过两年，税费低', '同安新里  | 2室1厅 | 65.62平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新兴街', '295万', '单价44956元/平米')
('https://image1.ljcdn.com/120000-inspection/a329aa0a-6fe3-4ad8-9f97-69b561046f96.jpg.296x216.jpg', '迎新里 户型方正 中间楼层 采光充足', '迎新里  | 2室1厅 | 57.97平米 | 东 西 | 其他 | 无电梯', '中楼层(共5层)板楼  -  南营门街', '255万', '单价43989元/平米')
('https://image1.ljcdn.com/120000-inspection/3606f2bd-f0fb-4a6d-9f4b-12f6fce99c54.jpg.296x216.jpg', '南北通透 私产过2年  两室夹厅 户型好 业主诚意出售', '永和新里  | 2室1厅 | 63.42平米 | 南 北 | 精装', '高楼层(共6层)暂无数据  -  劝业场', '360万', '单价56765元/平米')
('https://image1.ljcdn.com/120000-inspection/bd5a36a9-b992-4ba3-9631-db7aeb4e2bf9.jpg.296x216.jpg', '融创星美御 房龄新 精装修 采光棒 小区环境好', '融创星美御  | 2室1厅 | 93.38平米 | 南 | 其他 | 有电梯', '中楼层(共32层)板塔结合  -  新兴街', '640万', '单价68538元/平米')
('https://image1.ljcdn.com/120000-inspection/163cd0f4-cffd-49b6-b8a7-28a290791795.jpg.296x216.jpg', '都会轩 双地铁 精装修 私产 纯住宅 俯视津门美景', '都会轩  | 4室2厅 | 165.77平米 | 东南 北 | 其他 | 有电梯', '高楼层(共53层)塔楼  -  体育馆街', '1000万', '单价60325元/平米')
('https://image1.ljcdn.com/120000-inspection/2491315b-18d0-4521-b59a-474c714c2889.jpg.296x216.jpg', '都会轩 双地铁 简装 私产过2 有钥匙 随时看房', '都会轩  | 1室1厅 | 66.27平米 | 南 | 其他 | 有电梯', '中楼层(共57层)板楼  -  体育馆街', '580万', '单价87521元/平米')
('https://image1.ljcdn.com/120000-inspection/6c8a89b4-aa53-4d7a-993e-748f54d21e2c.jpg.296x216.jpg', '私产满两年 朝阳面 采光不错 精装 房主诚意 看房方便', '金融街融御-融景名邸  | 2室2厅 | 108.05平米 | 南 | 其他 | 有电梯', '高楼层(共11层)板楼  -  小白楼', '638万', '单价59047元/平米')
('https://image1.ljcdn.com/120000-inspection/9e9227ca-ce1d-4100-a468-97a8f414b9a5.jpg.296x216.jpg', '新雅居 通透户型 适合于居住 厨房率高', '新文化花园新雅居  | 3室2厅 | 180.72平米 | 南 北 | 其他 | 有电梯', '高楼层(共15层)板楼  -  南市', '835万', '单价46205元/平米')
('https://image1.ljcdn.com/120000-inspection/2897c06c-02ca-4399-b550-cbda7784d9c0.jpg.296x216.jpg', '诚基 住宅 东北向大一室 精装 看五大道风景区 有钥匙', '诚基经贸中心  | 1室1厅 | 57.52平米 | 东 北 | 其他 | 有电梯', '高楼层(共50层)塔楼  -  体育馆街', '182万', '单价31642元/平米')
('https://image1.ljcdn.com/120000-inspection/8f9f9932-cb61-43c7-9c9e-6ea2325de876.jpg.296x216.jpg', '和平时光 采光好 楼层好  环境好', '和平时光  | 1室1厅 | 72.67平米 | 东北 | 其他 | 有电梯', '高楼层(共33层)板楼  -  劝业场', '445万', '单价61236元/平米')
