('https://image1.ljcdn.com/350200-inspection/477253d4-1ea4-4c9c-bfd4-917099b22259.jpg.296x216.jpg', '莲岳里小区东区 3室2厅 398万', '莲岳里小区东区  | 3室2厅 | 78.28平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1995年建板楼  -  松柏', '398万', '单价50844元/平米')
('https://image1.ljcdn.com/350200-inspection/843bc08f-eafa-48d7-ae13-52518c098e73.jpg.296x216.jpg', '牡丹园 3室1厅 630万', '牡丹园  | 3室1厅 | 119.75平米 | 南 北 | 毛坯', '中楼层(共9层)2003年建板楼  -  松柏', '630万', '单价52610元/平米')
('https://image1.ljcdn.com/350200-inspection/test-cb2790a8-272d-4474-b185-4cd6a2f5dfb7.png.296x216.jpg', '华侨海景城 4室2厅 950万', '华侨海景城  | 4室2厅 | 145.45平米 | 西北 | 简装 | 有电梯', '低楼层(共32层)2004年建塔楼  -  轮渡', '950万', '单价65315元/平米')
('https://image1.ljcdn.com/350200-inspection/736e407b-31ee-4b7c-83f6-5058908d1837.jpg.296x216.jpg', '建发海韵园 苏式园林小区 20棵大王椰子树 绿意盎然', '海韵园  | 3室2厅 | 128.4平米 | 东 西北 | 简装', '低楼层(共10层)板楼  -  轮渡', '1000万', '单价77882元/平米')
('https://image1.ljcdn.com/350200-inspection/27e6c031-6acd-4396-9866-f1d0112e6973.jpg.296x216.jpg', '电梯大2房，南北通透，满五年唯一赠送独立小花园', '国贸广场  | 2室2厅 | 80.79平米 | 南 北 | 简装 | 有电梯', '低楼层(共10层)2000年建板楼  -  禾祥西路', '430万', '单价53225元/平米')
('https://image1.ljcdn.com/350200-inspection/bd9ac7f7-7465-43c9-bf7b-b39f75817f46.jpg.296x216.jpg', '厦大白城旁，正规两房朝南看海，全景落地窗。', '珍珠湾花园  | 2室1厅 | 94.16平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1999年建板楼  -  厦大', '550万', '单价58412元/平米')
('https://image1.ljcdn.com/350200-inspection/5c54bea3-2440-4d90-aaba-f29a8fed3842.jpg.296x216.jpg', '裕康花园 1995年 花园封闭式小区 房东稳定出售', '裕康花园  | 2室2厅 | 80.58平米 | 南 西 | 其他 | 无电梯', '中楼层(共7层)2002年建塔楼  -  富山', '330万', '单价40954元/平米')
('https://image1.ljcdn.com/350200-inspection/898bc9b6-d1f4-4566-b114-d5805235e39f.jpg.296x216.jpg', '岳阳小区 经典小两房楼层好 满两年 总价低', '岳阳西里  | 2室1厅 | 61.95平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1996年建塔楼  -  岳阳社区', '250万', '单价40356元/平米')
('https://image1.ljcdn.com/350200-inspection/536b2b87-95f3-468c-bb0b-ea671ce350d2.jpg.296x216.jpg', '厦港片区南北朝向，宽大又高，正规三房改动一点', '不见天  | 3室2厅 | 110.4平米 | 南 北 | 简装', '中楼层(共7层)板楼  -  厦大', '530万', '单价48008元/平米')
('https://image1.ljcdn.com/350200-inspection/658864c8-28ea-48bb-8877-3851de538f83.jpg.296x216.jpg', '莲前瑞景 厦航别墅区楼中楼 格局方正 全明格局', '厦门航空宿舍别墅区   | 叠拼别墅 | 3室2厅 | 186平米 | 东南 | 精装 | 无电梯', '下叠(共3层)2000年建暂无数据  -  瑞景', '1400万', '单价75269元/平米')
('https://image1.ljcdn.com/350200-inspection/88897ee2-9189-49fc-b981-cf4dd98af921.jpg.296x216.jpg', '满两年  南北朝向 采光通风格局好 生活配套成熟', '岳阳西里  | 2室1厅 | 64.99平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)1996年建塔楼  -  岳阳社区', '256万', '单价39391元/平米')
('https://image1.ljcdn.com/350200-inspection/2aafd9ff-61bf-497d-bb2a-aa9df72a17c8.jpg.296x216.jpg', '南北通透两房 户型方正 卧室带飘窗 客厅带阳台朝南', '嘉英大厦  | 2室2厅 | 84.61平米 | 南 北 | 其他 | 有电梯', '低楼层(共32层)2005年建板楼  -  轮渡', '630万', '单价74460元/平米')
('https://image1.ljcdn.com/350200-inspection/67622957-2e37-418c-a16c-24d1680dcdb8.JPG.296x216.jpg', '海峡国际二期 精装大四房 南北通透 两梯两户 车位另售', '海峡国际社区二期  | 4室2厅 | 206.64平米 | 南 西 北 | 精装 | 有电梯', '低楼层(共30层)2010年建塔楼  -  会展中心', '1400万', '单价67751元/平米')
('https://image1.ljcdn.com/350200-inspection/d926857e-bd33-433f-82df-4bbab964768c.jpg.296x216.jpg', '思明莲花 2000年小区 通士达两房可改三房装修好', '通仕达小区  | 2室2厅 | 83.95平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2000年建板楼  -  莲花', '330万', '单价39310元/平米')
('https://image1.ljcdn.com/350200-inspection/b1c3d874-4ceb-45f0-8dec-a8aecd7899a7.jpg.296x216.jpg', '中山路中楼层，全明三房，通透适住', '局口街  | 3室2厅 | 68.37平米 | 西南 | 简装', '中楼层(共7层)暂无数据  -  轮渡', '350万', '单价51193元/平米')
('https://image1.ljcdn.com/350200-inspection/test-7dd370a9-e3a1-465b-b2d0-54988e118365.png.296x216.jpg', '莲坂地铁口  中间层南北2房可改3房 贷款7成 满五', '押运宿舍  | 2室2厅 | 66.24平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  富山', '265万', '单价40007元/平米')
('https://image1.ljcdn.com/350200-inspection/7c5b2d78-ea8f-4613-aca2-6d10e5af8024.jpg.296x216.jpg', '嘉盛经典大四房，电梯中楼层，南北通透，诚意出售', '嘉盛豪园E组团  | 4室2厅 | 155.41平米 | 南 北 | 简装 | 有电梯', '中楼层(共18层)2007年建板楼  -  瑞景', '750万', '单价48260元/平米')
('https://image1.ljcdn.com/350200-inspection/4d514049-bacd-4d18-a989-7857372ce738.jpg.296x216.jpg', '福满山庄 南北通透大三房 客厅朝南 两房朝南 户型好', '福满山庄  | 3室2厅 | 129.33平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2005年建板楼  -  瑞景', '580万', '单价44847元/平米')
('https://image1.ljcdn.com/350200-inspection/04c4a995-1dcc-4b23-86cb-777c4603c834.jpg.296x216.jpg', '槟榔校区 满2年省税 交通便利', '福津大街（凤屿路356-380）  | 3室1厅 | 118.8平米 | 东 北 | 精装 | 无电梯', '高楼层(共9层)1999年建板楼  -  槟榔', '480万', '单价40405元/平米')
('https://image1.ljcdn.com/350200-inspection/b7e46f80-ae70-478e-9fee-75783fff4d75.jpg.296x216.jpg', '高层海景房 躺主卧看日出东方 次卧看中庭 视野开阔', '海峡国际社区二期  | 3室2厅 | 140.58平米 | 西北 | 精装 | 有电梯', '高楼层(共32层)2009年建板楼  -  会展中心', '1080万', '单价76825元/平米')
('https://image1.ljcdn.com/350200-inspection/a3db7d25-6dfd-40be-9292-a79766d312a8.jpg.296x216.jpg', '居家装修南北通透两房带小区  十幼', '湖光路88-91号院  | 2室1厅 | 63.92平米 | 南 北 | 简装', '低楼层(共8层)1995年建板楼  -  槟榔', '259万', '单价40520元/平米')
('https://image1.ljcdn.com/350200-inspection/0e031bcf-992a-4595-81b3-7010342c5d06.jpg.296x216.jpg', '海峡国际一期 东南北向 看中庭 视野开阔', '海峡国际社区一期  | 4室2厅 | 161.6平米 | 东南 北 | 精装 | 有电梯', '高楼层(共31层)2008年建板楼  -  会展中心', '1280万', '单价79208元/平米')
('https://image1.ljcdn.com/350200-inspection/78ae1d0b-2f04-490d-803f-6e387c914e52.jpg.296x216.jpg', '明发国际新城，拎包住，精装大四房，中庭位置，采光好', '明发国际新城  | 4室2厅 | 120.29平米 | 南 北 | 精装 | 有电梯', '中楼层(共9层)2001年建板楼  -  会展中心', '609万', '单价50628元/平米')
('https://image1.ljcdn.com/350200-inspection/test-a7ad3669-ba10-479b-b909-d5c7815d0a49.png.296x216.jpg', '瑞景 云顶花园 小两房 格局好 交通便利 赠送9平方阳台', '云顶花园  | 2室2厅 | 59.2平米 | 北 | 简装 | 无电梯', '低楼层(共7层)2000年建板楼  -  金鸡亭', '260万', '单价43919元/平米')
('https://image1.ljcdn.com/350200-inspection/d57c411a-0a89-4591-ac83-e081dedc02cc.jpg.296x216.jpg', '思明南路 南普陀山下 刚需3房 满五年 读演武', '思明南路  | 3室1厅 | 72.25平米 | 南 | 精装', '中楼层(共6层)暂无数据  -  厦大', '455万', '单价62976元/平米')
('https://image1.ljcdn.com/350200-inspection/932a91b6-76a9-4ee2-a9e5-98c9aa6c9290.jpg.296x216.jpg', '自住精装修，南北通透4房，公摊小', '白鹭苑  | 4室2厅 | 129.47平米 | 南 北 | 简装 | 无电梯', '中楼层(共8层)1994年建板楼  -  思北', '630万', '单价48660元/平米')
('https://image1.ljcdn.com/350200-inspection/c2f3e299-e7eb-4774-9939-00417cf10beb.jpg.296x216.jpg', '富华广场 2006年小区 南北通透  电梯一梯两户', '富华广场  | 3室2厅 | 104.84平米 | 南 北 | 简装 | 有电梯', '低楼层(共11层)2006年建板楼  -  公园小学及周边', '608万', '单价57994元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload280c25ac-0177-46cb-a37f-3d37a7f3c2aa.jpg.296x216.jpg', '海峡国际社区二期 精装两房 东南朝向 看香山游艇会', '海峡国际社区二期  | 2室2厅 | 89.5平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)2009年建板楼  -  会展中心', '700万', '单价78213元/平米')
('https://image1.ljcdn.com/350200-inspection/c7984157-ea37-4faf-a5a4-488634e24c00.jpg.296x216.jpg', '侨岳里小区 正规两房 全明格局 满五年 产权在手', '侨岳里小区  | 2室1厅 | 67.98平米 | 北 | 简装 | 无电梯', '高楼层(共8层)1994年建塔楼  -  SM', '300万', '单价44131元/平米')
('https://image1.ljcdn.com/350200-inspection/fdb9eb85-e0df-4683-aa9e-419751eae506.jpg.296x216.jpg', '电梯高层 三阳台 海景一览无余 拎包入住', '国贸汇景  | 4室2厅 | 154.55平米 | 东南 | 精装 | 有电梯', '中楼层(共24层)2003年建板塔结合  -  前埔', '700万', '单价45293元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadfcb61787-2cbc-41f3-a4e9-c73c2b0a8bcb.jpg.296x216.jpg', '华林紫微 两房可改三房 三面采光 南北通透  中间楼层', '华林紫微小区  | 2室2厅 | 84.46平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2006年建板塔结合  -  瑞景', '418万', '单价49491元/平米')
('https://image1.ljcdn.com/350200-inspection/55678968-0273-4810-8a3e-e30865907979.jpg.296x216.jpg', '嘉盛G组团  客厅带阳台朝南  南北通透', '嘉盛豪园G组团  | 3室2厅 | 130.46平米 | 南 北 | 简装 | 有电梯', '低楼层(共18层)2009年建板楼  -  瑞景', '598万', '单价45838元/平米')
('https://image1.ljcdn.com/350200-inspection/ca88c096-b36d-4429-86d9-65326f4a239f.JPG.296x216.jpg', '瑞景，潘宅南小区大两房 南北通透 采光充足 诚心出售', '潘宅南小区  | 2室1厅 | 75平米 | 南 北 | 其他', '高楼层(共6层)2007年建板楼  -  瑞景', '365万', '单价48667元/平米')
('https://image1.ljcdn.com/350200-inspection/f2ab2be3-f58f-4826-aad1-626df842e58d.jpg.296x216.jpg', '玉滨城二期，电梯中层三房，读园南，采光通风好。', '玉滨城二期  | 3室2厅 | 119.87平米 | 西北 | 精装', '中楼层(共35层)2004年建板楼  -  轮渡', '950万', '单价79253元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload45bf60ed-aa42-43f9-98ac-2f0f78d41711.jpg.296x216.jpg', '禾祥西 白鹭洲 03年电梯高层 南北通透大四房 满五年', '福满家园  | 4室2厅 | 168.8平米 | 南 北 | 简装 | 有电梯', '中楼层(共18层)2003年建板楼  -  禾祥西路', '930万', '单价55095元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload5be1aa51-9e87-4ea2-af90-582d928696c0.jpg.296x216.jpg', '思北禾祥大西洋海景城 四房读大同 楼中楼 电梯总价低', '大西洋海景城  | 4室2厅 | 109.81平米 | 北 | 简装 | 有电梯', '低楼层(共31层)1999年建塔楼  -  轮渡', '650万', '单价59194元/平米')
('https://image1.ljcdn.com/350200-inspection/035287f0-7402-4199-ad07-35b213d7221f.jpg.296x216.jpg', '侨建大楼 2室2厅 530万', '侨建大楼  | 2室2厅 | 106.95平米 | 南 | 简装', '中楼层(共9层)1998年建板楼  -  SM', '530万', '单价49556元/平米')
('https://image1.ljcdn.com/350200-inspection/e03cca71-92e8-4a9a-8631-5a32bd8a6b4b.jpg.296x216.jpg', '莲花广场 5室2厅 650万', '莲花广场  | 5室2厅 | 146平米 | 南 北 | 简装 | 有电梯', '低楼层(共35层)1997年建塔楼  -  莲花一村', '650万', '单价44521元/平米')
('https://image1.ljcdn.com/350200-inspection/fb62a73b-b366-4897-9164-9e52a052bc65.jpg.296x216.jpg', '前埔电梯高层，一线海景，满五年，三阳台双卫，诚意售', '国贸汇景  | 4室2厅 | 155.25平米 | 东 南 | 简装 | 有电梯', '高楼层(共24层)2003年建板塔结合  -  前埔', '650万', '单价41868元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload485abb02-76d2-4d5d-8a1f-4860c8ae415a.jpg.296x216.jpg', '华林紫微小区 1室2厅 320万', '华林紫微小区  | 1室2厅 | 41.54平米 | 西 | 简装 | 有电梯', '高楼层(共7层)2006年建板塔结合  -  瑞景', '320万', '单价77035元/平米')
('https://image1.ljcdn.com/350200-inspection/0d8d578f-bc0d-496c-98f9-955781aea0a2.JPG.296x216.jpg', '瑞景公园自住精装4房，看小区中庭，采光视野好', '瑞景公园  | 4室2厅 | 157.84平米 | 南 北 | 精装 | 有电梯', '低楼层(共20层)2009年建板楼  -  瑞景', '980万', '单价62089元/平米')
('https://image1.ljcdn.com/350200-inspection/af4c94f7-bd7c-4236-9622-23468642b5d4.jpg.296x216.jpg', '国贸春天高层楼中楼，带露台，满两年纯毛坯，看房方便', '国贸春天  | 7室2厅 | 329.95平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共34层)2007年建板楼  -  市政府', '3300万', '单价100016元/平米')
('https://image1.ljcdn.com/350200-inspection/e64be908-be5b-46d4-ac6e-0ac7a9e37414.jpg.296x216.jpg', '领秀城 4室2厅 1150万', '领秀城  | 4室2厅 | 182.32平米 | 东 西 | 其他 | 有电梯', '中楼层(共31层)2009年建板楼  -  文灶', '1150万', '单价63076元/平米')
('https://image1.ljcdn.com/350200-inspection/41246991-12f8-47ee-abc5-5e36d69a677e.jpg.296x216.jpg', '福津大街 大四房 南北通透 带小花园', '福津大街（凤屿路208-226）  | 4室2厅 | 134.49平米 | 南 北 | 其他 | 有电梯', '低楼层(共9层)2000年建板楼  -  富山', '608万', '单价45208元/平米')
('https://image1.ljcdn.com/350200-inspection/becb1cf5-45d2-4533-ad86-49565df5179a.JPG.296x216.jpg', '会展，前埔，户型方正，通透，采光好，看房有钥匙', '前埔南小区二区  | 3室1厅 | 88.12平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2000年建板楼  -  前埔', '399万', '单价45280元/平米')
('https://image1.ljcdn.com/350200-inspection/test-aa72c690-5e23-4998-baa3-3193e33b5802.png.296x216.jpg', '思北国贸海景 大同三房 电梯小高层 精装看海景', '国贸海景公寓  | 3室2厅 | 165.73平米 | 东 西 | 精装', '中楼层(共19层)2004年建板塔结合  -  轮渡', '1030万', '单价62150元/平米')
('https://image1.ljcdn.com/350200-inspection/a22fee38-cc8e-4f77-8d34-e595826f1565.jpg.296x216.jpg', '禾祥西路 嘉成花园 南北朝向 三房朝南 住家舒适', '嘉成花园  | 3室2厅 | 149.64平米 | 南 北 | 简装 | 有电梯', '低楼层(共11层)1999年建板塔结合  -  禾祥西路', '698万', '单价46646元/平米')
('https://image1.ljcdn.com/350200-inspection/6d5e764c-236e-4edd-a872-152013383e6a.jpg.296x216.jpg', '文屏山庄 居家装修 南北通透两房 满2年 看房方便', '文屏山庄  | 2室1厅 | 55.96平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2003年建板楼  -  文灶', '229万', '单价40923元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadf8f87b1a-30e9-4176-b1ff-ca3e7eeb7b11.jpg.296x216.jpg', '嘉盛豪园 大三房 小区中庭 房间双面采光 厅带阳台朝南', '嘉盛豪园  | 3室2厅 | 130.48平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2006年建板楼  -  瑞景', '598万', '单价45831元/平米')
('https://image1.ljcdn.com/350200-inspection/e9e2ea30-a154-4e8a-be6c-a322d38f2609.jpg.296x216.jpg', '古龙商城二期 一梯两户 满五唯一 三面采光 带双阳台', '古龙商城  | 3室2厅 | 129.01平米 | 东 西 北 | 简装 | 有电梯', '中楼层(共10层)2002年建板楼  -  禾祥西路', '750万', '单价58136元/平米')
('https://image1.ljcdn.com/350200-inspection/test-88440120-de82-420b-877b-4e1245e141f3.png.296x216.jpg', '莲花一村玉荷里莲景花园居家3房朝南户型', '莲景花园  | 3室1厅 | 111.15平米 | 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  莲花一村', '520万', '单价46784元/平米')
('https://image1.ljcdn.com/350200-inspection/6f222f8e-0511-443e-99eb-9fd174de22a5.JPG.296x216.jpg', '松柏华庭 3室2厅 698万', '松柏华庭  | 3室2厅 | 125平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)2006年建塔楼  -  SM', '698万', '单价55840元/平米')
('https://image1.ljcdn.com/350200-inspection/c955a277-b753-4c7d-9f99-e423d146888f.jpg.296x216.jpg', '建发花园 3室2厅 618万', '建发花园  | 3室2厅 | 118.06平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)1997年建板楼  -  火车站', '618万', '单价52347元/平米')
('https://image1.ljcdn.com/350200-inspection/f71bec53-5ac7-438d-9918-62fadebfda7a.jpg.296x216.jpg', '吕厝双地铁口  松柏 封闭式小区  电梯4房高层看湖', '英皇湖畔花苑  | 3室2厅 | 138.3平米 | 南 北 | 其他 | 有电梯', '中楼层(共28层)1999年建板塔结合  -  松柏', '638万', '单价46132元/平米')
('https://image1.ljcdn.com/350200-inspection/1119ce25-1427-4e11-ac8a-a743459ae6d7.JPG.296x216.jpg', '前埔南小区 店上东里 一梯两户 框架结构 原三房改两房', '前埔南小区一区  | 2室2厅 | 86.66平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1999年建板楼  -  前埔', '375万', '单价43273元/平米')
('https://image1.ljcdn.com/350200-inspection/601df6d8-010e-4aab-9b25-428b63d2fb64.jpg.296x216.jpg', '南岳山庄 07年小区 正规大三房 电梯', '南岳山庄  | 3室2厅 | 160.7平米 | 南 | 精装 | 有电梯', '低楼层(共15层)2000年建板楼  -  仙岳社区', '830万', '单价51650元/平米')
('https://image1.ljcdn.com/350200-inspection/91cb41e3-6d4a-4585-bba0-e42fa242ed3c.jpg.296x216.jpg', '国贸广场 禾祥西路龙头位置 地铁口 南北两房带花园', '国贸广场  | 2室2厅 | 88.67平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2000年建板楼  -  禾祥西路', '536万', '单价60449元/平米')
('https://image1.ljcdn.com/350200-inspection/613bea5b-343c-486a-b113-05b98bde14d0.jpg.296x216.jpg', '新景5.8高楼层、精装4房，看房方便，业主诚意出售', '新景中心二期  | 5室2厅 | 163.87平米 | 南 北 | 精装 | 有电梯', '高楼层(共29层)2011年建板楼  -  莲坂', '1250万', '单价76280元/平米')
('https://image1.ljcdn.com/350200-inspection/a3fe3fbc-15df-4afa-aa70-384133762e2f.jpg.296x216.jpg', '前埔南区文兴东 框架房 南北通透采光好 看小区中庭', '前埔南区文兴东一里  | 2室1厅 | 67.62平米 | 南 北 | 简装 | 无电梯', '中楼层(共8层)1999年建暂无数据  -  前埔', '320万', '单价47324元/平米')
('https://image1.ljcdn.com/350200-inspection/440242fa-1ece-4427-91ee-46da60f14a21.jpg.296x216.jpg', '仙岳山庄别墅社区，满五唯一，南北通透。', '仙岳山庄  | 2室2厅 | 103.63平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2002年建板楼  -  岳阳社区', '466万', '单价44968元/平米')
('https://image1.ljcdn.com/350200-inspection/test-c51c158f-0834-4db9-a870-a2dc2f3bdcca.png.296x216.jpg', '莲花三村流芳里中间楼层正规三房', '流芳里  | 3室1厅 | 97.81平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共6层)1992年建板楼  -  莲花一村', '360万', '单价36807元/平米')
('https://image1.ljcdn.com/350200-inspection/cb4c0978-9195-4ff4-a9aa-a181e84c42e4.jpg.296x216.jpg', '市政府 振兴新村 南北通透二居 精装修', '振兴新村  | 2室1厅 | 71.31平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2004年建板楼  -  市政府', '365万', '单价51185元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload524d4899-2b0b-4178-8b39-1b47217d3d2c.jpg.296x216.jpg', '新莲花新龙山花园 3室2厅 820万', '新莲花新龙山花园  | 3室2厅 | 142.5平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)2007年建塔楼  -  莲花', '820万', '单价57544元/平米')
('https://image1.ljcdn.com/350200-inspection/3cec5a8d-9aae-46b8-bc1d-c12f31218c9c.jpg.296x216.jpg', '运轩阁顶层楼中楼，跃3层，使用500平，满五年省税费', '运轩阁  | 5室3厅 | 339.23平米 | 东南 北 | 其他', '高楼层(共10层)2003年建板楼  -  斗西路', '1580万', '单价46577元/平米')
('https://image1.ljcdn.com/350200-inspection/test-82f212d0-c703-4d44-801d-eae606b2ffed.png.296x216.jpg', '公园双十 一中带露台，2房，业主诚意出售！', '电台山  | 2室1厅 | 64.37平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)1990年建板楼  -  文园路', '260万', '单价40392元/平米')
('https://image1.ljcdn.com/350200-inspection/test-988b2603-a52f-4161-9a81-04239e49bcd8.png.296x216.jpg', '中庭中层，采光棒，视野开阔无遮挡，满两年省增值税', '源昌君悦山思明  | 3室2厅 | 157.95平米 | 东 南 北 | 毛坯 | 有电梯', '中楼层(共38层)2015年建板楼  -  莲前', '950万', '单价60146元/平米')
('https://image1.ljcdn.com/350200-inspection/0aedf4f8-2f84-412e-8241-7c40f89104f5.jpg.296x216.jpg', '中山路 镇海花园 05年带小区电梯2房 通透户型', '镇海花园  | 2室1厅 | 83.22平米 | 南 北 | 简装', '中楼层(共18层)暂无数据  -  轮渡', '570万', '单价68494元/平米')
('https://image1.ljcdn.com/350200-inspection/8e5a2be4-5587-49a1-89d0-1cfca6f383fd.jpg.296x216.jpg', '海峡国际社区一期 3室2厅 1280万', '海峡国际社区一期  | 3室2厅 | 161.6平米 | 东南 | 精装 | 有电梯', '高楼层(共31层)2008年建板楼  -  会展中心', '1280万', '单价79208元/平米')
('https://image1.ljcdn.com/350200-inspection/af33cfa1-7838-4715-b9ce-a629c7788bff.jpg.296x216.jpg', '南湖花园四房，南北通透，看筼筜湖，电梯房', '南湖花园  | 4室1厅 | 150.88平米 | 南 北 | 其他 | 有电梯', '中楼层(共16层)2003年建塔楼  -  槟榔', '1030万', '单价68267元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadf8268501-671d-43dd-bed6-0d8e8a3cec22.jpg.296x216.jpg', '鹭江海景二期 高层精装大2房景观好 满五年唯一 读思明', '鹭江海景花园二期  | 2室2厅 | 91.12平米 | 东北 | 精装 | 有电梯', '高楼层(共34层)2008年建板楼  -  轮渡', '600万', '单价65848元/平米')
('https://image1.ljcdn.com/350200-inspection/d0f718bf-352b-48f0-963b-a370fd249976.jpg.296x216.jpg', '莲坂富山女人街，电梯高层，南北通透三房，带三个阳台', '万禾广场  | 3室1厅 | 150.26平米 | 南 北 | 简装 | 有电梯', '高楼层(共20层)2004年建塔楼  -  莲坂', '750万', '单价49914元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload1d0ad19f-c8cd-4664-b0e4-98463042c040.jpg.296x216.jpg', '龙昌里居住区 装修不错的两房拎包入住家电家具全', '龙昌里居住区  | 2室2厅 | 76.89平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)1996年建塔楼  -  莲花', '325万', '单价42269元/平米')
