('https://image1.ljcdn.com/131000-inspection/94a8d990-f5ce-4723-aa98-1e22e411f673.jpg.296x216.jpg', '上上城三季婚房装修东南两居室  看房随时', '福城上上城三季  | 2室1厅 | 92.54平米 | 东南 | 其他 | 有电梯', '中楼层(共23层)2010年建板塔结合  -  燕顺路东', '145万', '单价15669元/平米')
('https://image1.ljcdn.com/110000-inspection/f358cbbf-c08b-40a7-9bcb-fca83f33f65c.JPG.296x216.jpg', '燕郊福城五期 南北通透两居 户型方正', '福城上上城五期  | 2室1厅 | 99.73平米 | 南 北 | 简装 | 有电梯', '低楼层(共28层)2009年建板楼  -  福成五期公交总站', '161万', '单价16144元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadf7929928-be26-4acc-b46b-9e4ce4d57e34.JPG.296x216.jpg', '天洋四代小区，中高楼层，精装修，南向一居室', '天洋城4代南区  | 1室1厅 | 62.8平米 | 南 | 其他 | 有电梯', '中楼层(共9层)2014年建板塔结合  -  天洋城4代', '70万', '单价11147元/平米')
('https://image1.ljcdn.com/110000-inspection/8faf2885-c7e4-4e2a-9f9a-e9b4028aab18.jpg.296x216.jpg', '纳丹堡 3室1厅 280万', '纳丹堡  | 3室1厅 | 127.47平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2009年建板楼  -  燕顺路西', '280万', '单价21966元/平米')
('https://image1.ljcdn.com/131000-inspection/d57aa4ac-17bb-424c-b2d3-bbfcbc42ba2b.jpg.296x216.jpg', '五期西南两居，精装修，采光好，无遮挡，视野好', '福城上上城五期  | 2室1厅 | 90.94平米 | 西南 | 其他 | 有电梯', '高楼层(共28层)2009年建板楼  -  福成五期公交总站', '135万', '单价14845元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload7e9a3a6e-1deb-4b61-b81e-e9daaf869b9e.jpg.296x216.jpg', '板楼带30平米阁楼，满五年，看房方便', '星河皓月  | 2室2厅 | 83.04平米 | 南 北 | 简装 | 无电梯', '顶层(共6层)2009年建板楼  -  燕顺路西', '170万', '单价20473元/平米')
('https://image1.ljcdn.com/110000-inspection/3f7981a9-8083-4509-9618-8dd9a19c866a.jpg.296x216.jpg', '东方夏威夷独栋别墅  钥匙房源 三面花园 满五年', '东方夏威夷   | 独栋别墅 | 6室2厅 | 414.7平米 | 东 南 西 北 | 毛坯 | 无电梯', '3层2008年建暂无数据  -  燕顺路国道', '2000万', '单价48228元/平米')
('https://image1.ljcdn.com/110000-inspection/cd209fd0-e921-450e-8c8e-19947932eb4b.jpg.296x216.jpg', '星河皓月南北通透两居室满五唯一', '星河皓月  | 2室1厅 | 104.12平米 | 南 北 | 简装', '高楼层(共6层)2009年建板楼  -  燕顺路西', '238万', '单价22859元/平米')
('https://image1.ljcdn.com/131000-inspection/8bdd5da5-088b-48c2-8b7a-1985b18fb6ee.jpg.296x216.jpg', '汇福悦榕湾公寓纯南向两居室经典户型', '汇福悦榕湾  | 2室1厅 | 72.44平米 | 南 | 其他', '高楼层(共27层)2016年建暂无数据  -  燕顺路国道', '100万', '单价13805元/平米')
('https://image1.ljcdn.com/110000-inspection/1dbde1d5-6b2b-45d6-9a16-b0e7a75de455.jpg.296x216.jpg', '纳丹堡  东向  精装  满五唯一', '纳丹堡  | 1室1厅 | 62.68平米 | 东 | 其他 | 有电梯', '中楼层(共33层)2009年建板楼  -  燕顺路西', '115万', '单价18348元/平米')
('https://image1.ljcdn.com/110000-inspection/81c5d797-c140-441e-8aca-7116a56c4f9a.jpg.296x216.jpg', '紫竹园三居室，全明户型，业主靠谱出售，价格能谈', '紫竹园A区  | 3室1厅 | 108.49平米 | 南 西 北 | 简装 | 无电梯', '中楼层(共5层)2002年建板楼  -  燕京航城', '245万', '单价22583元/平米')
('https://image1.ljcdn.com/131000-inspection/c5dbd452-10fc-402e-a26b-75c4fcdac5d9.jpg.296x216.jpg', '首尔瞰景高层南向两居，业主诚意出售', '首尔甜城二期  | 2室1厅 | 81.99平米 | 南 | 简装 | 有电梯', '中楼层(共29层)2015年建板楼  -  首尔甜城', '165万', '单价20125元/平米')
('https://image1.ljcdn.com/131000-inspection/acebd26d-fb2c-4503-b0cf-82a452790b10.jpg.296x216.jpg', '南北通透3居，总价低，可贷款，拎包入住', '福城上上城五期  | 3室1厅 | 93.82平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2009年建板楼  -  福成五期公交总站', '146万', '单价15562元/平米')
('https://image1.ljcdn.com/110000-inspection/41f4a357-bd94-49e5-b856-bb3d5df4ac65.jpg.296x216.jpg', '燕郊 意华小区 两居室 南北通透', '意华小区  | 3室2厅 | 116.72平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2004年建板楼  -  燕顺路国道', '230万', '单价19706元/平米')
('https://image1.ljcdn.com/131000-inspection/407ca4ae-bcb4-4ad9-bf3c-f16e44fcc6cd.jpg.296x216.jpg', '首尔甜城 满两年 采光视野佳 赠送17平南向有窗地下室', '首尔甜城一期  | 2室1厅 | 85.01平米 | 南 | 毛坯 | 有电梯', '中楼层(共29层)2015年建塔楼  -  首尔甜城', '178万', '单价20939元/平米')
('https://image1.ljcdn.com/131000-inspection/74b4ce40-a739-4ca0-938e-202793c20f8c.jpg.296x216.jpg', '二季南北通透两居室 满两年  业主诚心出售', '福城上上城二季  | 2室1厅 | 92.67平米 | 南 北 | 其他 | 有电梯', '中楼层(共15层)2010年建板塔结合  -  燕顺路国道', '150万', '单价16187元/平米')
('https://image1.ljcdn.com/131000-inspection/b822350b-072d-4931-b30a-59cc530e9734.jpg.296x216.jpg', '美林湾东南两居室，有钥匙满二毛坯房', '美林湾  | 2室1厅 | 89.92平米 | 东南 | 毛坯 | 有电梯', '高楼层(共34层)2009年建板塔结合  -  燕顺路西', '195万', '单价21686元/平米')
('https://image1.ljcdn.com/131000-inspection/fbbe6bb0-fd6f-4230-bb57-b4d55ad8dc3e.jpg.296x216.jpg', '潮白人家南北通透两居室\u3000175万\u3000随时看房', '潮白人家  | 2室1厅 | 85.49平米 | 南 北 | 简装 | 有电梯', '低楼层(共24层)2011年建板楼  -  燕顺路国道', '175万', '单价20471元/平米')
('https://image1.ljcdn.com/131000-inspection/39793789-522f-4d6d-af3c-76ad90e46569.JPG.296x216.jpg', '福成二期  南北通透两居室   精装修 全明户型', '福成公寓B  | 2室1厅 | 103.19平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2008年建板塔结合  -  福成五期公交总站', '160万', '单价15506元/平米')
('https://image1.ljcdn.com/131000-inspection/d1281b3f-f756-46e4-b5f4-667b16763e95.jpg.296x216.jpg', '满两年，对小区花园，  精装修可以领包入住', '首尔甜城一期  | 1室0厅 | 40.2平米 | 西 | 精装 | 有电梯', '中楼层(共32层)2015年建塔楼  -  首尔甜城', '104万', '单价25871元/平米')
('https://image1.ljcdn.com/131000-inspection/3a52cc4a-15bf-4c0e-84e9-6c43af254926.jpg.296x216.jpg', '潮白星光公馆纯南两居    高楼层    业主诚售', '潮白星光公馆  | 2室1厅 | 84.28平米 | 南 | 其他 | 有电梯', '高楼层(共24层)2013年建板楼  -  燕顺路国道', '171万', '单价20290元/平米')
('https://image1.ljcdn.com/110000-inspection/474119e3-d1f1-4410-92d1-6b2317e68117.jpg.296x216.jpg', '满五年 夏威夷北岸 南北通透三居室 中间楼层 诚心出售', '东方夏威夷北岸  | 3室2厅 | 144.76平米 | 南 北 | 简装 | 有电梯', '中楼层(共33层)2009年建板塔结合  -  燕顺路东', '245万', '单价16925元/平米')
('https://image1.ljcdn.com/131000-inspection/3e23c46b-d4e1-4d3c-976d-2eff213f5a13.jpg.296x216.jpg', '福泽御园南北三居两卫通透格局方正', '福泽御园  | 3室1厅 | 125.53平米 | 南 北 | 精装 | 有电梯', '低楼层(共28层)2007年建板塔结合  -  福成四期', '238万', '单价18960元/平米')
('https://image1.ljcdn.com/110000-inspection/4876b2da-06a5-4eab-b595-160f49c04db4.jpg.296x216.jpg', '纳丹堡 南北通透精装四居室 采光无遮挡 业主诚心卖', '纳丹堡  | 4室2厅 | 199.31平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2010年建板楼  -  燕顺路西', '470万', '单价23582元/平米')
('https://image1.ljcdn.com/110000-inspection/5b533ff1-a4e8-497f-9349-27531b72f5e2.jpg.296x216.jpg', '燕京航城南北三居业主诚心出售...', '燕京航城  | 3室1厅 | 113.4平米 | 南 北 | 精装 | 有电梯', '高楼层(共33层)2010年建板塔结合  -  燕京航城', '215万', '单价18960元/平米')
('https://image1.ljcdn.com/131000-inspection/cf04bdc2-cbea-4e8f-852d-dc1323acff9c.JPG.296x216.jpg', '鼎盛家园一层带小院 南北通透两居室 满五年 无尾款', '鼎盛家园  | 2室2厅 | 96.69平米 | 南 北 | 简装 | 无电梯', '底层(共6层)2004年建板楼  -  福成四期', '225万', '单价23271元/平米')
('https://image1.ljcdn.com/131000-inspection/0b1c0ed1-4070-442a-b1a7-dd04e5e97cd2.jpg.296x216.jpg', '潮白人家精致南向一居室，自住装修看房随时', '潮白人家  | 1室1厅 | 58.91平米 | 南 西 | 其他 | 有电梯', '低楼层(共11层)2010年建板楼  -  燕顺路国道', '119万', '单价20201元/平米')
('https://image1.ljcdn.com/131000-inspection/4afd6d2b-596a-42e4-909a-89b42114af94.jpg.296x216.jpg', '六期正规南向两居，精装修随时可看房', '福城上上城六期  | 2室1厅 | 75.07平米 | 南 | 其他 | 有电梯', '中楼层(共28层)2014年建板楼  -  福成五期公交总站', '129万', '单价17184元/平米')
('https://image1.ljcdn.com/131000-inspection/b3653d10-80e9-49c6-ab4e-9a32d1d691d8.jpg.296x216.jpg', '燕顺路 地暖两居 威毕欧溪谷 业主靠谱总价低 随时可签', '威毕欧溪谷  | 2室1厅 | 95.55平米 | 南 北 | 其他 | 有电梯', '底层(共15层)2009年建板塔结合  -  燕顺路西', '149万', '单价15594元/平米')
('https://image1.ljcdn.com/110000-inspection/bdbf7603-01c1-49ae-b7f7-5a683c8a1853.jpg.296x216.jpg', '首尔同意满两年过户三居 业主换房诚心出售 看房有钥匙', '首尔甜城二期  | 3室1厅 | 124.78平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共29层)2015年建板楼  -  首尔甜城', '251万', '单价20116元/平米')
('https://image1.ljcdn.com/131000-inspection/a3e1d5c0-15cf-434a-a780-73f7cfe13b3b.jpg.296x216.jpg', '燕顺路 潮白河 美林湾 满五唯一 观潮白河', '美林湾  | 1室0厅 | 53.01平米 | 西 | 简装 | 有电梯', '低楼层(共29层)2009年建塔楼  -  燕顺路西', '100万', '单价18865元/平米')
('https://image1.ljcdn.com/110000-inspection/682914aa-bdb5-4809-b604-a9dce3808ff0.JPG.296x216.jpg', '天洋城4代 东北一居室 户型方正', '天洋城4代南区  | 1室1厅 | 57.13平米 | 东 北 | 简装 | 有电梯', '低楼层(共9层)2014年建板楼  -  天洋城4代', '65万', '单价11378元/平米')
('https://image1.ljcdn.com/110000-inspection/367665a3-1528-4e98-b92d-ba261bfeba48.jpg.296x216.jpg', '天洋城 正规二居室 南向二居室 中高楼层 采光好', '天洋城  | 2室1厅 | 83.74平米 | 南 | 简装 | 有电梯', '低楼层(共33层)2009年建板塔结合  -  天洋城', '158万', '单价18868元/平米')
('https://image1.ljcdn.com/131000-inspection/69cbc6c0-253b-4ffd-9a0c-9217bb5eb68e.jpg.296x216.jpg', '九里香堤  精装修全南两居室 高楼层采光视野佳 随时看', '九里香堤  | 2室1厅 | 75.18平米 | 南 | 精装', '高楼层(共29层)暂无数据  -  首尔甜城', '155万', '单价20618元/平米')
('https://image1.ljcdn.com/131000-inspection/15e9b4cf-f77a-4379-8c09-ad96ed14a60b.jpg.296x216.jpg', '鑫乐汇 正规一居室 随时看房 业主诚售', '鑫乐汇  | 1室1厅 | 55.99平米 | 西北 | 精装', '低楼层(共18层)2014年建暂无数据  -  燕京航城', '65万', '单价11610元/平米')
('https://image1.ljcdn.com/110000-inspection/81c36767-2054-4278-90cc-3e39c77ecad6.jpg.296x216.jpg', '满二年  观景三阳开泰户型 视野采光好 价格合适', '纳丹堡  | 3室1厅 | 120.19平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2009年建板楼  -  燕顺路西', '245万', '单价20385元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload40568cda-743f-42a5-9601-996a9842305c.jpg.296x216.jpg', '满五唯一 精装修 观景高尔夫球场西南两居 视野采光好', '纳丹堡  | 2室1厅 | 94.18平米 | 西南 | 精装 | 有电梯', '中楼层(共33层)2009年建板楼  -  燕顺路西', '205万', '单价21767元/平米')
('https://image1.ljcdn.com/131000-inspection/1b92a8c8-84fe-41f4-8fe7-58d833c99895.jpg.296x216.jpg', '燕郊达观别墅 自住装修独栋 看房方便 诚心出售', '达观别墅  | 5室2厅 | 305.76平米 | 东 南 西 北 | 其他', '底层(共3层)暂无数据  -  燕顺路国道', '900万', '单价29435元/平米')
('https://image1.ljcdn.com/110000-inspection/0965d3fb-ebac-4d51-be84-2498965c4b1a.jpg.296x216.jpg', '标准南北通透三居 单价低 装修精致', '东方夏威夷  | 3室2厅 | 139.58平米 | 南 北 | 其他 | 有电梯', '低楼层(共19层)2008年建板塔结合  -  燕顺路国道', '308万', '单价22067元/平米')
('https://image1.ljcdn.com/110000-inspection/17a78ce3-f805-4ba4-b1bb-07f1b7e462ae.jpg.296x216.jpg', '@北京全明一居室，自住装修看房，诚心出售', '@北京  | 1室1厅 | 50.31平米 | 东 | 其他 | 有电梯', '低楼层(共30层)2014年建板塔结合  -  福成四期', '112万', '单价22262元/平米')
('https://image1.ljcdn.com/110000-inspection/0bde33c9-ebd9-4831-984a-13e4347c6866.jpg.296x216.jpg', '东方夏威夷 复式五居室 南北通透 户型好 采光好', '东方夏威夷  | 5室2厅 | 302.65平米 | 南 北 | 其他 | 有电梯', '顶层(共9层)2005年建板楼  -  燕顺路国道', '635万', '单价20982元/平米')
('https://image1.ljcdn.com/131000-inspection/2cac860a-c15c-4ec2-92a5-2634c5241888.JPG.296x216.jpg', '忆江南 南向一居 精装修 带露台！', '忆江南  | 1室1厅 | 67.78平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2008年建板塔结合  -  福成五期公交总站', '120万', '单价17705元/平米')
('https://image1.ljcdn.com/131000-inspection/a34f67f7-dca1-4a12-8732-f34fc5129619.jpg.296x216.jpg', '正规一居 可改两居 楼层高 视野好 诚意卖', '纳丹堡  | 1室1厅 | 65.33平米 | 东 | 其他 | 有电梯', '中楼层(共33层)2009年建板楼  -  燕顺路西', '109万', '单价16685元/平米')
('https://image1.ljcdn.com/110000-inspection/06538d32-f63f-4464-a6a3-9be67ccbd2fb.JPG.296x216.jpg', '天子庄园 南北通透复式 业主诚意出售', '天子庄园五期  | 4室2厅 | 143.65平米 | 南 北 | 精装 | 无电梯', '顶层(共6层)2010年建板楼  -  福成五期公交总站', '180万', '单价12531元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadd2fc35c8-d9aa-4ed7-aa9d-e4cbe6515b5c.jpg.296x216.jpg', '夏威夷南岸南北户型 满两年 可拎包入住', '东方夏威夷南岸一期  | 2室1厅 | 86.5平米 | 南 北 | 简装 | 有电梯', '底层(共16层)2010年建板楼  -  燕顺路国道', '181万', '单价20925元/平米')
('https://image1.ljcdn.com/131000-inspection/b4f2b4b3-364d-420c-a26f-2467cec9a35a.jpg.296x216.jpg', '燕顺路 青年新城 经典小三居户型紧凑随时可看 可签', '青年新城  | 3室1厅 | 88.9平米 | 东南 | 其他 | 有电梯', '中楼层(共24层)2015年建板楼  -  燕顺路西', '153万', '单价17211元/平米')
('https://image1.ljcdn.com/131000-inspection/3e683df5-8f24-470a-98a6-f59780ba0d05.JPG.296x216.jpg', '纯板楼中间楼层南北向两居室主卧室朝南向带落地阳台', '道桥职工家属院  | 2室1厅 | 66.16平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  福成四期', '100万', '单价15115元/平米')
('https://image1.ljcdn.com/131000-inspection/a1788b8b-7884-40fc-9f75-0283d73eea1e.jpg.296x216.jpg', '首尔下越纯南两居室，您如果家里人多，请点开看一下！', '首尔甜城一期  | 2室1厅 | 76.56平米 | 南 | 简装 | 有电梯', '底层(共32层)2015年建塔楼  -  首尔甜城', '195万', '单价25471元/平米')
('https://image1.ljcdn.com/110000-inspection/025217f5-6627-4bbe-9e6a-057247f9f0c6.jpg.296x216.jpg', '房子满五年交易成本低， 装修简单大方可以直接入住', '纳丹堡  | 1室1厅 | 66.79平米 | 东 | 精装 | 有电梯', '低楼层(共27层)2009年建板楼  -  燕顺路西', '115万', '单价17219元/平米')
('https://image1.ljcdn.com/131000-inspection/3b94661d-ed24-4331-b283-50996ddc6464.jpg.296x216.jpg', '美林湾板楼南北通透两居室，满五唯一，有钥匙诚心出售', '美林湾  | 2室2厅 | 91.33平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2009年建板楼  -  燕顺路西', '205万', '单价22447元/平米')
('https://image1.ljcdn.com/131000-inspection/f7c5415b-e43f-4a74-a37b-c0c581268ee8.jpg.296x216.jpg', '潮白星光公馆南北通透好户型三居室中间楼层无遮挡毛坯', '潮白星光公馆  | 3室1厅 | 121.68平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共23层)2013年建板楼  -  燕顺路国道', '260万', '单价21368元/平米')
('https://image1.ljcdn.com/131000-inspection/20d3518b-675e-4655-b105-bd6d6f1d2092.jpg.296x216.jpg', '星河皓月 东南户型 全天采光 视野宽阔', '星河皓月  | 2室1厅 | 84.67平米 | 东南 | 其他 | 有电梯', '中楼层(共28层)2010年建塔楼  -  燕顺路西', '150万', '单价17716元/平米')
('https://image1.ljcdn.com/131000-inspection/32e116ab-3704-4f5e-9e74-ba87217cab6e3.jpg.296x216.jpg', '东北向三居室精装修有钥匙看房随时', '新锐时代  | 3室1厅 | 114.8平米 | 东北 | 精装 | 有电梯', '中楼层(共31层)2010年建塔楼  -  福成五期公交总站', '140万', '单价12196元/平米')
('https://image1.ljcdn.com/131000-inspection/ebc09c7b-9dd0-4919-b5e3-aa708cee3668.JPG.296x216.jpg', '天子庄园南北通透三居室  电梯板楼中间楼层 满两年', '天子庄园二期  | 3室2厅 | 123.6平米 | 南 北 | 其他 | 有电梯', '中楼层(共12层)2005年建板楼  -  福成五期公交总站', '171万', '单价13835元/平米')
('https://image1.ljcdn.com/131000-inspection/dbab1721-7d67-45cd-bd7c-6fc360c3902c.jpg.296x216.jpg', '燕京航城南北朝向全明格局两居室', '燕京航城  | 2室1厅 | 79.12平米 | 南 北 | 其他 | 有电梯', '高楼层(共34层)2011年建板塔结合  -  燕京航城', '140万', '单价17695元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_uploadc8050d72-a896-43e4-a146-e9a4356cb4a0.JPG.296x216.jpg', '南北通透大复式  赠送三十九平米露台', '中建二局南区  | 3室2厅 | 151.99平米 | 南 北 | 其他', '顶层(共5层)1998年建板楼  -  天洋城', '255万', '单价16778元/平米')
('https://image1.ljcdn.com/131000-inspection/5f30a2c6-31fb-4866-b0d8-77bf0586df81.jpg.296x216.jpg', '南北两居满5唯一 精装拎包住 全明户型 有钥匙随时看', '纳丹堡  | 2室1厅 | 92.67平米 | 南 北 | 精装 | 有电梯', '高楼层(共29层)2009年建板楼  -  燕顺路西', '180万', '单价19424元/平米')
('https://image1.ljcdn.com/131000-inspection/c9a12486-fac7-4fe8-95b7-102010193fc7.jpg.296x216.jpg', '纳丹堡 南北通透 免增值税和个税 看房随时', '纳丹堡  | 2室1厅 | 100.64平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2009年建板楼  -  燕顺路西', '200万', '单价19873元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload8f1bac37-82d2-4c38-abf9-0626bd0f0c08.jpg.296x216.jpg', '民水民电带燃气 精装修 正规一居室 总价低', '鑫乐汇  | 1室1厅 | 62.34平米 | 北 | 其他', '低楼层(共18层)2014年建暂无数据  -  燕京航城', '70万', '单价11229元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload5d978f1b-cee7-49b2-85bb-2bf6d86ed696.jpg.296x216.jpg', '星河皓月洋房一层带花园，业主送地下室，满五唯一', '星河皓月  | 3室2厅 | 135.34平米 | 南 北 | 精装 | 无电梯', '底层(共6层)2009年建板楼  -  燕顺路西', '400万', '单价29556元/平米')
('https://image1.ljcdn.com/131000-inspection/3c37d212-0a69-4e61-846a-674564d27b98.jpg.296x216.jpg', '首尔甜城一期 一梯两户 板楼 三居室 满两年', '首尔甜城一期  | 3室1厅 | 118.59平米 | 南 北 | 其他 | 有电梯', '中楼层(共16层)2014年建板楼  -  首尔甜城', '270万', '单价22768元/平米')
('https://image1.ljcdn.com/131000-inspection/3dc00c47-87d1-40b3-a2b6-75e399c3bb7b.jpg.296x216.jpg', '燕郊首站，朝东一居室采光视野俱佳', '东贸国际  | 1室1厅 | 61.76平米 | 东 | 其他 | 有电梯', '中楼层(共27层)2009年建塔楼  -  燕顺路国道', '125万', '单价20240元/平米')
('https://image1.ljcdn.com/110000-inspection/021bcf10-2b91-43e4-961c-a3e7fd91494a.jpg.296x216.jpg', '首尔甜城南向两居室  高楼层 精装修（自住标准）', '首尔甜城二期  | 2室1厅 | 82.24平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2015年建板楼  -  首尔甜城', '170万', '单价20672元/平米')
('https://image1.ljcdn.com/131000-inspection/fece6c3f-d6fd-4f3f-a83c-600edf8ebc6a.jpg.296x216.jpg', '买天洋城四代全明格局西北精装修，月供3700元', '天洋城4代南区  | 1室0厅 | 42.48平米 | 西北 | 其他 | 有电梯', '低楼层(共10层)2014年建板楼  -  天洋城4代', '65万', '单价15302元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload71f010b4-c6eb-4b5a-82d2-5ab132ab3806.JPG.296x216.jpg', '南北向两居室中间楼纯板楼精装修', '道桥职工家属院  | 2室1厅 | 62.47平米 | 南 北 | 精装', '中楼层(共6层)暂无数据  -  福成四期', '107万', '单价17129元/平米')
('https://image1.ljcdn.com/110000-inspection/81ceb371-c59f-42b6-9527-df663d476941.JPG.296x216.jpg', '雷捷时代北向正规两居室，客厅带落地阳台。', '雷捷时代广场  | 2室1厅 | 81.32平米 | 北 | 其他 | 有电梯', '低楼层(共34层)2012年建塔楼  -  福成五期公交总站', '118万', '单价14511元/平米')
('https://image1.ljcdn.com/131000-inspection/d30d7cf5-95a6-4997-a29c-b91ede346d36.jpg.296x216.jpg', '青年新城 自住装修，满两年，业主留钥匙方便看房', '青年新城  | 2室1厅 | 83.68平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2015年建板楼  -  燕顺路西', '150万', '单价17926元/平米')
('https://image1.ljcdn.com/110000-inspection/rsp_pic_upload36b9cafd-c5da-407a-8877-48f76bca5c2a.jpg.296x216.jpg', '燕京新城   南北通透带阁楼  明厨明卫 采光视野好', '燕京新城  | 3室1厅 | 84.27平米 | 南 北 | 其他 | 无电梯', '顶层(共4层)2003年建板楼  -  燕顺路东', '250万', '单价29667元/平米')
('https://image1.ljcdn.com/110000-inspection/c3235bf8-ed6c-41fb-9081-021b9ef5f666.jpg.296x216.jpg', '燕顺路纳丹堡 南北通透大两居 随时看房', '纳丹堡  | 2室2厅 | 102.75平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共24层)2009年建板楼  -  燕顺路西', '168万', '单价16351元/平米')
('https://image1.ljcdn.com/131000-inspection/5fb76103-bde1-4237-8dc1-faf686dea29f.jpg.296x216.jpg', '星河皓月板楼大三居，南北通透，中高楼层视野采光好。', '星河皓月  | 3室2厅 | 127.06平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2009年建板楼  -  燕顺路西', '260万', '单价20463元/平米')
