('https://image1.ljcdn.com/500000-inspection/bff80a73-2cf7-48ce-bd22-bce54024fd57.jpg.296x216.jpg', '南坪+六公里轻轨站旁+渝能国际+板式小高层+3房', '渝能国际  | 3室2厅 | 128.31平米 | 西 | 精装 | 有电梯', '低楼层(共11层)2007年建板楼  -  六公里', '159万', '单价12392元/平米')
('https://image1.ljcdn.com/500000-inspection/adb495a1-f7a3-4e3c-8601-6be4334cb0cd.jpg.296x216.jpg', '南坪东东摩 正规小两房 大阳台 -拎包入住', '阳光时代  | 2室1厅 | 59.26平米 | 东 | 简装', '低楼层(共30层)2003年建板楼  -  南坪', '80万', '单价13500元/平米')
('https://image1.ljcdn.com/500000-inspection/6dbec56a-de8c-4ad1-a91f-152696000f7b.jpg.296x216.jpg', '上海城一期大两房，户型结构合理，小区环境好。', '上海城  | 2室1厅 | 95.7平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2005年建板楼  -  南坪', '165万', '单价17242元/平米')
('https://image1.ljcdn.com/500000-inspection/7a11d5bb-912d-4b56-a709-f840fac693f8.jpg.296x216.jpg', '康德国会山两房 朝南山 视野开阔采光好 欢迎随时看房', '康德国会山  | 2室2厅 | 70.4平米 | 东南 | 精装 | 有电梯', '中楼层(共30层)2008年建塔楼  -  南坪', '115万', '单价16336元/平米')
('https://image1.ljcdn.com/500000-inspection/ec70776e-adfd-470f-a03d-2fee299c8a51.jpg.296x216.jpg', '南岸区  融侨城花漫庭清水4房两卫  高楼层  视野开阔', '融侨城花漫庭  | 4室2厅 | 138平米 | 东南 | 毛坯 | 有电梯', '高楼层(共33层)2013年建塔楼  -  融侨半岛', '235万', '单价17029元/平米')
('https://image1.ljcdn.com/500000-inspection/6f0d0ac7-1394-4ae8-a41c-2739987f603c.jpg.296x216.jpg', '和记黄埔御峰 2室2厅 150万', '和记黄埔御峰  | 2室2厅 | 86.4平米 | 西南 | 毛坯 | 有电梯', '中楼层(共30层)2015年建塔楼  -  南坪', '150万', '单价17362元/平米')
('https://image1.ljcdn.com/500000-inspection/f94c73c2-ef5f-4608-a64c-07bafa9ec0a0.jpg.296x216.jpg', '万达铭邸正规两房 经典户型 不西晒 装修保持不错', '万达广场铭邸  | 2室1厅 | 76.11平米 | 南 | 简装 | 有电梯', '高楼层(共33层)2009年建塔楼  -  南坪', '135万', '单价17738元/平米')
('https://image1.ljcdn.com/500000-inspection/3a07abad-d2cf-4582-ab4e-267a9f5c5260.jpg.296x216.jpg', '山千院东苑 住家装修三房两卫带书房  诚意出售', '山千院东苑  | 4室2厅 | 109平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2012年建塔楼  -  六公里', '159万', '单价14588元/平米')
('https://image1.ljcdn.com/500000-inspection/afe7a7b5-dbe1-4d03-b1d4-fe07eb239591.JPG.296x216.jpg', '雨山前跃式洋房 带子母双车位 露台 双入户 带家具家电', '学府大道69号雨山前  | 5室2厅 | 208.91平米 | 西北 | 精装 | 有电梯', '低楼层(共7层)2010年建板楼  -  七公里', '400万', '单价19148元/平米')
('https://image1.ljcdn.com/500000-inspection/8926bc3c-3fb3-4328-aa36-84f9c61daac9.jpg.296x216.jpg', '南滨路+金辉城江城上+183平清水5房+带双大露台+次新房', '金辉城江城上  | 5室2厅 | 183.5平米 | 北 | 毛坯 | 有电梯', '低楼层(共31层)2017年建塔楼  -  融侨半岛', '298万', '单价16240元/平米')
('https://image1.ljcdn.com/500000-inspection/e7160943-dbd3-4f62-8246-d7faa57d87b1.jpg.296x216.jpg', '云满庭B区 有装修两房 有钥匙 随时可看', '云满庭B区  | 2室2厅 | 81.5平米 | 东南 | 其他 | 有电梯', '低楼层(共31层)2006年建塔楼  -  南坪', '120万', '单价14724元/平米')
('https://image1.ljcdn.com/500000-inspection/1f7a0173-5821-4e5e-8f32-31ef0cefa034.jpg.296x216.jpg', '南源居一房户型，高楼层 采光好 出行方便', '南源居  | 1室1厅 | 40.98平米 | 南 北 | 其他', '高楼层(共30层)2006年建塔楼  -  南坪', '55万', '单价13422元/平米')
('https://image1.ljcdn.com/500000-inspection/410f861b-d420-4a41-81d0-4945091e81c3.jpg.296x216.jpg', '闲庭居三房满五年+版式结构+通风采光好+大阳台+带装修', '金阳闲庭居  | 4室2厅 | 128.6平米 | 西北 | 其他 | 有电梯', '中楼层(共22层)2006年建塔楼  -  南坪', '190万', '单价14775元/平米')
('https://image1.ljcdn.com/500000-inspection/test-f8f636af-244c-41ee-8525-e95c31b24efd.png.296x216.jpg', '茶园新区，融创伊顿濠庭，精装小两房诚心出售', '融创伊顿濠庭  | 2室1厅 | 59平米 | 北 | 精装', '高楼层(共20层)暂无数据  -  茶园新区', '80万', '单价13560元/平米')
('https://image1.ljcdn.com/500000-inspection/b2c471dd-eed8-499c-899a-3179e42cbeeb.jpg.296x216.jpg', '御峰轻轨三房 户型方正 住家安静 出行方便 诚心出售', '和记黄埔御峰  | 3室2厅 | 121.11平米 | 东北 | 毛坯 | 有电梯', '低楼层(共26层)2015年建塔楼  -  南坪', '172万', '单价14202元/平米')
('https://image1.ljcdn.com/500000-inspection/cd6a967c-1f4c-4a6b-b94f-1f0a54cb4987.jpg.296x216.jpg', '洋河南滨花园 正规两房 拎包即可入住 交通出行方便', '洋河南滨花园  | 2室2厅 | 76.71平米 | 东 | 其他 | 有电梯', '低楼层(共33层)2001年建板塔结合  -  南坪', '105万', '单价13688元/平米')
('https://image1.ljcdn.com/500000-inspection/7e93b75e-1e4d-4839-abc4-7889ca5814eb.JPG.296x216.jpg', '浦辉海棠晓月C区 1室1厅 60万', '浦辉海棠晓月C区  | 1室1厅 | 42.25平米 | 东南 | 其他 | 有电梯', '中楼层(共30层)2008年建塔楼  -  南滨路', '60万', '单价14202元/平米')
('https://image1.ljcdn.com/500000-inspection/503de290-835b-4658-b0df-42ffed6c199c.jpg.296x216.jpg', '康德国会山 2室2厅 118万', '康德国会山  | 2室2厅 | 76.52平米 | 西北 | 其他 | 有电梯', '低楼层(共32层)2008年建塔楼  -  南坪', '118万', '单价15421元/平米')
('https://image1.ljcdn.com/500000-inspection/1cea6adf-ab5b-459c-a4ec-961b91758e0c.jpg.296x216.jpg', '茶园新区优质小三房，装修楼下轻轨商圈，交通生活方便', '时代都汇B组团  | 3室1厅 | 83平米 | 东南 | 其他', '高楼层(共26层)2014年建塔楼  -  茶园新区', '125万', '单价15061元/平米')
('https://image1.ljcdn.com/500000-inspection/e836bdd2-b8cc-4493-8499-a9973f76cdc4.jpg.296x216.jpg', '南坪正商圈轻轨3号线旁会展旁亚太商谷装修大单配实惠', '亚太商谷  | 1室0厅 | 37.73平米 | 北 | 其他 | 有电梯', '中楼层(共27层)2008年建塔楼  -  南坪', '48万', '单价12722元/平米')
('https://image1.ljcdn.com/500000-inspection/4fe70bb7-1ae9-48e3-ab03-423da6aeb050.JPG.296x216.jpg', '南岸区阳光100 高楼层看两江 带装修 直接拎包入住', '阳光100国际新城  | 3室2厅 | 106平米 | 南 | 简装 | 有电梯', '高楼层(共37层)2007年建塔楼  -  南滨路', '168万', '单价15850元/平米')
('https://image1.ljcdn.com/500000-inspection/0585af98-c5ad-4bfa-b2ec-5db699e36f12.jpg.296x216.jpg', '南滨路 武夷滨江三期两房一卫 业主住家装修保持不错', '武夷滨江  | 2室2厅 | 83.69平米 | 东 | 精装 | 有电梯', '低楼层(共28层)2012年建塔楼  -  南滨路', '130万', '单价15534元/平米')
('https://image1.ljcdn.com/500000-inspection/4caf1195-c292-41d9-aa87-be1dc0e23908.jpg.296x216.jpg', '三号线轻轨小户型，交通方便。装修可以', '亚太商谷  | 1室1厅 | 51.08平米 | 东北 | 其他 | 有电梯', '低楼层(共27层)2008年建塔楼  -  南坪', '65万', '单价12726元/平米')
('https://image1.ljcdn.com/500000-inspection/f5cfe049-57e0-47c9-89e7-1fa6e8bfe4a8.jpg.296x216.jpg', '洋河南滨花园 正规三房两厅两卫 朝向安静 环境好', '洋河南滨花园  | 3室2厅 | 119平米 | 西北 | 简装 | 有电梯', '中楼层(共12层)2001年建板楼  -  南坪', '140万', '单价11765元/平米')
('https://image1.ljcdn.com/500000-inspection/80d66cda-2826-4223-a0bb-c585fb9af55d.JPG.296x216.jpg', '南滨特区 套二 带阳台 高层视开阔', '南滨特区  | 2室2厅 | 133平米 | 西 | 毛坯 | 有电梯', '高楼层(共30层)2017年建塔楼  -  南滨路', '300万', '单价22557元/平米')
('https://image1.ljcdn.com/500000-inspection/3cfee80f-9461-4f46-96f4-af3410d6cf63.jpg.296x216.jpg', '康德国会山清水三房，随时看房，证在手，诚心出售哦', '康德国会山  | 3室2厅 | 105.12平米 | 东 | 毛坯 | 有电梯', '低楼层(共31层)2008年建塔楼  -  南坪', '150万', '单价14270元/平米')
('https://image1.ljcdn.com/500000-inspection/f50268ce-a87c-41dd-98c3-c8830c26185f.jpg.296x216.jpg', '融侨半岛风临洲B区装修大3房，江景房', '融侨半岛风临洲B区  | 3室2厅 | 157.42平米 | 西 | 简装 | 有电梯', '中楼层(共31层)2004年建塔楼  -  融侨半岛', '190万', '单价12070元/平米')
('https://image1.ljcdn.com/500000-inspection/f9899651-caa2-46be-8246-dc3c2d559a7f.jpg.296x216.jpg', '康德国会山小两房，住家装修朝游泳池，采光户型都不错', '康德国会山  | 2室1厅 | 51.76平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2008年建塔楼  -  南坪', '88.5万', '单价17099元/平米')
('https://image1.ljcdn.com/500000-inspection/c0dd8d36-7729-4596-a7d3-100241bc76bd.jpg.296x216.jpg', '首创奥特莱斯旁+精装三房+从未住过人', '融创欧麓花园城剑桥郡一期  | 3室2厅 | 87.7平米 | 南 | 精装', '高楼层(共32层)暂无数据  -  茶园新区', '125万', '单价14254元/平米')
('https://image1.ljcdn.com/500000-inspection/48dcdeec-3953-4072-abe2-1991b7e71117.jpg.296x216.jpg', '银翔小洋楼+正规三房两卫+户型方正+采光充足+住家安静', '银翔后住  | 3室2厅 | 89平米 | 东南 | 其他 | 有电梯', '高楼层(共12层)2015年建板塔结合  -  茶园新区', '130万', '单价14607元/平米')
('https://image1.ljcdn.com/500000-inspection/0b70aa6d-cb2f-4ff8-9493-ec949944c300.JPG.296x216.jpg', '阳光华庭，低楼层，四房三卫，采光没问题，格局好', '阳光华庭  | 4室2厅 | 148平米 | 东南 | 简装 | 有电梯', '低楼层(共19层)2002年建塔楼  -  南滨路', '160万', '单价10811元/平米')
('https://image1.ljcdn.com/500000-inspection/aadaf156-d34e-4b91-9e10-d9c209bf0ce3.png.296x216.jpg', '南坪 3号线轻轨旁 六公里 七季城A区 全新装修三房钥匙', '万友七季城A区  | 3室2厅 | 121.18平米 | 东南 | 简装 | 有电梯', '中楼层(共31层)2014年建塔楼  -  六公里', '160万', '单价13204元/平米')
('https://image1.ljcdn.com/500000-inspection/4436e0c4-a234-45ed-ab4c-eba68b1e478f.jpg.296x216.jpg', '康德国会山装修两房，拎包入住的房子，可以接受按揭', '康德国会山  | 2室1厅 | 63.31平米 | 东 | 精装 | 有电梯', '中楼层(共31层)2008年建塔楼  -  南坪', '113万', '单价17849元/平米')
('https://image1.ljcdn.com/500000-inspection/6c610618-1afd-45a2-b622-cf67921dc6ec.jpg.296x216.jpg', '万达广场钰邸，正规两房，中间楼层采光好，住家安静，', '万达广场钰邸  | 2室1厅 | 69.66平米 | 南 | 其他 | 有电梯', '中楼层(共35层)2009年建塔楼  -  南坪', '125万', '单价17945元/平米')
('https://image1.ljcdn.com/500000-inspection/89b2cf37-d9af-400c-97b4-81fe1f52160b.jpg.296x216.jpg', '清水正规两房，看江看中庭可塑性强', '骏逸第一江岸  | 2室2厅 | 75.83平米 | 南 | 毛坯 | 有电梯', '高楼层(共25层)2011年建塔楼  -  丹龙路', '108万', '单价14243元/平米')
('https://image1.ljcdn.com/500000-inspection/faef48fc-b6b9-4488-bd18-f7be54d838a2.jpg.296x216.jpg', '正规两房朝中庭 交通方便 视野好 配套齐全', '翠堤春晓  | 2室2厅 | 82.7平米 | 东南 | 其他', '中楼层(共32层)2007年建塔楼  -  四公里', '106万', '单价12818元/平米')
('https://image1.ljcdn.com/500000-inspection/04375caf-94b1-41c1-9867-e26934d11ab2.jpg.296x216.jpg', '龙湖南坪南滨路恒基翔龙江畔带20平露台装修2房70年', '恒基翔龙江畔  | 2室2厅 | 85.22平米 | 东北 | 精装 | 有电梯', '低楼层(共33层)2013年建塔楼  -  丹龙路', '140万', '单价16429元/平米')
('https://image1.ljcdn.com/500000-inspection/a4b4bf46-e978-4fcb-beb2-82524b7ba19c.jpg.296x216.jpg', '同景标准两房 可改三房 旁边就是永辉超市', '同景国际城香溪迈上  | 3室2厅 | 46.08平米 | 东南 | 其他', '中楼层(共15层)暂无数据  -  茶园新区', '74万', '单价16060元/平米')
('https://image1.ljcdn.com/500000-inspection/84a8d5bc-a979-4011-93ce-c66e2f66e4bf.JPG.296x216.jpg', '渝能国际板式结构大三房+储物间+朝中庭+南北通透户型', '渝能国际  | 4室2厅 | 142.22平米 | 东南 西北 | 精装 | 有电梯', '低楼层(共11层)2007年建板楼  -  六公里', '190万', '单价13360元/平米')
('https://image1.ljcdn.com/500000-inspection/f948115d-62d7-4486-84b4-8f846be34585.jpg.296x216.jpg', '两房两厅，带大阳台。采光好。小区建筑比较新，环境好', '普瑞花园  | 2室2厅 | 80.2平米 | 东 | 其他', '低楼层(共18层)暂无数据  -  茶园新区', '96万', '单价11971元/平米')
('https://image1.ljcdn.com/500000-inspection/04dd0e35-0e22-453a-9b71-f62e16e5542c.jpg.296x216.jpg', '四公里华城国际+装修两房+有阳台拎包入住', '华城国际  | 2室1厅 | 45.62平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2011年建塔楼  -  四公里', '63万', '单价13810元/平米')
('https://image1.ljcdn.com/500000-inspection/73fac524-7056-419c-b53b-9416dacfc414.jpg.296x216.jpg', '东原锦悦正规2房 业主诚心出售', '东原锦悦  | 2室2厅 | 75.11平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2011年建塔楼  -  南坪', '133万', '单价17708元/平米')
('https://image1.ljcdn.com/500000-inspection/2fc6183a-0471-466b-b614-fbf73027b7aa.jpg.296x216.jpg', '南岸南坪轻轨三号线五公里站，兰湖天装修三房拎包入住', '兰湖天  | 3室2厅 | 112.95平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2009年建板楼  -  四公里', '175万', '单价15494元/平米')
('https://image1.ljcdn.com/500000-inspection/6c1aecc0-9226-4d7a-a5fe-c646b11193a8.jpg.296x216.jpg', '四公里轻轨站旁，溯源阁二期两房一卫，户型方正', '溯源阁  | 2室2厅 | 88.02平米 | 东 | 其他 | 有电梯', '高楼层(共32层)2006年建塔楼  -  四公里', '121万', '单价13747元/平米')
('https://image1.ljcdn.com/500000-inspection/626af7be-f032-41b8-b0f6-5b2c77bdab9e.jpg.296x216.jpg', '雅居乐国际花园 装修四房 装有地暖 带家具家电出售！', '雅居乐国际花园  | 4室2厅 | 133.52平米 | 南 | 精装 | 有电梯', '高楼层(共31层)2014年建塔楼  -  六公里', '255万', '单价19099元/平米')
('https://image1.ljcdn.com/500000-inspection/703b2864-c9d9-47d6-a56e-cef40702e0f2.jpg.296x216.jpg', '六公里保利观塘精装三室全朝中庭住家安静看江全新装修', '保利观塘  | 3室2厅 | 97.46平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2016年建塔楼  -  七公里', '164万', '单价16828元/平米')
('https://image1.ljcdn.com/500000-inspection/5de35715-eb5e-4ce8-8537-50685eafb88f.jpg.296x216.jpg', '三房两厅，带大阳台。采光好。小区建筑比较新，环境好', '普瑞花园  | 3室2厅 | 119.86平米 | 东 | 其他', '低楼层(共18层)板塔结合  -  茶园新区', '128万', '单价10680元/平米')
('https://image1.ljcdn.com/500000-inspection/f172bc04-08cf-4677-b200-7b8c0ae2d2ab.jpg.296x216.jpg', '南坪翡翠明珠旁龙湖观山水新出清水大三房，看中庭', '龙湖观山水  | 3室1厅 | 121.75平米 | 东北 | 毛坯 | 有电梯', '中楼层(共32层)2008年建塔楼  -  融侨半岛', '180万', '单价14785元/平米')
('https://image1.ljcdn.com/500000-inspection/2917ab9b-fbfc-48f1-8d2d-90b22b7be48b.jpg.296x216.jpg', '康德国会山 带装修小两房 户型方正 看房有钥匙', '康德国会山  | 2室1厅 | 44.94平米 | 东 | 其他 | 有电梯', '低楼层(共30层)2008年建塔楼  -  南坪', '75万', '单价16689元/平米')
('https://image1.ljcdn.com/500000-inspection/e32724d7-a28c-4cc9-8528-7ea81d92d7d0.JPG.296x216.jpg', '正规三房电梯房户型方正，房子满两年证在手，诚心出售', '松藻小区A  | 3室2厅 | 115.91平米 | 东南 | 简装 | 有电梯', '中楼层(共33层)2008年建塔楼  -  南坪', '130万', '单价11216元/平米')
('https://image1.ljcdn.com/500000-inspection/3213244d-66a1-437c-80cb-e62c62b57fa3.jpg.296x216.jpg', '四公里轻轨站旁，溯源阁二期两房一卫，带入户花园。', '溯源阁  | 2室2厅 | 88.02平米 | 东 | 简装 | 有电梯', '中楼层(共32层)2006年建塔楼  -  四公里', '125万', '单价14202元/平米')
('https://image1.ljcdn.com/500000-inspection/2192662f-6efe-4c87-9d13-86a3da7b458a.jpg.296x216.jpg', '业主诚售 满两年 住家装修 楼层适中 单价低 看房方便', '四海花园  | 4室2厅 | 133平米 | 南 | 精装', '中楼层(共8层)暂无数据  -  南坪', '98万', '单价7369元/平米')
('https://image1.ljcdn.com/500000-inspection/4455384a-bb79-4b56-a888-d8ea44392aff.JPG.296x216.jpg', '锦江华府精装一房，居家舒适，带家电家具，看房约', '锦江华府  | 1室0厅 | 36.81平米 | 南 | 精装 | 有电梯', '低楼层(共25层)2015年建塔楼  -  弹子石', '60万', '单价16300元/平米')
('https://image1.ljcdn.com/500000-inspection/0c89eaf3-1633-4065-b8f8-bc158ed71256.jpg.296x216.jpg', '上海城大三房中间楼层采光好业主急售看房好视野配套好', '上海城  | 3室2厅 | 126.95平米 | 西北 | 其他 | 有电梯', '中楼层(共33层)2006年建塔楼  -  南坪', '198万', '单价15597元/平米')
('https://image1.ljcdn.com/500000-inspection/b8fe52f4-99b0-457e-a786-35d5b6c4fc06.jpg.296x216.jpg', '此房满五年装修好看小区采光好超大阳台', '骑龙山庄  | 3室2厅 | 139.28平米 | 南 | 其他 | 有电梯', '中楼层(共26层)2005年建板楼  -  南坪', '176万', '单价12637元/平米')
('https://image1.ljcdn.com/500000-inspection/2530eda6-c811-48c9-9de2-5fffe031ffeb.jpg.296x216.jpg', '金辉城花样派少有清水小三房朝小区中庭', '金辉城花样派  | 3室2厅 | 93平米 | 东 | 毛坯 | 有电梯', '中楼层(共29层)2015年建塔楼  -  融侨半岛', '165万', '单价17742元/平米')
('https://image1.ljcdn.com/500000-inspection/d6b1b9c3-ae3c-47cd-a6d1-35e9db63cbeb.jpg.296x216.jpg', '南岸康德国会山带转角飘窗两房户型高楼层朝中庭全采光', '康德国会山  | 2室1厅 | 59.97平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2010年建塔楼  -  南坪', '100万', '单价16676元/平米')
('https://image1.ljcdn.com/500000-inspection/0bb92a25-d0d6-48b4-b794-87c577f7319d.JPG.296x216.jpg', '泽科清水标准两房，楼层高视野好，采光不错，楼下轻轨', '泽科弹子石中心  | 2室1厅 | 61.5平米 | 南 | 其他 | 有电梯', '高楼层(共23层)2016年建板塔结合  -  弹子石', '108万', '单价17561元/平米')
('https://image1.ljcdn.com/500000-inspection/97f2d528-3f56-4bfb-bed6-872e1c87557e.jpg.296x216.jpg', '芸峰天梭派标准三房，精装修，保持九成新', '芸峰天梭派  | 3室2厅 | 105平米 | 东南 | 精装 | 有电梯', '中楼层(共34层)2011年建塔楼  -  丹龙路', '160万', '单价15239元/平米')
('https://image1.ljcdn.com/500000-inspection/8cb5bbec-7f8e-4f21-bd30-86d33ebad733.jpg.296x216.jpg', '此房是巨成龙湾一改二的小两房  住家温馨 交通便利', '巨成龙湾  | 2室1厅 | 56.96平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2009年建塔楼  -  四公里', '86万', '单价15099元/平米')
('https://image1.ljcdn.com/500000-inspection/238d3a8a-cc7a-45e6-ae71-efa44f205919.jpg.296x216.jpg', '茶园 同景国际城洋房 户型无浪费采光好 双阳台', '同景国际城B区  | 4室2厅 | 146.43平米 | 南 | 毛坯', '高楼层(共12层)板楼  -  茶园新区', '170万', '单价11610元/平米')
('https://image1.ljcdn.com/500000-inspection/89e3da01-953f-4922-8280-57be30074ca3.jpg.296x216.jpg', '一米阳光正规两房，住家装修，业主诚心卖', '一米阳光  | 2室2厅 | 74.2平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2008年建塔楼  -  南坪', '110万', '单价14825元/平米')
('https://image1.ljcdn.com/500000-inspection/310c4aa6-de41-4325-a502-bd15b892d637.jpg.296x216.jpg', '茶园新区 金科二期  精装看中庭 住家 安静', '金科中央御院二期  | 2室2厅 | 69.57平米 | 北 | 其他 | 有电梯', '高楼层(共18层)2016年建板塔结合  -  茶园新区', '106万', '单价15237元/平米')
('https://image1.ljcdn.com/500000-inspection/a7719fc6-9db7-4489-8277-f6ed682d1bbd.JPG.296x216.jpg', '聚丰江山天下 4室2厅 180万', '聚丰江山天下  | 4室2厅 | 120平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2014年建板塔结合  -  南滨路', '180万', '单价15000元/平米')
('https://image1.ljcdn.com/500000-inspection/a962b3fa-56f3-417f-99b3-f11d3266d4c9.jpg.296x216.jpg', '罗马假日+两房可改三房+住家装修+业主诚售', '金阳罗马假日  | 2室2厅 | 90.23平米 | 东南 | 其他 | 有电梯', '高楼层(共34层)2007年建塔楼  -  四公里', '120万', '单价13300元/平米')
('https://image1.ljcdn.com/500000-inspection/707f6b96-89fd-4435-9b19-ef51d2170a89.jpg.296x216.jpg', '中铁北美时光 精装修套三 带书房 环境优美 纯洋房品质', '中铁北美时光  | 3室2厅 | 120.18平米 | 南 | 精装 | 有电梯', '低楼层(共12层)2015年建板楼  -  茶园新区', '185万', '单价15394元/平米')
('https://image1.ljcdn.com/500000-inspection/d5b05f08-af07-4df9-b531-ea3f1a0be1af.jpg.296x216.jpg', '金辉城春上南滨+装修保持好，次新小区，滨江路上', '金辉城春上南滨  | 2室2厅 | 75.02平米 | 东 | 精装 | 有电梯', '高楼层(共33层)2015年建塔楼  -  融侨半岛', '135万', '单价17996元/平米')
('https://image1.ljcdn.com/500000-inspection/ca27be31-3551-4171-8b63-448b18495afd.jpg.296x216.jpg', '翡翠明珠精装3房户型方正坐北朝南配套齐全交通便利', '翡翠明珠  | 3室2厅 | 84平米 | 东南 | 精装 | 有电梯', '高楼层(共33层)2012年建塔楼  -  南坪', '138万', '单价16429元/平米')
('https://image1.ljcdn.com/500000-inspection/2a1fe180-aee0-4ab5-9d25-30f391040d82.jpg.296x216.jpg', '海峡路轻轨旁龙湖观山水四栋正规大三房+赠家具家电', '龙湖观山水  | 3室2厅 | 119.41平米 | 南 | 精装 | 有电梯', '高楼层(共30层)2008年建塔楼  -  融侨半岛', '185万', '单价15493元/平米')
('https://image1.ljcdn.com/500000-inspection/eb920a1b-834e-41a8-ae61-9ee9ee9868c4.jpg.296x216.jpg', '珊瑚大厦+户型方正+采光好+满两年+证在手', '珊瑚大厦  | 4室1厅 | 142.43平米 | 东南 | 简装 | 有电梯', '中楼层(共33层)2000年建塔楼  -  南坪', '150万', '单价10532元/平米')
