('https://image1.ljcdn.com/420100-inspection/test-381500cf-1576-4f7f-8435-78a8fd75005c.png.296x216.jpg', '万科魅力南区精装修两居室 满五唯一税费低 中高楼层', '万科魅力之城南区  | 2室2厅 | 59.74平米 | 南 | 精装 | 有电梯', '高楼层(共26层)2010年建板楼  -  金融港', '150万', '单价25109元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadee39cd0e-8b04-4717-bf26-f40af27c572f.jpg.296x216.jpg', '小区中间，中间楼层，三房带书房格局居家舒适，证满五', '金地太阳城  | 4室2厅 | 137.32平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2004年建板楼  -  关山大道', '318万', '单价23158元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload5e135a46-472b-4fed-b798-b79810528210.jpg.296x216.jpg', '中谷苑南北通透大三房，业主诚心出售，看房提前预约', '中谷苑  | 3室2厅 | 141.51平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2006年建塔楼  -  民族大道', '220万', '单价15547元/平米')
('https://image1.ljcdn.com/420100-inspection/63337d6f-1ddf-4559-afbb-3e877fc93a2b.jpg.296x216.jpg', '此房满两年少税，居家小两房，临湖风景优美', '新凯御景湾  | 2室2厅 | 89.14平米 | 东南 南 | 其他', '低楼层(共8层)2011年建板楼  -  三环南', '150万', '单价16828元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload98fa750f-f9f5-440d-8bbd-d787d2a74f1e.jpg.296x216.jpg', '大两房 满2年 诚心出售看房方便  南北朝向', '谷尚居  | 2室2厅 | 90.66平米 | 南 | 其他 | 有电梯', '低楼层(共16层)2009年建板楼  -  金融港', '175万', '单价19303元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload4f30fc71-e18b-4599-bd4b-4bc93c18150a.jpg.296x216.jpg', '南北通透四房 精装修 满两年 不临街', '金地艺境  | 4室2厅 | 123.18平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2014年建板楼  -  金融港', '268万', '单价21757元/平米')
('https://image1.ljcdn.com/420100-inspection/115dba2e-fa27-40da-bb64-99a7a84c657a.jpg.296x216.jpg', '纯毛坯  设计空间大  业主诚心出售', '藏龙新城  | 2室2厅 | 102.21平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2013年建板楼  -  光谷南', '133万', '单价13013元/平米')
('https://image1.ljcdn.com/420100-inspection/198820db-048f-46d5-9afa-7315a1860989.jpg.296x216.jpg', '韵湖北区，公摊低，带车位，满2年税费低。', '中冶南方韵湖首府  | 4室2厅 | 114.56平米 | 南 | 其他', '低楼层(共18层)2013年建板楼  -  三环南', '315万', '单价27497元/平米')
('https://image1.ljcdn.com/420100-inspection/test-19b9955b-8dd2-4850-8908-c2d687ace772.png.296x216.jpg', '西边户 高楼层 可看湖 全房壁纸 品牌家具 全新装修', '金地格林东郡  | 3室1厅 | 98.95平米 | 南 | 精装 | 有电梯', '中楼层(共34层)2018年建板塔结合  -  民族大道', '240万', '单价24255元/平米')
('https://image1.ljcdn.com/420100-inspection/765dd24f-11a1-40e2-9ae4-1a19a72f018a.jpg.296x216.jpg', '户型方正满五年，南北通透格局，高楼层采光好', '当代国际花园三期  | 4室2厅 | 132.53平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2008年建塔楼  -  金融港', '358万', '单价27013元/平米')
('https://image1.ljcdn.com/420100-inspection/4650f633-3589-429d-b996-b0b69035444e.jpg.296x216.jpg', '两证满两年，大三房装修精致，中高层采光优秀', '新世界恒大华府  | 3室2厅 | 139.98平米 | 南 北 | 其他 | 有电梯', '高楼层(共7层)2014年建板楼  -  华科大', '320万', '单价22861元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1be819e3-5c9f-453e-9ab0-160506bc85ff.png.296x216.jpg', '清江山水1.3期三房，满两年诚心出售', '清江山水  | 3室2厅 | 88.72平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2013年建板楼  -  民族大道', '165万', '单价18598元/平米')
('https://image1.ljcdn.com/420100-inspection/68768666-8af1-498b-aabd-efe4fad8b755.jpg.296x216.jpg', '满两年 中间位置 楼层好 视野开阔 户型通透', '现代森林小镇  | 4室2厅 | 127.89平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2012年建塔楼  -  金融港', '295万', '单价23067元/平米')
('https://image1.ljcdn.com/420100-inspection/1a0c9bab-6bd9-44ec-915f-ffc0746b39bd.jpg.296x216.jpg', '成熟小区，配套齐全，产证满二，免增值税；', '丽岛漫城  | 3室2厅 | 171.4平米 | 南 | 其他 | 有电梯', '低楼层(共9层)2010年建板塔结合  -  关山大道', '400万', '单价23338元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload346f0200-e780-4e8e-bd2c-668aa3f64645.jpg.296x216.jpg', '万科城市花园 精装修两房 带入户花园 满两年 诚心出售', '万科城市花园  | 2室2厅 | 95平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2007年建板楼  -  关山大道', '230万', '单价24211元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload15b9f3c1-a854-40e8-9f93-47a77cbb265b.jpg.296x216.jpg', '华科校内西边高层小区  公摊小 产证满五唯一 换房诚售', '高层小区  | 4室2厅 | 181.19平米 | 南 | 简装', '低楼层(共24层)暂无数据  -  华科大', '510万', '单价28148元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload6ad24bdb-9f81-4049-a35a-d1a522f94338.jpg.296x216.jpg', '地铁口旁温馨小两房，中间楼层，两房朝南，采光好', '东湖御院  | 2室1厅 | 55.6平米 | 南 | 精装', '低楼层(共33层)2015年建塔楼  -  光谷广场', '145万', '单价26080元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada37148cb-a6c8-48e3-9bd6-c20161a1fbf2.jpg.296x216.jpg', '金地格林东郡 三房两卫南北通透 小区中间位置 采光佳', '金地格林东郡  | 3室2厅 | 113.75平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共34层)2016年建板楼  -  民族大道', '288万', '单价25319元/平米')
('https://image1.ljcdn.com/420100-inspection/test-34970c8d-8cb1-417e-a8e6-71d1ffd3d248.png.296x216.jpg', '两证满两年，业主自住精装修，看房提前预约就行', '清江山水  | 2室1厅 | 79.17平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2012年建板楼  -  民族大道', '180万', '单价22736元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadba728c32-3498-4fb8-88cf-5905210699f4.jpg.296x216.jpg', '当代国际花园精装退台洋房 三居 无贷款 诚心出售', '当代国际花园二期  | 3室2厅 | 117.12平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2009年建板楼  -  金融港', '262万', '单价22371元/平米')
('https://image1.ljcdn.com/420100-inspection/307b34a6-82cd-422f-ae62-6412dc6ea924.jpg.296x216.jpg', '现代森林小镇  纯毛坯 正规两房 满二 看房便利', '现代森林小镇  | 2室2厅 | 80平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2013年建塔楼  -  金融港', '182万', '单价22750元/平米')
('https://image1.ljcdn.com/420100-inspection/7368dfba-3ce7-44be-bde3-456d03309fc2.jpg.296x216.jpg', '婚房装修 中高楼层 业主诚卖 户型方正', '统建天成美景  | 2室1厅 | 86.74平米 | 南 | 其他', '高楼层(共33层)2017年建板楼  -  光谷东', '185万', '单价21329元/平米')
('https://image1.ljcdn.com/420100-inspection/f422d635-bc20-48de-bb6a-8d1c3dafbff8.jpg.296x216.jpg', '清江山水 居家精装 拎包入住 诚心卖 全南户型', '清江山水  | 2室1厅 | 78.93平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2014年建板楼  -  民族大道', '168万', '单价21285元/平米')
('https://image1.ljcdn.com/420100-inspection/832e64bd-1588-47ab-ad80-ce78077d728a.jpg.296x216.jpg', '当代国际花园 御景高层 大三房 精装  房东诚心急售', '当代国际花园四期  | 3室1厅 | 115.73平米 | 南 | 其他 | 有电梯', '低楼层(共30层)2013年建塔楼  -  金融港', '265万', '单价22899元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload5dfc1022-b571-48da-8489-1409639a59aa.jpg.296x216.jpg', '光谷关山创业街 金梭花园 南北通透三房 居家精装诚售', '金梭花园  | 3室2厅 | 136.54平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2002年建塔楼  -  关山大道', '210万', '单价15381元/平米')
('https://image1.ljcdn.com/420100-inspection/e47fab4f-1ec7-4030-82e9-5a31d1af2826.jpg.296x216.jpg', '不临街 中间楼层 东边户 南北通透 采光通风好', '保利时代  | 3室2厅 | 108.06平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)2015年建板楼  -  民族大道', '300万', '单价27763元/平米')
('https://image1.ljcdn.com/420100-inspection/cdfbf1b4-c2ed-41d4-8e07-21b3b9e85eb5.jpg.296x216.jpg', '金地格林东郡  三房朝南 带大露台 居家装修', '金地格林东郡  | 3室2厅 | 98.4平米 | 南 | 其他 | 有电梯', '低楼层(共33层)板楼  -  民族大道', '242万', '单价24594元/平米')
('https://image1.ljcdn.com/420100-inspection/test-906090b7-91de-44b2-a22f-56f04cca1d12.png.296x216.jpg', '阳光在线一期南北通透两房   不临路  诚心出售', '阳光在线一期  | 2室2厅 | 89.06平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2004年建板楼  -  民族大道', '188万', '单价21110元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0c679a0d-c560-4a31-aac0-29facf8d70ed.png.296x216.jpg', '此房两证满两年，边户，正规一居室，全明户型，无贷款', '南益巴黎豪庭  | 1室1厅 | 56.18平米 | 北 | 其他 | 有电梯', '低楼层(共25层)2006年建塔楼  -  华科大', '133万', '单价23674元/平米')
('https://image1.ljcdn.com/420100-inspection/ebccd25c-2934-4245-86c2-9f38a86ef6e7.jpg.296x216.jpg', '洪福家园 满五不唯一 单价低交通便利 看房提前一天', '洪福家园  | 3室2厅 | 144.28平米 | 南 北 | 其他 | 有电梯', '低楼层(共21层)2004年建塔楼  -  民族大道', '250万', '单价17328元/平米')
('https://image1.ljcdn.com/420100-inspection/test-66cb66f5-d0bd-4d23-8580-809ca500c60d.png.296x216.jpg', '华科旁小户型两证满两年，税费低，中高层，精装修', '金地华公馆  | 1室1厅 | 40.17平米 | 西 | 其他 | 有电梯', '中楼层(共18层)2013年建板楼  -  华科大', '105万', '单价26139元/平米')
('https://image1.ljcdn.com/420100-inspection/b39c97bd-9e32-43fe-b98a-b319506a974b.jpg.296x216.jpg', '天成美雅 全房朝南 户型方正 满两年精装修 中高楼层', '天成美雅  | 2室1厅 | 87.05平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2015年建板楼  -  光谷东', '210万', '单价24125元/平米')
('https://image1.ljcdn.com/420100-inspection/test-38b69405-0023-421a-9886-30478fa50a93.png.296x216.jpg', '芭比伦堡  通透大三房   双阳台   满两年', '芭比伦堡  | 3室2厅 | 106.17平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2008年建板楼  -  民族大道', '205万', '单价19309元/平米')
('https://image1.ljcdn.com/420100-inspection/cdd725cb-5214-4892-83dd-c8d18d6a90e3.jpg.296x216.jpg', '清江山水 三房 业主诚心出售 楼层采光很好 户型端正', '清江山水  | 3室2厅 | 115.95平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2014年建塔楼  -  民族大道', '270万', '单价23286元/平米')
('https://image1.ljcdn.com/420100-inspection/09d8d6cd-5e1e-4480-b2c7-3740cd04a17a.jpg.296x216.jpg', '满两年 中高楼层 采光好视野好 户型方正', '水晶郦都  | 1室1厅 | 38.24平米 | 南 | 其他 | 有电梯', '中楼层(共20层)2015年建板楼  -  光谷南', '72万', '单价18829元/平米')
('https://image1.ljcdn.com/420100-inspection/ecc097a7-7386-4ab9-ba0c-fdb8f1e58777.jpg.296x216.jpg', '关山大道光谷新世界 中间楼层 阳光充足', '光谷新世界汇贤邸  | 2室2厅 | 93.1平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2014年建板楼  -  关山大道', '250万', '单价26853元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload4d4e1544-d1e8-4c37-ad7a-58468508b47e.jpg.296x216.jpg', '洪福添美家园南北通透三房，不临街，小区中间位置', '洪福家园  | 3室2厅 | 144.28平米 | 南 北 | 其他 | 有电梯', '中楼层(共21层)2004年建塔楼  -  民族大道', '252万', '单价17467元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload42bd49be-eeda-490a-a4d7-436d0c6e12f2.jpg.296x216.jpg', '关山春晓，电梯房小高层，南北通透满五年，户型方正。', '关山春晓  | 3室2厅 | 141.08平米 | 南 北 | 其他 | 有电梯', '中楼层(共8层)2005年建板楼  -  关山大道', '325万', '单价23037元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2ea6bfe8-0d71-49ea-beb7-ed573c2375ca.jpg.296x216.jpg', '新上房源 当代自住正三房 满两年过户 采光无压力', '当代国际花园一期  | 3室1厅 | 107.89平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  金融港', '240万', '单价22245元/平米')
('https://image1.ljcdn.com/420100-inspection/51308e1a-9e2c-432f-96ba-4b2d28733795.jpg.296x216.jpg', '两证两年【四房两卫 房东诚心出售】随时看房', '广厦华庭  | 4室2厅 | 137平米 | 南 北 | 其他 | 有电梯', '高楼层(共17层)2005年建板楼  -  光谷广场', '260万', '单价18979元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload93084f82-b17b-4232-8e57-d7dc4aa8430b.jpg.296x216.jpg', '锦绣龙城，大三房，业主诚心出售', '锦绣龙城  | 3室2厅 | 119.92平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2009年建塔楼  -  民族大道', '200万', '单价16678元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload5d6e2b10-169a-4e89-b77c-0ddb23b441a5.jpg.296x216.jpg', '精装空置+满两年 无增值税+南北朝向+看房方便', '新凯御景湾  | 2室1厅 | 89.14平米 | 南 | 其他', '低楼层(共8层)2011年建板楼  -  三环南', '143万', '单价16043元/平米')
('https://image1.ljcdn.com/420100-inspection/623379ff-27b2-4d79-810b-59174f9740ab.jpg.296x216.jpg', '关山 光谷8号 南北通透3室2厅', '光谷8号  | 3室2厅 | 114.81平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2015年建塔楼  -  关山大道', '285万', '单价24824元/平米')
('https://image1.ljcdn.com/420100-inspection/fc9f7ef5-ae02-4a44-a307-6482c85a9c57.jpg.296x216.jpg', '长城坐标城 原业主自住精装修两房 满2年 有钥匙', '长城坐标城  | 2室2厅 | 80.73平米 | 南 | 其他 | 有电梯', '高楼层(共23层)2011年建塔楼  -  关山大道', '204万', '单价25270元/平米')
('https://image1.ljcdn.com/420100-inspection/cd76c1a2-7b06-4093-99d6-38f15e96cd75.jpg.296x216.jpg', '高新大道 北大山水年华 全新毛坯 双阳台 互相南北通透', '北大资源山水年华二期  | 3室2厅 | 98.38平米 | 南 北 | 毛坯', '高楼层(共33层)2017年建板楼  -  光谷东', '183万', '单价18602元/平米')
('https://image1.ljcdn.com/420100-inspection/69f1723c-e9de-4c68-9d9c-6297a55d8e4d.jpg.296x216.jpg', '华乐花园巴黎豪庭华科不临街中间楼层通透四房店长推荐', '华乐花园  | 4室2厅 | 150.93平米 | 南 北 | 其他 | 有电梯', '低楼层(共12层)2003年建塔楼  -  华科大', '255万', '单价16896元/平米')
('https://image1.ljcdn.com/420100-inspection/71f4b0b7-0641-4f1b-8a15-a7832694aa6a.jpg.296x216.jpg', '万科魅力之城南区精装三房满两年保养好', '万科魅力之城南区  | 3室2厅 | 82.87平米 | 南 北 | 其他 | 有电梯', '高楼层(共26层)2010年建板楼  -  金融港', '190万', '单价22928元/平米')
('https://image1.ljcdn.com/420100-inspection/cc9d7da7-37e6-4f0c-8779-e3bf11801d33.jpg.296x216.jpg', '现代森林花园 电梯房高楼层 满五年诚意出售', '现代森林花园  | 3室2厅 | 122.02平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2005年建板楼  -  华科大', '238万', '单价19505元/平米')
('https://image1.ljcdn.com/420100-inspection/21eca58a-c028-4f59-8213-2912618e4db5.jpg.296x216.jpg', '房子诚心出售，带朝南大花园，满两年，税费低', '保利花园  | 3室2厅 | 104.14平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2005年建板楼  -  关山大道', '235万', '单价22566元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2c34e994-8114-4475-ae58-10f2c00847cc.jpg.296x216.jpg', '光谷华科大旁巴黎豪庭精装两房满五年且唯一产权清晰', '南益巴黎豪庭  | 2室2厅 | 104.93平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2006年建塔楼  -  华科大', '245万', '单价23349元/平米')
('https://image1.ljcdn.com/420100-inspection/a5ce0751-375a-4667-910f-2d489ce5ccd7.jpg.296x216.jpg', '卧龙剑桥春天 清水毛坯 诚心出售', '卧龙剑桥春天  | 3室2厅 | 130.48平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2004年建板楼  -  关山大道', '300万', '单价22993元/平米')
('https://image1.ljcdn.com/420100-inspection/5b9f0505-7342-483c-8331-3324f620d468.jpg.296x216.jpg', '全朝南户型 这个冬天不再冷 满五年', '当代花园东方巴黎苑  | 3室2厅 | 137.42平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1997年建板楼  -  光谷广场', '252万', '单价18338元/平米')
('https://image1.ljcdn.com/420100-inspection/61da9a5f-1304-4f36-a222-755843c326b2.jpg.296x216.jpg', '电梯大两房，满两年，换房诚心出售，采光充足，有暖气', '金地太阳城  | 2室2厅 | 104.72平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2005年建板楼  -  关山大道', '208万', '单价19863元/平米')
('https://image1.ljcdn.com/420100-inspection/661bb59d-8c17-4505-928c-667110b0e808.jpg.296x216.jpg', '碧桂园生态城 精装三房二卫 南北通透', '碧桂园生态城左岸  | 3室2厅 | 122平米 | 南 北 | 精装', '中楼层(共32层)2016年建板楼  -  光谷东', '172万', '单价14099元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadeacf5d2f-b476-4bec-af00-0b8b1793cb25.jpg.296x216.jpg', '清江山水一期毛坯房空置大两房从未入住', '清江山水  | 2室2厅 | 101.01平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2009年建板楼  -  民族大道', '215万', '单价21286元/平米')
('https://image1.ljcdn.com/420100-inspection/1634c369-b44d-4194-82e3-75a7317b1532.jpg.296x216.jpg', '万科精装三房两卫 户型方正 动静分区 看房方便', '万科城花璟苑  | 3室2厅 | 92.9平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2015年建板楼  -  关山大道', '236万', '单价25404元/平米')
('https://image1.ljcdn.com/420100-inspection/726c6fa4-2fe0-4195-9692-af155103168b.jpg.296x216.jpg', '锦绣良缘毛坯两居室业主诚意出售看房方便！', '锦绣良缘  | 2室2厅 | 93.92平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共7层)2002年建板楼  -  民族大道', '145万', '单价15439元/平米')
('https://image1.ljcdn.com/420100-inspection/a47451b6-a381-498e-8fc1-9cb0d51960be.jpg.296x216.jpg', '丽岛漫城，中高楼层，采光充足，诚心出售。', '丽岛漫城  | 3室2厅 | 90.19平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2010年建板塔结合  -  关山大道', '245万', '单价27165元/平米')
('https://image1.ljcdn.com/420100-inspection/efb0b89e-8496-4f55-b273-c96d5ec3a54e.jpg.296x216.jpg', '万科红郡精装两房，业主诚心出售，主卧朝南，次卧朝南', '万科红郡  | 2室1厅 | 73.23平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2012年建板楼  -  金融港', '181万', '单价24717元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2a2f4f80-2bb8-4f48-b7c6-89fdd9349897.jpg.296x216.jpg', '光谷鲁巷地铁口 健龙尚谷杰座 三房两厅两卫 已满两年', '健龙尚谷杰座一期  | 3室2厅 | 107.45平米 | 东南 南 | 其他 | 有电梯', '高楼层(共32层)2009年建板楼  -  光谷广场', '240万', '单价22336元/平米')
('https://image1.ljcdn.com/420100-inspection/39f619df-5e62-4ca6-97eb-c98fd7df796f.jpg.296x216.jpg', '自住装修.可拎包入住.诚心出售', '芭比伦堡  | 3室2厅 | 91.82平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2008年建板楼  -  民族大道', '175万', '单价19060元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0c4a5108-d314-49dc-9e4b-c51964595318.png.296x216.jpg', '光谷 紫菘教师公寓 三房两卫  居家装修 出行很方便', '紫菘教师公寓  | 3室2厅 | 136.87平米 | 东 西 | 其他 | 有电梯', '中楼层(共15层)2006年建板楼  -  华科大', '265万', '单价19362元/平米')
('https://image1.ljcdn.com/420100-inspection/test-644927b2-4469-4e1a-b589-4b43c5b0947b.png.296x216.jpg', '清江山水 中间位置的小户型 明厨明卫 诚心出售', '清江山水  | 2室1厅 | 55.7平米 | 北 | 简装 | 有电梯', '中楼层(共25层)2011年建板楼  -  民族大道', '133万', '单价23878元/平米')
('https://image1.ljcdn.com/420100-inspection/67795ef1-678d-42e7-8c96-9250b757e899.jpg.296x216.jpg', '光谷绿之苑 顶楼错层复试 精装修 拎包入住', '绿之苑  | 4室2厅 | 156.28平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2001年建塔楼  -  光谷广场', '255万', '单价16317元/平米')
