('https://image1.ljcdn.com/440100-inspection/663b0607-8a3a-4b2e-9d3e-d994fb023eda.jpg.296x216.jpg', '丽景湾 精装大两房 保养好 望江单位', '丽景湾  | 2室2厅 | 146.76平米 | 南 北 | 精装 | 有电梯', '中楼层(共33层)2002年建塔楼  -  滨江东', '880万', '单价59962元/平米')
('https://image1.ljcdn.com/440100-inspection/0fd6910b-c664-4637-8538-fbca59c763bf.jpg.296x216.jpg', '格局方正 装修保养好 近地铁 装修保养好', '晓港湾美华苑  | 2室1厅 | 51.75平米 | 东南 | 精装 | 无电梯', '低楼层(共9层)1999年建塔楼  -  金碧', '180万', '单价34783元/平米')
('https://image1.ljcdn.com/440100-inspection/ebcb6543-9d69-4966-b0e3-5d00ef5a018d.jpg.296x216.jpg', '客村地铁 鸿运花园 电梯高层两房', '鸿运花园  | 2室1厅 | 70.89平米 | 北 | 简装 | 有电梯', '中楼层(共19层)1997年建塔楼  -  赤岗', '320万', '单价45141元/平米')
('https://image1.ljcdn.com/440100-inspection/d46a0e0a-3fe9-47ce-85c6-9b4d0e952157.jpg.296x216.jpg', '嘉仕花园 四房两厅 南向单位', '嘉仕花园东区  | 4室2厅 | 150.68平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2004年建塔楼  -  滨江东', '838万', '单价55615元/平米')
('https://image1.ljcdn.com/440100-inspection/ddd4957a-d34a-410b-9ca1-eae697f33847.JPG.296x216.jpg', '晓南花园 实用两房 保养新净', '晓南花园晓南二街  | 2室2厅 | 64平米 | 南 北 | 其他 | 无电梯', '高楼层(共9层)1997年建塔楼  -  新港西', '185万', '单价28907元/平米')
('https://image1.ljcdn.com/440100-inspection/03d739de-9f6d-4f0b-88a2-1d8081428080.JPG.296x216.jpg', '尚海轩高楼层 免个税 单边位 望江单位', '嘉仕花园东区  | 2室1厅 | 74.15平米 | 西北 | 简装 | 有电梯', '中楼层(共33层)2004年建塔楼  -  滨江东', '425万', '单价57317元/平米')
('https://image1.ljcdn.com/440100-inspection/7fdff8ea-c0ca-4004-a9c4-96de6168ccb7.jpg.296x216.jpg', '赤岗地铁，粤信广场，电梯精装三房，带主套，望花园', '粤信广场  | 3室1厅 | 90.04平米 | 西 | 精装 | 有电梯', '低楼层(共21层)1996年建塔楼  -  赤岗', '410万', '单价45536元/平米')
('https://image1.ljcdn.com/440100-inspection/21b48a2c-7c84-46c2-872f-c0397c4b5603.jpg.296x216.jpg', '江南新苑 大型小区 舒适三房 管理好', '江南新苑  | 3室2厅 | 100平米 | 东南 | 简装 | 有电梯', '低楼层(共18层)2002年建塔楼  -  新港西', '580万', '单价58000元/平米')
('https://image1.ljcdn.com/440100-inspection/ca3e190e-c682-4e31-a965-d10cd124bf4a.jpg.296x216.jpg', '海珠 光大花园 四期舒适三房 户型方正', '光大花园和榕风景  | 3室2厅 | 105平米 | 北 | 简装 | 有电梯', '中楼层(共18层)2006年建塔楼  -  工业大道北', '620万', '单价59048元/平米')
('https://image1.ljcdn.com/440100-inspection/2e80549b-0241-459b-b2a3-c81eaa1b97a9.jpg.296x216.jpg', '悦安花园 户型方正 小高层温馨两房', '悦安花园  | 2室1厅 | 77.32平米 | 东 | 简装 | 有电梯', '低楼层(共19层)2002年建塔楼  -  昌岗', '315万', '单价40740元/平米')
('https://image1.ljcdn.com/440100-inspection/44cf720e-ba2a-4eed-8fbe-f7bd7649af13.jpg.296x216.jpg', '江湾花苑 低层三房 精装修', '江湾花苑  | 3室2厅 | 73.44平米 | 南 | 精装 | 无电梯', '中楼层(共8层)1999年建塔楼  -  滨江中', '308万', '单价41939元/平米')
('https://image1.ljcdn.com/440100-inspection/4bcf56c7-b4e6-4682-9ad2-8f4e3d29dfac.jpg.296x216.jpg', '江南西商圈 西基西 马赛克外墙二房楼龄新', '荔景楼  | 2室1厅 | 77.59平米 | 东 | 简装 | 无电梯', '中楼层(共9层)1999年建塔楼  -  工业大道北', '230万', '单价29643元/平米')
('https://image1.ljcdn.com/440100-inspection/69007aa6-02fc-41b4-b762-7c64462ec7c4.jpg.296x216.jpg', '金碧花园 格局方正 采光通风好', '金碧花园第一金碧  | 2室2厅 | 70平米 | 西北 | 简装 | 有电梯', '中楼层(共22层)2000年建塔楼  -  金碧', '272万', '单价38858元/平米')
('https://image1.ljcdn.com/440100-inspection/a87eb07f-1617-4d41-9b0b-5745d2751f5d.jpg.296x216.jpg', '晓港湾文华苑 2室1厅 186万', '晓港湾文华苑  | 2室1厅 | 53.41平米 | 东北 | 简装 | 无电梯', '低楼层(共9层)1999年建塔楼  -  金碧', '186万', '单价34825元/平米')
('https://image1.ljcdn.com/440100-inspection/865c2c5f-958b-4f26-af5b-1cead39d720f.jpg.296x216.jpg', '尚海轩 精装修方正三房大阳台 送家私家电', '嘉仕花园东区  | 3室2厅 | 97平米 | 东北 | 精装 | 有电梯', '低楼层(共33层)2004年建塔楼  -  滨江东', '600万', '单价61856元/平米')
('https://image1.ljcdn.com/440100-inspection/896663ed-1d6b-4222-b7c9-26c4eb6ee5e6.jpg.296x216.jpg', '祈乐苑 实用三房 小区管理 *配套完善', '祈乐苑  | 3室2厅 | 145.25平米 | 东南 | 精装 | 有电梯', '低楼层(共27层)1999年建塔楼  -  新港西', '680万', '单价46816元/平米')
('https://image1.ljcdn.com/440100-inspection/0057113c-23b2-4739-ac76-c218dd160655.jpg.296x216.jpg', '新港西路158号大院 电梯两房 北向', '新港西路158号大院  | 2室2厅 | 70平米 | 北 | 简装 | 有电梯', '低楼层(共16层)2000年建板楼  -  新港西', '290万', '单价41429元/平米')
('https://image1.ljcdn.com/440100-inspection/70841b58-08ff-45cd-a57d-ca951e4b7951.jpg.296x216.jpg', '江南新苑 环境好 交通方便', '江南新苑  | 3室1厅 | 96.65平米 | 南 | 精装 | 有电梯', '中楼层(共31层)2009年建塔楼  -  新港西', '570万', '单价58976元/平米')
('https://image1.ljcdn.com/440100-inspection/ebeca1d8-25b1-4548-91b5-09a90f8cc90f.JPG.296x216.jpg', '蓝色康园  望江一房 小区管理 省一级幼儿园 一线江景', '蓝色康园  | 1室0厅 | 37.09平米 | 北 | 精装 | 有电梯', '高楼层(共18层)2004年建塔楼  -  滨江东', '230万', '单价62012元/平米')
('https://image1.ljcdn.com/440100-inspection/ee9ba7dd-7e0b-4b84-86c0-96e4cdbe2e25.jpg.296x216.jpg', '近昌岗地铁公交 实用40方的两房 业主诚意出售', '昌岗西路  | 2室1厅 | 33.35平米 | 东南 | 简装', '低楼层(共8层)塔楼  -  工业大道北', '98万', '单价29386元/平米')
('https://image1.ljcdn.com/440100-inspection/605edfb4-ef91-497b-82e9-ea9b439a69df.jpg.296x216.jpg', '富力现代东南向实用二房 户型方正', '富力现代广场  | 2室2厅 | 79.24平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2004年建塔楼  -  工业大道北', '375万', '单价47325元/平米')
('https://image1.ljcdn.com/440100-inspection/9fc45032-2b61-4477-80aa-498926c4b412.jpg.296x216.jpg', '金碧一期 厅直出阳台 安静望花园', '金碧花园第一金碧  | 2室1厅 | 56.91平米 | 北 | 精装 | 无电梯', '中楼层(共6层)2000年建塔楼  -  金碧', '232万', '单价40767元/平米')
('https://image1.ljcdn.com/440100-inspection/df6e10a1-7607-4b81-be0c-fdd3f855b96b.jpg.296x216.jpg', '电信大厦，楼下地铁站，中层单位带主套', '昌岗东电信大厦  | 2室2厅 | 89.4平米 | 北 | 简装 | 有电梯', '中楼层(共28层)1999年建塔楼  -  昌岗', '325万', '单价36354元/平米')
('https://image1.ljcdn.com/440100-inspection/36cd4ded-d499-4cc0-a003-f486b2ad50be.JPG.296x216.jpg', '江南西路 1室1厅 120万', '江南西路  | 1室1厅 | 29.61平米 | 南 | 简装 | 无电梯', '高楼层(共8层)塔楼  -  江南西', '120万', '单价40527元/平米')
('https://image1.ljcdn.com/440100-inspection/b93f0f4d-0087-4a19-85f8-c2af6d487626.jpg.296x216.jpg', '怡龙大厦 格局方正 中楼层实用两房', '怡龙大厦  | 2室1厅 | 70.84平米 | 西南 | 简装 | 有电梯', '中楼层(共22层)2001年建塔楼  -  宝岗', '285万', '单价40232元/平米')
('https://image1.ljcdn.com/440100-inspection/570908ea-8246-42ce-96c1-80f4e583efcc.jpg.296x216.jpg', '江南西路 紫来大街 低层两房 地铁口300米 满五唯一', '江南西路  | 2室1厅 | 48.08平米 | 南 | 简装 | 无电梯', '低楼层(共7层)塔楼  -  江南西', '185万', '单价38478元/平米')
('https://image1.ljcdn.com/440100-inspection/b7ed146a-5a86-4aaa-8e8d-f7a1dba9890f.JPG.296x216.jpg', '芭堤水岸，电梯3房带主套，厅出阳台', '芭堤水岸  | 3室2厅 | 136平米 | 北 | 简装 | 有电梯', '低楼层(共32层)2005年建塔楼  -  滨江东', '750万', '单价55148元/平米')
('https://image1.ljcdn.com/440100-inspection/e5e9e098-9725-497c-840f-f45f97316839.jpg.296x216.jpg', '实用舒适单位 配套完善', '南景园  | 2室1厅 | 76平米 | 北 | 精装 | 有电梯', '低楼层(共18层)2001年建塔楼  -  江燕路', '305万', '单价40132元/平米')
('https://image1.ljcdn.com/440100-inspection/1bb2065e-71e3-49cd-8424-eacf660e707d.jpg.296x216.jpg', '嘉鸿花园 2室1厅 248万', '嘉鸿花园  | 2室1厅 | 67.11平米 | 西南 | 简装 | 有电梯', '高楼层(共12层)1999年建塔楼  -  金碧', '248万', '单价36955元/平米')
('https://image1.ljcdn.com/440100-inspection/619fc636-da48-47df-b021-aa45c96a83fa.jpg.296x216.jpg', '中海锦榕湾 东南向 保养新净 通风透气 采光好', '光大花园中海锦榕湾  | 3室2厅 | 101.78平米 | 东南 | 简装 | 有电梯', '中楼层(共33层)2010年建塔楼  -  工业大道北', '640万', '单价62881元/平米')
('https://image1.ljcdn.com/440100-inspection/81db81da-8b69-4c5f-ad6c-57b8123ff310.JPG.296x216.jpg', '同福西路 2室1厅 200万', '同福西路  | 2室1厅 | 59.82平米 | 东 | 精装 | 无电梯', '低楼层(共8层)塔楼  -  宝岗', '200万', '单价33434元/平米')
('https://image1.ljcdn.com/440100-inspection/cb7ea27a-7ed5-443f-bac0-3977b276aa20.JPG.296x216.jpg', '金雅苑 实用三房 北向望江南向望花园', '金雅苑  | 3室2厅 | 129.94平米 | 北 | 精装 | 无电梯', '高楼层(共10层)1998年建塔楼  -  滨江东', '580万', '单价44636元/平米')
('https://image1.ljcdn.com/440100-inspection/1f3a060e-0881-483d-ada9-f964d800a203.jpg.296x216.jpg', '尚海轩 精致实用三房 厅出大阳台可望江', '嘉仕花园东区  | 3室2厅 | 95平米 | 西北 | 精装 | 有电梯', '低楼层(共33层)2006年建塔楼  -  滨江东', '560万', '单价58948元/平米')
('https://image1.ljcdn.com/440100-inspection/845d545f-d037-44dc-b451-5057168317d1.jpg.296x216.jpg', '3室2厅，实用温馨单位，采光通风好', '南华东路  | 3室2厅 | 87.6平米 | 北 | 其他 | 无电梯', '高楼层(共8层)板楼  -  滨江西', '250万', '单价28539元/平米')
('https://image1.ljcdn.com/440100-inspection/3415003f-e17f-45e5-b8e2-c9d006242a80.JPG.296x216.jpg', '中海仅有的三阳台户型，南北向大户型4+1房+入户花园', '中海名都  | 4室1厅 | 147.64平米 | 南 北 | 其他 | 有电梯', '低楼层(共36层)2006年建塔楼  -  滨江中', '830万', '单价56218元/平米')
('https://image1.ljcdn.com/440100-inspection/cbf4a339-eecc-4a28-8564-420944063afb.JPG.296x216.jpg', '宝岗大道 温馨两房 配套完善 交通方便', '宝岗大道马涌直街  | 2室2厅 | 50.83平米 | 东南 | 精装 | 无电梯', '中楼层(共8层)塔楼  -  宝岗', '168万', '单价33052元/平米')
('https://image1.ljcdn.com/440100-inspection/e3239d00-3d20-401c-a26a-0de90061c580.jpg.296x216.jpg', '南洲花苑C区 正规两房 通风采光好', '南洲花苑C区  | 2室1厅 | 47.64平米 | 北 | 简装 | 无电梯', '高楼层(共9层)1993年建塔楼  -  金碧', '169万', '单价35475元/平米')
('https://image1.ljcdn.com/440100-inspection/4c5c741c-4f7a-4b37-9ef1-7515cd428f35.jpg.296x216.jpg', '实用舒适单位 配套完善 装修保养好 朝向', '金碧花园第一金碧  | 3室2厅 | 122.44平米 | 南 北 | 其他 | 有电梯', '低楼层(共22层)2000年建塔楼  -  金碧', '480万', '单价39203元/平米')
('https://image1.ljcdn.com/440100-inspection/9cfa79f5-9686-4f59-9e91-2f1e70a74635.jpg.296x216.jpg', '金碧花园 实用南向三房 带主套', '金碧花园第二金碧  | 3室2厅 | 88.28平米 | 南 | 简装 | 有电梯', '中楼层(共28层)2000年建塔楼  -  金碧', '395万', '单价44744元/平米')
('https://image1.ljcdn.com/440100-inspection/5cef997a-dd82-434e-aa1d-36e0a3e22d0a.jpg.296x216.jpg', '金碧三期大三房，南向安静望花园，证过五年唯一物业', '金碧花园第三金碧  | 3室2厅 | 114.66平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2005年建塔楼  -  金碧', '510万', '单价44480元/平米')
('https://image1.ljcdn.com/440100-inspection/989b2a25-7768-4b16-b534-81188353c52a.JPG.296x216.jpg', '芭堤水岸，刚需三房，小区管理，通风光线好。', '芭堤水岸  | 3室2厅 | 86.7平米 | 西北 | 简装 | 有电梯', '高楼层(共33层)2006年建塔楼  -  滨江东', '550万', '单价63438元/平米')
('https://image1.ljcdn.com/440100-inspection/8f971693-d3a8-45b5-9094-f28b6451c542.jpg.296x216.jpg', '富力金禧花园 三房望江 南北对流 全新装修', '富力金禧花园  | 3室2厅 | 98.68平米 | 南 | 精装 | 有电梯', '中楼层(共40层)2008年建塔楼  -  同福', '580万', '单价58776元/平米')
('https://image1.ljcdn.com/440100-inspection/158030e1-bfae-41dc-a6b1-e5f284d53226.jpg.296x216.jpg', '第三金碧  实用大两房  带大平台 厅大房大 主卧全飘窗', '金碧花园第三金碧  | 2室2厅 | 80平米 | 北 | 简装 | 有电梯', '低楼层(共32层)2005年建塔楼  -  金碧', '338万', '单价42250元/平米')
('https://image1.ljcdn.com/440100-inspection/2a7448ad-7f0b-4d62-b813-64011fd5b740.jpg.296x216.jpg', '第三金碧花园 东向望花园大三房', '金碧花园第三金碧  | 3室2厅 | 120平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2005年建塔楼  -  金碧', '510万', '单价42500元/平米')
('https://image1.ljcdn.com/440100-inspection/66eb5d6f-c01e-45dc-b8f5-2cbd0f099bc0.JPG.296x216.jpg', '珠江帝景 悦涛轩 南向两房大阳台', '珠江帝景苑悦涛轩  | 2室1厅 | 91.43平米 | 南 | 精装 | 有电梯', '中楼层(共20层)2007年建塔楼  -  滨江东', '600万', '单价65624元/平米')
('https://image1.ljcdn.com/440100-inspection/f0fa06dd-7e97-4fbb-b4fc-d11c878bd9b4.jpg.296x216.jpg', '前进路南园大街，框架结构，诚意放卖', '前进路南园大街  | 2室1厅 | 54.67平米 | 南 | 毛坯 | 无电梯', '中楼层(共9层)塔楼  -  前进路', '178万', '单价32559元/平米')
('https://image1.ljcdn.com/440100-inspection/0b375183-f7bf-495c-8b30-b5018d475e8e.JPG.296x216.jpg', '穗花新村 原装电梯两房 户型方正 东南靓向', '穗花新村  | 2室1厅 | 73.94平米 | 东南 | 简装 | 有电梯', '中楼层(共20层)1997年建塔楼  -  昌岗', '328万', '单价44361元/平米')
('https://image1.ljcdn.com/440100-inspection/00bfa251-a1f5-4981-b6d7-1235a8a78a4d.jpg.296x216.jpg', '海天花苑 温馨两房 保养新 小区管理', '海天花苑  | 2室1厅 | 80平米 | 东 | 精装 | 有电梯', '低楼层(共35层)2004年建塔楼  -  滨江东', '340万', '单价42500元/平米')
('https://image1.ljcdn.com/440100-inspection/7fb15788-576b-450d-9ce2-9046bc7e9db9.jpg.296x216.jpg', '光大花园 装修新净 三阳台望花园 户型方正 采光充足', '光大花园水岸榕城  | 1室1厅 | 38平米 | 北 | 精装 | 有电梯', '中楼层(共18层)2006年建塔楼  -  工业大道北', '240万', '单价63158元/平米')
('https://image1.ljcdn.com/440100-inspection/test-fde8e55d-c38c-40da-bde3-d837474fa46d.png.296x216.jpg', '保利百合花园 3室2厅 450万', '保利百合花园  | 3室2厅 | 102.39平米 | 东 | 简装 | 有电梯', '低楼层(共18层)2004年建塔楼  -  江燕路', '450万', '单价43950元/平米')
('https://image1.ljcdn.com/440100-inspection/2542e6ba-0ab9-4061-a698-ee4f10c6e1a5.JPG.296x216.jpg', '益兆明珠 底层东南向一房一厅 厅出阳台', '益兆明珠  | 1室1厅 | 45.4平米 | 东南 | 其他', '低楼层(共29层)塔楼  -  滨江西', '240万', '单价52864元/平米')
('https://image1.ljcdn.com/440100-inspection/38bfa07d-82a0-4162-b70f-e0a90d46fd07.jpg.296x216.jpg', '装修新净 采光通风', '海天花苑  | 3室2厅 | 101.09平米 | 南 北 | 简装', '中楼层(共32层)2004年建塔楼  -  滨江东', '410万', '单价40558元/平米')
('https://image1.ljcdn.com/440100-inspection/7e39ba2a-133b-4303-bee7-25c20ece1999.JPG.296x216.jpg', '海天花苑  温馨实用两房 业主诚意出售', '海天花苑  | 2室2厅 | 79.8平米 | 东 | 精装 | 有电梯', '中楼层(共35层)2004年建塔楼  -  滨江东', '320万', '单价40101元/平米')
('https://image1.ljcdn.com/440100-inspection/e63ae9b2-b953-4c55-98c8-18365c393f51.jpg.296x216.jpg', '金碧花园第三金碧 2室2厅 385万', '金碧花园第三金碧  | 2室2厅 | 83平米 | 南 | 简装 | 有电梯', '高楼层(共32层)2005年建塔楼  -  金碧', '385万', '单价46386元/平米')
('https://image1.ljcdn.com/440100-inspection/6b39ab02-afd9-43af-8aef-8109f571b62c.jpg.296x216.jpg', '光大花园 楼龄新 户型方正 环境安静 通风采光好 便利', '光大花园水岸榕城  | 2室2厅 | 80.14平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2006年建塔楼  -  工业大道北', '500万', '单价62391元/平米')
('https://image1.ljcdn.com/440100-inspection/824224b4-968b-4d38-85f6-133e5a58c1c0.JPG.296x216.jpg', '基立新村 两房一厅  安静舒适 环境优美', '基立新村  | 2室1厅 | 55平米 | 西南 | 精装 | 无电梯', '低楼层(共8层)1994年建塔楼  -  前进路', '200万', '单价36364元/平米')
('https://image1.ljcdn.com/440100-inspection/73ed5508-c2a5-48be-8748-27dba0558d0d.jpg.296x216.jpg', '芭堤水岸 4室2厅 850万', '芭堤水岸  | 4室2厅 | 135.86平米 | 南 | 简装 | 有电梯', '高楼层(共32层)2005年建塔楼  -  滨江东', '850万', '单价62565元/平米')
('https://image1.ljcdn.com/440100-inspection/fc78dcef-85c4-4f4e-a928-562824648e25.jpg.296x216.jpg', '工业大道南 鸣翠花园 实用温馨套间 安静望花园三房', '鸣翠花园  | 3室2厅 | 93平米 | 北 | 简装 | 有电梯', '高楼层(共11层)2006年建塔楼  -  工业大道南', '405万', '单价43549元/平米')
('https://image1.ljcdn.com/440100-inspection/212adf0b-9e47-4c35-9ff1-d78a102076b0.jpg.296x216.jpg', '鸣翠花园，实用大三房，带主套，通风采光好', '鸣翠花园  | 3室2厅 | 105.62平米 | 东 | 精装 | 无电梯', '高楼层(共6层)2002年建塔楼  -  工业大道南', '390万', '单价36925元/平米')
('https://image1.ljcdn.com/440100-inspection/2a7a60dc-89ee-4a2f-9c4f-84607c2073c1.jpg.296x216.jpg', '南洲名苑 对流通风 安静望花园', '南洲名苑  | 2室2厅 | 62.13平米 | 东 | 精装 | 有电梯', '中楼层(共10层)1997年建塔楼  -  金碧', '261万', '单价42009元/平米')
