('https://image1.ljcdn.com/441900-inspection/fc3a2879-ee3a-4fe7-86ec-a91f047a7f79.jpg.296x216.jpg', '北大资源御城 毛坯三居室出售 通风采光好', '北大资源御城  | 3室2厅 | 92平米 | 南 | 其他', '中楼层(共28层)塔楼  -  华南摩尔', '203.4万', '单价22100元/平米')
('https://image1.ljcdn.com/441900-inspection/864a0465-2cec-406c-939f-3fb935ec4452.jpg.296x216.jpg', '上东国际 自住四房 业主诚心 户型通透 大社区', '合正上东国际  | 4室2厅 | 121平米 | 南 | 其他', '低楼层(共28层)塔楼  -  下坝', '270万', '单价22315元/平米')
('https://image1.ljcdn.com/441900-inspection/be5a3f23-793a-49a4-a124-f4abc6606c33.jpg.296x216.jpg', '小区安静舒适，生活配套齐全，朝向好', '江滨花园  | 3室2厅 | 105平米 | 北 | 其他', '高楼层(共7层)板楼  -  华南摩尔', '80万', '单价7620元/平米')
('https://image1.ljcdn.com/441900-inspection/bd6dd416-72de-456b-82ce-3f24f8d05852.jpg.296x216.jpg', '高楼层俯瞰脚下风景 通风采光充足 满五 免双税', '金地外滩8号  | 3室2厅 | 98.06平米 | 南 | 其他', '高楼层(共18层)塔楼  -  胜利路', '240万', '单价24475元/平米')
('https://image1.ljcdn.com/441900-inspection/73b57458-7d8f-423e-b1c8-772a49ecb47a.jpg.296x216.jpg', '复式两层，户型方正，通风采光好', '葡萄庄园  | 5室1厅 | 66平米 | 西南 | 其他', '中楼层(共21层)塔楼  -  华南摩尔', '102万', '单价15455元/平米')
('https://image1.ljcdn.com/441900-inspection/deda9e4d-7d40-408d-ba4b-372a8e0d9db2.jpg.296x216.jpg', '恒大帝景 金碧物业 花园洋房 业主急售 看房方便', '恒大帝景  | 2室2厅 | 89平米 | 东南 | 其他', '中楼层(共18层)塔楼  -  石美', '170万', '单价19102元/平米')
('https://image1.ljcdn.com/441900-inspection/14750c18-fcf0-4bd4-9012-3ffab60613a2.jpg.296x216.jpg', '上东国际 精装四房 高楼层 超高赠送40平方', '合正上东国际  | 4室2厅 | 146.8平米 | 南 | 其他', '高楼层(共20层)塔楼  -  下坝', '450万', '单价30654元/平米')
('https://image1.ljcdn.com/441900-inspection/7e7a7daa-c48b-4427-b93f-5193414b486b.jpg.296x216.jpg', '业主诚心出售 精装修 保养好 户型方正 居住舒适', '合正上东国际  | 3室2厅 | 161平米 | 南 | 其他', '中楼层(共18层)塔楼  -  下坝', '400万', '单价24845元/平米')
('https://image1.ljcdn.com/441900-inspection/be16117d-a14e-4943-ba6e-c37c55c98ae0.jpg.296x216.jpg', '葡萄庄园 三房二厅一厨二卫 业主诚心出售', '葡萄庄园  | 3室2厅 | 97平米 | 东南 | 精装', '中楼层(共32层)塔楼  -  华南摩尔', '205万', '单价21135元/平米')
('https://image1.ljcdn.com/441900-inspection/9df34933-7a28-4135-a50d-3f0ac8f47070.jpg.296x216.jpg', '通透好房  带车位一起卖  很实惠', '合正上东国际  | 3室2厅 | 113.2平米 | 北 | 其他', '高楼层(共18层)塔楼  -  下坝', '310万', '单价27386元/平米')
('https://image1.ljcdn.com/441900-inspection/5f188bde-374a-4619-b1e2-a8da83b34327.jpg.296x216.jpg', '户型方正   通风采光好   精装修业主实心想卖', '合正上东国际  | 4室2厅 | 155平米 | 西南 | 其他', '低楼层(共18层)塔楼  -  下坝', '365万', '单价23549元/平米')
('https://image1.ljcdn.com/441900-inspection/748ac080-abaa-4150-8c5e-e265e70252f8.jpg.296x216.jpg', '北大资源御湾大三房出售，安静，视野好', '北大资源御城  | 3室2厅 | 104.6平米 | 南 北 | 其他', '中楼层(共28层)塔楼  -  华南摩尔', '228万', '单价21798元/平米')
('https://image1.ljcdn.com/441900-inspection/50350c4c-2b72-4675-839a-914f6f1ce87b.jpg.296x216.jpg', '金地品牌物业 140平自住高层自住四房  诚意出售', '金地外滩8号  | 4室2厅 | 141平米 | 南 | 其他', '高楼层(共29层)塔楼  -  胜利路', '360万', '单价25532元/平米')
('https://image1.ljcdn.com/441900-inspection/910ae261-5253-44f9-bf41-664c61014676.jpg.296x216.jpg', '大4房，适宜居住 室内装修好，。', '滨江公馆  | 4室2厅 | 143.95平米 | 南 | 其他', '低楼层(共18层)塔楼  -  石美', '259万', '单价17993元/平米')
('https://image1.ljcdn.com/441900-inspection/8b7b0fc8-d938-42d4-a5ab-95a5275e9d32.jpg.296x216.jpg', '满五唯一，方正三房，环境优美，地段成熟。', '盛世华南  | 3室2厅 | 110.78平米 | 南 | 精装', '中楼层(共18层)塔楼  -  华南摩尔', '200万', '单价18054元/平米')
('https://image1.ljcdn.com/441900-inspection/ea41ef6b-aa0d-44ac-ad42-8a5595047b15.jpg.296x216.jpg', '13年竣工的欧式园林小区  户型方正  通风采光好', '深业欧景城  | 4室2厅 | 113.6平米 | 南 北 | 其他', '高楼层(共17层)塔楼  -  宏远北', '228万', '单价20071元/平米')
('https://image1.ljcdn.com/441900-inspection/a4da9e64-e589-4e51-9dd2-0832b70e16da.jpg.296x216.jpg', '上东国际满五唯一精装四房出售中，南向看花园安静', '合正上东国际  | 4室2厅 | 148.59平米 | 南 | 精装', '中楼层(共20层)塔楼  -  下坝', '415万', '单价27930元/平米')
('https://image1.ljcdn.com/441900-inspection/8cd7e15e-91ff-44c9-ade0-1d0dd1b61bac.jpg.296x216.jpg', '尚书悦府 精装三房  万江繁华地段 成熟商圈', '尚书悦府  | 3室1厅 | 93平米 | 南 | 其他', '中楼层(共17层)塔楼  -  宏远北', '210万', '单价22581元/平米')
('https://image1.ljcdn.com/441900-inspection/f6f9cae6-0688-4b64-ab2e-7732b61441e0.jpg.296x216.jpg', '精致2房 花园中间位置 温馨舒适 满五唯一 南向适居家', '合正上东国际  | 2室2厅 | 92.04平米 | 东南 | 精装', '低楼层(共18层)塔楼  -  下坝', '208万', '单价22599元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload3e038be0-758e-447b-bb65-3dbbb9656d70.jpg.296x216.jpg', '户型方正，东南朝向，毛坯可自由装修', '北大资源御城  | 3室2厅 | 91.37平米 | 东南 | 其他', '中楼层(共28层)塔楼  -  华南摩尔', '189万', '单价20686元/平米')
('https://image1.ljcdn.com/441900-inspection/07da9e6c-71c8-45f0-b35c-051f608b950f.jpg.296x216.jpg', '阳光海岸 2室2厅 125万', '阳光海岸  | 2室2厅 | 80.84平米 | 北 | 精装', '中楼层(共4层)暂无数据  -  客运总站', '125万', '单价15463元/平米')
('https://image1.ljcdn.com/441900-inspection/868a74d9-0064-489c-a07d-9c57a59d5147.jpg.296x216.jpg', '业主自主保养好。简约时尚的装修格局方正，高楼层采光', '尚书悦府  | 2室2厅 | 76平米 | 东南 | 其他', '高楼层(共17层)塔楼  -  宏远北', '158万', '单价20790元/平米')
('https://image1.ljcdn.com/441900-inspection/b370839e-c367-48bc-b234-d11fb6edf322.jpg.296x216.jpg', '装修保养好，拎包入住，层高2.8米', '深业欧景城  | 4室2厅 | 157平米 | 南 | 其他', '中楼层(共5层)暂无数据  -  宏远北', '350万', '单价22293元/平米')
('https://image1.ljcdn.com/441900-inspection/13775157-5114-4a0f-aace-9ee5b7c7abdc.jpg.296x216.jpg', '合正上东国际大三方  南北靓向 安静舒适', '合正上东国际  | 3室2厅 | 130平米 | 南 北 | 其他', '低楼层(共18层)塔楼  -  下坝', '268万', '单价20616元/平米')
('https://image1.ljcdn.com/441900-inspection/6dc9340f-c9c8-473d-86e6-c4225c24c20c.jpg.296x216.jpg', '复式两房  精装修  可办公可入住', '葡萄庄园  | 4室0厅 | 66.64平米 | 西北 | 其他', '低楼层(共21层)塔楼  -  华南摩尔', '88万', '单价13206元/平米')
('https://image1.ljcdn.com/441900-inspection/03ddb120-a4f6-4641-b6e0-f65b2a137a7c.jpg.296x216.jpg', '装修保养好，拎包入住，层高2.8米', '深业欧景城  | 1室1厅 | 49平米 | 东南 | 其他', '高楼层(共11层)塔楼  -  宏远北', '85万', '单价17347元/平米')
('https://image1.ljcdn.com/441900-inspection/33ade878-9c70-498f-b1d8-7a12d4c57a4d.jpg.296x216.jpg', '大三房 新装修保养好 房间通风好 全新家具', '尚书悦府  | 3室2厅 | 93平米 | 南 | 其他', '高楼层(共17层)塔楼  -  宏远北', '260万', '单价27957元/平米')
('https://image1.ljcdn.com/441900-inspection/de0404c9-13c5-4c53-8f51-fec0dc5dadaa.jpg.296x216.jpg', '上东国际大四房 双阳台 南北对流 户型方正', '合正上东国际  | 4室2厅 | 144.4平米 | 南 | 毛坯', '低楼层(共20层)塔楼  -  下坝', '430万', '单价29779元/平米')
('https://image1.ljcdn.com/441900-inspection/339f15fe-61a5-4f83-9184-5a9b16e16391.jpg.296x216.jpg', '小区是香港开发的商品房并配有广场，美食一调节', '都会广场  | 4室2厅 | 153.69平米 | 东南 | 其他', '高楼层(共31层)塔楼  -  石美', '168万', '单价10932元/平米')
('https://image1.ljcdn.com/441900-inspection/3b697356-5994-4bd9-b5ee-de62211011a5.jpg.296x216.jpg', '信鸿江月湾 3室2厅 161万', '信鸿江月湾  | 3室2厅 | 96平米 | 东南 | 其他', '低楼层(共22层)塔楼  -  石美', '161万', '单价16771元/平米')
('https://image1.ljcdn.com/441900-inspection/687482b5-429c-471a-98dd-2d466d353108.jpg.296x216.jpg', '上东国际 精致三房 高赠送 近地铁 温馨舒适 适合居家', '合正上东国际  | 3室2厅 | 89.82平米 | 东南 | 精装', '中楼层(共18层)塔楼  -  下坝', '240万', '单价26721元/平米')
('https://image1.ljcdn.com/441900-inspection/d1eeeac2-188c-4506-8e7e-d7f403e8d467.jpg.296x216.jpg', '万江盛世华南 高层三房 双阳台  南北通 配套成熟 可看', '盛世华南  | 3室2厅 | 125.37平米 | 东南 | 简装', '中楼层(共18层)塔楼  -  华南摩尔', '200万', '单价15953元/平米')
('https://image1.ljcdn.com/441900-inspection/c41fcd6d-7303-4cf4-9ae8-3e060b137222.jpg.296x216.jpg', '双阳台四房   通风采光好   小区绿化好 物业管理好', '合正上东国际  | 4室2厅 | 147平米 | 东南 | 其他', '中楼层(共20层)塔楼  -  下坝', '380万', '单价25851元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload2cae24f2-3173-4cd9-bfc3-32957d1fd8b2.jpg.296x216.jpg', '满五唯一 交通方便 采光通透视野开阔90送20平精装三房', '合正上东国际  | 3室2厅 | 90.59平米 | 南 | 简装', '高楼层(共23层)塔楼  -  下坝', '252万', '单价27818元/平米')
('https://image1.ljcdn.com/441900-inspection/03676d93-a183-412b-b324-6410fe627d0f.jpg.296x216.jpg', '理想0769 3室2厅 189万', '理想0769  | 3室2厅 | 115.43平米 | 南 | 精装', '低楼层(共11层)板楼  -  客运总站', '189万', '单价16374元/平米')
('https://image1.ljcdn.com/441900-inspection/53a962bd-094e-43ae-b76e-5962b24277d4.jpg.296x216.jpg', '精装两房，房子保养的很好，装修用料很好，整体很好', '尚书悦府  | 2室2厅 | 76平米 | 南 | 其他', '高楼层(共17层)塔楼  -  宏远北', '170万', '单价22369元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploadd16524c8-0fcf-44d2-acdd-5caa85ca3fb3.jpg.296x216.jpg', '祥富花园  精装大三房 居住舒适', '祥富花园  | 3室2厅 | 109.16平米 | 东北 | 其他', '高楼层(共4层)暂无数据  -  石美', '100万', '单价9161元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload8216103b-5894-4b44-8b40-a66ed596f50e.jpg.296x216.jpg', '此房满五唯一，视野宽阔看江景，采光充足，配套实施齐', '祥富花园  | 3室2厅 | 126.57平米 | 南 | 其他', '高楼层(共16层)塔楼  -  石美', '161万', '单价12721元/平米')
('https://image1.ljcdn.com/441900-inspection/03dbb02b-f3bc-4bc4-b029-bf63117a3b7a.jpg.296x216.jpg', '理想0769 3室2厅 160万', '理想0769  | 3室2厅 | 53.77平米 | 南 北 | 其他', '低楼层(共7层)塔楼  -  客运总站', '160万', '单价29757元/平米')
('https://image1.ljcdn.com/441900-inspection/5d6da524-97b3-45ff-beb5-640982f663da.jpg.296x216.jpg', '户型方正江景房 业主诚售  价格美丽', '金地外滩8号  | 3室2厅 | 92.42平米 | 南 | 其他', '低楼层(共18层)塔楼  -  胜利路', '230万', '单价24887元/平米')
('https://image1.ljcdn.com/441900-inspection/4bd9789d-20cc-4557-933e-587dd4865351.jpg.296x216.jpg', '阳光海岸 方正三方 实用公摊小 高层大阳台 随时可看', '阳光海岸  | 3室1厅 | 148.71平米 | 东南 | 精装', '中楼层(共5层)暂无数据  -  客运总站', '225万', '单价15131元/平米')
('https://image1.ljcdn.com/441900-inspection/d1679bc6-b119-483b-a69a-163b4a6584e1.jpg.296x216.jpg', '居家4房 装修保养很好，温馨整洁，居家舒适', '富通圣堤雅  | 4室2厅 | 206.01平米 | 南 | 其他', '低楼层(共27层)塔楼  -  万江', '400万', '单价19417元/平米')
('https://image1.ljcdn.com/441900-inspection/8d330e35-f52f-464f-abc1-68b04fecc231.jpg.296x216.jpg', '上东国际二期两房出售，朝南，中间层', '合正上东国际  | 2室2厅 | 81.97平米 | 南 | 其他', '中楼层(共28层)塔楼  -  下坝', '185万', '单价22570元/平米')
('https://image1.ljcdn.com/441900-inspection/414cd51d-a47f-431f-8002-d02d64b11861.jpg.296x216.jpg', '此房是满两年，朝南四房，高层，业主诚心出售', '富通圣堤雅  | 5室2厅 | 208平米 | 南 北 | 其他', '高楼层(共27层)塔楼  -  万江', '398万', '单价19135元/平米')
('https://image1.ljcdn.com/441900-inspection/0d921472-64f6-4903-ad62-0b9a82ceba41.jpg.296x216.jpg', '北大资源御湾精装三房满五唯一业主自住，家电齐全', '北大资源御湾  | 3室2厅 | 92平米 | 东北 | 其他', '低楼层(共33层)2013年建塔楼  -  华南摩尔', '220万', '单价23914元/平米')
('https://image1.ljcdn.com/441900-inspection/d6b367b1-f4cd-4e72-ab95-bc697b78231e.jpg.296x216.jpg', '满五唯一免双税    精装四房   通风采光好', '葡萄庄园  | 4室2厅 | 97平米 | 东南 | 其他', '低楼层(共32层)塔楼  -  华南摩尔', '235万', '单价24227元/平米')
('https://image1.ljcdn.com/441900-inspection/4a688da6-e1bd-4c0a-b1d6-514bb06f29ba.jpg.296x216.jpg', '万江信鸿澜岸大三房景观房，户型方正', '信鸿江月湾  | 3室2厅 | 114平米 | 南 | 毛坯', '中楼层(共25层)塔楼  -  石美', '175万', '单价15351元/平米')
('https://image1.ljcdn.com/441900-inspection/30ce808f-e303-4324-b7bd-9459cf6631b7.jpg.296x216.jpg', '阳光海岸 正南三房 通透户型 位置安静 配套成熟 可看', '阳光海岸  | 3室2厅 | 101.48平米 | 南 | 简装', '高楼层(共4层)暂无数据  -  客运总站', '146万', '单价14388元/平米')
('https://image1.ljcdn.com/441900-inspection/cc1ec9ba-4ead-4dbe-aaaf-e97be8fedd1e.jpg.296x216.jpg', '毛坯5房。户型方正，采光通风都很好。。。', '合正上东国际  | 5室2厅 | 268平米 | 南 | 其他', '高楼层(共17层)塔楼  -  下坝', '700万', '单价26120元/平米')
('https://image1.ljcdn.com/441900-inspection/cfc96881-3498-4cf9-95a8-94da77b40cd0.jpg.296x216.jpg', '富通圣堤雅 5室3厅 800万', '富通圣堤雅   | 联排别墅 | 5室3厅 | 408平米 | 南 | 其他', '3层暂无数据  -  万江', '800万', '单价19608元/平米')
('https://image1.ljcdn.com/441900-inspection/9fc40b4d-ac11-4084-a043-67de5bfce130.jpg.296x216.jpg', '房型正 配套成熟 环境优美视野无遮挡 南北通透 采光好', '合正上东国际  | 3室2厅 | 88.15平米 | 南 | 其他', '中楼层(共18层)塔楼  -  下坝', '200万', '单价22689元/平米')
('https://image1.ljcdn.com/441900-inspection/21304b7d-61f4-4bd9-b674-78ec034605a6.jpg.296x216.jpg', '户型方正 看江景 联排别墅 业主诚心出售', '富通圣堤雅   | 联排别墅 | 5室2厅 | 408.67平米 | 南 | 毛坯', '3层暂无数据  -  万江', '800万', '单价19576元/平米')
('https://image1.ljcdn.com/441900-inspection/ae425fa9-aa6c-4c8a-a3d0-2cfcff3186f5.jpg.296x216.jpg', '水印长堤  方正四房  价位好 居住舒适', '水印长堤  | 4室2厅 | 131.24平米 | 南 | 其他', '中楼层(共11层)板楼  -  石美', '210万', '单价16002元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploadc272c72d-7dd8-4128-a362-6929ba205736.jpg.296x216.jpg', '家私家电齐全 可拎包入住 业主诚心出售', '合正上东国际  | 1室0厅 | 33平米 | 西北 | 其他', '中楼层(共18层)塔楼  -  下坝', '61万', '单价18485元/平米')
('https://image1.ljcdn.com/441900-inspection/5d251c6d-5b31-4a45-8f5e-d5c101c8eaad.jpg.296x216.jpg', '深业欧景城金典三房 视野开阔 南北通透', '深业欧景城  | 3室2厅 | 106.92平米 | 东南 | 精装', '中楼层(共14层)塔楼  -  宏远北', '210万', '单价19641元/平米')
('https://image1.ljcdn.com/441900-inspection/56d9960d-a607-4e34-b2c0-7c7c4369b28c.jpg.296x216.jpg', '装修保养好的两房，楼层高采光充足', '理想0769  | 2室1厅 | 77平米 | 南 北 | 其他', '高楼层(共18层)塔楼  -  客运总站', '160万', '单价20780元/平米')
('https://image1.ljcdn.com/441900-inspection/d9bb7310-648c-4314-95d1-ac65d58a3916.jpg.296x216.jpg', '带400平方大平台的房了。已装修好，全新未住', '合正上东国际  | 3室2厅 | 186.76平米 | 南 | 其他', '低楼层(共28层)塔楼  -  下坝', '465万', '单价24899元/平米')
('https://image1.ljcdn.com/441900-inspection/86a7c323-f568-4c11-bd91-199e53166ff1.jpg.296x216.jpg', '地铁口物业 双公园齐配套 精致装修 南北通透 居家选择', '合正上东国际  | 3室2厅 | 133平米 | 东南 | 精装', '中楼层(共18层)塔楼  -  下坝', '276万', '单价20752元/平米')
('https://image1.ljcdn.com/441900-inspection/00d2b05c-14c3-4448-aa05-247cee887fcf.jpg.296x216.jpg', '满五唯一免双税 全新很好装修 带车位出售 诚心出售', '金地外滩8号  | 3室2厅 | 99.82平米 | 东南 | 其他', '低楼层(共29层)塔楼  -  胜利路', '280万', '单价28051元/平米')
('https://image1.ljcdn.com/441900-inspection/24fe602f-ecac-43ad-bce1-2088cd723624.jpg.296x216.jpg', '滨江公馆 全新精装4室2厅 室内整洁', '滨江公馆  | 4室2厅 | 134.14平米 | 南 | 其他', '低楼层(共18层)塔楼  -  石美', '308万', '单价22962元/平米')
('https://image1.ljcdn.com/441900-inspection/2c91195a-f239-4adc-8d02-f137ce8da949.jpg.296x216.jpg', '尚书悦府 方正三房 南北对流 中高楼层 采光足', '尚书悦府  | 3室2厅 | 92.49平米 | 南 | 其他', '高楼层(共17层)塔楼  -  宏远北', '260万', '单价28112元/平米')
('https://image1.ljcdn.com/441900-inspection/fe899e2e-b9b1-4786-b2c4-8937129e479d.jpg.296x216.jpg', '欧景城 实用大3房 免增值税 格局方正', '深业欧景城  | 3室2厅 | 143平米 | 南 | 其他', '中楼层(共17层)塔楼  -  宏远北', '245万', '单价17133元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_upload2c8e726b-abce-4ed5-8e53-a6000562abee.jpg.296x216.jpg', '上东国际一期 精装修高层四房 双阳台朝南向 南北对流', '合正上东国际  | 4室2厅 | 166平米 | 南 | 其他', '中楼层(共18层)塔楼  -  下坝', '450万', '单价27109元/平米')
('https://image1.ljcdn.com/441900-inspection/d9c73fd3-6e16-4ac2-b0cb-daf9cbaa6e44.jpg.296x216.jpg', '户型方正 实用三房 中高楼层 朝南向 采光视野好', '合正上东国际  | 3室2厅 | 104.1平米 | 南 | 其他', '中楼层(共28层)塔楼  -  下坝', '250万', '单价24016元/平米')
('https://image1.ljcdn.com/441900-inspection/f4ddbed6-7018-438b-9cee-6dfa901857fa.jpg.296x216.jpg', '滨江公馆6房2厅3卫 3阳台 满 五.唯.一 免双.税', '滨江公馆  | 6室2厅 | 215.32平米 | 南 | 其他', '中楼层(共4层)塔楼  -  石美', '398万', '单价18485元/平米')
('https://image1.ljcdn.com/441900-inspection/5c6c3d15-ef6a-4cd2-abb7-70a84724eb7f.jpg.296x216.jpg', '欧景城精装三房，户型方正，采光好，无暗房。', '深业欧景城  | 3室2厅 | 113.05平米 | 南 | 其他', '中楼层(共11层)塔楼  -  宏远北', '215万', '单价19019元/平米')
('https://image1.ljcdn.com/441900-inspection/c768f865-4e25-443f-af6f-f9afbec1ce0f.jpg.296x216.jpg', '合正上东国际 4室2厅 439万', '合正上东国际  | 4室2厅 | 128.12平米 | 南 | 精装', '高楼层(共18层)塔楼  -  下坝', '439万', '单价34265元/平米')
('https://image1.ljcdn.com/441900-inspection/952bde7a-ebd7-4408-b45d-401491216978.jpg.296x216.jpg', '理想0769  复式三房   保养好   方正户型', '理想0769  | 3室2厅 | 62.75平米 | 南 | 其他', '高楼层(共11层)板楼  -  客运总站', '160万', '单价25499元/平米')
('https://image1.ljcdn.com/441900-inspection/2ab68f23-c0e6-45ad-a613-eef94c5b8f7a.jpg.296x216.jpg', '60万精致装修 欧景城单证情景美墅 带电梯 唯一住房', '深业欧景城  | 4室2厅 | 151.38平米 | 南 | 其他', '中楼层(共5层)暂无数据  -  宏远北', '400万', '单价26424元/平米')
('https://image1.ljcdn.com/441900-inspection/a6dbeacf-c473-4a5a-9779-c740054275ec.jpg.296x216.jpg', '高楼层视野开阔，看脚下风景，用名雕装修，精装豪 华', '金地外滩8号  | 3室2厅 | 132.93平米 | 东南 | 其他', '高楼层(共29层)塔楼  -  胜利路', '330万', '单价24826元/平米')
('https://image1.ljcdn.com/441900-inspection/rsp_pic_uploadaf00d8fb-f34e-41d8-8d31-862f083d3487.jpg.296x216.jpg', '上东国际精装修三房 高楼层 朝南向 采光好 视野开阔', '合正上东国际  | 3室2厅 | 104.01平米 | 南 | 其他', '高楼层(共22层)塔楼  -  下坝', '235万', '单价22594元/平米')
('https://image1.ljcdn.com/441900-inspection/6d6de3e1-70c1-4812-b42c-ef692666b766.jpg.296x216.jpg', '实用三房 装修保养好 可拎包入住 交通生活便利', '尚书悦府  | 3室2厅 | 90.26平米 | 南 | 其他', '中楼层(共17层)塔楼  -  宏远北', '206万', '单价22823元/平米')
('https://image1.ljcdn.com/441900-inspection/d08ce5a9-8875-4118-b28c-8136a25289ad.jpg.296x216.jpg', '尚书悦府 精装朝南两房 楼层采光好 保养新', '尚书悦府  | 2室2厅 | 76平米 | 南 | 其他', '低楼层(共17层)塔楼  -  宏远北', '150万', '单价19737元/平米')
('https://image1.ljcdn.com/441900-inspection/428707c4-d520-4ec8-b42c-3539e2da9614.jpg.296x216.jpg', '户型好    带100平大阳台    适合居家   送家私家电', '阳光海岸  | 3室2厅 | 93.4平米 | 东南 | 其他', '低楼层(共6层)暂无数据  -  客运总站', '210万', '单价22484元/平米')
('https://image1.ljcdn.com/441900-inspection/437158e4-8ac5-4bad-ad49-a158d4e32c5e.jpg.296x216.jpg', '上东国际精装3房朝南向，采光好，视野开阔', '合正上东国际  | 3室2厅 | 128平米 | 东南 | 其他', '低楼层(共18层)塔楼  -  下坝', '268万', '单价20938元/平米')
('https://image1.ljcdn.com/441900-inspection/b2115707-a1c1-4056-a9d2-8165c9b54bee.jpg.296x216.jpg', '深业欧景城 ，单证3房，红本在手，业主诚意出售', '深业欧景城  | 3室2厅 | 93.73平米 | 南 | 其他', '低楼层(共11层)塔楼  -  宏远北', '195万', '单价20805元/平米')
('https://image1.ljcdn.com/441900-inspection/1d799ec8-c963-45a2-85d1-c40955870e00.jpg.296x216.jpg', '上东国际精装3房赠送面积大，温馨舒适适合居家', '合正上东国际  | 3室2厅 | 133平米 | 东南 | 其他', '高楼层(共18层)塔楼  -  下坝', '300万', '单价22557元/平米')
('https://image1.ljcdn.com/441900-inspection/677a074a-97b0-48dc-acc8-0cf12235a859.jpg.296x216.jpg', '恒大帝景 自住三房 客卧全南向 方正实用保养好', '恒大帝景  | 3室2厅 | 120平米 | 西南 | 其他', '高楼层(共18层)塔楼  -  石美', '235万', '单价19584元/平米')
('https://image1.ljcdn.com/441900-inspection/7cedd186-c49c-486c-a883-18be543df63d.jpg.296x216.jpg', '理想小区 精致一房 户型方正 温馨舒适 自住出租皆宜', '理想0769  | 1室1厅 | 49.21平米 | 东南 | 精装', '中楼层(共11层)板塔结合  -  客运总站', '75万', '单价15241元/平米')
