('https://image1.ljcdn.com/310000-inspection/test-18529faf-13af-40cf-a201-927adab8a6a8.png.296x216.jpg', '满五年唯一，地铁口，全天采光，业主诚意出售，随时看', '静安阳光华庭  | 2室2厅 | 96.33平米 | 南 | 精装 | 有电梯', '中楼层(共25层)2005年建板楼  -  曹家渡', '900万', '单价93429元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e2560f48-5ccf-4fa1-bac7-282ee5376659.png.296x216.jpg', '配套成熟+素质住户+南北通透+满五税少+业主置换诚意卖', '静安恬园  | 3室2厅 | 137.25平米 | 南 | 精装', '高楼层(共7层)2002年建板楼  -  曹家渡', '849万', '单价61858元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170307/b1046f49-7962-4d9d-a03d-88b2e89ac6c8.jpg.296x216.jpg', '地铁口南北通大三房  高区看东方明珠  全明 带车位', '静安鼎鑫佳园  | 3室2厅 | 170.64平米 | 南 | 精装 | 有电梯', '高楼层(共30层)2002年建板楼  -  江宁路', '1185万', '单价69445元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170512/d94a18dc-9ee1-4e94-b78f-778e0e6e2c1d.jpg.296x216.jpg', '高区南北通  视野开阔 正看小区花园  满五唯一 免个税', '上海壹街区  | 3室2厅 | 109.11平米 | 南 | 精装 | 有电梯', '中楼层(共34层)2003年建板楼  -  南京西路', '1100万', '单价100816元/平米')
('https://image1.ljcdn.com/310000-inspection/test-726b2f28-4384-4083-995f-9ce7bb5101de.png.296x216.jpg', '静安四季苑+高区全南两房+戴德梁行物业+看房方便', '静安四季苑  | 2室2厅 | 116.08平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2007年建板楼  -  南京西路', '1550万', '单价133529元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171015/49797a62-cc19-4a2b-9416-2887ef832fdd.jpg.296x216.jpg', '静安寺地铁口+单价便宜+新装修+70年住宅产权+有钥匙', '延平大厦  | 2室2厅 | 116.27平米 | 东南 | 精装 | 有电梯', '中楼层(共21层)1997年建板楼  -  曹家渡', '835万', '单价71816元/平米')
('https://image1.ljcdn.com/310000-inspection/test-26b0c3c7-3763-4163-b006-7e2c8ba91934.png.296x216.jpg', '达安锦园 中区楼层 采光好 交通方便 品质小区', '达安锦园  | 2室2厅 | 75.1平米 | 东 | 精装 | 有电梯', '高楼层(共25层)2008年建板楼  -  江宁路', '760万', '单价101199元/平米')
('https://image1.ljcdn.com/310000-inspection/f73b61fa-8191-4e17-a6b1-5dd20e98f55e.jpg.296x216.jpg', '本房位于老静安，业主诚意出售，电梯大两房，看房方便', '康定大楼(公寓)  | 2室2厅 | 108.05平米 | 西南 | 精装 | 有电梯', '低楼层(共19层)1996年建板楼  -  江宁路', '710万', '单价65711元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171119/b0e31555-7384-49ae-b42f-a2c375e8dbe4.jpg.296x216.jpg', '连体超大景观阳台，刷卡入户婚房装修，满五唯一！可谈', '丽致公寓  | 2室2厅 | 109.02平米 | 南 | 精装 | 有电梯', '中楼层(共20层)2004年建板楼  -  江宁路', '1210万', '单价110989元/平米')
('https://image1.ljcdn.com/310000-inspection/7d4aa862-4314-4285-89b9-342ea7cd4ce9.jpg.296x216.jpg', '房东诚意出售，一直在打电话催，价格看中可谈余地大', '达安花园  | 2室1厅 | 88.53平米 | 南 | 简装 | 有电梯', '中楼层(共28层)2001年建板楼  -  曹家渡', '780万', '单价88106元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170802/837c53ef-2030-4ee1-8015-fbba8d80287f.jpg.296x216.jpg', '两房朝南，旁边万航渡路，全明结构，视野开阔', '静安城  | 2室2厅 | 102.09平米 | 南 | 精装 | 有电梯', '中楼层(共31层)板楼  -  曹家渡', '888万', '单价86983元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170813/accea3cd-2dca-442d-bef0-b3a36599ed30.jpg.296x216.jpg', '户型正气地铁口正看小区绿化好诚意出售价格好谈', '达安锦园  | 3室2厅 | 138.95平米 | 南 | 精装 | 有电梯', '高楼层(共14层)2005年建板楼  -  江宁路', '1480万', '单价106514元/平米')
('https://image1.ljcdn.com/310000-inspection/21c8db39-6dfa-4699-af33-de9a46b80118.jpg.296x216.jpg', '达安花园小区中间一排，前后小区花园，全南户型', '达安花园  | 2室2厅 | 101.37平米 | 南 | 简装 | 有电梯', '高楼层(共17层)2003年建板楼  -  曹家渡', '960万', '单价94703元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload8ff994bd-a09e-4c4d-873d-63bdd956692a.jpg.296x216.jpg', '静安豪景+全南全明+采光好+视野开阔+看房有钥匙', '静安豪景苑  | 3室2厅 | 138.52平米 | 南 | 精装 | 有电梯', '低楼层(共18层)板楼  -  江宁路', '1500万', '单价108288元/平米')
('https://image1.ljcdn.com/310000-inspection/94da5f5f-23fd-41ce-8ef1-6a6302e68806.jpg.296x216.jpg', '襄阳路 巨鹿路 长乐路 可看人民广场南京西路景观', '襄乐大厦  | 3室2厅 | 113平米 | 东北 | 简装 | 有电梯', '高楼层(共24层)板楼  -  静安寺', '950万', '单价84071元/平米')
('https://image1.ljcdn.com/310000-inspection/984fdd35-1f49-4e73-8d40-4ebcee902107.jpg.296x216.jpg', '此栋获得过白玉兰奖，打开窗就是诗和远方，一碧千里.', '达安花园  | 2室2厅 | 107.18平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2002年建板楼  -  曹家渡', '980万', '单价91435元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170601/376df622-db8c-4f0c-9fb1-6cf0e5ac342a.jpg.296x216.jpg', '四轨交汇 满五唯一 无个税 看房方便 南京西路板块！！', '上海壹街区  | 2室2厅 | 98.42平米 | 南 北 | 精装 | 有电梯', '低楼层(共28层)2003年建板楼  -  南京西路', '970万', '单价98558元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/c0b317a8-75f9-4332-ac0e-52aead73b451.png.280x210.jpg', '达安城 3室2厅 1180万', '达安城  | 3室2厅 | 132.27平米 | 东南 南 | 精装 | 有电梯', '低楼层(共28层)1998年建板楼  -  南京西路', '1180万', '单价89212元/平米')
('https://image1.ljcdn.com/310000-inspection/6c9436a0-7488-44cb-90e0-c2dcfe9d20b6.jpg.296x216.jpg', '远中一房小高层，高区无遮挡，诚意出售含车位。', '远中风华园(公寓)  | 1室1厅 | 66.02平米 | 南 | 精装 | 有电梯', '高楼层(共8层)2011年建板楼  -  南京西路', '780万', '单价118147元/平米')
('https://image1.ljcdn.com/310000-inspection/test-64679f2b-62f7-4e08-8827-c126f9b18081.png.296x216.jpg', '茂名公寓一室户，满二唯一，朝南中高区，随时看', '茂名公寓  | 1室0厅 | 36.09平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1999年建板楼  -  南京西路', '425万', '单价117762元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171218/e557c015-a452-4c1d-be9c-37b31a7a32f5.jpg.296x216.jpg', '满五年不唯一，朝南中区采光视野好，价格有空间', '静安长华公寓  | 3室2厅 | 173.75平米 | 南 | 简装 | 有电梯', '中楼层(共24层)1998年建板楼  -  曹家渡', '1130万', '单价65036元/平米')
('https://image1.ljcdn.com/310000-inspection/test-f8ba9663-5af3-4198-93c2-7b744660f9a7.png.296x216.jpg', '钥匙房小两房户型+总价低+市区+ 地铁口 +生活方便', '安西小区  | 2室0厅 | 39.92平米 | 北 | 简装 | 有电梯', '高楼层(共7层)1996年建板楼  -  江宁路', '268万', '单价67135元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170811/d4859121-8c7a-4a37-b3ab-ea51131c79aa.jpg.296x216.jpg', '国际丽都城 2室2厅 1698万', '国际丽都城  | 2室2厅 | 113.21平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2004年建板楼  -  南京西路', '1698万', '单价149987元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180121/f64a99c5-b44f-430c-96a3-5df8feec9907.jpg.296x216.jpg', '一品名人居+满五年不唯一+全南三房+高品质外销房', '一品名人居  | 3室2厅 | 135.88平米 | 西南 | 精装 | 有电梯', '高楼层(共26层)1999年建塔楼  -  江宁路', '1050万', '单价77275元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload43fd7cb9-fead-470a-b0d6-e58f10d3c72d.jpg.296x216.jpg', '【卖点】业主自己住，看房配.合，这个地段配.套成熟.', '天香公寓  | 2室2厅 | 120.4平米 | 南 | 精装 | 有电梯', '中楼层(共27层)1999年建板楼  -  江宁路', '900万', '单价74751元/平米')
('https://image1.ljcdn.com/310000-inspection/test-03ebb5ac-6e4d-4a3f-b7f8-fd159f6d2ed3.png.296x216.jpg', '新上房源  高区采光不挡   随时看房  随时联系', '申达大厦  | 2室2厅 | 109.9平米 | 南 | 毛坯 | 有电梯', '高楼层(共26层)1998年建塔楼  -  曹家渡', '790万', '单价71884元/平米')
('https://image1.ljcdn.com/310000-inspection/a6792290-0f8f-4e36-bfbf-d6f420d69723.jpg.296x216.jpg', '朝南一室户，业主在上海价到即签，贷款方便，易出租！', '蓝朝部落  | 1室0厅 | 32.76平米 | 北 | 精装 | 有电梯', '中楼层(共31层)2002年建塔楼  -  曹家渡', '330万', '单价100733元/平米')
('https://image1.ljcdn.com/310000-inspection/f28cf97b-47f4-4d30-8ffd-04bcc575e05e.jpg.296x216.jpg', '武定路530弄 2室1厅 470万', '武定路530弄  | 2室1厅 | 56平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1987年建板楼  -  江宁路', '470万', '单价83929元/平米')
('https://image1.ljcdn.com/310000-inspection/test-04f14646-0162-42a7-bc97-2470c40fb750.png.296x216.jpg', '超低总价！南京路电梯产权房，月租6K，低市价20万急抛', '新江大楼  | 1室0厅 | 33.71平米 | 东南 | 精装 | 有电梯', '中楼层(共12层)1992年建塔楼  -  南京西路', '290万', '单价86028元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160804/eacf32f1-6f26-49ca-a5e7-cc0af87d2112.jpg.296x216.jpg', '南北通全明两房 无增值税 看房随时采光好  单价7万', '康定大厦  | 2室2厅 | 109.23平米 | 东南 | 简装 | 有电梯', '中楼层(共21层)1997年建塔楼  -  江宁路', '815万', '单价74614元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171209/4744ef8e-9940-4632-a2d5-f68bc9fc4b91.jpg.296x216.jpg', '老静安区+高区全南三房+产权清晰满五年唯一', '达安花园  | 3室2厅 | 134.6平米 | 暂无数据 | 简装 | 有电梯', '高楼层(共28层)2003年建板楼  -  曹家渡', '1200万', '单价89154元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180103/35262a90-562e-4741-b747-81290251a5aa.jpg.296x216.jpg', '诚意出售，全屋地暖空调，价格可谈，精装修拎包入住', '远中风华园(公寓)  | 2室2厅 | 129.48平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2006年建塔楼  -  南京西路', '1420万', '单价109670元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160217/248764a7-da7f-433a-aacb-6a9706e21218.jpg.296x216.jpg', '09年次新房，满五唯一，刷卡入户，诚意出售，看房随时', '静安紫苑  | 2室2厅 | 101.32平米 | 南 | 精装 | 有电梯', '低楼层(共27层)塔楼  -  南京西路', '790万', '单价77971元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadf76bb209-c96b-418e-aec6-a88489b1ba88.jpg.296x216.jpg', '南京西路 方正户型清爽装修采光好 满五年唯一产权清晰', '重华新村  | 2室1厅 | 76.31平米 | 南 | 精装 | 无电梯', '中楼层(共6层)板楼  -  南京西路', '850万', '单价111388元/平米')
('https://image1.ljcdn.com/310000-inspection/e2aa6b24-1672-4650-9315-202c6629644e.jpg.296x216.jpg', '万小未用，满五唯一，南北边套，全明户型，全天采光', '高荣小区  | 2室1厅 | 58.73平米 | 南 | 精装 | 有电梯', '中楼层(共24层)1992年建塔楼  -  曹家渡', '575万', '单价97906元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload8fb396e5-f1e7-49d1-b557-edaccf9d2d74.jpg.296x216.jpg', '南北通户型，房东诚意出售，业主一直自住，满五年税少', '静安晶华园  | 3室2厅 | 127平米 | 南 | 精装 | 有电梯', '低楼层(共28层)2005年建板楼  -  江宁路', '1330万', '单价104725元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171012/67fb63d7-b867-4ae1-b81b-aa9b3b6e9aaf.jpg.296x216.jpg', '静安区 南京西路商圈 上海壹街区 高区南北通户型！', '上海壹街区  | 2室2厅 | 98.11平米 | 南 | 精装 | 有电梯', '高楼层(共30层)2003年建板楼  -  南京西路', '1080万', '单价110081元/平米')
('https://image1.ljcdn.com/310000-inspection/test-03f65829-0015-4924-8a7e-c133a79094df.png.296x216.jpg', '老静安地段，超低单价，税费各付！闹中取静！', '静安城  | 3室2厅 | 167.67平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)塔楼  -  曹家渡', '1120万', '单价66798元/平米')
('https://image1.ljcdn.com/310000-inspection/test-54220599-73e0-42c0-b153-39f83a2dcb69.png.296x216.jpg', '豪景二期南北通户型+开发商配置+采光通透+随时看房', '静安豪景苑  | 2室2厅 | 116.39平米 | 南 北 | 精装 | 有电梯', '高楼层(共39层)板楼  -  江宁路', '1500万', '单价128878元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/b7c09e03-6de7-4f96-bacb-2f06a9fd88bc.png.280x210.jpg', '四和花园总价低的两房+售后公房价位可谈可看房', '四和花园  | 2室1厅 | 74.14平米 | 东北 | 简装 | 有电梯', '中楼层(共31层)1995年建塔楼  -  曹家渡', '720万', '单价97114元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170318/78e57f44-985b-4ae8-b904-d11377f28d2d.jpg.296x216.jpg', '1.地段好 2.小区好 3.房型好诚意出售', '艾格美国际公寓  | 2室2厅 | 102.86平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2006年建板楼  -  南京西路', '980万', '单价95276元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160728/d4d1e1ff-19c6-43a5-a840-6be6603e612e.jpg.296x216.jpg', '全南两房，赠送车位，欧美装修，四轨贯通，雕塑公园！', '上海壹街区  | 2室1厅 | 93.01平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2004年建板楼  -  南京西路', '1200万', '单价129019元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploaddc16c29e-9b31-4d83-a44d-ad5a0c4c69fb.jpg.296x216.jpg', '嘉天汇+3房+满二年+高区精装修+随时可看', '嘉天汇  | 3室2厅 | 206.45平米 | 南 西南 | 精装', '高楼层(共18层)板楼  -  静安寺', '3300万', '单价159845元/平米')
('https://image1.ljcdn.com/310000-inspection/test-5413062b-160b-49f0-a5dd-6df2c44cb4e8.png.296x216.jpg', '学.区未用（前排采光视野都非.常开阔）满五唯一随时看', '瀚林世家  | 2室2厅 | 115.26平米 | 南 | 精装 | 有电梯', '中楼层(共29层)2005年建板楼  -  曹家渡', '1130万', '单价98040元/平米')
('https://image1.ljcdn.com/shfdfs-image/20141208/a9b484dc-5d29-428c-a81b-034f2594f1fd.jpg.296x216.jpg', '满五唯一，无个税，三轨贯通，采光无遮挡，看房方便！', '中凯城市之光(静安)  | 1室1厅 | 60.12平米 | 东 | 精装 | 有电梯', '中楼层(共34层)2003年建塔楼  -  南京西路', '800万', '单价133068元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160806/35d5fb57-8733-424d-9651-0786ade8b082.jpg.296x216.jpg', '业主置换,房子已经看好，到家签字，诚意!诚意诚意', '胶州路319弄  | 2室1厅 | 47.28平米 | 东 | 精装 | 无电梯', '低楼层(共6层)1982年建板楼  -  曹家渡', '445万', '单价94121元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170227/d3b161a7-9aa7-4d12-a9c5-e71da3a9e17f.jpg.296x216.jpg', '静安寺 南北通三房  置换急售 单价低 急售', '新闸大厦  | 3室2厅 | 159.03平米 | 南 | 精装 | 有电梯', '低楼层(共26层)2001年建塔楼  -  静安寺', '1100万', '单价69170元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171215/0e1b6f40-dd3a-490c-a349-de8344155341.jpg.296x216.jpg', '南北通大三房，高区采光无遮挡，业主诚意出售价格可谈', '静安枫景苑  | 3室2厅 | 141.35平米 | 南 北 | 精装 | 有电梯', '高楼层(共38层)2005年建板楼  -  江宁路', '1650万', '单价116732元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d2e504a1-38ee-413e-8454-f1e1527faefa.png.296x216.jpg', '老业主委托.三和花园学.区未用满五年户型好+精装修', '三和花园  | 2室2厅 | 105.85平米 | 南 | 精装 | 有电梯', '低楼层(共18层)1996年建塔楼  -  曹家渡', '950万', '单价89750元/平米')
('', '采光充足，配套实施齐全，交通便利，适用于置', '高荣小区  | 3室1厅 | 93.62平米 | 西南 | 简装 | 有电梯', '低楼层(共24层)1992年建塔楼  -  曹家渡', '690万', '单价73703元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170222/cdbeee63-2f61-4eeb-afb5-5cc98b2a87dc.jpg.296x216.jpg', '此房满五，南北通两房， 采光好 通风效果佳，出行方便', '安西小区  | 2室1厅 | 63.72平米 | 西南 | 简装 | 有电梯', '中楼层(共7层)1996年建板楼  -  江宁路', '500万', '单价78469元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161003/0c239d92-2abc-4e74-ab7c-bff7db76563d.jpg.296x216.jpg', '09年花园式住宅，满五年高区采光无遮挡，', '泰府名邸  | 3室2厅 | 147.49平米 | 南 | 精装 | 有电梯', '中楼层(共28层)2008年建板楼  -  南京西路', '1600万', '单价108482元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161216/1f323aa2-93db-4650-927b-ebac9154c845.jpg.296x216.jpg', '南京西路公馆，一房一厅全明户型', '南京西路公馆  | 1室1厅 | 53.71平米 | 南 | 简装 | 有电梯', '低楼层(共30层)2002年建塔楼  -  静安寺', '505万', '单价94024元/平米')
('https://image1.ljcdn.com/310000-inspection/test-55470cb8-2d1c-47e3-913a-edc1578731af.png.296x216.jpg', '新上架高区三房+南北户型+五年无小孩上学+有钥匙', '四和花园  | 3室1厅 | 94.63平米 | 南 北 | 精装 | 有电梯', '高楼层(共24层)1995年建塔楼  -  曹家渡', '830万', '单价87711元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a4c44c25-520b-4784-8e97-395e9efc3f42.png.296x216.jpg', '新装修两房，免征增值税，采光好，位置安静，即买即住', '武定坊  | 2室1厅 | 51.05平米 | 南 | 精装 | 无电梯', '低楼层(共5层)1998年建板楼  -  江宁路', '499万', '单价97748元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161203/8fdf43de-cbc8-4aff-83b2-0d57715ce1ce.jpg.296x216.jpg', '威海路全明小户型，精装修拎包入住，位置好', '化工小区(静安)  | 1室1厅 | 41.15平米 | 南 北 | 精装 | 有电梯', '中楼层(共8层)1987年建板楼  -  南京西路', '420万', '单价102066元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadc6791bb0-627c-41e3-97f7-15ce9d494bb5.jpg.296x216.jpg', '刚挂牌+价格空间大+中凯前排大复试+三年难得一见户型', '中凯城市之光(静安)  | 4室2厅 | 245.81平米 | 南 | 精装 | 有电梯', '中楼层(共21层)2003年建板楼  -  南京西路', '3000万', '单价122046元/平米')
('https://image1.ljcdn.com/310000-inspection/ca226b0d-1998-498a-9ccd-b15ce254bd39.jpg.296x216.jpg', '15年新装修+全屋地暖+中*央空调+满五年唯一', '静安枫景苑  | 3室2厅 | 132.96平米 | 南 北 | 精装 | 有电梯', '高楼层(共32层)2005年建板楼  -  江宁路', '1568万', '单价117931元/平米')
('https://image1.ljcdn.com/310000-inspection/test-1e17e4f9-b737-4ed2-97a0-947909da2459.png.296x216.jpg', '瀚林后排中区在售一房，采光视野无遮挡，看房随时', '瀚林世家  | 1室1厅 | 57.1平米 | 南 | 精装 | 有电梯', '中楼层(共27层)2005年建板楼  -  曹家渡', '710万', '单价124344元/平米')
('https://image1.ljcdn.com/310000-inspection/test-097a103f-305f-4967-87f9-3d2b37025a22.png.296x216.jpg', '此房满五唯一，南北通，苏州河景观，高区，带产权车位', '静安河滨花园  | 3室2厅 | 143.33平米 | 南 | 精装 | 有电梯', '高楼层(共24层)2003年建板楼  -  江宁路', '1150万', '单价80235元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180116/61dbed16-7027-4fdc-b935-89cbcc735876.jpg.296x216.jpg', '08年花园小区看房方便满五年唯一税少地铁口车位充足', '达安锦园  | 2室2厅 | 106.39平米 | 南 | 精装 | 有电梯', '低楼层(共15层)2008年建板楼  -  江宁路', '920万', '单价86475元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b1ff1cb7-f7ac-4ce7-98c5-f761df0491f8.png.296x216.jpg', '兴海城+7号线昌平路五百米+全明户型方正', '静安兴海城  | 2室2厅 | 108.38平米 | 南 | 精装 | 有电梯', '高楼层(共24层)2001年建塔楼  -  江宁路', '1080万', '单价99650元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170427/d5ff048c-c3fe-4c8b-b464-2499d04b474e.jpg.296x216.jpg', '永昌大厦二房 户型方正 户型全明 得房率高', '永昌大厦  | 2室2厅 | 110.39平米 | 南 | 简装 | 有电梯', '高楼层(共25层)1998年建塔楼  -  江宁路', '810万', '单价73377元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ef43f0bf-8f28-4f72-be4b-a5c614c93420.png.296x216.jpg', '老静安 三房两厅两卫  中-央空调 精装修 满五年唯一', '家化绿苑  | 3室2厅 | 119.13平米 | 南 | 精装 | 有电梯', '低楼层(共18层)1998年建板楼  -  曹家渡', '950万', '单价79745元/平米')
('https://image1.ljcdn.com/x-se/hdic-resblock/9e9be80a-ca5b-4cf7-aa5f-52dfe3fca81c.jpg.296x216.jpg', '高层视野高瞻远瞩；通燃气，水电民用价4部电梯直达。', '丽都新贵  | 1室2厅 | 90.82平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2005年建塔楼  -  南京西路', '470万', '单价51751元/平米')
('https://image1.ljcdn.com/310000-inspection/test-3f7860d6-3702-4f98-ad8c-092f3ab0aacb.png.296x216.jpg', '老静安精装一室户  朝南采光好  低总价  地铁500米', '向新新村  | 1室1厅 | 37.01平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1989年建板楼  -  江宁路', '370万', '单价99973元/平米')
('https://image1.ljcdn.com/310000-inspection/2fa0d42d-1c29-412b-ad9c-4b42ff10e223.jpg.296x216.jpg', '泰府名邸正气三房，后排位置，南北通看花园，含车位', '泰府名邸  | 3室2厅 | 156.21平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2009年建板楼  -  南京西路', '1850万', '单价118431元/平米')
('https://image1.ljcdn.com/310000-inspection/e25b3a21-dc3d-42ff-a057-711c91d28768.jpg.296x216.jpg', '价格可以谈，老静安精装一居室，满五唯一诚意出售', '绿杨村  | 1室1厅 | 31.67平米 | 南 | 其他 | 无电梯', '高楼层(共4层)1997年建板楼  -  江宁路', '305万', '单价96306元/平米')
