('https://image1.ljcdn.com/610100-inspection/a902211c-7f13-44c8-9142-b579e466a61e.jpg.296x216.jpg', '房龄比价新，南北通透；楼栋前面就有花园，精装修', '华远海蓝城三期  ', '中楼层(共33层)暂无数据  -  浐灞', '170万', '单价19199元/平米')
('https://image1.ljcdn.com/610100-inspection/47d4b96a-a7df-42e6-873b-15d0113f24da.jpg.296x216.jpg', '简装两室，南北通透，公摊较小。', '蔚蓝人家(东二环北段)  ', '高楼层(共6层)板楼  -  浐灞', '118万', '单价13589元/平米')
('https://image1.ljcdn.com/610100-inspection/75286492-9483-4d05-9753-7345a288fec1.jpg.296x216.jpg', '高层视野 坐北朝南 俯瞰小区 君临天下就来恒大名都', '恒大名都  ', '高楼层(共32层)板塔结合  -  浐灞', '135万', '单价14674元/平米')
('https://image1.ljcdn.com/610100-inspection/1198dc4d-55dd-4691-a2d8-d0bf68aed1c8.jpg.296x216.jpg', '凤城12路 首创国际城 简装南向2居室 满二 可按揭', '首创国际城  ', '低楼层(共34层)板塔结合  -  经开', '146万', '单价16905元/平米')
('https://image1.ljcdn.com/610100-inspection/4f536928-ad68-4a25-900a-87c460527a59.jpg.296x216.jpg', '此房满五满二，房产证在手，纯南户型，楼层视野很好', '首创国际城  ', '低楼层(共34层)板塔结合  -  经开', '148万', '单价16727元/平米')
('https://image1.ljcdn.com/610100-inspection/070a9a55-74ce-4b76-822b-3f28ed4730dc.jpg.296x216.jpg', '南北通透大四居，精装修未住人，看房提前约', '首创国际城  ', '中楼层(共34层)板塔结合  -  经开', '285万', '单价20358元/平米')
('https://image1.ljcdn.com/610100-inspection/d2b81fcb-300f-4312-b2c5-7d0eb295edfa.jpg.296x216.jpg', '小三居室，南北通透，价位优惠，诚心出售', '东方名苑  ', '中楼层(共24层)板塔结合  -  城北', '120万', '单价12237元/平米')
('https://image1.ljcdn.com/610100-inspection/73ac495b-2431-4ad9-96d6-b380321bbb57.jpg.296x216.jpg', '凤城明珠，精装大三室，满五满二，房本在手，客运站旁', '凤城明珠  ', '中楼层(共33层)板塔结合  -  经开', '180万', '单价10735元/平米')
('https://image1.ljcdn.com/610100-inspection/8f449c18-2a2b-48a1-a545-f2f736efd6b2.jpg.296x216.jpg', '白桦林居中装三室  西南户型  房间有改动', '白桦林居小区  ', '低楼层(共26层)塔楼  -  经开', '220万', '单价17610元/平米')
('https://image1.ljcdn.com/610100-inspection/6b92b770-a2d2-47fc-bfcc-70f53927036a.jpg.296x216.jpg', '银象花园 刚需合适 精装修带家具家电 三室南北通透', '银象花园  ', '低楼层(共33层)板塔结合  -  经开', '157万', '单价13330元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload7328d573-0bd9-4ac3-8e72-6aa69299273f.jpg.296x216.jpg', '风二 市图书馆地铁口 天地时代广场2室', '天地时代广场  ', '高楼层(共32层)塔楼  -  经开', '200万', '单价22452元/平米')
('https://image1.ljcdn.com/610100-inspection/ed24200f-b251-4848-a83d-45300f97b8c4.jpg.296x216.jpg', '银像花园 配套设施齐全 交通便利', '银象花园  ', '低楼层(共33层)板塔结合  -  经开', '130万', '单价14542元/平米')
('https://image1.ljcdn.com/610100-inspection/d30f8201-be06-4e58-8a9d-2d673eba964d.jpg.296x216.jpg', '北苑地铁口青都新界小高层大五居 产权清晰 毛坯出售', '青都新界  ', '高楼层(共11层)板塔结合  -  经开', '320万', '单价16707元/平米')
('https://image1.ljcdn.com/610100-inspection/test-f80ccaa5-8d68-40e3-abd4-dc38ce1e597b.png.296x216.jpg', '恒大精装房 家具家电全带 品牌开发商品牌物业', '恒大名都  ', '高楼层(共18层)板塔结合  -  浐灞', '158万', '单价15874元/平米')
('https://image1.ljcdn.com/610100-inspection/d0c96ba1-ff97-46ac-a833-3fc25089b19c.jpg.296x216.jpg', '大两居南北通透，户型方正，满3满2，户型方正', '华远君城  ', '中楼层(共32层)板塔结合  -  城北', '130万', '单价13685元/平米')
('https://image1.ljcdn.com/610100-inspection/4bbd8aea-7a27-4fed-97b9-27a2d1d3c227.jpg.296x216.jpg', '西岸国际花园全明三室 地铁口 南北通透 小区环境好', '西岸国际花园3期  ', '中楼层(共18层)暂无数据  -  浐灞', '170万', '单价14800元/平米')
('https://image1.ljcdn.com/610100-inspection/cca10c61-7f12-4d2a-abdc-edb50f9773c2.JPG.296x216.jpg', '毛坯两室 业主诚心出售  价格可谈', '旭景兴园  ', '低楼层(共22层)板塔结合  -  经开', '123万', '单价13296元/平米')
('https://image1.ljcdn.com/610100-inspection/f9d4a861-a371-409e-ad97-8b7dc73cdcee.jpg.296x216.jpg', '天朗御湖 精装南北2居 满二 可按揭 靠谱卖', '天朗御湖  ', '高楼层(共33层)板塔结合  -  经开', '142万', '单价18823元/平米')
('https://image1.ljcdn.com/610100-inspection/af3fd929-9d16-4e13-9e42-c463be9f2faa.jpg.296x216.jpg', '大明宫遗址公园   华远君城 精装两居室  有证可按揭', '华远君城  ', '高楼层(共32层)板塔结合  -  城北', '133万', '单价14128元/平米')
('https://image1.ljcdn.com/610100-inspection/65f5772d-9f04-4fb6-8beb-3ad7b805f945.jpg.296x216.jpg', '首创国际城 正规三居 南北通透 随时签约', '首创国际城  ', '中楼层(共34层)板塔结合  -  经开', '163万', '单价17518元/平米')
('https://image1.ljcdn.com/610100-inspection/d207874e-e05e-4ca5-b34a-c1b7c697d5c9.jpg.296x216.jpg', '纯南两居丨让阳光不再错过丨中间楼层丨健康生活', '魏玛公馆  ', '中楼层(共32层)板塔结合  -  经开', '98万', '单价19360元/平米')
('https://image1.ljcdn.com/610100-inspection/ce2231fa-8023-4530-8ce4-17a43346b8d4.jpg.296x216.jpg', '楼层优越，户型方正，配套齐全。', '北城国际小区  ', '中楼层(共24层)板塔结合  -  城北', '159万', '单价15921元/平米')
('https://image1.ljcdn.com/610100-inspection/8923975c-0b36-4dac-9194-2ebbd78ce117.jpg.296x216.jpg', '全明户型。4室大平层。看房方便', '紫玉公馆  ', '低楼层(共17层)板楼  -  经开', '290万', '单价11497元/平米')
('https://image1.ljcdn.com/610100-inspection/36be5812-f842-4ce5-a3e1-4134ecbcb2cb.jpg.296x216.jpg', '荣华北经城纯南大两室 毛坯  可按揭 有钥匙随时可看', '荣华北经城北区  ', '低楼层(共33层)板塔结合  -  经开', '160万', '单价16404元/平米')
('https://image1.ljcdn.com/610100-inspection/08ac26f5-9e59-4b22-aa02-6746e8f84ac6.jpg.296x216.jpg', '此房源为南北两居室 主卧带阳台 中高楼层 结构紧凑', '海荣名城  ', '高楼层(共28层)塔楼  -  经开', '145万', '单价13917元/平米')
('https://image1.ljcdn.com/610100-inspection/b16fce12-ad85-4f46-a81f-2b69e359efef.jpg.296x216.jpg', '洋房社区 北苑地铁口 南北通透大两居 房本在手随时签', '首创漫香郡  ', '中楼层(共33层)暂无数据  -  经开', '155万', '单价16673元/平米')
('https://image1.ljcdn.com/610100-inspection/546723e8-f733-43d9-a1f6-5aaaacc14498.JPG.296x216.jpg', '西铁大明宫小区 带电梯 房本在手 满五满二 诚心出售', '西铁大明宫小区  ', '中楼层(共18层)暂无数据  -  经开', '138万', '单价15815元/平米')
('https://image1.ljcdn.com/610100-inspection/b0cb857e-b832-4836-bd8a-3ce281bc19d1.jpg.296x216.jpg', '精装修 满五满二  西南向 不临街 不遮挡采光极好', '海荣雅庭花园  ', '中楼层(共11层)塔楼  -  经开', '160万', '单价14877元/平米')
('https://image1.ljcdn.com/610100-inspection/34d05c39-b34e-44dd-95c5-0a7fa14b4a60.jpg.296x216.jpg', '万达旁 锦园君逸 南北通透 2居室', '锦园君逸西区  ', '低楼层(共14层)板塔结合  -  经开', '175万', '单价16792元/平米')
('https://image1.ljcdn.com/610100-inspection/bdc9c8f6-ce1f-4419-a514-0d64b63656e2.jpg.296x216.jpg', '品质精装花园洋房 送大露台送车位送仓储 业主诚心出售', '华远海蓝城一期  ', '高楼层(共10层)暂无数据  -  浐灞', '375万', '单价21802元/平米')
('https://image1.ljcdn.com/610100-inspection/6f6ad9e3-187b-4591-9696-bf7efc9683ac.jpg.296x216.jpg', '凤城五路地铁口南北通透大复式精装修欧式风格', '斯惟小区  ', '中楼层(共7层)板楼  -  经开', '265万', '单价13160元/平米')
('https://image1.ljcdn.com/610100-inspection/91bb9cd5-33d0-4ade-a343-738664d42c89.jpg.296x216.jpg', '客厅带窗 阳光充足 标准一居室，满五满二，交通便利', '魏玛公馆  ', '高楼层(共32层)板塔结合  -  经开', '90万', '单价16729元/平米')
('https://image1.ljcdn.com/610100-inspection/8c1751f3-e7c9-4982-a5f5-dcd3c144d1eb.jpg.296x216.jpg', '满五满二诚心出售                     -', '华远君城  ', '中楼层(共28层)板塔结合  -  城北', '130万', '单价14773元/平米')
('https://image1.ljcdn.com/610100-inspection/28e656d5-aa04-4a6d-9a71-3161b72f1ca8.jpg.296x216.jpg', '中海开元壹号，品质小区，大三居 远眺大明宫', '中海开元壹号  ', '高楼层(共33层)板楼  -  城北', '255万', '单价19968元/平米')
('https://image1.ljcdn.com/610100-inspection/f4a8d776-3a6c-4b29-b45d-2b5590230266.jpg.296x216.jpg', '龙首原地铁口，复式两居，环境优雅，交通便利', '凯跃汇景  ', '中楼层(共20层)塔楼  -  城北', '100万', '单价23213元/平米')
('https://image1.ljcdn.com/610100-inspection/9a9f9a53-edba-4677-8cb9-166943a5c409.jpg.296x216.jpg', '瑞泰卡地亚经典两居室 毛坯房子 业主靠谱出售', '瑞泰卡地亚  ', '中楼层(共32层)板塔结合  -  经开', '135万', '单价14517元/平米')
('https://image1.ljcdn.com/610100-inspection/7997fc50-d8e4-44ec-aa7f-a451d4b721d6.jpg.296x216.jpg', '恒大统一装修，三居室，楼层好，采光充足', '恒大名都  ', '高楼层(共18层)板塔结合  -  浐灞', '168万', '单价15413元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload46f32b21-9964-4035-970c-6c2bcb0cc639.jpg.296x216.jpg', '精装修，诚心出售，看房方便有钥匙。', '华远海蓝城一期  ', '高楼层(共16层)板塔结合  -  浐灞', '205万', '单价21444元/平米')
('https://image1.ljcdn.com/610100-inspection/14eaf67e-ebd5-48b0-9bfc-0a1d621ef01b.jpg.296x216.jpg', '锦园新世纪 2室2厅  大明宫万达 陕师大锦园', '锦园君逸东区  ', '中楼层(共27层)板塔结合  -  经开', '158万', '单价16809元/平米')
('https://image1.ljcdn.com/610100-inspection/d463db17-d7ce-487e-8262-242409af5d9d.jpg.296x216.jpg', '满五满二 品质小区 环境舒适 交通便利', '华远君城  ', '低楼层(共32层)板塔结合  -  城北', '130万', '单价14773元/平米')
('https://image1.ljcdn.com/610100-inspection/54186546-5411-4db9-a3ab-234d930227f4.jpg.296x216.jpg', '荣城名苑 3室1厅 130万', '荣城名苑  ', '低楼层(共27层)板塔结合  -  城北', '130万', '单价15458元/平米')
('https://image1.ljcdn.com/610100-inspection/f6e395bb-7658-4f05-9ed1-3dc01019dcc2.jpg.296x216.jpg', '熙地港旁，楼层好，朝东，配套齐全，交通便利，诚售', '双威理想城  ', '高楼层(共31层)板楼  -  经开', '72万', '单价14036元/平米')
('https://image1.ljcdn.com/610100-inspection/6f3d1c19-0234-448b-9379-d429b6637c3c.jpg.296x216.jpg', '房子近万达，两室一厅  满五满二，红本在手', '西铁大明宫小区  ', '低楼层(共7层)板塔结合  -  经开', '85万', '单价13334元/平米')
('https://image1.ljcdn.com/610100-inspection/7f6c8569-dfb5-4588-85d1-9ed046ce9524.jpg.296x216.jpg', '华远海蓝城一期花园洋房南北通透大三居', '华远海蓝城一期  ', '中楼层(共9层)板楼  -  浐灞', '255万', '单价20152元/平米')
('https://image1.ljcdn.com/610100-inspection/edddc3c5-0f58-46e1-a0bc-671423382bdf.jpg.296x216.jpg', '运动公园   海荣名城  满三满二  靠谱出售', '海荣名城  ', '高楼层(共33层)塔楼  -  经开', '123万', '单价17146元/平米')
('https://image1.ljcdn.com/610100-inspection/test-db2b7c3d-1e86-4281-b5b1-a9fd0caec76a.png.296x216.jpg', '房子业主自住，满三满二，有需要可以随时联系看房', '华远君城  ', '低楼层(共32层)板塔结合  -  城北', '123万', '单价15588元/平米')
('https://image1.ljcdn.com/610100-inspection/18a2f610-0415-46bd-ba24-69f15083e780.jpg.296x216.jpg', '城市运动公园门口 海荣名城 拎包入住 三室 南北朝向', '海荣名城  ', '低楼层(共24层)塔楼  -  经开', '162万', '单价16870元/平米')
('https://image1.ljcdn.com/610100-inspection/9db93a17-f57d-4637-ac6b-f44674851397.jpg.296x216.jpg', '89平两居室，户型方正，纯南户型，采光充足，出行便利', '中海开元壹号  ', '高楼层(共33层)板楼  -  城北', '165万', '单价18536元/平米')
('https://image1.ljcdn.com/610100-inspection/87090b8a-1d8e-4486-9d6b-7af4df73cad3.jpg.296x216.jpg', '天朗御湖3室全明户型业主置换靠谱出售', '天朗御湖  ', '中楼层(共32层)板塔结合  -  经开', '260万', '单价22414元/平米')
('https://image1.ljcdn.com/610100-inspection/bf84ac8b-4ac6-4038-843d-f41c91cdafbc.jpg.296x216.jpg', '龙首区域单价9000，2室。配套交通齐全。', '青门新区  ', '高楼层(共7层)板塔结合  -  城北', '50万', '单价8932元/平米')
('https://image1.ljcdn.com/610100-inspection/92df9add-c4ea-420e-affc-d994eee48cb4.jpg.296x216.jpg', '首创国际城 精装两室  居家装修 有车位可以分开买', '首创国际城  ', '高楼层(共34层)板塔结合  -  经开', '149万', '单价17252元/平米')
('https://image1.ljcdn.com/610100-inspection/86b28574-c343-44d5-aae6-9b4e87bb6cf9.jpg.296x216.jpg', '凤城一路杰信花园 中装2室 拎包入住 双阳台 证在手', '杰信花园  ', '中楼层(共18层)板塔结合  -  经开', '135万', '单价13107元/平米')
('https://image1.ljcdn.com/610100-inspection/1fae2d82-7b59-4f95-bcc4-ab09e237ed62.jpg.296x216.jpg', '海珀兰轩 楼体外挂大理石 中间楼层 开发商自带精装修', '海珀蘭轩  ', '中楼层(共11层)板楼  -  经开', '645万', '单价25649元/平米')
('https://image1.ljcdn.com/610100-inspection/b9678cd9-1d9f-48b5-90bb-cecb90c22ec4.jpg.296x216.jpg', '北郊优质小区高山流水大三居，南北通透，精装修', '高山流水幸福快车东区  ', '高楼层(共30层)板塔结合  -  经开', '245万', '单价18002元/平米')
('https://image1.ljcdn.com/610100-inspection/ac1d926d-e02e-4f3f-8a26-0da0d1859bbc.jpg.296x216.jpg', '交通便利，配套齐全，采光充足，毛坯大户型', '华远君城  ', '低楼层(共18层)板塔结合  -  城北', '260万', '单价16095元/平米')
('https://image1.ljcdn.com/610100-inspection/4b45de11-f81a-4ad4-b8c7-97ecbe59781b.jpg.296x216.jpg', '中城大厦 凤城一路 中高楼层 两居室 简装 看房有钥匙', '中城大厦  ', '中楼层(共24层)板塔结合  -  经开', '150万', '单价11597元/平米')
('https://image1.ljcdn.com/610100-inspection/test-bfd42180-d8b6-4685-ac53-37d4266ccf89.png.296x216.jpg', '地铁口 恒大名都4室2卫精装修 双阳台 自住房出售', '恒大名都  ', '中楼层(共32层)板塔结合  -  浐灞', '195万', '单价14625元/平米')
('https://image1.ljcdn.com/610100-inspection/e18a4f18-c8dd-4744-9e86-efbfed42541e.jpg.296x216.jpg', '锦园三居空房，业主诚心出售，满五满二', '锦园新世纪  ', '中楼层(共24层)板塔结合  -  城北', '235万', '单价16279元/平米')
('https://image1.ljcdn.com/610100-inspection/test-a0860893-943e-43e0-8b5b-66f1748a6b24.png.296x216.jpg', '海荣名城正规一居室，东北朝向，精装修，看房随时。', '海荣名城  ', '高楼层(共28层)塔楼  -  经开', '88万', '单价13508元/平米')
('https://image1.ljcdn.com/610100-inspection/c15aab30-8ccf-4527-ac46-e789f05f0646.jpg.296x216.jpg', '辛家庙地铁口，华远君城，三室朝南，不临街，诚心出售', '华远君城  ', '低楼层(共32层)板塔结合  -  城北', '160万', '单价14803元/平米')
('https://image1.ljcdn.com/610100-inspection/d1121e0b-a103-4c10-8238-9942a76227c6.jpg.296x216.jpg', '华远海蓝城 满五满二 南北通透3居室   视野开阔', '华远海蓝城一期  ', '高楼层(共16层)板楼  -  浐灞', '165万', '单价17340元/平米')
('https://image1.ljcdn.com/610100-inspection/697b7def-0dfc-4d56-9ce6-2dd90b9503d1.jpg.296x216.jpg', '白桦林居 南北朝向  简单装修 小高层 居住安静', '白桦林居小区  ', '低楼层(共11层)板楼  -  经开', '295万', '单价21533元/平米')
('https://image1.ljcdn.com/610100-inspection/09ccece7-0e52-4a5f-affc-aba9394934f3.jpg.296x216.jpg', '华远君城 4室2厅 270万', '华远君城  ', '高楼层(共18层)板塔结合  -  城北', '270万', '单价18015元/平米')
('https://image1.ljcdn.com/610100-inspection/f09f2abb-8474-43a9-b350-4aec450c535a.jpg.296x216.jpg', '华远君城，精装自住两居室，户型好。', '华远君城  ', '低楼层(共32层)板塔结合  -  城北', '142万', '单价16669元/平米')
('https://image1.ljcdn.com/610100-inspection/4e54b2f3-ef73-4aac-9e25-8c14f98141d2.jpg.296x216.jpg', '紧凑两室 总价低 中等装修 格局朝向好', '香榭丽都小区  ', '高楼层(共27层)塔楼  -  经开', '89万', '单价13324元/平米')
('https://image1.ljcdn.com/610100-inspection/7f9be326-5ae7-4a29-a218-9492b5a3affc.jpg.296x216.jpg', '近图书馆站，凤城明珠，精装朝南二居，不临街', '凤城明珠  ', '中楼层(共33层)塔楼  -  经开', '135万', '单价12656元/平米')
('https://image1.ljcdn.com/610100-inspection/test-b42de4cb-ccfc-454c-b93d-18abf88f3463.png.296x216.jpg', '华远君城经典三居室  采光好视野佳 靠谱出售！！', '华远君城  ', '高楼层(共32层)板塔结合  -  城北', '165万', '单价15278元/平米')
('https://image1.ljcdn.com/610100-inspection/b24e8dc9-1921-4228-9a84-48cfc2e206b3.jpg.296x216.jpg', '中间楼层，采光好，百万房源，小区环境好', '台北湾  ', '高楼层(共34层)暂无数据  -  经开', '115万', '单价12877元/平米')
('https://image1.ljcdn.com/610100-inspection/01c9ae1e-b256-46f1-87b7-2ee08f8afa06.jpg.296x216.jpg', '大三居 不临街 两卧室朝南 户型方正 带20年使用权车位', '凤城明珠  ', '中楼层(共33层)塔楼  -  经开', '172万', '单价11901元/平米')
('https://image1.ljcdn.com/610100-inspection/59e12b08-ddd4-45fa-a97a-0349398b5d99.jpg.296x216.jpg', '地段好 交通便利 采光充足 小高层住宅楼', '海荣豪佳花园  ', '低楼层(共11层)板塔结合  -  经开', '235万', '单价18344元/平米')
('https://image1.ljcdn.com/610100-inspection/b0e5d605-1728-41c8-a17a-74a7e011ddf0.jpg.296x216.jpg', '大明宫遗址公园锦园新世纪低于同户型价位20万精装三室', '锦园新世纪  ', '中楼层(共21层)板塔结合  -  城北', '255万', '单价17648元/平米')
('https://image1.ljcdn.com/610100-inspection/10569f86-7ff5-4b07-a6c5-937027f434ef.jpg.296x216.jpg', '品质小区 南北通透大三居 业主诚心出售', '世茂都  ', '低楼层(共33层)板塔结合  -  经开', '200万', '单价16529元/平米')
('https://image1.ljcdn.com/610100-inspection/eedf5092-e27b-4e6e-8767-59df9d884e7b.jpg.296x216.jpg', '满五满二，中间楼层，业主诚心出售', '首创国际城  ', '低楼层(共34层)板塔结合  -  经开', '155万', '单价18051元/平米')
('https://image1.ljcdn.com/610100-inspection/682b5d04-2620-48d5-a846-4392ba625c25.jpg.296x216.jpg', '鼎正  精装修南北通透三居室 双卫生间 房本在手', '鼎正中央领郡  ', '低楼层(共32层)板塔结合  -  经开', '221.2万', '单价15762元/平米')
('https://image1.ljcdn.com/610100-inspection/58eba2bd-bf26-4c84-a159-f11f5f721895.jpg.296x216.jpg', '东南朝向三居室，全明户型  小区人车分流', '天朗御湖  ', '高楼层(共33层)板塔结合  -  经开', '170万', '单价17347元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload35417b51-b9c8-45b0-a514-729fe7c703de.jpg.296x216.jpg', '经济开发区凤城五路紫薇希望城南北通透满五满二', '紫薇希望城东区  ', '中楼层(共14层)板塔结合  -  经开', '195万', '单价18083元/平米')
('https://image1.ljcdn.com/610100-inspection/124f95f4-fe7d-4bb4-9a27-a4e0e2195c13.jpg.296x216.jpg', '华远君城 2室2厅 140万', '华远君城  ', '高楼层(共32层)板塔结合  -  城北', '140万', '单价15631元/平米')
('https://image1.ljcdn.com/610100-inspection/c8ba18ed-9e0f-4378-be30-4aa52ca720be.jpg.296x216.jpg', '凤城明珠，满五满二。精装二室，业主诚心出售，', '凤城明珠  ', '低楼层(共33层)板塔结合  -  经开', '135万', '单价13500元/平米')
('https://image1.ljcdn.com/610100-inspection/91bd073e-28ea-4704-a937-024704a37b5d.jpg.296x216.jpg', '华远精装三室，南北通透，交通便利，配套齐全', '华远君城  ', '中楼层(共32层)板塔结合  -  城北', '149万', '单价15121元/平米')
('https://image1.ljcdn.com/610100-inspection/d66c7335-b44a-477b-9bef-5473e134e074.jpg.296x216.jpg', '未央路 龙首原 祯祥宝库 三室两卫 地铁2号线 老三届', '祯祥宝库  ', '中楼层(共30层)板塔结合  -  城北', '180万', '单价15036元/平米')
('https://image1.ljcdn.com/610100-inspection/test-d986b15c-7ac3-439a-95ec-9038586ca2fd.png.296x216.jpg', '恒大名都经典小三室，优质楼层，明厨明卫，带转让车位', '恒大名都  ', '中楼层(共32层)板塔结合  -  浐灞', '150万', '单价16432元/平米')
('https://image1.ljcdn.com/610100-inspection/55b4aec6-8d47-4c9e-8c85-c011ab90b7cf.jpg.296x216.jpg', '经典三居 全明户型 南北通透 楼层佳 采光好 视野开阔', '香克林小镇  ', '低楼层(共30层)板塔结合  -  经开', '208万', '单价15987元/平米')
('https://image1.ljcdn.com/610100-inspection/633e4d84-b015-4b98-81d3-1f1c881fb1fe.jpg.296x216.jpg', '此房满五满二，产证清晰，靠谱签约', '华远海蓝城六期  ', '低楼层(共33层)暂无数据  -  浐灞', '150万', '单价18405元/平米')
('https://image1.ljcdn.com/610100-inspection/c772dc2e-1240-41ef-b7ae-ac42a76b661d.jpg.296x216.jpg', '经开区 首创国际城   满五满二 南北通透 可按揭', '首创国际城  ', '低楼层(共34层)板塔结合  -  经开', '165万', '单价17800元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploade6f6e122-1d01-49a3-9e4a-774724ccdb42.jpg.296x216.jpg', '凤城一路标准一居室毛坯房靠谱出售', '凤城一号  ', '低楼层(共26层)塔楼  -  经开', '55.5万', '单价10004元/平米')
('https://image1.ljcdn.com/610100-inspection/aacb0224-0c7e-48ec-a862-9b1c8b02c744.jpg.296x216.jpg', '紫薇希望城三室，精装，满三满二，靠谱出售', '紫薇希望城西区  ', '高楼层(共28层)板塔结合  -  经开', '215万', '单价17349元/平米')
('https://image1.ljcdn.com/610100-inspection/11118fa4-26fa-4df0-b47d-c7eeb72e5688.jpg.296x216.jpg', '北二环 凤城明珠三室 舒适 宽敞 产权清晰 看房方便', '凤城明珠  ', '高楼层(共33层)塔楼  -  经开', '170万', '单价11644元/平米')
('https://image1.ljcdn.com/610100-inspection/7310e3fb-360e-4596-a685-b57be425f42e.jpg.296x216.jpg', '锦园君逸 陕师大指标 一体两户 板式小高层 精装修', '锦园君逸西区  ', '高楼层(共14层)板塔结合  -  经开', '177万', '单价16938元/平米')
