('https://image1.ljcdn.com/442000-inspection/0ced4dd7-77a2-4f69-846c-0fb372e521a6.jpg.296x216.jpg', '颐景苑 步梯低层 温馨实用 南北对流 双阳台', '颐景苑  ', '中楼层(共4层)1999年建板楼  -  张家边', '87万', '单价10271元/平米')
('https://image1.ljcdn.com/442000-inspection/f2366367-2c60-4d2a-9c74-493a12ca2ddd.jpg.296x216.jpg', '天紫华庭 全南装修三房 带大平台 业主诚售', '天紫华庭  ', '低楼层(共6层)2008年建塔楼  -  张家边', '145万', '单价12148元/平米')
('https://image1.ljcdn.com/442000-inspection/b2545711-19d7-4f95-a4cc-ad8f646914f6.jpg.296x216.jpg', '和泰家园 精装大三房 朝南户型 舒适楼层', '和泰家园  ', '低楼层(共11层)2008年建塔楼  -  华佗山公园', '185万', '单价14114元/平米')
('https://image1.ljcdn.com/442000-inspection/f67aec40-682b-4d2f-9b0f-2b954375c423.jpg.296x216.jpg', '火炬开发区太阳城 健康花城 4房2厅 南北户型 环境舒适', '宇宏健康花城二期  ', '低楼层(共18层)2005年建板楼  -  太阳城', '210万', '单价14334元/平米')
('https://image1.ljcdn.com/442000-inspection/b4940d76-12e8-4d79-bb2c-60f636f370e4.jpg.296x216.jpg', '凯茵 毛坯大四房 电梯中高层 南北向 视野开阔 大阳台', '凯茵新城03区雅湖半岛  ', '中楼层(共31层)2008年建板楼  -  凯茵', '417万', '单价23467元/平米')
('https://image1.ljcdn.com/442000-inspection/c76783fb-df5d-44f5-aee0-13c4495f3b2a.jpg.296x216.jpg', '水秀花园 3室2厅 135万', '水秀花园  ', '中楼层(共17层)2012年建板楼  -  中山港口岸', '135万', '单价13250元/平米')
('https://image1.ljcdn.com/442000-inspection/f7405442-b9de-4c88-8026-9a481db10e22.jpg.296x216.jpg', '尚城花园3房3阳台 格局正 中楼层，不靠路 南北', '尚城花园  ', '低楼层(共18层)2010年建塔楼  -  濠头', '175万', '单价14448元/平米')
('https://image1.ljcdn.com/442000-inspection/518220c6-75ae-4f08-bdef-5f0842c5cb79.jpg.296x216.jpg', '深中通道首站 千亩大盘 君华新城 3房2厅 装修南向', '君华新城  ', '高楼层(共30层)2012年建板楼  -  华佗山公园', '165万', '单价15469元/平米')
('https://image1.ljcdn.com/442000-inspection/878ff5bb-eb3d-41a3-b5f2-b2e274dfbe79.jpg.296x216.jpg', '江湾苑，三房两厅两卫，满五唯一。', '江湾苑  ', '中楼层(共6层)2003年建板楼  -  张家边', '110万', '单价11123元/平米')
('https://image1.ljcdn.com/442000-inspection/1913c868-a807-463b-b1df-86dad356ffd6.jpg.296x216.jpg', '岭汇名轩，自住2房2厅，小区环境好', '岭汇名轩  ', '低楼层(共16层)2011年建板楼  -  华佗山公园', '160万', '单价13009元/平米')
('https://image1.ljcdn.com/442000-inspection/1f49a051-5542-48f6-b346-dcea6cbc0881.jpg.296x216.jpg', '雅居乐铂爵山 毛坯三房 朝西南向 高层看别墅景观', '雅居乐铂爵山  ', '高楼层(共27层)2010年建板楼  -  张家边', '168万', '单价14483元/平米')
('https://image1.ljcdn.com/442000-inspection/b285841b-f859-4141-9be1-6d10427d2f70.jpg.296x216.jpg', '尚城花园 3室2厅 128万', '尚城花园  ', '中楼层(共6层)2010年建板楼  -  濠头', '128万', '单价12477元/平米')
('https://image1.ljcdn.com/442000-inspection/d315e828-a770-492b-b197-37207578d609.jpg.296x216.jpg', '金华花园，顶楼复式，业主诚心出售', '金华花园A区  ', '高楼层(共11层)2013年建板楼  -  张家边', '238万', '单价13679元/平米')
('https://image1.ljcdn.com/442000-inspection/da780762-2d1a-4172-bcff-53c728330593.jpg.296x216.jpg', '群英华庭 3室2厅 225万', '群英华庭  ', '中楼层(共26层)2007年建塔楼  -  太阳城', '225万', '单价14482元/平米')
('https://image1.ljcdn.com/442000-inspection/ca287469-3a99-4716-92a2-d1525c925db3.jpg.296x216.jpg', '金华花园B区 2室2厅 130万', '金华花园B区  ', '中楼层(共11层)2009年建塔楼  -  张家边', '130万', '单价15180元/平米')
('https://image1.ljcdn.com/442000-inspection/72e7ca09-40fd-475f-98cd-9737e2b8b863.jpg.296x216.jpg', '掬水湾楼梯底层  户型方正采光好', '凯茵新城01区掬水湾  ', '中楼层(共7层)2007年建板楼  -  凯茵', '110万', '单价13581元/平米')
('https://image1.ljcdn.com/442000-inspection/618d036b-e1c9-4932-8e83-4ad8ca0674ee.jpg.296x216.jpg', '火炬太阳城 裕龙君汇 4房2厅 一线景观视野近深中通道', '裕龙君汇  ', '高楼层(共31层)2012年建板楼  -  太阳城', '210万', '单价13542元/平米')
('https://image1.ljcdn.com/442000-inspection/b5505498-7c38-4efa-8577-4f70ccb10188.jpg.296x216.jpg', '盈翠花园 精致三房 户型方正  税费低', '盈翠花园  ', '高楼层(共6层)2004年建塔楼  -  张家边', '120万', '单价9600元/平米')
('https://image1.ljcdn.com/442000-inspection/cd8311f3-e190-4523-9d95-97e1118cfb84.jpg.296x216.jpg', '裕龙君汇 4室2厅 186万', '裕龙君汇  ', '中楼层(共31层)2012年建板楼  -  太阳城', '186万', '单价12062元/平米')
('https://image1.ljcdn.com/442000-inspection/8daaf0c5-6d19-40be-8a22-12dc253980db.jpg.296x216.jpg', '永怡聚豪园 毛坯大四房 南北对流 景观好', '永怡聚豪园东铂世纪  ', '高楼层(共17层)塔楼  -  凯茵', '320万', '单价13914元/平米')
('https://image1.ljcdn.com/442000-inspection/4f6a44b5-90e4-4fd3-882a-00e779ade886.jpg.296x216.jpg', '毛坯四房，户型方正   南北通透', '君华新城  ', '低楼层(共30层)2012年建板楼  -  华佗山公园', '219万', '单价14996元/平米')
('https://image1.ljcdn.com/442000-inspection/b4e90816-4e57-4275-b0d5-a6b18365df2b.jpg.296x216.jpg', '豪园小区 精装三房 小区中心 环境舒适 交通便利', '豪园小区  ', '高楼层(共6层)2007年建板楼  -  张家边', '121万', '单价9620元/平米')
('https://image1.ljcdn.com/442000-inspection/96c7aaf3-99f7-499b-9423-8685dfffb25a.jpg.296x216.jpg', '凯茵新城 半山上的岭峰 三房单位 诚售', '凯茵新城01区岭峰18  ', '低楼层(共30层)2007年建塔楼  -  凯茵', '165万', '单价18765元/平米')
('https://image1.ljcdn.com/442000-inspection/0d9dd255-7def-44bd-90b1-39a64db48291.jpg.296x216.jpg', '君华新城 4房高楼层 采光好 安静舒适 诚心出售', '君华新城  ', '高楼层(共30层)2012年建板楼  -  华佗山公园', '180万', '单价14400元/平米')
('https://image1.ljcdn.com/442000-inspection/1c4429d0-1eb7-49c3-a644-886676bd08ae.jpg.296x216.jpg', '本房源精装三房看房方便，即看即签合同。', '国祥花园  ', '中楼层(共11层)1998年建塔楼  -  张家边', '130万', '单价10078元/平米')
('https://image1.ljcdn.com/442000-inspection/0cb77931-b3cf-405e-a702-f91a6356f114.jpg.296x216.jpg', '桃源明居 精装三房 正南朝向 看房方便 免双税', '桃源明居  ', '中楼层(共11层)2010年建塔楼  -  沙边', '156万', '单价12847元/平米')
('https://image1.ljcdn.com/442000-inspection/fc01a70e-5b19-4b19-8bab-0a4b845d4aed.jpg.296x216.jpg', '实地璟湖城 精装修三房 格局方正 配套齐 高档小区', '实地璟湖城  ', '高楼层(共18层)塔楼  -  中职院', '208万', '单价15241元/平米')
('https://image1.ljcdn.com/442000-inspection/da3de1b8-f619-4836-8340-4a1197332e96.jpg.296x216.jpg', '优质小区大4房，看房方便，业主诚心出售！', '裕龙君汇  ', '高楼层(共31层)2012年建板楼  -  太阳城', '210万', '单价13542元/平米')
('https://image1.ljcdn.com/442000-inspection/58ed8aab-4966-4252-a1e6-02b510cdec5e.jpg.296x216.jpg', '开发区健康花城二期 装修四房 户型方正 中间位置', '宇宏健康花城二期  ', '低楼层(共18层)2005年建板楼  -  太阳城', '200万', '单价13794元/平米')
('https://image1.ljcdn.com/442000-inspection/a8883f0d-6041-46d3-83f3-62c2b5d58600.jpg.296x216.jpg', '逸骏华庭，带精装修，业主诚心出售', '逸骏华庭  ', '高楼层(共18层)2008年建塔楼  -  中山港口岸', '175万', '单价13027元/平米')
('https://image1.ljcdn.com/442000-inspection/777933fc-2063-4c72-8d4e-bf5505025f9b.jpg.296x216.jpg', '誉港湾花园 毛坯 望江三居室 高层住宅 诚心出售', '誉港湾花园  ', '高楼层(共25层)2012年建板楼  -  中山港口岸', '150万', '单价14151元/平米')
('https://image1.ljcdn.com/442000-inspection/4d203b7c-5aa5-49ed-b878-001eaea6c950.jpg.296x216.jpg', '裕龙君汇 毛坯三房 送入户花园 东南朝向', '裕龙君汇  ', '高楼层(共30层)2012年建板楼  -  太阳城', '210万', '单价14950元/平米')
('https://image1.ljcdn.com/442000-inspection/7da7dfb1-269c-431b-8da0-d10694beab27.jpg.296x216.jpg', '本房源是带装修三房，看房方便，业主自住的。', '金华花园B区  ', '中楼层(共11层)2009年建塔楼  -  张家边', '163万', '单价14734元/平米')
('https://image1.ljcdn.com/442000-inspection/eb5da54e-f3b1-4d4f-ab49-5c1105238b4e.jpg.296x216.jpg', '盛华园，三房精装修，保养好，满五唯一 税费少', '盛华园  ', '中楼层(共11层)2007年建塔楼  -  张家边', '158万', '单价14224元/平米')
('https://image1.ljcdn.com/442000-inspection/cbf9c749-c729-4836-9e9a-7992bcfe9835.jpg.296x216.jpg', '铂爵山装修两房 满五唯一 南北单位', '雅居乐铂爵山  ', '低楼层(共32层)2010年建板楼  -  张家边', '113万', '单价15822元/平米')
('https://image1.ljcdn.com/442000-inspection/1ad8b297-beb1-4e08-bec0-36888254013e.jpg.296x216.jpg', '永怡聚豪园 精装四房 格局方正', '永怡聚豪园聚豪湖畔  ', '中楼层(共9层)2007年建塔楼  -  凯茵', '211万', '单价13994元/平米')
('https://image1.ljcdn.com/442000-inspection/a3d74aba-1f07-46b1-a1dc-00d13c2d50b5.jpg.296x216.jpg', '誉港湾，格局方正，视野开阔，采光充足，通风好', '誉港湾花园  ', '高楼层(共25层)2012年建板楼  -  中山港口岸', '143.1万', '单价13500元/平米')
('https://image1.ljcdn.com/442000-inspection/f8ed9315-2aec-477d-8a59-de52ed5b431f.jpg.296x216.jpg', '装修三房  户型方正  南北通透', '名嘉花园  ', '高楼层(共6层)塔楼  -  张家边', '85万', '单价8802元/平米')
('https://image1.ljcdn.com/442000-inspection/38cbad13-4496-4bc2-bdaa-a5582235dca0.jpg.296x216.jpg', '健康花城 满五 南北通 视野好 装修 看房方便 业主诚心', '宇宏健康花城一期  ', '高楼层(共11层)2005年建塔楼  -  太阳城', '190万', '单价14609元/平米')
('https://image1.ljcdn.com/442000-inspection/a08059d5-77f8-417d-ade2-adbe88ccce4f.jpg.296x216.jpg', '开发区裕龙君汇 毛坯三房 东西通透 明厨明卫 方便看房', '裕龙君汇  ', '低楼层(共31层)2012年建板楼  -  太阳城', '203万', '单价13118元/平米')
('https://image1.ljcdn.com/442000-inspection/522c0f9e-fc3d-4de6-84d5-ccb722a518f3.jpg.296x216.jpg', '颐景新城 电梯中高楼层 精装三房 保养好 带入户花园', '颐景新城  ', '高楼层(共17层)2005年建板楼  -  张家边', '165万', '单价12282元/平米')
('https://image1.ljcdn.com/442000-inspection/5617aa6a-3d4f-4f4f-bb5a-42d03043ede3.jpg.296x216.jpg', '凯茵新城，雅湖居，精装修，环境安静舒适', '凯茵新城12区雅湖居  ', '中楼层(共11层)2008年建板楼  -  凯茵', '238万', '单价16540元/平米')
('https://image1.ljcdn.com/442000-inspection/6c09e37d-5027-4397-aef9-4705547f4cf1.jpg.296x216.jpg', '房子毛坯4房，朝北向，满五唯一', '君华新城  ', '低楼层(共3层)暂无数据  -  华佗山公园', '318万', '单价17006元/平米')
('https://image1.ljcdn.com/442000-inspection/a04144ea-26f7-497a-8a0b-ca29c940398e.jpg.296x216.jpg', '裕龙君汇 毛坯3+1房 中高楼层 南北通透 赠入户花园', '裕龙君汇  ', '高楼层(共30层)2012年建板楼  -  太阳城', '196万', '单价14892元/平米')
('https://image1.ljcdn.com/442000-inspection/50fdaf73-fbb7-41ef-b7bb-c98788b49dd6.jpg.296x216.jpg', '四房二厅二卫 东南朝向 毛坯 诚意出售', '实地璟湖城  ', '低楼层(共25层)塔楼  -  中职院', '342万', '单价18000元/平米')
('https://image1.ljcdn.com/442000-inspection/ce2dea49-8191-43a1-959d-1d5637046398.jpg.296x216.jpg', '雅居乐铂爵山 毛坯两房 稀缺户型 高层观山景 视野开阔', '雅居乐铂爵山  ', '高楼层(共32层)2010年建板楼  -  张家边', '128万', '单价16615元/平米')
('https://image1.ljcdn.com/442000-inspection/70b981cb-320b-4916-9299-b1f09bfea9e3.jpg.296x216.jpg', '精装3房，户型方正，中楼层，满五唯一', '加州阳光  ', '中楼层(共15层)2007年建板楼  -  中山港口岸', '160万', '单价12699元/平米')
('https://image1.ljcdn.com/442000-inspection/6f6e773d-8581-4a7e-90f2-54cbfd6cfb91.jpg.296x216.jpg', '满五唯一漂亮大三房看江景，税费少，单价低，投资首选', '宇宏健康花城二期  ', '高楼层(共18层)2005年建板楼  -  太阳城', '180万', '单价13304元/平米')
('https://image1.ljcdn.com/442000-inspection/f057fab6-b1b4-43a5-be1f-2dca62473a17.jpg.296x216.jpg', '开发区君华新城 围合式别墅 灵活户型 独立花园式管理', '君华新城  ', '低楼层(共1层)暂无数据  -  华佗山公园', '448万', '单价21539元/平米')
('https://image1.ljcdn.com/442000-inspection/334a9ae1-de55-401d-a17f-9fac2265dd23.jpg.296x216.jpg', '开发区别墅户型 君华新城 毛坯五房 灵活户型', '君华新城  ', '低楼层(共3层)暂无数据  -  华佗山公园', '762万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/4aac5015-6f4d-47f5-9c28-51c501cb4fb7.jpg.296x216.jpg', '盛华园3房朝北，满五唯一，诚心出售', '盛华园  ', '中楼层(共11层)2007年建塔楼  -  张家边', '163万', '单价14554元/平米')
('https://image1.ljcdn.com/442000-inspection/55212490-9ca6-4799-a2b7-6324ea4c91ca.jpg.296x216.jpg', '逸翠华庭二期 2室2厅 110万', '逸翠华庭二期  ', '低楼层(共11层)板楼  -  张家边', '110万', '单价12150元/平米')
('https://image1.ljcdn.com/442000-inspection/afa9e2d3-be2b-49f9-863d-f474d444afaa.jpg.296x216.jpg', '凯茵豪园 装修两房 阳台望小区 安静舒适', '凯茵豪园  ', '中楼层(共7层)1999年建板楼  -  凯茵', '100万', '单价14818元/平米')
('https://image1.ljcdn.com/442000-inspection/c290b8cf-8505-491b-993f-311227a240eb.jpg.296x216.jpg', '翠亨快线 深中出口 保利春天里 三房南北单位 诚售', '保利春天里  ', '低楼层(共33层)2013年建塔楼  -  凯茵', '167万', '单价13833元/平米')
('https://image1.ljcdn.com/442000-inspection/7cde8eb3-a1ed-42db-b325-3d3a3b6eab49.jpg.296x216.jpg', '火炬健康花城 太阳城商圈 3房2厅2卫 免双税', '宇宏健康花城二期  ', '中楼层(共18层)2005年建板楼  -  太阳城', '238万', '单价17630元/平米')
('https://image1.ljcdn.com/442000-inspection/dab0bc9a-8df3-4d38-9ebc-40444d9651ae.jpg.296x216.jpg', '凯茵新城 雅湖半岛 高层湖景山景房 税费低 诚售', '凯茵新城03区雅湖半岛  ', '中楼层(共32层)2008年建板楼  -  凯茵', '220万', '单价22537元/平米')
('https://image1.ljcdn.com/442000-inspection/cfcca895-ed63-4fd2-97ea-5cecf5130178.jpg.296x216.jpg', '濠头尚 城 全新装修未入住过，只需一个契税，南北对流', '尚城花园  ', '低楼层(共11层)2010年建塔楼  -  濠头', '168万', '单价13619元/平米')
('https://image1.ljcdn.com/442000-inspection/26a24a9a-e909-405a-9b66-1ed5390f4dbb.jpg.296x216.jpg', '颐景苑 南北对流 两房业主诚售', '颐景苑  ', '中楼层(共6层)2005年建板楼  -  张家边', '96万', '单价10799元/平米')
('https://image1.ljcdn.com/442000-inspection/564811d2-f70f-4f70-a5ff-6f70682d7816.jpg.296x216.jpg', '舒适小区 景观优美 空气好 证满两年', '凯茵新城16区天誉  ', '低楼层(共23层)1999年建板楼  -  凯茵', '286万', '单价20000元/平米')
('https://image1.ljcdn.com/442000-inspection/65add97f-4f0e-4021-9fa4-ac5394133795.jpg.296x216.jpg', '万科柏悦湾  温馨三房 业主诚心出售', '万科柏悦湾  ', '低楼层(共29层)2017年建塔楼  -  凯茵', '300万', '单价26087元/平米')
('https://image1.ljcdn.com/442000-inspection/e2549487-890b-4bc0-943b-775a0ed686b8.jpg.296x216.jpg', '看房方便，很宽敞的三房，业主诚信出售，满两年', '逸骏华庭  ', '低楼层(共15层)2008年建塔楼  -  中山港口岸', '180万', '单价13161元/平米')
('https://image1.ljcdn.com/442000-inspection/9647822f-9d16-4040-a5dd-c6db4b22eb91.jpg.296x216.jpg', '健康花城 满五唯一 有钥匙看房 税费少 可以做商铺', '宇宏健康花城一期  ', '地下室(共11层)塔楼  -  太阳城', '170万', '单价12310元/平米')
('https://image1.ljcdn.com/442000-inspection/14de60fe-d3b5-411a-96c2-aaabce48d5a1.jpg.296x216.jpg', '华隆地产开发，金华花园，精装三房', '金华花园A区  ', '中楼层(共11层)2013年建板楼  -  张家边', '155万', '单价13840元/平米')
('https://image1.ljcdn.com/442000-inspection/c3eb9c83-1485-4584-9433-7f9111f3b7d3.jpg.296x216.jpg', '水秀花园 毛坯三房 可设计自己喜欢的风格 朝南单位', '水秀花园  ', '中楼层(共17层)2012年建板楼  -  中山港口岸', '150万', '单价14673元/平米')
('https://image1.ljcdn.com/442000-inspection/135974fc-2ff0-46b9-9d07-5f6c71e7fb2b.jpg.296x216.jpg', '金华花园B区 3房 户型房子 业主诚心出售', '金华花园B区  ', '高楼层(共11层)2009年建塔楼  -  张家边', '146万', '单价14541元/平米')
('https://image1.ljcdn.com/442000-inspection/d37aed1c-5097-4249-9af3-a30936954a23.jpg.296x216.jpg', '火炬开发区张家边 1房1厅公寓 配套成熟 67万', '天紫雅庭  ', '高楼层(共9层)2000年建板楼  -  张家边', '65万', '单价11531元/平米')
('https://image1.ljcdn.com/442000-inspection/039c069d-a637-4178-ad49-e8077ab39e43.jpg.296x216.jpg', '合生帝景苑 ，四房，布局合理，', '合生帝景苑  ', '高楼层(共11层)2009年建塔楼  -  中职院', '268.2万', '单价14001元/平米')
('https://image1.ljcdn.com/442000-inspection/b883bc54-be81-4c0a-924f-416516fd10da.jpg.296x216.jpg', '保利春天里 3室2厅 188万', '保利春天里  ', '低楼层(共31层)2013年建塔楼  -  凯茵', '188万', '单价14128元/平米')
('https://image1.ljcdn.com/442000-inspection/bd9f5d6e-7110-48c5-abaf-7439a0f69eb3.jpg.296x216.jpg', '金华花园，精装三房，小区环境好。', '金华花园A区  ', '高楼层(共11层)2013年建板楼  -  张家边', '158万', '单价14108元/平米')
('https://image1.ljcdn.com/442000-inspection/aa9e0913-0cc7-4ad9-a38d-b4540008afcf.jpg.296x216.jpg', '凯茵又一城 格局方正 看房方便 业主诚心出售', '凯茵又一城  ', '低楼层(共32层)塔楼  -  凯茵', '220万', '单价14997元/平米')
('https://image1.ljcdn.com/442000-inspection/e6a31d8b-2058-4cf0-abd1-977a0c1c790c.jpg.296x216.jpg', '健康花城 南北对流 看华佗山 户型好 满二年 税少', '宇宏健康花城一期  ', '中楼层(共11层)2005年建塔楼  -  太阳城', '168万', '单价12880元/平米')
('https://image1.ljcdn.com/442000-inspection/b417767c-eec7-4a79-bd5b-f8266e55b0d1.jpg.296x216.jpg', '裕龙君汇 4室2厅 186.96万', '裕龙君汇  ', '低楼层(共31层)2012年建板楼  -  太阳城', '187万', '单价11985元/平米')
