('https://image1.ljcdn.com/210200-inspection/test-ab5c69e1-c5ba-429c-bbe6-9c42b63d3ecf.png.296x216.jpg', '热岛黄 金海岸南北两室客厅带阳台价格低清水房有钥匙', '热岛黄金海岸  | 2室1厅 | 88.98平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共34层)2010年建板楼  -  华润海中国', '92万', '单价10340元/平米')
('https://image1.ljcdn.com/210200-inspection/test-44666230-406c-4e45-a6e6-0c11f132c73b.png.296x216.jpg', '安盛花园\u3000精装两室 西向\u3000繁华地段\u3000交通便利 七中', '安盛花园  | 2室1厅 | 60.73平米 | 西 | 精装 | 有电梯', '中楼层(共16层)2003年建板塔结合  -  安盛', '53万', '单价8728元/平米')
('https://image1.ljcdn.com/210200-inspection/test-615a1984-be76-4caa-80e9-3b0322c8814e.png.296x216.jpg', '万国宫馆 精装修两室南向 舒适敞亮 干净', '万国宫馆一期  | 2室2厅 | 86.36平米 | 西南 | 精装 | 有电梯', '低楼层(共32层)2009年建板楼  -  红梅翠竹', '121万', '单价14012元/平米')
('https://image1.ljcdn.com/210200-inspection/bee8c6b8-f769-44b8-9288-8212cf3c8cd9.jpg.296x216.jpg', '古耕小房 视野宽阔 采光充足 楼下站点', '古耕国际酒店公寓  | 1室1厅 | 78.03平米 | 南 北 | 简装 | 有电梯', '高楼层(共29层)2010年建板楼  -  红梅翠竹', '70万', '单价8971元/平米')
('https://image1.ljcdn.com/210200-inspection/303066ed-690f-42d1-8d3a-ff12d47a6ed7.jpg.296x216.jpg', '红梅翠竹  亿锋广场两室  精装修  青松和六中 急售', '亿锋广场一期  | 2室1厅 | 67.45平米 | 西南 | 精装 | 有电梯', '低楼层(共32层)2013年建板楼  -  红梅翠竹', '100万', '单价14826元/平米')
('https://image1.ljcdn.com/210200-inspection/test-92f5efd2-b7a7-49cd-92f9-4f19a90d2479.png.296x216.jpg', '两室南向中比较好户型  六中 交通便利 采光好 无遮挡', '正源吉祥e家祥福园  | 2室1厅 | 77.5平米 | 南 | 简装', '高楼层(共32层)2015年建板楼  -  城润', '82.3万', '单价10620元/平米')
('https://image1.ljcdn.com/210200-inspection/9ea18222-6743-4589-9f6b-429a3b102e3c.jpg.296x216.jpg', '北欧假日南北通透可改三室 户型好通风好', '北欧假日  | 2室2厅 | 125.47平米 | 南 北 | 简装 | 有电梯', '高楼层(共31层)2005年建塔楼  -  松峪', '140万', '单价11159元/平米')
('https://image1.ljcdn.com/210200-inspection/a03097e7-3b1d-454a-b7f2-aa8fde42c22d.JPG.296x216.jpg', '亿锋广场二期 1室1厅 68.5万', '亿锋广场二期  | 1室1厅 | 46.34平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2015年建板楼  -  红梅翠竹', '68.5万', '单价14783元/平米')
('https://image1.ljcdn.com/210200-inspection/test-af11969f-461f-4509-8781-a6299973a51d.png.296x216.jpg', '红星海视界  四室海景房  无遮挡', '红星海二期视界  | 4室2厅 | 163.54平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共32层)2012年建塔楼  -  红星海', '256万', '单价15654元/平米')
('https://image1.ljcdn.com/210200-inspection/test-30fdeb2e-a458-426a-b6a4-eb8bd4e0fe8c.png.296x216.jpg', '远洋时代城三期 两室两厅一厨一卫', '远洋时代城三期  | 2室2厅 | 86.82平米 | 南 北 | 其他 | 有电梯', '低楼层(共22层)2012年建板楼  -  高城山', '73.8万', '单价8501元/平米')
('https://image1.ljcdn.com/210200-inspection/test-90f0d271-e8ac-4232-a83a-5234dcb6700b.png.296x216.jpg', '红星海二期视界  海景房  位置好  无遮挡', '红星海二期视界  | 2室2厅 | 103.82平米 | 南 | 毛坯 | 有电梯', '中楼层(共32层)2012年建塔楼  -  红星海', '142万', '单价13678元/平米')
('https://image1.ljcdn.com/210200-inspection/test-41d180f8-98c7-4a76-afe1-2cf0e2b59324.png.296x216.jpg', '此房南北通透 楼层好 采光好 可观海 视野宽阔', '红星海时光的岸  | 2室1厅 | 97.39平米 | 南 北 | 精装', '中楼层(共25层)2016年建板楼  -  红星海', '130万', '单价13349元/平米')
('https://image1.ljcdn.com/210200-inspection/test-f048af06-e1d4-44ed-8bc8-7bd15a6be656.png.296x216.jpg', '东城天下 三室两厅南北通透 户型好楼层佳', '东城天下  | 3室2厅 | 109.92平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2005年建板楼  -  东城', '102万', '单价9280元/平米')
('https://image1.ljcdn.com/210200-inspection/test-cfb9ba78-e0b3-4e8f-ae5d-bc63a6566cae.png.296x216.jpg', '精装两室  包入住东 西南朝向 采光好', '左岸经典  | 2室1厅 | 63平米 | 西南 | 精装 | 有电梯', '低楼层(共33层)2010年建板楼  -  红梅翠竹', '63.5万', '单价10080元/平米')
('https://image1.ljcdn.com/210200-inspection/test-4894a472-9a3d-462a-a088-2051a1a37b4a.png.296x216.jpg', '正源吉祥e家祥福园精装婚房两室 六中xue区 交通便利', '正源吉祥e家祥福园  | 2室1厅 | 64.29平米 | 南 北 | 精装', '高楼层(共32层)2015年建板楼  -  城润', '76.6万', '单价11915元/平米')
('https://image1.ljcdn.com/210200-inspection/test-9fcb0873-7375-4ec7-bda2-c581f780df14.png.296x216.jpg', '瑞仕尚城两室南北通透精装修，独立厨房', '瑞仕尚城  | 2室1厅 | 84平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2009年建板楼  -  海富', '98万', '单价11667元/平米')
('https://image1.ljcdn.com/210200-inspection/test-5feb33a4-43b9-4bf7-b829-3b500b3597c0.png.296x216.jpg', '华润海中国南北三室两卫户型 精装修 房主诚意出售！', '华润海中国五期  | 3室2厅 | 140.29平米 | 南 北 | 精装 | 有电梯', '高楼层(共34层)2015年建板楼  -  华润海中国', '205万', '单价14613元/平米')
('https://image1.ljcdn.com/210200-inspection/0fd3ed89-8b4f-4fdb-9685-d1ea54f8200e.JPG.296x216.jpg', '万国宫馆旁 自由向 南北通透 中间楼层 采光好', '自由向  | 2室2厅 | 83.4平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2011年建板楼  -  红梅翠竹', '94万', '单价11271元/平米')
('https://image1.ljcdn.com/210200-inspection/dcda12b1-eacf-4675-a6e5-81c702e45c94.JPG.296x216.jpg', '华润海中国二期 3室1厅 170万', '华润海中国二期  | 3室1厅 | 113.4平米 | 南 北 | 精装 | 有电梯', '高楼层(共34层)板楼  -  华润海中国', '170万', '单价14992元/平米')
('https://image1.ljcdn.com/210200-inspection/test-99122b90-9aa9-402f-bd2b-12569bc47b7f.png.296x216.jpg', '亿锋现代城 3室2厅 170万', '亿锋现代城  | 3室2厅 | 139.5平米 | 南 北 | 精装 | 有电梯', '中楼层(共34层)2006年建板楼  -  安盛', '170万', '单价12187元/平米')
('https://image1.ljcdn.com/210200-inspection/test-3d23b49c-444b-4f1a-8c9d-4af2e16a6c5e.png.296x216.jpg', '翠竹小区 2室2厅 92万', '翠竹小区  | 2室2厅 | 104.5平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1996年建板楼  -  红梅翠竹', '92万', '单价8804元/平米')
('https://image1.ljcdn.com/210200-inspection/test-9eabeeaa-9bea-412b-8088-fbed9fee3cc3.png.296x216.jpg', '万国三期精装修视野好俯瞰体育公园童牛岭随时看房', '万国宫馆三期  | 1室0厅 | 37.08平米 | 东 | 精装 | 有电梯', '高楼层(共33层)2014年建板楼  -  红梅翠竹', '58万', '单价15642元/平米')
('https://image1.ljcdn.com/210200-inspection/test-3657ee76-b425-4acd-a638-06b51929016f.png.296x216.jpg', '万国宫馆 南向独立一室一厅 精装修 中间楼层', '万国宫馆三期  | 1室1厅 | 55.7平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2014年建板楼  -  红梅翠竹', '79万', '单价14184元/平米')
('https://image1.ljcdn.com/210200-inspection/test-602f32bf-0a99-4b29-ac57-e376c5a93245.png.296x216.jpg', '古耕国际酒店公寓精装修一室楼下是公交站银帆宾馆站', '古耕国际酒店公寓  | 1室1厅 | 57.71平米 | 北 | 精装 | 有电梯', '中楼层(共29层)2010年建板楼  -  红梅翠竹', '58万', '单价10051元/平米')
('https://image1.ljcdn.com/210200-inspection/test-520168f9-9dcf-4c80-aaa9-70fb4e5ae198.png.296x216.jpg', '精装修三室 120平送25平 带家具家电 自供暖 中间楼层', '红星海二期视界  | 3室2厅 | 120平米 | 南 北 | 简装 | 有电梯', '中楼层(共32层)2012年建板楼  -  红星海', '198万', '单价16500元/平米')
('https://image1.ljcdn.com/210200-inspection/test-19d67851-a806-4b1b-bee3-f4ddb12a9df3.png.296x216.jpg', '红星海二期 精装修  7米开间  海景房', '红星海二期视界  | 2室2厅 | 104平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2012年建塔楼  -  红星海', '135万', '单价12981元/平米')
('https://image1.ljcdn.com/210200-inspection/test-b74e005a-a430-47aa-bf6f-5b37aeb511ee.png.296x216.jpg', '亿锋广场二期前排位置，不临主街，全天采光，生活便利', '亿锋广场二期  | 3室2厅 | 90.73平米 | 南 北 | 精装 | 有电梯', '高楼层(共32层)2015年建板楼  -  红梅翠竹', '170万', '单价18737元/平米')
('https://image1.ljcdn.com/210200-inspection/test-fbfecf52-9f1b-428a-a3bb-3437a729b837.png.296x216.jpg', '湾里东 通厅通透 南北向 清水房 中间楼层', '湾里东  | 2室2厅 | 87平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共6层)2007年建板楼  -  金湾新城', '70万', '单价8046元/平米')
('https://image1.ljcdn.com/210200-inspection/test-9a8603df-f9e2-4ff7-853c-eae1591bf9d1.png.296x216.jpg', '自然采光，房间布局方正而紧凑。', '东城天下  | 1室0厅 | 43.77平米 | 南 | 毛坯 | 有电梯', '高楼层(共29层)2005年建板楼  -  东城', '27万', '单价6169元/平米')
('https://image1.ljcdn.com/210200-inspection/test-a16c5545-8c3e-41d7-a977-aa7a2351d90d.png.296x216.jpg', '万国宫馆一期中间位置采光充足楼层适中青松六中', '万国宫馆一期  | 3室2厅 | 132.08平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)2009年建板楼  -  红梅翠竹', '200万', '单价15143元/平米')
('https://image1.ljcdn.com/210200-inspection/test-e3514ef4-5477-4c34-b2c5-6ebf18a36871.png.296x216.jpg', '和顺人家，空气清新，环境优美，不花钱的氧吧', '名城和顺人家  | 2室1厅 | 60.64平米 | 南 北 | 其他 | 有电梯', '中楼层(共22层)2011年建板楼  -  杏花里', '51.5万', '单价8493元/平米')
('https://image1.ljcdn.com/210200-inspection/test-bc06ffc2-65f1-4e95-93c1-3b0e41901927.png.296x216.jpg', '万国宫馆二期133平送37平 精装户型规整有钥匙随时可看', '万国宫馆二期  | 3室2厅 | 134.82平米 | 南 北 | 精装 | 有电梯', '中楼层(共31层)2009年建板楼  -  红梅翠竹', '192万', '单价14242元/平米')
('https://image1.ljcdn.com/210200-inspection/test-8f636b4c-bc79-4d18-84ab-628f89f07c22.png.296x216.jpg', '两室一厅 交通便利 配套设施完善', '倚山里小区  | 2室1厅 | 71.44平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1996年建板楼  -  倚山里', '51万', '单价7139元/平米')
('https://image1.ljcdn.com/210200-inspection/45b4dd28-22ce-4066-bbed-1c574a427be1.JPG.296x216.jpg', '房子一线海景房 家电齐全 海景好 改善好选择', '红星海一期艺墅  | 2室1厅 | 100.83平米 | 南 | 精装 | 有电梯', '中楼层(共30层)2009年建板楼  -  红星海', '180万', '单价17852元/平米')
('https://image1.ljcdn.com/210200-inspection/test-ee02c1e0-293e-423d-b4fe-acc12863901e.png.296x216.jpg', '开建阳光馨苑 七中 轻轨 婚房两室 交通便利', '开建阳光馨苑  | 2室1厅 | 70.68平米 | 东南 | 精装 | 有电梯', '高楼层(共32层)2009年建塔楼  -  安盛', '66.5万', '单价9409元/平米')
('https://image1.ljcdn.com/210200-inspection/test-5d26e166-0748-43d4-aeb5-9040ed565fdd.png.296x216.jpg', '婚房装修 一线海景商街 love山体公园', '红星海三期视界  | 2室2厅 | 109.69平米 | 南 | 精装 | 有电梯', '高楼层(共31层)2012年建板楼  -  红星海', '162万', '单价14769元/平米')
('https://image1.ljcdn.com/210200-inspection/test-778001f1-3b3b-426e-829a-df9c167ff282.png.296x216.jpg', '双门头房，门头已开好，正对8路车站，超大院子', '绿洲半岛一期  | 2室2厅 | 93.44平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2004年建板楼  -  海富', '120万', '单价12843元/平米')
('https://image1.ljcdn.com/210200-inspection/test-3088f0df-ebe2-4a5b-8bcb-6ca29646110d.png.296x216.jpg', '南向两居室华宇梧桐苑简装拎包可住青松6中交通便', '华宇梧桐苑  | 2室2厅 | 74.34平米 | 南 | 简装 | 有电梯', '中楼层(共30层)2013年建板楼  -  红梅翠竹', '96万', '单价12914元/平米')
('https://image1.ljcdn.com/210200-inspection/5bc223a1-5040-421c-bb90-4ff58f44f3e1.JPG.296x216.jpg', '户型方正，价格优质，交通便利，早市夜市', '青松南里  | 3室1厅 | 117.92平米 | 北 | 其他 | 有电梯', '低楼层(共32层)2003年建板楼  -  红梅翠竹', '71万', '单价6022元/平米')
('https://image1.ljcdn.com/210200-inspection/test-9a2f54b5-8f05-422e-a7cc-5df41f05abd8.png.296x216.jpg', '华润海中国四期 三室二厅 精装修 中间楼层', '华润海中国四期  | 3室2厅 | 117.85平米 | 南 北 | 精装 | 有电梯', '中楼层(共29层)板楼  -  华润海中国', '157万', '单价13323元/平米')
('https://image1.ljcdn.com/210200-inspection/460a0b66-b5af-4f54-aa75-7d6751b27841.JPG.296x216.jpg', '远洋时代城四期 两居室两厅一厨一卫', '远洋时代城四期  | 2室2厅 | 88.6平米 | 南 北 | 精装 | 有电梯', '中楼层(共22层)2012年建板楼  -  高城山', '76万', '单价8578元/平米')
('https://image1.ljcdn.com/210200-inspection/test-1c0beec4-7acf-46f1-948a-26861cd989c1.png.296x216.jpg', '南向挑担户型 户型方正 好小区 诚心出售', '万国宫馆一期  | 2室1厅 | 89.2平米 | 南 | 毛坯 | 有电梯', '高楼层(共31层)2009年建板楼  -  红梅翠竹', '108万', '单价12108元/平米')
('https://image1.ljcdn.com/210200-inspection/390aee8b-530a-4dd1-91db-597291744cc6.jpg.296x216.jpg', '标准大三室户型，优越的地理位置，视野好，采光好！', '东城天下  | 3室2厅 | 138.76平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2005年建板楼  -  东城', '116万', '单价8360元/平米')
('https://image1.ljcdn.com/210200-inspection/4b3bd366-2775-4ecd-80bd-0b1f2bc79179.jpg.296x216.jpg', '中间楼层 精装修 青松 六中 视野宽阔', '翠竹小区  | 4室3厅 | 133.53平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)1996年建板楼  -  红梅翠竹', '105万', '单价7864元/平米')
('https://image1.ljcdn.com/210200-inspection/24ff9ef9-9b7e-45d0-9328-b8df8d6eb0fd.jpg.296x216.jpg', '岭湾峰尚一期-1层可以做买卖一室一厅', '岭湾峰尚一期  | 1室1厅 | 53.67平米 | 西 | 精装 | 有电梯', '地下室(共18层)2009年建板楼  -  杏花里', '42万', '单价7826元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_uploada6bb55ba-9ab5-4bc5-80f5-7f19a069afcc.jpg.296x216.jpg', '精装通厅两室+成熟商圈+便捷交通=优质！', '东城国际  | 2室1厅 | 93.73平米 | 南 北 | 精装 | 有电梯', '低楼层(共12层)2006年建板楼  -  东城', '86万', '单价9176元/平米')
('https://image1.ljcdn.com/210200-inspection/4f358032-fc29-4f09-b58a-77c7591f88dd.jpg.296x216.jpg', '青松北里 3室2厅 61万', '青松北里  | 3室2厅 | 112.44平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共7层)1996年建板楼  -  红梅翠竹', '61万', '单价5426元/平米')
('https://image1.ljcdn.com/210200-inspection/test-9c17e3da-ad17-44ef-a861-3058fda27048.png.296x216.jpg', '此房南北通厅通透,地理位置优越,配套齐全.中楼层', '金玛海景  | 3室2厅 | 167.65平米 | 南 北 | 精装 | 有电梯', '中楼层(共10层)2007年建板楼  -  红梅翠竹', '205万', '单价12228元/平米')
('https://image1.ljcdn.com/210200-inspection/test-7230ddb3-71cf-45a7-9f67-d1355e6e4592.png.296x216.jpg', '古耕国际酒店公寓 1室1厅 72万', '古耕国际酒店公寓  | 1室1厅 | 65.56平米 | 南 | 其他 | 有电梯', '低楼层(共29层)2010年建板楼  -  红梅翠竹', '72万', '单价10983元/平米')
('https://image1.ljcdn.com/210200-inspection/064e1cbe-8dfd-4019-b53d-a2cc1b9af1f5.jpg.296x216.jpg', '宏城金棕榈 精装一室 可改两室', '宏城金棕榈  | 1室1厅 | 79.4平米 | 南 北 | 精装 | 有电梯', '中楼层(共30层)2006年建板楼  -  红梅翠竹', '80万', '单价10076元/平米')
('https://image1.ljcdn.com/210200-inspection/262fe56f-4c39-4d8c-8baa-aff4bcb7a8743.jpg.296x216.jpg', '海中国一期前排一线海景 三阳户型', '华润海中国一期  | 2室2厅 | 113.69平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共25层)板楼  -  华润海中国', '199万', '单价17504元/平米')
('https://image1.ljcdn.com/210200-inspection/e153fa64-62bb-441e-96a9-6590896d787e.jpg.296x216.jpg', '青松南里 2室2厅 96万', '青松南里  | 2室2厅 | 105.3平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2003年建板楼  -  红梅翠竹', '96万', '单价9117元/平米')
('https://image1.ljcdn.com/210200-inspection/b1c1d687-852e-4679-8f68-d564e7fcb5bb.jpg.296x216.jpg', '万国宫馆两室南北通透 精装修 房主精心设计 拎包入住', '万国宫馆二期  | 2室2厅 | 97平米 | 南 北 | 精装 | 有电梯', '低楼层(共31层)2009年建板楼  -  红梅翠竹', '139.5万', '单价14382元/平米')
('https://image1.ljcdn.com/210200-inspection/c3ced0e5-991d-43fe-b816-63c1e0fdf5e0.jpg.296x216.jpg', '华润海中国三期 2室2厅 152万', '华润海中国三期  | 2室2厅 | 101.8平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共34层)板楼  -  华润海中国', '152万', '单价14932元/平米')
('https://image1.ljcdn.com/210200-inspection/984f739b-0a58-479c-a099-cda8cd210e75.JPG.296x216.jpg', '西雅图多层顶跃，附带阁楼和小阳台，看房随时', '西雅图  | 3室1厅 | 138.26平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2004年建板楼  -  海富', '96.8万', '单价7002元/平米')
('https://image1.ljcdn.com/210200-inspection/e0c84f3c-1372-4637-af04-46338ae63f0c.JPG.296x216.jpg', '岗松里小区 3室1厅 57万', '岗松里小区  | 3室1厅 | 79.32平米 | 南 北 | 其他 | 无电梯', '低楼层(共8层)2000年建板楼  -  东山', '57万', '单价7187元/平米')
('https://image1.ljcdn.com/210200-inspection/ef7f5863-08b3-4cb0-a161-831eb7bb82a7.jpg.296x216.jpg', '红星海二期叠拼别墅电梯入户南北通透精致佳选园林绿化', '红星海二期领墅  | 4室1厅 | 216.59平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共5层)2012年建板楼  -  红星海', '350万', '单价16160元/平米')
('https://image1.ljcdn.com/210200-inspection/f5596790-3c8f-4d86-be0a-35dce5a4f7288.jpg.296x216.jpg', '华润海中国一期 4室1厅 380万', '华润海中国一期  | 4室1厅 | 216平米 | 南 北 | 其他 | 有电梯', '高楼层(共25层)板楼  -  华润海中国', '380万', '单价17593元/平米')
('https://image1.ljcdn.com/210200-inspection/3cdd7db9-d4b2-4a87-aa91-80254d2ba1d5.JPG.296x216.jpg', '古耕景和园 2室2厅 79.5万', '古耕景和园  | 2室2厅 | 90.98平米 | 南 北 | 其他 | 有电梯', '低楼层(共13层)2008年建板楼  -  海富', '79.5万', '单价8739元/平米')
('https://image1.ljcdn.com/210200-inspection/598e4c3b-fa87-4239-b7bb-be979bea59b0.jpg.296x216.jpg', '亿锋广场一期 2室1厅 97万', '亿锋广场一期  | 2室1厅 | 63.6平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2014年建板楼  -  红梅翠竹', '97万', '单价15252元/平米')
('https://image1.ljcdn.com/210200-inspection/fc876a80-82c0-4b10-9b02-d3648b8798d2.jpg.296x216.jpg', '青松北里 青松、六中旁边 三室一厅 南北通透', '青松北里  | 3室1厅 | 112平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共7层)1996年建板楼  -  红梅翠竹', '92万', '单价8215元/平米')
('https://image1.ljcdn.com/210200-inspection/3e36bec4-1860-47d6-84e5-07ec2a518a5f.jpg.296x216.jpg', '东北明珠 精装两室 五明户型 七中轻轨', '东北明珠  | 2室1厅 | 84.57平米 | 东 南 北 | 精装 | 有电梯', '低楼层(共33层)2007年建塔楼  -  安盛', '102万', '单价12062元/平米')
('https://image1.ljcdn.com/210200-inspection/8c48be75-d343-4d45-88e9-ccedc5ff6cca.JPG.296x216.jpg', '此房是万国三室户型双南卧室南北通透的', '万国宫馆一期  | 3室2厅 | 132平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共32层)2009年建板楼  -  红梅翠竹', '180万', '单价13637元/平米')
('https://image1.ljcdn.com/210200-inspection/f8b19f7b-9c5d-4d94-aeb8-40cc3299246c.jpg.296x216.jpg', '南北通厅 中间楼层 视野好采光好', '高城花园  | 2室2厅 | 76.83平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2002年建板楼  -  高城山', '61.5万', '单价8005元/平米')
('https://image1.ljcdn.com/210200-inspection/a8991729-6b0f-430d-9084-1c34bc0cec9b.jpg.296x216.jpg', '红梅南里 四室两厅 装修保持好', '红梅南里  | 4室2厅 | 147.22平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)1997年建板楼  -  红梅翠竹', '158万', '单价10733元/平米')
('https://image1.ljcdn.com/210200-inspection/test-6d40f18f-7b10-4a08-a6be-e7fb72b4c065.png.296x216.jpg', '盛德嘉洲 交通便利 南向精装两室 看炮台山', '盛德嘉洲  | 2室1厅 | 66.05平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2009年建塔楼  -  安盛', '89.9万', '单价13611元/平米')
('https://image1.ljcdn.com/210200-inspection/73662c1a-bcc0-41b9-9824-05b5d7323d2e.jpg.296x216.jpg', '精装两室，7中，中间楼层，近轻轨', '亿锋现代城  | 2室1厅 | 85平米 | 东 西 | 精装 | 有电梯', '中楼层(共34层)2006年建塔楼  -  安盛', '71万', '单价8353元/平米')
('https://image1.ljcdn.com/210200-inspection/test-1ebe687a-68c2-4ecd-bf12-82cbba02fd44.png.296x216.jpg', '大黑山下 南北通厅通透 赠车位 楼层好', '岭湾峰尚一期  | 2室2厅 | 83.08平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共18层)2009年建板楼  -  杏花里', '86万', '单价10352元/平米')
('https://image1.ljcdn.com/210200-inspection/28ca1429-81b5-4931-9c83-38b1b49efd8e.JPG.296x216.jpg', '红星海果岭墅  平层别墅  精装修  海景房', '红星海二期果岭墅  | 4室2厅 | 266.35平米 | 南 北 | 精装 | 有电梯', '中楼层(共30层)2012年建板楼  -  红星海', '480万', '单价18022元/平米')
('https://image1.ljcdn.com/210200-inspection/cf98f8c4-11af-4091-aed9-0f6ec835818c.JPG.296x216.jpg', '华润海中国六期 2室1厅 120万', '华润海中国六期  | 2室1厅 | 85.17平米 | 南 北 | 毛坯', '高楼层(共34层)2016年建板楼  -  华润海中国', '120万', '单价14090元/平米')
('https://image1.ljcdn.com/210200-inspection/399938be-af37-4362-8a3d-6310745c404f.JPG.296x216.jpg', '青松南里 3室2厅 90万', '青松南里  | 3室2厅 | 122.78平米 | 东 西 北 | 精装 | 有电梯', '中楼层(共26层)2003年建板楼  -  红梅翠竹', '90万', '单价7331元/平米')
('https://image1.ljcdn.com/210200-inspection/test-8a8544f8-54a6-4bb0-9ccf-435b70cbc4aa.png.296x216.jpg', '湾里南 视野开阔 采光好 通透两室 隐藏式厨房', '湾里南小区  | 2室1厅 | 82.16平米 | 南 北 | 简装 | 有电梯', '高楼层(共18层)2003年建板楼  -  金湾新城', '74.8万', '单价9105元/平米')
