('https://image1.ljcdn.com/120000-inspection/7a4be67e-0ccb-47ba-b52b-cc33893db1b1.jpg.296x216.jpg', '水运名苑 三楼 采光充足 ，拎包入住', '水运名苑  | 1室1厅 | 68.62平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)板楼  -  新开河', '190万', '单价27689元/平米')
('https://image1.ljcdn.com/120000-inspection/cc2786bf-4e0b-4e69-adaa-7c818ca487fe.jpg.296x216.jpg', '采光好 交通便利 配套设施齐全', '格调艺术领地  | 2室1厅 | 92.03平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)板楼  -  新开河', '270万', '单价29339元/平米')
('https://image1.ljcdn.com/120000-inspection/3a720854-e4a5-4a40-b6fb-df7b0ce0f90d.jpg.296x216.jpg', '盛海公寓 2室1厅 330万', '盛海公寓  | 2室1厅 | 100.9平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  光复道', '330万', '单价32706元/平米')
('https://image1.ljcdn.com/120000-inspection/bb1dc48d-e5a3-49f0-ae6f-6965f4d84924.jpg.296x216.jpg', '金田花园 通透两室  南北通透 临地铁', '金田花园  | 2室1厅 | 43.58平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  望海楼', '150万', '单价34420元/平米')
('https://image1.ljcdn.com/120000-inspection/9ed9a7a2-7f73-4603-9682-5ca80b39d18f.jpg.296x216.jpg', '五马路162号 1室1厅 97万', '五马路162号  | 1室1厅 | 33.27平米 | 西南 | 其他', '高楼层(共5层)板楼  -  鸿顺里街', '97万', '单价29156元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7d240656-4443-4ad6-ac45-6d76e5b76859.jpg.296x216.jpg', '碧水里 2室1厅 218万', '碧水里  | 2室1厅 | 75.57平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  王串场', '218万', '单价28848元/平米')
('https://image1.ljcdn.com/120000-inspection/3154f704-41ad-49e2-a024-9f8e2c54ccd4.JPG.296x216.jpg', '春和仁居 精装南北向  无遮挡 采光好', '春和仁居  | 2室1厅 | 81.15平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)板楼  -  建昌道', '220万', '单价27111元/平米')
('https://image1.ljcdn.com/120000-inspection/0057d9fa-4961-40a8-b606-e667b911954b.jpg.296x216.jpg', '盛海公寓 2室1厅 293万', '盛海公寓  | 2室1厅 | 81.27平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  光复道', '293万', '单价36053元/平米')
('https://image1.ljcdn.com/120000-inspection/faf1a3aa-2d14-4d89-821d-7c3ab49dca08.jpg.296x216.jpg', '金辰园 2室2厅 375万', '金辰园  | 2室2厅 | 122.09平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  望海楼', '375万', '单价30716元/平米')
('https://image1.ljcdn.com/120000-inspection/dcd27793-a898-4fce-a264-ad7fd43e5437.jpg.296x216.jpg', '锦绣园(河北区) 2室1厅 362万', '锦绣园(河北区)  | 2室1厅 | 118.09平米 | 东 西 | 精装 | 有电梯', '中楼层(共22层)板楼  -  鸿顺里街', '362万', '单价30655元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploade60d6acd-401e-42b6-8c92-726a1015223b.jpg.296x216.jpg', '金田花园 1室1厅 158万', '金田花园  | 1室1厅 | 43.13平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  望海楼', '158万', '单价36634元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf20a5d9e-5363-4c03-8628-863ae32ed24d.jpg.296x216.jpg', '私产 南北通透 两室5楼 不到顶  可贷款', '志成西里  | 2室1厅 | 60.1平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  铁东路', '160万', '单价26623元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadc9174656-bcfb-43b5-a480-193c74f64433.jpg.296x216.jpg', '胜景花园 三室两厅 采光好 交通便利 配套齐全', '胜景花园  | 3室2厅 | 119.02平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  铁东路', '315万', '单价26467元/平米')
('https://image1.ljcdn.com/120000-inspection/fe430c80-1202-41a0-a060-ac8619abf570.jpg.296x216.jpg', '舒园里 2室1厅 155万', '舒园里  | 2室1厅 | 53.65平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  宁园', '155万', '单价28891元/平米')
('https://image1.ljcdn.com/120000-inspection/330b0c9f-4399-4021-b97f-57a40d487f75.jpg.296x216.jpg', '梅宏园两室可改小三室 南北通透 看房方便 诚意出售', '梅宏园  | 2室1厅 | 85.35平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  建昌道', '143万', '单价16755元/平米')
('https://image1.ljcdn.com/120000-inspection/7a41f64a-3bae-4779-8461-a6b353b79b07.jpg.296x216.jpg', '6号线地铁，南北通透，精装修，诚意出售', '敬宾里  | 2室1厅 | 51.81平米 | 南 | 精装', '高楼层(共7层)板楼  -  建昌道', '115万', '单价22197元/平米')
('https://image1.ljcdn.com/120000-inspection/e5ed835e-7bfc-4758-8944-9b5a03c98886.jpg.296x216.jpg', '金狮家园 3室2厅 530万', '金狮家园  | 3室2厅 | 128.87平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  望海楼', '530万', '单价41127元/平米')
('https://image1.ljcdn.com/120000-inspection/3975fbde-68f4-4622-979a-edbfcf328c9a.jpg.296x216.jpg', '一楼 采光不错 无遮挡 全明户型 私产可贷款', '谦益里  | 1室1厅 | 39.21平米 | 东 | 简装 | 无电梯', '低楼层(共6层)板楼  -  望海楼', '117万', '单价29840元/平米')
('https://image1.ljcdn.com/120000-inspection/737129a3-6d85-4920-a419-f2cc6db9f3be.jpg.296x216.jpg', '林古里 双阳两室 双阳台 有钥匙 看房方便', '林古里  | 2室1厅 | 73.04平米 | 东 | 其他 | 无电梯', '高楼层(共6层)板楼  -  光复道', '220万', '单价30121元/平米')
('https://image1.ljcdn.com/120000-inspection/2e547d02-5fbc-41f3-99ef-cb66f8fc5264.jpg.296x216.jpg', '金梦园 电梯洋房 通透三室 临海河 有车位 改两卫', '金梦园  | 3室2厅 | 122.91平米 | 南 北 | 精装 | 有电梯', '中楼层(共8层)板楼  -  望海楼', '460万', '单价37426元/平米')
('https://image1.ljcdn.com/120000-inspection/584d2570-3543-4d28-8c47-08acdf07d45b.jpg.296x216.jpg', '昌海公寓 2室2厅 305万', '昌海公寓  | 2室2厅 | 89.19平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)板楼  -  光复道', '305万', '单价34197元/平米')
('https://image1.ljcdn.com/120000-inspection/3451ca65-5f0c-4e50-a3bb-50ca8475191d.jpg.296x216.jpg', '富瀛洲花园 私产房 可贷款 业主诚意出售 看房方便', '富瀛洲花园  | 1室1厅 | 64.39平米 | 东 南 北 | 其他 | 有电梯', '中楼层(共24层)板楼  -  建昌道', '132万', '单价20501元/平米')
('https://image1.ljcdn.com/120000-inspection/9e0efadf-6c6d-4d1c-b144-3f44a45322f0.jpg.296x216.jpg', '谦益里 阳面 采光无遮挡 小户型 配套成熟', '谦益里  | 2室1厅 | 60.38平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  望海楼', '182万', '单价30143元/平米')
('https://image1.ljcdn.com/120000-inspection/08537646-332a-4987-a150-19ab7772914d.jpg.296x216.jpg', '仁恒河滨花园 3室2厅 640万', '仁恒河滨花园  | 3室2厅 | 153.21平米 | 南 北 | 其他 | 有电梯', '低楼层(共32层)板楼  -  鸿顺里街', '640万', '单价41773元/平米')
('https://image1.ljcdn.com/120000-inspection/2f342349-657e-426a-9379-cdcbde6cb748.jpg.296x216.jpg', '仁恒河滨花园 一期 精装未入住 观海河', '仁恒河滨花园  | 3室2厅 | 154.71平米 | 东 南 西 北 | 其他 | 有电梯', '高楼层(共32层)板楼  -  鸿顺里街', '710万', '单价45893元/平米')
('https://image1.ljcdn.com/120000-inspection/5d009b09-db45-4f66-a85d-6b38dc582f54.JPG.296x216.jpg', '梅宏园一楼双阳居 可改三室 适合三世同堂居住', '梅宏园  | 2室2厅 | 97.64平米 | 南 北 | 简装', '低楼层(共6层)板楼  -  建昌道', '240万', '单价24581元/平米')
('https://image1.ljcdn.com/120000-inspection/5ad6fb74-e0d1-41ca-8c54-1c124db68f89.jpg.296x216.jpg', '盛和家园 1室1厅 115万', '盛和家园  | 1室1厅 | 54.75平米 | 南 | 其他 | 有电梯', '中楼层(共28层)塔楼  -  新开河', '115万', '单价21005元/平米')
('https://image1.ljcdn.com/120000-inspection/ab1a7bfc-9df3-4903-be84-503b5a8276b6.jpg.296x216.jpg', '小区环境好 房子过了五年了 干净 整洁 业主诚意卖', '月梦园  | 2室1厅 | 73.38平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  江都路', '230万', '单价31344元/平米')
('https://image1.ljcdn.com/120000-inspection/5a85e026-043b-4be5-bfb8-f737e2f21541.jpg.296x216.jpg', '08年小区 精装修H户型 交通方便 满五唯一', '春和仁居  | 2室1厅 | 91.91平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)板楼  -  建昌道', '275万', '单价29921元/平米')
('https://image1.ljcdn.com/120000-inspection/1bea4dec-1a19-4c96-9107-452c30bb3cfd.jpg.296x216.jpg', '泉清家园 交通便利  户型规整  视野较好', '泉清家园  | 2室1厅 | 92.15平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  王串场', '290万', '单价31471元/平米')
('https://image1.ljcdn.com/120000-inspection/ea136ea5-221f-4190-8121-d041d6039eff.jpg.296x216.jpg', '月梦园 2室2厅 330万', '月梦园  | 2室2厅 | 111.2平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)板楼  -  江都路', '330万', '单价29677元/平米')
('https://image1.ljcdn.com/120000-inspection/13846d72-7b44-42d7-af80-068088cb85d9.jpg.296x216.jpg', '昌海公寓 银行院 中低楼层 适合居住', '昌海公寓  | 2室1厅 | 81.96平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  光复道', '316万', '单价38556元/平米')
('https://image1.ljcdn.com/120000-inspection/ce166db7-4268-4af7-a939-c7a6723a9aba.jpg.296x216.jpg', '中山东里   南北通透两室  出门方便  随时带看', '中山东里  | 2室1厅 | 58.79平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  建昌道', '140万', '单价23814元/平米')
('https://image1.ljcdn.com/120000-inspection/089fdb7c-24b4-4959-88d1-c57093cc9865.jpg.296x216.jpg', '求是里 2室1厅 139万', '求是里  | 2室1厅 | 48.35平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  鸿顺里街', '139万', '单价28749元/平米')
('https://image1.ljcdn.com/120000-inspection/771c8d58-9184-43a1-8ffe-cb287372b1eb.jpg.296x216.jpg', '秋园里  楼层适中  通透两室  明厅明厨', '秋园里  | 2室1厅 | 69.52平米 | 南 北 | 其他', '中楼层(共7层)板楼  -  宁园', '200万', '单价28769元/平米')
('https://image1.ljcdn.com/120000-inspection/2efbcaa7-66ee-4ae2-aac2-ad5b875d723b.jpg.296x216.jpg', '建德里 两室加厅 明厨明卫 过五年', '建德里  | 2室1厅 | 64.14平米 | 东 东北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  望海楼', '180万', '单价28064元/平米')
('https://image1.ljcdn.com/120000-inspection/ef43b90b-f7c5-45e0-88f9-de7abf8b3ba1.jpg.296x216.jpg', '珍园里 交通便利低楼层 南北通透 适宜居住', '珍园里  | 2室1厅 | 62.74平米 | 南 北 | 简装', '中楼层(共5层)板楼  -  宁园', '163万', '单价25981元/平米')
('https://image1.ljcdn.com/120000-inspection/63496bb8-0740-4bb0-aebf-4300edf3e08f.jpg.296x216.jpg', '琴江公寓 2室1厅 130万', '琴江公寓  | 2室1厅 | 63.48平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  月牙河', '130万', '单价20479元/平米')
('https://image1.ljcdn.com/120000-inspection/11c80f51-f5e9-4904-9272-7e4a9f8f78e4.jpg.296x216.jpg', '春艳里 南北通透三居室 明厅 精装修', '春艳里  | 3室1厅 | 86.11平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  王串场', '230万', '单价26711元/平米')
('https://image1.ljcdn.com/120000-inspection/2a9aff0d-6477-4a29-949f-5ccbc0d95635.jpg.296x216.jpg', '环盛里 2室1厅 252万', '环盛里  | 2室1厅 | 98.77平米 | 南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  王串场', '252万', '单价25514元/平米')
('https://image1.ljcdn.com/120000-inspection/2e8d66a9-40a7-4c9f-8fb4-94ba0ff9c382.jpg.296x216.jpg', '金钟公寓 交通便利 视野好 采光好 诚心出售', '金钟公寓  | 1室1厅 | 57.83平米 | 东北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  望海楼', '170万', '单价29397元/平米')
('https://image1.ljcdn.com/120000-inspection/a7a3740f-f22e-4bc9-ac24-4e9ac993d4ed.jpg.296x216.jpg', '富方园 低楼层 满五唯一 交通便利', '富方园  | 2室1厅 | 103.62平米 | 东 | 简装 | 无电梯', '低楼层(共7层)板楼  -  宁园', '280万', '单价27022元/平米')
('https://image1.ljcdn.com/120000-inspection/eead11f2-fe16-47a0-8a3e-446e3e65405b.jpg.296x216.jpg', '北宁湾致远家园  低楼层两室  全新装修', '北宁湾-致远家园  | 2室1厅 | 86.12平米 | 南 | 其他 | 有电梯', '低楼层(共33层)板楼  -  铁东路', '275万', '单价31933元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploade7ce292f-a6bf-4dcf-aaed-f9e8f1a38b31.jpg.296x216.jpg', '此房是过五年的商品住房，楼层好，视野无遮挡', '北斗花园  | 4室2厅 | 186.4平米 | 南 北 | 其他 | 有电梯', '中楼层(共32层)板楼  -  光复道', '578万', '单价31009元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadcd54bd4b-fa2f-411f-b01c-98360d3f70d3.jpg.296x216.jpg', '森百花园 跃层  南北通透 精装保持好 诚意出售', '森百花园  | 3室2厅 | 177.04平米 | 南 北 | 精装 | 有电梯', '高楼层(共16层)板楼  -  王串场', '470万', '单价26548元/平米')
('https://image1.ljcdn.com/120000-inspection/c14f732c-0d31-466c-a648-4204e8dc6ebb.jpg.296x216.jpg', '容彩里 2室1厅 143万', '容彩里  | 2室1厅 | 56.45平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  王串场', '143万', '单价25333元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadae1b0f29-e8cf-4905-8fde-76fed3fafa8c.jpg.296x216.jpg', '配套较齐 采光较好 业主诚意出售 干净整洁', '增光里  | 1室1厅 | 45.07平米 | 南 | 简装', '中楼层(共5层)暂无数据  -  江都路', '112万', '单价24851元/平米')
('https://image1.ljcdn.com/120000-inspection/df5e5654-e68b-4d5d-a018-2f211b7048d9.jpg.296x216.jpg', '春和仁居 2室2厅 260万', '春和仁居  | 2室2厅 | 95.17平米 | 南 | 其他 | 有电梯', '高楼层(共18层)板楼  -  建昌道', '260万', '单价27320元/平米')
('https://image1.ljcdn.com/120000-inspection/c71ca220-246b-4dd5-be65-a633112c6b79.jpg.296x216.jpg', '锦江里 通透三居 户型方正 精装修 诚意出售', '锦江里  | 3室1厅 | 75.71平米 | 南 北 | 精装', '中楼层(共6层)板楼  -  月牙河', '159万', '单价21002元/平米')
('https://image1.ljcdn.com/120000-inspection/b7bfb782-196f-4c59-82f5-b7c14af5202d.JPG.296x216.jpg', '汇园里 1室2厅 140万', '汇园里  | 1室2厅 | 70.95平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  宁园', '140万', '单价19733元/平米')
('https://image1.ljcdn.com/120000-inspection/15eac14a-cb46-4dde-aa8b-2003b9cb6df0.jpg.296x216.jpg', '敬贤里 一室一厅阳面独单 精装修', '敬贤里  | 1室1厅 | 61.09平米 | 东南 | 简装 | 有电梯', '中楼层(共24层)板楼  -  铁东路', '138万', '单价22590元/平米')
('https://image1.ljcdn.com/120000-inspection/46a162bd-cc02-42ed-97a7-7c7a857691b7.jpg.296x216.jpg', '金兆园 采光较好 业主诚意出售 小区干净舒适', '金兆园  | 1室1厅 | 48.11平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  望海楼', '160万', '单价33258元/平米')
('https://image1.ljcdn.com/120000-inspection/6efe681f-0643-449f-969d-80066f7da718.jpg.296x216.jpg', '华泰园 2室2厅 310万', '华泰园  | 2室2厅 | 104.14平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)板楼  -  新开河', '310万', '单价29768元/平米')
('https://image1.ljcdn.com/120000-inspection/96b5cbb9-9c91-4b72-9377-4286ed35859b.jpg.296x216.jpg', '锦江南里 1室1厅 86万', '锦江南里  | 1室1厅 | 40.89平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  月牙河', '86万', '单价21033元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload4e02ed60-45f0-4289-beff-3ba0c8d4e49c.jpg.296x216.jpg', '双阳户型 不临街 不临帖 交通便利 采光好', '东秀里  | 2室1厅 | 50.3平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  新开河', '116万', '单价23062元/平米')
('https://image1.ljcdn.com/120000-inspection/4dfff825-117a-40af-8828-7d1748b7a358.jpg.296x216.jpg', '春和仁居 2室1厅 215万', '春和仁居  | 2室1厅 | 81.15平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)板楼  -  建昌道', '215万', '单价26495元/平米')
('https://image1.ljcdn.com/120000-inspection/02610969-beeb-4e41-9a1e-0bb579916dd5.jpg.296x216.jpg', '诗景颂苑 交通便利 连带车位 南北通透 适合居住', '诗景颂苑  | 3室2厅 | 121.13平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共32层)板楼  -  建昌道', '415万', '单价34261元/平米')
('https://image1.ljcdn.com/x-se/hdic-resblock/a477ecd0-7bd4-4eaa-bec4-060a29e49ecc.jpg.296x216.jpg', '宁宇家园。 精装两层公寓。 中间楼层， 视野开阔', '北宁湾-宁宇家园  | 1室1厅 | 51.15平米 | 南 | 其他 | 有电梯', '低楼层(共20层)塔楼  -  铁东路', '94万', '单价18378元/平米')
('https://image1.ljcdn.com/120000-inspection/9163cd6b-8f71-4747-b290-b15e90fddb0e.jpg.296x216.jpg', '胜景花园 1室1厅 185万', '胜景花园  | 1室1厅 | 67.17平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  铁东路', '185万', '单价27543元/平米')
('https://image1.ljcdn.com/120000-inspection/d239002d-6350-4f0d-b4ec-f804d08f03e4.jpg.296x216.jpg', '孚泰公寓  南北通透  送露台  1室改2室  明厨明卫', '孚泰公寓  | 2室1厅 | 48.27平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)板楼  -  望海楼', '150万', '单价31076元/平米')
('https://image1.ljcdn.com/120000-inspection/b77a445b-3905-4e3a-bf90-69361d6f6688.jpg.296x216.jpg', '顾安里 2室2厅 245万', '顾安里  | 2室2厅 | 81.89平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  光复道', '245万', '单价29919元/平米')
('https://image1.ljcdn.com/120000-inspection/ba3597ea-3f70-4b90-a35f-0f808d7b3438.jpg.296x216.jpg', '赛园里 不到顶两室  有地铁6号线', '赛园里  | 2室1厅 | 62.04平米 | 西北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  宁园', '145万', '单价23373元/平米')
('https://image1.ljcdn.com/120000-inspection/fcb3937e-5511-44f5-abe3-0dc5a11b034c.jpg.296x216.jpg', '北斗花园 4室2厅 598万', '北斗花园  | 4室2厅 | 186.4平米 | 南 北 | 其他 | 有电梯', '低楼层(共32层)板楼  -  光复道', '598万', '单价32082元/平米')
('https://image1.ljcdn.com/120000-inspection/2f31fb48-7a3c-46bf-ac82-b11e5c70867e.jpg.296x216.jpg', '嘉畅园 一室阳面 私产房 可贷款 业主诚意出售', '嘉畅园  | 1室1厅 | 59.71平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)板楼  -  建昌道', '145万', '单价24285元/平米')
('https://image1.ljcdn.com/120000-inspection/31eec7da-b20d-41e6-a824-f9fbad041764.jpg.296x216.jpg', '中远里 两室一厅 精装修 出行方便', '中远里  | 2室1厅 | 76.02平米 | 南 | 简装 | 无电梯', '高楼层(共7层)板楼  -  望海楼', '162万', '单价21311元/平米')
('https://image1.ljcdn.com/120000-inspection/e75c09e8-b810-42dd-83f9-f9f83def5dac.jpg.296x216.jpg', '连云里 中间楼层 南北两室 过五唯一 房主诚意出售', '连云里(河北区)  | 2室1厅 | 49.39平米 | 南 北 | 简装', '中楼层(共6层)暂无数据  -  建昌道', '115万', '单价23285元/平米')
('https://image1.ljcdn.com/120000-inspection/182f7c89-f0c8-4e15-94a3-9727eb67710a.jpg.296x216.jpg', '房子装修好.无遮挡.采光好.看房方便', '梅宏园  | 1室1厅 | 70.21平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  建昌道', '153万', '单价21792元/平米')
('https://image1.ljcdn.com/120000-inspection/b5d5d403-c511-4f51-814c-480bd44c80f0.jpg.296x216.jpg', '长青南里 低楼层 南北通透 适宜居住', '长青南里  | 2室1厅 | 108.73平米 | 南 北 | 简装 | 有电梯', '中楼层(共6层)板楼  -  宁园', '267万', '单价24557元/平米')
('https://image1.ljcdn.com/120000-inspection/fc4286c0-d7e5-42f4-be34-5fd3c8da6602.jpg.296x216.jpg', '盛和家园 一室一厅 户型方正 交通便利 适合居住', '盛和家园  | 1室1厅 | 53.3平米 | 北 | 其他 | 有电梯', '高楼层(共28层)塔楼  -  新开河', '108万', '单价20263元/平米')
('https://image1.ljcdn.com/120000-inspection/254f7b2a-29ec-414c-b471-25a2c14d0b42.jpg.296x216.jpg', '金波里 1室1厅 147万', '金波里  | 1室1厅 | 51.68平米 | 东 | 其他 | 无电梯', '高楼层(共7层)板楼  -  望海楼', '147万', '单价28445元/平米')
('https://image1.ljcdn.com/120000-inspection/c0177553-5fc1-4005-a88c-0e00cdb7f0d6.jpg.296x216.jpg', '金纬路 不到顶 卧室朝东 楼下公交地铁', '孚泰公寓  | 1室1厅 | 49.04平米 | 东 | 简装 | 无电梯', '高楼层(共7层)板楼  -  望海楼', '135万', '单价27529元/平米')
('https://image1.ljcdn.com/120000-inspection/36137662-10fe-4c95-aa6f-e7cf77da7439.jpg.296x216.jpg', '康桥里  低楼层 南北向 商品房 采光好 改善房', '康桥里  | 2室1厅 | 74.45平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  建昌道', '180万', '单价24178元/平米')
('https://image1.ljcdn.com/120000-inspection/6f286964-b953-40d8-8b17-f3f7b8522b0a.jpg.296x216.jpg', '北岸华庭 2室1厅 415万', '北岸华庭  | 2室1厅 | 108.26平米 | 南 北 | 其他 | 有电梯', '低楼层(共22层)板楼  -  光复道', '415万', '单价38334元/平米')
('https://image1.ljcdn.com/120000-inspection/cd623363-c71a-481d-9d38-bf40166224ec.jpg.296x216.jpg', '贵桥里 诚意出售 采光充足 户型方正', '贵桥里  | 1室1厅 | 43.19平米 | 南 北 | 简装', '低楼层(共6层)板楼  -  建昌道', '100万', '单价23154元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadc37a4712-e2a6-41f7-96c1-3711edda8441.jpg.296x216.jpg', '康桥里，田字格一室，免装修，价格有商量。', '康桥里  | 1室1厅 | 51.45平米 | 南 | 精装 | 无电梯', '高楼层(共6层)板楼  -  建昌道', '110万', '单价21380元/平米')
('https://image1.ljcdn.com/120000-inspection/74e85d10-f797-4d32-8d8b-2c36cdd21518.jpg.296x216.jpg', '福桥里 2室2厅 188万', '福桥里  | 2室2厅 | 76.12平米 | 南 | 其他', '中楼层(共6层)板楼  -  建昌道', '188万', '单价24698元/平米')
('https://image1.ljcdn.com/120000-inspection/fa06a37f-8ff7-4b19-a8c4-8cd6211b8adb.jpg.296x216.jpg', '润泰园 02年商品房 出门地铁 低楼层二楼', '润泰园  | 2室1厅 | 99.36平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)板楼  -  新开河', '251万', '单价25262元/平米')
