('https://image1.ljcdn.com/120000-inspection/886fe208-6be8-46b0-873d-f613b91dcac8.jpg.296x216.jpg', '先春园隆春里 过5年 看房随时 南北通透', '先春园隆春里  | 2室1厅 | 85.95平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  芥园道', '310万', '单价36068元/平米')
('https://image1.ljcdn.com/120000-inspection/test-3187a773-1dd4-4cf2-ab7e-1a57acbe17d2.png.296x216.jpg', '程光里 砖楼 3室2厅 单价16097元 客厅有窗 光线好', '程光里  | 3室2厅 | 118.65平米 | 东南 西北 | 简装', '高楼层(共6层)暂无数据  -  咸阳北路', '191万', '单价16098元/平米')
('https://image1.ljcdn.com/120000-inspection/001ba40b-2576-4609-a62e-e783907194be.jpg.296x216.jpg', '精装修 没住过人 过五年 采光好 随时看房', '潞河园  | 2室1厅 | 78.73平米 | 东南 | 简装', '高楼层(共7层)板楼  -  丁字沽街', '140万', '单价17783元/平米')
('https://image1.ljcdn.com/120000-inspection/da14e407-381e-4636-b728-44931d8c8a73.jpg.296x216.jpg', '同心楼 低楼层两室 砖楼 私产过五年 通透', '同心楼  | 2室1厅 | 49.75平米 | 东 西 | 简装', '低楼层(共5层)板楼  -  咸阳北路', '129万', '单价25930元/平米')
('https://image1.ljcdn.com/120000-inspection/bc9312b6-9cbb-4bb6-847f-e35dcc3b33c1.jpg.296x216.jpg', '千吉花园 3室2厅 560万', '千吉花园  | 3室2厅 | 137.87平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)板楼  -  三条石', '560万', '单价40618元/平米')
('https://image1.ljcdn.com/120000-inspection/28986389-1c10-4888-b53c-c83c39b06b55.jpg.296x216.jpg', '永丰楼92万 南北通透两室 随时看房', '永丰楼(红桥区)  | 2室1厅 | 35.72平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  咸阳北路', '89万', '单价24917元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7988844b-926c-4774-a852-febb630b6230.jpg.296x216.jpg', '风屏公寓 2室1厅 150万', '风屏公寓  | 2室1厅 | 91.44平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)板楼  -  丁字沽街', '150万', '单价16405元/平米')
('https://image1.ljcdn.com/120000-inspection/949d7a9b-edcf-4fb4-b6b8-62891bd46a0a.jpg.296x216.jpg', '私产满五年，交通便利，环境整洁，出行方便', '桃花园南里  | 1室1厅 | 40.04平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  丁字沽街', '99万', '单价24726元/平米')
('https://image1.ljcdn.com/120000-inspection/190dc371-8e26-4347-9d1b-d59deb1b544f.jpg.296x216.jpg', '程光里 1室1厅 122万', '程光里  | 1室1厅 | 60.83平米 | 南 | 其他', '高楼层(共6层)暂无数据  -  咸阳北路', '122万', '单价20056元/平米')
('https://image1.ljcdn.com/120000-inspection/7bad8d6b-408c-49a6-8802-dbf2f0617bd0.jpg.296x216.jpg', '惠灵顿河滨花苑 2室1厅 433万', '惠灵顿河滨花苑  | 2室1厅 | 95.07平米 | 南 | 精装 | 有电梯', '高楼层(共25层)板楼  -  芥园道', '433万', '单价45546元/平米')
('https://image1.ljcdn.com/120000-inspection/aecfdcac-91ff-4093-8ecb-313127cbbb1e.jpg.296x216.jpg', '西关北里阳面一室，带小院，楼层低', '西关北里  | 1室1厅 | 32.77平米 | 南 | 简装 | 无电梯', '低楼层(共6层)板楼  -  铃铛阁', '125万', '单价38145元/平米')
('https://image1.ljcdn.com/120000-inspection/1afddb08-d665-4f24-b7ac-e65a90d4090c.jpg.296x216.jpg', '水木天成翠杨园 2室2厅 369万', '水木天成翠杨园  | 2室2厅 | 110.21平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  西沽街', '369万', '单价33482元/平米')
('https://image1.ljcdn.com/120000-inspection/330eefe2-b226-4e7d-b88c-a4a0a5700966.jpg.296x216.jpg', '庆丰里 1室1厅 交通便利 小区环境干净舒适 适合居住', '庆丰里  | 1室1厅 | 38.54平米 | 东 | 毛坯 | 无电梯', '低楼层(共7层)板楼  -  铃铛阁', '120万', '单价31137元/平米')
('https://image1.ljcdn.com/120000-inspection/f46b952d-1cb7-4e40-813b-e12a019d5754.jpg.296x216.jpg', '万通上游国际户型方正采光良好楼层适中', '尚都家园  | 2室1厅 | 94.8平米 | 南 西 北 | 简装 | 有电梯', '中楼层(共32层)板楼  -  三条石', '315万', '单价33228元/平米')
('https://image1.ljcdn.com/120000-inspection/841f20be-3b81-4808-a745-54271d13f2d3.jpg.296x216.jpg', '龙禧园 三室 空间大 采光好 楼龄新 诚售', '龙禧园  | 3室1厅 | 125.08平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  西沽街', '240万', '单价19188元/平米')
('https://image1.ljcdn.com/120000-inspection/6d201cf2-8284-4934-b4ce-00b06fb28a6a.jpg.296x216.jpg', '千禧园东区 明厅采光好 位置佳 南北通透  交通便利', '千禧园东区  | 2室1厅 | 70.61平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  邵公庄', '190万', '单价26909元/平米')
('https://image1.ljcdn.com/120000-inspection/21604dda-ad89-4f82-80c8-7d874b8fbfd8.jpg.296x216.jpg', '福源公寓 双阳户型 配套成熟 交通便利', '福源公寓  | 3室2厅 | 104.94平米 | 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  咸阳北路', '282万', '单价26873元/平米')
('https://image1.ljcdn.com/120000-inspection/9556fa15-1fc3-4d43-9a5c-12722e6a1022.jpg.296x216.jpg', '兴城里 2室1厅 180万', '兴城里  | 2室1厅 | 78.57平米 | 南 北 | 精装', '中楼层(共7层)板楼  -  咸阳北路', '180万', '单价22910元/平米')
('https://image1.ljcdn.com/120000-inspection/8101505e-cacc-4eba-9e55-92bcef5c213e.jpg.296x216.jpg', '河怡花园 一室一厅 明厨明卫 私产过两年', '河怡花园  | 1室1厅 | 57.12平米 | 东北 | 简装 | 有电梯', '中楼层(共24层)板楼  -  西沽街', '145万', '单价25386元/平米')
('https://image1.ljcdn.com/120000-inspection/3c68247e-5500-41af-904f-c9594a504d0a.jpg.296x216.jpg', '同心楼 采光好 私产房可贷款 交通便利 出行方便', '同心楼  | 2室1厅 | 63.13平米 | 东 西 | 简装', '高楼层(共6层)板楼  -  咸阳北路', '120万', '单价19009元/平米')
('https://image1.ljcdn.com/120000-inspection/1609829f-8217-4ea4-84f0-ada52f3c3fec.jpg.296x216.jpg', '海河边 尚都家园全南向正规 一居室 可看摩天轮', '尚都家园  | 1室1厅 | 59.07平米 | 南 | 精装 | 有电梯', '中楼层(共32层)板楼  -  三条石', '218万', '单价36906元/平米')
('https://image1.ljcdn.com/120000-inspection/115201d9-2c3f-453e-9215-5b128c86a468.jpg.296x216.jpg', '银杏公寓  明厅 通透3室  私产满五年 交通便利 环境好', '银杏公寓  | 3室1厅 | 101.87平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  西沽街', '280万', '单价27487元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload55fab37d-1db4-491a-ae40-e31918008a4e.jpg.296x216.jpg', '此房满五年 南北通透      H户型', '先春园泉春里  | 2室2厅 | 101.91平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  芥园道', '425万', '单价41704元/平米')
('https://image1.ljcdn.com/120000-inspection/51fbc20c-6e1a-45b7-a3a8-3bf75106af2e.jpg.296x216.jpg', '福居公寓南区 2室1厅 220万', '福居公寓南区  | 2室1厅 | 103.05平米 | 南 | 其他 | 无电梯', '高楼层(共8层)板楼  -  西于庄', '220万', '单价21349元/平米')
('https://image1.ljcdn.com/120000-inspection/04927c53-33ce-463e-8726-61ae3269f739.jpg.296x216.jpg', '先春园世春里 东院 中间楼层 诚意出售', '先春园世春里  | 2室1厅 | 79.6平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  芥园道', '275万', '单价34548元/平米')
('https://image1.ljcdn.com/120000-inspection/feb9f41a-17c1-4378-990b-135eab247167.jpg.296x216.jpg', '程光楼小区 2室1厅 小区环境干净舒适 适合居住', '程光楼  | 2室1厅 | 69.49平米 | 南 北 | 其他', '高楼层(共4层)板楼  -  咸阳北路', '142万', '单价20435元/平米')
('https://image1.ljcdn.com/120000-inspection/f1c111c5-b629-46fc-9059-e96710428c07.jpg.296x216.jpg', '民畅园 精装修两居室 拎包入住 交通便利', '民畅园  | 2室1厅 | 60.95平米 | 西 | 精装 | 有电梯', '中楼层(共18层)板楼  -  西沽街', '156万', '单价25595元/平米')
('https://image1.ljcdn.com/120000-inspection/706f2714-63c1-431b-93b2-a6391223b469.jpg.296x216.jpg', '优质东向两居室 满五年唯一住房 省税房中间楼层', '海源公寓  | 2室1厅 | 54.01平米 | 东 | 精装 | 无电梯', '中楼层(共6层)板楼  -  西沽街', '135万', '单价24996元/平米')
('https://image1.ljcdn.com/120000-inspection/0fceba44-d6d0-432d-bcd2-169548040e86.jpg.296x216.jpg', '中嘉花园怡水苑 2室2厅 190万', '中嘉花园怡水苑  | 2室2厅 | 97.8平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  西于庄', '190万', '单价19428元/平米')
('https://image1.ljcdn.com/120000-inspection/4c707be9-65f6-4148-8ce3-8a82ec091253.jpg.296x216.jpg', '优质房源 中间楼层 一居室改两居室 实用空间大 满五年', '千禧园西区  | 1室1厅 | 57.24平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  邵公庄', '148万', '单价25857元/平米')
('https://image1.ljcdn.com/120000-inspection/3ea3215f-70a8-4db4-b357-b0799f1c513e.jpg.296x216.jpg', '仁爱花园 3室1厅 275万', '仁爱花园  | 3室1厅 | 92.25平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  邵公庄', '275万', '单价29811元/平米')
('https://image1.ljcdn.com/120000-inspection/a5ab796e-b45e-48c0-be9d-c526c6d59fff.jpg.296x216.jpg', '涟源里 满五唯一 婚房装修 采光好', '涟源里  | 2室1厅 | 68.95平米 | 东 西 | 精装 | 无电梯', '中楼层(共6层)板楼  -  西沽街', '158万', '单价22916元/平米')
('https://image1.ljcdn.com/120000-inspection/f41f3627-5887-45a4-9eea-a1ba7d9a1125.jpg.296x216.jpg', '3楼3楼 通透户型 满五唯一 诚心出售 交通便利', '福居公寓北区  | 2室1厅 | 85.98平米 | 东南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  西于庄', '215万', '单价25006元/平米')
('https://image1.ljcdn.com/120000-inspection/ceabfd44-5f14-4537-8a44-0a50803e2ecb.jpg.296x216.jpg', '5楼5楼 南北通透 交通便利 环境好 无遮挡', '宏泰公寓  | 2室1厅 | 75.67平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  西于庄', '200万', '单价26431元/平米')
('https://image1.ljcdn.com/120000-inspection/5ff96f2d-dc0b-43bd-8f49-49eae7e66eaa.jpg.296x216.jpg', '青春南里 2室2厅 220万', '青春南里  | 2室2厅 | 99.75平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  西沽街', '220万', '单价22056元/平米')
('https://image1.ljcdn.com/120000-inspection/fefe1c56-4d2c-4a1d-8f8f-69aa45373f8c.jpg.296x216.jpg', '澄水苑 中间楼层 南北通透 拎包即可入住 业主诚意出售', '中嘉花园澄水苑  | 3室1厅 | 93.82平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  西于庄', '250万', '单价26647元/平米')
('https://image1.ljcdn.com/120000-inspection/485c0c03-23cc-4bae-81ec-55a835b40f9a.jpg.296x216.jpg', '畅景家园 精装两室 户型方正 采光充足', '畅景家园  | 2室1厅 | 64.49平米 | 西南 北 | 精装 | 有电梯', '低楼层(共18层)板楼  -  丁字沽街', '199万', '单价30858元/平米')
('https://image1.ljcdn.com/120000-inspection/31e48804-d02c-42a6-a46e-bc2680253214.jpg.296x216.jpg', '海源公寓 精装修1居 价格可议', '海源公寓  | 1室1厅 | 51.17平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  西沽街', '122万', '单价23843元/平米')
('https://image1.ljcdn.com/120000-inspection/4cff3a81-ba57-4510-b5de-ec29e8b81809.png.296x216.jpg', '水木天成翠杨园 2室1厅 310万', '水木天成翠杨园  | 2室1厅 | 103.14平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  西沽街', '310万', '单价30057元/平米')
('https://image1.ljcdn.com/120000-inspection/597057d0-cb45-419f-adab-cc1c085da81c.jpg.296x216.jpg', '科园公寓 1室1厅 88万', '科园公寓  | 1室1厅 | 45.08平米 | 东 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  邵公庄', '88万', '单价19521元/平米')
('https://image1.ljcdn.com/120000-inspection/18108000-1aa0-4de0-ae04-d85749630e58.jpg.296x216.jpg', '葆节楼 私产满两年 首批住户 一楼把角 临花园', '葆节楼  | 2室1厅 | 58.22平米 | 西 | 其他', '低楼层(共6层)板楼  -  西于庄', '150万', '单价25765元/平米')
('https://image1.ljcdn.com/120000-inspection/8e301618-427b-47d1-a761-c9563a98ee8e.jpg.296x216.jpg', '此房满五唯一免个税，配套完善，产权清晰', '龙禧园  | 1室1厅 | 54.2平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  西沽街', '152万', '单价28045元/平米')
('https://image1.ljcdn.com/120000-inspection/a8f3e7aa-295e-4ae2-b17c-3d3042749291.jpg.296x216.jpg', '风采里 2室1厅 149万', '风采里  | 2室1厅 | 67.78平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)板楼  -  丁字沽街', '149万', '单价21983元/平米')
('https://image1.ljcdn.com/120000-inspection/70d44606-0817-49cc-a06e-2d23b0907150.jpg.296x216.jpg', '弘丽园小区，交通便利，小区环境干净舒适，适合居住。', '弘丽园  | 1室1厅 | 42.19平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  芥园道', '139万', '单价32947元/平米')
('https://image1.ljcdn.com/120000-inspection/fe0c2422-e6d1-41e5-9996-b201bd536775.jpg.296x216.jpg', '翠溪园  非顶楼  过五年 采光好 带装修', '翠溪园  | 2室1厅 | 82.07平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  西于庄', '189万', '单价23030元/平米')
('https://image1.ljcdn.com/120000-inspection/50458d60-6939-49e5-bb70-2e9edf6d3c03.jpg.296x216.jpg', '此房中间楼层，采光很好，南北通透，户型格局方正', '明华里  | 1室1厅 | 84.3平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  铃铛阁', '210万', '单价24912元/平米')
('https://image1.ljcdn.com/120000-inspection/23d9d70c-dd46-4417-bc9c-554cb2692483.jpg.296x216.jpg', '北开花园 花园式小区 封闭式管理 人车分流', '北开花园  | 2室2厅 | 78.09平米 | 东北 | 其他 | 有电梯', '高楼层(共32层)板楼  -  三条石', '285万', '单价36497元/平米')
('https://image1.ljcdn.com/120000-inspection/4663239b-2200-4363-9152-f645e4468ae6.jpg.296x216.jpg', '佳园南里 1室1厅 98万', '佳园南里  | 1室1厅 | 40.17平米 | 西 | 其他 | 无电梯', '中楼层(共7层)板楼  -  双环邨', '98万', '单价24397元/平米')
('https://image1.ljcdn.com/120000-inspection/476762de-9a36-4d7d-b23a-17d84883b08d.jpg.296x216.jpg', '北开花园 两室户型 户型方正 位置好', '北开花园  | 2室1厅 | 78.09平米 | 南 东北 | 精装 | 有电梯', '低楼层(共32层)板楼  -  三条石', '285万', '单价36497元/平米')
