('https://image1.ljcdn.com/210100-inspection/6fea5567-c116-480f-ac14-6837a41f34f0.jpg.296x216.jpg', '沈河区 五爱商圈 南北通透 中间楼层 三室 采光好', '桃源社区  | 3室0厅 | 72.4平米 | 南 北 | 毛坯', '中楼层(共6层)板楼  -  沈河区', '55万', '单价7597元/平米')
('https://image1.ljcdn.com/210100-inspection/f6e88a9d-8e50-49e0-9d69-9ae5541ec2e6.jpg.296x216.jpg', '六合社区 南北通透 中间楼层 视野开阔', '六合社区  | 2室1厅 | 75.59平米 | 南 北 | 精装', '中楼层(共7层)1998年建板楼  -  沈河区', '77万', '单价10187元/平米')
('https://image1.ljcdn.com/210100-inspection/0a72af61-d38b-4543-9608-86a7b97df60d.jpg.296x216.jpg', '泊岸华庭 3室2厅 146万', '泊岸华庭  | 3室2厅 | 112平米 | 南 北 | 其他', '高楼层(共7层)2010年建板楼  -  沈河区', '146万', '单价13036元/平米')
('https://image1.ljcdn.com/210100-inspection/0e7e7271-4ca1-41f6-b429-5a6ccd95c027.JPG.296x216.jpg', '万科铂萃园一期 园区中间 不临街 高楼层非顶全天采光', '万科铂萃园  | 3室2厅 | 196.88平米 | 南 北 | 精装', '高楼层(共28层)2012年建板楼  -  沈河区', '430万', '单价21841元/平米')
('https://image1.ljcdn.com/210100-inspection/2f795780-c627-483d-8536-9d525b0fb879.JPG.296x216.jpg', '锦绣江南 顶楼带阁楼 南北通透 采光好 公摊小', '锦绣江南  | 4室2厅 | 143.01平米 | 南 西 北 | 精装', '高楼层(共6层)2007年建板楼  -  沈河区', '95万', '单价6643元/平米')
('https://image1.ljcdn.com/210100-inspection/1aed7dad-e05e-4f96-8c94-86255dbca29f.JPG.296x216.jpg', '越秀星汇云锦 3室2厅 345万', '越秀星汇云锦  | 3室2厅 | 168平米 | 南 北 | 其他', '中楼层(共28层)2016年建板塔结合  -  沈河区', '345万', '单价20536元/平米')
('https://image1.ljcdn.com/210100-inspection/dd80fce1-b1b3-4a9d-b9e8-29a37fcfe814.JPG.296x216.jpg', '雨坛曲苑 不把山不临街 双阳户型 闹中取静 交通便利', '雨坛曲苑  | 1室1厅 | 37平米 | 南 | 简装', '高楼层(共8层)1992年建板楼  -  沈河区', '19.5万', '单价5271元/平米')
('https://image1.ljcdn.com/210100-inspection/rsp_pic_upload67ab1d61-bb77-4902-8b8b-cbca32a114ff.JPG.296x216.jpg', '茂泉小区两室一厅南北通透看房方便', '茂泉小区  | 2室1厅 | 87.5平米 | 南 北 | 简装', '高楼层(共7层)1999年建板楼  -  沈河区', '68万', '单价7772元/平米')
('https://image1.ljcdn.com/210100-inspection/11f337b1-39ce-4117-abe6-bb2c74ed8c41.JPG.296x216.jpg', '雅颂居 3室2厅 545万', '雅颂居  | 3室2厅 | 180平米 | 南 北 | 其他', '中楼层(共47层)2014年建板楼  -  沈河区', '545万', '单价30278元/平米')
('https://image1.ljcdn.com/210100-inspection/rsp_pic_upload279a4ad4-3eeb-4f14-a264-d0b6ae92605e.jpg.296x216.jpg', '康壮社区 中间楼层 南向 采光好', '康壮社区  | 2室0厅 | 47.58平米 | 南 北 | 其他', '中楼层(共7层)1997年建板塔结合  -  沈河区', '44万', '单价9248元/平米')
('https://image1.ljcdn.com/210100-inspection/18831368-fd8a-41bc-8cc2-d1f194988302.jpg.296x216.jpg', '南北通透 标准格局 三室两厅 格局好', '广宜三小区  | 3室2厅 | 135平米 | 南 北 | 其他', '中楼层(共8层)板楼  -  沈河区', '82万', '单价6075元/平米')
('https://image1.ljcdn.com/210100-inspection/08192fc7-d26e-48a0-a8e0-f08325ed6b4a.JPG.296x216.jpg', '万科铂萃园 位置好不吵 户型方正 业主诚心出售', '万科铂萃园  | 3室2厅 | 201平米 | 南 北 | 精装', '低楼层(共28层)2012年建板楼  -  沈河区', '422万', '单价20996元/平米')
('https://image1.ljcdn.com/210100-inspection/e876392c-e956-4bad-9940-d5600a09a92f.JPG.296x216.jpg', '沈河区南塔第五大道花园两室拎包入住', '第五大道花园  | 2室2厅 | 107.56平米 | 南 北 | 精装', '高楼层(共18层)2008年建板楼  -  沈河区', '94万', '单价8740元/平米')
('https://image1.ljcdn.com/210100-inspection/68fb6827-539f-4c5c-bc6a-da8f92540cc2.jpg.296x216.jpg', '沈河房产大厦福安小区南北格局中间楼层交通便利', '福安小区  | 2室1厅 | 89平米 | 南 北 | 其他', '中楼层(共8层)1994年建板楼  -  沈河区', '60.5万', '单价6798元/平米')
('https://image1.ljcdn.com/210100-inspection/f2bc40fc-d39a-49ab-9e52-6d9c3a9d30e6.jpg.296x216.jpg', '杏林小区 两室一厅 南北通透 采光充足 交通便利', '杏林小区  | 2室1厅 | 86.08平米 | 南 北 | 简装', '高楼层(共8层)暂无数据  -  沈河区', '44万', '单价5112元/平米')
('https://image1.ljcdn.com/210100-inspection/a37fd7db-ebd2-4084-9ce5-a964b4f769f0.jpg.296x216.jpg', '保利康桥 精装三室 南北通透天然氧吧 视野开阔风景好', '保利康桥  | 3室2厅 | 150平米 | 南 北 | 其他', '高楼层(共29层)板楼  -  沈河区', '260万', '单价17334元/平米')
('https://image1.ljcdn.com/210100-inspection/rsp_pic_upload151ce524-ecf5-4b68-88c8-a3961606a825.jpg.296x216.jpg', '沈河区 兴化社区 三室一厅 低楼层  南北标户', '兴化社区  | 3室1厅 | 95.6平米 | 南 北 | 其他', '低楼层(共8层)1998年建板楼  -  沈河区', '65万', '单价6800元/平米')
('https://image1.ljcdn.com/210100-inspection/rsp_pic_upload50a07d91-a97a-4947-ac4a-7eda894fd31b.jpg.296x216.jpg', '沈河志新社区，两室中间楼层，近怀远门。', '志新社区  | 2室1厅 | 43平米 | 东 | 其他', '中楼层(共7层)1998年建板楼  -  沈河区', '30.5万', '单价7094元/平米')
('https://image1.ljcdn.com/210100-inspection/9785a633-234c-4f89-a188-43628ef26464.jpg.296x216.jpg', '沈河区文萃路溪林花园三居室南北通透', '溪林花园  | 3室2厅 | 144.05平米 | 南 北 | 其他', '中楼层(共7层)1999年建板楼  -  沈河区', '91万', '单价6318元/平米')
('https://image1.ljcdn.com/210100-inspection/rsp_pic_uploadc0afa804-96e8-43b8-9960-6d9fa5eccbc4.JPG.296x216.jpg', '沈河区南塔第五大道花园两室南北好房诚心出售', '第五大道花园  | 2室1厅 | 108.9平米 | 南 北 | 精装', '高楼层(共18层)2008年建板楼  -  沈河区', '95万', '单价8724元/平米')
('https://image1.ljcdn.com/210100-inspection/2deb5eb1-3433-487c-804c-067b47e8df09.jpg.296x216.jpg', '万科春河里花园 自己装修 2居室 视野好', '万科春河里  | 2室1厅 | 84.04平米 | 南 北 | 其他', '低楼层(共35层)2013年建板塔结合  -  沈河区', '158万', '单价18801元/平米')
('https://image1.ljcdn.com/210100-inspection/df5b44dd-1d80-4d62-956c-493cb8414081.jpg.296x216.jpg', '回民社区 2室1厅 42万', '回民社区  | 2室1厅 | 56.32平米 | 南 北 | 其他', '高楼层(共7层)1998年建板楼  -  沈河区', '42万', '单价7458元/平米')
('https://image1.ljcdn.com/210100-inspection/173e5603-450d-40d8-83da-f9a1a2869803.JPG.296x216.jpg', '沈河南塔北文萃路春田小区 2室 用心装修', '春田小区  | 2室1厅 | 106平米 | 南 北 | 精装', '高楼层(共7层)1999年建板楼  -  沈河区', '89万', '单价8397元/平米')
('https://image1.ljcdn.com/210100-inspection/fa9818e3-4152-4581-aae0-f6849d037c1c.JPG.296x216.jpg', '保利康桥，一线河景房，清水房，楼层好，采光好', '保利康桥  | 3室2厅 | 208平米 | 南 北 | 其他', '高楼层(共27层)板楼  -  沈河区', '450万', '单价21635元/平米')
('https://image1.ljcdn.com/210100-inspection/7c5085ce-4854-4c75-9f55-58e32e478b96.jpg.296x216.jpg', '第五大道花园 1室1厅 37万', '第五大道花园  | 1室1厅 | 54.7平米 | 东 | 其他', '中楼层(共18层)2008年建板楼  -  沈河区', '37万', '单价6765元/平米')
('https://image1.ljcdn.com/210100-inspection/f3e4c8ac-c014-4552-85b2-08aa9e3db249.JPG.296x216.jpg', '金生社区 采光好  配套设施齐全 交通出行便利', '金生社区  | 3室2厅 | 112.71平米 | 南 北 | 精装', '高楼层(共7层)2000年建板楼  -  沈河区', '111万', '单价9849元/平米')
('https://image1.ljcdn.com/210100-inspection/a55fa368-1828-4171-bc81-5b4126b5ce7a.jpg.296x216.jpg', '春田小区 3室2厅 145万', '春田小区  | 3室2厅 | 186.3平米 | 南 北 | 其他', '高楼层(共7层)1999年建板楼  -  沈河区', '145万', '单价7784元/平米')
('https://image1.ljcdn.com/210100-inspection/58a91ece-0f98-4e22-b04b-91ada05be621.JPG.296x216.jpg', '沈河区 滨湖丽园 上跃 南北通透 七中文艺二 交通便利', '滨湖俪园  | 2室2厅 | 221平米 | 南 北 | 精装', '高楼层(共28层)2001年建塔楼  -  沈河区', '200万', '单价9050元/平米')
('https://image1.ljcdn.com/210100-inspection/fb7fe37d-14be-47d9-a549-09b1cd0a2932.JPG.296x216.jpg', '沈河 南塔 第五大道 低层  单室', '第五大道花园  | 1室1厅 | 58.99平米 | 西 | 其他', '低楼层(共21层)2008年建板楼  -  沈河区', '49万', '单价8307元/平米')
('https://image1.ljcdn.com/210100-inspection/0cbf5200-5b75-491b-8617-4150345b096d.JPG.296x216.jpg', '春田小区 户型好 采光充足 不把山不临街 满五唯一', '春田小区  | 2室2厅 | 109.57平米 | 南 北 | 简装', '高楼层(共7层)1999年建板楼  -  沈河区', '83万', '单价7576元/平米')
('https://image1.ljcdn.com/210100-inspection/13415932-0820-42b1-b5e4-7bd05274df4b.jpg.296x216.jpg', 'DW国际花园4室精装修带50平花园', '地王国际花园  | 4室2厅 | 181平米 | 南 北 | 其他', '低楼层(共12层)2005年建板楼  -  沈河区', '455万', '单价25139元/平米')
('https://image1.ljcdn.com/210100-inspection/f67318a7-dc2f-4c89-bd06-67e290f291e8.JPG.296x216.jpg', '天坛二街 沈水小区 南北通透 采光好', '沈水小区  | 2室2厅 | 67.77平米 | 南 北 | 简装', '中楼层(共7层)2000年建板楼  -  沈河区', '50万', '单价7378元/平米')
('https://image1.ljcdn.com/210100-inspection/0fc19a9c-8ad0-4dd3-b225-b1e07939c419.jpg.296x216.jpg', '沈阳佳兆业中心 1室1厅 90万', '沈阳佳兆业中心  | 1室1厅 | 44.53平米 | 西 | 其他', '高楼层(共52层)2016年建板塔结合  -  沈河区', '90万', '单价20212元/平米')
('https://image1.ljcdn.com/210100-inspection/1c4ad4df-b2d4-4f38-96ed-15a2a22088b7.JPG.296x216.jpg', '急售文萃苑小区 楼层好 采光充足 满五年 拎包即住', '文萃苑小区  | 2室2厅 | 107.41平米 | 南 北 | 简装', '高楼层(共7层)2001年建板楼  -  沈河区', '74万', '单价6890元/平米')
('https://image1.ljcdn.com/210100-inspection/192f8456-2ca0-400c-b498-5129a7ddbdbe.jpg.296x216.jpg', '翠文小区 视野宽阔 南北通透 配套齐全', '翠文小区  | 3室3厅 | 178平米 | 南 西 北 | 简装', '中楼层(共8层)暂无数据  -  沈河区', '100万', '单价5618元/平米')
('https://image1.ljcdn.com/210100-inspection/835e1cd6-cb12-4827-b3f7-22dbc1cf8df4.jpg.296x216.jpg', '沈河区 奉天街 药王庙路 南北 简装', '杏林社区  | 2室1厅 | 50平米 | 南 北 | 其他', '中楼层(共8层)1994年建板楼  -  沈河区', '45万', '单价9000元/平米')
('https://image1.ljcdn.com/210100-inspection/5cae45ea-1247-4ad5-8da1-c3f5935c851d.jpg.296x216.jpg', '春田小区 2室2厅 90万', '春田小区  | 2室2厅 | 90平米 | 南 北 | 其他', '低楼层(共8层)1999年建板楼  -  沈河区', '90万', '单价10000元/平米')
('https://image1.ljcdn.com/210100-inspection/7d86e091-8dc1-48e1-a2b3-abc98e2153f2.jpg.296x216.jpg', '沈河红十字医院杏林社区南北通透中中间楼层', '杏林社区  | 2室1厅 | 66.03平米 | 南 北 | 简装', '中楼层(共7层)1994年建板楼  -  沈河区', '53万', '单价8027元/平米')
('https://image1.ljcdn.com/210100-inspection/09b8d7f0-b3d3-49f5-9d74-f9654c026690.jpg.296x216.jpg', '万科铂萃园 208平4室新标装修 一线河景景观开阔', '万科铂萃园  | 4室2厅 | 208平米 | 南 北 | 其他', '高楼层(共28层)板楼  -  沈河区', '750万', '单价36058元/平米')
('https://image1.ljcdn.com/210100-inspection/rsp_pic_uploadadfeacce-346b-4f75-9de0-a799f16542b0.JPG.296x216.jpg', '雅颂居 2室2厅 360万', '雅颂居  | 2室2厅 | 140平米 | 南 北 | 其他', '低楼层(共47层)2014年建板楼  -  沈河区', '360万', '单价25715元/平米')
('https://image1.ljcdn.com/210100-inspection/4f1fe325-f17b-4670-851d-195400308037.JPG.296x216.jpg', '沈河 南塔 第五大道花园 三室 南北 拎包入住', '第五大道花园  | 3室2厅 | 136平米 | 南 北 | 精装', '高楼层(共21层)2008年建板楼  -  沈河区', '133万', '单价9780元/平米')
('https://image1.ljcdn.com/210100-inspection/e3786e33-2642-468f-bf9a-e85b695ffdea.JPG.296x216.jpg', '此房满五年，装修保持不错 顶楼', '科技园住宅小区  | 2室2厅 | 106.9平米 | 南 北 | 精装', '高楼层(共7层)2001年建板楼  -  沈河区', '65万', '单价6081元/平米')
('https://image1.ljcdn.com/210100-inspection/312d7479-cf19-4043-81cf-8e9bed272b84.jpg.296x216.jpg', '群升沈阳新天地一期 2室1厅 98万', '群升沈阳新天地一期  | 2室1厅 | 97.44平米 | 南 北 | 精装', '中楼层(共21层)2013年建板楼  -  沈河区', '98万', '单价10058元/平米')
('https://image1.ljcdn.com/210100-inspection/977e9175-5d7c-477b-a867-fe97937a7627.jpg.296x216.jpg', '友联社区、五爱商圈、出行方便，交通便利', '友联社区  | 2室1厅 | 49.7平米 | 东 西 | 简装', '中楼层(共7层)1994年建塔楼  -  沈河区', '32万', '单价6439元/平米')
('https://image1.ljcdn.com/210100-inspection/c5f62880-dded-4eb4-8072-18df738cbbb3.JPG.296x216.jpg', '科技园住宅小区 人文素质高 好楼层 采光好', '科技园住宅小区  | 1室1厅 | 58.3平米 | 南 | 简装', '中楼层(共7层)2001年建板楼  -  沈河区', '43万', '单价7376元/平米')
('https://image1.ljcdn.com/210100-inspection/16105780-5355-47bb-8ad7-0bcda889d2a5.JPG.296x216.jpg', '越秀星汇云锦 二手房 有房本 可交易 河景 高楼层不顶', '越秀星汇云锦  | 2室2厅 | 122.6平米 | 南 | 其他', '中楼层(共28层)2016年建板塔结合  -  沈河区', '240万', '单价19576元/平米')
('https://image1.ljcdn.com/210100-inspection/033a691d-55d9-4e42-9f96-3a7d1134bb9d.JPG.296x216.jpg', '越秀星汇云锦，精装修，房主没住过，南北通透。', '越秀星汇云锦  | 3室2厅 | 168平米 | 南 北 | 精装', '高楼层(共20层)2016年建板楼  -  沈河区', '352万', '单价20953元/平米')
('https://image1.ljcdn.com/210100-inspection/510de579-1389-4440-a64d-9f480a096f9b.jpg.296x216.jpg', '涌泉铁路小区 1室1厅 29万', '涌泉铁路小区  | 1室1厅 | 36平米 | 南 | 其他', '高楼层(共7层)1998年建板楼  -  沈河区', '29万', '单价8056元/平米')
('https://image1.ljcdn.com/210100-inspection/b0b7a87e-d820-4434-94be-f9cca44656df.JPG.296x216.jpg', '万科春河里 精装修 1室 小户型 西向', '万科春河里  | 1室1厅 | 58.16平米 | 西 | 其他', '低楼层(共37层)2013年建板塔结合  -  沈河区', '145万', '单价24932元/平米')
('https://image1.ljcdn.com/210100-inspection/c2eb834f-396f-47a5-8f3a-4cdd5e0a4627.jpg.296x216.jpg', '沈河 六合社区 封闭园区 看房方便 交通便利 配套齐全', '六合社区  | 2室1厅 | 76.43平米 | 南 北 | 简装', '高楼层(共7层)1998年建板楼  -  沈河区', '65万', '单价8505元/平米')
('https://image1.ljcdn.com/210100-inspection/1bf07211-f66a-4c2f-b3eb-6228e1a4dad8.JPG.296x216.jpg', '东方威尼斯四组团两室全明户型不临街五里河公园', '银基东方威尼斯  | 2室2厅 | 98.58平米 | 南 北 | 其他', '低楼层(共22层)2009年建板楼  -  沈河区', '120万', '单价12173元/平米')
('https://image1.ljcdn.com/210100-inspection/5fa2a464-bd1a-4342-8784-9bf2ea90585d.jpg.296x216.jpg', '经典四局 户型方正 没有任何浪费面积 适合老年人居住', '地王国际花园  | 4室1厅 | 179平米 | 南 北 | 其他', '低楼层(共12层)2005年建板楼  -  沈河区', '345万', '单价19274元/平米')
('https://image1.ljcdn.com/210100-inspection/97408f84-1b32-42b8-bca9-3bf705cc2e08.JPG.296x216.jpg', '科技园住宅小区 南北通透 标准户型', '科技园住宅小区  | 2室1厅 | 76平米 | 南 北 | 简装', '高楼层(共7层)2001年建板楼  -  沈河区', '55万', '单价7237元/平米')
('https://image1.ljcdn.com/210100-inspection/e6ed36b7-b1ea-4531-8533-4e68dfd76978.jpg.296x216.jpg', '新兴社区 2室1厅 31万', '新兴社区  | 2室1厅 | 54.71平米 | 东 | 其他', '高楼层(共7层)1990年建板楼  -  沈河区', '31万', '单价5667元/平米')
('https://image1.ljcdn.com/210100-inspection/25997406-8e81-4ab3-bdba-89af1bd1d00a.JPG.296x216.jpg', '文萃路 2室1厅 55万', '文萃路  | 2室1厅 | 78.1平米 | 东 | 简装', '高楼层(共7层)1997年建板楼  -  沈河区', '55万', '单价7043元/平米')
('https://image1.ljcdn.com/210100-inspection/a1fa4c63-7826-4674-907e-7291a57bf9cd.JPG.296x216.jpg', 'D王国际花园 北向看河 看房方便', '地王国际花园  | 1室1厅 | 91.91平米 | 北 | 其他', '低楼层(共27层)2005年建板楼  -  沈河区', '160万', '单价17409元/平米')
('https://image1.ljcdn.com/210100-inspection/a1ba3977-72a6-47ae-8d2f-9ebccf8158de.JPG.296x216.jpg', '沈河 天坛二街区 两居室 南北 不顶楼', '天坛二街区  | 2室2厅 | 82.33平米 | 南 北 | 简装', '高楼层(共7层)暂无数据  -  沈河区', '55万', '单价6681元/平米')
('https://image1.ljcdn.com/210100-inspection/d63776a4-f834-44cb-9b78-7b0cb7027890.JPG.296x216.jpg', '顺发巷小区 3室1厅 92.5万', '顺发巷小区  | 3室1厅 | 75平米 | 南 北 | 其他', '中楼层(共6层)1996年建板楼  -  沈河区', '92.5万', '单价12334元/平米')
('https://image1.ljcdn.com/210100-inspection/5b887bab-9263-4e69-89b9-0dd49dd26887.JPG.296x216.jpg', '青年大街 河畔花园 精装朝园区', '五里河大厦  | 3室2厅 | 176.81平米 | 东 | 简装', '中楼层(共26层)2003年建板塔结合  -  沈河区', '150万', '单价8484元/平米')
('https://image1.ljcdn.com/210100-inspection/64f2770a-d92b-4720-9522-77ac2bb2486d.JPG.296x216.jpg', '文萃路 航萃园 南北通透 采光好 两室两厅', '航翠园  | 2室2厅 | 107.53平米 | 南 北 | 其他', '高楼层(共6层)2006年建板楼  -  沈河区', '89万', '单价8277元/平米')
('https://image1.ljcdn.com/210100-inspection/2a42df30-a246-4b38-bbbf-f82b94bf008d.jpg.296x216.jpg', '顺发巷南北通透 房主诚意出售 交通便利', '顺发巷小区  | 3室2厅 | 105平米 | 南 北 | 简装', '高楼层(共7层)1996年建板楼  -  沈河区', '98万', '单价9334元/平米')
('https://image1.ljcdn.com/210100-inspection/b2db5519-48a3-47b1-9b2c-f4d1924eb18f.jpg.296x216.jpg', '兴胜小区 3室1厅 105万', '兴胜小区  | 3室1厅 | 92平米 | 南 北 | 其他', '中楼层(共8层)1995年建板楼  -  沈河区', '105万', '单价11414元/平米')
('https://image1.ljcdn.com/210100-inspection/bce29a3c-06ab-452b-b10e-308e5f63f29e.jpg.296x216.jpg', '慈恩社区 1室1厅 24万', '慈恩社区  | 1室1厅 | 37.9平米 | 东 西 | 其他', '高楼层(共8层)暂无数据  -  沈河区', '24万', '单价6333元/平米')
('https://image1.ljcdn.com/210100-inspection/5be46a44-c72c-4fea-9bf2-5fee3c5b26d1.jpg.296x216.jpg', '东方威尼斯 精装三室 方正户型 采光好 临五里河公园', '银基东方威尼斯  | 3室2厅 | 174平米 | 南 北 | 其他', '中楼层(共18层)2005年建板楼  -  沈河区', '210万', '单价12069元/平米')
('https://image1.ljcdn.com/210100-inspection/761a6d61-9fed-44c0-9f73-e41ee1dab1a6.jpg.296x216.jpg', '大西电业园 电梯房 采光好 出行方便', '大西电业园  | 2室2厅 | 95平米 | 东南 | 简装', '高楼层(共36层)2003年建塔楼  -  沈河区', '75万', '单价7895元/平米')
('https://image1.ljcdn.com/210100-inspection/1ed55ed5-181c-442f-9483-4013fdfa6b95.JPG.296x216.jpg', '滨湖俪园 3室1厅 150万', '滨湖俪园  | 3室1厅 | 155.39平米 | 南 北 | 其他', '中楼层(共28层)2001年建塔楼  -  沈河区', '150万', '单价9654元/平米')
('https://image1.ljcdn.com/210100-inspection/rsp_pic_upload6cfd31b2-c34f-42dc-81aa-fbccf13574e2.JPG.296x216.jpg', '东方威尼斯 满五年，南北，上下打通的，观河。', '银基东方威尼斯  | 2室2厅 | 109.03平米 | 南 北 | 精装', '高楼层(共24层)2009年建板楼  -  沈河区', '128万', '单价11740元/平米')
('https://image1.ljcdn.com/210100-inspection/aa7e7d20-09c1-442b-b1e5-cc2784a5c9e8.JPG.296x216.jpg', '沈河区 南塔街道 柳塘社区  南北两室 拎包入住', '南塔街道柳塘社区  | 2室1厅 | 79.18平米 | 南 北 | 精装', '高楼层(共7层)板楼  -  沈河区', '39万', '单价4926元/平米')
('https://image1.ljcdn.com/210100-inspection/2a48b1f1-e158-40a4-8c9b-c3bf1a222d38.JPG.296x216.jpg', '沈河区 怀远门 兴化社区 采光足 配套设施齐全交通便利', '兴化社区  | 1室1厅 | 55平米 | 南 | 简装', '高楼层(共8层)1998年建板楼  -  沈河区', '36万', '单价6546元/平米')
('https://image1.ljcdn.com/210100-inspection/9f1c8b1e-49e7-42f2-bf70-16fd6ab719bd.jpg.296x216.jpg', '地王国际花园 2室1厅 125万', '地王国际花园  | 2室1厅 | 41平米 | 西 | 其他', '高楼层(共19层)2005年建板楼  -  沈河区', '125万', '单价30488元/平米')
('https://image1.ljcdn.com/210100-inspection/f8f22d89-f326-4ca0-9c94-d8901b74bfb9.JPG.296x216.jpg', '南北通透 采光好 户型正 精装修 拎包入住', '南塔东街小区  | 3室1厅 | 86.66平米 | 南 北 | 简装', '低楼层(共7层)暂无数据  -  沈河区', '71万', '单价8193元/平米')
('https://image1.ljcdn.com/210100-inspection/aaccd581-6437-4fa6-84ca-ca172e4e85ca.JPG.296x216.jpg', '沈河区干休所，7中文化路，价格便宜欲购从速。', '老干部休养所  | 2室1厅 | 59.18平米 | 南 北 | 毛坯', '高楼层(共6层)暂无数据  -  沈河区', '54万', '单价9125元/平米')
('https://image1.ljcdn.com/210100-inspection/9b1a53ca-4c5b-4e59-8e44-db1181263b64.JPG.296x216.jpg', '文艺二 七中 双路社区 南北通透', '双路社区  | 2室1厅 | 55.28平米 | 南 北 | 简装', '高楼层(共6层)2003年建板楼  -  沈河区', '59万', '单价10673元/平米')
('https://image1.ljcdn.com/210100-inspection/b04b9092-1138-4048-87f6-b0230881f3a2.JPG.296x216.jpg', '桃源社区 1室1厅 18万', '桃源社区  | 1室1厅 | 37.6平米 | 南 | 其他', '高楼层(共8层)板楼  -  沈河区', '18万', '单价4788元/平米')
('https://image1.ljcdn.com/210100-inspection/rsp_pic_upload87be0415-cc0a-445f-a2f8-52c46464b083.JPG.296x216.jpg', '东方威尼斯  顶层视野开阔，南北上下两层，可观河。', '银基东方威尼斯  | 2室2厅 | 109.03平米 | 南 北 | 精装', '高楼层(共24层)2009年建板楼  -  沈河区', '125万', '单价11465元/平米')
('https://image1.ljcdn.com/210100-inspection/ac7e1512-ffb7-4618-a5af-5793be89d85e.JPG.296x216.jpg', '富景华庭 南北通透 低楼层 交通便利', '富景华庭小区  | 2室2厅 | 98.65平米 | 南 北 | 简装', '低楼层(共6层)板楼  -  沈河区', '88万', '单价8921元/平米')
