('https://image1.ljcdn.com/370200-inspection/3f7a5359-c157-4be0-96fc-c000938e4e9a.jpg.296x216.jpg', '昆仑山庄北区 南北通透 山大医院  单价1.1万哪里找？', '昆仑山庄北区  | 4室2厅 | 170.57平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  保税区', '189万', '单价11081元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload5536b195-818e-4959-af5e-94bb077b6492.jpg.296x216.jpg', '满五唯一 江山路西大套三全款价格可谈', '江山路西小区  | 3室2厅 | 122.12平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2001年建板楼  -  香江路', '220万', '单价18016元/平米')
('https://image1.ljcdn.com/370200-inspection/960cb4e8-797c-4ce6-bd18-ad42c2a0c658.jpg.296x216.jpg', '青橙时代 精装修套二  业主诚心出售  南向采光充足', '昆仑山庄南区  | 2室1厅 | 83.41平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2006年建板楼  -  保税区', '158万', '单价18943元/平米')
('https://image1.ljcdn.com/370200-inspection/test-b664ca97-64c0-49e5-adab-fd72f4b795b4.png.296x216.jpg', '昆仑山庄南区 南北通透 位置安静 采光好 总价低 诚售', '昆仑山庄南区  | 1室1厅 | 62.23平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2005年建板楼  -  保税区', '120万', '单价19284元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload49176130-197f-4237-bc60-1ff8cc1d1312.jpg.296x216.jpg', '香江路商圈 伟业花园 高层电梯房 经典大套三 看房方便', '伟业花园  | 3室1厅 | 111.82平米 | 南 | 精装 | 有电梯', '高楼层(共22层)2004年建板楼  -  香江路', '165万', '单价14756元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload666a4c67-f61a-4176-9c96-45b627e94f7c.jpg.296x216.jpg', '中房馨街里 电梯洋房 70年产权 香一四中', '中房馨街里  | 2室2厅 | 88.44平米 | 南 北 | 精装 | 有电梯', '中楼层(共6层)2013年建板楼  -  保税区', '199万', '单价22502元/平米')
('https://image1.ljcdn.com/370200-inspection/3e03ffbd-c0a9-4870-a29f-418c0c9f6710.JPG.296x216.jpg', '海尔山海湾   精装修  南北通透大三居    高楼层', '海尔地产·山海湾  | 3室2厅 | 145.9平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2012年建板楼  -  薛家岛', '298万', '单价20425元/平米')
('https://image1.ljcdn.com/370200-inspection/72923b7e-208d-4b35-8c0b-3e62ba84dd11.jpg.296x216.jpg', '香二四中 不临街不靠路 满五唯一', '北江路小区  | 3室2厅 | 110.03平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2001年建板楼  -  香江路', '170万', '单价15451元/平米')
('https://image1.ljcdn.com/370200-inspection/718b2850-8293-41b6-b943-659baa9e700c.jpg.296x216.jpg', '唐岛湾，钻石地段，多层二居室，南北通透，保持良好', '唐岛湾B组团  | 2室2厅 | 96.57平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2001年建板楼  -  唐岛湾', '193万', '单价19986元/平米')
('https://image1.ljcdn.com/370200-inspection/599fe345-feb0-4715-b1c2-0e0f7a8f12ad.jpg.296x216.jpg', '业主急售！鲁泽观天下全明精装套三，满五唯一省个税。', '鲁泽观天下  | 3室2厅 | 146.21平米 | 南 北 | 简装 | 有电梯', '高楼层(共26层)2010年建板楼  -  辛安', '165万', '单价11286元/平米')
('https://image1.ljcdn.com/370200-inspection/7c92e82d-e969-4456-a79d-b4a2018d3799.jpg.296x216.jpg', '鲁泽观天下精装好房，高楼层视野好，前排无遮挡。', '鲁泽观天下  | 3室2厅 | 146.21平米 | 南 北 | 精装 | 有电梯', '中楼层(共26层)2010年建板楼  -  辛安', '220万', '单价15047元/平米')
('https://image1.ljcdn.com/370200-inspection/86123e20-4182-4a37-9fce-d1253688f715.JPG.296x216.jpg', '西海景苑毛坯东户小三居，楼层高视野好', '西海景苑  | 3室2厅 | 92.41平米 | 东 南 北 | 其他 | 有电梯', '中楼层(共33层)2012年建板楼  -  薛家岛', '210万', '单价22725元/平米')
('https://image1.ljcdn.com/370200-inspection/15875ae3-554f-4403-ae88-cc4d452ea954.jpg.296x216.jpg', '房子满五年中等装修 位置佳 带院子适合人群广经典套四', '怡翠山庄  | 4室1厅 | 157.63平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  黄岛区政府', '350万', '单价22204元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadd654b5e3-4211-49df-a695-6d9a050359e6.JPG.296x216.jpg', '新上经典精装复式户型 送26㎡平台可改卧室 业主稳定', '官厅前海园  | 3室2厅 | 109.14平米 | 南 | 精装', '中楼层(共23层)2013年建板楼  -  金沙滩', '265万', '单价24281元/平米')
('https://image1.ljcdn.com/370200-inspection/86e9217b-12ed-4170-a3fa-d790c95387ab.jpg.296x216.jpg', '户型方正业主诚心出售中间楼层，看房方便南北通透', '金田小区  | 2室2厅 | 97.28平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)1998年建板楼  -  香江路', '160万', '单价16448元/平米')
('https://image1.ljcdn.com/370200-inspection/3676d749-cd62-4725-a603-da04e9505ed6.jpg.296x216.jpg', '新上北江路小区，满五唯一套二，户型好，香二四中', '北江路小区  | 2室1厅 | 75.59平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)2001年建板楼  -  香江路', '175万', '单价23152元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload45262777-0762-4daa-9a79-00b18d6eb87f.jpg.296x216.jpg', '湛园精装多层南北通透 双卫全明户型主卫带衣帽间', '湛园  | 3室2厅 | 127.43平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2009年建板楼  -  保税区', '260万', '单价20404元/平米')
('https://image1.ljcdn.com/370200-inspection/62c03523-3205-492c-a810-2c2044cddb45.jpg.296x216.jpg', '新港花园正规套二，交通方便南北通透', '新港花园  | 2室1厅 | 85.85平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2009年建板楼  -  辛安', '130万', '单价15143元/平米')
('https://image1.ljcdn.com/370200-inspection/test-0f4c7e3c-52cd-49b7-9245-abd364bf7367.png.296x216.jpg', '保税区，山大医院，70年大产权，诚心出售，看房方便', '秀兰禧悦山  | 2室1厅 | 86.35平米 | 南 | 简装 | 有电梯', '高楼层(共33层)2015年建板楼  -  保税区', '140万', '单价16214元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadbf8a649d-1eb5-48b3-a080-ad05583a07e0.jpg.296x216.jpg', '大套三，四中隔壁，单价低，需要的这都有', '世家花园  | 3室2厅 | 131平米 | 南 北 | 简装 | 无电梯', '中楼层(共8层)2004年建板楼  -  香江路', '240万', '单价18321元/平米')
('https://image1.ljcdn.com/370200-inspection/773735c6-a118-4be8-bf5d-97591c5afef4.jpg.296x216.jpg', '地铁M1 海韵苑 多层 顶加隔 交通便利', '海韵苑小区  | 3室2厅 | 127平米 | 南 | 简装 | 无电梯', '高楼层(共7层)2005年建板楼  -  石油大学', '400万', '单价31497元/平米')
('https://image1.ljcdn.com/370200-inspection/9540e597-7bf5-4db5-943d-7c58310f002a.jpg.296x216.jpg', '满五唯一，无遮挡，采光好，小区环境好', '源江小区  | 2室1厅 | 63.01平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2003年建板楼  -  保税区', '99万', '单价15712元/平米')
('https://image1.ljcdn.com/370200-inspection/d3e59f77-eeef-49f0-88ec-47f72df4c1d3.jpg.296x216.jpg', '阿里山独栋，带小院。全明通透户型，精装修！满五唯一', '阿里山小区  | 2室1厅 | 84.04平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)1994年建板楼  -  黄岛区政府', '155万', '单价18444元/平米')
('https://image1.ljcdn.com/370200-inspection/776ea71f-fcbd-4e61-ba19-d580504ba3f0.jpg.296x216.jpg', '新出千禧龙花园海景套三 高层看海效果好 省个税', '千禧龙花园  | 3室2厅 | 164.48平米 | 东南 | 精装 | 有电梯', '高楼层(共30层)2007年建板楼  -  唐岛湾', '390万', '单价23712元/平米')
('https://image1.ljcdn.com/370200-inspection/7f8fdd7e-ff57-49c6-ae53-2fe31fb257a8.jpg.296x216.jpg', '保税区西门，于家河小区，双南卧，南北通透，全明户型', '于家河小区  | 2室1厅 | 60平米 | 南 | 简装', '中楼层(共8层)1997年建板楼  -  保税区', '90万', '单价15000元/平米')
('https://image1.ljcdn.com/370200-inspection/95322e31-b650-4e0f-be76-ccc9042fe088.jpg.296x216.jpg', '中间楼层 采光充足 南北通透 09年建 主卧带衣帽间', '海尔幸福里  | 2室1厅 | 92.47平米 | 南 北 | 精装', '中楼层(共6层)2009年建暂无数据  -  辛安', '140万', '单价15141元/平米')
('https://image1.ljcdn.com/370200-inspection/test-334df62b-b826-4a5d-a08a-5f3eb3c13e14.png.296x216.jpg', '江山路西小区套二最 低价满五唯一无个税，香江路商圈', '江山路西小区  | 2室2厅 | 77.95平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)2001年建板楼  -  香江路', '130万', '单价16678元/平米')
('https://image1.ljcdn.com/370200-inspection/93130760-3120-4edf-b947-ecd4102c9edf.jpg.296x216.jpg', '香江路商圈 绿岛印象小区 毛坯套三 香一四中 隧道沿线', '绿岛印象  | 3室2厅 | 94.54平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共33层)2009年建板塔结合  -  香江路', '255万', '单价26973元/平米')
('https://image1.ljcdn.com/370200-inspection/8923a9f7-5067-4cc9-9c08-6595531dba1e.jpg.296x216.jpg', '积米崖C区 送8平储藏室 中间楼层 采光好 南北通透', '积米崖社区C  | 3室2厅 | 104平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1980年建板楼  -  积米崖', '228万', '单价21924元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadd04d4360-e0e5-4696-ae5a-c6339b51e548.jpg.296x216.jpg', '康大风和日丽 精装 卫生间带窗 可改两居 看房方便', '康大风和日丽  | 1室1厅 | 63.49平米 | 东 南 | 精装 | 有电梯', '中楼层(共24层)2009年建塔楼  -  石油大学', '140万', '单价22051元/平米')
('https://image1.ljcdn.com/370200-inspection/0333a84f-f00c-4adf-984b-a83ace5cdeb4.jpg.296x216.jpg', '锦湖苑 无个税 湖中仙境 业主诚心出售 看房方便', '锦湖苑  | 3室2厅 | 121.51平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共6层)2001年建板楼  -  天泰', '320万', '单价26336元/平米')
('https://image1.ljcdn.com/370200-inspection/50996fd5-e6e9-47cb-b987-520b0c457f84.jpg.296x216.jpg', '鲁泽观天下套二，高楼层视野好，送家具家电，省个税。', '鲁泽观天下  | 2室1厅 | 99.42平米 | 南 北 | 简装 | 有电梯', '高楼层(共28层)2008年建板楼  -  辛安', '157万', '单价15792元/平米')
('https://image1.ljcdn.com/370200-inspection/test-9611e575-540d-4133-aa13-ee699716e90f.png.296x216.jpg', '中冶爱彼岸南北通透全明大套二采光充足', '中冶爱彼岸二期  | 2室2厅 | 87.23平米 | 南 北 | 其他 | 有电梯', '中楼层(共24层)2011年建板楼  -  薛家岛', '183万', '单价20980元/平米')
('https://image1.ljcdn.com/370200-inspection/cff56df2-81f9-4d1d-b2b9-9d13b9bffd6e.jpg.296x216.jpg', '汇峰嘉园，精装修套三双卫，客厅落地窗，无遮挡。', '汇峰嘉园  | 3室1厅 | 149.07平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2005年建板楼  -  保税区', '230万', '单价15429元/平米')
('https://image1.ljcdn.com/370200-inspection/7bf868b9-e4f6-45a7-840c-9a312a0ac169.JPG.296x216.jpg', '提香海岸 多层电梯洋房 南北通透 精装修', '提香海岸多层  | 3室2厅 | 129.68平米 | 南 北 | 精装', '中楼层(共6层)2012年建板楼  -  金沙滩', '360万', '单价27761元/平米')
('https://image1.ljcdn.com/370200-inspection/test-0bf8413c-a02d-4c6a-9703-0f485e7a779d.png.296x216.jpg', '70年大产权 15年新小区 近唐岛湾公园 户型方正', '盛世华章  | 2室2厅 | 84.63平米 | 南 北 | 简装 | 有电梯', '低楼层(共33层)2014年建板楼  -  唐岛湾', '204万', '单价24105元/平米')
('https://image1.ljcdn.com/370200-inspection/178cedf5-a3a4-4b5f-9a07-2d7bbb45993a.jpg.296x216.jpg', '2013年建成，经典精装大套三，南北通透。70年大产权', '星河嘉园  | 3室1厅 | 122平米 | 南 北 | 简装 | 有电梯', '高楼层(共26层)2013年建板楼  -  辛安', '235万', '单价19263元/平米')
('https://image1.ljcdn.com/370200-inspection/35ed1569-3932-40bf-b8a9-5ed62acd58e8.jpg.296x216.jpg', '渔人码头 大套三 送45平车库 全明通透 错层 采光好', '瑞港度假村  | 3室2厅 | 140.76平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共5层)2004年建板楼  -  积米崖', '239万', '单价16980元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadbcb05815-438c-45b6-91b5-586b46697258.jpg.296x216.jpg', '06年多层带电梯，能上双语，精装二居室，客厅挑空', '长城花园B组团  | 2室1厅 | 39.91平米 | 东南 西北 | 精装 | 有电梯', '高楼层(共8层)2004年建板楼  -  保税区', '78万', '单价19544元/平米')
('https://image1.ljcdn.com/370200-inspection/aa692f20-0a71-4ce4-8a74-070049b6d59a.jpg.296x216.jpg', '经典套二户型，南北通透，采光好，视野好，无个税', '齐长城花园  | 2室2厅 | 100.2平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  保税区', '160万', '单价15969元/平米')
('https://image1.ljcdn.com/370200-inspection/4e47bf5c-c5d2-4196-b948-e3d7d70726a0.jpg.296x216.jpg', '满五唯一07年小区刚需业主诚心出售', '迎祥苑  | 2室1厅 | 61.3平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2007年建板楼  -  保税区', '118.8万', '单价19381元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload63eb8899-6afd-4af6-9845-7c14797e5f57.jpg.296x216.jpg', '辛明园小区刚需套二！购物出行方便，诚心出售！', '辛明园  | 2室1厅 | 71.94平米 | 南 | 精装', '高楼层(共6层)2000年建板楼  -  辛安', '103万', '单价14318元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadb47da213-6fdc-46a8-bf67-80e0c9f46c4a.jpg.296x216.jpg', '千禧龙花园，高楼层精装套三 全明户型 南北通透无个税', '千禧龙花园  | 3室2厅 | 137.49平米 | 南 北 | 精装 | 有电梯', '高楼层(共30层)2007年建板楼  -  唐岛湾', '354万', '单价25748元/平米')
('https://image1.ljcdn.com/370200-inspection/10af9543-b002-4474-ba09-601b38e9225d.jpg.296x216.jpg', '自带幼儿园的小区，中楼层，满五省个税', '凤凰国际  | 2室1厅 | 88.27平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2011年建板楼  -  石油大学', '230万', '单价26057元/平米')
('https://image1.ljcdn.com/370200-inspection/433eadb8-930d-42a9-92b7-3b3fab25378b.jpg.296x216.jpg', '秀兰禧悦山 2室1厅 152万', '秀兰禧悦山  | 2室1厅 | 85.73平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)2015年建板楼  -  保税区', '152万', '单价17731元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload4c129de2-032e-46c5-ac28-9396f49e14e3.JPG.296x216.jpg', '此房满二年，南北户型，前排楼座位置，视野好。', '中冶爱彼岸  | 2室2厅 | 89.97平米 | 南 北 | 其他 | 有电梯', '高楼层(共28层)2011年建板楼  -  薛家岛', '190万', '单价21119元/平米')
('https://image1.ljcdn.com/370200-inspection/0c09525b-505c-4627-858b-5459bcf109b5.jpg.296x216.jpg', '风和日丽 精装套一 石油大学 嘉年华 吾悦广场 可看！', '康大风和日丽  | 1室1厅 | 65.85平米 | 西 | 其他 | 有电梯', '低楼层(共24层)2009年建塔楼  -  石油大学', '115万', '单价17464元/平米')
('https://image1.ljcdn.com/370200-inspection/7f95feae-3415-40b6-b340-64a07136a6c9.jpg.296x216.jpg', '辛安 兴悦华城 送储 省个税 全明户型大套一 业主诚售', '兴悦华城  | 1室1厅 | 57.47平米 | 南 北 | 简装', '中楼层(共7层)2009年建板楼  -  辛安', '100万', '单价17401元/平米')
('https://image1.ljcdn.com/370200-inspection/d18b6085-40a5-4c1a-b97d-f331f0a73c50.jpg.296x216.jpg', 'M6地铁，鲁泽观天下精装套三，全明户型，采光好。', '鲁泽观天下  | 3室2厅 | 146.21平米 | 南 | 简装 | 有电梯', '中楼层(共26层)2008年建板楼  -  辛安', '215万', '单价14705元/平米')
('https://image1.ljcdn.com/370200-inspection/d12ea6ab-cec9-4a44-8801-84d339233713.jpg.296x216.jpg', '保税区 卓亭广场 精装小套二 视野开阔 宽敞明亮', '卓亭广场  | 2室1厅 | 79.11平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)2008年建塔楼  -  保税区', '128万', '单价16181元/平米')
('https://image1.ljcdn.com/370200-inspection/aca763e9-a05e-46ca-b906-b637b7ba217b.jpg.296x216.jpg', '精装无个税省钱南边家佳源北边香江利群富小四中送院子', '张宝湾社区  | 2室1厅 | 77.96平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)1995年建板楼  -  香江路', '140万', '单价17958元/平米')
