('https://image1.ljcdn.com/370101-inspection/6551c5ab-3afc-4e79-b73f-fe7285182504.jpg.296x216.jpg', '名士豪庭 精装修 复式 小高层 有车位地下室 诚售', '名士豪庭1区  | 4室2厅 | 96.25平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2008年建板楼  -  浆水泉区', '355万', '单价36884元/平米')
('https://image1.ljcdn.com/370101-inspection/5466532f-8ba9-477c-b470-a6cd53f6015e.jpg.296x216.jpg', '百合园经典三室，中间位置，可贷款', '海尔绿城全运村百合园  | 3室2厅 | 138.85平米 | 南 北 | 精装', '高楼层(共18层)2009年建板楼  -  奥体中心', '457万', '单价32914元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadd0e8cb0d-2ee2-43ad-9fdf-d0384a9b60ab.jpg.296x216.jpg', '经十路 精装两室 送全套欧式家具 南北通透 楼层好', '名士豪庭1区  | 2室2厅 | 93.76平米 | 南 北 | 精装 | 有电梯', '中楼层(共29层)2011年建板楼  -  浆水泉区', '255万', '单价27198元/平米')
('https://image1.ljcdn.com/370101-inspection/2d91cf78-0b64-46a5-a8d4-b5758ed9bc2c.jpg.296x216.jpg', '科苑小区北区 花园路 化纤厂路 两室一厅住宅诚心出售', '科苑小区北区  | 2室1厅 | 56.4平米 | 南 北 | 简装', '中楼层(共6层)2000年建板楼  -  化纤厂路', '120万', '单价21277元/平米')
('https://image1.ljcdn.com/370101-inspection/79b42046-bd78-475b-98a4-5150b0bc9680.jpg.296x216.jpg', '千佛山南路 电信传输局宿舍 三居室 单位宿舍 交通便利', '千佛山南路8号院  | 3室2厅 | 111.57平米 | 南 北 | 简装 | 无电梯', '高楼层(共4层)1995年建板楼  -  千佛山', '215万', '单价19271元/平米')
('https://image1.ljcdn.com/370101-inspection/21df1dc9-5547-45b9-9c4c-9fca02959c07.jpg.296x216.jpg', '名士豪庭 便民生活圈 南北通透 带7.86平地下室 精装修', '名士豪庭2区  | 2室2厅 | 86.57平米 | 南 北 | 精装 | 有电梯', '低楼层(共28层)2014年建板楼  -  浆水泉区', '249万', '单价28763元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload5b55263e-e57c-4770-a267-2fd5fb584c02.jpg.296x216.jpg', '甸柳七区 单位宿舍 南北通透三居室 有证可贷款', '甸柳七区  | 3室1厅 | 85.49平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)1990年建板楼  -  甸柳', '224万', '单价26202元/平米')
('https://image1.ljcdn.com/370101-inspection/8477a243-c508-4603-a381-ab7afa48e979.jpg.296x216.jpg', '经十路与浆水泉路交汇，名士豪庭南北通透三居在售！', '名士豪庭1区  | 3室2厅 | 117.44平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共18层)2008年建板楼  -  浆水泉区', '350万', '单价29803元/平米')
('https://image1.ljcdn.com/370101-inspection/2276ffc9-e599-4e7e-b3f6-5a1ff47afef8.jpg.296x216.jpg', '经十路 名士豪庭二区 南北通透 两居 地下室10平米', '名士豪庭2区  | 2室2厅 | 92.16平米 | 南 北 | 精装 | 有电梯', '中楼层(共14层)2011年建板楼  -  浆水泉区', '265万', '单价28755元/平米')
('https://image1.ljcdn.com/370101-inspection/test-61eb9e4f-cd3f-44d5-984a-43c5406cef14.png.296x216.jpg', '佛山苑小区 单位宿舍 大院传达 低楼层 带地下室', '佛山苑四区  | 2室1厅 | 75.16平米 | 南 | 精装 | 无电梯', '中楼层(共5层)1993年建板楼  -  佛山街', '210万', '单价27941元/平米')
('https://image1.ljcdn.com/370101-inspection/4ae2d2fa-c708-4251-be1f-f8f790822bb8.jpg.296x216.jpg', '浆水泉路 3楼 采光好 户型正气 诚心出售', '姚家东区  | 2室1厅 | 89.6平米 | 南 北 | 其他', '中楼层(共5层)板楼  -  姚家', '180万', '单价20090元/平米')
('https://image1.ljcdn.com/370101-inspection/898b5214-8d88-464f-85b1-525a9972b912.jpg.296x216.jpg', '甸柳三区，房龄新，大客厅带窗户，有地下室，停车方便', '甸柳三区地矿局宿舍  | 3室2厅 | 110.32平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2004年建板楼  -  甸柳', '355万', '单价32180元/平米')
('https://image1.ljcdn.com/370101-inspection/1c559fb5-2ff8-4807-87fe-9667cbb8aaa9.jpg.296x216.jpg', '名士平顶复式，底层140平，送三个露台', '名士豪庭1区  | 4室2厅 | 218.29平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2008年建板楼  -  浆水泉区', '650万', '单价29777元/平米')
('https://image1.ljcdn.com/370101-inspection/8b05136a-e55c-423a-ba9b-cf8489337433.JPG.296x216.jpg', '07年环山盛景 精装三居 没咋住 带电梯送地下室 可看', '环山盛景  | 3室2厅 | 140平米 | 南 北 | 精装 | 有电梯', '低楼层(共15层)2004年建板塔结合  -  环山', '465万', '单价33215元/平米')
('https://image1.ljcdn.com/370101-inspection/a3f24dad-2e75-47ca-a9ab-657f32302a8f.jpg.296x216.jpg', '东方双语 150万精致装修 大客厅+大四室 采光充足急售', '中创开元山庄  | 4室2厅 | 238平米 | 南 | 精装 | 有电梯', '低楼层(共27层)2002年建塔楼  -  环山', '530万', '单价22269元/平米')
('https://image1.ljcdn.com/370101-inspection/dda4a973-3008-43a8-bca0-6d50620ffc6a.jpg.296x216.jpg', '千佛山脚下 四居室 户型方正 环境好', '经十一路6号  | 4室2厅 | 165.85平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1996年建板楼  -  千佛山', '450万', '单价27133元/平米')
('https://image1.ljcdn.com/370101-inspection/bc06c2c1-0ffa-43c2-af1d-9ce5832d23a2.jpg.296x216.jpg', '南北通透四居室 前后无遮挡  可贷款业主诚意出售', '名士豪庭1区  | 4室2厅 | 178.14平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2008年建板楼  -  浆水泉区', '560万', '单价31436元/平米')
('https://image1.ljcdn.com/370101-inspection/19135289-f8e7-4121-a56a-93d9f16fbeab.jpg.296x216.jpg', '文化东路 甸柳七区山大宿舍 中间楼层一居室 大院传达', '甸柳七区  | 1室1厅 | 42.12平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)1990年建板楼  -  甸柳', '139万', '单价33001元/平米')
('https://image1.ljcdn.com/370101-inspection/5b23d05c-078f-4083-9a08-eb3fd81a41b7.jpg.296x216.jpg', '海尔绿城全运村桂花园 南北通透精装四居室 带车位', '海尔绿城全运村桂花园  | 4室2厅 | 157.58平米 | 南 北 | 精装', '低楼层(共5层)2010年建板楼  -  奥体中心', '510万', '单价32365元/平米')
('https://image1.ljcdn.com/370101-inspection/281c5da4-dfae-488a-b516-c0d706172cf6.JPG.296x216.jpg', '文化东路中建文化城 南向开间 人车分流 有钥匙', '中建文化城  | 1室0厅 | 38.82平米 | 南 | 精装 | 有电梯', '中楼层(共22层)2008年建板楼  -  燕山', '142万', '单价36580元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload5e03c3ef-2a6f-4ce3-a844-d2a8dd84709a.jpg.296x216.jpg', '历山路 海洋与渔业厅宿舍 单位大院 楼层好 位置好', '历山路55号  | 2室1厅 | 79.88平米 | 南 北 | 精装', '中楼层(共7层)板楼  -  东关', '160万', '单价20031元/平米')
('https://image1.ljcdn.com/370101-inspection/e7d696e5-832f-4068-9b94-93deb8dd8107.jpg.296x216.jpg', '电子机械厂宿舍 中间层  双气（优质于近期成交户）', '山大路236号  | 2室1厅 | 60.94平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1993年建板楼  -  文化东路', '169万', '单价27733元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadb261045e-ff26-40b3-b76a-41829d599975.jpg.296x216.jpg', '银行宿舍  采光好，南北通透，文东燕山  送地下室', '宏泰小区  | 2室2厅 | 95平米 | 南 北 | 精装', '中楼层(共6层)1996年建板楼  -  文化东路', '238万', '单价25053元/平米')
('https://image1.ljcdn.com/370101-inspection/070cc308-c8d3-4045-ad8c-fad18cc67323.jpg.296x216.jpg', '窑头路 友谊苑 总价低 采光好 诚心出售', '友谊苑  | 2室1厅 | 61.82平米 | 南 | 简装', '高楼层(共6层)2000年建板楼  -  姚家', '136万', '单价22000元/平米')
('https://image1.ljcdn.com/370101-inspection/973ea20f-b0cf-4a23-893d-209c15bef153.jpg.296x216.jpg', '解放路  和平路 甸柳一区 燕柳园 诚意出售', '甸柳一区  | 3室1厅 | 109.87平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)1998年建板楼  -  甸柳', '335万', '单价30491元/平米')
('https://image1.ljcdn.com/370101-inspection/f5e47c61-9813-4ca1-94df-88b9a1215ff4.jpg.296x216.jpg', '历下区南郊宾馆！电梯房非顶！新精装修！停车方便！', '南郊宾馆宿舍  | 3室2厅 | 143.46平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1996年建板楼  -  舜耕', '470万', '单价32762元/平米')
('https://image1.ljcdn.com/370101-inspection/452fbdb6-1f6a-4c11-827a-b8cd2fca7b0d.jpg.296x216.jpg', '历下区奥体中路中海紫御东郡精装两室', '中海紫御东郡  | 2室2厅 | 84.11平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2011年建板楼  -  盛福', '185万', '单价21996元/平米')
('https://image1.ljcdn.com/370101-inspection/256c5fbc-3844-45f8-aaa0-c71068c42fd5.jpg.296x216.jpg', '南北通透 楼层好 采光充足 交通便利', '燕东山庄  | 3室2厅 | 102.3平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)1998年建板楼  -  燕山', '230万', '单价22483元/平米')
('https://image1.ljcdn.com/370101-inspection/be5dbe8e-fc31-4f75-ab56-31ad0c9b5e47.jpg.296x216.jpg', '环山路宿舍 南北通透 三室朝阳 看房方便 配套齐全', '环山路85号  | 3室1厅 | 106.62平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  环山', '280万', '单价26262元/平米')
('https://image1.ljcdn.com/370101-inspection/e2eac97f-3989-4e1e-baeb-7e3e1035c14d.jpg.296x216.jpg', '经十路 浆水泉路名士豪庭 有房产证满两年 价格可谈', '名士豪庭1区  | 2室2厅 | 90.87平米 | 南 | 毛坯 | 有电梯', '中楼层(共25层)2011年建板楼  -  浆水泉区', '249万', '单价27402元/平米')
('https://image1.ljcdn.com/370101-inspection/2889634b-f3ef-40ad-8647-065a9cb7cb6e.jpg.296x216.jpg', '历下 祥泰森林河湾 洋房 两室一客厅朝南 交通便利', '祥泰森林河湾  | 2室2厅 | 86.32平米 | 南 | 其他', '高楼层(共18层)暂无数据  -  化纤厂路', '189万', '单价21896元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload61c0c2df-dff9-414c-82fb-275daf85dc43.jpg.296x216.jpg', '南北通透 低楼层 配套设施完善 生活方便 交通便利', '甸柳四区  | 3室1厅 | 75.04平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共6层)1990年建板楼  -  甸柳', '216万', '单价28785元/平米')
('https://image1.ljcdn.com/370101-inspection/6649526b-c8fe-4c63-ba24-484fe00e4fd2.jpg.296x216.jpg', '明珠花园 精装修 业主未住 一二复式', '明珠花园  | 4室2厅 | 283.95平米 | 南 北 | 精装', '低楼层(共7层)2003年建板楼  -  姚家', '690万', '单价24301元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload7abbc5dd-41f8-485d-9fbd-39649fb47a98.jpg.296x216.jpg', '新上名士豪庭两居，采光无遮挡，随时可看，业主诚售！', '名士豪庭2区  | 2室2厅 | 91平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2011年建板楼  -  浆水泉区', '238万', '单价26154元/平米')
('https://image1.ljcdn.com/370101-inspection/23f212fe-b803-4688-a0e5-f3545399296d.jpg.296x216.jpg', '环山 大众日报社 一楼带院 免双税 送两个地下室好停车', '大众日报社第三宿舍南区  | 4室2厅 | 181.51平米 | 南 北 | 简装', '低楼层(共6层)暂无数据  -  环山', '568万', '单价31294元/平米')
('https://image1.ljcdn.com/370101-inspection/d85b5d1a-8de7-4d06-9b05-9f29bc3cf19c.jpg.296x216.jpg', '千佛山东路邦泰绿苑，小区直上千佛山', '邦泰绿苑  | 3室2厅 | 178.25平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2001年建板楼  -  千佛山', '530万', '单价29734元/平米')
('https://image1.ljcdn.com/370101-inspection/244d694f-8977-45d0-993f-763f77425f1e.jpg.296x216.jpg', '棋盘小区小户型 南北通透 配套成熟 采光充足', '棋盘小区五区  | 2室1厅 | 53.53平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1997年建板楼  -  佛山街', '136万', '单价25407元/平米')
('https://image1.ljcdn.com/370101-inspection/8a9fabaa-1e6a-44ff-a6c7-2795c092b145.jpg.296x216.jpg', '紫御东郡经典两室 房主诚心出售 交通方便 采光充足', '中海紫御东郡  | 2室2厅 | 80.17平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2011年建板楼  -  盛福', '176万', '单价21954元/平米')
('https://image1.ljcdn.com/370101-inspection/fb803b81-851e-4b96-8a01-9d6330ed4bce.jpg.296x216.jpg', '海尔绿城百合园 平层四居室 中高楼层 有车位地下室', '海尔绿城全运村百合园  | 4室2厅 | 199.2平米 | 南 北 | 精装', '中楼层(共15层)2009年建板楼  -  奥体中心', '655万', '单价32882元/平米')
('https://image1.ljcdn.com/370101-inspection/b7c34208-6988-40ae-840b-b94bd926ca2b.JPG.296x216.jpg', '多层一楼、南北通透、动静分离、送22平产权地下室！', '师大新村  | 3室2厅 | 129.1平米 | 南 北 | 精装', '低楼层(共5层)2004年建板楼  -  银座花园', '385万', '单价29822元/平米')
('https://image1.ljcdn.com/370101-inspection/3572c9cf-80e7-4afa-81d7-681bf3d21812.jpg.296x216.jpg', '房产证满5年，位置安静，4楼。', '银座花园  | 2室2厅 | 114.99平米 | 南 北 | 精装', '中楼层(共6层)2003年建板楼  -  浆水泉区', '335万', '单价29133元/平米')
('https://image1.ljcdn.com/370101-inspection/2d139517-0434-4222-af9b-e5f613017123.jpg.296x216.jpg', '解放路山大路 国华经典 三室朝南 东头东户 历下实验', '国华经典  | 3室1厅 | 184.68平米 | 东 南 北 | 精装 | 有电梯', '低楼层(共27层)2004年建板楼  -  甸柳', '450万', '单价24367元/平米')
('https://image1.ljcdn.com/370101-inspection/7584a873-9857-4be1-b449-a88a5c91ef85.jpg.296x216.jpg', '紫香园+3楼+楼龄新+不沿街+随时可看房+诚心出售', '紫香园  | 3室2厅 | 132.39平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)2001年建板楼  -  甸柳', '355万', '单价26815元/平米')
('https://image1.ljcdn.com/370101-inspection/aabb4e09-d111-48f9-ac5c-a1d6737784a6.jpg.296x216.jpg', '单位宿舍优质四居室，大院好停车，双气，环境优美', '青年东路5号院  | 4室1厅 | 99.73平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)1993年建板楼  -  文化西路', '240万', '单价24065元/平米')
('https://image1.ljcdn.com/370101-inspection/77322639-465d-41fc-bac1-0d798822e99c.jpg.296x216.jpg', '齐鲁医院 泉城广场 南北通透 非一非顶', '正觉寺小区一区  | 2室1厅 | 65.47平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1995年建板楼  -  佛山街', '172万', '单价26272元/平米')
('https://image1.ljcdn.com/370101-inspection/82b1deeb-1126-405a-8b3c-8ebe1c42b0fd.JPG.296x216.jpg', '经十路司法厅宿舍 两室 双气 南北通透 大院传达', '经十路15743号  | 2室2厅 | 73.6平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  文化东路', '176万', '单价23914元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload88689a34-cc02-41fc-9618-1680c79e01ad.jpg.296x216.jpg', '满两年免高税 中楼层 精装修 带车位 送10平左右地下室', '开元西区  | 2室2厅 | 100.58平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)1997年建板楼  -  环山', '293万', '单价29132元/平米')
('https://image1.ljcdn.com/370101-inspection/5688c146-6aa2-449b-8ec8-cc8f846f82f7.JPG.296x216.jpg', '和平路 燕山小区 客厅好用带窗 两居室 低楼层 精装修', '燕子山小区东区  | 2室1厅 | 64.61平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1987年建板楼  -  文化东路', '200万', '单价30955元/平米')
('https://image1.ljcdn.com/370101-inspection/4a670412-4a93-4e2f-8de2-a9df29214e89.jpg.296x216.jpg', '三箭吉祥苑大三居，东头东户，满五免高税', '三箭吉祥苑  | 3室2厅 | 165.74平米 | 南 北 | 精装 | 有电梯', '高楼层(共12层)2003年建板楼  -  甸柳', '550万', '单价33185元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadf1272f8a-f2b3-47f4-8400-43b014c969b0.jpg.296x216.jpg', '正觉寺小区 经贸委宿舍 大院传达  好停车 管理好', '正觉寺小区三区  | 2室2厅 | 90.51平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  佛山街', '253.8万', '单价28042元/平米')
('https://image1.ljcdn.com/370101-inspection/1aeae2f6-b884-47f0-b3da-5b87844cc248.jpg.296x216.jpg', '历下区 奥体西路 两居室 采光棒 视野好 生活方便', '中海紫御东郡  | 2室2厅 | 79.93平米 | 南 北 | 简装 | 有电梯', '高楼层(共31层)2011年建板楼  -  盛福', '176万', '单价22020元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload9a931ddf-0841-40a1-8945-e9a13d361d66.jpg.296x216.jpg', '姚家商圈 三居室 武警医院北侧', '姚家东区  | 3室2厅 | 103平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  姚家', '190万', '单价18447元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadfa388684-a9fb-4a4b-8ec2-11733d767d2e.jpg.296x216.jpg', '三吉花园 南北通透 楼龄新 停车方便', '三吉花园  | 2室2厅 | 133.32平米 | 南 北 | 简装', '中楼层(共6层)2009年建板楼  -  文化东路', '436万', '单价32704元/平米')
('https://image1.ljcdn.com/370101-inspection/f91f9c15-d8f1-4347-8b2c-37099a2ecd0d.jpg.296x216.jpg', '山大辅仁东 多层电梯洋房 送车位+地下室+小院', '东山墅  | 4室2厅 | 167.42平米 | 南 北 | 精装', '低楼层(共6层)板楼  -  旅游路', '570万', '单价34047元/平米')
('https://image1.ljcdn.com/370101-inspection/69632284-1ec9-4065-8717-4deb5ced465a.jpg.296x216.jpg', '精装两室 南北通透 采光充足 有车位地下室 看房方便', '鲍德现代逸城  | 2室2厅 | 95.46平米 | 南 | 其他', '中楼层(共17层)暂无数据  -  姚家', '225万', '单价23571元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadc37dd69c-6601-407c-83bb-bc6a3f6c716e.jpg.296x216.jpg', '浆水泉路 名士豪庭 南北通透两居室 精装修 产证满五年', '名士豪庭3区  | 2室2厅 | 93.54平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2009年建板楼  -  浆水泉区', '275万', '单价29400元/平米')
('https://image1.ljcdn.com/370101-inspection/025ccb57-ec52-473a-948e-36db3f1b0db6.jpg.296x216.jpg', '中润世纪城 两室两厅 电梯房 双气 燕山立交桥', '中润世纪城  | 2室2厅 | 111.12平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2008年建塔楼  -  姚家', '320万', '单价28798元/平米')
('https://image1.ljcdn.com/370101-inspection/c4865636-936e-4a81-8da2-495246429e12.jpg.296x216.jpg', '两室朝阳+钻石楼层+单价低+送地下室', '中润裕华园  | 4室2厅 | 145.99平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)1998年建板楼  -  环山', '379万', '单价25961元/平米')
('https://image1.ljcdn.com/370101-inspection/e17eba98-fee9-48a8-945c-a9f3e7587ad5.JPG.296x216.jpg', '交通便利，配套成熟，楼层好，户型好', '甸柳五区  | 2室1厅 | 67.88平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)1992年建板楼  -  甸柳', '193万', '单价28433元/平米')
('https://image1.ljcdn.com/370101-inspection/0ffd1fb7-3691-4dca-9457-a957caac79b5.jpg.296x216.jpg', '化纤厂路  新馨家园 精装三居  采光无遮挡 赠送地下室', '新馨家园  | 3室1厅 | 105.82平米 | 南 北 | 精装', '高楼层(共7层)2003年建板楼  -  化纤厂路', '212万', '单价20035元/平米')
('https://image1.ljcdn.com/370101-inspection/8c4080a1-b15d-4804-a79a-e9041a148912.jpg.296x216.jpg', '历山路西，济柴宿舍，精装小两室，随时看房', '舜亭苑  | 2室2厅 | 59.42平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1998年建板楼  -  佛山街', '160万', '单价26927元/平米')
('https://image1.ljcdn.com/370101-inspection/94bdf11e-c074-4f73-8c79-75f2ee20547d.jpg.296x216.jpg', '名士mini公馆  采光好   楼层好  南向', '名士mini公馆  | 1室1厅 | 51.39平米 | 南 | 精装 | 有电梯', '中楼层(共24层)2009年建塔楼  -  浆水泉区', '79万', '单价15373元/平米')
('https://image1.ljcdn.com/370101-inspection/6819b451-eb63-4d3a-a902-02d6c710dacf.JPG.296x216.jpg', '文化东路25-6号 港华燃气公司宿舍 双气 两室朝阳', '文化东路25-6号  | 2室2厅 | 98平米 | 南 北 | 简装', '高楼层(共6层)2000年建板楼  -  甸柳', '269万', '单价27449元/平米')
('https://image1.ljcdn.com/370101-inspection/05c32b0b-b3e9-41f5-a12f-8196bfe7431a.jpg.296x216.jpg', '银座花园新出六七复式，业主诚意出售，价格可谈', '银座花园  | 4室2厅 | 143平米 | 南 北 | 简装', '高楼层(共6层)2003年建板楼  -  浆水泉区', '398万', '单价27833元/平米')
('https://image1.ljcdn.com/370101-inspection/ed8ecf5e-2373-48a3-bf84-4035ba9087dd.jpg.296x216.jpg', '世茂国际广场 精装修 单价低总价低 采光好', '世茂国际广场  | 1室1厅 | 60.57平米 | 南 | 精装', '低楼层(共17层)2014年建板楼  -  泉城路', '120万', '单价19812元/平米')
