('https://image1.ljcdn.com/442000-inspection/4381c055-ab22-4e8b-b988-55c158347116.jpg.296x216.jpg', '简装三房 格局方正  采光充足 拎包入住', '莲柏新村  ', '中楼层(共6层)1989年建塔楼  -  市人大', '138万', '单价8847元/平米')
('https://image1.ljcdn.com/442000-inspection/578db644-7fdc-4bdc-827e-51cbb0f8edca.jpg.296x216.jpg', '长虹御江风景 毛坯3房 中楼层望花园 采光通风好', '长虹御江风景  ', '中楼层(共16层)2009年建塔楼  -  轻轨北站', '135万', '单价13173元/平米')
('https://image1.ljcdn.com/442000-inspection/1d28d600-03a7-4e49-a9bb-73e0ffbe5d3d.jpg.296x216.jpg', '岐江苑精装高性价比楼梯房优质出售，保养好，满五唯一', '岐江苑  ', '中楼层(共7层)塔楼  -  老安山', '71.2万', '单价8000元/平米')
('https://image1.ljcdn.com/442000-inspection/e87040e6-10cf-48ea-902f-4d0d92a687b1.jpg.296x216.jpg', '远洋新悦稀缺户型114方 北向大观景 中高楼层性价比高', '远洋新悦  ', '中楼层(共29层)2016年建塔楼  -  老安山', '159.6万', '单价14000元/平米')
('https://image1.ljcdn.com/442000-inspection/5de280af-1a6d-423f-be8e-e9898add9e8c.jpg.296x216.jpg', '大信海岸家园 南北对流 毛坯房', '大信海岸家园  ', '高楼层(共17层)板楼  -  轻轨北站', '230万', '单价16167元/平米')
('https://image1.ljcdn.com/442000-inspection/b363f09d-6059-476c-a3c9-aaa300f872bb.jpg.296x216.jpg', '富豪山庄 3室2厅 100万', '富豪山庄  ', '中楼层(共7层)1998年建板楼  -  市人大', '100万', '单价9091元/平米')
('https://image1.ljcdn.com/442000-inspection/d9db0918-812d-4661-8bee-0bfc6da23d3a.jpg.296x216.jpg', '格局方正3房 证过2年 配套成熟 诚心出售', '富豪山庄  ', '高楼层(共7层)1998年建板楼  -  市人大', '98万', '单价8522元/平米')
('https://image1.ljcdn.com/442000-inspection/93f78344-443a-4e02-989a-29757019baf0.jpg.296x216.jpg', '城市花园莲兴阁 毛坯3房 高楼层 税费少', '城市花园莲兴阁  ', '高楼层(共18层)2010年建塔楼  -  市人大', '152万', '单价16029元/平米')
('https://image1.ljcdn.com/442000-inspection/e262f5ca-8d38-42ea-935d-14cbe67a6938.jpg.296x216.jpg', '颐和山庄 大四房 精装修 格局方正 采光通风好', '颐和山庄  ', '中楼层(共11层)2007年建塔楼  -  市人大', '245万', '单价16226元/平米')
('https://image1.ljcdn.com/442000-inspection/0aa7fc15-71fb-4c70-afa5-8c6824e6b0c8.jpg.296x216.jpg', '利和附近 2房2厅 格局方正 交通方便', '岐关西路22号  ', '高楼层(共7层)塔楼  -  南下市场', '94.2万', '单价9495元/平米')
('https://image1.ljcdn.com/442000-inspection/925bc7e3-cc13-4aeb-879f-38922800099d.jpg.296x216.jpg', '城市花园怡景阁 精致3房 高层视野开阔 带天台', '城市花园怡景阁  ', '高楼层(共7层)2003年建塔楼  -  岐头社区', '120万', '单价10778元/平米')
('https://image1.ljcdn.com/442000-inspection/a28cf0b4-ab7e-4e50-829f-370773d6dbb9.jpg.296x216.jpg', '中海龙湾国际 南北通透 户型方正 轻轨北', '中海龙湾国际  ', '中楼层(共23层)2013年建板楼  -  轻轨北站', '345万', '单价17603元/平米')
('https://image1.ljcdn.com/442000-inspection/543c1013-43e0-425f-85d2-03fd1f334852.jpg.296x216.jpg', '利和商圈，配套完善，小区成熟。', '华柏新村  ', '低楼层(共7层)塔楼  -  民族东市场', '99万', '单价6594元/平米')
('https://image1.ljcdn.com/442000-inspection/5a83073f-90bb-4640-b3ac-8e60c5666b1a.jpg.296x216.jpg', '中海锦城 毛坯三房 南北通透 高楼层', '中海锦城  ', '高楼层(共33层)2013年建塔楼  -  轻轨北站', '196万', '单价15987元/平米')
('https://image1.ljcdn.com/442000-inspection/c62e14fb-29fa-4e80-ab12-10bb1c60513c.jpg.296x216.jpg', '幸福汇一二期 3室2厅 200万', '幸福汇一二期  ', '低楼层(共28层)塔楼  -  岐港', '200万', '单价15874元/平米')
('https://image1.ljcdn.com/442000-inspection/bf42e5ed-74d5-402d-9de8-bcf82e505545.jpg.296x216.jpg', '大信溢彩年华 毛坯两房 朝东南 采光好', '大信溢彩年华  ', '中楼层(共28层)2014年建塔楼  -  岐头社区', '152万', '单价18320元/平米')
('https://image1.ljcdn.com/442000-inspection/52b5f28a-de9b-4d5e-9a0c-e1218e66150c.JPG.296x216.jpg', '东康庭 2室2厅 86万', '东康庭  ', '高楼层(共7层)2000年建塔楼  -  实验小学', '86万', '单价10488元/平米')
('https://image1.ljcdn.com/442000-inspection/a07f49fa-d86b-4f5b-802d-b186848c5a4b.jpg.296x216.jpg', '颐和山庄 有钥匙马上看房 单价便宜', '颐和山庄  ', '中楼层(共11层)2007年建塔楼  -  市人大', '200万', '单价14865元/平米')
('https://image1.ljcdn.com/442000-inspection/bc3df784-71f9-4402-886b-885eb7a194cb.jpg.296x216.jpg', '君悦豪庭一期 2室2厅 115万', '君悦豪庭一期  ', '高楼层(共32层)2008年建塔楼  -  老安山', '115万', '单价11857元/平米')
('https://image1.ljcdn.com/442000-inspection/45c9bd9b-3406-490a-906d-25edf142d90a.jpg.296x216.jpg', '御滨名门 高层三房 朝东南 业主诚心卖', '御滨名门  ', '高楼层(共26层)2016年建塔楼  -  实验小学', '175万', '单价17529元/平米')
('https://image1.ljcdn.com/442000-inspection/9fee05e2-a629-41ef-925e-0d8a277ec9ba.jpg.296x216.jpg', '星际豪庭 新净毛坯 两房两卫 可改三房', '星际豪庭  ', '低楼层(共32层)2012年建板楼  -  市人大', '139万', '单价14554元/平米')
('https://image1.ljcdn.com/442000-inspection/a690cf1e-1d1d-4983-946e-0ffff52be74d.jpg.296x216.jpg', '精装三房 南北通透 带个人防车位', '名雅豪庭一期  ', '高楼层(共11层)2007年建塔楼  -  实验小学', '238万', '单价16600元/平米')
('https://image1.ljcdn.com/442000-inspection/9c4b06c5-8756-4545-9fa9-05194bffa588.jpg.296x216.jpg', '颐和山庄 复式四房  朝南 视野好', '颐和山庄  ', '高楼层(共11层)2007年建塔楼  -  市人大', '375万', '单价17541元/平米')
('https://image1.ljcdn.com/442000-inspection/7248ee5b-129c-445b-bf5a-c6ddf61e34ec.jpg.296x216.jpg', '富逸臻园   南北通透   满两年', '富逸臻园  ', '低楼层(共24层)2007年建板楼  -  实验小学', '600万', '单价25744元/平米')
('https://image1.ljcdn.com/442000-inspection/1c46c8c9-49d9-4263-9a9c-a16d80861a3f.jpg.296x216.jpg', '北向   电梯中楼层   正规三房', '御滨名门  ', '中楼层(共32层)2016年建塔楼  -  实验小学', '225万', '单价17457元/平米')
('https://image1.ljcdn.com/442000-inspection/b90ecc07-b783-4589-b21d-cb416a6d9433.jpg.296x216.jpg', '豪逸御华庭 大四房 客厅双阳台 南北通透。', '豪逸御华庭  ', '低楼层(共26层)2010年建板楼  -  第一城小学', '223万', '单价15834元/平米')
('https://image1.ljcdn.com/442000-inspection/d8584a08-055a-427a-a7f4-7de6a57d8591.jpg.296x216.jpg', '星际豪庭 毛坯三房 户型方正 诚意出售', '星际豪庭  ', '低楼层(共32层)2012年建板楼  -  市人大', '178万', '单价15476元/平米')
('https://image1.ljcdn.com/442000-inspection/8b37bbfa-4a50-4980-9d41-dfc8c94fe184.jpg.296x216.jpg', '电梯高楼层  视野开阔风景好，利和附近，核心商圈。', '豪苑大厦  ', '高楼层(共31层)塔楼  -  民权路', '137万', '单价10621元/平米')
('https://image1.ljcdn.com/442000-inspection/4bb77aa8-3aec-45d8-8aba-11a99f094af9.jpg.296x216.jpg', '城市花园怡景阁 精装三房 家电全送 南北对流', '城市花园怡景阁  ', '高楼层(共7层)2003年建塔楼  -  岐头社区', '128万', '单价11516元/平米')
('https://image1.ljcdn.com/442000-inspection/11b8af78-a118-4331-8c92-bb60cf5cefa4.jpg.296x216.jpg', '华盈尚轩 精装3房 电梯高层 视野无摭挡', '华盈尚轩  ', '高楼层(共18层)2013年建塔楼  -  实验小学', '169.5万', '单价15099元/平米')
('https://image1.ljcdn.com/442000-inspection/22ac8ff9-5bd5-44a3-80cb-647e41e97b80.jpg.296x216.jpg', '大信海岸家园 3室2厅 165万', '大信海岸家园  ', '高楼层(共11层)板楼  -  轻轨北站', '165万', '单价15567元/平米')
('https://image1.ljcdn.com/442000-inspection/92f5a8d8-3a9a-43eb-86f2-a0aaa648d3e6.jpg.296x216.jpg', '汇星豪庭 3室2厅 200万', '汇星豪庭  ', '高楼层(共12层)2010年建塔楼  -  实验小学', '200万', '单价15455元/平米')
('https://image1.ljcdn.com/442000-inspection/2a7a4345-ded7-45b8-8448-133ceb13a517.jpg.296x216.jpg', '中海锦城 3室2厅 196万', '中海锦城  ', '高楼层(共33层)2013年建塔楼  -  轻轨北站', '196万', '单价15972元/平米')
('https://image1.ljcdn.com/442000-inspection/56bfe9fb-541b-4eaa-b98f-a0afad6a612a.jpg.296x216.jpg', '大信海岸4房2厅2卫2阳台南北对流采光通风好', '大信海岸家园  ', '中楼层(共11层)2007年建板楼  -  轻轨北站', '330万', '单价18858元/平米')
('https://image1.ljcdn.com/442000-inspection/d537f9b1-6efc-4b81-bc63-0dd98510d05f.jpg.296x216.jpg', '星际豪庭 高层三房 朝向金鹰广场', '星际豪庭  ', '高楼层(共32层)2012年建板楼  -  市人大', '208万', '单价16536元/平米')
('https://image1.ljcdn.com/442000-inspection/3c10194b-f6c5-431e-b0bf-a3d933de033d.jpg.296x216.jpg', '采光好，通风，中高楼层，黄金地段', '康怡閣  ', '中楼层(共7层)暂无数据  -  民权路', '60万', '单价8670元/平米')
('https://image1.ljcdn.com/442000-inspection/cf351da3-5365-4916-9a5f-82796b6c626a.jpg.296x216.jpg', '泓逸苑 电梯房 毛坯 户型方正 随心装修', '泓逸苑  ', '低楼层(共18层)2012年建塔楼  -  岐头社区', '145.5万', '单价17006元/平米')
('https://image1.ljcdn.com/442000-inspection/3a82e05a-b00c-4d6f-9854-d8ef373226a1.jpg.296x216.jpg', '户型方正，采光良好，南北对流。', '东盛苑  ', '高楼层(共6层)2003年建板楼  -  实验小学', '95万', '单价10249元/平米')
('https://image1.ljcdn.com/442000-inspection/df4a353d-d49e-466f-a347-176f67211e07.jpg.296x216.jpg', '星际豪庭 3室2厅 195万', '星际豪庭  ', '高楼层(共32层)2012年建板楼  -  市人大', '195万', '单价16046元/平米')
('https://image1.ljcdn.com/442000-inspection/918e5f60-aef4-409e-9686-03bb0357afaf.jpg.296x216.jpg', '南下商圈 利和繁华商圈 精装出售 朝南单位 保养好', '豪逸华庭三期  ', '中楼层(共24层)2006年建塔楼  -  南下市场', '129万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/23eb0167-8c5b-4770-8ce0-d4655bb307cf.jpg.296x216.jpg', '第一城 正规三房两卫 黄金楼层 装修保养好 拎包可住', '第一城  ', '低楼层(共6层)1990年建塔楼  -  第一城小学', '95万', '单价9934元/平米')
('https://image1.ljcdn.com/442000-inspection/5ce6d0a6-7a4e-4086-af53-dfd9be4779a6.jpg.296x216.jpg', '毛坯高楼层  视野开阔  东南朝向 电梯洋房', '时代云图  ', '高楼层(共18层)2015年建塔楼  -  实验小学', '165万', '单价16837元/平米')
('https://image1.ljcdn.com/442000-inspection/de2f6d81-4a64-4ad3-9aff-5e1e4c5a5509.jpg.296x216.jpg', '东盛花园 精装2房 采光视野好 周边配套成熟', '东盛花园  ', '高楼层(共7层)1996年建塔楼  -  实验小学', '68万', '单价9668元/平米')
('https://image1.ljcdn.com/442000-inspection/eebcc82d-3629-4cf2-9a03-15ac65078b7b.jpg.296x216.jpg', '湖滨北路 4室2厅 460万', '湖滨北路  ', '低楼层(共3层)暂无数据  -  实验小学', '460万', '单价16565元/平米')
('https://image1.ljcdn.com/442000-inspection/a590ccfa-ac7f-40e2-8888-a6bd51385d2a.jpg.296x216.jpg', '置贤大厦 1室1厅 130万', '置贤大厦  ', '高楼层(共27层)2015年建塔楼  -  岐头社区', '130万', '单价14647元/平米')
('https://image1.ljcdn.com/442000-inspection/056ce50d-3801-454b-94a1-148126277bca.jpg.296x216.jpg', '第一城 2室2厅 51万', '第一城  ', '高楼层(共6层)1990年建塔楼  -  第一城小学', '51万', '单价7636元/平米')
('https://image1.ljcdn.com/442000-inspection/6d54256b-59d5-4e6f-8f73-f0f48fefaf70.jpg.296x216.jpg', '富豪山庄 格局方正两房 业主诚心出售', '富豪山庄  ', '高楼层(共7层)1998年建板楼  -  市人大', '80万', '单价7828元/平米')
('https://image1.ljcdn.com/442000-inspection/c5b44a4d-d8d8-4887-a80b-737009a404d0.jpg.296x216.jpg', '北向    电梯中楼层    正规三房', '御滨名门  ', '中楼层(共32层)2016年建塔楼  -  实验小学', '235万', '单价18233元/平米')
('https://image1.ljcdn.com/442000-inspection/60cd4800-3a3f-495c-a26b-9e4d1cd5075f.jpg.296x216.jpg', '业主诚心卖房 近北站 方便看房', '中海锦城  ', '高楼层(共33层)2013年建塔楼  -  轻轨北站', '205万', '单价16270元/平米')
('https://image1.ljcdn.com/442000-inspection/d02f87cb-e785-4090-93d1-b9982e733eb4.jpg.296x216.jpg', '君悦豪庭一期 精装 2+1户型 诚售！', '君悦豪庭一期  ', '高楼层(共32层)2008年建塔楼  -  老安山', '135万', '单价12848元/平米')
('https://image1.ljcdn.com/442000-inspection/29930bd8-10cc-4886-8e88-be5d4c76a239.jpg.296x216.jpg', '颐和山庄 精装复式洋房 朝南 环境安静', '颐和山庄  ', '中楼层(共11层)2007年建塔楼  -  市人大', '410万', '单价17556元/平米')
('https://image1.ljcdn.com/442000-inspection/deb526f3-4505-46a0-90ae-b7a248897bb9.jpg.296x216.jpg', '独立小区 四室三卫三阳台 超大客厅 南北通透', '颐和山庄  ', '低楼层(共11层)暂无数据  -  市人大', '350万', '单价18047元/平米')
('https://image1.ljcdn.com/442000-inspection/860b69ce-37f8-43bf-80eb-34d5628471bd.jpg.296x216.jpg', '淘金豪庭 3室2厅 168万', '淘金豪庭  ', '低楼层(共17层)2009年建塔楼  -  实验小学', '168万', '单价16311元/平米')
('https://image1.ljcdn.com/442000-inspection/8cc6b663-7b2e-40ab-b147-3e10b516dec8.jpg.296x216.jpg', '上海城 2室2厅 70万', '上海城  ', '高楼层(共7层)板楼  -  第一城小学', '70万', '单价9723元/平米')
('https://image1.ljcdn.com/442000-inspection/f1b85bae-2754-4062-96ba-3fc126ada5ab.jpg.296x216.jpg', '精装两房，高楼层，视野好，朝南户型。', '君悦豪庭一期  ', '高楼层(共32层)2008年建塔楼  -  老安山', '120万', '单价12384元/平米')
('https://image1.ljcdn.com/442000-inspection/788b198c-2a95-4b76-89c0-b92acb4116c7.jpg.296x216.jpg', '富逸臻园 4室2厅 520万', '富逸臻园  ', '低楼层(共24层)2007年建板楼  -  实验小学', '520万', '单价26342元/平米')
('https://image1.ljcdn.com/442000-inspection/b638e243-ffad-4ec0-9624-a8aecb6f46d2.jpg.296x216.jpg', '大信溢彩年华 毛坯三房 南北对流 视野开阔', '大信溢彩年华  ', '中楼层(共31层)2014年建塔楼  -  岐头社区', '170万', '单价14552元/平米')
('https://image1.ljcdn.com/442000-inspection/e88ac1d6-3233-4a46-8dc7-46db01d0b10b.jpg.296x216.jpg', '电梯公寓 毛坯大房 商住两用 改造随意', '置贤大厦  ', '中楼层(共27层)2015年建塔楼  -  岐头社区', '59万', '单价11275元/平米')
('https://image1.ljcdn.com/442000-inspection/2ffad3d4-08c2-4d90-8cb6-18752a4d01aa.jpg.296x216.jpg', '第一城 3室2厅 70.2万', '第一城  ', '高楼层(共6层)1990年建塔楼  -  第一城小学', '70.2万', '单价7509元/平米')
('https://image1.ljcdn.com/442000-inspection/d0319be7-0be2-4556-9d5d-6e384f538bd2.jpg.296x216.jpg', '业主换大房，诚心出售，满五不唯一', '君悦豪庭二期  ', '中楼层(共28层)2008年建塔楼  -  老安山', '79万', '单价16583元/平米')
('https://image1.ljcdn.com/442000-inspection/0e9e7ef5-7cf7-43c4-b9c4-b96176ec6e56.jpg.296x216.jpg', '大信君汇湾 主卧望江 南北对流 中高楼层', '大信君汇湾  ', '中楼层(共29层)2011年建塔楼  -  轻轨北站', '138万', '单价16748元/平米')
('https://image1.ljcdn.com/442000-inspection/cea7806f-40ac-44f4-a7f2-b692bb889fad.jpg.296x216.jpg', '远洋新悦 毛坯3房 采光好 视野广阔 赠入户花园', '远洋新悦  ', '高楼层(共29层)2016年建塔楼  -  老安山', '150万', '单价13171元/平米')
('https://image1.ljcdn.com/442000-inspection/77124810-5d94-433c-9490-183a83676951.jpg.296x216.jpg', '城市花园怡景阁 2室2厅 130万', '城市花园怡景阁  ', '高楼层(共7层)2003年建塔楼  -  岐头社区', '130万', '单价11710元/平米')
('https://image1.ljcdn.com/442000-inspection/7f18199a-eab2-47bc-877c-e91234603bc1.jpg.296x216.jpg', '第一城 3室2厅 69.2万', '第一城  ', '高楼层(共6层)1990年建塔楼  -  第一城小学', '69.2万', '单价7502元/平米')
('https://image1.ljcdn.com/442000-inspection/49b1de5a-b753-44ab-a664-89c2abbcfd63.jpg.296x216.jpg', '小区安静，采光好空气好，中高楼层，', '南江路12号  ', '中楼层(共6层)暂无数据  -  南下市场', '73万', '单价8824元/平米')
('https://image1.ljcdn.com/442000-inspection/db8c994a-c543-461b-8c68-fe3c787cc288.jpg.296x216.jpg', '延龄路 3室0厅 155.61万', '延龄路  ', '低楼层(共3层)塔楼  -  逸仙湖', '155.7万', '单价12825元/平米')
('https://image1.ljcdn.com/442000-inspection/b01eae20-445b-4d31-a06b-bdaa236c1b6c.jpg.296x216.jpg', '石歧彩云居 楼层好 格局方正 业主诚心出售', '彩云居  ', '高楼层(共9层)2009年建板楼  -  市人大', '112万', '单价15347元/平米')
('https://image1.ljcdn.com/442000-inspection/7d698f45-6c94-4fb0-be83-de90fd54c035.jpg.296x216.jpg', '富逸臻园 精装3房 高档小区 南北通透', '富逸臻园  ', '中楼层(共24层)2007年建板楼  -  实验小学', '364万', '单价26000元/平米')
('https://image1.ljcdn.com/442000-inspection/20a15ef3-9cfb-4498-8f0a-69cfa97ab194.jpg.296x216.jpg', '永怡花园 精装2房 电梯中层 保养新净', '永怡花园  ', '中楼层(共10层)2001年建塔楼  -  市人大', '90万', '单价12000元/平米')
('https://image1.ljcdn.com/442000-inspection/7624e22f-b530-48ce-882c-3faeffa6eb21.jpg.296x216.jpg', '豪逸华庭三期 毛坯四房两厅 南北对流 繁华地段配套好', '豪逸华庭三期  ', '中楼层(共24层)2006年建塔楼  -  南下市场', '210万', '单价17767元/平米')
('https://image1.ljcdn.com/442000-inspection/45f8ec35-3b94-4953-9988-6951696b9a62.jpg.296x216.jpg', '富豪山庄 3室2厅 95万', '富豪山庄  ', '高楼层(共7层)1998年建板楼  -  市人大', '95万', '单价8897元/平米')
('https://image1.ljcdn.com/442000-inspection/171bcc91-3ba2-4e62-b048-f1e01ffd630e.jpg.296x216.jpg', '东明花园 全新装修 温馨三房 格局正 采光好', '东明花园  ', '高楼层(共7层)1993年建塔楼  -  实验小学', '93万', '单价11734元/平米')
('https://image1.ljcdn.com/442000-inspection/13f0c7ec-b39b-4189-9237-c41cb5d67b3e.jpg.296x216.jpg', '东盛花园 3室2厅 102万', '东盛花园  ', '高楼层(共7层)1996年建塔楼  -  实验小学', '102万', '单价9623元/平米')
('https://image1.ljcdn.com/442000-inspection/da38bdd0-023a-491f-85b4-b3abbfdb339d.jpg.296x216.jpg', '星际豪庭，精装两房，高楼层，视野开阔', '星际豪庭  ', '高楼层(共32层)2012年建板楼  -  市人大', '150万', '单价17242元/平米')
('https://image1.ljcdn.com/442000-inspection/d530dc34-df2b-4337-a857-5a902adba4df.jpg.296x216.jpg', '华盈尚轩 电梯三房 简装 各付各税', '华盈尚轩  ', '低楼层(共18层)2013年建塔楼  -  实验小学', '158万', '单价13628元/平米')
('https://image1.ljcdn.com/442000-inspection/b6c40697-665f-44cc-aa03-6ab588d59ffd.jpg.296x216.jpg', '富元利和豪庭一期 4室2厅 220万', '富元利和豪庭一期  ', '中楼层(共30层)塔楼  -  第一城小学', '220万', '单价12644元/平米')
('https://image1.ljcdn.com/442000-inspection/b447f7d9-99f3-4bb7-8044-2f6e43d3a8e0.jpg.296x216.jpg', '永怡花园，带平台的精装修两房出售', '永怡花园  ', '低楼层(共10层)2001年建塔楼  -  市人大', '94万', '单价13512元/平米')
('https://image1.ljcdn.com/442000-inspection/81c516b3-c7bf-4ab4-b018-e9c44578cced.jpg.296x216.jpg', '富豪山庄 3室2厅 105万', '富豪山庄  ', '低楼层(共7层)板楼  -  市人大', '105万', '单价9634元/平米')
('https://image1.ljcdn.com/442000-inspection/d0f33284-510c-4852-8cd1-bea4b48006f2.jpg.296x216.jpg', '名雅单身公寓 业主诚意出售 配套完善 出行方便', '名雅豪庭二期  ', '中楼层(共11层)2007年建塔楼  -  实验小学', '50万', '单价15152元/平米')
('https://image1.ljcdn.com/442000-inspection/ce291474-f3af-4330-a96e-553d8e6461fc.jpg.296x216.jpg', '正规大三房  中高楼层  户型方正  采光好', '富元利和豪庭一期  ', '低楼层(共30层)塔楼  -  第一城小学', '145万', '单价13116元/平米')
('https://image1.ljcdn.com/442000-inspection/f429654f-1d83-40e8-a7ef-e655464856c2.jpg.296x216.jpg', '星汇湾 3室2厅 329万', '星汇湾  ', '低楼层(共26层)2012年建板楼  -  老安山', '329万', '单价16786元/平米')
('https://image1.ljcdn.com/442000-inspection/4dad66fd-4a6e-4a3b-9daa-9a633427ffe3.jpg.296x216.jpg', '莲柏新村 3室2厅 130万', '莲柏新村  ', '中楼层(共8层)1989年建塔楼  -  市人大', '130万', '单价10030元/平米')
('https://image1.ljcdn.com/442000-inspection/98622c1f-3903-4892-857a-b28dd848a8d0.jpg.296x216.jpg', '御滨名门 东南向 三房 诚意出售 看房有锁匙', '御滨名门  ', '低楼层(共26层)2016年建塔楼  -  实验小学', '185万', '单价18547元/平米')
('https://image1.ljcdn.com/442000-inspection/b1e4f06f-e878-4b3b-a451-53a4db5fca08.jpg.296x216.jpg', '欧雅公馆 复式单位 诚心出售 带阳台 采光通风好', '欧雅豪庭  ', '低楼层(共12层)2015年建板塔结合  -  老安山', '90万', '单价16072元/平米')
('https://image1.ljcdn.com/442000-inspection/4df2372c-e2d9-4f69-96b0-8a35d903dd77.jpg.296x216.jpg', '星际豪庭 3室2厅 206万', '星际豪庭  ', '高楼层(共32层)2012年建板楼  -  市人大', '206万', '单价16920元/平米')
('https://image1.ljcdn.com/442000-inspection/6fd8d335-0007-4376-8e76-897e0dc6b0a3.jpg.296x216.jpg', '中仪公寓，精装修复式两层住房，高层精致小户型 。', '中仪花园海伦堡  ', '高楼层(共11层)2008年建塔楼  -  岐头社区', '90万', '单价12413元/平米')
('https://image1.ljcdn.com/442000-inspection/910d3491-9343-4dad-b114-b4dcad4145ac.jpg.296x216.jpg', '御滨名门 毛坯四房 望江景 业主诚意出售', '御滨名门  ', '低楼层(共26层)2016年建塔楼  -  实验小学', '245万', '单价16781元/平米')
('https://image1.ljcdn.com/442000-inspection/0895c20f-4956-4d82-ade7-571f7fa79f48.jpg.296x216.jpg', '时代云图  毛坯2+1户型 格局方正', '时代云图  ', '低楼层(共18层)2015年建塔楼  -  实验小学', '140万', '单价16280元/平米')
