('https://image1.ljcdn.com/130100-inspection/2996c50b-b41d-4edc-bba5-a4d6e88ab0ed.jpg.296x216.jpg', '维多利亚三居  观景房  买房送地下室双水系体育公园', '海德园  ', '高楼层(共30层)板楼  -  塔冢', '305万', '单价20649元/平米')
('https://image1.ljcdn.com/130100-inspection/eb96db6a-a7f0-4434-b0f6-1ffae243ca12.jpg.296x216.jpg', '富强小区沁舒园 满五唯一两居室', '富强小区沁舒园  ', '高楼层(共6层)板楼  -  青园', '112万', '单价15042元/平米')
('https://image1.ljcdn.com/130100-inspection/ee28981e-4e8e-42c1-b8a8-eac5c402d827.jpg.296x216.jpg', '小区位置安静，环境优美，交通便利', '南岭小区  ', '低楼层(共6层)板楼  -  贾村', '110万', '单价14995元/平米')
('https://image1.ljcdn.com/110000-inspection/ad2bb6e0-a080-41e7-b4c3-ba4af7f79bb9.jpg.296x216.jpg', 'lianjia.房源凤凰城一期挨着南二环', '凤凰城  ', '高楼层(共18层)板楼  -  众美', '153万', '单价17298元/平米')
('https://image1.ljcdn.com/130100-inspection/93bd4643-1ceb-4157-bb25-8ba223ffdafb.jpg.296x216.jpg', '神兴三期，联邦商圈，丁香园附近', '神兴小区  ', '中楼层(共7层)板楼  -  大马村', '195万', '单价18805元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload6dc96c66-3caa-4df9-b895-81f72bc2c459.jpg.296x216.jpg', '怀特附近南北通透两居室全明格局三层楼层采光好无遮挡', '碧水青园  ', '中楼层(共6层)板楼  -  青园', '178万', '单价20927元/平米')
('https://image1.ljcdn.com/130100-inspection/a9b51449-0a4b-4b2e-800f-51bde74fcffb.jpg.296x216.jpg', '华脉新村 精装修 四居室 中高层', '华脉新村  ', '高楼层(共15层)板楼  -  四十中学', '300万', '单价16474元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload8ff4e1e5-3f47-41ea-93dd-6b08f2c2b7c1.jpg.296x216.jpg', '青园小区，三层两居室带客厅，满两年', '青园小区  ', '中楼层(共5层)板楼  -  青园', '115万', '单价16193元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadb10ecb43-ed0f-4f3c-99b5-3d459e3387c2.jpg.296x216.jpg', '雅清苑 精装修 大三居 南北通透 诚售', '雅清苑  ', '高楼层(共6层)板楼  -  位同', '208万', '单价15585元/平米')
('https://image1.ljcdn.com/130100-inspection/test-0314d9c7-7f7e-4cf5-a03b-588c72839ba8.png.296x216.jpg', '卓达书香园一区  通透两室 本满五年 随时看房', '卓达书香园一区  ', '高楼层(共6层)板楼  -  裕兴', '160万', '单价15780元/平米')
('https://image1.ljcdn.com/130100-inspection/900739e1-a58f-4563-a66c-56aa1ff27630.jpg.296x216.jpg', '满二年  南北通透 楼层好 精装修', '河北科技大学东区宿舍  ', '中楼层(共5层)板楼  -  槐北', '180万', '单价18540元/平米')
('https://image1.ljcdn.com/130100-inspection/81e6655e-9dd4-4337-800f-63cc4885c0cc.JPG.296x216.jpg', '安苑小区   精装修   业主诚心出售', '安苑小区A区  ', '高楼层(共7层)板楼  -  众美', '175万', '单价11190元/平米')
('https://image1.ljcdn.com/110000-inspection/802fcfbf-fdd3-48ff-bcb1-5524e8533e30.jpg.296x216.jpg', '山水郡大三室，采光好，毛坯房，任意装修，临公园44中', '山水郡  ', '高楼层(共22层)板楼  -  大马村', '375万', '单价23652元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload27b54d9d-b905-415e-a21b-49d552a13f76.jpg.296x216.jpg', '道桥宿舍 一楼三室 适合有老人的家庭', '道桥宿舍  ', '低楼层(共6层)板楼  -  槐北', '135万', '单价16777元/平米')
('https://image1.ljcdn.com/130100-inspection/b05e3ffb-73db-4b38-82bb-245379f4ed78.jpg.296x216.jpg', '石门小区 2室2厅 145万', '石门小区  ', '高楼层(共6层)板楼  -  东苑', '145万', '单价17598元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploada73254d0-47ba-4c46-96a7-bf4db6d5d3c0.jpg.296x216.jpg', '恒大雅苑 精装修 户型好 采光棒 无遮挡 满两年 个税', '恒大雅苑  ', '低楼层(共32层)板楼  -  众美', '200万', '单价16243元/平米')
('https://image1.ljcdn.com/130100-inspection/c9fbc65c-4a89-4598-88b8-e2d5b7cbf805.jpg.296x216.jpg', '青南社区 低楼层 两居室 无遮挡 仅有契税', '青南小区  ', '低楼层(共7层)板楼  -  青园', '110万', '单价16761元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload9ba127a5-bf90-48b8-a4c9-34ee75ae751c.jpg.296x216.jpg', '国际城二期  简装三居室  满五年', '国际城二期  ', '低楼层(共7层)板楼  -  银通', '305万', '单价22981元/平米')
('https://image1.ljcdn.com/130100-inspection/6ed859dd-933a-4186-8247-2523fa8a587c.jpg.296x216.jpg', '尖岭小区 2室1厅 118万', '尖岭小区  ', '高楼层(共6层)板楼  -  槐北', '118万', '单价21212元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadbad814ff-bfb7-46ee-85eb-eee329d46d43.jpg.296x216.jpg', 'lian jia电梯小高层+满二，个税+看房方便，视野开阔', '新天地自然康城  ', '高楼层(共12层)板楼  -  大马村', '206万', '单价23330元/平米')
('https://image1.ljcdn.com/130100-inspection/fd595d8f-9a78-406f-91e6-a84d2ced91b3.jpg.296x216.jpg', '国际城三期 双阳卧室 主卧朝阳带阳台 中等装修', '国际城三期  ', '高楼层(共24层)板楼  -  银通', '190万', '单价21279元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload24726800-ef39-44bd-9bc5-25efaa4da815.jpg.296x216.jpg', '东方官邸 经典跃层  采光好无遮挡', '东方观邸  ', '中楼层(共12层)板楼  -  大马村', '210万', '单价16921元/平米')
('https://image1.ljcdn.com/130100-inspection/d15d038f-82e3-4d50-b9e0-2973e0f8c5cd.jpg.296x216.jpg', 'lian jia房源，旭景琴园 南北通透两居室  满五唯一', '旭景琴园  ', '高楼层(共7层)板楼  -  孙村', '190万', '单价17292元/平米')
('https://image1.ljcdn.com/130100-inspection/b0234a54-8bc0-478e-b17c-d3bb3c495f4b.jpg.296x216.jpg', '石门小区无大税 无土地出让金 无抵押 随时看房', '石门小区  ', '高楼层(共6层)板楼  -  东苑', '140万', '单价16227元/平米')
('https://image1.ljcdn.com/130100-inspection/8e3c94f2-eccd-4577-a6ac-df7577cd58f4.jpg.296x216.jpg', '石府小区 2室1厅 165万', '石府小区  ', '高楼层(共6层)板楼  -  东苑', '165万', '单价19218元/平米')
('https://image1.ljcdn.com/130100-inspection/5d171736-d3f3-4f8f-a5f4-a4098c029ac0.jpg.296x216.jpg', '世纪花园东区 三室跃层 看房方便 双阳卧室 客厅带阳台', '世纪花园东区  ', '中楼层(共8层)板楼  -  世纪公园', '280万', '单价19780元/平米')
('https://image1.ljcdn.com/130100-inspection/3d40f1eb-8093-43d6-8eb4-a0c33725331f.jpg.296x216.jpg', '阳光花园 南北通透三居 好楼层 无遮挡 交通便利', '阳光花园  ', '中楼层(共7层)板楼  -  众美', '220万', '单价16052元/平米')
('https://image1.ljcdn.com/130100-inspection/82936332-c390-457e-8253-fbbfe02c4ed4.jpg.296x216.jpg', '嘉实蓝岸 2室1厅 175万', '嘉实蓝岸  ', '低楼层(共24层)板楼  -  槐北', '175万', '单价22500元/平米')
('https://image1.ljcdn.com/130100-inspection/a2a258cd-122c-4c75-8ec1-7dae83d2e9c6.jpg.296x216.jpg', '众美凤凰绿都 3室2厅 223万', '众美凤凰绿都  ', '高楼层(共33层)板楼  -  众美', '223万', '单价16661元/平米')
('https://image1.ljcdn.com/130100-inspection/2b37b80c-ac09-4874-af8c-9555b53a3005.jpg.296x216.jpg', '满两年 成熟商圈 配套齐全 大三居全明户型 三阳台', '银通小区  ', '高楼层(共6层)板楼  -  银通', '180万', '单价13616元/平米')
('https://image1.ljcdn.com/130100-inspection/db773dee-b267-4f18-bc17-36d7177606b7.JPG.296x216.jpg', '神兴小区 满五年 南北通厅通卧 精装自住两居室', '神兴小区  ', '高楼层(共6层)板楼  -  大马村', '200万', '单价21678元/平米')
('https://image1.ljcdn.com/130100-inspection/f90ffbc8-3e3a-4f21-a577-5c9492100dfd.jpg.296x216.jpg', '万达广场 南北通透三居  精装视野开阔 全明格局', '万达广场B1南区  ', '中楼层(共33层)板楼  -  槐北', '280万', '单价22015元/平米')
('https://image1.ljcdn.com/130100-inspection/35b89ed8-5584-401f-9cf8-225b78d31100.jpg.296x216.jpg', '石府小区 2室2厅 150万', '石府小区  ', '中楼层(共6层)板楼  -  东苑', '150万', '单价17040元/平米')
('https://image1.ljcdn.com/130100-inspection/1add0def-b56f-4321-82bb-527e1a52ae05.jpg.296x216.jpg', '金马小区腾达园 2室1厅 160万', '金马小区腾达园  ', '高楼层(共6层)板楼  -  裕东', '160万', '单价16996元/平米')
('https://image1.ljcdn.com/130100-inspection/c23ebbe4-d04d-42fa-8da1-ce71e808ae38.jpg.296x216.jpg', '蓝郡名邸 2室2厅 199万', '蓝郡名邸  ', '中楼层(共24层)板楼  -  大马村', '199万', '单价20734元/平米')
('https://image1.ljcdn.com/110000-inspection/d3378a8e-082c-4951-adfa-a28a60238dab.jpg.296x216.jpg', '安苑A区 正规两居室 南北通透 交通便利', '安苑小区A区  ', '低楼层(共7层)板楼  -  众美', '195万', '单价18186元/平米')
('https://image1.ljcdn.com/130100-inspection/0e2e3dfd-a8a5-40e7-9c7b-4cb9f3e92d3c.jpg.296x216.jpg', 'lian jia.房源满五年唯一 简装修南北通透两居 诚心卖', '液化气宿舍  ', '高楼层(共6层)板楼  -  大马村', '130万', '单价20635元/平米')
('https://image1.ljcdn.com/130100-inspection/0f94827f-f483-4549-a790-eabd371a7a46.jpg.296x216.jpg', '金域蓝湾一层全南户型，今年十一月份满两年', '金域蓝湾  ', '低楼层(共26层)板楼  -  大马村', '190万', '单价20254元/平米')
('https://image1.ljcdn.com/130100-inspection/0d6c2008-af84-4087-98f9-7d07745f1b8f.jpg.296x216.jpg', '豪景丽园 精装修 满五年唯一 南北朝向两居 明厨明卫', '豪景丽园  ', '中楼层(共12层)板楼  -  东苑', '236万', '单价21646元/平米')
('https://image1.ljcdn.com/130100-inspection/79494d18-27e8-4722-8ee3-fdd6abe09e1e.jpg.296x216.jpg', '电业二社区西区 3室2厅 188万', '电业二社区西区  ', '中楼层(共5层)板楼  -  富强', '188万', '单价19366元/平米')
('https://image1.ljcdn.com/130100-inspection/60b04c6f-1497-45c6-b334-0723626010eb.jpg.296x216.jpg', '万达广场B1南区 2室2厅 199万', '万达广场B1南区  ', '中楼层(共34层)板楼  -  槐北', '199万', '单价22176元/平米')
('https://image1.ljcdn.com/110000-inspection/2ead26b6-8b58-4354-a0bc-a1764ab64942.jpg.296x216.jpg', '东苑小区 双阳卧室 低楼层 不临街 满五唯一', '东苑小区  ', '低楼层(共6层)板楼  -  东苑', '140万', '单价21171元/平米')
('https://image1.ljcdn.com/130100-inspection/28079f47-9c04-4b79-a8d6-431977b44b2c.jpg.296x216.jpg', '恒大雅苑 3室2厅 202万', '恒大雅苑  ', '低楼层(共32层)板楼  -  众美', '202万', '单价13943元/平米')
('https://image1.ljcdn.com/130100-inspection/0cb9a1f2-c182-4886-8ed6-1d2adec5d72e.jpg.296x216.jpg', '两居室 全南户型 满四年大客厅 配套齐全', '金马小区腾飞园  ', '中楼层(共5层)板楼  -  银通', '130万', '单价19403元/平米')
('https://image1.ljcdn.com/130100-inspection/211aad43-f3a4-4e2f-9de1-c58102208c6d.jpg.296x216.jpg', '金域蓝湾 满五唯一  南北通透 随时可看', '金域蓝湾  ', '高楼层(共26层)板楼  -  大马村', '235万', '单价20464元/平米')
('https://image1.ljcdn.com/130100-inspection/60e82ea8-23f9-4ac6-b688-40ca214cfa00.jpg.296x216.jpg', '国际城三期  南北通透 户型合理 电梯', '国际城三期  ', '高楼层(共11层)板楼  -  银通', '479万', '单价20692元/平米')
('https://image1.ljcdn.com/130100-inspection/31a4ef74-5daf-4887-a6aa-06491f658f81.jpg.296x216.jpg', '金马小区腾飞园 2室1厅 118万', '金马小区腾飞园  ', '高楼层(共6层)板楼  -  银通', '118万', '单价18138元/平米')
('https://image1.ljcdn.com/130100-inspection/086fcf49-98d5-4ab1-95b6-6b1a2efaec06.jpg.296x216.jpg', '青园街教育对面 四室一楼带院 实际面积大 随时看房', '疾控中心生活小区  ', '低楼层(共6层)板楼  -  四十中学', '368万', '单价25141元/平米')
('https://image1.ljcdn.com/130100-inspection/af575029-fdc7-46e1-a358-8a01e1ef46ea.jpg.296x216.jpg', '雅清苑，精装跃层，方正四居，南北通透', '雅清苑  ', '高楼层(共6层)板楼  -  位同', '250万', '单价18891元/平米')
('https://image1.ljcdn.com/110000-inspection/9b5c9504-a861-4d69-92d4-7c72c3d8e75f.jpg.296x216.jpg', '博文家园 2室1厅 107万', '博文家园  ', '高楼层(共7层)板楼  -  二十里铺', '107万', '单价13059元/平米')
('https://image1.ljcdn.com/120000-inspection/12cbb0fa-c243-42d4-bd5c-35d79af71cfb.jpg.296x216.jpg', '富强电力小区 三室一厅 中间楼层  怀特商圈', '富强电力小区  ', '中楼层(共21层)板楼  -  富强', '380万', '单价33174元/平米')
('https://image1.ljcdn.com/110000-inspection/8ecd6264-706e-49a7-b935-f2a7ad69b8d7.jpg.296x216.jpg', '国际城四期 花园洋房 跃层 六室三厅四卫电梯入户', '国际城四期  ', '高楼层(共6层)板楼  -  银通', '770万', '单价29067元/平米')
('https://image1.ljcdn.com/130100-inspection/866a1b83-5c7b-4e9f-86b2-98c092777bd7.jpg.296x216.jpg', '西美五洲天地 3室2厅 314万', '西美五洲天地  ', '低楼层(共34层)暂无数据  -  大马村', '314万', '单价25529元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload4d8d933d-9df1-42a8-96de-0e4f6a2ea23c.jpg.296x216.jpg', '九里庭院西区 全明户型 南北通透 满五唯一 有产权车位', '九里庭院西区  ', '低楼层(共16层)板楼  -  大马村', '295万', '单价19277元/平米')
('https://image1.ljcdn.com/130100-inspection/0c259ba8-883e-472b-80b2-178b22c2cad9.jpg.296x216.jpg', '市五院宿舍   三室一厅   满五年', '市五院宿舍  ', '低楼层(共6层)板楼  -  孙村', '165万', '单价14837元/平米')
('https://image1.ljcdn.com/130100-inspection/e985128d-e1c1-438d-a6ef-58c03fdb1249.jpg.296x216.jpg', '石门小区 2室2厅 175万', '石门小区  ', '中楼层(共6层)板楼  -  东苑', '175万', '单价19357元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploaded115202-2ca8-47c4-b378-27837b5c6b7d.jpg.296x216.jpg', '银通小区 南北通透两居室 ，满五唯一 朝南客厅', '银通小区  ', '中楼层(共6层)板楼  -  银通', '160万', '单价15953元/平米')
('https://image1.ljcdn.com/130100-inspection/eea0356b-c817-4a93-af2a-2e87cc5471c8.JPG.296x216.jpg', 'lian jia.房源 天海誉天下A区', '天海誉天下A区  ', '中楼层(共35层)板楼  -  世纪公园', '189万', '单价19764元/平米')
('https://image1.ljcdn.com/130100-inspection/e67bca93-33cd-4f97-9b15-6c5a98e3fbfe.jpg.296x216.jpg', '卓达书香园一区 七十年产权 一室 好楼层 满五唯一', '卓达书香园一区  ', '低楼层(共6层)板楼  -  裕兴', '63万', '单价19487元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload3a00fac8-b23c-4c1b-acd2-b98b35da813c.jpg.296x216.jpg', '金马小区腾跃园 高楼层 简装 交通好', '金马小区腾跃园  ', '高楼层(共6层)板楼  -  银通', '158万', '单价15758元/平米')
('https://image1.ljcdn.com/110000-inspection/66a4dda4-570c-46f7-94c1-7446d649f320.jpg.296x216.jpg', '三教堂新村，通透两居室，采光好', '三教堂新村  ', '高楼层(共7层)板楼  -  二十里铺', '127万', '单价12402元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploaddbc8ff1e-9d6f-42c7-b4bd-1c7c128cb4cb.jpg.296x216.jpg', '总价低，精装一室，中间楼层，出行方便，采光好。', '卓达小区别墅群  ', '中楼层(共7层)板楼  -  裕兴', '100万', '单价15298元/平米')
('https://image1.ljcdn.com/130100-inspection/a3d46fb8-8734-4add-bc0e-68fb9c2860e0.jpg.296x216.jpg', '27*内正规偏门两居室，通透户型，满五唯一', '液化气公司宿舍  ', '高楼层(共5层)板楼  -  裕东', '100万', '单价17407元/平米')
('https://image1.ljcdn.com/120000-inspection/49039c6e-ec50-4ad5-9e00-ae2f22099800.jpg.296x216.jpg', '国际城一期 南向小院 精装修 满五年', '国际城一期  ', '低楼层(共7层)板楼  -  银通', '395万', '单价25923元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploada4b138f8-8f86-4439-b8c7-f3b14c99630e.jpg.296x216.jpg', '山水郡 经典精装三室 小区中间位置 采光好 神兴+44中', '山水郡  ', '中楼层(共22层)板楼  -  大马村', '262万', '单价22501元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload4723a2ec-aaa2-44a3-9ab6-88cc95f85f61.jpg.296x216.jpg', '裕东小 区 南向 两居室  交通便利', '裕东小区  ', '高楼层(共6层)板楼  -  裕东', '103万', '单价20457元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload561d197f-6505-4ec3-9f5a-2ac195bdb0a3.jpg.296x216.jpg', '怀特商圈 青园南北两居室 大阳台 价格可以商量', '青园小区  ', '中楼层(共5层)板楼  -  青园', '97万', '单价16539元/平米')
('https://image1.ljcdn.com/130100-inspection/a822a53b-b171-4986-b128-1899975e19db.jpg.296x216.jpg', '世奥湾   小高层里的中高楼层 全阳面两居 没有增值税', '世奥湾  ', '高楼层(共14层)板楼  -  世纪公园', '175万', '单价19229元/平米')
('https://image1.ljcdn.com/130100-inspection/5572861a-cf23-4fa6-9faa-91496e4bcedd.jpg.296x216.jpg', '南北通透，楼层好，业主置换，诚心出售，满五唯一', '燕港新村  ', '中楼层(共7层)板楼  -  富强', '200万', '单价19740元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadb5c0cca6-2946-42cc-b0e4-a5b838254ae1.jpg.296x216.jpg', '链 家房源怀特万达43中富强小区社区满五', '富强小区清馨园  ', '高楼层(共6层)板楼  -  青园', '120万', '单价17392元/平米')
('https://image1.ljcdn.com/130100-inspection/4f070ac3-1817-47e2-b2ca-814fb37f1fac.jpg.296x216.jpg', '天海誉天下A区  大三居 中间楼层 赠送地下室 随时可看', '天海誉天下A区  ', '中楼层(共35层)板楼  -  世纪公园', '305万', '单价22052元/平米')
('https://image1.ljcdn.com/130100-inspection/e2e8d9a5-3edd-4f37-b322-49f0b4b478fc.JPG.296x216.jpg', '北方设计研究院第四生活区  三居  中楼层  满五唯一', '北方设计研究院宿舍四区  ', '中楼层(共5层)板楼  -  四十中学', '210万', '单价20950元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload947f60ac-feea-4350-8a46-634e902f7b0d.jpg.296x216.jpg', '九里庭院  优质三居室 带电梯 业主诚心出售', '九里庭院东区  ', '中楼层(共18层)板楼  -  大马村', '290万', '单价18455元/平米')
('https://image1.ljcdn.com/130100-inspection/test-3f39a1c8-cb17-4840-8ba4-8178b91ccece.png.296x216.jpg', '新天地自然康城 2室2厅 280万', '新天地自然康城  ', '中楼层(共16层)板楼  -  大马村', '280万', '单价25269元/平米')
('https://image1.ljcdn.com/130100-inspection/4bd6e385-f12a-4787-96da-304bfe993e8c.jpg.296x216.jpg', '满五年唯一 南北通透2居室 中间楼层 诚心出售', '河北行政学院西家属院  ', '高楼层(共6层)板楼  -  裕东', '145万', '单价17937元/平米')
('https://image1.ljcdn.com/130100-inspection/f09a03d7-aa2b-42a9-ad73-2b1c3cbac4cf.jpg.296x216.jpg', '凤凰城梧桐苑 精装两居室 交通便利 业主急售', '凤凰城梧桐苑  ', '低楼层(共34层)板楼  -  南焦', '146万', '单价17672元/平米')
('https://image1.ljcdn.com/130100-inspection/898f1b55-f336-43bc-819e-0e020d846b86.jpg.296x216.jpg', '多层板楼，一梯两户，此房处于低楼层，出行方便', '世纪花园  ', '中楼层(共6层)板楼  -  世纪公园', '335万', '单价23104元/平米')
('https://image1.ljcdn.com/130100-inspection/test-37048360-7dc2-4fa6-9bfd-1cba6e6d858f.png.296x216.jpg', '恒大雅苑 精装修 环境优美 人车分流', '恒大雅苑  ', '中楼层(共32层)板楼  -  众美', '150万', '单价15737元/平米')
('https://image1.ljcdn.com/130100-inspection/4026b27a-f5db-466b-88db-0569b14126ca.JPG.296x216.jpg', '风尚水郡 精装大两居室 交通便利 环境优雅', '风尚水郡  ', '低楼层(共27层)板楼  -  众美', '155万', '单价15724元/平米')
('https://image1.ljcdn.com/130100-inspection/5a50a177-52d5-4133-a357-64c4b8fb10c5.jpg.296x216.jpg', '绿洲公园旁 精装三室 业主自住 电梯小高 满五唯一', '全城绿洲  ', '低楼层(共12层)板楼  -  大马村', '295万', '单价21399元/平米')
