('https://image1.ljcdn.com/shfdfs-image/20180118/65881778-1b5b-4bfe-9096-a5fb9f183393.jpg.296x216.jpg', '满五唯一，全南户型，采光好，配套齐全', '虹桥万博花园  | 2室2厅 | 101.01平米 | 南 | 简装 | 有电梯', '低楼层(共28层)2004年建板楼  -  中山公园', '880万', '单价87121元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170610/4b3f3322-e02a-450c-83c7-905c6bf6356c.jpg.296x216.jpg', '全南三房厅朝东 满五减税 超实惠 ，业主诚意出售', '江苏路722弄  | 3室2厅 | 118.19平米 | 南 | 精装 | 有电梯', '中楼层(共7层)1996年建板楼  -  新华路', '830万', '单价70226元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170812/763182e5-152b-4a67-8c9d-494baa1c2d99.jpg.296x216.jpg', '复式房，南北通，精致装修，随时看，业主诚售', '仙霞大郡  | 3室2厅 | 135.18平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2001年建板楼  -  北新泾', '715万', '单价52893元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171108/d69bf66c-d26e-4149-b58f-9fb4f8f9cdbb.jpg.296x216.jpg', '内环内 普宅 房型方正 配套齐全 交通便捷看房方便', '中华小区  | 2室1厅 | 58平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1982年建板楼  -  新华路', '380万', '单价65518元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171223/1915bec0-1942-4f55-8b21-57f6cd479d78.jpg.296x216.jpg', '中山公园旁电梯房小户型，地铁近，满无唯一税费少！', '万航小区  | 1室2厅 | 62.54平米 | 西南 | 精装 | 有电梯', '低楼层(共25层)1995年建板楼  -  中山公园', '415万', '单价66358元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadb86f5f40-3216-449f-978f-18ab77356a4b.jpg.296x216.jpg', '中山公园好位置  电梯小户型总价低 上家没税 诚意出售', '中山大楼(长宁)  | 1室1厅 | 53.11平米 | 南 | 简装 | 有电梯', '低楼层(共23层)1994年建塔楼  -  中山公园', '399万', '单价75128元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploada3b619ca-5857-4e8f-8a5b-d15c321126a8.jpg.296x216.jpg', '空中别墅+板式户型+六开间朝南+诚意出售+产权清晰', '虹桥华庭  | 5室3厅 | 307平米 | 南 | 精装 | 有电梯', '高楼层(共31层)2004年建板楼  -  仙霞', '3000万', '单价97720元/平米')
('https://image1.ljcdn.com/310000-inspection/2500d64a-ec7b-4b65-9b9f-0f0be8734e44.jpg.296x216.jpg', '永馨小区 售后公房 近百联西郊  急售', '永馨小区  | 2室1厅 | 51.52平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1993年建板楼  -  北新泾', '296万', '单价57454元/平米')
('https://image1.ljcdn.com/310000-inspection/cfb55846-0864-405e-9853-a531dc633209.jpg.296x216.jpg', '板块标杆，后排仅此一套，高区景观，产权清晰，诚意', '虹桥豪苑  | 3室2厅 | 178.92平米 | 南 | 精装 | 有电梯', '高楼层(共37层)2006年建板楼  -  虹桥', '1550万', '单价86631元/平米')
('https://image1.ljcdn.com/310000-inspection/b72d1c15-7860-4260-b588-f2d08d1a9bb9.jpg.296x216.jpg', '全南户型，厨卫全明，采光好，视野好', '虹康新苑  | 2室2厅 | 100.44平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  西郊', '660万', '单价65711元/平米')
('https://image1.ljcdn.com/310000-inspection/203f0f09-aafb-4c5f-a1a0-b32c12080e4c.jpg.296x216.jpg', '新上房源 哈密路780弄 双南户型 满五唯一 税少', '哈密路780弄  | 2室1厅 | 72.6平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1990年建板楼  -  西郊', '440万', '单价60607元/平米')
('https://image1.ljcdn.com/310000-inspection/83afff1a-b95a-458e-9329-9602d8c15b08.jpg.296x216.jpg', '内环内，2006年板式花园小区，交通便利，满五唯一一套', '利星国际广场  | 2室2厅 | 101.44平米 | 南 | 精装 | 有电梯', '高楼层(共35层)2006年建板楼  -  中山公园', '860万', '单价84780元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170108/239918d9-f159-4a07-a4b3-fe4b8db2747c.jpg.296x216.jpg', '一梯两户，双南全明户型，看房方便，价格可谈', '馨兰小区  | 2室1厅 | 69.65平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  西郊', '380万', '单价54559元/平米')
('https://image1.ljcdn.com/310000-inspection/test-07dbfb52-799f-4322-96a9-89487c2831c1.png.296x216.jpg', '东诸安浜路金桥花园三房两厅两卫，带产权车位和露台！', '金桥花园  | 3室2厅 | 106.83平米 | 东 南 | 精装', '低楼层(共29层)1997年建塔楼  -  镇宁路', '835万', '单价78162元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e2496f5e-7572-4bcd-be3a-8124a8b11a55.png.296x216.jpg', '小区中位置，南北通透，采光好，看房很方便，业主诚售', '虹桥万博花园  | 2室2厅 | 115平米 | 南 | 精装 | 有电梯', '低楼层(共28层)2005年建板楼  -  中山公园', '888万', '单价77218元/平米')
('https://image1.ljcdn.com/shfdfs-image/20150714/bc872acf-5e2f-40ae-a9d8-99d907b5ba66.jpg.296x216.jpg', '板式房，南北直通，业主诚意出售，看房有钥匙。', '金色贝拉维  | 3室2厅 | 164.93平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2007年建板楼  -  古北', '1650万', '单价100043元/平米')
('https://image1.ljcdn.com/310000-inspection/test-46aded4e-773b-4db3-bf07-75a170ca8987.png.296x216.jpg', '不靠马路，位置安静，对口绿苑基金会，楼层好', '绿园一村  | 1室1厅 | 52.33平米 | 南 | 毛坯 | 无电梯', '低楼层(共6层)1997年建板楼  -  北新泾', '280万', '单价53507元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171213/d3ff9693-8e52-4fdb-89cf-e4cadc87f185.jpg.296x216.jpg', '板式户型 南北通户型  采光充足  交通便利', '虹桥万博花园  | 3室2厅 | 163.79平米 | 南 | 精装 | 有电梯', '中楼层(共28层)2005年建板楼  -  中山公园', '1380万', '单价84255元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171111/886012a0-bc90-4306-8885-d692ecfa2c70.jpg.296x216.jpg', '高品质小区 内环内成熟地段 精装修三房', '香榭苑  | 3室2厅 | 138.47平米 | 东南 | 精装 | 有电梯', '中楼层(共12层)2001年建板楼  -  新华路', '1140万', '单价82329元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161022/a27a99bb-0bd8-490a-be4b-f1bf0fb9fa93.jpg.296x216.jpg', '百年干挂石材外力面，经典罗马风格 精装南北通两房 ！', '罗马花园  | 2室2厅 | 144.33平米 | 南 | 精装 | 有电梯', '低楼层(共18层)1994年建板楼  -  古北', '880万', '单价60972元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180126/c58c3228-7099-45e5-9068-6b2d8c726bec.jpg.296x216.jpg', '售后公房，随时可看，采光好，不临街，业主诚意出售', '红庄小区  | 2室1厅 | 71.64平米 | 东南 | 简装 | 有电梯', '高楼层(共18层)1990年建塔楼  -  新华路', '520万', '单价72586元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161010/72bf5d98-bcfa-4273-964c-d06997545ef3.jpg.296x216.jpg', '总价低，采光好，电梯三房，阳台超大。', '虹桥中园  | 3室2厅 | 139.16平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2006年建板楼  -  西郊', '900万', '单价64674元/平米')
('https://image1.ljcdn.com/310000-inspection/e022eef0-858a-48cd-9084-e9ee6cd5afc7.jpg.296x216.jpg', '河风二期唯一中高区在售全南两房，', '河风丽景  | 2室2厅 | 104.22平米 | 南 | 精装 | 有电梯', '中楼层(共17层)2007年建板楼  -  天山', '830万', '单价79640元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160814/89bdd37c-8a62-4fc8-adfe-b786c1f5093f.jpg.296x216.jpg', '带产权车位，全明景观，近观苏州河，税费各付！', '虹桥河滨花园  | 3室2厅 | 231.54平米 | 南 | 精装 | 有电梯', '中楼层(共35层)2004年建板楼  -  中山公园', '1750万', '单价75581元/平米')
('https://image1.ljcdn.com/310000-inspection/6e8b277b-36bd-4d14-87e3-54fe542ed44b.jpg.296x216.jpg', '满五唯一，税少，精装修，带地暖，拎包入住，闹中取静', '天山怡景苑  | 2室2厅 | 89平米 | 南 | 精装 | 有电梯', '高楼层(共15层)2009年建板楼  -  天山', '830万', '单价93259元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170505/8cd667fe-6e70-4336-9d27-5f694caec32c.jpg.296x216.jpg', '满五唯一，税费低，边套全明，精装拎包入住，业主诚售', '天山怡景苑  | 2室2厅 | 85.91平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2009年建板楼  -  天山', '740万', '单价86137元/平米')
('https://image1.ljcdn.com/310000-inspection/test-48351c99-2057-4af7-96d5-205106fb128a.png.296x216.jpg', '本月必卖+高区景观房看公园全南两房+地铁200米+带车位', '东湖名苑  | 2室1厅 | 103.18平米 | 南 | 精装 | 有电梯', '高楼层(共23层)2004年建板楼  -  新华路', '850万', '单价82381元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadde547448-1ea0-4028-9ed3-3324e95fcbc9.jpg.296x216.jpg', '顶复 一梯两户 南北错通三房朝南 有钥匙近2、3、4号线', '虹德苑  | 3室2厅 | 142平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  中山公园', '1198万', '单价84367元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload44669558-2bc0-48b2-89b8-3e110b41ed84.jpg.296x216.jpg', '此房在小区 中间位置离北新泾3号口直线距离200米左右', '新泾三村  | 3室0厅 | 65.53平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1986年建板楼  -  北新泾', '400万', '单价61041元/平米')
('https://image1.ljcdn.com/310000-inspection/test-cb597335-4264-4f31-b52f-1f590ae863fb.png.296x216.jpg', '业主诚意出售！看房提前预约！付款方式好价格能谈', '华云大楼  | 2室2厅 | 67.25平米 | 西 | 简装 | 有电梯', '高楼层(共16层)1992年建塔楼  -  新华路', '436万', '单价64833元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171129/2e8007cb-4531-4063-ae28-3e7cb759b0da.jpg.296x216.jpg', '您可以不买，但是您一定要看一次，古北华丽卖的顶复', '华丽家族古北花园  | 3室2厅 | 242.28平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2005年建板楼  -  古北', '2749万', '单价113464元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171031/9752c5b0-3c4f-424c-89d7-197cc2fe513e.jpg.296x216.jpg', '11年次新房管理严格，板式南北户型，看苏州河景观，急', '新天地河滨花园  | 3室2厅 | 143.48平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2011年建板楼  -  天山', '1338万', '单价93254元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ae33dbbb-e4bb-4922-8c32-49f28b2116a6.png.296x216.jpg', '满五唯一，中式装修风格，采光好，视野开阔，交通便利', '海逸公寓  | 3室2厅 | 132.42平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2005年建板楼  -  天山', '990万', '单价74763元/平米')
('https://image1.ljcdn.com/310000-inspection/test-08f2fe1e-377d-45a6-aa9f-c82660c94206.png.296x216.jpg', '精装修.不靠马路 采光好 近地铁购物对口绿苑', '华松小区  | 2室1厅 | 58.9平米 | 南 | 精装 | 无电梯', '低楼层(共7层)1995年建板楼  -  北新泾', '320万', '单价54330元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160322/9fe1c924-d8d1-4f21-b4ed-70ee78c8b8a7.jpg.296x216.jpg', '新华路地段低单价大三房！上法三！自住精装修诚意卖', '浦江大厦  | 3室2厅 | 146.39平米 | 西南 | 精装 | 有电梯', '低楼层(共34层)1998年建塔楼  -  新华路', '770万', '单价52600元/平米')
('https://image1.ljcdn.com/310000-inspection/test-3e2aa7a9-f262-42c0-82fa-ec7f2b64000e.png.296x216.jpg', '鸿凯湾绿苑  园林小区  半人车分流  环境优雅，板式房', '鸿凯湾绿苑  | 3室2厅 | 120.76平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2003年建板楼  -  中山公园', '1090万', '单价90262元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170928/8f06df68-d411-4404-84f4-94438e34b618.jpg.296x216.jpg', '2012年次新、南看花园北看苏州河、买进从未住过！急', '新天地河滨花园  | 3室2厅 | 144.33平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共34层)2011年建板楼  -  天山', '1400万', '单价97000元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170212/a4ca2157-8cbd-4655-84d1-4ce48bed9713.jpg.296x216.jpg', '动迁房，满五唯一，没税，低总价三房 楼层好  随时看', '威宁路291弄  | 3室1厅 | 81.89平米 | 南 | 简装 | 有电梯', '中楼层(共7层)1997年建板楼  -  仙霞', '520万', '单价63500元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b8e783f0-77af-4f7e-9881-b2624e277f37.png.296x216.jpg', '交通大学+03年新小区+三开间朝南+有租的车位+税费各付', '新华豪庭  | 3室2厅 | 124.47平米 | 南 | 精装 | 有电梯', '低楼层(共29层)2003年建板楼  -  新华路', '998万', '单价80180元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170430/47e18f72-1a56-44a7-9a84-91ee6e35f011.jpg.296x216.jpg', '小区中间位置、售后公房厨卫全明、没有比这套好的', '华山花苑  | 2室1厅 | 81.27平米 | 西南 | 精装 | 有电梯', '中楼层(共26层)1996年建塔楼  -  镇宁路', '600万', '单价73828元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161104/5b3208bf-0ca5-40b7-8b8d-b6513e4afd6f.jpg.296x216.jpg', '东边套全明户型，小区当中，闹中取静，满五唯一', '协和小区(延安西路1289弄)  | 1室1厅 | 45.71平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1991年建板楼  -  中山公园', '315万', '单价68913元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d2c2133d-24cb-44c5-8d94-1d883747f6e0.png.296x216.jpg', '急售！钥匙房！近法三！双南全明！本房由我维护价可谈', '浦江大厦  | 2室2厅 | 107.32平米 | 南 | 精装 | 有电梯', '低楼层(共34层)1998年建塔楼  -  新华路', '560万', '单价52181元/平米')
('https://image1.ljcdn.com/310000-inspection/af40a47f-2df6-4a3f-8548-ebb2c89f3c84.jpg.296x216.jpg', '春天花园别墅 内中坏 落地窗设计 闹中取静带车位急售', '春天花园  | 4室2厅 | 208.89平米 | 南 | 简装 | 有电梯', '低楼层(共17层)2003年建板楼  -  中山公园', '1650万', '单价78989元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160923/85ea967b-46e2-4b53-a912-5668e0a1ddf0.jpg.296x216.jpg', '镇宁路板块 双南两房  中区楼层采光好', '新海小区(长宁)  | 2室1厅 | 62.33平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1987年建板楼  -  镇宁路', '600万', '单价96262元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170415/26246b8a-38d8-42f4-b34a-e8254d1d629c.jpg.296x216.jpg', '香花桥小区 2室1厅 388万', '香花桥小区  | 2室1厅 | 53.33平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1988年建板楼  -  新华路', '388万', '单价72755元/平米')
('https://image1.ljcdn.com/310000-inspection/7b7b0e8c-8aa4-4efd-b4f0-b72b5406cc31.jpg.296x216.jpg', '三期苏州河景观高区采光视野开阔 诚意出售送产权车位', '天山河畔花园  | 4室2厅 | 171.31平米 | 南 | 精装 | 有电梯', '高楼层(共28层)2006年建板楼  -  天山', '1420万', '单价82891元/平米')
('https://image1.ljcdn.com/310000-inspection/test-118a5362-81aa-4dc6-8f22-c3fdf5468f48.png.296x216.jpg', 'Top！三房带产权车位，满五年南北通透，业主诚意', '长宁馥邦苑  | 3室1厅 | 118.83平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2008年建板楼  -  北新泾', '810万', '单价68165元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170806/234b4d94-b14a-4b5b-b1b5-07c7febc03e0.jpg.296x216.jpg', '即将装电梯，安静位置，房型好，置换急售，采光充足！', '古城公寓  | 2室2厅 | 100.4平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1989年建板楼  -  古北', '630万', '单价62750元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170929/5237828e-27b8-41e3-8d06-1bbef4e99cbd.jpg.296x216.jpg', '此房满五唯一，看房随时 交通便利', '虹桥中山广场  | 3室2厅 | 132.2平米 | 东南 | 简装 | 有电梯', '低楼层(共39层)1998年建塔楼  -  新华路', '900万', '单价68079元/平米')
('https://image1.ljcdn.com/310000-inspection/test-f5209cc2-bad3-41a4-8e34-446761d2c93f.png.296x216.jpg', '中山公园 愚一电梯两房 高区全明  业主诚意出售', '南天大厦  | 2室2厅 | 96.76平米 | 东南 | 简装 | 有电梯', '高楼层(共24层)1993年建塔楼  -  中山公园', '630万', '单价65110元/平米')
('https://image1.ljcdn.com/310000-inspection/ee77c635-b111-4e66-9836-4685661f49fc.jpg.296x216.jpg', '上海影城旁高区两房三阳台  精装修  满五年 诚意出售', '番禺大厦  | 2室1厅 | 99.15平米 | 东 东北 | 其他 | 有电梯', '高楼层(共29层)2002年建板楼  -  新华路', '625万', '单价63036元/平米')
('https://image1.ljcdn.com/310000-inspection/test-f33d8c16-3125-4e04-8169-b7b526457094.png.296x216.jpg', '看房有钥匙，飞机户型，大三房，高区全明户型，诚意卖', '南洋新都  | 3室2厅 | 127.42平米 | 南 | 简装 | 有电梯', '高楼层(共12层)2002年建板楼  -  天山', '915万', '单价71810元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170907/db51fdc4-00a8-4dea-8741-af3bd946633d.jpg.296x216.jpg', '靠 近公园，近地铁站。精装修拎包入住！看房方便。', '伊犁小区  | 2室2厅 | 68.34平米 | 东南 | 精装 | 无电梯', '高楼层(共6层)1997年建板楼  -  虹桥', '478万', '单价69945元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170926/a6fef6af-e58d-4c2f-9a4f-1da351622b10.jpg.296x216.jpg', '中山公园板块 电梯2房 南北户型 业主诚意出售', '家电大楼  | 2室1厅 | 82.5平米 | 南 | 简装 | 有电梯', '低楼层(共15层)1987年建塔楼  -  中山公园', '600万', '单价72728元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170917/16d8432d-04b1-4a32-899a-ad88bc37d018.jpg.296x216.jpg', '电梯两房，新华路旁，出行便捷，适宜自住，提前预约', '太子公寓  | 2室2厅 | 98.78平米 | 北 | 精装 | 有电梯', '高楼层(共8层)1995年建板楼  -  新华路', '770万', '单价77952元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7dc049d4-abf9-4549-9483-f717c5356c4f.png.296x216.jpg', '满五年唯一 售后公房  诚意出售  看房方便', '南辉小区  | 1室1厅 | 42.18平米 | 南 | 简装 | 有电梯', '低楼层(共7层)1995年建板楼  -  中山公园', '410万', '单价97203元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadde0eeaa3-d143-4285-a994-00edf771aa0c.jpg.296x216.jpg', '小区近地铁，环境优美，户型好，采光好.', '碧夏小区  | 3室1厅 | 87.5平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1995年建板楼  -  北新泾', '515万', '单价58858元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/b48fb7ba-2f99-4a50-b0cd-14f456faa25b.png.280x210.jpg', '东诸安浜路3房450万带10多平的天井', '东诸安浜路158弄  | 3室1厅 | 59.6平米 | 南 | 毛坯 | 无电梯', '低楼层(共7层)1989年建板楼  -  镇宁路', '450万', '单价75504元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170918/ebc80432-ab2a-412e-9191-dfef15cfff89.jpg.296x216.jpg', '2号线淞虹路站，南北通透全明 诚意出售', '世纪之春花园  | 2室2厅 | 124.46平米 | 南 | 精装 | 有电梯', '低楼层(共13层)2003年建板楼  -  北新泾', '840万', '单价67492元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload56ba4e38-1602-4dd3-963a-9a42e151ddbf.jpg.296x216.jpg', '一楼双天井，一梯两户得房率高，房龄95年易贷款。', '长源小区  | 2室1厅 | 70.51平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1995年建板楼  -  中山公园', '590万', '单价83677元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171016/2801d559-2d6c-45ab-87aa-ea96a1e362b1.jpg.296x216.jpg', '长顺路50弄，交通方便，生活配套设施齐全', '长顺路50弄  | 1室1厅 | 45平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1985年建板楼  -  新华路', '248万', '单价55112元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170423/76fe159a-56c3-4029-807a-6593ac1ec897.jpg.296x216.jpg', '爱建小区少有边套全明经典装修两房一厅，厅朝东有窗子', '爱建小区  | 2室1厅 | 54.9平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1984年建板楼  -  虹桥', '355万', '单价64664元/平米')
('https://image1.ljcdn.com/310000-inspection/3b93ef67-0d4d-46c2-ac00-c5788470d152.jpg.296x216.jpg', '高区南北两房 小区中间位置 精装修  拎包入住 有钥匙', '天山怡景苑  | 2室2厅 | 88.89平米 | 南 | 精装 | 有电梯', '高楼层(共16层)2009年建板楼  -  天山', '799万', '单价89887元/平米')
('https://image1.ljcdn.com/310000-inspection/cd985e53-fc3d-4d52-ad6a-a3e324af5555.jpg.296x216.jpg', '近10号线地铁站，出行方便，配套成熟，好房有售', '王子公寓  | 3室2厅 | 115.86平米 | 南 | 精装 | 有电梯', '中楼层(共8层)1997年建板楼  -  西郊', '850万', '单价73365元/平米')
('https://image1.ljcdn.com/310000-inspection/test-da4a0fa2-7985-423e-a440-425f0d4a583b.png.296x216.jpg', '龙之梦 来福士 中山公园  三维立体交通', '南辉小区  | 2室1厅 | 88.57平米 | 南 | 精装 | 有电梯', '高楼层(共7层)1996年建板楼  -  中山公园', '760万', '单价85808元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171207/090849eb-e972-4455-b44e-a6801bbc8561.jpg.296x216.jpg', '满五年唯一 板式全南户型，精装修拎包入住，随时看房', '绿园十二村  | 2室1厅 | 74.55平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1996年建板楼  -  西郊', '380万', '单价50973元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170708/5a02c2bd-62b6-4f9a-ad55-c65ba6598e41.jpg.296x216.jpg', '中山公园地铁站双南2房   家具家电全配 适宜自住', '范东铁路小区  | 2室1厅 | 61.8平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1996年建板楼  -  中山公园', '500万', '单价80907元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171023/4fe1d1df-9a65-4533-9d85-877678950dd8.jpg.296x216.jpg', '2号线地铁200米，楼层好，适合改善型的购房人士', '新泾七村  | 2室1厅 | 59.75平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1992年建板楼  -  北新泾', '380万', '单价63599元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170928/3189395a-7b60-4d52-a2a7-8d7b457bf5a9.jpg.296x216.jpg', '2号线/15号线地铁口、南北双阳台、全明户型', '雍景园  | 3室2厅 | 118.42平米 | 南 | 精装 | 有电梯', '低楼层(共13层)2001年建板楼  -  天山', '960万', '单价81068元/平米')
('https://image1.ljcdn.com/x-se/hdic-resblock/a0f3dc01-5e6c-4e02-8a26-99dee85d5290.jpg.296x216.jpg', '诚意一口价119万，各付各税，十号线龙溪路站，有钥匙', '森晟世洋国际广场  | 1室1厅 | 39.04平米 | 东 | 精装', '中楼层(共9层)2004年建板楼  -  西郊', '119万', '单价30482元/平米')
