('https://image1.ljcdn.com/310000-inspection/a88e3e58-ed11-4786-b025-f3208e1a2dba.jpg.296x216.jpg', '三复四精装修 南北通透 全明户型 装修全送 拎包入住', '北唐新苑  | 4室2厅 | 180.53平米 | 南 北 | 精装 | 无电梯', '低楼层(共3层)2006年建板楼  -  青村', '295万', '单价16341元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171108/78e81800-3fed-456b-8d22-626438060139.jpg.296x216.jpg', '温馨小两居、房东置换三居，可落户、可投 资，能读书', '绿地风清苑  | 2室1厅 | 69.31平米 | 暂无数据 | 毛坯', '高楼层(共15层)2016年建塔楼  -  奉城', '146万', '单价21065元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170312/eb58a156-aac3-4cb3-9cc1-c46a19329058.jpg.296x216.jpg', '海湾星火 在售房源 房东急售 适合居住', '明城玫瑰园  | 2室2厅 | 107.96平米 | 南 北 | 其他', '中楼层(共11层)2006年建板楼  -  海湾', '185万', '单价17136元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170911/318257a7-18fa-45e4-8766-61dbaff0ca82.jpg.296x216.jpg', '精装5房 南北通透 随时可看 交通便利 价格可谈', '九华新园  | 5室2厅 | 240平米 | 南 北 | 精装 | 无电梯', '低楼层(共3层)2006年建板楼  -  南桥', '880万', '单价36667元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171117/a7614b05-31ed-48e0-b9b6-aadb42b285f7.jpg.296x216.jpg', '百年老校，，，，，，值得来读！！！！', '海港新苑(一期)  | 2室1厅 | 72.03平米 | 南 | 其他 | 无电梯', '低楼层(共5层)2007年建板楼  -  四团', '110万', '单价15272元/平米')
('https://image1.ljcdn.com/310000-inspection/c70cfe89-cb33-469b-ad0f-c1b88dc9ab7b.jpg.296x216.jpg', '绿地香颂(奉贤)(别墅) 4室2厅 370万', '绿地香颂(奉贤)(别墅)   | 联排别墅 | 4室2厅 | 159.73平米 | 南 | 其他 | 无电梯', '3层2011年建板楼  -  海湾', '370万', '单价23165元/平米')
('https://image1.ljcdn.com/310000-inspection/0a1c04a0-bda1-47f7-82ad-917777a3a238.jpg.296x216.jpg', '联排边套 花园 位置好 2个车位免费停 本人已面访实勘', '景河苑(别墅)   | 联排别墅 | 5室2厅 | 240.88平米 | 南 | 精装 | 无电梯', '3层2004年建板楼  -  南桥', '1100万', '单价45666元/平米')
('https://image1.ljcdn.com/310000-inspection/test-05ea20ea-9c15-4cb7-b0e5-022cb74698c9.png.296x216.jpg', '文怡花园简装两室，低楼层，采光好，价格可谈', '文怡花园  | 2室1厅 | 84.7平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1998年建板楼  -  西渡', '235万', '单价27745元/平米')
('https://image1.ljcdn.com/310000-inspection/5b38b5d9-a6cf-4693-8f46-78bd21f03c9c.jpg.296x216.jpg', '精装修自住别墅，保养好，满二年，位置好看房需预约！', '绿地香颂(奉贤)(别墅)   | 联排别墅 | 4室2厅 | 125.17平米 | 南 | 精装 | 无电梯', '3层2011年建板楼  -  海湾', '400万', '单价31957元/平米')
('https://image1.ljcdn.com/310000-inspection/test-33323442-19c1-4ad3-a5ef-7f0031b05c34.png.296x216.jpg', '水闸小区，中等装修 3楼 钥匙房 随时可看，近地铁商场', '水闸小区  | 3室1厅 | 96平米 | 南 | 简装 | 无电梯', '高楼层(共5层)板楼  -  西渡', '228万', '单价23750元/平米')
('https://image1.ljcdn.com/310000-inspection/test-59e75349-4c86-4c1b-9a6b-fe5c176f2496.png.296x216.jpg', '绿地南桥新苑 精装两房 楼层佳 位置好 总价低', '绿地南桥新苑  | 2室2厅 | 81.05平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  南桥', '315万', '单价38865元/平米')
('https://image1.ljcdn.com/310000-inspection/test-00d3ab56-d1af-4bec-9deb-b7d46eb7b20d.png.296x216.jpg', '贝港精装两房 全明格局  双南房', '贝港第二居民区  | 2室1厅 | 74.82平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1993年建板楼  -  南桥', '182万', '单价24326元/平米')
('https://image1.ljcdn.com/310000-inspection/test-37f4907f-0149-4a48-aa3a-9b4e862bb921.png.296x216.jpg', '众旺苑 2室2厅 270万', '众旺苑  | 2室2厅 | 90.35平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2011年建板楼  -  南桥', '270万', '单价29884元/平米')
('https://image1.ljcdn.com/310000-inspection/46565316-2b39-4ac6-9cca-4f166f5d4307.jpg.296x216.jpg', '满二，税收少，南北通透格局，全明户型，业主诚售', '金都雅苑(公寓)  | 3室2厅 | 120.23平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2005年建板楼  -  西渡', '295万', '单价24537元/平米')
('https://image1.ljcdn.com/310000-inspection/5b4f94be-e988-4db2-a05e-e2c0194dc83e.jpg.296x216.jpg', '中间楼层 户型正气 产权清晰满二 花园位置 出行便利。', '贝港七区  | 3室1厅 | 83.6平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)1994年建板楼  -  南桥', '195万', '单价23326元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161015/968edc0e-7c31-4fdd-a900-39adeebe3de5.jpg.296x216.jpg', '欢迎咨询联排精装别墅，保养好，看房方便，', '绿地香颂(奉贤)(别墅)  | 4室2厅 | 124.94平米 | 南 | 精装 | 无电梯', '低楼层(共3层)2013年建板楼  -  海湾', '380万', '单价30415元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170314/6176bb1f-f169-4094-9b39-5bd71e84f6de.jpg.296x216.jpg', '满五唯一，个税免征，全明户型，南北通透', '贝港花苑  | 3室2厅 | 96.83平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  南桥', '255万', '单价26335元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180105/9ce64218-1be8-4f41-980a-50bdac0be6df.jpg.296x216.jpg', '永欣新村 00年现浇复式房 超大空间 灵活运用', '永欣新村  | 6室2厅 | 217.6平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2000年建板楼  -  南桥', '369.8万', '单价16995元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170827/29e283f8-b61a-4f2f-a0da-4914b7f08763.jpg.296x216.jpg', '复式四房 交通便利 动静区分离 诚心急售 看房方便', '申亚花满庭  | 4室3厅 | 96.55平米 | 暂无数据 | 毛坯 | 有电梯', '低楼层(共11层)2012年建板楼  -  奉贤金汇', '288万', '单价29830元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170903/2c38407c-ba52-46e0-a031-f1a2b7605ce1.jpg.296x216.jpg', '金都雅苑 满五唯一 采光好业主急售 南北户型 随时可看', '金都雅苑(公寓)  | 2室2厅 | 78.83平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2005年建板楼  -  西渡', '232万', '单价29431元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e036d827-0f74-4d68-ad17-18b6f0513b21.png.296x216.jpg', '4楼有钥匙、纯毛坯可塑性强、南北通透、宝龙地铁口', '树园新苑  | 3室2厅 | 136.02平米 | 南 | 毛坯 | 无电梯', '中楼层(共5层)2012年建板楼  -  南桥', '410万', '单价30143元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170616/677ad798-004f-4544-a144-a1c65ed3cbd4.jpg.296x216.jpg', '解放新村 2室1厅 150万', '解放新村  | 2室1厅 | 74.3平米 | 南 | 精装 | 无电梯', '高楼层(共5层)1981年建板楼  -  南桥', '150万', '单价20189元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180102/003713cf-5256-420e-b560-45bff26fd5a3.jpg.296x216.jpg', '稀que小平房，可改小两房，小区中间位置，小区景观房', '金水苑  | 1室2厅 | 71平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2007年建板楼  -  南桥', '170万', '单价23944元/平米')
('https://image1.ljcdn.com/310000-inspection/test-8e11183f-e264-41b0-a6be-c236239e5f6c.png.296x216.jpg', '台湾城降价21万诚售、安静位置、满五年少税费有钥匙！', '巨龙台湾城  | 2室2厅 | 84.72平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  西渡', '215万', '单价25378元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171007/8ab1a7dd-cf80-43a2-86f4-8b20939f76c5.jpg.296x216.jpg', '地t口最近的两房，近宝龙易买得房东诚心卖', '九华新园  | 2室1厅 | 84平米 | 暂无数据 | 其他 | 无电梯', '低楼层(共5层)2006年建板楼  -  南桥', '260万', '单价30953元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploade2814c1d-e9cb-437d-82a8-686dde6771e6.jpg.296x216.jpg', '玫瑰苑(别墅) 6室2厅 750万', '玫瑰苑(别墅)  | 6室2厅 | 201.51平米 | 南 北 | 精装', '低楼层(共3层)暂无数据  -  南桥', '750万', '单价37219元/平米')
('https://image1.ljcdn.com/310000-inspection/test-6dfc1a0f-a82e-4b68-9b84-2a0aa297f119.png.296x216.jpg', '出行便利，宝龙轨交5号线，装修新，业主诚心出售', '绿地南桥新苑  | 2室2厅 | 94.4平米 | 南 | 简装 | 有电梯', '低楼层(共8层)2004年建板楼  -  南桥', '296万', '单价31356元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171026/c001c122-2451-4933-a685-c0a9fdc739a7.jpg.296x216.jpg', '绿地85平户型 电梯8楼带阁楼，视野宽阔，南北通', '绿地香颂(奉贤)(公寓)  | 2室2厅 | 84平米 | 南 | 精装 | 有电梯', '高楼层(共8层)2012年建板楼  -  海湾', '180万', '单价21429元/平米')
('https://image1.ljcdn.com/310000-inspection/b8c24a7e-3572-47ce-8230-788d906b1ce6.jpg.296x216.jpg', '房东置换、诚心出售、精装自住、保养九成新、采光充足', '普康苑  | 2室2厅 | 105.73平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2003年建板楼  -  南桥', '298万', '单价28185元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170813/24867df3-8c9b-4793-aa62-556f541245bb.jpg.296x216.jpg', '水帘洞小区 2室1厅 145万', '水帘洞小区  | 2室1厅 | 62.5平米 | 南 | 毛坯 | 无电梯', '低楼层(共6层)1989年建板楼  -  西渡', '145万', '单价23200元/平米')
('https://image1.ljcdn.com/310000-inspection/4c55cc7b-6cad-4225-aa78-e904af91126a.jpg.296x216.jpg', '复试楼房东诚心出售价格可以谈  随时看房子', '鸿宝一村(南区)  | 2室2厅 | 91.35平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  西渡', '216万', '单价23646元/平米')
('https://image1.ljcdn.com/310000-inspection/0c82d25b-ec74-4517-b2b4-89c56a46c291.jpg.296x216.jpg', '巨龙台湾城二期05年房龄，好楼层精装修，小区单价低', '巨龙台湾城  | 2室2厅 | 85平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  西渡', '213万', '单价25059元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ea8311e8-7796-41df-9b1a-a63214055a9b.png.296x216.jpg', '闵浦三桥         众多交通线路直达南桥汽车', '佳兆业8号(公寓)  | 2室2厅 | 91平米 | 南 | 精装', '中楼层(共7层)板楼  -  庄行', '240万', '单价26374元/平米')
('https://image1.ljcdn.com/310000-inspection/77383962-e754-49f8-abd2-6a3b67ab06bd.jpg.296x216.jpg', '高尔夫花园住宅 花园908平 产证满五 位置居中视野开阔', '棕榈滩高尔夫别墅  | 5室3厅 | 368.46平米 | 南 | 毛坯 | 无电梯', '低楼层(共2层)2008年建板楼  -  海湾', '950万', '单价25783元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171023/da5e6bfe-62ff-4371-8116-36a8f7f69a56.jpg.296x216.jpg', '阳光园二三期 南北通三房 精装修 诚心出售', '阳光园(二期)(三期)  | 3室2厅 | 115.43平米 | 南 | 精装 | 无电梯', '低楼层(共5层)2004年建板楼  -  南桥', '295万', '单价25557元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171126/3ef03a0a-aba4-4f99-8e01-f4073f2ed268.jpg.296x216.jpg', '业主诚心出售，价格可谈，位置好', '鸿宝一村(南区)  | 2室1厅 | 56.31平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1996年建板楼  -  西渡', '160万', '单价28415元/平米')
('https://image1.ljcdn.com/310000-inspection/64968eb8-c13d-4403-90fb-772720e84fc3.jpg.296x216.jpg', '一部分是满五唯一 业主诚心售房 带阁楼 使用面积大', '新南家园  | 2室2厅 | 102平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2002年建板楼  -  西渡', '285万', '单价27942元/平米')
('https://image1.ljcdn.com/310000-inspection/test-afdd4f92-d5a3-4a5d-8e37-5bbde71b8f8c.png.296x216.jpg', '九华苑3楼！已经满两年！南北通透！近地铁！装修1.5年', '九华苑  | 2室2厅 | 87.5平米 | 南 | 其他 | 无电梯', '中楼层(共5层)2004年建板楼  -  南桥', '242万', '单价27658元/平米')
('https://image1.ljcdn.com/310000-inspection/test-07f71e79-b54c-4a2a-b92e-642762fce51a.png.296x216.jpg', '房源视野开阔，装修清爽，拎包入住', '奉浦二村  | 2室2厅 | 85.6平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  南桥', '197万', '单价23015元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload113e19f3-a149-4a1e-875b-e3e7dbafc686.jpg.296x216.jpg', '交通便利，近庄行，小区环境好，俯瞰别墅区', '景源名墅  | 1室1厅 | 53.8平米 | 南 | 其他', '高楼层(共11层)2014年建板楼  -  庄行', '143万', '单价26580元/平米')
('https://image1.ljcdn.com/310000-inspection/test-617373ce-24bf-4b92-aeb2-ed2f5581922e.png.296x216.jpg', '绿地香颂小户型 大学城位置 诚心出售 总价低', '绿地香颂(奉贤)(公寓)  | 1室1厅 | 62.1平米 | 南 | 毛坯 | 有电梯', '低楼层(共8层)2012年建板楼  -  海湾', '108万', '单价17392元/平米')
('https://image1.ljcdn.com/310000-inspection/test-f1dd9f4b-3082-45c5-9e1e-ba9688aa57ef.png.296x216.jpg', '闸园二村 1室1厅 128万', '闸园二村  | 1室1厅 | 48.07平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1995年建板楼  -  西渡', '128万', '单价26628元/平米')
('https://image1.ljcdn.com/310000-inspection/26c6cf87-60ae-47d9-9a8c-f49df887e454.jpg.296x216.jpg', '秋月朗庭 4室2厅 700万', '秋月朗庭  | 4室2厅 | 143平米 | 南 | 毛坯 | 有电梯', '高楼层(共8层)板楼  -  南桥', '700万', '单价48952元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e799898b-9300-4b3d-9118-c3d1c60754bf.png.296x216.jpg', '鸿宝二村，看房随时，90平，有钥匙，真实房源，急卖', '鸿宝二村  | 3室2厅 | 91平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  西渡', '225万', '单价24726元/平米')
('https://image1.ljcdn.com/310000-inspection/269a1f39-96b8-48e6-a08b-f3a254ebe6f5.jpg.296x216.jpg', '绿地香颂(奉贤)(别墅) 4室2厅 400万', '绿地香颂(奉贤)(别墅)   | 联排别墅 | 4室2厅 | 194.08平米 | 南 | 其他 | 无电梯', '3层2007年建板楼  -  海湾', '400万', '单价20611元/平米')
('https://image1.ljcdn.com/310000-inspection/a0af361c-fa37-4e40-8705-c8107564e300.jpg.296x216.jpg', '户型正气  南北通透  位置好  采光好  业主诚心出售', '申亚花满庭  | 3室1厅 | 87.96平米 | 南 | 其他 | 无电梯', '高楼层(共5层)2012年建板楼  -  奉贤金汇', '268万', '单价30469元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ab2b128c-c483-494c-851d-224f69050e11.png.296x216.jpg', '优质房源 诚心出售 看房随时打电话预约', '江海二村(奉贤)  | 3室1厅 | 89平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1995年建板楼  -  南桥', '169万', '单价18989元/平米')
('https://image1.ljcdn.com/310000-inspection/test-6e4441e0-49a3-48c2-b8ed-66c66cae4f9a.png.296x216.jpg', '正阳好房，新装修30万，拎包入住，诚心出售，送露台', '正阳世纪星城行知苑  | 3室2厅 | 121平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  南桥', '340万', '单价28100元/平米')
('https://image1.ljcdn.com/310000-inspection/589d6af6-4972-4459-845c-09781048f047.jpg.296x216.jpg', '有产证，满五年唯一，安静，没有声音，房东人素质好', '绿地香颂(奉贤)(别墅)   | 联排别墅 | 3室2厅 | 213平米 | 南 | 毛坯 | 无电梯', '3层2011年建板楼  -  海湾', '325万', '单价15259元/平米')
('https://image1.ljcdn.com/310000-inspection/test-fa803f07-cabd-4dc3-82b6-a5e8392aab31.png.296x216.jpg', '直降10万，只   为   学   区  而   生', '贝港八区  | 1室1厅 | 51.44平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1997年建板楼  -  南桥', '143万', '单价27800元/平米')
('https://image1.ljcdn.com/310000-inspection/test-0f337cfe-b3e1-4f60-9b64-e259649e7399.png.296x216.jpg', '（2楼半位置好）（有汽车车库）（有钥匙诚意出售）', '育秀六区  | 2室2厅 | 91平米 | 南 | 精装 | 无电梯', '中楼层(共5层)1997年建板楼  -  南桥', '220万', '单价24176元/平米')
('https://image1.ljcdn.com/310000-inspection/test-79b61520-47eb-42ce-84da-a8bab4cccb29.png.296x216.jpg', '南桥新城区次新小区 近百联苏宁 交通便捷', '馨雅名筑  | 3室2厅 | 118.94平米 | 南 | 毛坯 | 有电梯', '低楼层(共16层)2015年建板楼  -  南桥', '350万', '单价29427元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171022/b346003f-4dfe-4e95-8eea-e801406cc18e.jpg.296x216.jpg', '丽水湾 3室2厅 238万', '丽水湾  | 3室2厅 | 131.36平米 | 南 | 毛坯 | 无电梯', '中楼层(共4层)2006年建板楼  -  庄行', '238万', '单价18119元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b3adebf4-db50-4b6d-a8a3-7756c4f89490.png.296x216.jpg', '奉浦二村 3室1厅 215万', '奉浦二村  | 3室1厅 | 86平米 | 南 | 简装 | 无电梯', '中楼层(共6层)板楼  -  南桥', '215万', '单价25000元/平米')
('https://image1.ljcdn.com/310000-inspection/209836e1-38f4-4163-b2d3-74d2f1ab7af7.jpg.296x216.jpg', '地铁口8公里，海岸景苑低总价两房，钥匙房随时看', '海岸景苑  | 2室1厅 | 75.07平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2006年建板楼  -  柘林', '116万', '单价15453元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170501/cb04dd81-f50b-44c0-829c-a7d2d36ddece.jpg.296x216.jpg', '海尚墅林苑 纯毛坯手枪两房 业主诚心出售 产证满二', '海尚墅林苑  | 2室1厅 | 87.61平米 | 南 | 毛坯', '低楼层(共17层)2011年建板楼  -  海湾', '168万', '单价19176元/平米')
('https://image1.ljcdn.com/310000-inspection/test-bd8b389e-58c9-473e-8449-5999208d5237.png.296x216.jpg', '海湾环境最美小区 精装三房 中间层 看房方便 诚意出售', '佳兆业珊瑚湾(公寓)  | 3室2厅 | 88平米 | 南 | 精装', '中楼层(共11层)2011年建板楼  -  海湾', '172万', '单价19546元/平米')
('https://image1.ljcdn.com/310000-inspection/test-20b11154-82c3-4eff-b8bd-232194f8aa67.png.296x216.jpg', '满2年 精装修  全明户型 温馨的一个家', '绿地南桥新苑  | 2室2厅 | 82.45平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2004年建板楼  -  南桥', '300万', '单价36386元/平米')
('https://image1.ljcdn.com/310000-inspection/test-0cbb07ba-a20b-4244-a466-604316766f28.png.296x216.jpg', '贝港南区 诚心出售 看房一般周末 价格可小刀.........', '贝港三区  | 3室1厅 | 83平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1995年建板楼  -  南桥', '210万', '单价25302元/平米')
('https://image1.ljcdn.com/310000-inspection/test-0c780c2a-e8b0-4532-b183-36bbd1a8d601.png.296x216.jpg', '离地铁600米，近西渡公园，配套齐全 中间楼层', '紫竹苑(奉贤)  | 2室1厅 | 79.3平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1998年建板楼  -  西渡', '210万', '单价26482元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170720/8555ce53-69e7-4be1-ba71-0a1c69a6dd5d.jpg.296x216.jpg', '贝港七区 3室1厅 189万', '贝港七区  | 3室1厅 | 81平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1993年建板楼  -  南桥', '189万', '单价23334元/平米')
('https://image1.ljcdn.com/310000-inspection/96f602d0-bb92-4bfb-b812-d5125caeb84e.jpg.296x216.jpg', '中间套带阁楼 能做四房， 有钥匙 看房方便 价格可谈', '新南家园  | 2室2厅 | 97.67平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  西渡', '265万', '单价27133元/平米')
('https://image1.ljcdn.com/310000-inspection/test-f80c73a2-bb2f-4c72-b922-a1800e9e2166.png.296x216.jpg', '南北通透 总价低 业主诚心出售  满五年', '新南家园  | 2室2厅 | 91.46平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)2006年建板楼  -  西渡', '240万', '单价26241元/平米')
('https://image1.ljcdn.com/310000-inspection/test-3baad2e7-94ca-43e1-aaa0-9e971d5e99a5.png.296x216.jpg', '古华单价2万3  急售 看房随时', '古华新村  | 3室1厅 | 83.98平米 | 南 | 简装 | 无电梯', '高楼层(共4层)1983年建板楼  -  南桥', '180万', '单价21434元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170803/03f18e41-978f-4e4a-9d7d-ceb01797e54f.jpg.296x216.jpg', '曙光新区  满五年  大三房  带阁楼', '曙光新区  | 3室1厅 | 114.82平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  南桥', '251万', '单价21861元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b79f36f8-7c3e-44c8-ace7-5cb82ccf9852.png.296x216.jpg', '纯三楼，小区中间位置，南北通全明户型，总价低', '普康苑  | 3室1厅 | 105.48平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2002年建板楼  -  南桥', '290万', '单价27494元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180111/8e80f176-b241-4782-bdd9-1cc854226134.jpg.296x216.jpg', '柘林镇低总价 低楼层 毛坯房 看房随时 诚心出售', '乐怡苑(奉贤)  | 2室1厅 | 77.84平米 | 南 | 毛坯 | 无电梯', '低楼层(共6层)2009年建板楼  -  柘林', '128万', '单价16444元/平米')
('https://image1.ljcdn.com/310000-inspection/test-99bbae6a-04cf-473a-bfef-67809d051ee0.png.296x216.jpg', '闸园二村 2室1厅 170万', '闸园二村  | 2室1厅 | 66.3平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1995年建板楼  -  西渡', '170万', '单价25642元/平米')
