('https://image1.ljcdn.com/420100-inspection/40a718c3-9792-4849-911b-a400a1d5b7a6.jpeg.296x216.jpg', '户型格局很好 很通透 小高层 有电梯 公摊小预约看', '名都花园  | 3室1厅 | 137.05平米 | 南 北 | 简装 | 有电梯', '低楼层(共11层)2005年建板楼  -  卓刀泉', '265万', '单价19337元/平米')
('https://image1.ljcdn.com/420100-inspection/388d8a43-d130-4c53-a2bb-a2081dbd2f0c.jpg.296x216.jpg', '武昌火车站后，精装大两房，拎包入住，交通便利', '027社区  | 2室1厅 | 87.95平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2008年建塔楼  -  老南湖', '195万', '单价22172元/平米')
('https://image1.ljcdn.com/420100-inspection/6023b227-7a4e-4c61-bf08-fd27ca031768.jpg.296x216.jpg', '康乐苑，坐南朝北，格局方正小三房，老证税少。', '康乐苑  | 3室1厅 | 92.78平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1997年建板楼  -  老南湖', '200万', '单价21557元/平米')
('https://image1.ljcdn.com/420100-inspection/fbae2224-2f75-4a73-80d3-398ac28b268c.jpg.296x216.jpg', '格局方正 两房和客厅朝南 格局通透 空间大 客厅带阳台', '保利华都  | 2室2厅 | 91.03平米 | 南 | 精装 | 有电梯', '低楼层(共28层)2012年建板楼  -  虎泉杨家湾', '248万', '单价27244元/平米')
('https://image1.ljcdn.com/420100-inspection/5d30f513-56d8-422d-93a7-f204b6e782ea.jpg.296x216.jpg', '水岸星城 花园洋房复式 次毛坯 带大露台', '水岸星城  | 4室2厅 | 188.07平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共5层)2007年建板楼  -  沙湖', '588万', '单价31265元/平米')
('https://image1.ljcdn.com/420100-inspection/test-00c1eaa6-44b7-4d03-8fed-4cbacde69f0c.png.296x216.jpg', '黎明村 2室1厅 105万', '黎明村  | 2室1厅 | 55.75平米 | 东 南 | 其他', '中楼层(共7层)1998年建板楼  -  街道口', '105万', '单价18835元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5f615642-31db-445a-95c9-8c9d16bc31a7.png.296x216.jpg', '街道口阜华大厦住宅产权，业主诚意出售随时看房', '阜华大厦  | 3室2厅 | 137.36平米 | 东南 | 简装 | 有电梯', '中楼层(共30层)2005年建塔楼  -  街道口', '210万', '单价15289元/平米')
('https://image1.ljcdn.com/420100-inspection/3cb629ba-df50-4e79-a780-87ea861e4872.JPG.296x216.jpg', '徐东万科物业+爱家公馆+婚房两房+税少+地铁=品质刚需', '爱家皇家公馆  | 2室1厅 | 59.03平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2011年建板楼  -  团结大道', '205万', '单价34729元/平米')
('https://image1.ljcdn.com/420100-inspection/test-dd4e661a-0258-4db0-9fe1-8faafd1286c8.png.296x216.jpg', '徐东 爱家国际华城 全南三房 采光好 看房方便', '爱家国际华城  | 3室2厅 | 114.13平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2010年建板塔结合  -  团结大道', '272万', '单价23833元/平米')
('https://image1.ljcdn.com/420100-inspection/aaf86a9c-ac44-47f1-aa5b-d15ceeb85b57.jpeg.296x216.jpg', '宝安花园精装1.2楼复室楼栋位置不临街业主诚心出售', '宝安花园  | 5室2厅 | 158.66平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2000年建板楼  -  老南湖', '350万', '单价22060元/平米')
('https://image1.ljcdn.com/420100-inspection/8a128dd9-4a9f-4210-a5d6-4d47110f54d7.jpg.296x216.jpg', '一线270度湖景复式房，送80平大露台，诚心出售！', '半岛花园  | 5室2厅 | 223.32平米 | 东 南 北 | 精装 | 无电梯', '高楼层(共6层)2003年建板楼  -  珞狮南路', '420万', '单价18808元/平米')
('https://image1.ljcdn.com/420100-inspection/test-e2fa741f-6a20-4cbb-883c-a9617c0c7b1d.png.296x216.jpg', '武昌区南湖伟业佳苑 居家自住 满5年 精装修 南北通透', '伟业佳苑  | 2室2厅 | 90.43平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2000年建板楼  -  老南湖', '238万', '单价26319元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5bed0a24-8889-4c65-add2-66d16ae396dd.png.296x216.jpg', '二环边书城路 北港教师小区 大两房 出行方便 生活便利', '北港教师小区  | 2室2厅 | 100.78平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2002年建板塔结合  -  珞狮南路', '160万', '单价15877元/平米')
('https://image1.ljcdn.com/420100-inspection/63575732-e22d-45e3-a6d4-04ea858cd769.jpg.296x216.jpg', '徐东大街福星惠誉国际城 通透三房 采光充足 交通便利', '福星惠誉国际城一期  | 3室2厅 | 95平米 | 南 | 简装 | 有电梯', '低楼层(共32层)2010年建板塔结合  -  沙湖', '275万', '单价28948元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload52170f29-a0da-4984-a7bc-4d7c6efbdff6.jpg.296x216.jpg', '此房通透格局好，视野开阔 一线湖景 小区中间', '水岸星城  | 4室2厅 | 182.5平米 | 东 南 北 | 其他 | 有电梯', '中楼层(共25层)2008年建板楼  -  沙湖', '650万', '单价35617元/平米')
('https://image1.ljcdn.com/420100-inspection/2fba2f33-d134-45de-b818-0bea0bf8de07.JPG.296x216.jpg', '经典三房 两证两年 精致装修 中间楼层', '华腾园  | 3室2厅 | 110.51平米 | 南 北 | 精装 | 有电梯', '低楼层(共28层)2008年建塔楼  -  徐东', '252万', '单价22804元/平米')
('https://image1.ljcdn.com/420100-inspection/test-49cf8479-d397-4bde-b2f3-7567803b8468.png.296x216.jpg', '满两年，精装三房，舒适环境，看江楼盘，品质物业', '万科金色城市  | 3室2厅 | 104.23平米 | 西南 | 其他', '低楼层(共34层)2013年建板楼  -  白沙洲', '186万', '单价17846元/平米')
('https://image1.ljcdn.com/420100-inspection/eecbcee1-bbb3-4c91-82cd-97985dcd13dd.jpg.296x216.jpg', '保利华都 光谷杨家湾地铁口 三房朝南 满两年', '保利华都  | 3室2厅 | 110.19平米 | 南 | 简装 | 有电梯', '中楼层(共32层)2012年建板楼  -  虎泉杨家湾', '298万', '单价27045元/平米')
('https://image1.ljcdn.com/420100-inspection/a4169577-180f-48a9-a73f-1e50fc6ca604.jpg.296x216.jpg', '东方莱茵 精装大四房 满五少税 钥匙房  诚心出售', '东方莱茵  | 4室2厅 | 138.06平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2005年建板楼  -  老南湖', '375万', '单价27163元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7a272c25-3185-4cb0-9773-988a26b935c8.jpg.296x216.jpg', '金地格林精装顶层复式，产证满五，位置好，采光无忧。', '金地格林小城美茵区  | 5室2厅 | 106.18平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  新南湖', '380万', '单价35789元/平米')
('https://image1.ljcdn.com/420100-inspection/28ca823b-4f4b-44dd-b663-114c103d3842.jpg.296x216.jpg', '华锦花园四期 新上电梯房 通透三居室 户型方正 中楼层', '华锦花园四期  | 3室2厅 | 127.3平米 | 南 | 简装 | 有电梯', '中楼层(共11层)2004年建板楼  -  南湖沃尔玛', '260万', '单价20425元/平米')
('https://image1.ljcdn.com/420100-inspection/5a780c45-c55d-4c25-a17a-5c6c54bd7a70.jpg.296x216.jpg', '保利公园九里精装高层小两房   保养好  不动产证齐全', '保利公园九里  | 2室2厅 | 76.99平米 | 南 | 其他 | 有电梯', '高楼层(共34层)2016年建板楼  -  老南湖', '156万', '单价20263元/平米')
('https://image1.ljcdn.com/420100-inspection/test-dacbebcd-72e9-4b26-85c1-317ab79b8e53.png.296x216.jpg', '保利心语，满五年，精装修3房2卫，高楼层，采光棒', '保利心语二期  | 3室2厅 | 122.83平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2007年建塔楼  -  珞狮南路', '243万', '单价19784元/平米')
('https://image1.ljcdn.com/420100-inspection/dd076de2-7ed9-481b-a51b-95e437b60921.jpg.296x216.jpg', '精装四房 南北通透  中间楼层  送入户花园', '保利华都  | 4室2厅 | 148.78平米 | 南 北 | 精装 | 有电梯', '中楼层(共32层)2012年建板楼  -  虎泉杨家湾', '400万', '单价26886元/平米')
('https://image1.ljcdn.com/420100-inspection/test-629c0479-8dc9-44d1-a7c4-ba3b27f520f8.png.296x216.jpg', '保利公园九里一期精装三房，中高楼层，赠送10平方。', '保利公园九里  | 3室2厅 | 94.96平米 | 东南 南 | 精装 | 有电梯', '高楼层(共34层)2015年建板楼  -  老南湖', '212万', '单价22326元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0dc77801-1226-47cd-9b88-bf3fb8f58289.png.296x216.jpg', '保利心语横空出世高楼层不临街的精装湖景三房', '保利心语一期  | 3室1厅 | 104.95平米 | 东南 | 精装 | 有电梯', '中楼层(共18层)2009年建板楼  -  珞狮南路', '220万', '单价20963元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload9a174b7e-74c0-42cb-86a9-4a45a563a7e8.jpg.296x216.jpg', '保利心语一期精装满五大四房，送入户花园南北朝向', '保利心语一期  | 4室2厅 | 137.84平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2009年建板楼  -  珞狮南路', '290万', '单价21039元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload0326de05-c4d5-4e12-bdee-a9e82594d8eb.JPG.296x216.jpg', '水岸星城 小区中间位置 通透三房 彩光好 看房有钥匙', '水岸星城  | 3室2厅 | 144.18平米 | 东南 | 简装 | 有电梯', '中楼层(共28层)2008年建板楼  -  沙湖', '410万', '单价28437元/平米')
('https://image1.ljcdn.com/420100-inspection/7cf1e3f4-ea90-40c5-9da3-6799f6fc0e13.JPG.296x216.jpg', '两证两年后期税费低 毛坯随意装修', '鸿源国际公馆  | 3室2厅 | 187.37平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共32层)2006年建板楼  -  徐东', '562.2万', '单价30000元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload9e92ba80-aa7d-49e3-a666-d99f0a7d73fc.JPG.296x216.jpg', '群星城+爱家公馆+地铁4号线+二梯四户+明厨明卫', '爱家皇家公馆  | 2室1厅 | 77.66平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2011年建板楼  -  团结大道', '193万', '单价24852元/平米')
('https://image1.ljcdn.com/420100-inspection/362bf403-a1d3-491a-81b5-6c3c464120c4.jpg.296x216.jpg', '桂子花园真复式 居家装修带暖气 通透大五居 五年唯一', '桂子花园一期  | 5室2厅 | 197平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)2003年建塔楼  -  卓刀泉', '310万', '单价15737元/平米')
('https://image1.ljcdn.com/420100-inspection/6ccf1645-c374-49e6-a58c-7263c03f1c16.jpg.296x216.jpg', '满两年 小区中间 朝南三居室 中高楼层 视野采光好', '珞珈雅苑  | 3室2厅 | 131.51平米 | 南 | 其他 | 有电梯', '高楼层(共31层)2014年建板楼  -  珞狮南路', '273万', '单价20759元/平米')
('https://image1.ljcdn.com/420100-inspection/daf7869e-03b5-49cc-b9a2-bac135323849.jpg.296x216.jpg', '成功花园精装大三房业主外地发展诚心出售两证满两年', '成功花园A区  | 3室2厅 | 123.63平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2002年建塔楼  -  南湖沃尔玛', '205万', '单价16582元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7becc028-df34-4423-92f5-38d2f63ad7f4.jpg.296x216.jpg', '户型方正   采光好   视野开阔    满五唯一', '保利心语三期  | 2室2厅 | 77.44平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2011年建板塔结合  -  珞狮南路', '165万', '单价21307元/平米')
('https://image1.ljcdn.com/420100-inspection/f5e7729b-717e-464a-9817-350ddc335c30.jpg.296x216.jpg', '华大通透大三房中间楼层前后无遮挡 视野开阔', '华大家园  | 3室1厅 | 137.19平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2008年建塔楼  -  珞狮南路', '274万', '单价19973元/平米')
('https://image1.ljcdn.com/420100-inspection/62aab8e3-6eb3-4ebd-802e-c747cf8d7d20.jpg.296x216.jpg', '满五唯一税费少+中间楼层+通风性好+诚意出售', '温馨苑  | 2室1厅 | 66.2平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2003年建板楼  -  老南湖', '160万', '单价24170元/平米')
('https://image1.ljcdn.com/420100-inspection/2b46a503-69eb-4650-af22-2d175a727ff0.jpg.296x216.jpg', '杨家湾地铁口 保利华都小三房诚心出售', '保利华都  | 3室1厅 | 90.88平米 | 南 | 简装 | 有电梯', '低楼层(共28层)2012年建板楼  -  虎泉杨家湾', '240万', '单价26409元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c8aa3feb-1d99-4c1a-ae07-ad1ce727dfff.png.296x216.jpg', '老南湖商圈  新大地家园  精装大四房赠送阁楼，满五年', '新大地家园  | 4室2厅 | 145.36平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2002年建板楼  -  老南湖', '270万', '单价18575元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d2bf9cfa-f30b-4704-8b6e-1bbd6f50ef5a.png.296x216.jpg', '美茵 多层花园板楼 中间楼层 满五年无贷款 随时看房', '金地格林小城美茵区  | 3室2厅 | 135.14平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)2005年建板楼  -  新南湖', '330万', '单价24420元/平米')
('https://image1.ljcdn.com/420100-inspection/cbc596a5-9c80-4404-adaa-1b0bb4a151d6.jpg.296x216.jpg', '两证满2年无贷款，楼层好，视野宽阔，采光充足', '武泰闸花园小区  | 2室1厅 | 68.05平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1998年建板楼  -  白沙洲', '107万', '单价15724元/平米')
('https://image1.ljcdn.com/420100-inspection/e5279565-fb2d-443d-b34e-89a084657b09.jpg.296x216.jpg', '楚河商圈+壹号院旁+大三房+税费低+高楼层+汉街地铁口', '安顺星苑  | 3室2厅 | 140.8平米 | 南 | 简装 | 有电梯', '高楼层(共12层)2003年建塔楼  -  楚河汉街', '366万', '单价25995元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadcc5a15a2-eb76-4150-8acc-68ab13332a24.jpg.296x216.jpg', '安顺星苑大四房+中北路楚河汉街地铁口+看房随时诚意卖', '安顺星苑  | 4室2厅 | 158.49平米 | 南 北 | 简装 | 有电梯', '中楼层(共12层)2003年建塔楼  -  楚河汉街', '420万', '单价26501元/平米')
('https://image1.ljcdn.com/420100-inspection/13d51092-6d87-4a1e-b724-e560c809c358.jpg.296x216.jpg', '正徐东地铁八号线鹏程花园大三房三厅南北通透高楼层', '鹏程花园  | 3室3厅 | 157.35平米 | 南 北 | 简装 | 有电梯', '高楼层(共13层)2003年建板楼  -  徐东', '315万', '单价20020元/平米')
('https://image1.ljcdn.com/420100-inspection/b2deb4aa-4954-4973-9a56-f4bff709c8b8.jpg.296x216.jpg', '二环南北正通透的两房！业主诚心出售！欢迎带钱秒', '027社区  | 2室2厅 | 88.73平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2008年建塔楼  -  老南湖', '198万', '单价22315元/平米')
('https://image1.ljcdn.com/420100-inspection/94b92429-ee81-484b-be98-9d730a6f5c3a.jpg.296x216.jpg', '汉飞滨江国际精装两房 带暖气 楼层间 可看长江', '汉飞滨江国际  | 2室2厅 | 73.82平米 | 西南 | 简装 | 有电梯', '中楼层(共33层)2006年建塔楼  -  徐东', '180万', '单价24384元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2a6435f0-91a2-424a-9430-e22150947116.jpg.296x216.jpg', '027社区满五年三房南北通透双阳台全明格局户型方正。', '027社区  | 3室2厅 | 114.56平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2008年建塔楼  -  老南湖', '235万', '单价20514元/平米')
('https://image1.ljcdn.com/420100-inspection/test-9dcdd98f-8622-4d31-b825-b1013fa697ab.png.296x216.jpg', '街道口 武大门口 小二居室 朝南 证满五年 随时可看', '四眼井社区  | 2室1厅 | 63平米 | 南 | 简装', '高楼层(共8层)1996年建板楼  -  街道口', '120万', '单价19048元/平米')
('https://image1.ljcdn.com/420100-inspection/test-eea95c5a-c080-4d8b-922e-2a2ec7ecd754.png.296x216.jpg', '武昌徐东群星城销品茂团结大道爱家国际华城大三房', '爱家国际华城  | 3室2厅 | 121.43平米 | 东南 | 其他 | 有电梯', '中楼层(共26层)2010年建板塔结合  -  团结大道', '312万', '单价25694元/平米')
('https://image1.ljcdn.com/420100-inspection/15e793ba-13d7-4bb8-b9da-8e7c3d051f27.jpg.296x216.jpg', '宝安花园 5室2厅 360万', '宝安花园  | 5室2厅 | 151.58平米 | 南 北 | 其他', '高楼层(共6层)2003年建板楼  -  老南湖', '360万', '单价23750元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload6341b80d-13c6-4634-9ee2-f227d2230f55.jpg.296x216.jpg', '此房产证满了两年，后期税费少。朝南户型，采光好。', '南湖景苑  | 4室2厅 | 158.24平米 | 南 | 其他', '高楼层(共11层)2002年建塔楼  -  街道口', '368万', '单价23256元/平米')
('https://image1.ljcdn.com/420100-inspection/test-aaf5012a-c68e-4058-a486-ef5b10246a61.png.296x216.jpg', '大华一期 通透两房 全新装修 产证满五 随时可看', '大华南湖公园世家一期  | 2室2厅 | 102.51平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2013年建板楼  -  珞狮南路', '290万', '单价28290元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadb06c315c-9299-43d4-95bb-eeb7546e1ccd.jpg.296x216.jpg', '伟业佳苑 居家装修2房 高楼层 视野开阔 满两年', '伟业佳苑  | 2室2厅 | 77.26平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2000年建板楼  -  老南湖', '200万', '单价25887元/平米')
('https://image1.ljcdn.com/420100-inspection/test-89c546c4-e3d7-4ff8-a573-17de1908539c.png.296x216.jpg', '万科大三房户型，客厅带阳台，周 边无遮挡采光无 敌', '万科金色城市  | 3室2厅 | 95.42平米 | 东南 | 精装', '低楼层(共28层)板楼  -  白沙洲', '160万', '单价16768元/平米')
('https://image1.ljcdn.com/420100-inspection/ae33b808-55e6-4c72-9078-697a768f3e10.jpg.296x216.jpg', '居家装修大四房 保养好 业主诚心出售 看房方便', '保利心语一期  | 4室2厅 | 151.14平米 | 南 | 其他 | 有电梯', '低楼层(共25层)2009年建板楼  -  珞狮南路', '290万', '单价19188元/平米')
('https://image1.ljcdn.com/420100-inspection/f464fc6b-db2f-4be4-a9da-275880e2273a.jpg.296x216.jpg', '高层湖景  精装大三房 再送书房 南北通透 两证满二', '泰然南湖玫瑰湾二期  | 3室2厅 | 138.79平米 | 东南 | 精装 | 有电梯', '高楼层(共32层)2010年建板楼  -  珞狮南路', '340万', '单价24498元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload184d9f4a-8bb6-44bf-a07c-224396b1a9ad.jpg.296x216.jpg', '尚文创业城 精装两房 地铁口 出行便利 随时可看', '尚文创业城  | 2室2厅 | 118.98平米 | 南 北 | 精装', '高楼层(共8层)2002年建塔楼  -  虎泉杨家湾', '235万', '单价19752元/平米')
('https://image1.ljcdn.com/420100-inspection/0f2b3f9d-77c3-40d5-aa6e-3d83bd1bae64.jpg.296x216.jpg', '中高楼层 可满两年过户 全南向两居室 可看湖', '瑞湖天地  | 2室2厅 | 87.16平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2014年建板楼  -  珞狮南路', '168万', '单价19275元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload59157265-9fd7-49b3-9d4f-9f8f769aaca2.jpg.296x216.jpg', '新南湖 大华二 优质刚需三房 格局好 采光好 随时可看', '大华南湖公园世家二期  | 3室2厅 | 90.96平米 | 南 北 | 精装 | 有电梯', '低楼层(共30层)2009年建板楼  -  新南湖', '218万', '单价23967元/平米')
('https://image1.ljcdn.com/420100-inspection/test-81ddab5f-7836-4c29-b386-e27134e0d7c1.png.296x216.jpg', '金地西岸 全南向两居室 精装修 采光通风好 拎包入住', '金地西岸故事  | 2室1厅 | 79.43平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2011年建板塔结合  -  珞狮南路', '155万', '单价19515元/平米')
('https://image1.ljcdn.com/420100-inspection/test-cc205043-b46a-44a3-9dda-d11b11d0e0bb.png.296x216.jpg', '武昌府婚房装修两房 高楼层采光视野都不错 看房随时', '武昌府二期  | 2室2厅 | 85.43平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2015年建板楼  -  南湖沃尔玛', '207万', '单价24231元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload3a490f50-8b15-4896-9b28-68a49934d5a5.jpg.296x216.jpg', '水岸星城 前排临湖 精装电梯洋房 带大院子 诚意出售', '水岸星城  | 4室2厅 | 223平米 | 南 北 | 精装 | 有电梯', '低楼层(共4层)2007年建板楼  -  沙湖', '1000万', '单价44844元/平米')
('https://image1.ljcdn.com/420100-inspection/37637889-7e78-4d67-92ea-285764708d63.jpg.296x216.jpg', '祥和苑经典家园的顶楼复式 不临街不把边 说好你就来', '祥和苑  | 4室2厅 | 127.49平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1998年建板楼  -  老南湖', '258万', '单价20237元/平米')
('https://image1.ljcdn.com/420100-inspection/2b8a85be-6d6a-4c9f-9329-57407b17d96c.jpg.296x216.jpg', '丽岛花园竹园品质物业靠小区里面安静楼栋舒适大三房', '丽岛花园  | 3室2厅 | 126.8平米 | 南 | 其他 | 有电梯', '中楼层(共20层)2004年建板楼  -  珞狮南路', '278万', '单价21925元/平米')
('https://image1.ljcdn.com/420100-inspection/1dfbbd5f-0162-4eba-81ac-351de059df33.JPG.296x216.jpg', '满五唯一税费低 居家精装修 拎包入住 楼层好 采光好', '保利拉菲  | 3室2厅 | 90.88平米 | 南 | 其他 | 有电梯', '中楼层(共34层)2013年建板楼  -  卓刀泉', '208万', '单价22888元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadda46ccea-15bf-4620-919f-eae098c61555.jpg.296x216.jpg', '沈家湾花园小区南北四居室，后期税费低', '沈家湾花园小区  | 4室2厅 | 123.42平米 | 南 北 | 其他 | 有电梯', '低楼层(共16层)2009年建塔楼  -  中南丁字桥', '300万', '单价24308元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload92b62f6c-66c6-4ac4-ac55-98d98d82372c.JPG.296x216.jpg', '闹中取静 南北通透五房 集中供暖 中间楼层采光好', '徐东嘉园  | 5室3厅 | 209.8平米 | 南 北 | 其他', '中楼层(共33层)板楼  -  徐东', '520万', '单价24786元/平米')
('https://image1.ljcdn.com/420100-inspection/dfadab86-d273-4b6a-bbe8-6c6902607d16.jpg.296x216.jpg', '半岛尊邸满五唯一，税少，一线湖景，楼层好，视野开阔', '明泽半岛尊邸  | 3室2厅 | 123.79平米 | 南 | 精装 | 有电梯', '高楼层(共22层)2003年建塔楼  -  珞狮南路', '230万', '单价18580元/平米')
('https://image1.ljcdn.com/420100-inspection/9fb130c3-8267-45c3-8623-dc1b2b96ad2d.jpg.296x216.jpg', '特一号大三房，无物业费，南北通透两证满五年', '鲁巷特一号  | 3室2厅 | 160.36平米 | 南 北 | 精装', '中楼层(共7层)2007年建暂无数据  -  虎泉杨家湾', '350万', '单价21826元/平米')
('https://image1.ljcdn.com/420100-inspection/b80ba33d-b4b8-43da-a1b2-71a84c674634.jpg.296x216.jpg', '此房全朝南小三房 满二税费少 随时看房 采光视野好', '保利公园九里  | 3室2厅 | 94.25平米 | 东南 | 其他 | 有电梯', '中楼层(共34层)2015年建板楼  -  老南湖', '210万', '单价22282元/平米')
