('https://image1.ljcdn.com/410100-inspection/test-10c26953-ab54-4dec-ac52-8f517eb28e32.png.296x216.jpg', '大三房 满五唯一 随时约看签约', '大观国际居住区  ', '高楼层(共33层)板楼  -  燕庄', '270万', '单价20275元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadb0024163-160f-4336-a27d-0e47c76d565f.JPG.296x216.jpg', '联通家属院-双气-购房只有契税-上丰庆路小xue', '联通家属院  ', '低楼层(共30层)暂无数据  -  汽配大世界', '179万', '单价14047元/平米')
('https://image1.ljcdn.com/410100-inspection/5a2ec57a-9acb-4502-987c-9292ec4e1b7d.jpg.296x216.jpg', '天裕小区，广电家属院，东风渠畔，南北通透，大三房', '天裕小区  ', '中楼层(共18层)板楼  -  枣庄', '310万', '单价19775元/平米')
('https://image1.ljcdn.com/410100-inspection/54dae953-e36c-4588-8633-564840428185.jpg.296x216.jpg', '丰源官邸  全明户型三房  精装修 拎包入住', '丰源官邸  ', '低楼层(共18层)板楼  -  燕庄', '232万', '单价15893元/平米')
('https://image1.ljcdn.com/410100-inspection/f6f233fa-c8e2-437a-ac45-d95af53dda5b.JPG.296x216.jpg', '新鑫花园4房，民航路地铁口，小高层带电梯，房型方正', '新鑫花园  ', '中楼层(共11层)暂无数据  -  燕庄', '333万', '单价19577元/平米')
('https://image1.ljcdn.com/410100-inspection/cf192faf-e906-4f55-af5f-17840bf9de7c.jpg.296x216.jpg', '省实验划片 文博公寓大四房 南北通透 精装修 满五唯一', '宇泰文博公寓  ', '低楼层(共25层)塔楼  -  文博广场', '340万', '单价17554元/平米')
('https://image1.ljcdn.com/410100-inspection/a6649267-2f66-4549-8e17-7487e94ddfeb.jpg.296x216.jpg', '房子满五年唯一住房 没有贷款 得房率高  诚心出售', '四月天  ', '中楼层(共6层)暂无数据  -  海洋馆', '180万', '单价15657元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload59285eb9-3614-44e6-ab8b-4cb1bb035578.JPG.296x216.jpg', '交通便利！占据重要的位置！消防总队三房急售', '消防总队家属院  ', '高楼层(共7层)暂无数据  -  燕庄', '270万', '单价21101元/平米')
('https://image1.ljcdn.com/410100-inspection/2e1804fc-038c-4773-9cc7-15f95a92f3d0.jpg.296x216.jpg', '上文化绿城，朝南复式 ，总价低业主诚心出售，急换房', '明天花园  ', '高楼层(共6层)板楼  -  绿茵广场', '170万', '单价11558元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload46cb42bd-fd1b-4e17-8343-0d08135906e7.JPG.296x216.jpg', '郑汴路玉凤路 伟业芝华士 中装两室 满五年', '伟业芝华室  ', '低楼层(共17层)塔楼  -  燕庄', '110万', '单价14404元/平米')
('https://image1.ljcdn.com/120000-inspection/3d83fbee-be05-4b64-8766-7b654f24237d.JPG.296x216.jpg', '东明路林科路天裕小区，毛坯四房，南北通透', '天裕小区  ', '高楼层(共26层)板楼  -  枣庄', '420万', '单价19814元/平米')
('https://image1.ljcdn.com/410100-inspection/a3b7083b-1c52-4216-a3af-1c39a3d71aa4.JPG.296x216.jpg', '汉飞南北通透精装三房，采光无遮挡', '汉飞城市公园  ', '高楼层(共6层)暂无数据  -  汽配大世界', '146万', '单价12808元/平米')
('https://image1.ljcdn.com/410100-inspection/3a8c2371-7857-4ad5-81b7-50e801d1ac68.jpg.296x216.jpg', '东风路 花园路 文博广场 朝阳采光 三居室 南北通透', '文化路71号院  ', '高楼层(共6层)暂无数据  -  省中医院', '152万', '单价13775元/平米')
('https://image1.ljcdn.com/410100-inspection/test-c301814c-27ae-4178-958f-dfdbe9ca9027.png.296x216.jpg', '高档社区，绿化高，人车分流，交通方便，配套齐全', '建业森林半岛  ', '高楼层(共17层)塔楼  -  绿茵广场', '80万', '单价18182元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload7f3f47e8-1ce9-418e-a39d-0c37a899a08d.JPG.296x216.jpg', '新出顶层复式 南北通透 客厅挑高6米 送30平露台 急售', '阳光嘉苑  ', '高楼层(共6层)板楼  -  庙李', '240万', '单价11970元/平米')
('https://image1.ljcdn.com/410100-inspection/1987dd06-d291-444c-ae8e-346bcd16612f.JPG.296x216.jpg', '曼哈顿 全明格局  三卧朝南  满五唯一  业主急售', '曼哈顿  ', '中楼层(共30层)塔楼  -  燕庄', '265万', '单价18758元/平米')
('https://image1.ljcdn.com/410100-inspection/052c3482-27bd-4863-8f69-9d64721fc777.jpg.296x216.jpg', '多层朝南房子三室两厅   公摊小', '锦程山庄  ', '低楼层(共7层)暂无数据  -  燕庄', '230万', '单价18400元/平米')
('https://image1.ljcdn.com/120000-inspection/af73efec-e2a7-4ce2-9162-c568be35272a.JPG.296x216.jpg', '金水路未来路曼哈顿 精装复式五房 南北通透', '曼哈顿  ', '高楼层(共30层)塔楼  -  燕庄', '495万', '单价18000元/平米')
('https://image1.ljcdn.com/410100-inspection/4680c4e2-39a1-41da-9e37-c7042f12a98d.jpg.296x216.jpg', '中州大道旁鑫苑名家 南北通透  视野开阔 送小露台', '鑫苑名家  ', '高楼层(共6层)暂无数据  -  北站', '358万', '单价17601元/平米')
('https://image1.ljcdn.com/120000-inspection/e953fc30-cbcb-4004-ac67-655440c3f67c.JPG.296x216.jpg', '准地铁口 双气 多层大2房 小区安静 好停车 南北通透', '市政管理处家属院  ', '低楼层(共7层)暂无数据  -  燕庄', '150万', '单价15307元/平米')
('https://image1.ljcdn.com/410100-inspection/ef724d73-2d1b-4c2d-8bd2-d5b59e60c057.jpg.296x216.jpg', '东明路红专路 君悦城 正规四房 户型方正 采光好', '君悦城  ', '高楼层(共33层)塔楼  -  财富广场', '310万', '单价22194元/平米')
('https://image1.ljcdn.com/410100-inspection/81418e7a-af26-4861-995a-91e75c9f9a2e.jpg.296x216.jpg', '买房是一个过程，议价也是一个过程，精修过 拎包入住', '普罗旺世塞纳维斯  ', '高楼层(共18层)板楼  -  庙李', '500万', '单价22912元/平米')
('https://image1.ljcdn.com/410100-inspection/87403b56-6b31-41fd-a5fd-1dfc988ad7c7.JPG.296x216.jpg', '北环丰庆路中方园西区精装修三室户型方正业主诚心出售', '中方园西区  ', '低楼层(共6层)暂无数据  -  陈寨', '235万', '单价16667元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload220d8cae-efb2-49a4-9c57-04fd95692fe6.JPG.296x216.jpg', '商城路滨河绿苑 宜家精装四房 通透方正全明户型', '滨河绿苑  ', '高楼层(共27层)板塔结合  -  燕庄', '280万', '单价17835元/平米')
('https://image1.ljcdn.com/410100-inspection/97e38c43-4909-4724-8804-df003e5fc5b7.jpg.296x216.jpg', '鑫苑路鑫苑名家、户型方正、南北通透、采光无遮挡', '鑫苑名家  ', '高楼层(共6层)暂无数据  -  北站', '305万', '单价16759元/平米')
('https://image1.ljcdn.com/410100-inspection/6c36ee57-0780-430a-b48a-83aabb836750.jpg.296x216.jpg', '楼层好，采光充足，满五年唯一住房，看房方便', '田园新城  ', '高楼层(共18层)板塔结合  -  索凌路北段', '175万', '单价17363元/平米')
('https://image1.ljcdn.com/410100-inspection/039a2018-aeb9-4487-a31a-d46349db8afd.jpg.296x216.jpg', '豫军长基花园、南北通透户型、业主诚信出售', '豫军长基花园  ', '低楼层(共33层)板楼  -  绿茵广场', '200万', '单价15874元/平米')
('https://image1.ljcdn.com/410100-inspection/test-6d816b36-2f6c-4bbd-9993-70a884606142.png.296x216.jpg', '银基一期，3+1大户型，精装修，诚心出售，方便看房。', '银基王朝  ', '低楼层(共30层)板楼  -  燕庄', '390万', '单价18956元/平米')
('https://image1.ljcdn.com/120000-inspection/e0ddbd33-10ce-4af0-97d2-43c68b45cc0a.JPG.296x216.jpg', '福元路 银基王朝 3房2卫 朝南好户型  业主诚心', '银基王朝三期万和园  ', '中楼层(共32层)塔楼  -  燕庄', '265万', '单价22401元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload17bbe6e9-1ade-4a2a-9de5-2c2e50fc21a3.JPG.296x216.jpg', '丰庆路文化路北环中方园精装修大四房', '中方园西区  ', '高楼层(共6层)暂无数据  -  陈寨', '200万', '单价10257元/平米')
('https://image1.ljcdn.com/410100-inspection/13aae1af-27e8-455f-a4b9-cb5ad7822954.jpg.296x216.jpg', '东风路天裕小区  南北通精装3居室  户型设计合理！', '天裕小区  ', '中楼层(共18层)板楼  -  枣庄', '328万', '单价20373元/平米')
('https://image1.ljcdn.com/410100-inspection/df904f78-36da-4327-ab36-dd8334f359a4.JPG.296x216.jpg', '普罗旺世朝南小三房，满五年，采光好，人车分离', '普罗旺世波特兰  ', '中楼层(共34层)塔楼  -  庙李', '175万', '单价19663元/平米')
('https://image1.ljcdn.com/410100-inspection/cce2a9a8-d1f7-4b42-9e0f-7e1da036fa39.jpg.296x216.jpg', '文博花园 自住装修 满五唯一 采光十分好 双 学 区', '文博花园  ', '高楼层(共7层)板楼  -  文博广场', '310万', '单价24900元/平米')
('https://image1.ljcdn.com/120000-inspection/77badf17-264d-4ed6-bc61-16921f309e9c.JPG.296x216.jpg', '： 房子南北通透格局，低楼层，业主诚心出售', '豫军长基花园  ', '低楼层(共34层)板楼  -  绿茵广场', '200万', '单价13987元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload417a92f1-755e-40a3-9d12-fc7469f86bdf.JPG.296x216.jpg', '佳亿花园 双气通透大四房 业主诚心出售', '佳亿花园  ', '中楼层(共6层)暂无数据  -  商代遗址', '308万', '单价18555元/平米')
('https://image1.ljcdn.com/410100-inspection/12082f95-94cb-44c4-b8a0-871aa18dd8ac.JPG.296x216.jpg', '二期东苑，业主自主，随时看房，大户型，业主诚心卖', '普罗旺世罗曼维森东院  ', '高楼层(共6层)板楼  -  庙李', '398万', '单价23833元/平米')
('https://image1.ljcdn.com/410100-inspection/07a9443f-4d1a-4349-8205-c2ecda0b9c15.jpg.296x216.jpg', '天骄一期 自住精装朝南两房 带双指标 诚售', '英地天骄华庭一期  ', '高楼层(共33层)板塔结合  -  文博广场', '260万', '单价29617元/平米')
('https://image1.ljcdn.com/410100-inspection/e278e323-f097-4e79-a41e-0bf4be827f2b.jpg.296x216.jpg', '圣菲城唯一低层洋房  双气 百万装修 南北', '圣菲城  ', '低楼层(共24层)塔楼  -  徐寨', '420万', '单价24706元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload879571ed-3b0e-4bff-b739-8d9305ed6823.jpg.296x216.jpg', '经三路金成国际广场  南北通3居室  位置优越！', '金成国际广场  ', '中楼层(共6层)板楼  -  枣庄', '210万', '单价14430元/平米')
('https://image1.ljcdn.com/410100-inspection/d4f29a23-5b3a-4913-9caa-1e4bed650f58.jpg.296x216.jpg', '沙口路，精装三室 多层三楼 户型方正 采光充足', '绿苑小区  ', '中楼层(共6层)板楼  -  沙口路', '170万', '单价14530元/平米')
('https://image1.ljcdn.com/410100-inspection/f46459c5-a191-460a-bc30-6fe970230bc2.jpg.296x216.jpg', '中州大道黄河路 金成时代广场  精装双气 地铁口', '金成时代广场  ', '高楼层(共32层)塔楼  -  财富广场', '210万', '单价15694元/平米')
('https://image1.ljcdn.com/410100-inspection/18dc6ed2-d0ba-4b88-b84f-bb23380709ab.JPG.296x216.jpg', '送车库、地下室 地铁口 曼哈顿商圈 通透阔绰四房', '莲花嘉园  ', '低楼层(共6层)板塔结合  -  未来大厦', '340万', '单价18280元/平米')
('https://image1.ljcdn.com/410100-inspection/2d9ae376-ff44-418f-8e12-4fdfbe7ec2fd.jpg.296x216.jpg', '新出！亚新美好时光，标准一室一厅！精装，低楼层', '亚新美好时光  ', '低楼层(共6层)板楼  -  富田大厦', '86万', '单价17917元/平米')
('https://image1.ljcdn.com/120000-inspection/ff8c9ee1-6227-4833-b1d1-e1f1d355fe44.JPG.296x216.jpg', '东文雅 4室1厅 210万', '东文雅  ', '中楼层(共7层)板楼  -  北站', '210万', '单价13908元/平米')
('https://image1.ljcdn.com/410100-inspection/df9072b2-b7e7-4b34-a951-3b16f3d071c8.jpg.296x216.jpg', '金晨嘉园新上房源 满五年唯一住房 全南户型 采光好！', '金晨嘉园  ', '低楼层(共30层)塔楼  -  陈寨', '143万', '单价17372元/平米')
('https://image1.ljcdn.com/410100-inspection/test-b4425c33-5f71-4625-953e-eeccaf03a727.png.296x216.jpg', '省医 东明路红专路 户型方正朝南 满五唯一，全天采光', '君悦城  ', '中楼层(共29层)塔楼  -  财富广场', '125万', '单价18383元/平米')
('https://image1.ljcdn.com/410100-inspection/b8e9325e-ba23-4610-adb4-4bb5212a0dae.jpg.296x216.jpg', '一楼带院，多层两房，南北通透，北龙湖旁，适合老人', '琥珀名城  ', '低楼层(共6层)暂无数据  -  汽配大世界', '166万', '单价15962元/平米')
('https://image1.ljcdn.com/120000-inspection/ec2ef346-0792-4758-8d44-a9a89a67f462.JPG.296x216.jpg', '正弘蓝堡湾 精装双气 采光好 视野佳 配套成熟', '正弘·蓝堡湾Ⅱ  ', '低楼层(共32层)板塔结合  -  文博广场', '344万', '单价24301元/平米')
('https://image1.ljcdn.com/410100-inspection/f49ebb2e-912f-4a30-8b1a-88b3463015ad.jpg.296x216.jpg', '双气 一个点契税 全明户型 位置好 配套齐全', '天伦水晶城  ', '中楼层(共30层)板塔结合  -  陈寨', '146万', '单价15532元/平米')
('https://image1.ljcdn.com/410100-inspection/test-a15b057c-f4d2-40cd-9829-3b4e5eff051f.png.296x216.jpg', '经三路晨旭路，绿洲云顶，北龙湖畔，精装双气低市场价', '绿洲云顶  ', '低楼层(共33层)塔楼  -  北站', '230万', '单价17400元/平米')
('https://image1.ljcdn.com/120000-inspection/d91d1bf1-d298-4e5b-ae4c-1a730beb1f75.JPG.296x216.jpg', '大观国际 双气标准二房 视野宽阔无遮挡 采光充足', '大观国际居住区  ', '低楼层(共33层)板楼  -  燕庄', '203万', '单价21946元/平米')
('https://image1.ljcdn.com/120000-inspection/7da0302e-d3b6-4cd2-bc75-1a13dd2b9cb4.JPG.296x216.jpg', '蓝堡湾二期 精装大三房 南北通透 采光极好 随时看', '正弘·蓝堡湾Ⅱ  ', '中楼层(共32层)板塔结合  -  文博广场', '328万', '单价26240元/平米')
('https://image1.ljcdn.com/410100-inspection/48e90ded-889e-4ee4-b7da-23f53b27e053.jpg.296x216.jpg', '非 常国际 邻郑东新区 精美装修 看房随时 楼层不错', '非常国际  ', '中楼层(共24层)塔楼  -  枣庄', '192万', '单价19592元/平米')
('https://image1.ljcdn.com/410100-inspection/c3d962a6-abf6-4e92-a367-7ebd88d66feb.jpg.296x216.jpg', '文劳路中海锦苑 央企品质高档社区 经典三房南北通透', '中海锦苑  ', '中楼层(共25层)板楼  -  省中医院', '190万', '单价21349元/平米')
('https://image1.ljcdn.com/410100-inspection/test-214833c8-fa7b-42c1-ad79-47aed888b811.png.296x216.jpg', '金水路 曼哈顿广场 燕庄地铁口 双气可改小两房', '曼哈顿  ', '中楼层(共31层)塔楼  -  燕庄', '115万', '单价17165元/平米')
('https://image1.ljcdn.com/410100-inspection/903d014c-543a-4e41-b6cc-f2b68d96350f.jpg.296x216.jpg', '中海锦苑下沉复式 四房 看房方便 无抵押无贷款', '中海锦苑  ', '低楼层(共7层)板楼  -  省中医院', '550万', '单价39130元/平米')
('https://image1.ljcdn.com/410100-inspection/test-6fa06b0e-ca77-4a7e-8fec-9c27d157663b.png.296x216.jpg', '普罗旺世六期  精装小三房  满五唯一 全天采光无遮挡', '普罗旺世波特兰  ', '中楼层(共34层)塔楼  -  庙李', '175万', '单价19655元/平米')
('https://image1.ljcdn.com/410100-inspection/94b01d51-1e28-4c49-a8ae-21a0cea210a2.JPG.296x216.jpg', '【一梯一户】【满五年】【准新房】【南北通透】', '圣菲城  ', '低楼层(共18层)板楼  -  徐寨', '295万', '单价21072元/平米')
('https://image1.ljcdn.com/410100-inspection/00cc63d6-cc94-47d2-a5b4-3087a3e75488.jpg.296x216.jpg', '经七路商务厅  户型好采光好 紧 邻5号线 送两个地下室', '河南省商务厅家属院  ', '高楼层(共7层)暂无数据  -  经五路', '150万', '单价11250元/平米')
('https://image1.ljcdn.com/410100-inspection/test-2f90b338-2834-4870-9778-bab38cca7ddd.png.296x216.jpg', '蓝堡湾2期 9楼 双气双卫双阳台 精装 不临路  送车位', '正弘·蓝堡湾Ⅱ  ', '低楼层(共30层)板塔结合  -  文博广场', '360万', '单价25511元/平米')
('https://image1.ljcdn.com/410100-inspection/c3c2705b-4b26-4320-81c3-2e73a510fea3.jpg.296x216.jpg', '全南两居室 品质小区 采光充足 带个大露台 有钥匙', '正弘·蓝堡湾Ⅱ  ', '低楼层(共32层)板塔结合  -  文博广场', '222万', '单价25518元/平米')
('https://image1.ljcdn.com/410100-inspection/3c5c5c88-5830-4709-b076-35acd47a96bd.jpg.296x216.jpg', '圣菲城大三居赠送保姆房 满五唯一', '圣菲城  ', '低楼层(共21层)板楼  -  徐寨', '310万', '单价21528元/平米')
('https://image1.ljcdn.com/410100-inspection/01e7ab8b-18c2-4572-a814-d0eceaed9bb3.jpg.296x216.jpg', '蓝堡湾二期 通透三居 餐厅客厅分离 满五唯一 看房随时', '正弘·蓝堡湾Ⅱ  ', '中楼层(共32层)板塔结合  -  文博广场', '445万', '单价32015元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload4387f2f2-9e0c-4d7c-b49a-8b13e06cdd3c.JPG.296x216.jpg', '文源小 学 公安分局家属院 163平双卫大三房 看房方便', '郑州市公安局金水公安分局家属院  ', '高楼层(共23层)暂无数据  -  省中医院', '200万', '单价12346元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload320b25b6-51f3-4ddb-874c-822f0017b4bd.JPG.296x216.jpg', '建业城市花园   南北通透大四房  满五唯一   一梯两户', '建业城市花园  ', '中楼层(共7层)板楼  -  燕庄', '270万', '单价15169元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload416dd671-cbc9-4e04-8fb5-c0f0ada3e08e.JPG.296x216.jpg', '中海锦苑，毛坯四房，低楼层，南北通透，人车分离', '中海锦苑  ', '低楼层(共27层)板楼  -  省中医院', '346万', '单价24367元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload5d4fc89a-2fbc-47fc-a1ce-a203444863ed.jpg.296x216.jpg', '中州大道，恒升府第，2楼，低总价，环境好，交通便利', '恒升府第  ', '低楼层(共7层)暂无数据  -  北站', '50万', '单价16573元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadf011370a-4875-4ef4-8c42-8772d321de2a.jpg.296x216.jpg', '怡丰新都汇1期二居室诚心出售，高楼层采光充足', '怡丰新都汇一期  ', '34层板塔结合  -  水上乐园', '145万', '单价17470元/平米')
('https://image1.ljcdn.com/410100-inspection/5f599ccb-fa87-4ed1-9fdb-7dd1104113a1.JPG.296x216.jpg', '三全路华瑞紫桂苑 精装双气 多层电梯洋房 温馨四居室', '华瑞紫桂苑  ', '中楼层(共6层)板楼  -  海洋馆', '286万', '单价17547元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadfa8d4ab1-176f-485c-9d51-eb95d923b4d3.jpg.296x216.jpg', '30平露台＋30平地下室 满五唯一 一梯两户 随时看房', '华林都市家园  ', '高楼层(共6层)板楼  -  富田大厦', '185万', '单价11761元/平米')
('https://image1.ljcdn.com/110000-inspection/68f6011d-b7af-42bf-8190-eb5c03efae76.jpg.296x216.jpg', '中州大道鑫苑路 鑫苑名家 南北通透双气三房 看房方便', '鑫苑名家  ', '高楼层(共6层)暂无数据  -  北站', '260万', '单价19489元/平米')
('https://image1.ljcdn.com/110000-inspection/8ae21027-13ff-4b9c-900d-33aee97a9ff1.jpg.296x216.jpg', '房子是精装3+1户型   户型好，采光无遮挡，中间楼层', '山顶御鑫城  ', '高楼层(共33层)板楼  -  北站', '315万', '单价18104元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploada1401430-8245-4954-9afb-34195e9a4121.jpg.296x216.jpg', '6.7楼复式 采光充足视野开阔空间大 看房随时', '安泰文苑  ', '高楼层(共7层)暂无数据  -  索凌路北段', '165万', '单价11720元/平米')
('https://image1.ljcdn.com/410100-inspection/629a388b-0512-4d0b-9426-5767432b87d3.JPG.296x216.jpg', '城建公寓、户型方正南北通透、可拎包入住、双卫有钥匙', '城建公寓  ', '中楼层(共7层)塔楼  -  省中医院', '195万', '单价12342元/平米')
('https://image1.ljcdn.com/410100-inspection/4f88a66b-fe54-40f1-99c8-2d426ec08b71.jpg.296x216.jpg', '首座国际 朝南大开间 落地窗 业主诚心出售 满五年唯一', '首座国际公寓  ', '低楼层(共29层)塔楼  -  燕庄', '86万', '单价16510元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploada0a60157-2b7d-4008-80b7-2cf55f496843.jpg.296x216.jpg', '新北站旁，东风渠文化三全路，精装修瀚宇天悦小三房！', '瀚宇天悦一期  ', '中楼层(共32层)板楼  -  索凌路北段', '157万', '单价17529元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload6b761fd8-7c5c-4818-bbe2-cb4ebbc2654b.jpg.296x216.jpg', '君悦城 东明路与红专路 精装大两房 可拎包入住', '君悦城  ', '高楼层(共29层)塔楼  -  财富广场', '130万', '单价18572元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload2d342c20-8a13-474f-9735-050685b046de.jpg.296x216.jpg', '锦江国际花园   诚心出售  交通便利', '锦江国际花园  ', '中楼层(共6层)板楼  -  未来大厦', '293万', '单价16170元/平米')
('https://image1.ljcdn.com/410100-inspection/72dd294d-e2b8-45c5-9445-62dab555a72e.jpg.296x216.jpg', '70年产权首座国际 南北通透双气双卫三房 楼下丹尼斯', '首座国际公寓  ', '高楼层(共32层)塔楼  -  燕庄', '182万', '单价15612元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload5d31b954-f050-4e4f-8d54-61b673922654.jpg.296x216.jpg', '丰产路110号院  户型方正 采光无遮挡 均价低 业主诚心', '丰产路110号院  ', '低楼层(共7层)暂无数据  -  财富广场', '170万', '单价12925元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadfda7dea8-7748-4180-a236-5a5779b60ef4.JPG.296x216.jpg', '锦程山庄双气复式，公摊小业主诚心出售。', '锦程山庄  ', '高楼层(共7层)板楼  -  燕庄', '139万', '单价13160元/平米')
('https://image1.ljcdn.com/410100-inspection/49bb14e9-0858-40c0-8683-578e2c9a46cc.jpg.296x216.jpg', '南北通透三居室 大客厅 小区安静 一层带小院', '明天花园  ', '低楼层(共6层)板楼  -  绿茵广场', '230万', '单价18033元/平米')
('https://image1.ljcdn.com/410100-inspection/3688048c-4b7b-411d-b06d-2197ab377e3c.jpg.296x216.jpg', '东风渠河畔 滨河小区圣菲城标准小两居 看房方便！', '圣菲城  ', '中楼层(共27层)塔楼  -  徐寨', '100万', '单价20492元/平米')
