('https://image1.ljcdn.com/370101-inspection/34539286-5ac0-4fba-8da6-8330ead79961.jpg.296x216.jpg', '带自占车位地下室电梯房 双气齐全 前无遮挡视野开阔', '兴业嘉苑新天地  | 2室2厅 | 88.12平米 | 南 北 | 简装', '中楼层(共12层)2003年建板楼  -  七里河', '163万', '单价18498元/平米')
('https://image1.ljcdn.com/370101-inspection/9cfd213f-6b4e-411d-a9d5-b4f31a865585.jpg.296x216.jpg', '新龙家园 精装修 送地下室 不沿街不靠路', '新龙家园  | 2室2厅 | 101.58平米 | 南 北 | 精装', '中楼层(共7层)2003年建板楼  -  化纤厂路', '175万', '单价17228元/平米')
('https://image1.ljcdn.com/370101-inspection/e9b834ec-fb31-4926-8b24-87e9c97d9580.jpg.296x216.jpg', '改善型住宅，保利海德公馆，四室两厅两卫，送地下室', '保利海德公馆  | 4室2厅 | 165平米 | 南 北 | 精装', '中楼层(共33层)2017年建板楼  -  祝甸', '350万', '单价21213元/平米')
('https://image1.ljcdn.com/370101-inspection/d931a8ef-46e2-49aa-a8cd-647dd655d0a9.jpg.296x216.jpg', '葡萄园小区 三室好房 南北通透', '葡萄园小区  | 3室2厅 | 135.59平米 | 南 北 | 简装', '中楼层(共6层)2000年建板楼  -  七里河', '245万', '单价18070元/平米')
('https://image1.ljcdn.com/370101-inspection/1af84610-5636-4093-8a8c-b439166d1a31.jpg.296x216.jpg', '北全福小区，龙岱花园，南北通透，中间了楼层，采光好', '龙岱花园小区  | 3室2厅 | 120.55平米 | 南 北 | 简装', '中楼层(共7层)2002年建板楼  -  全福区', '168万', '单价13937元/平米')
('https://image1.ljcdn.com/370101-inspection/8903dc69-e113-436b-af2d-20534d5a5cc1.jpg.296x216.jpg', '百花公园西门东兴小区2室1厅客厅18平暖气马上装2楼', '洪楼南路13号  | 2室1厅 | 65平米 | 南 北 | 简装', '低楼层(共6层)板楼  -  山大路', '135万', '单价20770元/平米')
('https://image1.ljcdn.com/370101-inspection/ac047f9b-1a41-41e8-85fd-ad26013d7d1a.jpg.296x216.jpg', '洪家楼西路 精装居室 户型方正 视野开阔', '洪家楼西路82-3号  | 3室2厅 | 123.6平米 | 南 北 | 精装', '低楼层(共7层)板楼  -  洪家楼', '232万', '单价18771元/平米')
('https://image1.ljcdn.com/370101-inspection/e185629b-caca-491e-87cb-3925ea42239a.jpg.296x216.jpg', '花园小区四区户型方正采光较好交通便利视野开阔', '花园小区四区  | 2室1厅 | 60.14平米 | 南 北 | 简装', '中楼层(共6层)1990年建板楼  -  洪家楼', '118万', '单价19621元/平米')
('https://image1.ljcdn.com/370101-inspection/13abe28c-ed9d-4aba-963a-5073db0696b8.jpg.296x216.jpg', '化纤小区 一居室 交通方便 户型方正', '化纤小区  | 2室2厅 | 45.13平米 | 南 | 简装', '中楼层(共5层)板楼  -  祝甸', '95万', '单价21051元/平米')
('https://image1.ljcdn.com/370101-inspection/ee2b641a-ebab-41c3-8488-98289acc9396.jpg.296x216.jpg', '一楼房源，一梯两户，小区绿化好，业主着急卖', '建鑫花园  | 3室2厅 | 115平米 | 南 北 | 精装', '低楼层(共6层)板楼  -  山大路', '251万', '单价21827元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadccd4eafa-f8bd-4c5b-aca2-224fa7bcc8ce.jpg.296x216.jpg', '洪家楼西小区 独楼独院儿 南北通透，送地下室', '洪家楼小区  | 2室2厅 | 112.3平米 | 南 北 | 简装', '高楼层(共7层)暂无数据  -  洪家楼', '190万', '单价16919元/平米')
('https://image1.ljcdn.com/370101-inspection/d5ce22d4-f9f4-4a38-8bd8-3ee06dca4a46.jpg.296x216.jpg', '南全福小区 中间楼层 不沿街不靠路 送小房', '南全福小区西区  | 1室1厅 | 56.04平米 | 南 | 简装', '中楼层(共6层)2001年建板楼  -  全福区', '110万', '单价19629元/平米')
('https://image1.ljcdn.com/370101-inspection/e22bf5a4-3f94-4a4f-9840-2580324dbdda.jpg.296x216.jpg', '洪楼小区 低楼层简装两室 业主诚心出售', '洪楼小区  | 2室1厅 | 76.94平米 | 南 | 简装', '中楼层(共5层)板楼  -  洪家楼', '155万', '单价20146元/平米')
('https://image1.ljcdn.com/370101-inspection/56c993c9-d46c-46ac-92fa-1dea6bee6990.jpg.296x216.jpg', '上海花园 电梯复式 四室两卫+三个露台 诚意出售', '上海花园  | 4室2厅 | 182.33平米 | 南 北 | 精装', '高楼层(共8层)2006年建板楼  -  祝甸', '362万', '单价19855元/平米')
('https://image1.ljcdn.com/370101-inspection/b50ac015-d48b-4586-a350-842c8c33fc0a.jpg.296x216.jpg', '上海花园多层复式，有车位带地下室！前后露台一个已封', '上海花园  | 4室2厅 | 148平米 | 南 北 | 其他', '高楼层(共6层)2006年建板楼  -  祝甸', '253万', '单价17095元/平米')
('https://image1.ljcdn.com/370101-inspection/80613d3a-78e6-4c1f-8d3c-dcd19aa4392c.jpg.296x216.jpg', '二环东路 全福立交桥 南北通透两居室 免双税 价格可谈', '东兴寓城  | 2室2厅 | 93.68平米 | 南 北 | 简装', '高楼层(共12层)暂无数据  -  全福区', '165万', '单价17614元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload07558bdd-7954-4cc7-8e0b-3d09039b67c9.jpg.296x216.jpg', '新龙家园 南北通透 中间楼层 交通方便', '新龙家园  | 2室1厅 | 92.18平米 | 南 北 | 简装', '中楼层(共7层)2003年建板楼  -  化纤厂路', '170万', '单价18443元/平米')
('https://image1.ljcdn.com/370101-inspection/27fb4679-2232-41dd-9160-8d8c6e002fb3.jpg.296x216.jpg', '化纤小区 南北通透两居室  小户型 总价低', '化纤小区  | 2室1厅 | 58.18平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  祝甸', '120万', '单价20626元/平米')
('https://image1.ljcdn.com/370101-inspection/a4aa9671-8f37-42b0-9788-c69c9f8935bd.jpg.296x216.jpg', '新龙家园、户型方正、采光充足、即买即住', '新龙家园  | 3室2厅 | 83平米 | 南 西北 | 简装', '高楼层(共6层)2003年建板楼  -  化纤厂路', '160万', '单价19278元/平米')
('https://image1.ljcdn.com/370101-inspection/d8f8f02b-5a36-4404-8edd-3d75ebf14a35.jpg.296x216.jpg', '福润康城 2室1厅 121万', '福润康城  | 2室1厅 | 66平米 | 西 北 | 其他', '高楼层(共15层)2009年建塔楼  -  洪家楼', '121万', '单价18334元/平米')
('https://image1.ljcdn.com/370101-inspection/8a95f42f-c026-41a9-beeb-19830883eca4.jpg.296x216.jpg', '齐鲁世纪园 出行方便  采光充足 配套齐全', '齐鲁世纪园  | 5室3厅 | 219.66平米 | 南 北 | 简装', '中楼层(共8层)2005年建板楼  -  七里河', '279万', '单价12702元/平米')
('https://image1.ljcdn.com/370101-inspection/73a78e36-b4da-4ceb-9e6f-d3b3749b8440.jpg.296x216.jpg', '保利海德公馆 平层大四居 南北通透 送车位地下室', '保利海德公馆  | 4室2厅 | 281.92平米 | 南 北 | 简装', '低楼层(共31层)2017年建塔楼  -  祝甸', '535万', '单价18978元/平米')
('https://image1.ljcdn.com/370101-inspection/a15597d1-1b11-4688-8c96-5a71cc858246.jpg.296x216.jpg', '花园路102号 公交宿舍  低楼层 总价低 简装修', '花园路102号  | 2室1厅 | 53.5平米 | 南 北 | 其他', '中楼层(共4层)板楼  -  洪家楼', '110万', '单价20561元/平米')
('https://image1.ljcdn.com/370101-inspection/a4d30ffa-08b2-4831-804a-75d07b29b999.jpg.296x216.jpg', '历下洋房三居，厅套内约23平，最小卧室套内约7.6平！', '假日丽景花园小区东区  | 3室2厅 | 83.84平米 | 南 北 | 精装', '高楼层(共11层)暂无数据  -  化纤厂路', '190万', '单价22663元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload1230f6dd-6244-46a9-ae71-5d1adda2e756.jpg.296x216.jpg', '三居全明户型，居住舒适，业主诚心出售。', '假日丽景花园小区西区  | 3室1厅 | 133.06平米 | 南 | 其他', '中楼层(共11层)板楼  -  祝甸', '325万', '单价24426元/平米')
('https://image1.ljcdn.com/370101-inspection/f5991b74-312e-4d9a-9acf-bffc676aea49.jpg.296x216.jpg', '上海花园 6-7复式 带南北露台 北露台已经封闭  户型好', '上海花园  | 5室3厅 | 170.8平米 | 南 北 | 精装', '高楼层(共6层)2006年建板楼  -  祝甸', '269万', '单价15750元/平米')
('https://image1.ljcdn.com/370101-inspection/f7a81219-3ca2-4f4a-ab95-da42fb99f301.jpg.296x216.jpg', '凤凰国际 大四室 带车地 有证 公安系统团购 中铁', '凤凰国际  | 4室2厅 | 187平米 | 南 北 | 其他', '高楼层(共33层)2017年建板楼  -  经十东路', '393万', '单价21017元/平米')
('https://image1.ljcdn.com/370101-inspection/608339bd-db97-41d2-9735-1b8ef3119f5c.jpg.296x216.jpg', '链家房源 花园小区 南北通透三居室 双气 低楼层', '花园小区二区  | 3室1厅 | 76.92平米 | 南 北 | 简装', '低楼层(共7层)1990年建板楼  -  洪家楼', '153万', '单价19891元/平米')
('https://image1.ljcdn.com/370101-inspection/41e1348a-6a8a-419f-a5ab-f4e5b36ec29d.jpg.296x216.jpg', '百花公园 电梯房 全明户型 可改三室 有车位 诚意出售', '百花小区  | 2室2厅 | 105.49平米 | 南 | 精装', '中楼层(共13层)板楼  -  七里河', '203万', '单价19244元/平米')
('https://image1.ljcdn.com/370101-inspection/314e4215-8d83-46fb-8f63-b4225a84c465.jpg.296x216.jpg', '金色港湾，小区环境好，南北通透，精装，电梯房。', '金色港湾  | 2室2厅 | 107.3平米 | 南 北 | 其他', '低楼层(共12层)2005年建板楼  -  全福区', '185万', '单价17242元/平米')
('https://image1.ljcdn.com/370101-inspection/4a498102-1523-4663-81bb-51ae595dc5d6.jpg.296x216.jpg', '保利精装 全明三室 双卧客厅朝阳 中间楼层 送地下室', '保利海德公馆  | 3室2厅 | 184.97平米 | 南 北 | 精装', '中楼层(共32层)2017年建塔楼  -  祝甸', '428万', '单价23139元/平米')
('https://image1.ljcdn.com/370101-inspection/6eff40be-6bb6-4095-8c66-9c5bae09cb39.jpg.296x216.jpg', '凤凰国际，有证可贷款，大四室，带车位和地下室！', '凤凰国际  | 4室2厅 | 187平米 | 南 北 | 其他', '低楼层(共33层)2017年建板楼  -  经十东路', '400万', '单价21391元/平米')
('https://image1.ljcdn.com/370101-inspection/d9543f5a-9e3e-410c-893c-81c3a38ee27c.jpg.296x216.jpg', '锦绣泉城高楼层 有电梯非顶层 全明户型 精装修', '锦绣泉城  | 2室2厅 | 95.76平米 | 东南 | 精装 | 有电梯', '高楼层(共12层)2008年建塔楼  -  七里河', '188万', '单价19633元/平米')
('https://image1.ljcdn.com/370101-inspection/2b3c23c2-0ec8-47fd-bc48-82b2172ccc1a.jpg.296x216.jpg', '上海花园精装复式送地下室车位送50平大露台送家具家电', '上海花园  | 4室2厅 | 147.24平米 | 南 北 | 精装', '高楼层(共8层)2006年建板楼  -  祝甸', '330万', '单价22413元/平米')
('https://image1.ljcdn.com/370101-inspection/f1c262a2-a01b-4380-b454-afce03183567.jpg.296x216.jpg', '户型方正好用，视野开阔，采光好，电梯房。', '东兴寓城  | 2室2厅 | 82.17平米 | 南 | 精装', '高楼层(共12层)暂无数据  -  全福区', '155万', '单价18864元/平米')
('https://image1.ljcdn.com/370101-inspection/f2cdfcaa-3654-4467-9620-907efe9b0176.jpg.296x216.jpg', '送车位地下室.多层电梯.山景洋房.俯览翠绿.适合养生', '金汇瀚玉城  | 2室2厅 | 95平米 | 南 北 | 毛坯', '高楼层(共11层)2017年建板楼  -  汉峪', '230万', '单价24211元/平米')
('https://image1.ljcdn.com/370101-inspection/221be6f1-5c46-4996-a3f5-8f7b5dabc30c.jpg.296x216.jpg', '锦绣泉城 大户型 南北通透 户型好 精装修  等待有缘人', '锦绣泉城  | 4室2厅 | 187.73平米 | 南 北 | 精装 | 有电梯', '高楼层(共12层)2008年建板楼  -  七里河', '430万', '单价22906元/平米')
('https://image1.ljcdn.com/370101-inspection/41742c31-e9ca-4778-944f-04453a138693.jpg.296x216.jpg', '上海花园、满五唯一，两室和客厅朝阳交通便利看房方便', '上海花园  | 3室2厅 | 126.81平米 | 南 北 | 简装', '高楼层(共6层)2006年建板楼  -  祝甸', '253万', '单价19952元/平米')
('https://image1.ljcdn.com/370101-inspection/3bcd5a41-25cf-42a8-a1ed-8acbe42082df.jpg.296x216.jpg', '花园路 富翔天地 三居室 看房方便 诚意出租 价格可议', '富翔天地  | 3室2厅 | 125平米 | 南 北 | 其他', '高楼层(共7层)2004年建板楼  -  祝甸', '198万', '单价15840元/平米')
('https://image1.ljcdn.com/370101-inspection/8ef3a12a-a011-4321-a873-6a1026fe84d9.jpg.296x216.jpg', '满五年唯一，拎包入住，南北通透户型，双气。', '山东省造纸工业研究设计院  | 2室1厅 | 58.85平米 | 南 北 | 简装', '中楼层(共5层)板楼  -  七里河', '125万', '单价21241元/平米')
('https://image1.ljcdn.com/370101-inspection/1013220d-eee7-4d27-a287-30acf59903a3.jpg.296x216.jpg', '闵子骞路 山大南路 单位宿舍 双气 采光好 总价低 两室', '闵子骞路  | 2室1厅 | 57平米 | 南 | 简装', '高楼层(共6层)板楼  -  甸柳', '112万', '单价19650元/平米')
('https://image1.ljcdn.com/370101-inspection/e90e1a0b-1004-4421-8693-ed665b03f7b0.jpg.296x216.jpg', '花园小区正规两室一厅适合年轻人过渡，南北通透采光好', '花园小区四区  | 2室1厅 | 48.25平米 | 南 北 | 简装', '中楼层(共6层)板楼  -  洪家楼', '93万', '单价19275元/平米')
('https://image1.ljcdn.com/370101-inspection/b8fce6a4-0ee4-41ef-9806-bb5585c134a1.jpg.296x216.jpg', '精装三居室 南北通通 非顶楼 视野开阔 采光好诚心出售', '锦绣泉城  | 3室2厅 | 129.42平米 | 南 北 | 简装 | 有电梯', '低楼层(共13层)2008年建板楼  -  七里河', '275万', '单价21249元/平米')
('https://image1.ljcdn.com/370101-inspection/74c08ea2-af08-436e-b4fd-d72d766657dd.jpg.296x216.jpg', '新出万象新天简装两居室 .户型方正. 客厅附有大阳台.', '万象新天北二区  | 2室2厅 | 99平米 | 南 北 | 其他', '中楼层(共24层)暂无数据  -  王舍人', '170万', '单价17172元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload3b399014-e86e-4fb7-bdf1-68b230876b81.jpg.296x216.jpg', '辛祝路 独立大院传达 简装大三居 方正全明户型', '祝甸社区  | 3室2厅 | 144.48平米 | 南 北 | 简装', '高楼层(共7层)板楼  -  祝甸', '202万', '单价13982元/平米')
('https://image1.ljcdn.com/370101-inspection/82de9143-b6aa-40bc-8835-7dcb29f1d493.jpg.296x216.jpg', '二环东路 华龙路 百花小区 非顶楼 采光好', '百花小区  | 2室1厅 | 62平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  七里河', '129万', '单价20807元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadde734b6c-e82c-49b3-aebc-d5228d19c553.jpg.296x216.jpg', '富翔天地 精装修 南北通透六七复式 送17平地下室', '富翔天地  | 4室2厅 | 171.42平米 | 南 北 | 精装', '高楼层(共6层)2004年建板楼  -  祝甸', '306万', '单价17851元/平米')
('https://image1.ljcdn.com/370101-inspection/43dee4c3-f47a-4a96-9a20-b8ddaa299c4b.jpg.296x216.jpg', '洪家楼花园路洪楼西路2楼可停车大院干净聚隆广场对过', '洪家楼西路39号  | 2室1厅 | 68.67平米 | 南 北 | 精装', '中楼层(共5层)板楼  -  洪家楼', '150万', '单价21844元/平米')
