('https://image1.ljcdn.com/310000-inspection/aa7db73e-724f-4b3c-89d5-8523aeab662f.jpg.296x216.jpg', '送阁楼70平，带南北窗户，近南翔地铁，景观古漪园', '民东公寓  | 4室2厅 | 83.72平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  南翔', '330万', '单价39418元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170430/364e07bd-4ba5-420e-b3d2-5b1b66837d64.jpg.296x216.jpg', '金鼎南北2房+景观层+随时看房+满五年+可以接受置换', '金鼎香樟苑  | 2室2厅 | 83.84平米 | 南 北 | 简装 | 有电梯', '中楼层(共16层)2012年建板楼  -  丰庄', '395万', '单价47114元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c228054f-c697-4fc6-9d53-bec4285185f5.png.296x216.jpg', '阳光高区 南北通户型 前后无遮挡采光充足 近嘉北地铁', '北大街115弄  | 2室1厅 | 64.41平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  嘉定老城', '165万', '单价25618元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170709/0cda82f1-fea0-4948-bf37-1c6555833f16.jpg.296x216.jpg', '嘉定新城 满五唯一，精装大2房，带地暖，全南户型', '中信泰富又一城  | 2室2厅 | 90.33平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2011年建板楼  -  嘉定新城', '360万', '单价39854元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e4739799-539a-4c78-834f-926bd6f451a8.png.296x216.jpg', '全明户型 一梯两户 价格可谈 变现', '栅桥小区  | 1室1厅 | 49平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  丰庄', '175万', '单价35715元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ed7135d2-914a-488a-a367-8d583ab44721.png.296x216.jpg', '满五唯一，诚心卖，到价签字，看房随时', '水岸金桥苑  | 2室1厅 | 73.58平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共6层)2008年建板楼  -  江桥', '315万', '单价42811元/平米')
('https://image1.ljcdn.com/310000-inspection/test-b187f959-b3a4-4c82-991f-158634dcb553.png.296x216.jpg', '同小区比较好的房源南北通精装带地暖新房从未居住过', '三湘森林海尚(嘉定)  | 2室2厅 | 89.73平米 | 南 | 精装', '低楼层(共18层)2015年建板楼  -  南翔', '435万', '单价48479元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7aaf8890-ab17-4f5b-b05d-30eb1b5051eb.png.296x216.jpg', '地铁11号线嘉定西，南北通透，全明户型，送产权车位', '万科金色领域  | 3室2厅 | 88.9平米 | 南 北 | 精装', '中楼层(共17层)2013年建板楼  -  菊园新区', '303万', '单价34084元/平米')
('https://image1.ljcdn.com/310000-inspection/test-fbf48773-305a-41b2-b3c0-8537086ccbe3.png.296x216.jpg', '南北通户型，好房好心情，楼层好，送拐角大阳台', '华江景城  | 2室2厅 | 83.71平米 | 南 | 精装 | 有电梯', '高楼层(共22层)2009年建板楼  -  江桥', '400万', '单价47785元/平米')
('https://image1.ljcdn.com/310000-inspection/efa723ea-3485-45e8-aaf2-0f599301f68e.JPG.296x216.jpg', '繁华地段 多层三楼 动迁满五唯一 前后无遮挡 诚售', '澜茵华庭  | 2室2厅 | 74.98平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2005年建板楼  -  江桥', '358万', '单价47747元/平米')
('https://image1.ljcdn.com/310000-inspection/test-708c3b72-d2ad-4280-8aed-aaf734efceee.png.296x216.jpg', '外冈佳苑 1室1厅 135万', '外冈佳苑  | 1室1厅 | 59.16平米 | 南 | 毛坯', '低楼层(共18层)2013年建板楼  -  外冈', '135万', '单价22820元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a0932ac3-8c4e-48b4-bfa3-0333b16169a8.png.296x216.jpg', '2室户，中间楼层，满五唯一，普通住宅，靠地铁', '紫荆二村  | 2室1厅 | 75.6平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1995年建板楼  -  安亭', '220万', '单价29101元/平米')
('https://image1.ljcdn.com/310000-inspection/test-f5fe0e6e-cc77-446f-8e86-fd57e0fe662e.png.296x216.jpg', '江桥二村 1室1厅 170万', '江桥二村  | 1室1厅 | 45.67平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1995年建板楼  -  江桥', '170万', '单价37224元/平米')
('https://image1.ljcdn.com/310000-inspection/test-78f62625-18f2-459b-867b-1f75cf784582.png.296x216.jpg', '江桥三村九街坊 双南户型采光好 配套成熟', '江桥三村九街坊  | 2室1厅 | 66.6平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1996年建板楼  -  江桥', '225万', '单价33784元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7deff365-9093-4af5-9c6e-72a460036359.png.296x216.jpg', '大名城名郡 3室2厅 290万', '大名城名郡  | 3室2厅 | 88平米 | 南 | 精装', '低楼层(共23层)板楼  -  安亭', '290万', '单价32955元/平米')
('https://image1.ljcdn.com/310000-inspection/test-3bfd1e00-46f1-46cf-9796-e1d0f6834bf5.png.296x216.jpg', '上隽嘉苑 两房朝南 户型正气 婚房装修 拎包入住', '上隽嘉苑(公寓)  | 2室2厅 | 84.24平米 | 南 | 精装 | 有电梯', '高楼层(共28层)2011年建板楼  -  南翔', '358万', '单价42498元/平米')
('https://image1.ljcdn.com/310000-inspection/19d4203c-c1da-4f32-bc3b-2f2e240d1c41.jpg.296x216.jpg', '保利家园(别墅) 4室3厅 1000万', '保利家园(别墅)  | 4室3厅 | 263.66平米 | 南 | 毛坯 | 无电梯', '低楼层(共3层)2008年建板楼  -  嘉定新城', '1000万', '单价37928元/平米')
('https://image1.ljcdn.com/310000-inspection/test-acaeb1b7-801c-48a3-a8cf-1b0750d5e7ba.png.296x216.jpg', '动迁房交易，满五唯一，房型好，两房朝南一房朝北', '塔城路685弄  | 3室2厅 | 91.22平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1997年建板楼  -  嘉定老城', '258万', '单价28284元/平米')
('https://image1.ljcdn.com/310000-inspection/5e60d6fa-3ddf-4399-8b65-e71b2b26b80c.JPG.296x216.jpg', '有钥匙 房东诚意出售 满五唯一税费少', '盐湖新居  | 1室2厅 | 66.02平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2010年建板楼  -  江桥', '260万', '单价39383元/平米')
('https://image1.ljcdn.com/310000-inspection/test-6973ee0b-ec74-473d-a025-642fb39f9e06.png.296x216.jpg', '此房满五年唯一，全南全明户型，楼层好，装修精致！', '嘉秀新苑  | 2室2厅 | 85.89平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2007年建板楼  -  丰庄', '425万', '单价49482元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161101/07d84907-7bc1-46d6-bad7-86ebb6893e84.jpg.296x216.jpg', '中冶翔腾 2室2厅 370万', '中冶翔腾  | 2室2厅 | 78.52平米 | 南 | 毛坯 | 有电梯', '低楼层(共16层)2012年建板楼  -  南翔', '370万', '单价47122元/平米')
('https://image1.ljcdn.com/310000-inspection/c282e452-eab4-48ca-842c-451411808939.jpg.296x216.jpg', '精装小三房，两房朝北一房朝南，原始户型，配套齐全', '嘉宝梦之湾(公寓)  | 3室2厅 | 98.13平米 | 南 北 | 精装', '中楼层(共11层)2014年建板楼  -  菊园新区', '360万', '单价36687元/平米')
('https://image1.ljcdn.com/310000-inspection/test-4d74f694-3aad-464d-bbb2-3ad53e8acfa1.png.296x216.jpg', '房东诚意出售，房间朝南，全明户型', '嘉尚坊  | 1室1厅 | 46.18平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1997年建板楼  -  丰庄', '198万', '单价42876元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170919/b8ccfdbb-ff8c-4c46-9154-6da1b3de753a.jpg.296x216.jpg', '嘉定北方向，精装小三房，一梯两户，诚心出售', '首创旭辉城(公寓)  | 3室2厅 | 87.63平米 | 南 | 精装', '低楼层(共17层)板楼  -  徐行', '230万', '单价26247元/平米')
('https://image1.ljcdn.com/310000-inspection/2bf91b86-e3d0-4ed3-b6a6-562f1967ceaa.jpg.296x216.jpg', '满五年 11号线新城站万达广场 无抵押无贷款 中间楼层', '中信泰富又一城  | 3室2厅 | 138.81平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2011年建板楼  -  嘉定新城', '518万', '单价37318元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a881a4f5-6553-4c20-9e14-458196103cfd.png.296x216.jpg', '嘉亭菁苑 2室2厅 360万', '嘉亭菁苑  | 2室2厅 | 100.36平米 | 南 | 精装 | 有电梯', '低楼层(共28层)2011年建板楼  -  安亭', '360万', '单价35871元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171231/6f6ccc4d-9a93-4bbe-92ff-e91d40e0535b.jpg.296x216.jpg', '南北通透 精装修 采光佳 户型好 诚意出售', '金帝城市岸泊(公寓)  | 2室2厅 | 90.98平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2005年建板楼  -  江桥', '356万', '单价39130元/平米')
('https://image1.ljcdn.com/310000-inspection/4da2f24d-4425-4446-babe-2834db032cd7.JPG.296x216.jpg', '复式精装小区价格优秀，小区前排 无遮挡 婚房装修', '万科金色领域  | 3室2厅 | 89.87平米 | 南 北 | 精装', '低楼层(共11层)2014年建板楼  -  菊园新区', '357万', '单价39725元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploade0f2b541-90a8-4a09-88cd-919aae3b9011.jpg.296x216.jpg', '品质小区  得房率高  业主自住入住舒适  带产权车位', '保利湖畔阳光苑  | 2室2厅 | 90.33平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2012年建板楼  -  嘉定新城', '320万', '单价35426元/平米')
('https://image1.ljcdn.com/310000-inspection/test-4e575030-a184-4608-889b-620c32c2c544.png.296x216.jpg', '满五年，业主只有这一套房，楼层好，地段好，视野好', '民主街32弄  | 2室1厅 | 62平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1978年建板楼  -  南翔', '231万', '单价37259元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171126/004a5af6-c144-4487-90cf-b5fd6d0da41a.jpg.296x216.jpg', '恒大名都 2室1厅 260万', '恒大名都  | 2室1厅 | 79平米 | 南 | 精装', '低楼层(共16层)板楼  -  安亭', '260万', '单价32912元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170919/68b4c1de-c615-4fa3-b54e-d4983e6e3181.jpg.296x216.jpg', '满二双南户型 毛坯次新房 高楼层采光好有钥匙看房随时', '同济融景雅苑  | 2室2厅 | 89.59平米 | 南 | 毛坯 | 有电梯', '高楼层(共14层)板楼  -  南翔', '415万', '单价46323元/平米')
('https://image1.ljcdn.com/310000-inspection/a36d307b-7f77-4465-9d3d-a536a34e7020.jpg.296x216.jpg', '地铁房  南北户型 毛坯房 满二年 随时可看 业主急售', '路劲上海派  | 2室2厅 | 79平米 | 南 | 毛坯', '低楼层(共17层)2015年建板楼  -  安亭', '245万', '单价31013元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e170556e-d794-4923-bf5b-45cdc10ffa5b.png.296x216.jpg', '电梯房，南北通透，采光充足，配套成熟', '明日新苑  | 2室2厅 | 89.35平米 | 南 北 | 简装 | 有电梯', '低楼层(共12层)2002年建板楼  -  丰庄', '415万', '单价46447元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171217/432bb4ac-afe8-4345-b35a-f80dea87eb3c.jpg.296x216.jpg', '浦发香舍 精装1楼送75平地下室面积 看房方便', '浦发香舍(公寓)  | 3室2厅 | 91.7平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2008年建板楼  -  嘉定老城', '288万', '单价31407元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7234a4f8-41ad-43fd-b16e-e22aeb77ca9b.png.296x216.jpg', '纯毛坯花园洋房，交通便利，户型方正', '顺驰兰郡名苑  | 2室2厅 | 96.44平米 | 南 | 毛坯 | 有电梯', '中楼层(共7层)板楼  -  外冈', '245万', '单价25405元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_uploadc394ef95-a589-42fd-9d7c-42ae8a40dd2f.jpg.296x216.jpg', '一梯两户.近万达.瑞金医院.品质小区.楼层佳.', '绿地颐景嘉园  | 3室2厅 | 89.11平米 | 南 北 | 精装 | 有电梯', '高楼层(共14层)2013年建板楼  -  嘉定新城', '395万', '单价44328元/平米')
('https://image1.ljcdn.com/310000-inspection/test-5ca85f0d-cafd-47a9-bd8b-848af2011e39.png.296x216.jpg', '房东诚意出售，品质小区，繁华地段', '嘉善坊  | 2室1厅 | 68.87平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1997年建板楼  -  丰庄', '295万', '单价42835元/平米')
('https://image1.ljcdn.com/310000-inspection/test-81896a3a-2e1d-4add-ab3f-6de9866145cd.png.296x216.jpg', '小区绿化好，总价低，交通便利，一手动迁', '翔和雅苑  | 2室1厅 | 69.6平米 | 南 | 毛坯', '高楼层(共18层)2013年建暂无数据  -  南翔', '265万', '单价38075元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170413/d4c2a44a-4b9a-4351-9fad-bf9277256a8d.jpg.296x216.jpg', '小区前排 采光视野好 高楼层 送带车位 随时看房满五年', '新城金郡  | 2室2厅 | 83.45平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2010年建板楼  -  嘉定新城', '305万', '单价36549元/平米')
('https://image1.ljcdn.com/310000-inspection/test-4f453990-4d6d-42cd-b147-0edfd5a0a99a.png.296x216.jpg', '绿地新江桥城 2室1厅 300万', '绿地新江桥城  | 2室1厅 | 77.42平米 | 南 | 简装 | 有电梯', '低楼层(共15层)2011年建板楼  -  江桥', '300万', '单价38750元/平米')
('https://image1.ljcdn.com/310000-inspection/test-7449630b-b94c-4ca9-9541-af61101cc60f.png.296x216.jpg', '近13号线金运路站，新上房源，电梯房，全南户型税费少', '金沙鼎苑  | 2室2厅 | 78平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2012年建板楼  -  江桥', '310万', '单价39744元/平米')
('https://image1.ljcdn.com/310000-inspection/8a368f81-c539-4c52-9b6f-b23f8f9e3e53.jpg.296x216.jpg', '满五年唯一，高楼层，小区花园旁，南北通透，业主诚售', '缘圆宝邸  | 2室2厅 | 72.91平米 | 南 北 | 精装 | 有电梯', '高楼层(共7层)2008年建板楼  -  江桥', '360万', '单价49376元/平米')
('https://image1.ljcdn.com/310000-inspection/test-28436370-f034-4d7c-85c6-28b8c3051368.png.296x216.jpg', '通用国际 大三房 看房有钥匙 纯毛坯', '通用国际  | 3室2厅 | 123.76平米 | 南 | 毛坯 | 有电梯', '中楼层(共16层)2014年建板楼  -  南翔', '490万', '单价39593元/平米')
('https://image1.ljcdn.com/310000-inspection/6cd81444-0d4f-46a9-bfcb-bc62dbdbd577.jpg.296x216.jpg', '嘉善坊 2室1厅 245万', '嘉善坊  | 2室1厅 | 64.16平米 | 南 | 毛坯 | 无电梯', '高楼层(共6层)1995年建板楼  -  丰庄', '245万', '单价38186元/平米')
('https://image1.ljcdn.com/310000-inspection/1a4742a2-a6fe-40a9-8287-8cbafeb1cdc3.jpg.296x216.jpg', '总价低，满二唯一税费少，楼层好，房东置换，诚意出售', '新城悠活城  | 2室1厅 | 75.5平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2011年建板楼  -  菊园新区', '254万', '单价33643元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a3e318f7-962c-4f3e-98b6-932bf7798b0a.png.296x216.jpg', '毛坯小户型，可改两房，满五唯一，税费少', '大众春盛苑  | 1室2厅 | 56.91平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)2006年建板楼  -  安亭', '165万', '单价28994元/平米')
('https://image1.ljcdn.com/310000-inspection/test-8d80d1ad-184a-4060-bebe-cbf2e533deac.png.296x216.jpg', '万达城市公寓 2室2厅 476万', '万达城市公寓  | 2室2厅 | 87.96平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2010年建板楼  -  江桥', '476万', '单价54116元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160912/0ab08ab8-baa0-4dff-bbc3-9520efe5ff10.jpg.296x216.jpg', '绿地清猗园 4室2厅 640万', '绿地清猗园  | 4室2厅 | 143.37平米 | 南 | 精装 | 有电梯', '低楼层(共20层)2014年建板楼  -  南翔', '640万', '单价44640元/平米')
('https://image1.ljcdn.com/310000-inspection/5aac28e9-a7da-4240-b03b-af91a2dea701.jpg.296x216.jpg', '满二！紫气东来公园全景！高区！日照充足！视野无挡！', '新城金郡  | 2室2厅 | 82.66平米 | 南 | 毛坯 | 有电梯', '中楼层(共18层)2011年建板楼  -  嘉定新城', '301万', '单价36415元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a651e853-c6a4-4242-9c47-25ad75a4b967.png.296x216.jpg', '经典错层景观房 满五唯一业主置换  配套成熟出行方便', '金帝城市岸泊(公寓)  | 3室2厅 | 123.86平米 | 南 | 简装 | 无电梯', '低楼层(共6层)2007年建板楼  -  江桥', '435万', '单价35121元/平米')
('https://image1.ljcdn.com/310000-inspection/918604ca-af05-41fa-86f0-afae250acd92.JPG.296x216.jpg', '房型正气，楼层好，采光好，配套齐全，价格可谈', '保利海上五月花(公寓)  | 2室2厅 | 90.36平米 | 南 | 毛坯 | 有电梯', '高楼层(共14层)2009年建板楼  -  菊园新区', '300万', '单价33201元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160905/cc244e38-e97b-4713-a04d-73606da2d5a7.jpg.296x216.jpg', '地铁14号线，满五唯一，对口华江小.学，幼儿园。', '华江景城  | 2室2厅 | 97平米 | 南 | 精装 | 有电梯', '高楼层(共22层)2009年建板楼  -  江桥', '360万', '单价37114元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161023/cdce6825-3307-4d92-a14d-6af41b49c28a.jpg.296x216.jpg', '满五唯一 税少 价格可谈 赠送面积多', '爱里舍花园(别墅)   | 联排别墅 | 4室2厅 | 173.21平米 | 南 北 | 简装 | 无电梯', '3层2002年建板楼  -  新成路', '720万', '单价41569元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170807/3f8cee1c-f6aa-4d98-a0ab-6bb4d7a39a13.jpg.296x216.jpg', '小户型总价低+南北通+价格可以谈+有钥匙+诚意卖', '城南新村  | 1室1厅 | 51.83平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  嘉定老城', '163万', '单价31449元/平米')
('https://image1.ljcdn.com/310000-inspection/7c6dcc0f-e010-404d-8c46-d4dd520fd081.jpg.296x216.jpg', '满五唯一  龙湖郦城 毛坯4房 3房朝南', '龙湖郦城  | 4室2厅 | 154.95平米 | 南 | 毛坯 | 有电梯', '中楼层(共21层)2011年建板楼  -  嘉定新城', '650万', '单价41950元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170109/18eec134-1e8b-45ba-8851-9a17632419da.jpg.296x216.jpg', '多层复式四房+近地铁13号线+满两年+诚意出售', '明日新苑  | 4室2厅 | 149.75平米 | 南 | 精装 | 无电梯', '高楼层(共7层)2001年建板楼  -  丰庄', '580万', '单价38732元/平米')
('https://image1.ljcdn.com/310000-inspection/32225c06-86ac-4bcf-9f83-741f6665ce51.JPG.296x216.jpg', '动迁房少税，视野采光都不错，精装可拎包入住，楼层佳', '中房公寓  | 2室2厅 | 74平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2007年建板楼  -  江桥', '318万', '单价42973元/平米')
('https://image1.ljcdn.com/310000-inspection/380571ee-bb23-4fa9-9de9-4de01a86e78b.jpg.296x216.jpg', '天居大3房 当时一手样板房、有钥匙看房方便', '天居玲珑湾(公寓)  | 3室2厅 | 119.31平米 | 南 北 | 精装', '低楼层(共16层)2013年建板楼  -  徐行', '305万', '单价25564元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171007/efad5826-30bc-40e3-a05c-9d8def247322.jpg.296x216.jpg', '南苑十村  房东置换 看房方便 有钥匙', '南苑十村  | 3室2厅 | 122平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1999年建板楼  -  嘉定老城', '325万', '单价26640元/平米')
('https://image1.ljcdn.com/310000-inspection/58abb887-3a9d-4f13-8dd0-de953d455722.jpg.296x216.jpg', '嘉定西地铁站、满两年、楼层好、中科院', '合景叠翠峰苑  | 2室2厅 | 82.6平米 | 南 北 | 精装', '中楼层(共18层)2013年建板楼  -  菊园新区', '268万', '单价32446元/平米')
('https://image1.ljcdn.com/310000-inspection/test-5f2b126c-beca-428c-bf31-2278c0f00bf7.png.296x216.jpg', '全明户型  楼层好 不靠马路  近十四号地铁', '嘉利坊  | 1室1厅 | 44.64平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1996年建板楼  -  丰庄', '195万', '单价43683元/平米')
('https://image1.ljcdn.com/310000-inspection/6966233d-dcd5-46dc-bb23-84f4dee977f3.JPG.296x216.jpg', '产证二年 拎包入住 价格可谈 配套成熟 交通便利', '天居玲珑湾(公寓)  | 2室2厅 | 82.82平米 | 南 | 精装', '低楼层(共16层)2013年建板楼  -  徐行', '235万', '单价28375元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161119/f2055671-3df1-4b62-9a3b-e6a3ce474a8f.jpg.296x216.jpg', '此房满五唯一 无个税 南北同户型 格局好 业主自住装修', '大宅风范城  | 2室2厅 | 92.68平米 | 南 北 | 其他 | 有电梯', '高楼层(共13层)2007年建板楼  -  江桥', '410万', '单价44239元/平米')
('https://image1.ljcdn.com/310000-inspection/2d663a63-3400-4948-8451-d43ea630163e.jpg.296x216.jpg', '绿地颐景嘉园 2室1厅 335万', '绿地颐景嘉园  | 2室1厅 | 78.42平米 | 南 北 | 精装 | 有电梯', '低楼层(共10层)2013年建板楼  -  嘉定新城', '335万', '单价42719元/平米')
('https://image1.ljcdn.com/310000-inspection/test-de6ffd77-1911-4539-bfb0-9fb6e3ef9cc6.png.296x216.jpg', '南翔老街旁+精装修25万+楼层采光都好+诚售', '南华二村(嘉定)  | 2室2厅 | 78.41平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1995年建板楼  -  南翔', '290万', '单价36986元/平米')
('https://image1.ljcdn.com/310000-inspection/test-ff712955-edec-4134-93a7-a9df07163825.png.296x216.jpg', '满五唯一近地铁精装修香港开发设计品质社区菁苑大三房', '嘉亭菁苑  | 3室2厅 | 143.14平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2011年建板楼  -  安亭', '495万', '单价34582元/平米')
('https://image1.ljcdn.com/310000-inspection/test-fe9ca90a-e671-4e85-95c0-3122d200661e.png.296x216.jpg', '南北通！位置优越！满五年！价钱可谈！视野很好！', '森林公馆  | 2室2厅 | 86.89平米 | 南 北 | 精装 | 有电梯', '高楼层(共27层)2010年建板楼  -  南翔', '430万', '单价49488元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c5e7ec14-429d-4a7e-82d6-34a82074c391.png.296x216.jpg', '精装南北通 双阳台 前后无遮挡 满2年 保养好 带地暖', '季景铭郡  | 2室2厅 | 87.72平米 | 南 北 | 精装 | 有电梯', '中楼层(共21层)2014年建板楼  -  南翔', '410万', '单价46740元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a0e1ac0d-d6fc-4b1c-b316-19695e7eee05.png.296x216.jpg', '森林公馆+满五唯一两房415万+自住保养好+配套齐全', '森林公馆  | 2室1厅 | 87.87平米 | 南 | 精装 | 有电梯', '中楼层(共14层)2010年建板楼  -  南翔', '415万', '单价47229元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170930/dffea16e-6c88-44f9-8538-3a5297e6730f.jpg.296x216.jpg', '莱英北郡(公寓) 2室2厅 268万', '莱英北郡(公寓)  | 2室2厅 | 94.16平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共18层)2011年建板楼  -  安亭', '268万', '单价28463元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c8d856ef-0d50-429b-b60c-f109dd94e53b.png.296x216.jpg', '嘉定新城小三房，房型正气，采光好赠送面积大，近地铁', '盘古天地  | 3室2厅 | 88.33平米 | 南 | 毛坯 | 有电梯', '中楼层(共27层)2010年建板楼  -  嘉定新城', '310万', '单价35096元/平米')
