('https://image1.ljcdn.com/460100-inspection/9620a63b-624a-4f7d-b529-67f67615d9a2.jpg.296x216.jpg', '美灵湖 双拼别墅  品质小区 户型方正 采光充足 带院子', '美灵湖  ', '低楼层(共2层)暂无数据  -  美兰', '480万', '单价24156元/平米')
('https://image1.ljcdn.com/460100-inspection/8c5ccba7-d158-4342-8240-e438dc366a9a.jpg.296x216.jpg', '满五年 精装修 看房方便 总价低', '群芳花园  ', '低楼层(共10层)暂无数据  -  美兰', '73.8万', '单价16295元/平米')
('https://image1.ljcdn.com/460100-inspection/ab9cc1c0-cfc2-41bd-9313-76718a932616.JPG.296x216.jpg', '09年小区 送约50平米空中花园 南北通透 精装修', '伟达·雅郡  ', '低楼层(共11层)塔楼  -  海甸岛', '250万', '单价18721元/平米')
('https://image1.ljcdn.com/460100-inspection/f9d17d75-d2b7-4e11-af87-6c92513ea68e.jpg.296x216.jpg', '爵士春天 临街 一楼可做商铺 业主诚心出售', '爵士春天  ', '低楼层(共13层)板塔结合  -  海甸岛', '85万', '单价13579元/平米')
('https://image1.ljcdn.com/460100-inspection/bac153e9-2c61-43cb-b250-a09ecb3f0ab4.JPG.296x216.jpg', '新埠岛 新小区 精装小三房 环境好 管理好 户型正', '海南之心彼岸  ', '低楼层(共14层)板楼  -  海甸岛', '195万', '单价20527元/平米')
('https://image1.ljcdn.com/460100-inspection/ba1422b0-86f9-430f-aeb6-27015f7c65b8.jpg.296x216.jpg', '群芳花园 小户型 近国兴商圈 名 门广场 生活交通便利', '群芳花园  ', '低楼层(共10层)暂无数据  -  美兰', '55万', '单价15814元/平米')
('https://image1.ljcdn.com/460100-inspection/29badd3e-f4e8-4d6f-9dd9-9628ed9b5c90.JPG.296x216.jpg', '南方明珠大户型，南北双阳台，随时看房', '南方明珠  ', '低楼层(共6层)暂无数据  -  海甸岛', '310万', '单价18903元/平米')
('https://image1.ljcdn.com/460100-inspection/d618f3a7-3989-4cf2-89ab-b204b1bfd5ab.JPG.296x216.jpg', '海甸岛 成 熟小区合围别墅精装4房3厅，拎包入住。', '江南城  ', '3层暂无数据  -  海甸岛', '600万', '单价30847元/平米')
('https://image1.ljcdn.com/460100-inspection/145b5576-20e1-40ac-a491-4b6e582f416f.JPG.296x216.jpg', '海甸岛 荣域 精装修 不满二 交通便利', '荣域二期  ', '中楼层(共8层)板楼  -  海甸岛', '198万', '单价23656元/平米')
('https://image1.ljcdn.com/460100-inspection/78396f6e-f7a9-4421-a1a0-cbae727fffcc.JPG.296x216.jpg', '海南大学内 南希苑 三房 有两个共用的大阳台', '南希苑  ', '低楼层(共18层)板楼  -  海甸岛', '182万', '单价17334元/平米')
('https://image1.ljcdn.com/460100-inspection/5a7b1dfc-aaca-43b6-aeab-00fa462268f6.JPG.296x216.jpg', '海甸商圈 国森花园 满五唯一 精装2房', '国森花园  ', '低楼层(共19层)暂无数据  -  海甸岛', '148万', '单价15995元/平米')
('https://image1.ljcdn.com/460100-inspection/e819c8be-062f-4ce0-9723-885ba7ec40ea.JPG.296x216.jpg', '盛木天一方，双拼别墅，毛坯房，可以按揭', '盛木天一方  ', '低楼层(共2层)暂无数据  -  海甸岛', '820万', '单价21782元/平米')
('https://image1.ljcdn.com/460100-inspection/582782aa-978f-432c-b11e-1562ab568f85.jpg.296x216.jpg', '江东新区，倚能美林湾毛坯2房，各付税，可按揭', '倚能美林湾  ', '中楼层(共11层)板楼  -  美兰', '139.8万', '单价18063元/平米')
('https://image1.ljcdn.com/460100-inspection/c7fc54f6-ea35-4334-ae9b-31f7402583d6.JPG.296x216.jpg', '招鑫公馆精装三房，东南朝向，通风采光好', '招鑫公馆  ', '高楼层(共23层)板楼  -  海甸岛', '243万', '单价21892元/平米')
('https://image1.ljcdn.com/460100-inspection/8374ace6-5106-4695-a36c-1a645a1787ce.JPG.296x216.jpg', '银谷苑小三房，采光通风好，全明户型', '银谷苑  ', '中楼层(共17层)塔楼  -  海甸岛', '150万', '单价18750元/平米')
('https://image1.ljcdn.com/460100-inspection/5201a0bf-fba5-4aae-8576-37bd424adb79.jpg.296x216.jpg', '万福大厦 1房  满五年多套 免增值税', '万福大厦  ', '中楼层(共18层)暂无数据  -  美兰', '46.8万', '单价15335元/平米')
('https://image1.ljcdn.com/460100-inspection/dc63708c-40db-4bf5-8daa-71afdef83487.JPG.296x216.jpg', '海甸六东路 海岸雅居 品质小区 交通方便 离公园近', '海岸雅居  ', '中楼层(共26层)板楼  -  海甸岛', '208万', '单价23262元/平米')
('https://image1.ljcdn.com/460100-inspection/18c3b18f-b644-4cb3-b585-a80836259594.jpg.296x216.jpg', '满五免增值税 精装南北通透 生活便利', '美舍苑  ', '中楼层(共8层)暂无数据  -  美兰', '168万', '单价14477元/平米')
('https://image1.ljcdn.com/460100-inspection/d1594cea-9886-4909-8fa1-c92456cf17b4.JPG.296x216.jpg', '海甸岛，和平大道精装3房，中间楼层，看房方便', '兴发阁  ', '低楼层(共17层)板楼  -  海甸岛', '180万', '单价15385元/平米')
('https://image1.ljcdn.com/460100-inspection/fd5eb297-79d1-4efc-a290-eba6b4fb8407.JPG.296x216.jpg', '江南城小区独栋大别墅，实际占地面积近一亩半。', '江南城  ', '低楼层(共2层)暂无数据  -  海甸岛', '1950万', '单价41936元/平米')
('https://image1.ljcdn.com/460100-inspection/21ecba67-5f69-43d7-a334-9f78cbe1242f.JPG.296x216.jpg', '海甸岛三房 105平  130万  精装修  朝南', '省证券管理办公室宿舍  ', '高楼层(共6层)暂无数据  -  海甸岛', '113万', '单价10762元/平米')
('https://image1.ljcdn.com/460100-inspection/b36f839c-2439-4abb-b390-dd2e6cea0303.JPG.296x216.jpg', '海甸岛小两房次顶楼总价低视野开阔无遮挡海南大学配套', '海悦国际  ', '高楼层(共18层)塔楼  -  海甸岛', '110万', '单价18469元/平米')
('https://image1.ljcdn.com/460100-inspection/0606aef8-d0a5-484a-b285-0585efb72daf.JPG.296x216.jpg', '江东新区海南之心 精装2房 高性比价 急售162万', '海南之心彼岸  ', '低楼层(共9层)板楼  -  海甸岛', '162万', '单价20893元/平米')
('https://image1.ljcdn.com/460100-inspection/de340df6-0570-4a06-84e4-379d5e7fead2.jpg.296x216.jpg', '文明东路滨江温泉花园三房单价1.2万', '滨江温泉花园  ', '低楼层(共8层)暂无数据  -  美兰', '144万', '单价12112元/平米')
('https://image1.ljcdn.com/460100-inspection/439aaf19-f234-410e-b64f-a3e2d86069c7.JPG.296x216.jpg', '精装修 拎包入住 随时腾房  随时看房', '恒福居申海花苑  ', '中楼层(共11层)板楼  -  海甸岛', '300万', '单价21484元/平米')
('https://image1.ljcdn.com/460100-inspection/db6d97d9-9e7d-48a2-8856-af6276a052ad.JPG.296x216.jpg', '正规两房出售 海景花园 低价出售', '海景花园  ', '低楼层(共20层)暂无数据  -  海甸岛', '119万', '单价17000元/平米')
('https://image1.ljcdn.com/460100-inspection/4ce9c1cf-6568-40ab-af59-4ca1575ada3a.JPG.296x216.jpg', '海甸岛 滨海华庭 3房2厅2卫 精装修南北通透透风采光好', '滨海华庭  ', '中楼层(共5层)板楼  -  海甸岛', '245万', '单价18131元/平米')
('https://image1.ljcdn.com/460100-inspection/33fab336-27e6-491b-ac16-e308c1507831.jpg.296x216.jpg', '文明东路滨江温泉花园仅1.2万一平！', '滨江温泉花园  ', '高楼层(共8层)暂无数据  -  美兰', '145万', '单价12118元/平米')
('https://image1.ljcdn.com/460100-inspection/6007a3e3-21a4-4b6f-a67e-d2cad7d991ee.jpg.296x216.jpg', '海口市和平南路 和平城市广场电梯小两房', '和平城市广场  ', '中楼层(共25层)暂无数据  -  美兰', '73万', '单价14039元/平米')
('https://image1.ljcdn.com/460100-inspection/6e9812f1-c8f6-4888-b983-12661a5d9d55.JPG.296x216.jpg', '蓝海银座毛坯大两房阳台看江通风采光好', '蓝海银座  ', '中楼层(共20层)板楼  -  海甸岛', '180万', '单价17822元/平米')
('https://image1.ljcdn.com/460100-inspection/6d824c2a-ba10-401f-89cd-f740784dafb1.JPG.296x216.jpg', '海甸岛海景花园，本房在一层，精装修3房，总价130万', '海景花园  ', '低楼层(共9层)暂无数据  -  海甸岛', '125万', '单价17569元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_uploadcdab5292-341b-4027-a4eb-90e5a18439d0.jpg.296x216.jpg', '小区环境优美，有中老年人的活动散步的场所', '海景花园  ', '高楼层(共9层)暂无数据  -  海甸岛', '95万', '单价10000元/平米')
('https://image1.ljcdn.com/460100-inspection/0c219263-614c-415c-b181-119001e4bd48.JPG.296x216.jpg', '南渡江海景花园证70平实际使用90平', '海景花园  ', '低楼层(共20层)板塔结合  -  海甸岛', '125万', '单价17858元/平米')
('https://image1.ljcdn.com/460100-inspection/59286de9-6d8b-4080-9e85-543fa9eac701.JPG.296x216.jpg', '海甸三东路 鹏辉广场商圈旁 银谷苑120万三房', '银谷苑  ', '低楼层(共19层)塔楼  -  海甸岛', '120万', '单价15000元/平米')
('https://image1.ljcdn.com/460100-inspection/991c6d81-b9b4-4cab-9762-a5376707514a.JPG.296x216.jpg', '海甸岛五东路海景花园，精装修，低楼层，近海景学 校', '海景花园  ', '低楼层(共9层)暂无数据  -  海甸岛', '135万', '单价19278元/平米')
('https://image1.ljcdn.com/460100-inspection/rsp_pic_upload39b9897d-d7cb-418b-9428-55556a2d41b5.JPG.296x216.jpg', '小区环境优美，有中老年人的活动散步的场所', '海景花园  ', '高楼层(共20层)暂无数据  -  海甸岛', '180万', '单价19355元/平米')
('https://image1.ljcdn.com/460100-inspection/9aaaa1fc-4472-4084-9840-98166b595dce.JPG.296x216.jpg', '全南户型，好楼层，小区管理好，三口之家新窝。', '兆南绿岛家园  ', '中楼层(共11层)暂无数据  -  海甸岛', '175万', '单价18443元/平米')
('https://image1.ljcdn.com/460100-inspection/f917ef2d-3f50-43a3-b76c-1a870e5a4f13.JPG.296x216.jpg', '香樟假日 2室2厅 162万', '香樟假日  ', '中楼层(共11层)暂无数据  -  海甸岛', '162万', '单价16292元/平米')
('https://image1.ljcdn.com/460100-inspection/f608da8d-3544-4ba9-9710-6deb4ba7656b.jpg.296x216.jpg', '江东区 视野开阔 毛坯两房 海景房 业主诚意出售', '海涛花园  ', '中楼层(共11层)板塔结合  -  美兰', '160万', '单价15972元/平米')
('https://image1.ljcdn.com/460100-inspection/d3629d82-d979-4ff9-bc03-be824c38b785.jpg.296x216.jpg', '厚土青苹果大开间，朝南，通风采光好，户型方正。', '厚土·青苹果  ', '高楼层(共7层)板楼  -  海甸岛', '65万', '单价18006元/平米')
('https://image1.ljcdn.com/460100-inspection/31fd21c1-33ed-4173-812a-4432c5626a90.JPG.296x216.jpg', '海甸岛燕兴城144.38平172万 户型方正', '燕兴城  ', '中楼层(共19层)板楼  -  海甸岛', '155万', '单价10736元/平米')
('https://image1.ljcdn.com/460100-inspection/584a5803-4313-4430-b2a3-a07dd19b6e05.JPG.296x216.jpg', '海甸岛爵士春天，产证满五多套，可以按揭，全新装修！', '爵士春天  ', '低楼层(共13层)板塔结合  -  海甸岛', '96.8万', '单价14736元/平米')
('https://image1.ljcdn.com/460100-inspection/79dbde34-7fb5-48df-b226-475b0c7c7df4.JPG.296x216.jpg', '海语花园 3室2厅 200万', '海语花园  ', '中楼层(共10层)暂无数据  -  海甸岛', '200万', '单价14706元/平米')
('https://image1.ljcdn.com/460100-inspection/ddcbed82-099b-4391-9806-f9be1003535a.jpg.296x216.jpg', '业主急售！绿地城五期繁华里，精致小户型，拎包入住', '海南绿地城  ', '高楼层(共14层)板楼  -  美兰', '63万', '单价14510元/平米')
('https://image1.ljcdn.com/460100-inspection/5e16d880-1447-458c-bdf1-662a4fe6d64a.jpg.296x216.jpg', '滨江景苑 3室2厅 248万', '滨江景苑  ', '中楼层(共14层)暂无数据  -  美兰', '248万', '单价19122元/平米')
('https://image1.ljcdn.com/460100-inspection/dfe1ca54-7b7c-4a25-b758-eee87c24d707.JPG.296x216.jpg', '海甸岛，南海大厦，三房改两房，单价10906元', '南海大厦  ', '低楼层(共12层)暂无数据  -  海甸岛', '150万', '单价10906元/平米')
('https://image1.ljcdn.com/460100-inspection/fec9f390-99c1-4a42-be8e-fc4f63f266f7.jpg.296x216.jpg', '和平城市广场，精装交付，一房单身人士的选择', '和平城市广场  ', '中楼层(共25层)暂无数据  -  美兰', '61.8万', '单价13277元/平米')
('https://image1.ljcdn.com/460100-inspection/52ffb482-c186-4981-bc30-f02e857807df.jpg.296x216.jpg', '白龙北路 大三房采光充足 满五多套', '上游大厦  ', '高楼层(共6层)暂无数据  -  美兰', '138万', '单价12138元/平米')
('https://image1.ljcdn.com/460100-inspection/1433d98e-118c-4051-856e-33d5e08cd610.jpg.296x216.jpg', '和平大道上金椰都正规的4房2厅2卫，南北通透，毛坯房', '金椰都滨海花园  ', '低楼层(共13层)暂无数据  -  海甸岛', '336万', '单价20000元/平米')
('https://image1.ljcdn.com/460100-inspection/1b328e09-231b-4f41-8e77-5c6b47925171.JPG.296x216.jpg', '海甸岛滨江海岸 大三房 毛坯 位于海甸岛一路', '滨江海岸·邻海（二期）  ', '低楼层(共24层)暂无数据  -  海甸岛', '300万', '单价22728元/平米')
('https://image1.ljcdn.com/460100-inspection/3de583a3-b58b-4f49-a4aa-342cf2b5eae0.JPG.296x216.jpg', '海甸二西路 厚土珊瑚湾 138万精装2房', '厚土珊瑚湾  ', '低楼层(共24层)板塔结合  -  海甸岛', '138万', '单价19167元/平米')
('https://image1.ljcdn.com/460100-inspection/e398c043-beae-4e83-8697-e16d6291de56.jpg.296x216.jpg', '和平城市广场，大型生活区，连接海甸岛', '和平城市广场  ', '中楼层(共25层)暂无数据  -  美兰', '62.9万', '单价13187元/平米')
('https://image1.ljcdn.com/460100-inspection/1d7078ff-04ff-4ca9-82d8-bf4ddc0f260a.JPG.296x216.jpg', '满五年 中间楼层 中等装修 看房方便 采光充足', '光明阁  ', '中楼层(共15层)塔楼  -  海甸岛', '158万', '单价15137元/平米')
('https://image1.ljcdn.com/460100-inspection/97b60235-3623-4ac0-b4e7-0a11a4683b81.jpg.296x216.jpg', '方圆花苑 精装修 两房 户型方正', '方圆花苑  ', '高楼层(共8层)暂无数据  -  美兰', '66.8万', '单价13608元/平米')
('https://image1.ljcdn.com/460100-inspection/10d19753-29ae-4cd2-88fd-bdd3f8b10861.JPG.296x216.jpg', '五福雅苑，精装修，三房，售价146万', '五福雅苑  ', '中楼层(共16层)暂无数据  -  海甸岛', '148万', '单价17599元/平米')
('https://image1.ljcdn.com/460100-inspection/3ab33883-317d-45bf-a99a-d02b96e2fc84.JPG.296x216.jpg', '恒福居申海花苑 2室2厅 157万', '恒福居申海花苑  ', '低楼层(共18层)板楼  -  海甸岛', '157万', '单价20390元/平米')
('https://image1.ljcdn.com/460100-inspection/a2ef76e2-c815-4a47-a93d-e5606067d407.JPG.296x216.jpg', '海南之心彼岸 153万 标准两房 精装修', '海南之心彼岸  ', '低楼层(共14层)板楼  -  海甸岛', '153万', '单价18769元/平米')
('https://image1.ljcdn.com/460100-inspection/21f28052-0852-4a6c-9d04-1fad4a26deb3.JPG.296x216.jpg', '海甸岛二十五小旁，海上明珠，标准两房，拎包入住', '海上明珠  ', '中楼层(共8层)板塔结合  -  海甸岛', '165万', '单价18158元/平米')
('https://image1.ljcdn.com/460100-inspection/a2a67b21-9761-43d3-ad5b-2f0066b73b26.JPG.296x216.jpg', '海甸二东路 广益新村满五80万2房', '广益新村  ', '中楼层(共7层)暂无数据  -  海甸岛', '80万', '单价15385元/平米')
('https://image1.ljcdn.com/460100-inspection/84b7a17c-ddb6-42b5-93d8-cee2b0e284dc.jpg.296x216.jpg', '蓝天路 蓝天丽城，交通便利 生活配套完善', '蓝天丽城  ', '中楼层(共20层)暂无数据  -  美兰', '176万', '单价15995元/平米')
('https://image1.ljcdn.com/460100-inspection/225bb9fe-2583-4f78-a54f-b19f0866cd7d.JPG.296x216.jpg', '海甸岛品质小区盛木天一方 大户型跃层 毛坯自由装修', '盛木天一方  ', '中楼层(共13层)板塔结合  -  海甸岛', '360万', '单价20690元/平米')
('https://image1.ljcdn.com/460100-inspection/21c07d19-7272-4a85-931d-18f4cf6e0c4a.JPG.296x216.jpg', '业主主动降价，次新小区，满二年，看房方便，欢迎来电', '江海郡  ', '低楼层(共23层)板楼  -  海甸岛', '155万', '单价20670元/平米')
('https://image1.ljcdn.com/460100-inspection/ccfa66f2-565d-4092-a9b9-61d2e0dec77e.JPG.296x216.jpg', '新埠岛 2016年新小区 碧桂园滨海国际精装三房拎包入住', '广物滨海国际  ', '高楼层(共18层)暂无数据  -  海甸岛', '210万', '单价24611元/平米')
('https://image1.ljcdn.com/460100-inspection/c56925fa-5ab3-4536-89a2-fe4124866626.JPG.296x216.jpg', '江南城，满五唯一，南北通透，电梯洋房 海景学 区', '江南城  ', '高楼层(共5层)暂无数据  -  海甸岛', '328万', '单价19975元/平米')
('https://image1.ljcdn.com/460100-inspection/f3a06bc3-cb4b-4948-b18d-cef657934729.JPG.296x216.jpg', '金海雅苑北区高层视野好一房单价低', '金海雅苑北区  ', '中楼层(共21层)暂无数据  -  海甸岛', '109万', '单价17581元/平米')
('https://image1.ljcdn.com/460100-inspection/1cc7f95f-b3f6-4d3a-b4b6-ab2383b9bb36.jpg.296x216.jpg', '满五多套 中层楼 视野开阔 采光充足 户型方正', '欣安花园  ', '中楼层(共22层)暂无数据  -  美兰', '149万', '单价12628元/平米')
