('https://image1.ljcdn.com/310000-inspection/test-e2139069-7194-45fc-982b-822d8dd1e0ef.png.296x216.jpg', '尺度决定视野，改变生活，万科温馨大两房，有露台哦', '万科城市花园  | 2室2厅 | 73.19平米 | 南 | 简装 | 无电梯', '低楼层(共7层)1995年建板楼  -  七宝', '375万', '单价51237元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c9a8c730-44bd-4c98-ad95-4c1a1cb88549.png.296x216.jpg', '小区中间位置，满5年唯一！户型楼层好，诚意出售！', '万科假日风景(公寓)  | 2室1厅 | 92.01平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2003年建板楼  -  莘庄', '598万', '单价64993元/平米')
('https://image1.ljcdn.com/310000-inspection/test-78043839-cc9b-47e1-a50e-95b6abd30d09.png.296x216.jpg', '好的房子不是用来欣赏的,是用来享受的！', '君莲新城广润苑  | 2室2厅 | 84.93平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共11层)2010年建板楼  -  颛桥', '355万', '单价41800元/平米')
('https://image1.ljcdn.com/310000-inspection/test-a11a508a-7604-4a0b-b629-37ce41f34175.png.296x216.jpg', '一楼带天井，全明户型，精装修，满五唯一，有钥匙', '静安新城二区  | 1室1厅 | 43.85平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1996年建板楼  -  静安新城', '280万', '单价63855元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160410/05a6fc28-88b2-4f55-aa1f-3a71e5c19e24.jpg.296x216.jpg', '成亿家园 经典户型 看房随时 内外兼修的品格建筑', '成亿家园  | 2室2厅 | 107.13平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)2001年建板楼  -  古美', '608万', '单价56754元/平米')
('https://image1.ljcdn.com/310000-inspection/test-cedb0439-e3b1-45ee-9d84-2fe391dfc51e.png.296x216.jpg', '实用三房，单价低，五年唯一税少，接受一年置换有钥匙', '春申景城湖畔林语  | 3室2厅 | 133.38平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2007年建板楼  -  春申', '770万', '单价57730元/平米')
('https://image1.ljcdn.com/310000-inspection/test-8aaf99cd-0d21-4be4-b6e4-47f78c79bcce.png.296x216.jpg', '售后公房，税费少，两房朝南，全明，楼层佳，靠地铁', '古美七村  | 2室2厅 | 78.3平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1996年建板楼  -  古美', '408万', '单价52108元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170509/95a6c246-0c38-4a0b-b109-8d3f282bb1c5.jpg.296x216.jpg', '世博家园二街坊+精装修+大一房已改好两房+看房有钥匙', '浦江世博家园二街坊  | 1室1厅 | 65.08平米 | 南 | 简装 | 有电梯', '中楼层(共11层)2006年建板楼  -  浦江', '300万', '单价46098元/平米')
('https://image1.ljcdn.com/310000-inspection/5f840007-496c-42df-8ec0-37f13280aae6.jpg.296x216.jpg', '金都花好悦园满五年唯一 采光满满 随时可看 视野开阔', '金都花好悦园  | 3室1厅 | 87.55平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1994年建板楼  -  颛桥', '360万', '单价41120元/平米')
('https://image1.ljcdn.com/310000-inspection/test-77276504-825e-4f88-a895-cab0f4e0ffd4.png.296x216.jpg', '中间楼层小两房 边套全明南北套 产权清晰满五年', '航华二村京润花园  | 2室1厅 | 58.63平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1995年建板楼  -  航华', '252万', '单价42982元/平米')
('https://image1.ljcdn.com/310000-inspection/test-8faac6bb-ac47-411c-9db0-506513dc9e59.png.296x216.jpg', '店长力荐飞机户型  总价低 小区花园位置 急售', '九歌茗园  | 2室2厅 | 99.89平米 | 南 | 精装 | 有电梯', '低楼层(共12层)2004年建板楼  -  静安新城', '659万', '单价65973元/平米')
('https://image1.ljcdn.com/310000-inspection/7bf2405d-ac80-44af-bff4-a3820c98b00a.JPG.296x216.jpg', '动迁房税费低、楼层好位置佳、配套成熟小区安静', '聚缘南庭  | 2室1厅 | 74.35平米 | 南 | 毛坯 | 有电梯', '低楼层(共9层)2013年建板楼  -  浦江', '206万', '单价27707元/平米')
('https://image1.ljcdn.com/310000-inspection/test-179cd0d9-d9db-440f-a68b-5dbc739cb649.png.296x216.jpg', '全明户型，带大阳台，客厅落地大窗！带大花园', '金坤花园  | 3室2厅 | 134.92平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)1997年建板楼  -  金汇', '730万', '单价54107元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d1deac7b-617d-4318-a99d-ba8f2a4a41e2.png.296x216.jpg', '小区低价一房，万象城、龙柏新村站边，急售！急售！', '金虹桥井亭苑  | 1室1厅 | 60.17平米 | 南 | 毛坯 | 无电梯', '高楼层(共6层)2003年建板楼  -  金汇', '418万', '单价69470元/平米')
('https://image1.ljcdn.com/310000-inspection/test-15f1e212-439c-4e07-8716-c57316aaf504.png.296x216.jpg', '满五唯一，中间楼层，看房随时，采光无遮挡', '欣源公寓  | 2室2厅 | 87.76平米 | 南 | 其他 | 无电梯', '中楼层(共6层)1995年建板楼  -  七宝', '415万', '单价47289元/平米')
('https://image1.ljcdn.com/310000-inspection/73b64508-10a8-4e8b-b397-d47a4534643f.jpg.296x216.jpg', '您要的其实很简单 这里都有 好位置 产权清晰 随时交易', '好世樱园   | 联排别墅 | 3室2厅 | 202.6平米 | 南 | 简装 | 无电梯', '3层2001年建板楼  -  颛桥', '950万', '单价46891元/平米')
('https://image1.ljcdn.com/310000-inspection/test-cbac988a-8a85-4b77-927d-aec73c21712b.png.296x216.jpg', '三房2卫，一楼带28平大院子，不靠马路，满5税费少', '华宝花园  | 3室1厅 | 97.52平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1995年建板楼  -  七宝', '530万', '单价54348元/平米')
('https://image1.ljcdn.com/310000-inspection/test-dc3a6a02-c8e5-4a2e-bafd-a1620a0317b6.png.296x216.jpg', '全南，采光好，房间大，配套设施齐全，是您改善的选择', '虹浦新城南区  | 2室2厅 | 75.09平米 | 南 | 毛坯 | 有电梯', '低楼层(共14层)2008年建板楼  -  浦江', '245万', '单价32628元/平米')
('https://image1.ljcdn.com/310000-inspection/test-c59d7a1c-87fc-4240-a874-7e50ecda1707.png.296x216.jpg', '一手动迁税少+次新房+业主诚心卖+有钥匙+看房方便', '世博家园十一街坊  | 3室2厅 | 101.12平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2006年建板楼  -  浦江', '450万', '单价44502元/平米')
('https://image1.ljcdn.com/310000-inspection/test-1064116d-c3d8-46d1-9b83-d44b61919a2f.png.296x216.jpg', '园艺新村，精装3房，满五年唯一，4楼采光好，明墙可用', '园艺新村  | 3室1厅 | 70.26平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1995年建板楼  -  七宝', '365万', '单价51950元/平米')
('https://image1.ljcdn.com/310000-inspection/test-3e9abbaf-5322-458d-a39e-95982a6c5be6.png.296x216.jpg', '50多平的双南小两房，位置安静 ，错过很难再遇到了，', '罗阳七村  | 2室1厅 | 51.55平米 | 南 | 其他 | 无电梯', '低楼层(共6层)1996年建板楼  -  梅陇', '256万', '单价49661元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170523/ddb4e5f3-692b-4a6a-b03a-c43ffe8f687d.jpg.296x216.jpg', '满五唯一+精装修保养好+黄·金4楼+居家之选+价格可谈', '平阳三村  | 2室1厅 | 66.38平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1995年建板楼  -  古美', '340万', '单价51221元/平米')
('https://image1.ljcdn.com/310000-inspection/test-d5a6cd36-83c5-4edd-831c-5b8fdd0ac1ac.png.296x216.jpg', '《业主急售》《南北通透》《居家精装》《看房有钥匙》', '西班牙名园  | 2室2厅 | 99.45平米 | 南 北 | 精装 | 有电梯', '低楼层(共14层)2003年建板楼  -  梅陇', '639万', '单价64254元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e6d862f0-6db8-4618-98f1-92093835d0d7.png.296x216.jpg', '南北通透，采光全明，看房方便，', '汇秀景苑一街坊  | 3室2厅 | 96.75平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共11层)2013年建板楼  -  浦江', '285万', '单价29458元/平米')
('https://image1.ljcdn.com/310000-inspection/test-82313391-9872-492f-ab55-ca3f50535576.png.296x216.jpg', '楼层佳 中间四楼 双南户型 满五唯一 诚心出售！', '通海一小区  | 2室1厅 | 64.94平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1994年建板楼  -  吴泾', '240万', '单价36958元/平米')
('https://image1.ljcdn.com/310000-inspection/test-e5609954-3cae-4299-b4a9-00c9c5cd5323.png.296x216.jpg', '双南两房，满五唯一，诚意出售，价格可谈', '龙柏七村  | 2室1厅 | 62.58平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1995年建板楼  -  龙柏', '370万', '单价59125元/平米')
('https://image1.ljcdn.com/310000-inspection/test-08537b07-7233-47a0-9536-d9bc8b13f4fd.png.296x216.jpg', '精装修全南2房 沿河景观 中上楼层 免征个税增值税', '中虹浦江苑  | 2室2厅 | 62.74平米 | 南 | 精装', '中楼层(共11层)2010年建暂无数据  -  浦江', '210万', '单价33472元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170508/2d2ddad9-eb00-4b3e-b0c8-230dddaa09e6.jpg.296x216.jpg', '水清华庭电梯精装，满五唯一，沿河景观，全南户型', '水清三村  | 2室2厅 | 93.15平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2005年建板楼  -  莘庄', '520万', '单价55824元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171201/d999a110-1510-4636-822a-31291afc9d0e.jpg.296x216.jpg', '近5号线地铁，交通方便，近有碧江广场，出行购物方便', '红旗五村  | 1室1厅 | 42平米 | 西南 | 简装 | 无电梯', '高楼层(共6层)1989年建板楼  -  老闵行', '148万', '单价35239元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170513/a6f0147a-ddba-4d9f-ad4e-8b84216b6674.jpg.296x216.jpg', '满五唯一 独栋三层毛坯大别墅  双车库', '复地北桥城(都市路399弄)(别墅)   | 双拼别墅 | 4室3厅 | 289.35平米 | 暂无数据 | 其他 | 无电梯', '3层2007年建板楼  -  颛桥', '1500万', '单价51841元/平米')
('https://image1.ljcdn.com/310000-inspection/test-75c2f2bc-be3c-4354-b366-261a5e7b2997.png.296x216.jpg', '原始动迁，楼层好，位置佳，南北通户型', '浦江馨都  | 2室2厅 | 76平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共17层)2013年建板楼  -  浦江', '279万', '单价36711元/平米')
('https://image1.ljcdn.com/310000-inspection/62de08e4-924a-4a95-8fd5-e1dfe46ed9ec.JPG.296x216.jpg', '紧靠满天星生活广场，生活便捷，出现有浦江线快捷', '聚缘南庭  | 2室2厅 | 74.35平米 | 南 | 毛坯 | 有电梯', '低楼层(共9层)2013年建板楼  -  浦江', '203万', '单价27304元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload182455f4-f661-4d6d-94e8-6bf50356767f.jpg.296x216.jpg', '地铁两房+满五唯一低税+看房方便+诚心急卖+产权清晰', '浦江世博家园四街坊  | 2室2厅 | 78.22平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2005年建板楼  -  浦江', '368万', '单价47047元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180127/0f459756-18f4-4351-8944-7399d49398d8.jpg.296x216.jpg', '配套成熟，满五唯一，北边沿河，价格低,九号线合川路', '九歌上郡  | 2室2厅 | 101.19平米 | 南 | 精装 | 有电梯', '低楼层(共12层)2006年建板楼  -  静安新城', '730万', '单价72142元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170603/c6b9f11f-21c8-4fa5-bf4a-199052b5c688.jpg.296x216.jpg', '徐汇户口，房型正气，两房朝南，单价低，看房随时。', '东兰小区  | 2室1厅 | 66.1平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1989年建板楼  -  古美', '330万', '单价49925元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170721/e30cf2db-0589-4cc9-ae6a-4f5f68f58154.jpg.296x216.jpg', '业主诚意出售，业主房子已经买好，真诚出售', '新华小区  | 2室1厅 | 56.35平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1993年建板楼  -  老闵行', '210万', '单价37268元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170311/8810bdb3-46f5-4778-8453-6217afa36619.jpg.296x216.jpg', '星丰苑 2室1厅 275万', '星丰苑  | 2室1厅 | 66.23平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  莘庄', '275万', '单价41522元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171208/fd6a651c-70ed-473e-b665-5389f28185be.jpg.296x216.jpg', '精品装修一楼带地下室，前后花园，附赠面积大。', '上海康城  | 6室2厅 | 272.39平米 | 南 | 精装 | 有电梯', '低楼层(共16层)2006年建板楼  -  莘庄', '650万', '单价23863元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161007/7b0be80a-472a-4466-b0cf-56e5adc9696e.jpg.296x216.jpg', '两房朝南 全明户型 家具家电全送 接受置换 満五税少', '上海康城  | 2室2厅 | 100.5平米 | 南 | 精装 | 有电梯', '高楼层(共14层)2008年建板楼  -  莘庄', '365万', '单价36319元/平米')
('https://image1.ljcdn.com/310000-inspection/test-939e5bd8-16a7-43e0-8d74-cb73d16d40b5.png.296x216.jpg', '浦江智汇园，1+1户型+满五唯一，房型正气+房东急售', '浦江智汇园  | 2室1厅 | 67.33平米 | 南 | 毛坯 | 有电梯', '低楼层(共13层)2010年建板楼  -  浦江', '305万', '单价45300元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170405/7e2933af-0ea0-44d3-9a2b-14c9d82dd999.jpg.296x216.jpg', '房子楼层好，户型佳，单价低，业主诚意出售', '南北大街122弄(闵行)  | 1室1厅 | 47.52平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1976年建板楼  -  老闵行', '160万', '单价33671元/平米')
('https://image1.ljcdn.com/310000-inspection/0939742c-f899-4dc9-b734-8daca6d920f3.jpg.296x216.jpg', '近九号十号线双轨，近协和，南北户型，看房方便', '锦绣江南(二期)  | 2室2厅 | 107.09平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2004年建板楼  -  金汇', '725万', '单价67701元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170511/e746925a-be2e-4198-8e1f-9e4f34f20025.jpg.296x216.jpg', '售后公房无 税 好楼层 过渡选择 成熟小区 带小 学', '振宏小区  | 3室1厅 | 80.01平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1996年建板楼  -  金虹桥', '540万', '单价67492元/平米')
('https://image1.ljcdn.com/310000-inspection/test-81d1d2a3-7191-4b9e-832d-1c01fa70141c.png.296x216.jpg', '看房随时 南北通透 主卧带阳台 前后无遮挡 可随意装修', '浦江世博家园八街坊  | 2室1厅 | 76.59平米 | 南 北 | 简装 | 无电梯', '高楼层(共4层)2006年建板楼  -  浦江', '328万', '单价42826元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170225/31abd73c-83d4-4314-a2b0-d2b3b46ac6b4.jpg.296x216.jpg', '天星苑，临地铁5号线，交通便利，采光充足', '天星苑  | 2室1厅 | 90.39平米 | 南 | 简装 | 有电梯', '低楼层(共14层)2005年建板楼  -  老闵行', '280万', '单价30977元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170326/ef724357-4db9-4cff-a40a-525da6cdbb3d.jpg.296x216.jpg', '顶楼复式，小区前排景观位置，业主换到市区诚售', '上海春城  | 4室3厅 | 176.66平米 | 南 | 精装 | 有电梯', '高楼层(共10层)2000年建板楼  -  春申', '980万', '单价55474元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170216/206639a8-814d-4001-88ae-71dddb86ac9a.jpg.296x216.jpg', '品质小区，户型方正，楼层佳位置好，出行方便。', '阳光美景城  | 3室2厅 | 134.81平米 | 南 | 精装 | 有电梯', '低楼层(共17层)2004年建板楼  -  古美', '890万', '单价66019元/平米')
('https://image1.ljcdn.com/310000-inspection/test-14ff32f8-7193-4414-be7f-8e6819a93790.png.296x216.jpg', '近地铁，出行方便，配套成熟，价格合理。', '万科朗润园  | 2室2厅 | 91.72平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2006年建板楼  -  七宝', '555万', '单价60511元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170913/40bf741e-d9a4-4962-bfae-61b6e547d8bd.jpg.296x216.jpg', '带产权车位，满五唯一，荣顺苑里面装修最漂亮的三房', '荣顺苑  | 3室2厅 | 110平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2004年建板楼  -  颛桥', '485万', '单价44091元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160319/cae75ff7-4554-4d8e-bc89-f88e11999c8f.jpg.296x216.jpg', '马桥335弄一房 老式装修 看房方便', '富岩路335弄  | 1室1厅 | 48.59平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1995年建板楼  -  马桥', '165万', '单价33958元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161216/293cda22-9bee-4ca2-9d19-b2a273016b48.jpg.296x216.jpg', '对春城正气3房 税少 3房朝南  居住舒适', '莘南花苑一村  | 3室1厅 | 105.42平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1997年建板楼  -  莘庄', '515万', '单价48853元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180104/eaa76281-d3b5-42e8-8159-d076952b05b9.jpg.296x216.jpg', '9号线地铁口，低总价，楼层佳，交通方便，诚意出售', '金美苑  | 2室1厅 | 72.02平米 | 南 | 毛坯 | 无电梯', '中楼层(共6层)1996年建板楼  -  七宝', '288万', '单价39989元/平米')
('https://image1.ljcdn.com/310000-inspection/test-4744ec8b-1a85-4ad5-b8ef-faa794581f8c.png.296x216.jpg', '满五唯一免征个税四开间朝南视野宽阔的景观房交通便利', '大上海国际花园九区  | 2室2厅 | 102.32平米 | 南 | 精装 | 有电梯', '低楼层(共12层)1999年建板楼  -  静安新城', '608万', '单价59422元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170414/d8ebe60b-ef96-4fa2-8dc1-4c2dad1ea1ac.jpg.296x216.jpg', '虹桥万科次新房小区、电梯大3房+双卫，送产权车位！', '万科城花新园  | 3室2厅 | 139.56平米 | 南 | 精装 | 有电梯', '低楼层(共9层)2011年建板楼  -  七宝', '930万', '单价66639元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170121/e4247771-16db-4451-ae8d-9f7d506cec64.jpg.296x216.jpg', '双卧朝南两房，全明户型，采光好', '平南一二村  | 2室1厅 | 70.5平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1994年建板楼  -  古美', '405万', '单价57447元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160329/770f00fc-d3b7-4076-95d1-35a40da6f2ca.jpg.296x216.jpg', '精装两房 送装修 紧0邻地铁房东诚意出售 看房预约', '欣佳宝邸(北区)  | 2室1厅 | 78.49平米 | 南 | 精装 | 有电梯', '高楼层(共14层)2011年建板楼  -  浦江', '285万', '单价36311元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171204/c4aa9d2a-ef0d-4510-a09a-b04f86a26f7d.jpg.296x216.jpg', '精装修带阁楼，满五唯一有车位，看房有钥匙！', '众众德尚世嘉  | 2室2厅 | 91.52平米 | 南 | 精装 | 无电梯', '高楼层(共4层)2006年建板楼  -  颛桥', '510万', '单价55726元/平米')
('https://image1.ljcdn.com/x-se/hdic-frame/6df78297-9430-4938-82a6-864487f88787.png.280x210.jpg', '贵峰苑精装自住两房 满五唯一免个税，楼层佳，视野好', '贵峰苑  | 2室1厅 | 60.08平米 | 南 | 精装 | 无电梯', '中楼层(共6层)1999年建板楼  -  颛桥', '280万', '单价46605元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170312/83a9d561-df01-48b1-a040-286f23e257cf.jpg.296x216.jpg', '《河东小区》2房1厅，3楼，诚心出售，价格可谈', '河东小区  | 2室1厅 | 59.8平米 | 暂无数据 | 简装 | 无电梯', '中楼层(共6层)1987年建板楼  -  老闵行', '185万', '单价30937元/平米')
('https://image1.ljcdn.com/310000-inspection/test-25e2b4db-43db-4f19-8cb7-9bd86ebc974a.png.296x216.jpg', '金泉苑+老外街+虹桥高尔夫+地铁9.10号+珍珠城+随时看', '金泉苑(闵行)  | 3室2厅 | 111.35平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1996年建板楼  -  金虹桥', '550万', '单价49394元/平米')
