('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload84e3f7e3-03d7-4460-992d-2620ee297bf4.jpg.296x216.jpg', '中交公元时光   带装修   两房', '中交公元时光  | 2室1厅 | 68.47平米 | 东 | 精装 | 有电梯', '低楼层(共32层)2013年建塔楼  -  巴国城', '90万', '单价13145元/平米')
('https://image1.ljcdn.com/500000-inspection/013d45aa-4300-4ecf-9ecc-46bf2305b97a.jpg.296x216.jpg', '巴国城后门 中豪公园尚城精装两房 小区四周公园环抱', '中豪公园尚城  | 2室2厅 | 81平米 | 南 | 精装 | 有电梯', '中楼层(共29层)2014年建板塔结合  -  双山', '125万', '单价15433元/平米')
('https://image1.ljcdn.com/500000-inspection/fcae97af-a265-49b6-a92a-56de04c570aa.jpg.296x216.jpg', '天安珑园经典板式结构看江大平层', '重庆天安数码城江畔珑园  | 3室2厅 | 147.6平米 | 东 | 毛坯 | 有电梯', '中楼层(共41层)2015年建塔楼  -  九宫庙', '180万', '单价12196元/平米')
('https://image1.ljcdn.com/500000-inspection/8f5edc8f-7223-445a-a69f-1f9d0ba00be9.jpg.296x216.jpg', '中交万都汇正规一室一厅可变小两房', '中交万都汇  | 2室2厅 | 54平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2014年建塔楼  -  巴国城', '80万', '单价14815元/平米')
('https://image1.ljcdn.com/500000-inspection/f119d65d-7888-4932-a9de-92a72c220708.jpg.296x216.jpg', '大渡口巴国城，精装修套二，保养八成新，室内家私齐全', '东海阿特豪斯  | 2室2厅 | 81.7平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2012年建塔楼  -  巴国城', '130万', '单价15912元/平米')
('https://image1.ljcdn.com/500000-inspection/544c2f26-2933-44fd-83f1-3d84b8bd1088.jpg.296x216.jpg', '巴国城后门，中交万都汇，精装修四房带家具家电，', '中交万都汇  | 3室1厅 | 97平米 | 南 | 精装 | 有电梯', '高楼层(共34层)2013年建塔楼  -  巴国城', '150万', '单价15464元/平米')
('https://image1.ljcdn.com/500000-inspection/904331c1-ab12-4c98-856c-f75221b0e308.jpg.296x216.jpg', '巴国城后门 晋愉天意精装三房 小区四周公园环抱', '晋愉天意  | 3室2厅 | 111平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2011年建塔楼  -  双山', '143万', '单价12883元/平米')
('https://image1.ljcdn.com/500000-inspection/b9f440ea-a9a0-40c1-8101-5fbddb8ca723.jpg.296x216.jpg', '巴国城后门紧挨心湖公园住家舒适小区环境好', '朵力品道  | 2室2厅 | 80.8平米 | 东北 | 毛坯 | 有电梯', '中楼层(共33层)2013年建塔楼  -  双山', '115万', '单价14233元/平米')
('https://image1.ljcdn.com/500000-inspection/c885a4ab-a4bf-4f90-9fd8-416f797c5c11.jpg.296x216.jpg', '巴国城后门精装修小三房，带车位出售，随时看房', '中交丽景  | 3室1厅 | 94平米 | 南 | 精装 | 有电梯', '中楼层(共34层)2010年建塔楼  -  巴国城', '145万', '单价15426元/平米')
('https://image1.ljcdn.com/500000-inspection/84a9b869-ff3b-4d5e-88bc-b5a2327c13e2.jpg.296x216.jpg', '巴国城后门    晋愉三居室   采光好', '晋愉盛世融城C区  | 3室2厅 | 97平米 | 南 | 毛坯 | 有电梯', '高楼层(共29层)2013年建塔楼  -  巴国城', '140万', '单价14433元/平米')
('https://image1.ljcdn.com/500000-inspection/dd85b88e-85f6-4b23-b77b-d94c2017b6d7.jpg.296x216.jpg', '雅居乐御宾府 清水大三房 南北通透 品质小区 配套齐全', '雅居乐御宾府  | 3室2厅 | 101平米 | 东南 北 | 毛坯 | 有电梯', '中楼层(共29层)2014年建塔楼  -  双山', '152万', '单价15050元/平米')
('https://image1.ljcdn.com/500000-inspection/ae333bc4-be6c-47dd-9485-9218180f72fc.jpg.296x216.jpg', '正规两房  户型方正  交通方便   环境优美', '恒通御景天都  | 2室2厅 | 81.25平米 | 东 | 其他 | 有电梯', '中楼层(共33层)2012年建塔楼  -  九宫庙', '105万', '单价12924元/平米')
('https://image1.ljcdn.com/500000-inspection/16c4ad7a-d569-42be-9d20-08abd1588be2.jpg.296x216.jpg', '巴国城双山 住家三房 带家具家电 看小区中庭 诚心出售', '晋愉盛世融城C区  | 3室2厅 | 125.62平米 | 东北 | 精装 | 有电梯', '中楼层(共29层)2013年建塔楼  -  巴国城', '176万', '单价14011元/平米')
('https://image1.ljcdn.com/500000-inspection/a00620fc-10b3-4b1c-8352-0bf48f713af7.jpg.296x216.jpg', '中交万都汇 住家三房 带家具家电 住家安静', '中交万都汇  | 3室2厅 | 83.72平米 | 东北 | 精装 | 有电梯', '高楼层(共34层)2013年建塔楼  -  巴国城', '153万', '单价18276元/平米')
('https://image1.ljcdn.com/500000-inspection/c4af1dc9-7dde-4c38-a712-ef24d4576f72.jpg.296x216.jpg', '国瑞城三期 正规两室两厅 带装修 带家电家具 户型好', '国瑞城3期  | 2室2厅 | 89.27平米 | 东 | 精装 | 有电梯', '高楼层(共27层)2013年建塔楼  -  步行街', '125万', '单价14003元/平米')
('https://image1.ljcdn.com/500000-inspection/bd0217ff-398d-43d9-93ef-eb25af6f3d1e.jpg.296x216.jpg', '品质小区 精装修两房 户型方正采光充足带品牌家具家电', '晋愉天意  | 2室2厅 | 64平米 | 东 | 精装 | 有电梯', '低楼层(共33层)2011年建塔楼  -  双山', '88万', '单价13750元/平米')
('https://image1.ljcdn.com/500000-inspection/a6028f5c-f6f3-445f-93de-c3a7008ef885.jpg.296x216.jpg', '中交香悦岭 三房双卫 带大阳台 随时看房 诚意出售', '中交香悦岭  | 3室2厅 | 104平米 | 东南 | 精装 | 有电梯', '中楼层(共31层)2013年建塔楼  -  巴国城', '163万', '单价15674元/平米')
('https://image1.ljcdn.com/500000-inspection/c673a7fd-db39-49e2-beb4-f745e2710ce5.jpg.296x216.jpg', '巴国城 朵力迎宾大道 两房，新装修 带有家具', '朵力迎宾大道  | 2室1厅 | 63平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2017年建塔楼  -  双山', '98万', '单价15556元/平米')
('https://image1.ljcdn.com/500000-inspection/053a882b-fe21-4bcd-b2a2-04c875766c73.jpg.296x216.jpg', '渝高幸福九里 全新装修 从未入住 随时可看', '渝高幸福九里  | 2室2厅 | 65.56平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2016年建塔楼  -  双山', '97万', '单价14796元/平米')
('https://image1.ljcdn.com/500000-inspection/0c1ef831-d9e1-4d44-9708-e5a60dce6943.jpg.296x216.jpg', '绿地城三房单卫 价格美丽 轻轨房交通便利', '绿地城  | 3室2厅 | 82.6平米 | 东南 | 其他 | 有电梯', '中楼层(共18层)2018年建塔楼  -  九宫庙', '100万', '单价12107元/平米')
('https://image1.ljcdn.com/500000-inspection/90286da1-ad89-4d02-9759-53c8e33623e7.jpg.296x216.jpg', '此房户型方正，空间大，中间楼层，视野开阔。', '雅居乐御宾府  | 2室1厅 | 88.79平米 | 南 | 毛坯 | 有电梯', '高楼层(共30层)2014年建塔楼  -  双山', '71万', '单价7997元/平米')
('https://image1.ljcdn.com/500000-inspection/186ac79d-23e8-414c-b780-58f1c22e926d.jpg.296x216.jpg', '豪俊阁3房双卫，步行街旁，业主指标没用过', '豪俊阁  | 3室2厅 | 123平米 | 东 | 简装 | 有电梯', '中楼层(共11层)2004年建板楼  -  步行街', '148万', '单价12033元/平米')
('https://image1.ljcdn.com/500000-inspection/ceea66e6-0690-44d4-a117-e558d653d360.jpg.296x216.jpg', '国瑞爱与山洋房 精装三房 全实木家具未住人 带地下室', '国瑞爱与山  | 3室2厅 | 118平米 | 南 | 精装', '中楼层(共7层)2015年建板楼  -  巴国城', '210万', '单价17797元/平米')
('https://image1.ljcdn.com/500000-inspection/dafad970-5abc-4fb0-b25b-2b8e11019949.jpg.296x216.jpg', '晋愉绿岛 环境优美 洋房 正规三房+装修+入户 采光佳', '晋愉绿岛  | 3室2厅 | 125平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2006年建板楼  -  双山', '140万', '单价11200元/平米')
('https://image1.ljcdn.com/500000-inspection/5bd3fc31-d68d-40d5-97f5-74217bc899de.jpg.296x216.jpg', '国瑞爱与山 纯洋房社区 精装修 看湖视野好 环境舒适', '国瑞爱与山  | 3室2厅 | 107平米 | 北 | 精装 | 有电梯', '高楼层(共7层)2015年建板楼  -  巴国城', '220万', '单价20561元/平米')
('https://image1.ljcdn.com/500000-inspection/b9f378b3-c1cc-4adc-a932-f65cb27fa286.jpg.296x216.jpg', '此房满两年 装修家电家具齐 户型好无浪费面积', '中交丽景  | 3室2厅 | 93.8平米 | 北 | 精装 | 有电梯', '中楼层(共34层)2010年建塔楼  -  巴国城', '138万', '单价14713元/平米')
('https://image1.ljcdn.com/500000-inspection/9c9124bf-a9fd-49ca-8abd-4a7d72751fea.jpg.296x216.jpg', '雅居乐御宾府 清水一房可改2房 通气公寓 单价低', '雅居乐御宾府  | 2室1厅 | 77.51平米 | 东南 | 毛坯 | 有电梯', '高楼层(共30层)2014年建塔楼  -  双山', '64万', '单价8257元/平米')
('https://image1.ljcdn.com/500000-inspection/0c2ccf85-daa7-41b9-8e78-f5e64b2a9785.jpg.296x216.jpg', '枫丹筱筑二期 朝小区中庭 正规两房 户型无浪费', '枫丹2期  | 2室2厅 | 92平米 | 南 | 简装 | 无电梯', '低楼层(共7层)2005年建板楼  -  大渡口区府', '92万', '单价10000元/平米')
('https://image1.ljcdn.com/500000-inspection/2c4eb27f-6d0f-4250-bdba-3153a655088f.jpg.296x216.jpg', '大渡口 步行街 电梯房 春晖花园 住家装修 带大阳台', '春晖花园  | 4室2厅 | 154.48平米 | 东南 | 精装 | 有电梯', '中楼层(共20层)2005年建塔楼  -  步行街', '150万', '单价9710元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload5740f821-941b-44e4-a226-71d52333223f.jpg.296x216.jpg', '巴国城，中豪公园，三房带书房，清水房子，', '中豪公园尚城  | 4室2厅 | 123平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2014年建板塔结合  -  双山', '165万', '单价13415元/平米')
('https://image1.ljcdn.com/500000-inspection/08150f2d-ff52-4265-a844-75670ced2866.jpg.296x216.jpg', '中交香漫岭 配套成熟 环境优美 带装修 朝中庭', '中交丽景香漫岭  | 3室2厅 | 85.57平米 | 北 | 简装 | 有电梯', '低楼层(共27层)2012年建塔楼  -  巴国城', '125万', '单价14608元/平米')
('https://image1.ljcdn.com/500000-inspection/e64d68f3-0fed-4b30-8d52-684d2718ccd8.jpg.296x216.jpg', '雅居乐大平层精装四房，视野霸道看别墅群 交通方便', '雅居乐御宾府  | 4室3厅 | 197.73平米 | 东 | 精装 | 有电梯', '高楼层(共29层)2014年建塔楼  -  双山', '300万', '单价15173元/平米')
('https://image1.ljcdn.com/500000-inspection/ab33bbd7-50e4-46d3-8ba3-26d4b23787a5.jpg.296x216.jpg', '晋愉岭海 3室2厅 130万', '晋愉岭海  | 3室2厅 | 100平米 | 东南 | 毛坯 | 有电梯', '低楼层(共32层)2009年建塔楼  -  双山', '130万', '单价13000元/平米')
('https://image1.ljcdn.com/500000-inspection/3fbf944e-777d-43a5-9d04-16434705debe.jpg.296x216.jpg', '巴国城后门 中交公元时光正规2房 可拎包入住', '中交公元时光  | 2室2厅 | 72.79平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2013年建塔楼  -  巴国城', '102万', '单价14013元/平米')
('https://image1.ljcdn.com/500000-inspection/4e863de7-197a-4497-97da-8c70c7a2b532.jpg.296x216.jpg', '正规小三房 带品牌家电出售 精装修 拎包入住 朝中庭', '朵力品道  | 3室2厅 | 94.23平米 | 东 | 精装 | 有电梯', '中楼层(共33层)2013年建塔楼  -  双山', '133万', '单价14115元/平米')
('https://image1.ljcdn.com/500000-inspection/3ea0c236-23dd-4cbd-a8e2-9e3ea16229d4.jpg.296x216.jpg', '巴国城中交丽景精装四房、朝中庭、拎包入住', '中交丽景  | 4室1厅 | 113平米 | 南 | 精装 | 有电梯', '低楼层(共34层)2010年建塔楼  -  巴国城', '178万', '单价15753元/平米')
('https://image1.ljcdn.com/500000-inspection/054570eb-693c-45b6-8a43-6fe2490252b6.jpg.296x216.jpg', '精装三房一卫，朝中庭，带家具家电出售，环保材料', '中豪公园尚城  | 3室2厅 | 81.35平米 | 东 | 其他 | 有电梯', '低楼层(共24层)2014年建板塔结合  -  双山', '128万', '单价15735元/平米')
('https://image1.ljcdn.com/500000-inspection/395cad8a-1f62-463d-8bc8-579cd2814768.jpg.296x216.jpg', '巴国城后门.晋愉盛世融城A区朝中庭', '晋愉盛世融城  | 3室2厅 | 91.64平米 | 西 | 精装 | 有电梯', '低楼层(共33层)2011年建塔楼  -  巴国城', '130万', '单价14186元/平米')
('https://image1.ljcdn.com/500000-inspection/faf47c24-1753-439a-97c8-1f9e28c051a2.jpg.296x216.jpg', '住家装修 采光好 交通方便 业主诚心卖', '国瑞城3期  | 2室1厅 | 65.27平米 | 南 | 精装 | 有电梯', '低楼层(共29层)2013年建塔楼  -  步行街', '95万', '单价14555元/平米')
('https://image1.ljcdn.com/500000-inspection/87554112-6e00-4bdf-8c21-f7c882187824.jpg.296x216.jpg', '晋愉岭海洋房跃层 360度朝中庭 通风效果好 环境优美', '晋愉岭海  | 5室2厅 | 170.12平米 | 东南 | 精装 | 无电梯', '高楼层(共4层)2010年建板楼  -  双山', '238万', '单价13991元/平米')
('https://image1.ljcdn.com/500000-inspection/fbd10712-c8e4-475b-b11e-b7541abe8b75.JPG.296x216.jpg', '晋愉绿岛精装修三房环境优美，交通便利，采光好', '晋愉绿岛  | 3室1厅 | 109.26平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)2006年建塔楼  -  双山', '118万', '单价10800元/平米')
('https://image1.ljcdn.com/500000-inspection/9901b2dc-4069-4505-8e36-4c70efc78a2f.jpg.296x216.jpg', '巴国城后门   带装修三居室  采光好', '中交万都汇  | 4室2厅 | 114.88平米 | 西南 | 精装 | 有电梯', '低楼层(共34层)2013年建塔楼  -  巴国城', '190万', '单价16539元/平米')
('https://image1.ljcdn.com/500000-inspection/b5314142-a063-4fcb-b1bc-d81df15848ae.jpg.296x216.jpg', '雅居乐御宾府 精装修三房 品质小区 配套齐全', '雅居乐御宾府  | 3室2厅 | 87.6平米 | 东 | 精装 | 有电梯', '中楼层(共27层)2017年建塔楼  -  双山', '160万', '单价18265元/平米')
('https://image1.ljcdn.com/500000-inspection/252fa19d-fd85-4f0a-9b63-2e82c31b06c4.jpg.296x216.jpg', '大渡口步行街  松华阁精装两房 小区出行方便', '松华阁  | 2室2厅 | 84.45平米 | 南 | 精装 | 有电梯', '中楼层(共26层)2007年建板楼  -  步行街', '105万', '单价12434元/平米')
('https://image1.ljcdn.com/500000-inspection/f9d43ada-6271-43ef-963d-195da9910232.jpg.296x216.jpg', '巴国城次新小区，2016年修建已经满二年，精装修，', '渝高幸福九里  | 3室2厅 | 94平米 | 南 | 精装 | 有电梯', '低楼层(共26层)2016年建塔楼  -  双山', '148万', '单价15745元/平米')
('https://image1.ljcdn.com/500000-inspection/e3761c1c-4e58-460e-8687-bee551068824.jpg.296x216.jpg', '晋愉盛世融城C区 4室2厅 清水房 不临街住家安静', '晋愉盛世融城C区  | 4室2厅 | 143.1平米 | 东 | 毛坯 | 有电梯', '中楼层(共33层)2013年建塔楼  -  巴国城', '195万', '单价13627元/平米')
('https://image1.ljcdn.com/500000-inspection/9980026f-a7c3-46b4-adcd-4a27e77ff34b.jpg.296x216.jpg', '此房户型方正，小区环境优美，有公园和菜市场', '绿地城  | 2室1厅 | 60平米 | 南 北 | 毛坯', '中楼层(共18层)2018年建塔楼  -  九宫庙', '68万', '单价11334元/平米')
('https://image1.ljcdn.com/500000-inspection/5c6bfaa6-ec1a-46de-acef-bf87f0562589.jpg.296x216.jpg', '雅居乐御宾府 装修3房 视野开阔 家电齐全 拎包入住', '雅居乐御宾府  | 3室2厅 | 88.88平米 | 北 | 精装 | 有电梯', '高楼层(共29层)2014年建塔楼  -  双山', '138万', '单价15527元/平米')
('https://image1.ljcdn.com/500000-inspection/7c7a1f8b-a2ba-4a95-a6bd-f92a2b3a8557.jpg.296x216.jpg', '国瑞爱与山 精装修两房 拎包入住', '国瑞爱与山  | 2室2厅 | 69.22平米 | 南 | 其他 | 有电梯', '中楼层(共8层)2016年建板楼  -  巴国城', '150万', '单价21671元/平米')
('https://image1.ljcdn.com/500000-inspection/3aed2cc4-3d8a-4066-9805-72630d94fd18.jpg.296x216.jpg', '巴国城后门盛世融城C区精装4房保养新中间楼层', '晋愉盛世融城C区  | 4室2厅 | 143.1平米 | 西南 | 精装 | 有电梯', '中楼层(共33层)2013年建塔楼  -  巴国城', '220万', '单价15374元/平米')
('https://image1.ljcdn.com/500000-inspection/0284bc0b-fc79-4ce3-9328-b3793b6b2e3d.jpg.296x216.jpg', '大渡口新区，清水两房，看房方便，诚心出售', '佳兆业滨江新城  | 2室2厅 | 64平米 | 南 | 毛坯', '低楼层(共34层)2015年建塔楼  -  九宫庙', '70万', '单价10938元/平米')
('https://image1.ljcdn.com/500000-inspection/9f0581c8-8ad2-4d89-b610-0ac050e40ee3.jpg.296x216.jpg', '朵力迎宾大道 正规3室2卫 精装', '朵力迎宾大道  | 3室2厅 | 100平米 | 南 | 精装', '中楼层(共33层)2017年建塔楼  -  双山', '148万', '单价14800元/平米')
('https://image1.ljcdn.com/500000-inspection/795b3edb-33f8-4145-97c6-caf204dc4e24.jpg.296x216.jpg', '中交丽景3房双卫，带家具家电出售', '中交丽景  | 3室2厅 | 104.09平米 | 西北 | 精装 | 有电梯', '低楼层(共24层)2010年建塔楼  -  巴国城', '145万', '单价13931元/平米')
('https://image1.ljcdn.com/500000-inspection/3099a3e0-60b5-4b4e-9523-0a27e88de11d.jpg.296x216.jpg', '湖榕锦苑住家两房业主诚心出售采光好', '湖榕锦苑  | 2室2厅 | 74.74平米 | 南 | 简装 | 有电梯', '中楼层(共18层)2008年建塔楼  -  九宫庙', '88万', '单价11775元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadd28c4d83-6581-4c5c-8695-a3fac40c2f67.jpg.296x216.jpg', '纯洋房 看心湖公园 带大花园带超大阳台 装修设计用心', '国瑞爱与山  | 3室2厅 | 128平米 | 南 | 精装 | 有电梯', '低楼层(共7层)2015年建板楼  -  巴国城', '275万', '单价21485元/平米')
('https://image1.ljcdn.com/500000-inspection/9717f5bf-1992-4a63-b8e9-6e38102fac7d.jpg.296x216.jpg', '巴国城后门晋愉盛世融城采光好.', '晋愉盛世融城  | 3室1厅 | 101.64平米 | 北 | 其他 | 有电梯', '高楼层(共33层)2014年建塔楼  -  巴国城', '150万', '单价14758元/平米')
('https://image1.ljcdn.com/500000-inspection/c962f5fd-11af-4c4b-9da3-7cdb4b037f26.jpg.296x216.jpg', '双山商圈 品质金科三房 精装 目前空置', '金科星辰  | 3室2厅 | 87.51平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2017年建塔楼  -  双山', '140万', '单价15999元/平米')
('https://image1.ljcdn.com/500000-inspection/a0b2e93c-2e78-4fe5-878a-8992478e65b4.jpg.296x216.jpg', '国瑞爱与山 纯洋房小区 清水3房 可随意装修', '国瑞爱与山  | 3室2厅 | 113平米 | 南 | 毛坯', '高楼层(共8层)2015年建板楼  -  巴国城', '200万', '单价17700元/平米')
('https://image1.ljcdn.com/500000-inspection/b6fc2467-9ff5-438d-a592-62cf2e7a8d96.jpg.296x216.jpg', '朵力名都顶跃带楼顶花园，三层楼，使用面积达300平', '朵力名都  | 7室5厅 | 243平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2001年建塔楼  -  马王乡', '325万', '单价13375元/平米')
('https://image1.ljcdn.com/500000-inspection/cf48d962-38f2-49ee-8f5f-8b879553e2c1.jpg.296x216.jpg', '公园里的洋房 晋愉岭海 3层楼大跃层 带用心装修+2花园', '晋愉岭海  | 4室2厅 | 175平米 | 南 | 精装 | 无电梯', '低楼层(共4层)板楼  -  双山', '280万', '单价16000元/平米')
('https://image1.ljcdn.com/500000-inspection/8527c7e0-8579-486a-bc46-f578504ba481.jpg.296x216.jpg', '大渡口 步行街  九宫庙 仁有易景，改两室户型', '仁有逸景  | 2室1厅 | 50.01平米 | 东 | 精装 | 有电梯', '低楼层(共34层)2010年建塔楼  -  步行街', '60万', '单价11998元/平米')
('https://image1.ljcdn.com/500000-inspection/861fa4d6-cc1f-45c1-b3f4-b8832debb8a1.jpg.296x216.jpg', '大渡口双山雅居乐御宾府，四房看中庭，采光通风好，', '雅居乐御宾府  | 5室2厅 | 177平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共30层)2014年建塔楼  -  双山', '245万', '单价13842元/平米')
('https://image1.ljcdn.com/500000-inspection/93928208-7997-4d14-9e15-87adf2729d45.jpg.296x216.jpg', '渝高幸福九里，装修3房，住家装修，双卫', '渝高幸福九里  | 3室1厅 | 101平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2016年建塔楼  -  双山', '180万', '单价17822元/平米')
('https://image1.ljcdn.com/500000-inspection/fd3e2127-36a8-48a2-8f59-ad5b81027b40.jpg.296x216.jpg', '晋愉林畔神韵+四室两厅+清水+有阳台', '晋愉林畔神韵  | 4室2厅 | 192.73平米 | 南 | 毛坯 | 无电梯', '高楼层(共6层)2010年建板楼  -  双山', '210万', '单价10897元/平米')
('https://image1.ljcdn.com/500000-inspection/0f4a3d26-36fb-470d-b318-d6df7f2b6e97.jpg.296x216.jpg', '朵力迎宾大道 2室2厅 75万', '朵力迎宾大道  | 2室2厅 | 60.93平米 | 东南 南 | 毛坯', '高楼层(共33层)2017年建塔楼  -  双山', '75万', '单价12310元/平米')
('https://image1.ljcdn.com/500000-inspection/51b61be0-212c-4895-b425-d41b88ebcda3.jpg.296x216.jpg', '晋愉融府高成本装修跃层洋房赠送面积大', '晋愉融府  | 4室2厅 | 120.07平米 | 东南 | 精装 | 有电梯', '高楼层(共8层)2013年建板楼  -  巴国城', '265万', '单价22071元/平米')
('https://image1.ljcdn.com/500000-inspection/6b7bbe7e-b117-4eb2-ae0d-6399e40ca0e2.jpg.296x216.jpg', '国瑞爱与山 纯洋房社区 欧式园林式景观 高品质居住区', '国瑞爱与山  | 2室1厅 | 65平米 | 东南 | 毛坯 | 有电梯', '中楼层(共8层)2016年建板楼  -  巴国城', '105万', '单价16154元/平米')
('https://image1.ljcdn.com/500000-inspection/3542bc96-6edf-4ad9-9cba-c54dae985e69.jpg.296x216.jpg', '中豪公园尚城  精装两房 户型方正  采光好   住家舒适', '中豪公园尚城  | 2室2厅 | 81.5平米 | 南 | 精装 | 有电梯', '低楼层(共34层)2014年建板塔结合  -  双山', '125万', '单价15338元/平米')
('https://image1.ljcdn.com/500000-inspection/2f9b1611-5602-452d-b362-c56ad902920d.jpg.296x216.jpg', '迎宾大道正规两室，清水，户型方正，小区新，交通方便', '朵力迎宾大道  | 2室1厅 | 71平米 | 南 | 毛坯', '中楼层(共33层)2017年建塔楼  -  双山', '106万', '单价14930元/平米')
('https://image1.ljcdn.com/500000-inspection/0836efd3-420b-44b1-ba84-91b247526229.jpg.296x216.jpg', '盛世龙都，2房，总价低，出行生活方便', '盛世龙都B区  | 2室1厅 | 68平米 | 南 | 精装 | 有电梯', '低楼层(共25层)2014年建塔楼  -  双山', '85万', '单价12500元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploade0bc67a1-878d-47ce-8a4b-18dbefee9677.jpg.296x216.jpg', '巴国城后门 朵力品道 清水三房双卫 户型方正 采光好', '朵力品道  | 3室2厅 | 111平米 | 东 | 毛坯 | 有电梯', '中楼层(共33层)2013年建塔楼  -  双山', '158万', '单价14235元/平米')
('https://image1.ljcdn.com/500000-inspection/8d841b5a-1056-43a7-8b3c-2da9beae1429.jpg.296x216.jpg', '雅居乐 清水大四房 低楼层 南北通透 采光通风好', '雅居乐御宾府  | 4室2厅 | 169.5平米 | 东南 | 毛坯 | 有电梯', '低楼层(共30层)2017年建塔楼  -  双山', '250万', '单价14750元/平米')
