('https://image1.ljcdn.com/320100-inspection/cfeb780c-c5ec-4421-a8d9-d8323a0ee0d5.jpg.296x216.jpg', '两房朝南  楼栋位置好 无增值税', '左邻右里  | 2室1厅 | 73.31平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2010年建板楼  -  岔路口', '245万', '单价33420元/平米')
('https://image1.ljcdn.com/320100-inspection/817a1be4-e9a4-4243-879e-926a18cc6128.jpg.296x216.jpg', '名嘉佳园，电梯房，一梯两户，拎包入住，视野开阔', '名嘉佳园小区  | 3室2厅 | 108.19平米 | 南 北 | 其他 | 有电梯', '中楼层(共10层)2006年建板楼  -  岔路口', '292万', '单价26990元/平米')
('https://image1.ljcdn.com/320100-inspection/6076cf49-963d-477d-807d-b1743172f372.jpg.296x216.jpg', '楼层适中，采光良好，优质房源，通透性好', '富力城  | 3室2厅 | 93.08平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2013年建板塔结合  -  麒麟镇', '275万', '单价29545元/平米')
('https://image1.ljcdn.com/320100-inspection/71c6d27e-8c8a-4a90-a534-b1ee1e7df974.JPG.296x216.jpg', '马群东 挑高跃三层 大露台 正南朝向', '东郊小镇第四街区  | 4室2厅 | 50.12平米 | 南 | 精装 | 无电梯', '高楼层(共7层)2009年建板楼  -  麒麟镇', '158万', '单价31525元/平米')
('https://image1.ljcdn.com/320100-inspection/3a6ecac9-eee7-4c3d-9ccf-3178ad7110cd.jpg.296x216.jpg', '爱秦湾  精装修  楼层好  全明通透 三个大阳台', '爱秦湾  | 3室1厅 | 114.17平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2009年建板塔结合  -  东山镇', '359万', '单价31445元/平米')
('https://image1.ljcdn.com/320100-inspection/6d5a24c4-a2fc-4ac2-ab87-73d528651486.jpg.296x216.jpg', '2010年交付 年轻人多 深圳莲花物业 南北通透', '东渡国际青年城  | 3室1厅 | 101.82平米 | 南 北 | 其他 | 有电梯', '中楼层(共25层)2010年建板塔结合  -  东山镇', '268万', '单价26321元/平米')
('https://image1.ljcdn.com/320100-inspection/b974a1b5-b5d1-4f63-862b-eafef5fc888d.jpg.296x216.jpg', '托乐嘉万科物业  带地暖  产权车位  边户 弧形阳台', '托乐嘉睦邻居  | 3室2厅 | 122.98平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2003年建板楼  -  将军大道', '369万', '单价30005元/平米')
('https://image1.ljcdn.com/320100-inspection/7a9a0ca5-70e8-48af-8e0b-fc74e86caa1a.02-64.jpg.296x216.jpg', '楼龄新，楼层高视野好，无遮挡，南北通透格局', '金轮津桥华府  | 4室2厅 | 113.02平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2017年建塔楼  -  江宁大学城', '239万', '单价21147元/平米')
('https://image1.ljcdn.com/320100-inspection/a7689a5a-4b88-4555-a029-bd09e7417c99.jpg.296x216.jpg', '中粮彩云居三房，户型好，楼层好，小区环境优美', '中粮彩云居  | 3室2厅 | 121平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2012年建板塔结合  -  九龙湖', '368万', '单价30414元/平米')
('https://image1.ljcdn.com/320100-inspection/test-25e1f190-6346-428b-bc5f-0d63e9787453.png.296x216.jpg', '托乐嘉旺邻居近地铁户型方正 位置佳 采光好 居家装修', '托乐嘉旺邻居  | 3室2厅 | 87.81平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2015年建板楼  -  将军大道', '312万', '单价35532元/平米')
('https://image1.ljcdn.com/320100-inspection/181166d8-773d-47fa-9faa-7fc1b73c73ab.jpg.296x216.jpg', '视野宽阔，满两年，婚装，可拎包入住。', '江南青年城惠山苑  | 3室2厅 | 116.28平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  将军大道', '256万', '单价22016元/平米')
('https://image1.ljcdn.com/320100-inspection/test-61923960-b9e8-42bd-8559-38ffcad8c517.png.296x216.jpg', '百家湖湖景房 胜太路地铁70米 2014年精装楼层好无个税', '水竹苑  | 4室2厅 | 157.91平米 | 南 西 北 | 精装 | 有电梯', '高楼层(共17层)2005年建板楼  -  百家湖', '430万', '单价27231元/平米')
('https://image1.ljcdn.com/320100-inspection/741dbf46-0c05-488c-a25e-202fab0bfabc.JPG.296x216.jpg', '户型佳，刚需房，小区环境幽美，交通配套齐', '启迪方洲智园  | 3室2厅 | 83.35平米 | 南 北 | 其他', '中楼层(共18层)2015年建板楼  -  麒麟镇', '220万', '单价26395元/平米')
('https://image1.ljcdn.com/320100-inspection/3ae88c2c-98f3-4419-aa1e-1d908b6c7bc4.JPG.296x216.jpg', '此房视野开阔采光充足，精装修，小区环境好，适宜居住', '东郊小镇第八街区   | 叠拼别墅 | 5室2厅 | 121.57平米 | 南 北 | 其他 | 无电梯', '上叠(共4层)2013年建暂无数据  -  麒麟镇', '385万', '单价31669元/平米')
('https://image1.ljcdn.com/320100-inspection/7f7445fc-593a-4a0f-886a-9a230d30f1bc.jpg.296x216.jpg', '精装大三房南北通透户型方正采光好带地暖小区环境好', '翠屏湾花园城  | 3室2厅 | 125.36平米 | 南 北 | 其他 | 有电梯', '中楼层(共6层)2008年建板楼  -  将军大道', '258万', '单价20581元/平米')
('https://image1.ljcdn.com/320100-inspection/1efe5229-904a-4cbf-a401-cd0f8279ca2a.jpg.296x216.jpg', '刚需两房 装修好  银城物业 中间楼层', '南方花园C组团  | 2室2厅 | 71.46平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2003年建板楼  -  岔路口', '228万', '单价31906元/平米')
('https://image1.ljcdn.com/320100-inspection/b827af9e-fc72-4758-ac5f-4ac34bbde88a.27-50.jpg.296x216.jpg', '电梯房  看房方便   拎包即住 刚需选择', '武夷绿洲观竹苑  | 2室1厅 | 78.65平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2007年建板楼  -  科学园', '215万', '单价27337元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload1177ac72-0ac3-4fb2-8039-39d044e89023.jpg.296x216.jpg', '户型方正  满2年  采光充足  拎包入住 看房方便', '武夷绿洲品茗苑  | 2室2厅 | 84.63平米 | 南 | 精装 | 有电梯', '中楼层(共15层)2010年建板楼  -  科学园', '233万', '单价27532元/平米')
('https://image1.ljcdn.com/320100-inspection/8418b2e7-19ee-4060-975f-a8014ea7a5b4.JPG.296x216.jpg', '楼层好 采光好 精装修 业主诚心出售', '银河湾紫苑  | 3室2厅 | 114.74平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2014年建板楼  -  麒麟镇', '240万', '单价20917元/平米')
('https://image1.ljcdn.com/320100-inspection/ecec5a86-79e3-43ad-95fd-2b31c7eb15cc.jpg.296x216.jpg', '天元吉第城 大四房 一楼带院子 边户', '天元吉第城  | 4室2厅 | 142.37平米 | 南 西南 西 | 简装 | 无电梯', '低楼层(共6层)2006年建板楼  -  东山镇', '352万', '单价24725元/平米')
('https://image1.ljcdn.com/320100-inspection/826c4c11-aacd-4a28-9856-b36d07f96c03.jpg.296x216.jpg', '中航樾府 精装三房 送入户花园 有钥匙 随时可看 诚售', '中航樾府  | 3室2厅 | 101平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2013年建板楼  -  百家湖', '363万', '单价35941元/平米')
('https://image1.ljcdn.com/320100-inspection/2e516e62-8af2-4487-9b51-734c932e2403.jpg.296x216.jpg', '此房满五年，户型方正，采光格局好，装修很好', '天元吉第城  | 3室1厅 | 52.42平米 | 南 | 简装 | 无电梯', '高楼层(共5层)2006年建板楼  -  东山镇', '180万', '单价34339元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadd84198b3-3428-4967-a5c9-0d6bc91b42ff.jpg.296x216.jpg', '南站商圈 南方花园 银城物业 小两房 中间楼层 总价低', '南方花园B组团  | 2室1厅 | 71.69平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2002年建板楼  -  岔路口', '210万', '单价29293元/平米')
('https://image1.ljcdn.com/320100-inspection/7c8ba81e-7f31-4890-a6aa-77ba99bea354.jpg.296x216.jpg', '满五年 毛坯 南北通透 业主诚心出售', '中南麒麟锦城  | 3室2厅 | 105.14平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  麒麟镇', '219万', '单价20830元/平米')
('https://image1.ljcdn.com/320100-inspection/a7ad1375-03f2-4fb5-a5fd-0f11fd5640f1.jpg.296x216.jpg', '明月港湾 精装两房 满五年无增值税 三期星河湾', '明月港湾星河湾  | 2室2厅 | 87.78平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2005年建板楼  -  岔路口', '245万', '单价27911元/平米')
('https://image1.ljcdn.com/320100-inspection/30da6c2e-0c3f-4b43-ae61-58f3f64d9f9d.JPG.296x216.jpg', '满五唯一，精装顶跃，价格实在，业主诚心', '锦绣花园丹桂园  | 4室2厅 | 136.54平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2002年建板楼  -  麒麟镇', '217万', '单价15893元/平米')
('https://image1.ljcdn.com/320100-inspection/88a386f0-e59f-4238-a89d-ed85a2c3dcf2.jpg.296x216.jpg', '瀛洲湾 婚装大三房 无增值税无个税 两卫  诚心出售', '瀛洲湾  | 3室2厅 | 145.92平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2005年建板塔结合  -  岔路口', '315万', '单价21588元/平米')
('https://image1.ljcdn.com/320100-inspection/51edd1d5-d790-4839-bbcc-11709b0205c4.JPG.296x216.jpg', '银河湾紫苑 环境好 价格低 业主诚心', '银河湾紫苑  | 2室1厅 | 79.36平米 | 南 北 | 简装 | 有电梯', '低楼层(共17层)2014年建板楼  -  麒麟镇', '165万', '单价20792元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload1ef4f089-52e8-45c0-9089-68601c21345e.jpg.296x216.jpg', '开发商精装修，带暖气片，户型方正，通风性好', '科嘉花园  | 4室2厅 | 165.88平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2009年建板楼  -  将军大道', '390万', '单价23511元/平米')
('https://image1.ljcdn.com/320100-inspection/dd073d8e-38b5-44fd-ae7b-f6d9fae47a87.19-47.jpg.296x216.jpg', '武夷绿洲观竹苑 两房朝南 采光充足', '武夷绿洲观竹苑  | 2室2厅 | 81.76平米 | 南 | 其他 | 有电梯', '低楼层(共16层)2007年建板楼  -  科学园', '235万', '单价28743元/平米')
('https://image1.ljcdn.com/320100-inspection/4328d7e0-0faa-4727-b35b-2261d56727af.jpg.296x216.jpg', '颐和公馆 满五不唯一 纯毛坯 双拼 附带大院子大露台', '颐和公馆  | 5室2厅 | 262.24平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共3层)2010年建板楼  -  百家湖', '860万', '单价32795元/平米')
('https://image1.ljcdn.com/320100-inspection/34e6e07f-3c21-40f3-a2c3-f40826f07992.jpg.296x216.jpg', '南北通透三居室 满二年 精装修 高楼层 视野好', '丹佛小镇  | 3室2厅 | 99.85平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2009年建板楼  -  将军大道', '258万', '单价25839元/平米')
('https://image1.ljcdn.com/320100-inspection/7a7506d3-31b5-4bd9-a2c4-3e47813b1ba1.12-59.jpg.296x216.jpg', '武夷绿洲品茗苑，全南户型。业主诚心卖房', '武夷绿洲品茗苑  | 2室2厅 | 82.16平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2010年建板楼  -  科学园', '232万', '单价28238元/平米')
('https://image1.ljcdn.com/320100-inspection/9a423f78-04e6-480f-a762-35e7c3b0e302.JPG.296x216.jpg', '东郊小镇第六街区毛坯3房 户型方正 中间楼层 出行方便', '东郊小镇第六街区  | 3室2厅 | 99.91平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共6层)2010年建板楼  -  麒麟镇', '189万', '单价18918元/平米')
('https://image1.ljcdn.com/320100-inspection/test-2be6bced-2415-410f-9f33-5739db04aaac.png.296x216.jpg', '岔路口 精装改善大三房两卫 中间楼层 楼层好看房方便', '天地新城天琴座  | 3室2厅 | 136.17平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2004年建板塔结合  -  岔路口', '312万', '单价22913元/平米')
('https://image1.ljcdn.com/320100-inspection/b15606a4-e40c-480f-81e9-3152ad991b9f.JPG.296x216.jpg', '马群东 东郊小镇挑高两房 次卧有大窗户 拎包住', '东郊小镇第四街区  | 2室1厅 | 42.4平米 | 南 北 | 其他 | 无电梯', '中楼层(共4层)2013年建板楼  -  麒麟镇', '127万', '单价29953元/平米')
('https://image1.ljcdn.com/320100-inspection/353ce92e-5231-45ac-bed7-271972d6187e.jpg.296x216.jpg', '天元吉第城 顶跃带阳光房 居家装修', '天元吉第城  | 2室2厅 | 39.71平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  东山镇', '175万', '单价44070元/平米')
('https://image1.ljcdn.com/320100-inspection/f3f7c15c-e8fd-4fd3-b284-a9a5eeb92f7e.jpg.296x216.jpg', '翠屏城四米八挑高 实际面积120 业主匠心设计 别具一格', '翠屏城  | 4室2厅 | 68.53平米 | 南 北 | 其他', '低楼层(共26层)2016年建板塔结合  -  禄口', '145万', '单价21159元/平米')
('https://image1.ljcdn.com/320100-inspection/08cd8d56-c00e-4874-a28b-83854f2fbd7e.jpg.296x216.jpg', '业主急售 毛坯四房 看房可约 随时联系', '翠屏国际银杏苑  | 4室2厅 | 176.04平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2006年建板楼  -  将军大道', '420万', '单价23859元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_upload710b7205-27ab-46fd-b14c-03e32ca6ad8e.jpg.296x216.jpg', '天元城刚需2房 户型方正 采光好 交通便利 朝南', '市政天元城  | 2室1厅 | 64.24平米 | 南 | 其他 | 有电梯', '低楼层(共13层)2006年建板楼  -  东山镇', '176万', '单价27398元/平米')
('https://image1.ljcdn.com/320100-inspection/bba525b3-40e7-4b85-9a53-d29acf678e52.jpg.296x216.jpg', '电梯顶跃 精装修未入住 无增值税 总价低 视野好', '华汇康城  | 4室2厅 | 140.52平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2009年建板塔结合  -  麒麟镇', '275万', '单价19571元/平米')
('https://image1.ljcdn.com/320100-inspection/bb9cc140-6935-4129-937a-22ddbb5667e5.31-23.jpg.296x216.jpg', '正规南北通透三房  视野好  采光充足', '武夷绿洲品茗苑  | 3室2厅 | 110平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)2009年建板楼  -  科学园', '305万', '单价27728元/平米')
('https://image1.ljcdn.com/320100-inspection/3a23b7dd-7175-4be5-918e-fbc9fe3501b7.jpg.296x216.jpg', '明月港湾 精装小三房 中间楼层 户型好 业主诚心出售', '明月港湾翠堤湾  | 3室2厅 | 100.39平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2004年建板楼  -  岔路口', '264万', '单价26298元/平米')
('https://image1.ljcdn.com/320100-inspection/bffce8cc-c8c7-4987-bab2-a5e5c8d2b087.jpg.296x216.jpg', '市政天元城 2室2厅 267万', '市政天元城  | 2室2厅 | 95.16平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2007年建板楼  -  东山镇', '267万', '单价28059元/平米')
('https://image1.ljcdn.com/320100-inspection/2907d817-96d0-47d9-a5bf-8733ac298601.jpg.296x216.jpg', '小区环境好 配套成熟 户型方正 看房方便', '天地新城天玑座  | 4室2厅 | 85.55平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2006年建板塔结合  -  岔路口', '229万', '单价26768元/平米')
('https://image1.ljcdn.com/320100-inspection/test-8d4d2f5f-e9b5-4267-b2c7-bb0672df446c.png.296x216.jpg', '康博花园居家大三房 通透户型 格局方正 环境宜人', '康博花园  | 3室2厅 | 124.06平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2010年建板塔结合  -  九龙湖', '330万', '单价26601元/平米')
('https://image1.ljcdn.com/320100-inspection/eeb15ee2-405c-46ed-a8c8-12fd91552812.jpg.296x216.jpg', '天地新城 中间楼层 两房 总价低 业主诚心出售', '天地新城天玑座  | 2室2厅 | 87.37平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2006年建板塔结合  -  岔路口', '222万', '单价25410元/平米')
('https://image1.ljcdn.com/320100-inspection/f84672fd-85ae-4595-9889-8a9a7c8a6053.jpg.296x216.jpg', '保利新上新空四房，南北通透，不临双龙大道。', '保利中央公园东苑  | 4室2厅 | 124.8平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2017年建塔楼  -  九龙湖', '430万', '单价34456元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadacd2ede9-4d26-429b-b2fd-9f77fab0e4a9.jpg.296x216.jpg', '百家湖文化名园 万科物业 满两年大三房', '文化名园上筑园  | 3室1厅 | 100.83平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2008年建塔楼  -  百家湖', '305万', '单价30249元/平米')
('https://image1.ljcdn.com/320100-inspection/a95609de-5692-42d5-9994-5579aae1c870.jpg.296x216.jpg', '交通便利，保利物业，小区环境幽静，毛坯楼层好', '保利梧桐语花园  | 4室2厅 | 117.59平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2016年建塔楼  -  江宁大学城', '285万', '单价24237元/平米')
('https://image1.ljcdn.com/320100-inspection/58fdbf5f-a741-48ce-993d-cb558a7b72ae.jpg.296x216.jpg', '天地新城天枢座 满五年 看房提前联系 中间楼层 采光好', '天地新城天枢座  | 2室2厅 | 96.58平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2004年建板塔结合  -  岔路口', '233万', '单价24126元/平米')
('https://image1.ljcdn.com/320100-inspection/18dfb0e0-0ef8-4ae1-ad30-81926fa7db9c.JPG.296x216.jpg', '东郊小镇精装小小家 总价低 业主诚心出售', '东郊小镇第八街区  | 2室1厅 | 44.94平米 | 东南 | 其他 | 有电梯', '低楼层(共9层)2013年建板塔结合  -  麒麟镇', '126万', '单价28038元/平米')
('https://image1.ljcdn.com/320100-inspection/19ddce49-f382-4513-8fbf-b8cb2f3ccd28.jpg.296x216.jpg', '此房满五年，南北通透，采光充足，视野开阔', '翠屏国际香樟苑   | 联排别墅 | 3室2厅 | 222.81平米 | 南 北 | 简装 | 无电梯', '3层2006年建暂无数据  -  将军大道', '560万', '单价25134元/平米')
('https://image1.ljcdn.com/320100-inspection/ffe3253b-d10e-43b2-ba85-ebad1a94afbc.jpg.296x216.jpg', '临湖上叠 只交契税 纯毛坯 看房方便', '翠屏国际紫檀苑  | 4室2厅 | 246.4平米 | 南 北 | 其他 | 无电梯', '低楼层(共3层)2006年建板楼  -  将军大道', '670万', '单价27192元/平米')
('https://image1.ljcdn.com/320100-inspection/5603dee7-0a66-4491-b86b-5a0b75e5736a.jpg.296x216.jpg', '天地新城 采光不挡 业主诚售 南北通透两居室', '天地新城天一座  | 2室1厅 | 84.84平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2006年建板塔结合  -  岔路口', '218万', '单价25696元/平米')
('https://image1.ljcdn.com/320100-inspection/32515e04-8796-411c-9a93-dbffaaef6211.JPG.296x216.jpg', '马群东 户型方正 交通便利 环境优美', '东郊小镇第七街区  | 2室2厅 | 44.6平米 | 东南 | 其他 | 有电梯', '中楼层(共7层)2013年建板塔结合  -  麒麟镇', '128万', '单价28700元/平米')
('https://image1.ljcdn.com/320100-inspection/8e28cf89-75b0-49c9-8195-24d99e80bbe2.jpg.296x216.jpg', '满五年唯一   南北朝向  户型方正  精装修', '名嘉佳园小区  | 2室2厅 | 109.28平米 | 南 北 | 其他 | 有电梯', '中楼层(共12层)2006年建板楼  -  岔路口', '280万', '单价25623元/平米')
('https://image1.ljcdn.com/320100-inspection/58fb5ec5-cd25-4992-86ea-5f80e0718b53.jpg.296x216.jpg', '高楼层 采光好 品质小区 业主诚心出售', '麒麟山庄  | 2室2厅 | 102.8平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)2016年建板楼  -  麒麟镇', '226万', '单价21985元/平米')
('https://image1.ljcdn.com/320100-inspection/ffeefafc-b17e-4956-a837-b32650068ef79.jpg.296x216.jpg', '百家湖中航樾府 毛坯复式 赠送34平方 小区中间位置', '中航樾府  | 4室2厅 | 167.8平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共12层)2014年建板楼  -  百家湖', '520万', '单价30990元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadb925fffa-8195-4de3-8bd5-98486e0d7fb1.jpg.296x216.jpg', '顶跃毛坯，采光无遮挡，看房方便', '龙湖文馨苑  | 3室1厅 | 187.85平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2006年建板楼  -  九龙湖', '440万', '单价23423元/平米')
('https://image1.ljcdn.com/320100-inspection/85e4f036-5fb0-4dc9-afc6-5164e52bd5d8.jpg.296x216.jpg', '满五年居家精装修 南北通透 楼层好 交通便利 诚心出售', '天琪雅居  | 3室2厅 | 116.65平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2005年建板塔结合  -  百家湖', '300万', '单价25718元/平米')
('https://image1.ljcdn.com/320100-inspection/d1b9c295-f6a2-40a9-98da-11630df25147.jpg.296x216.jpg', '丹佛小镇 交通便利 人文素质高 采光好', '丹佛小镇  | 2室1厅 | 65.13平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2009年建板楼  -  将军大道', '182万', '单价27945元/平米')
('https://image1.ljcdn.com/320100-inspection/5fa8eacc-a766-4378-88a0-c3c855f080df.19-33.jpg.296x216.jpg', '精装修靠地铁方便，采光无遮挡，不临街，满五年税少', '武夷绿洲品茗苑  | 2室2厅 | 82.94平米 | 南 | 简装 | 有电梯', '高楼层(共16层)2010年建板楼  -  科学园', '237万', '单价28575元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadbe0527d1-b066-4aa0-b3cc-60dfdab9fb20.jpg.296x216.jpg', '小区环境好 配套成熟 户型方正 交通便利', '碧水湾花园  | 2室2厅 | 66.05平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2002年建板楼  -  岔路口', '178万', '单价26950元/平米')
('https://image1.ljcdn.com/320100-inspection/rsp_pic_uploadd8b9c35d-22b7-4fd8-a706-a7dae6e6f213.JPG.296x216.jpg', '精装满2年 户型方正    业主诚心   楼层好', '东郊小镇第八街区  | 2室1厅 | 80.37平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2013年建板塔结合  -  麒麟镇', '158万', '单价19660元/平米')
('https://image1.ljcdn.com/320100-inspection/08bdca11-ed4f-471d-9f59-38d9ec6af094.jpg.296x216.jpg', '江山星汉城   精装修三房 通透户型   中间楼层', '江山星汉城  | 3室2厅 | 110.71平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2013年建板楼  -  禄口', '153万', '单价13820元/平米')
('https://image1.ljcdn.com/320100-inspection/a3cbe85d-e04a-44ed-b1be-ee0199945cb0.jpg.296x216.jpg', '满两年 精装修 东南挑高 中间楼层采光好 钥匙随时看房', '东郊小镇第八街区  | 2室1厅 | 44.9平米 | 东 东南 | 其他 | 有电梯', '低楼层(共9层)2013年建板塔结合  -  麒麟镇', '125万', '单价27840元/平米')
('https://image1.ljcdn.com/320100-inspection/8e1d29c5-3755-4630-ad63-bee46d754851.24-99.jpg.296x216.jpg', '广博苑大2房 户型方正 朝南 业主诚售 精装修', '广博苑  | 2室1厅 | 95.55平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2010年建板楼  -  东山镇', '238万', '单价24909元/平米')
