('https://image1.ljcdn.com/510100-inspection/test-a6c426d3-9fca-41f7-9209-af36aebfbc40.png.296x216.jpg', '四七号线双地铁 电梯小高层三阳台套二', '长融一代天骄  | 2室2厅 | 81.99平米 | 北 | 简装 | 有电梯', '低楼层(共11层)2006年建板塔结合  -  万年场', '116万', '单价14149元/平米')
('https://image1.ljcdn.com/510100-inspection/test-217c47ba-d2b4-4ec7-9829-017bb80aeac4.png.296x216.jpg', '槐树苑二期欣苑顶跃套二带花园。', '槐树苑二期欣苑  | 2室2厅 | 72.5平米 | 北 | 简装 | 无电梯', '高楼层(共6层)2004年建板塔结合  -  万年场', '106万', '单价14621元/平米')
('https://image1.ljcdn.com/510100-inspection/test-dbeebf03-a789-4008-bf15-230bdfaaca26.png.296x216.jpg', '富丽东方，装修标准套二，客厅卧室连通阳台，采光好。', '富丽东方  | 2室1厅 | 78.03平米 | 东南 | 精装 | 有电梯', '低楼层(共30层)2008年建塔楼  -  成渝立交', '150万', '单价19224元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4ba91bb9-9257-4d6c-8e4e-94466e88eb3d.png.296x216.jpg', '万象城 华润一期 大套二对中庭 精装修保养好', '华润二十四城一期  | 2室1厅 | 90.17平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2009年建塔楼  -  万象城', '198万', '单价21959元/平米')
('https://image1.ljcdn.com/510100-inspection/test-27f6d669-ac58-4757-ba5a-c1258c22be50.png.296x216.jpg', '沙河边 公园旁 套二双卫没有增值税', '御龙山一期  | 2室2厅 | 86.05平米 | 西南 | 其他 | 有电梯', '低楼层(共27层)2016年建塔楼  -  万年场', '208万', '单价24172元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cef44129-92cf-4b51-8303-ce27538c2911.png.296x216.jpg', '东方丽苑 大套一改套二，不临街，精装修，看房有钥匙', '东方丽苑  | 2室1厅 | 61.1平米 | 西 | 精装', '高楼层(共29层)暂无数据  -  龙潭寺', '78万', '单价12766元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f7b4748f-96fd-4346-a60d-d7576bfe5c8b.png.296x216.jpg', '紫东芯座精装套三 对中通 通透户型', '紫东芯座  | 3室2厅 | 122.33平米 | 东 西 | 精装 | 有电梯', '中楼层(共33层)2012年建板楼  -  万象城', '275万', '单价22481元/平米')
('https://image1.ljcdn.com/510100-inspection/test-03030a07-f392-442a-bef6-6e6351d9dd1f.png.296x216.jpg', '万象城商圈 花样年花郡 标准套二 有装修 家具家电齐全', '花样年花郡  | 2室2厅 | 81.15平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2008年建板塔结合  -  万象城', '165万', '单价20333元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e49e7d6c-ea58-4197-ae37-d14493207ace.png.296x216.jpg', '八里小区 简装套二 采光视野佳 安静', '新风路39号  | 2室1厅 | 67.23平米 | 东南 | 简装 | 无电梯', '高楼层(共7层)1998年建板塔结合  -  八里小区', '91万', '单价13536元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b2345919-2293-42d7-98a6-15751a0231a8.png.296x216.jpg', '泰怡花园 安静套五 对中庭 视野开阔', '泰怡花园  | 5室1厅 | 149.57平米 | 东北 | 其他 | 无电梯', '高楼层(共7层)2003年建板楼  -  八里小区', '200万', '单价13372元/平米')
('https://image1.ljcdn.com/510100-inspection/test-5a84ce22-40b4-4ca2-805f-faf8637b27fe.png.296x216.jpg', '水岸华庭刚需两居室，客厅带阳台', '水岸华庭  | 2室1厅 | 69.29平米 | 东北 | 简装 | 有电梯', '高楼层(共28层)2009年建塔楼  -  万象城', '125万', '单价18041元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8e0db8dc-edc5-4d30-a97b-f279a1a8143f.png.296x216.jpg', '浅水二期 有装修 套二 卧室带阳台 客厅落地窗 已满2年', '浅水半岛二期  | 2室2厅 | 89.69平米 | 东南 | 精装 | 有电梯', '高楼层(共27层)2009年建板塔结合  -  八里小区', '149万', '单价16613元/平米')
('https://image1.ljcdn.com/510100-inspection/test-de1b81f9-9215-48ab-9a11-8871fc6b4b75.png.296x216.jpg', '华润二十四城三期装修套四改套二，期待您的光临', '华润二十四城三期  | 4室2厅 | 128.16平米 | 东南 | 精装 | 有电梯', '高楼层(共30层)2012年建板塔结合  -  万象城', '400万', '单价31211元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4caa7a8d-289b-4ff1-a099-6146a2f43b74.png.296x216.jpg', '和信融锦云湾套三不临街目前办公', '和信融锦云湾  | 3室2厅 | 127平米 | 南 | 简装 | 有电梯', '低楼层(共33层)2012年建板楼  -  建设路', '283万', '单价22284元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a78fe6c7-04d9-4b41-9d04-7aeaee3a0a8f.png.296x216.jpg', '和信融锦云湾套二不临街目前办公', '和信融锦云湾  | 2室2厅 | 76.24平米 | 西北 | 其他 | 有电梯', '低楼层(共33层)2012年建板楼  -  建设路', '141万', '单价18495元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6ae486b6-7a8d-4c47-bc92-f2a8cd02401a.png.296x216.jpg', '精装套三，通透户型，户型方正，适合客户群体广', '紫东芯座  | 3室2厅 | 88.31平米 | 北 | 精装 | 有电梯', '低楼层(共33层)2012年建板楼  -  万象城', '210万', '单价23780元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1596fd23-c674-4ccd-a6e3-75bc68a90d2d.png.296x216.jpg', '猛追湾小区，交通便利，小区环境干净舒适', '猛追湾东街2号  | 2室1厅 | 47.8平米 | 东南 东北 | 其他', '中楼层(共6层)板楼  -  猛追湾', '70万', '单价14645元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9270710a-d9a0-4245-8cbc-321afeb242de.png.296x216.jpg', '水畔经典套三  有入户，卧室带阳台', '水畔经典  | 3室1厅 | 90.7平米 | 东北 | 其他 | 有电梯', '低楼层(共21层)2009年建塔楼  -  李家沱', '188万', '单价20728元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4a2bc936-ba87-49b4-9c21-3d1084762800.png.296x216.jpg', '阳光100米娅一期精装套一 对中庭', '阳光100米娅中心一期  | 1室1厅 | 45.89平米 | 西 | 精装 | 有电梯', '中楼层(共27层)2012年建板塔结合  -  万年场', '79万', '单价17216元/平米')
('https://image1.ljcdn.com/510100-inspection/test-49cd506e-e826-4a43-bf3e-96b52bf96c92.png.296x216.jpg', '富丽东方套二客厅带阳台 有装修', '富丽东方  | 2室2厅 | 78.76平米 | 西北 | 精装 | 有电梯', '高楼层(共33层)2008年建板楼  -  成渝立交', '160万', '单价20315元/平米')
('https://image1.ljcdn.com/510100-inspection/test-06b1b08d-c84f-4b9c-96fa-2013ac128597.png.296x216.jpg', '理工大学北苑，精装套二（只能交易给理工大学教职工）', '成都理工大学北苑  | 2室1厅 | 56平米 | 南 | 其他', '高楼层(共5层)板楼  -  理工大', '56万', '单价10000元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e427e668-003e-44f1-b80d-aaf726e71902.png.296x216.jpg', '泰来小区套二  超大阳台  户型方正  交通方便', '泰来小区  | 2室2厅 | 76.52平米 | 东南 | 其他 | 无电梯', '中楼层(共7层)1998年建板楼  -  驷马桥', '89.5万', '单价11697元/平米')
('https://image1.ljcdn.com/510100-inspection/test-afbe9f5d-6a23-4750-b8a4-b4561f79b620.png.296x216.jpg', '华润二十四城二期有装修套二，横厅通透户型，带平台', '华润二十四城二期  | 2室2厅 | 68.4平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)2010年建塔楼  -  万象城', '215万', '单价31433元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ff2d49a6-0907-4e82-bef7-36b11cad71e6.png.296x216.jpg', '锦绣东方一期，小套三，居家装修。', '锦绣东方一期  | 3室2厅 | 81.93平米 | 北 | 精装 | 有电梯', '低楼层(共33层)2008年建塔楼  -  万象城', '136万', '单价16600元/平米')
('https://image1.ljcdn.com/510100-inspection/test-dd308a6f-dfd1-4698-992d-51fa7df8ca04.png.296x216.jpg', '宝源驷马城套二精装修可拎包入住', '宝源驷马城  | 2室1厅 | 88.73平米 | 北 | 其他 | 有电梯', '中楼层(共18层)2008年建板楼  -  李家沱', '142万', '单价16004元/平米')
('https://image1.ljcdn.com/510100-inspection/test-0221d8fa-f69f-44c6-bc43-6c50eedfc149.png.296x216.jpg', '金科一城小套二，环境优美，适宜居住。', '金科一城  | 2室1厅 | 49.42平米 | 东北 | 其他 | 有电梯', '高楼层(共20层)2009年建塔楼  -  动物园', '90万', '单价18212元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a42d06cd-24b1-4e4b-9eac-b82390182914.png.296x216.jpg', '带装修，套三双卫，户型方正，视野开阔无遮挡 满两年', '中粮锦云  | 3室2厅 | 89.81平米 | 西 | 精装 | 有电梯', '中楼层(共33层)2016年建板塔结合  -  万年场', '225万', '单价25053元/平米')
('https://image1.ljcdn.com/510100-inspection/test-41962f77-ab1d-41fa-a355-75176a9752fc.png.296x216.jpg', '套二双卫  简单装修 有钥匙 看房方便', '红枫岭二期  | 2室2厅 | 89平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2009年建板塔结合  -  东郊记忆', '130万', '单价14607元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7d6b9a47-a8ca-40cc-a578-66eab45a57b0.png.296x216.jpg', '上东二期标准套一，带家具家电，朝南对中庭，安静', '上东一号二期  | 1室1厅 | 51.79平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2012年建板塔结合  -  动物园', '80万', '单价15447元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cd52552f-2af0-45a0-a54d-1d575025a580.png.296x216.jpg', '对公园  标准套一  户型方正', '沙河明珠  | 1室2厅 | 53.68平米 | 东南 | 简装 | 有电梯', '中楼层(共18层)2008年建塔楼  -  万象城', '92万', '单价17139元/平米')
('https://image1.ljcdn.com/510100-inspection/test-6e991259-4b4e-413a-a376-3c3b30f77631.png.296x216.jpg', '合能耀之城套一出售，低楼层，居家装修', '合能耀之城  | 1室1厅 | 46.64平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2010年建板塔结合  -  SM广场', '90万', '单价19297元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9b5ceb55-778f-4b37-ba4e-c91b9081e6ec.png.296x216.jpg', '招商套三双卫，清水，满两年，没有增值税，送车位', '招商雍华府二期  | 3室2厅 | 103.23平米 | 东北 | 毛坯 | 有电梯', '中楼层(共21层)2014年建板塔结合  -  驷马桥', '200万', '单价19375元/平米')
('https://image1.ljcdn.com/510100-inspection/test-55dda141-8a9f-4cbb-9afe-2ed18fbe0b63.png.296x216.jpg', '东客站枢纽旁 香榭兰庭装修套一', '荣盛香榭兰庭二期  | 1室1厅 | 51.86平米 | 北 | 其他', '高楼层(共23层)2016年建板楼  -  东客站', '90万', '单价17355元/平米')
('https://image1.ljcdn.com/510100-inspection/test-85de4e3d-6f38-4cd7-8eec-ccc982b11c5e.png.296x216.jpg', '东三环 金科天籁城 居家套二出售', '金科天籁城  | 2室1厅 | 65.52平米 | 北 | 其他', '低楼层(共26层)暂无数据  -  龙潭寺', '103万', '单价15721元/平米')
('https://image1.ljcdn.com/510100-inspection/test-19a3d2f5-73da-4c0c-8091-8bb7fa610c0b.png.296x216.jpg', '万兴街二号院简装套二，满两年 ，随时看房。', '万兴街2号  | 2室1厅 | 54.2平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1998年建塔楼  -  万象城', '75万', '单价13838元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9721e9c0-ac28-4b59-b4e4-047caf29287a.png.296x216.jpg', '东郊记忆精装大套三还带40平大花园', '红枫岭三期  | 3室2厅 | 108.63平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2009年建板塔结合  -  东郊记忆', '190万', '单价17491元/平米')
('https://image1.ljcdn.com/510100-inspection/test-b985267e-8d38-4978-8a41-f6c37a143ca0.png.296x216.jpg', '财富又一城  套三双卫带书房  客厅带阳台', '财富又一城  | 3室2厅 | 136平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2010年建板塔结合  -  李家沱', '325万', '单价23898元/平米')
('https://image1.ljcdn.com/510100-inspection/test-98e4249b-6108-4ff1-90d5-a9a89a1cf20d.png.296x216.jpg', '长天路小区多层套二，有钥匙，可看房', '长天路10号社区  | 2室2厅 | 62.54平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1995年建塔楼  -  万象城', '79万', '单价12632元/平米')
('https://image1.ljcdn.com/510100-inspection/test-82c2e1f3-572a-4028-b5d9-a54ce4302f88.png.296x216.jpg', '花郡精装套一，带家具家电，明厨明卫', '花样年花郡  | 1室1厅 | 43.98平米 | 西 | 精装 | 有电梯', '低楼层(共32层)2008年建板塔结合  -  万象城', '80万', '单价18191元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2af35e8d-8e04-4d07-9298-8abadde48537.png.296x216.jpg', '富丽东方套三，厨房有窗户的户型。', '富丽东方  | 3室2厅 | 97.36平米 | 东 | 其他 | 有电梯', '中楼层(共33层)2008年建塔楼  -  成渝立交', '190万', '单价19516元/平米')
('https://image1.ljcdn.com/510100-inspection/test-293d7ccf-42dd-4120-a6b3-ad3805ae1834.png.296x216.jpg', '东三环边品质小区金科天籁城对中庭套二', '金科天籁城  | 2室2厅 | 65.54平米 | 西 | 其他', '低楼层(共33层)暂无数据  -  龙潭寺', '90万', '单价13733元/平米')
('https://image1.ljcdn.com/510100-inspection/test-28211180-b8f6-4ec6-a4a6-ffe4c00302d9.png.296x216.jpg', '华西花园二期客厅带阳台套二，自住装修可拎包入住', '华西花园二期  | 2室2厅 | 86.16平米 | 东南 | 其他 | 有电梯', '中楼层(共34层)2011年建塔楼  -  万年场', '135万', '单价15669元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c3c08bea-7e83-42f3-8382-4ffd79267a34.png.296x216.jpg', '户型方正，采光通风好，小区中庭。', '青龙乾院B区  | 2室1厅 | 75.52平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2008年建板楼  -  驷马桥', '103万', '单价13639元/平米')
('https://image1.ljcdn.com/510100-inspection/test-305985fe-ee49-4df6-bc1e-9b692c117395.png.296x216.jpg', '红 枫 岭 二 期 居 家 套 二', '红枫岭二期  | 2室2厅 | 88.55平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)2009年建塔楼  -  东郊记忆', '139万', '单价15698元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1c26a401-6a65-4b91-b270-76257ce6bcc0.png.296x216.jpg', '低楼层秀林苑西区套一，清水出售', '秀林苑西区  | 1室1厅 | 52.8平米 | 西 | 其他', '低楼层(共18层)暂无数据  -  龙潭寺', '54万', '单价10228元/平米')
('https://image1.ljcdn.com/510100-inspection/test-15b0f2b0-078d-45c0-8ad9-1c45c0bb4811.png.296x216.jpg', '阳光100米娅  三居室   有装修', '阳光100米娅中心一期  | 3室2厅 | 86.16平米 | 北 | 精装 | 有电梯', '中楼层(共27层)2012年建板塔结合  -  万年场', '172万', '单价19963元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8c4cd599-d309-4797-9047-134d6b2be532.png.296x216.jpg', '房子是套二改套三，高楼层户型，视野采光好', '磨子村  | 2室2厅 | 85.42平米 | 南 | 简装 | 无电梯', '高楼层(共7层)2001年建塔楼  -  新华公园', '126万', '单价14751元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f1c26bfd-185e-4074-b36f-76029376ef21.png.296x216.jpg', '荣盛香榭兰庭一期，清水套二，无浪费', '荣盛香榭兰庭一期  | 2室1厅 | 69.5平米 | 东南 | 毛坯 | 有电梯', '中楼层(共28层)2015年建塔楼  -  东客站', '133万', '单价19137元/平米')
('https://image1.ljcdn.com/510100-inspection/test-32e3092c-2aea-4aa6-bd68-444fa95124ff.png.296x216.jpg', '华润二十四城二期 套五双卫 户型分布合理 光线充足', '华润二十四城二期  | 5室1厅 | 116.53平米 | 东南 西北 | 简装 | 有电梯', '高楼层(共32层)2010年建塔楼  -  万象城', '410万', '单价35185元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7316448f-72e0-4261-885a-21996a2aebc0.png.296x216.jpg', '华润二十四城二期 套三  有装修', '华润二十四城二期  | 3室1厅 | 80.97平米 | 东 西 | 其他 | 有电梯', '中楼层(共32层)2010年建塔楼  -  万象城', '225万', '单价27789元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f530176b-0b68-4fdd-9570-e5e2a43e9ef5.png.296x216.jpg', '舜和家园 清水套二 客厅带阳台', '舜和家园A区  | 2室2厅 | 65.18平米 | 西南 | 毛坯 | 有电梯', '低楼层(共28层)2009年建塔楼  -  万年场', '93万', '单价14269元/平米')
('https://image1.ljcdn.com/510100-inspection/test-561ea82e-40c1-4a13-be97-f806837223c5.png.296x216.jpg', '红枫岭 有装修 户型方正 带平台 朝西南 视野开阔', '红枫岭二期  | 2室1厅 | 88.84平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2009年建板塔结合  -  东郊记忆', '155万', '单价17448元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8b0cf99e-1a07-4c77-a855-d802f9b55750.png.296x216.jpg', '华宇阳光水岸大套二，带装修空房出售', '华宇阳光水岸  | 2室1厅 | 80.17平米 | 东南 | 其他 | 有电梯', '中楼层(共15层)2010年建板塔结合  -  驷马桥', '128万', '单价15967元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8ee8b729-57c5-4252-b76e-e060d86ea16e.png.296x216.jpg', '云水苑 套三双卫 东南朝向 客厅落地窗 低楼层', '云水苑  | 3室2厅 | 88.76平米 | 东南 | 精装 | 有电梯', '低楼层(共38层)2012年建板楼  -  万年场', '210万', '单价23660元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a2388246-37c7-4353-a642-cc970a3cbdc8.png.296x216.jpg', '万年场，千居朝阳，居家大套二，朝南不临街。', '千居朝阳  | 2室2厅 | 90.5平米 | 南 | 其他 | 有电梯', '高楼层(共26层)2008年建板楼  -  万象城', '172万', '单价19006元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4e1c7b1b-9cec-45a9-8d66-411a2195e9b4.png.296x216.jpg', '新鸿一区，标准套二，有装修，低楼层出售', '新鸿一区  | 2室2厅 | 69.92平米 | 北 | 精装 | 无电梯', '低楼层(共6层)1994年建板楼  -  新华公园', '98万', '单价14017元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7de62c21-99ac-4c62-916c-643eb43a2662.png.296x216.jpg', '东郊记忆旁，央企大盘简装大套二', '红枫岭二期  | 2室1厅 | 87.63平米 | 西南 | 简装 | 有电梯', '中楼层(共33层)2009年建塔楼  -  东郊记忆', '127万', '单价14493元/平米')
('https://image1.ljcdn.com/510100-inspection/test-62252af4-9008-49ca-afb8-2d0015acab78.png.296x216.jpg', '招商雍华府二期+有装修+标准套二', '招商雍华府二期  | 2室2厅 | 77.32平米 | 北 | 其他 | 有电梯', '高楼层(共20层)2014年建板塔结合  -  驷马桥', '138万', '单价17848元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fa9d4068-21d8-485a-a2f7-e83a54838389.png.296x216.jpg', '水畔经典清水套二  对中庭 交通方便，采光充足', '水畔经典  | 2室2厅 | 81.79平米 | 南 | 其他 | 有电梯', '中楼层(共21层)2009年建塔楼  -  李家沱', '150万', '单价18340元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1ab03cb3-355d-41eb-b875-4fbd3ecd2c3b.png.296x216.jpg', '一环边清水套三双卫户型，南北通透哦！', '黄金洲公寓  | 3室1厅 | 128.3平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2000年建板楼  -  新华公园', '168万', '单价13095元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1aa7fa81-c0e1-4c19-8170-63eb69fa1781.png.296x216.jpg', '朝南装修套二 看小区中庭景观 客厅带阳台', '紫东芯座  | 2室1厅 | 84.58平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2012年建板楼  -  万象城', '175万', '单价20691元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c3861e81-d88f-4baa-9bec-0e5cf55c5d6f.png.296x216.jpg', '东二环优质小区龙湖三千里两居室出售', '龙湖三千里A区一期  | 2室2厅 | 85.94平米 | 东南 | 其他 | 有电梯', '低楼层(共34层)2008年建塔楼  -  SM广场', '186万', '单价21644元/平米')
('https://image1.ljcdn.com/510100-inspection/test-08a59246-8281-42fe-a460-91c3c6e27f3b.png.296x216.jpg', '此房居家装修，保养得还不错。。', '中铁二局玛塞城  | 2室2厅 | 60.94平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2015年建塔楼  -  八里小区', '126万', '单价20677元/平米')
('https://image1.ljcdn.com/510100-inspection/test-bd3ff733-ef1e-49f1-bb93-0d5d1e6308c3.png.296x216.jpg', '上行东方带装修大套三 带双阳台', '上行东方  | 3室2厅 | 117平米 | 东 | 其他 | 有电梯', '低楼层(共18层)2007年建板楼  -  八里小区', '195万', '单价16667元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f70e669e-a564-42b1-be2e-c9730d498250.png.296x216.jpg', '撷英卉苑 一环边地铁口 大套三 户型格局好 配套成熟', '撷英卉苑  | 3室2厅 | 150.71平米 | 东南 | 其他 | 无电梯', '中楼层(共7层)2001年建板楼  -  李家沱', '188万', '单价12475元/平米')
('https://image1.ljcdn.com/510100-inspection/test-0a202213-2a63-4bb5-aabb-28788e0d3087.png.296x216.jpg', '华润二十四城二期有装修套二，朝南，采光较好', '华润二十四城二期  | 2室2厅 | 65.3平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2010年建塔楼  -  万象城', '180万', '单价27566元/平米')
('https://image1.ljcdn.com/510100-inspection/test-3c79ecd4-e420-4385-b09b-2f28fa7429a0.png.296x216.jpg', '观城两室两厅一卫，带装修，朝东，不临街', '观城  | 2室2厅 | 75.88平米 | 东 | 精装 | 有电梯', '低楼层(共33层)2013年建板塔结合  -  万象城', '152万', '单价20032元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4929b7a5-b7fa-41fb-8b27-a1ab4cfc5835.png.296x216.jpg', '顺通河滨公寓+电梯套四+地下停车场+户型方正+带阳台', '顺通河滨公寓  | 4室2厅 | 183.25平米 | 西北 | 其他 | 有电梯', '中楼层(共9层)2002年建板楼  -  猛追湾', '220万', '单价12006元/平米')
('https://image1.ljcdn.com/510100-inspection/test-de92d303-373d-462e-b5fc-f6b8d9494774.png.296x216.jpg', '4号线玉双路站旁边标准套二.......', '玉双路1号  | 2室1厅 | 61.06平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  猛追湾', '90万', '单价14740元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8fe27be4-25ea-4dc1-90a3-b4f10314722a.png.296x216.jpg', '优品尚东，套四双卫，南北通透，三面采光，双阳台', '优品尚东  | 4室2厅 | 150.23平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2009年建板塔结合  -  万年场', '320万', '单价21301元/平米')
('https://image1.ljcdn.com/510100-inspection/test-adbdb601-e7e6-47ee-a6e2-3a9248c75321.png.296x216.jpg', '汇融名城套三+户型方正+采光好', '汇融名城C区  | 3室2厅 | 106.91平米 | 东北 | 毛坯 | 有电梯', '中楼层(共18层)2007年建塔楼  -  李家沱', '205万', '单价19176元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a216b65b-a729-48f7-a6c0-ea65a7cfd5ed.png.296x216.jpg', '胜天人居套二，有装修，拎包入住。', '胜天人居  | 2室2厅 | 68.82平米 | 南 | 其他 | 有电梯', '低楼层(共33层)暂无数据  -  万年场', '89.8万', '单价13049元/平米')
('https://image1.ljcdn.com/510100-inspection/test-759c2450-45a8-4ca4-aaeb-c15e51b80dce.png.296x216.jpg', '首创国际城一期  精装大套二 出售', '首创国际城一期  | 2室2厅 | 83.55平米 | 东北 | 其他 | 有电梯', '低楼层(共18层)2010年建塔楼  -  成渝立交', '135万', '单价16158元/平米')
