('https://image1.ljcdn.com/120000-inspection/df54d71c-8a4f-4f81-9651-db9642f64e0a.jpg.296x216.jpg', '滨悦花园 南北通透 交通便利 户型方正', '滨悦花园  | 3室1厅 | 119.65平米 | 南 北 | 毛坯', '高楼层(共30层)板楼  -  胡家园', '155万', '单价12955元/平米')
('https://image1.ljcdn.com/120000-inspection/fc51cbf8-d72e-4f76-b97a-2414a82391db.jpg.296x216.jpg', '紫云园三室1卫  一期建筑   南北通透', '紫云园  | 3室1厅 | 114.75平米 | 南 北 | 简装 | 有电梯', '中楼层(共19层)板楼  -  新港', '232万', '单价20218元/平米')
('https://image1.ljcdn.com/120000-inspection/871edb5b-0794-4d40-be8b-f29d2df716df.jpg.296x216.jpg', '河华里小区 2室1厅 交通便利 小区环境干净舒适', '河华里  | 2室1厅 | 58平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  新村街', '115万', '单价19828元/平米')
('https://image1.ljcdn.com/120000-inspection/14cd330e-3b95-42b9-873a-e36f9acbc376.jpg.296x216.jpg', '福安里 2室1厅 150万', '福安里  | 2室1厅 | 54.91平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新村街', '150万', '单价27318元/平米')
('https://image1.ljcdn.com/120000-inspection/0c892fc5-e2f5-4bc2-a3cd-cab5adea9cbe.jpg.296x216.jpg', '丽景胜和园 2室1厅 175万', '丽景胜和园  | 2室1厅 | 102.7平米 | 南 北 | 精装 | 有电梯', '高楼层(共12层)板楼  -  杭州道', '175万', '单价17040元/平米')
('https://image1.ljcdn.com/120000-inspection/229762e5-6992-460d-8911-03e7d67026fe.jpg.296x216.jpg', '四季风情  精装两室。家具全新，表示全部赠送。', '四季风情  | 2室1厅 | 88.91平米 | 南 北 | 精装 | 有电梯', '高楼层(共34层)板楼  -  新河街', '165万', '单价18559元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadc9979869-0670-4efa-9f4c-da65bc85a795.jpg.296x216.jpg', '香颂园 4室2厅 285万', '香颂园  | 4室2厅 | 187.16平米 | 南 北 | 其他', '低楼层(共18层)板楼  -  胡家园', '285万', '单价15228元/平米')
('https://image1.ljcdn.com/120000-inspection/2ddc33fc-d70a-47f0-ac34-b3e25f7e3915.JPG.296x216.jpg', '生活配套齐全 小区绿化面积大 交通便利', '滨海智谛山  | 2室1厅 | 91.62平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)板楼  -  向阳街', '170万', '单价18555元/平米')
('https://image1.ljcdn.com/120000-inspection/cc0522ee-b624-41bc-b260-58fafe5e7e20.jpg.296x216.jpg', '临开里 毛坯大两室  看房子比较方便', '临开里  | 2室1厅 | 46.27平米 | 南 | 其他 | 无电梯', '中楼层(共4层)板楼  -  新港', '82万', '单价17723元/平米')
('https://image1.ljcdn.com/120000-inspection/b1b85625-d553-458c-915e-7039dc0986f8.jpg.296x216.jpg', '民泰里 低楼层 视野开阔 装修用心 位置好 交通便利', '民泰里  | 4室2厅 | 162.7平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  解放路', '360万', '单价22127元/平米')
('https://image1.ljcdn.com/120000-inspection/01606be7-0766-40f2-a3aa-1f6495573dee0.jpg.296x216.jpg', '碧海长住小区 两室两厅 交通便利 适合居住', '碧海长住  | 2室2厅 | 110.29平米 | 南 | 毛坯 | 有电梯', '中楼层(共25层)板楼  -  杭州道', '199万', '单价18044元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload75ae1f65-bf22-48df-8358-ba93fa033176.jpg.296x216.jpg', '碧海鸿庭 采光充足 户型格局 南北通透', '碧海鸿庭  | 3室2厅 | 127.14平米 | 南 北 | 其他 | 有电梯', '中楼层(共17层)板楼  -  新村街', '305万', '单价23990元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload62f848f4-feb0-44b1-9356-3c5a4a504dc0.jpg.296x216.jpg', '晴景洋房   毛坯房 方便装修   采光好   看房方便', '晴景家园  | 2室1厅 | 109.01平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共6层)板楼  -  工农村', '149万', '单价13669元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload804f666d-6c7c-4260-bc01-6ba0a9504dd7.jpg.296x216.jpg', '滨海龙都 五室两厅 小区环境干净舒适 适合居住', '滨海龙都  | 5室2厅 | 195.55平米 | 南 北 | 其他 | 无电梯', '高楼层(共4层)板楼  -  新村街', '420万', '单价21478元/平米')
('https://image1.ljcdn.com/120000-inspection/802b6a70-10c8-41b3-b3da-f78f36f89bc5.jpg.296x216.jpg', '滨悦花园 南北通透 视野开阔 采光充足', '滨悦花园  | 3室2厅 | 117.38平米 | 南 北 | 简装', '高楼层(共30层)板楼  -  胡家园', '160万', '单价13631元/平米')
('https://image1.ljcdn.com/120000-inspection/29dbdb1b-20b9-4ba3-a2ff-0c9ce4fac913.jpg.296x216.jpg', '隆盛花园 3室2厅 270万', '隆盛花园  | 3室2厅 | 140.79平米 | 南 北 | 其他 | 有电梯', '低楼层(共28层)板楼  -  杭州道', '270万', '单价19178元/平米')
('https://image1.ljcdn.com/120000-inspection/b9b9fb5c-2c62-4da6-9d04-f1b3e6e1de64.jpg.296x216.jpg', '晴景家园  精装空房  中间楼层 居住温馨舒适 有钥匙', '晴景家园  | 2室2厅 | 108.96平米 | 南 | 精装 | 有电梯', '中楼层(共27层)板楼  -  工农村', '148万', '单价13583元/平米')
('https://image1.ljcdn.com/120000-inspection/5a65cf09-182f-451f-a808-102fd7db26bb.JPG.296x216.jpg', '满五唯一 没贷款 有地下室和车位 看房方便', '华云园  | 3室2厅 | 178.08平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)板楼  -  新港', '265万', '单价14881元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload3807204a-b93d-4957-baa3-6f2ba29c185c.jpg.296x216.jpg', '吉祥里 两室一厅 交通便利 小区环境干净舒适 适合居住', '吉祥里  | 2室1厅 | 64平米 | 东 西 | 简装 | 无电梯', '高楼层(共6层)板楼  -  解放路', '98万', '单价15313元/平米')
('https://image1.ljcdn.com/120000-inspection/90432692-bdcc-44e4-912a-3f5671ec494b.jpg.296x216.jpg', '贻正嘉合 简装两室 视眼开阔 南北通透', '贻正嘉合  | 2室2厅 | 113.64平米 | 东 南 北 | 简装 | 有电梯', '高楼层(共26层)板楼  -  工农村', '159万', '单价13992元/平米')
('https://image1.ljcdn.com/120000-inspection/a6daa02a-c137-4c2a-a3cc-65a40bd7311e.jpg.296x216.jpg', '南益名士华庭 小区物业好 房龄新 绿化好 户型好', '南益名士华庭  | 2室1厅 | 103.25平米 | 南 北 | 精装', '高楼层(共32层)板楼  -  新河街', '169万', '单价16369元/平米')
('https://image1.ljcdn.com/120000-inspection/467d25d3-5c7f-4046-b360-bbda9e379c44.jpg.296x216.jpg', '有钥匙随时看  南北通透H户型  朝南大客厅  明卫', '尚海园  | 2室2厅 | 110.37平米 | 南 北 | 简装 | 有电梯', '高楼层(共28层)塔楼  -  新港', '162万', '单价14678元/平米')
('https://image1.ljcdn.com/120000-inspection/8dde772a-0a69-4c4a-ab94-e1b2b3ad06d9.jpg.296x216.jpg', '滨悦花园3室2厅 南北通透 明厨明卫', '滨悦花园  | 3室2厅 | 118.26平米 | 南 北 | 简装', '高楼层(共32层)板楼  -  胡家园', '160万', '单价13530元/平米')
('https://image1.ljcdn.com/120000-inspection/124537ff-b681-46ac-a8ca-dda70721d3fd.JPG.296x216.jpg', '香榭丽舍 交通方便 配套齐全 业主诚售', '香榭丽舍  | 2室2厅 | 120.13平米 | 东 西 | 其他 | 有电梯', '中楼层(共17层)板塔结合  -  新村街', '230万', '单价19146元/平米')
('https://image1.ljcdn.com/120000-inspection/f131462f-2608-4a42-940f-4b121a38789d.jpg.296x216.jpg', '晓镇家园 精装两室 交通便利 小区环境干净舒适', '晓镇家园  | 2室1厅 | 78.89平米 | 东北 | 精装 | 有电梯', '中楼层(共30层)板楼  -  工农村', '130万', '单价16479元/平米')
('https://image1.ljcdn.com/120000-inspection/a97eae8f-ddda-4206-948a-74fa17712ff7.jpg.296x216.jpg', '馨苑小区，南北通透，两室，户型方正，配套齐全', '馨苑小区  | 2室1厅 | 110.04平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  新港', '190万', '单价17267元/平米')
('https://image1.ljcdn.com/120000-inspection/89875df5-7f7e-4701-a785-f71db9027102.jpg.296x216.jpg', '业主自住 精装修 通透户型 明厨明卫 看房方便', '滨悦花园  | 2室1厅 | 99.68平米 | 南 北 | 精装', '高楼层(共27层)板楼  -  胡家园', '155万', '单价15550元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload81cc3403-e57a-4f00-9ccf-7bea764986ab.jpg.296x216.jpg', '悦海园  三室两厅  低楼层  采光充足', '悦海园  | 3室2厅 | 143.92平米 | 东 南 北 | 其他 | 有电梯', '低楼层(共26层)板楼  -  解放路', '266万', '单价18483元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadd4e205cd-4c27-4626-ab55-a69c859e7881.jpg.296x216.jpg', '四季风情  大四室  漏洞位置好 出行方便', '四季风情  | 4室2厅 | 167.42平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)板楼  -  新河街', '305万', '单价18218元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload5b4f7623-3c3a-4e6c-8480-88915d17d4eb.jpg.296x216.jpg', '满五唯一，户型方正，居住舒适，交通方便', '贻正嘉合  | 2室2厅 | 113.64平米 | 东 南 北 | 其他 | 有电梯', '低楼层(共26层)板楼  -  工农村', '180万', '单价15840元/平米')
('https://image1.ljcdn.com/120000-inspection/53cc353b-8c25-4fdb-98f1-bd00191518d0.JPG.296x216.jpg', '东海云天，全阳一室，楼层好，业主诚意出售。', '东海云天  | 1室1厅 | 61.81平米 | 南 | 简装 | 有电梯', '低楼层(共18层)板楼  -  新港', '123万', '单价19900元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload3b22f05e-5aa9-4a6b-92c5-5f3a4d99ba2c.jpg.296x216.jpg', '紫云园 三室两卫  两梯三户 满两年 单价一万八', '紫云园  | 3室2厅 | 138.91平米 | 南 北 | 简装 | 有电梯', '高楼层(共28层)板楼  -  新港', '260万', '单价18718元/平米')
('https://image1.ljcdn.com/120000-inspection/8461b147-2a4a-4fc5-86ec-2a3fd2ee5baa.jpg.296x216.jpg', '滨海航天城 全阳两室 户型方正 价位可议 业主诚心出售', '滨海航天城  | 2室1厅 | 76.24平米 | 南 北 | 其他', '高楼层(共11层)板楼  -  北塘街', '96万', '单价12592元/平米')
('https://image1.ljcdn.com/120000-inspection/a1daac24-af4a-4abc-b0f1-0644b44cf5a7.JPG.296x216.jpg', '滨悦花园 两室户型 全阳户型 采光好', '滨悦花园  | 2室1厅 | 93.01平米 | 南 | 其他', '高楼层(共32层)板楼  -  胡家园', '135万', '单价14515元/平米')
('https://image1.ljcdn.com/120000-inspection/006e2c76-a424-4dcf-a89e-5184ccdd971f.jpg.296x216.jpg', '全阳户型 ，无遮挡， 生活方便， 居住舒适', '新馨家园  | 2室1厅 | 90.84平米 | 南 北 | 其他 | 有电梯', '高楼层(共24层)板楼  -  新河街', '135万', '单价14862元/平米')
('https://image1.ljcdn.com/120000-inspection/e25cc446-2c76-48fa-bdfd-6f281a61e871.jpg.296x216.jpg', '滨慧花园 南北通透两室 双卫 毛坯房', '滨慧花园  | 2室1厅 | 107.95平米 | 南 北 | 其他', '中楼层(共34层)塔楼  -  胡家园', '136万', '单价12599元/平米')
('https://image1.ljcdn.com/120000-inspection/65b76e60-0503-4858-9967-6931771584d9.JPG.296x216.jpg', '滨海智谛山 精装修 中间楼层 采光充足 通风良好', '滨海智谛山  | 2室1厅 | 88.81平米 | 南 | 精装 | 有电梯', '低楼层(共32层)板楼  -  向阳街', '158万', '单价17791元/平米')
('https://image1.ljcdn.com/120000-inspection/9416076b-2d8c-4e9b-a4a8-ae68667d2b50.jpg.296x216.jpg', '文安里 2室1厅 96万', '文安里  | 2室1厅 | 63.42平米 | 南 | 其他 | 无电梯', '高楼层(共5层)板楼  -  杭州道', '96万', '单价15138元/平米')
('https://image1.ljcdn.com/120000-inspection/5a0621e3-1943-4ace-a0ce-a3d7733b0f9d.jpg.296x216.jpg', '杭州道1065号 楼层低  交通方便', '杭州道(塘沽)  | 2室1厅 | 74.58平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  杭州道', '122万', '单价16359元/平米')
('https://image1.ljcdn.com/120000-inspection/8c72f4c4-5c1f-4ca3-a4a0-77ae83c1ef24.jpg.296x216.jpg', '滨悦花园 通透两室 大两居 采光好', '滨悦花园  | 2室2厅 | 112.9平米 | 南 北 | 其他', '中楼层(共30层)板楼  -  胡家园', '150万', '单价13287元/平米')
('https://image1.ljcdn.com/120000-inspection/044abff2-ef68-41be-a6f6-d7ffcd8e656a.jpg.296x216.jpg', '荷香园舒适三居室 满五年  带地下室出售！', '荷香园  | 3室2厅 | 111.99平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  杭州道', '210万', '单价18752元/平米')
('https://image1.ljcdn.com/120000-inspection/442fd7f2-6649-4823-b6a6-eee7d710ebc5.jpg.296x216.jpg', '文安里 3室2厅 165万', '文安里  | 3室2厅 | 82.64平米 | 南 北 | 其他 | 有电梯', '低楼层(共9层)板楼  -  杭州道', '165万', '单价19967元/平米')
('https://image1.ljcdn.com/120000-inspection/f97d57d9-dd17-4e32-98d8-b7d271d1cb7b.jpg.296x216.jpg', '和平里两室 采光充足 南北通透 交通便利 生活方便', '和平里  | 2室1厅 | 60.1平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  向阳街', '105万', '单价17471元/平米')
('https://image1.ljcdn.com/120000-inspection/b41a9cff-1749-4a68-b642-64a5fa4823fb.JPG.296x216.jpg', '东风里小区 两室一厅 交通便利 环境舒适 适合居住', '东风里(塘沽区)  | 2室1厅 | 75.48平米 | 南 北 | 其他', '中楼层(共7层)板楼  -  向阳街', '125万', '单价16561元/平米')
