('https://image1.ljcdn.com/510100-inspection/5410de2c-ebaa-4cd0-b8f5-8bad703e0705.jpg.296x216.jpg', '套三双卫 有装修 高楼层 采光好', '和贵久居福  | 3室2厅 | 116.27平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2008年建板塔结合  -  航空港', '145万', '单价12471元/平米')
('https://image1.ljcdn.com/510100-inspection/test-e91789de-56b0-4a75-b05f-0d9a32804326.png.296x216.jpg', '艾佳上邸 装修套二 户型方正 采光好', '艾佳上邸  | 2室2厅 | 61.05平米 | 东南 | 精装', '高楼层(共12层)2009年建板楼  -  双流城区', '70万', '单价11467元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1c4942bb-df13-4b4b-a85b-f2b61541c978.png.296x216.jpg', '双流老城区无增值税中间楼层全新装修套三', '一杆旗东街41号  | 3室1厅 | 101.83平米 | 东南 | 其他', '中楼层(共6层)暂无数据  -  东升镇', '88万', '单价8642元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c651cee5-67ce-4865-a2f4-10db40b0d3c2.png.296x216.jpg', '佳兆业满两年的套二，户型方正，客厅带阳台对中庭', '佳兆业威登郡  | 2室1厅 | 79.1平米 | 东 | 其他 | 有电梯', '低楼层(共12层)2013年建板楼  -  蛟龙港', '108万', '单价13654元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9e5c2cc4-161f-4b1a-ad08-b6212f2d9c9b.png.296x216.jpg', '锦绣华都  带有后花园  有装修', '锦绣华都  | 3室2厅 | 126.51平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  东升镇', '130万', '单价10276元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2c1a51d9-b776-4331-b317-de37908a7890.png.296x216.jpg', '远大林语城南庭 套三双卫 客厅带阳台', '远大林语城南庭  | 3室2厅 | 125平米 | 南 | 其他', '中楼层(共12层)板塔结合  -  蛟龙港', '162万', '单价12960元/平米')
('https://image1.ljcdn.com/510100-inspection/test-370e2e98-3e43-471c-89c2-558a2d54c118.png.296x216.jpg', '人居套三 视野开阔 全明户型 客厅带15平阳台 满两年', '人居都市阳光  | 3室2厅 | 124.86平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2010年建板塔结合  -  蛟龙港', '160万', '单价12815元/平米')
('https://image1.ljcdn.com/510100-inspection/test-899485b7-c45a-4917-9bcf-f3ca042649dd.png.296x216.jpg', '景茂名都，套三双卫，一楼带花园', '景茂名都  | 3室2厅 | 106.53平米 | 南 | 其他 | 有电梯', '低楼层(共13层)2012年建板楼  -  蛟龙港', '150万', '单价14081元/平米')
('https://image1.ljcdn.com/510100-inspection/test-43d46895-8c15-48a2-800b-dd021aa61d19.png.296x216.jpg', '华府板块   保利叶语  清水  带大平台', '保利叶语  | 3室2厅 | 70平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2015年建板塔结合  -  华府', '132万', '单价18858元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d4f4d930-c691-4bb6-8183-7d1f7bae62a2.png.296x216.jpg', '弗客城，清水，套三，有钥匙，随时看房子', '弗客城  | 3室2厅 | 89.17平米 | 南 | 其他 | 有电梯', '高楼层(共20层)2011年建板塔结合  -  航空港', '107万', '单价12000元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7cf5d788-97ec-4350-811d-ea4442ece0a2.png.296x216.jpg', '金座蓉城胜景 电梯跃层带花园  清水房', '金座蓉城胜景  | 3室2厅 | 125.68平米 | 东南 | 其他 | 有电梯', '高楼层(共15层)2014年建暂无数据  -  东升镇', '140万', '单价11140元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c2e7523c-a1aa-4dd9-bd6d-0becdddcfd31.png.296x216.jpg', '花样年别样城 4室2厅 188万', '花样年别样城  | 4室2厅 | 156.89平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  公兴', '188万', '单价11983元/平米')
('https://image1.ljcdn.com/510100-inspection/test-67d1e4b2-ebaa-44e8-84cb-a2e5c3843646.png.296x216.jpg', '南湖逸家套三带装修采光好可拎包入住', '南湖逸家二期  | 3室1厅 | 68平米 | 东 | 其他 | 有电梯', '高楼层(共32层)2017年建板塔结合  -  华府', '125万', '单价18383元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7b9f0f4a-2af1-42a0-a8d3-bb4638845b06.png.296x216.jpg', '花样年别样城 3室2厅 130万', '花样年别样城  | 3室2厅 | 126.7平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  公兴', '130万', '单价10261元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fe3f0fb2-7b14-4677-a640-bf9a0b98eef0.png.296x216.jpg', '圣菲TOWN城一期 精装套三双卫 客厅带阳台 主卧通透', '蓝光圣菲town城  | 3室2厅 | 106.19平米 | 北 | 精装 | 有电梯', '中楼层(共18层)2009年建塔楼  -  航空港', '160万', '单价15068元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fd151c9f-4a87-45ad-a78e-37e7676a450e.png.296x216.jpg', '空港小院花语新上大套二，装修保养很不错', '空港小院花语  | 2室1厅 | 68.35平米 | 西 | 其他 | 有电梯', '高楼层(共16层)2015年建塔楼  -  航空港', '88万', '单价12875元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a7a5316e-699a-456b-b585-3a40053dc924.png.296x216.jpg', '空港十六区  装修套二 带家具家电', '空港十六区  | 2室2厅 | 85.49平米 | 东南 | 其他 | 有电梯', '高楼层(共18层)2009年建塔楼  -  航空港', '115万', '单价13452元/平米')
('https://image1.ljcdn.com/510100-inspection/test-dba491d5-c398-4c79-b0d5-03891c7212a8.png.296x216.jpg', '佳兆业威登郡装修套二，对中庭，高楼层采光好', '佳兆业威登郡  | 2室1厅 | 78.68平米 | 西北 | 简装 | 有电梯', '高楼层(共12层)2013年建板楼  -  蛟龙港', '118万', '单价14998元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2100ab40-bdf0-41b7-8b14-0be42e105f5f.png.296x216.jpg', '棠湖春天套二清新风格，保养很好，采光好，户型方正', '蓝润棠湖春天  | 2室1厅 | 56.54平米 | 南 | 其他 | 有电梯', '高楼层(共16层)2014年建板楼  -  航空港', '82万', '单价14504元/平米')
('https://image1.ljcdn.com/510100-inspection/test-300ab160-a93a-4e21-bd7e-2305083b080c.png.296x216.jpg', '北京城建龙越湾+视野好+全新装修的套二', '北京城建龙樾湾  | 2室2厅 | 89.65平米 | 东北 | 精装 | 有电梯', '高楼层(共37层)2014年建板楼  -  蛟龙港', '139万', '单价15505元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d43bdb83-1c6c-4028-8ee2-ace1a651ae58.png.296x216.jpg', '全新装修，没有住人！房东全款购买！', '东立国际花城  | 2室1厅 | 88.2平米 | 南 | 其他 | 有电梯', '中楼层(共15层)2015年建板塔结合  -  蛟龙港', '112万', '单价12699元/平米')
('https://image1.ljcdn.com/510100-inspection/test-16dc5ecc-20d9-4d93-9102-e59f17c97b34.png.296x216.jpg', '海棠公馆带装修带家具家电两室一厅户型', '海棠公馆一期  | 2室1厅 | 68平米 | 东南 | 其他 | 有电梯', '低楼层(共14层)2012年建板楼  -  双流城区', '88万', '单价12942元/平米')
('https://image1.ljcdn.com/510100-inspection/test-9dc1468a-a2ae-43ae-b743-125a8c37ed5f.png.296x216.jpg', '东立国际花城套二 有装修 对中庭 朝南', '东立国际花城  | 2室2厅 | 88.93平米 | 南 | 简装 | 有电梯', '高楼层(共15层)2015年建塔楼  -  蛟龙港', '110万', '单价12370元/平米')
('https://image1.ljcdn.com/510100-inspection/test-dcec2514-c53e-4154-a146-3626dd5be50d.png.296x216.jpg', '保利叶语，套三双卫，户型方正，视野开阔，采光好。', '保利叶语  | 3室2厅 | 96.55平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2015年建板塔结合  -  华府', '160万', '单价16572元/平米')
('https://image1.ljcdn.com/510100-inspection/test-c7a5e108-ebe8-4c44-95c9-3600c7c2f960.png.296x216.jpg', '标准小套二 户型方正 居家装修 采光好', '温哥华南苑  | 2室2厅 | 60.99平米 | 西 | 其他 | 有电梯', '中楼层(共16层)2013年建板塔结合  -  航空港', '84万', '单价13773元/平米')
('https://image1.ljcdn.com/510100-inspection/test-00553499-9a5d-4fc8-b2d6-78c7f2ff83c5.png.296x216.jpg', '远大林语城联排别墅，前后花园带车库，满两年无增值税', '远大林语城   | 联排别墅 | 5室2厅 | 259.6平米 | 南 | 其他 | 无电梯', '3层暂无数据  -  蛟龙港', '360万', '单价13868元/平米')
('https://image1.ljcdn.com/510100-inspection/test-7616bb3a-d544-4392-a178-fe41cf50b353.png.296x216.jpg', '富豪新岸洋房顶跃，满五唯一 全红木家具', '富豪新岸  | 5室2厅 | 159.91平米 | 北 | 精装 | 无电梯', '高楼层(共6层)2010年建板楼  -  蛟龙港', '380万', '单价23764元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a9fcc144-16f0-4d81-9b74-fdf3c6966383.png.296x216.jpg', '欧城雅典装修套一单卫，户型方正带阳台', '欧城雅典  | 1室1厅 | 50.85平米 | 西南 | 其他 | 有电梯', '低楼层(共11层)2010年建板楼  -  东升镇', '60万', '单价11800元/平米')
('https://image1.ljcdn.com/510100-inspection/test-80c8b776-5dbd-4c88-a24c-b58e2e6e0e70.png.296x216.jpg', '圣菲装修套二，原始户型是套三单卫', '蓝光圣菲town城  | 2室2厅 | 88平米 | 南 | 其他 | 有电梯', '高楼层(共23层)2009年建塔楼  -  航空港', '130万', '单价14773元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d556dad6-651b-4512-810b-69762a9e8c03.png.296x216.jpg', '中海清水套三，中海经典户型中低楼层，尽观小区绿化', '中信城右岸  | 3室2厅 | 102平米 | 西南 | 其他', '低楼层(共33层)塔楼  -  华府', '150万', '单价14706元/平米')
('https://image1.ljcdn.com/510100-inspection/test-fbc2d600-a3bd-4579-9e2b-a2681b9a0825.png.296x216.jpg', '大成郡套三，有装修，不临路，宜居家', '大成郡  | 3室2厅 | 95.85平米 | 南 | 其他 | 有电梯', '高楼层(共15层)2015年建塔楼  -  航空港', '143.5万', '单价14972元/平米')
('https://image1.ljcdn.com/510100-inspection/test-95e5d6f5-6486-43ac-a2e5-50dd6576cbc7.png.296x216.jpg', '圣菲Town，精装套二无改动，保养好', '蓝光圣菲town城  | 2室2厅 | 76.48平米 | 西北 | 精装 | 有电梯', '高楼层(共23层)2009年建塔楼  -  航空港', '114万', '单价14906元/平米')
('https://image1.ljcdn.com/510100-inspection/test-88ca0c09-9dc0-42b1-af36-e7dbb88c40e0.png.296x216.jpg', '康桥品上，中庭朝南套二，装修保养好。', '康桥品上  | 2室2厅 | 90.84平米 | 南 | 其他 | 有电梯', '中楼层(共17层)2009年建塔楼  -  航空港', '112万', '单价12330元/平米')
('https://image1.ljcdn.com/510100-inspection/test-33abbf1b-3e60-4a0b-881a-14efbdc740f3.png.296x216.jpg', '加国枫韵装修套二 低楼层 入住方便 不临街', '加国枫韵  | 2室2厅 | 96.28平米 | 东南 | 其他 | 无电梯', '低楼层(共6层)板塔结合  -  东升镇', '89万', '单价9244元/平米')
('https://image1.ljcdn.com/510100-inspection/test-431b2ca6-962c-40d1-a6fd-6884884d3242.png.296x216.jpg', '艾佳上邸 装修 套二 户型方正 低楼层', '艾佳上邸  | 2室2厅 | 61.65平米 | 东南 | 其他', '低楼层(共12层)2009年建板楼  -  双流城区', '80万', '单价12977元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d5b90cf4-7ea2-46d1-8773-2d2b73992bbd.png.296x216.jpg', '双流新城精装套二出售，朝南采光好，对中庭不临街。', '优品时代三期  | 2室2厅 | 82.03平米 | 南 | 其他 | 有电梯', '高楼层(共15层)2014年建板塔结合  -  蛟龙港', '135万', '单价16458元/平米')
('https://image1.ljcdn.com/510100-inspection/test-98c3e074-978c-4889-b4b2-b9f915c117da.png.296x216.jpg', '中间楼层  视野开阔  采光好', '金座蓉城胜景  | 2室2厅 | 92.17平米 | 东 | 其他 | 有电梯', '低楼层(共15层)2014年建暂无数据  -  东升镇', '116万', '单价12586元/平米')
('https://image1.ljcdn.com/510100-inspection/test-4f7e4e56-83f0-4da5-9373-e6ca5671ea5e.png.296x216.jpg', '中海清水套三，不临街，比较安静，采光足', '中信城右岸  | 3室2厅 | 98.81平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2013年建板塔结合  -  华府', '148万', '单价14979元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d12694fd-a7c8-4bba-931b-ffd0c990c9a3.png.296x216.jpg', '大成天府景秀 不临街 有装修 带阳台', '大成天府景秀一三期  | 3室2厅 | 141平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  东升镇', '148万', '单价10497元/平米')
('https://image1.ljcdn.com/510100-inspection/test-17938b13-c5d6-451e-9f6b-3486d48bc61c.png.296x216.jpg', '标准套二  居家装修  满两年', '金玉满堂  | 2室2厅 | 80.98平米 | 东 | 精装 | 有电梯', '中楼层(共18层)板塔结合  -  文星镇', '105万', '单价12967元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d267e784-bba5-4c86-b343-8c53dd86724d.png.296x216.jpg', '远大林语城 清水套三 户型方正', '远大林语城  | 3室2厅 | 101.99平米 | 南 | 其他 | 有电梯', '高楼层(共11层)暂无数据  -  蛟龙港', '150万', '单价14708元/平米')
('https://image1.ljcdn.com/510100-inspection/test-701d3ef8-0302-4b09-a18a-cadcdd602d6b.png.296x216.jpg', '怡心湖 方正户型 清水套四 正对中庭 房东诚售', '九龙仓时代上城  | 4室2厅 | 118平米 | 东 | 毛坯', '中楼层(共32层)2016年建板塔结合  -  华府', '170万', '单价14407元/平米')
('https://image1.ljcdn.com/510100-inspection/test-902ba599-b58b-4c19-bfe9-e140e599c389.png.296x216.jpg', '华鑫家苑装修套三，中间楼层，户型方正', '华鑫家苑  | 3室2厅 | 137.43平米 | 南 | 其他', '中楼层(共6层)板楼  -  东升镇', '128万', '单价9314元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2a413ebd-a0a4-40f0-ab75-5e37a9ff9ab4.png.296x216.jpg', '居家装修，套三双卫，多层中间楼层，户型通透，采光好', '四季花语  | 3室2厅 | 113.2平米 | 西南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  东升镇', '125万', '单价11043元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1be44cf1-34d9-4a75-b6eb-cca6c0a6a794.png.296x216.jpg', '景茂清水标准大套三双卫，视野开阔', '景茂名都  | 3室2厅 | 110.95平米 | 北 | 其他 | 有电梯', '中楼层(共13层)2012年建板楼  -  蛟龙港', '155万', '单价13971元/平米')
('https://image1.ljcdn.com/510100-inspection/test-aae06482-f4e0-4224-81b3-77817b62e75b.png.296x216.jpg', '教师公寓 安静不临街看公园 装修保养好', '电视塔路一段124号  | 3室2厅 | 146.67平米 | 东 | 其他', '高楼层(共6层)板塔结合  -  东升镇', '96万', '单价6546元/平米')
('https://image1.ljcdn.com/510100-inspection/test-44fa16da-cc14-4593-aae8-181640c3bbb8.png.296x216.jpg', '新上 装修套二 带家具家电  户型方正', '九龙仓时代小镇  | 2室2厅 | 78.69平米 | 东北 | 其他', '中楼层(共11层)2014年建板楼  -  蛟龙港', '115万', '单价14615元/平米')
('https://image1.ljcdn.com/510100-inspection/test-8ad5b09f-6753-4614-a2da-63e14fc5c726.png.296x216.jpg', '江安花园   清水套五顶跃带花园   满两年  随时可看', '江安花园  | 5室2厅 | 158.79平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  文星镇', '190万', '单价11966元/平米')
('https://image1.ljcdn.com/510100-inspection/test-344f390a-24a5-4120-b0c0-2519375b3095.png.296x216.jpg', '套三双卫自住装修，邻欧尚，地铁五号线', '华银美景  | 3室2厅 | 89.18平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2010年建板塔结合  -  警院', '145万', '单价16260元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1b2a8411-c5ad-4194-a65b-5fbbe2e35dfd.png.296x216.jpg', '温哥华南苑，套四清水，不临街很安静', '温哥华南苑  | 4室2厅 | 140.21平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2013年建板塔结合  -  航空港', '208万', '单价14835元/平米')
('https://image1.ljcdn.com/510100-inspection/test-281ae113-3878-473f-9676-4e07e5c60b22.png.296x216.jpg', '双樱阁套一改套二，装修保养一般', '双樱阁  | 2室1厅 | 50.41平米 | 东南 | 其他 | 有电梯', '高楼层(共17层)2010年建板楼  -  航空港', '75万', '单价14879元/平米')
('https://image1.ljcdn.com/510100-inspection/test-d335c0d2-97e9-40f3-969c-f96869bb2a82.png.296x216.jpg', '保利叶语      精装套二  带家电家具', '保利叶语  | 2室1厅 | 63.69平米 | 南 | 其他 | 有电梯', '低楼层(共27层)2015年建板塔结合  -  华府', '123万', '单价19313元/平米')
('https://image1.ljcdn.com/510100-inspection/test-adba6e95-e82b-423e-b413-16a94c4db660.png.296x216.jpg', '蓝光圣菲town城套二  带入户  客厅卧室带阳台', '蓝光圣菲town城  | 2室2厅 | 81.15平米 | 东南 | 其他 | 有电梯', '高楼层(共22层)2009年建塔楼  -  航空港', '105万', '单价12940元/平米')
('https://image1.ljcdn.com/510100-inspection/test-263ba4bf-6515-4244-8ffe-34e5c2499eeb.png.296x216.jpg', '警馨苑清水套三双卫朝东中间楼层', '警馨苑  | 3室1厅 | 121.09平米 | 南 | 毛坯 | 有电梯', '低楼层(共18层)2011年建塔楼  -  航空港', '170万', '单价14040元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cd3c1851-1a97-43a3-a0f3-099488cf2172.png.296x216.jpg', '锦绣华都， 顶楼跃层带花园，采光好居家装修', '锦绣华都  | 3室2厅 | 134.03平米 | 东南 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  东升镇', '143万', '单价10670元/平米')
('https://image1.ljcdn.com/510100-inspection/test-cf5403d3-31b5-4720-a3fa-1ea9f803a1b6.png.296x216.jpg', '温哥华南苑小套二，居家装修，保养好', '温哥华南苑  | 2室1厅 | 61平米 | 西 | 其他 | 有电梯', '中楼层(共16层)2013年建板塔结合  -  航空港', '88万', '单价14427元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f375415e-3537-47da-8d64-08dd234616eb.png.296x216.jpg', '本房为商品房，满两年免增值税，单独产权', '兰亭半岛  | 2室2厅 | 74.94平米 | 东南 | 简装 | 有电梯', '中楼层(共11层)板塔结合  -  东升镇', '95万', '单价12677元/平米')
('https://image1.ljcdn.com/510100-inspection/70a18ec7-9a0c-4d9e-bd77-f86c510418fa.jpg.296x216.jpg', '九龙仓时代小镇 新上  清水套二', '九龙仓时代小镇  | 2室2厅 | 76.22平米 | 西南 | 其他 | 有电梯', '高楼层(共11层)2016年建板楼  -  蛟龙港', '100万', '单价13120元/平米')
('https://image1.ljcdn.com/510100-inspection/test-27c977bd-6d1b-449b-bb29-80e33b9380a0.png.296x216.jpg', '佳兆业8号 拎包入住 精装套二  采光好 户型方正', '佳兆业8号  | 2室2厅 | 76.99平米 | 东 西 | 精装 | 有电梯', '中楼层(共14层)2014年建塔楼  -  蛟龙港', '122万', '单价15847元/平米')
('https://image1.ljcdn.com/510100-inspection/test-da7b3881-a1dc-4582-a158-fd136639e34f.png.296x216.jpg', '中庭不临街，有装修，户型方正，客厅带阳台', '太禾水晶城  | 3室2厅 | 108.9平米 | 西北 | 其他 | 无电梯', '低楼层(共6层)2008年建板楼  -  航空港', '124万', '单价11387元/平米')
('https://image1.ljcdn.com/510100-inspection/test-ae4ca04f-3f70-4a57-852c-f9ca2724865e.png.296x216.jpg', '东立国际花城 精装套二 满两年 南北朝向', '东立国际花城  | 2室2厅 | 87.57平米 | 西北 | 其他 | 有电梯', '低楼层(共14层)2015年建板塔结合  -  蛟龙港', '118万', '单价13475元/平米')
('https://image1.ljcdn.com/510100-inspection/eb914587-36ef-490b-9359-74de4e208a1d2.jpg.296x216.jpg', '天府景秀三室两厅两卫，清水带平台', '大成天府景秀一三期  | 3室2厅 | 130.51平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  东升镇', '130万', '单价9961元/平米')
('https://image1.ljcdn.com/510100-inspection/ae898bb0-b1d1-4e38-8a48-37bd12d37d87.jpg.296x216.jpg', '海棠公馆 装修套二 户型方正 中间楼层', '海棠公馆一期  | 2室2厅 | 74.46平米 | 东 | 其他 | 有电梯', '中楼层(共16层)2012年建板楼  -  双流城区', '95万', '单价12759元/平米')
('https://image1.ljcdn.com/510100-inspection/test-a7e9c31c-992c-4fbe-a281-6ff3fe794145.png.296x216.jpg', '空港晶座套三双卫，不临街，采光好', '空港晶座  | 3室2厅 | 99.3平米 | 东 西 | 其他 | 有电梯', '高楼层(共22层)2012年建板楼  -  航空港', '135万', '单价13596元/平米')
('https://image1.ljcdn.com/510100-inspection/test-99f3e085-7da7-4667-be67-ca4e7faf6519.png.296x216.jpg', '温哥华花园三室出售带产权车位出售', '温哥华花园六期  | 3室2厅 | 100.23平米 | 东 | 简装 | 有电梯', '低楼层(共16层)塔楼  -  航空港', '138万', '单价13769元/平米')
('https://image1.ljcdn.com/510100-inspection/test-2966a714-98f9-4288-8e2f-394419b1da6c.png.296x216.jpg', '和贵久居福新上标准套二清水房。', '和贵久居福  | 2室2厅 | 87.36平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2008年建板塔结合  -  航空港', '120万', '单价13737元/平米')
('https://image1.ljcdn.com/510100-inspection/f83cc384-f358-4ab5-ab83-004be7d8f95b.jpg.296x216.jpg', '温哥华花园大套三双卫，进门带入户，有装修', '温哥华花园  | 3室2厅 | 130.92平米 | 东 | 其他 | 有电梯', '中楼层(共17层)2009年建塔楼  -  航空港', '150万', '单价11458元/平米')
('https://image1.ljcdn.com/510100-inspection/test-bd1bf270-4b8e-4cb3-ba92-f0071e3d3e39.png.296x216.jpg', '太禾水晶城大套二，采光好，不临街', '太禾水晶城  | 2室2厅 | 92.55平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2008年建板楼  -  航空港', '105万', '单价11346元/平米')
('https://image1.ljcdn.com/510100-inspection/test-be9f92b2-3769-4de7-9dbf-6572b4924d07.png.296x216.jpg', '套二双卫，采光好，房屋通透，视野开阔。', '顺风商城  | 2室2厅 | 94.23平米 | 东南 | 其他', '中楼层(共6层)暂无数据  -  东升镇', '76万', '单价8066元/平米')
('https://image1.ljcdn.com/510100-inspection/test-eb723d51-7ef3-483d-96a9-4d2e1c45c9c0.png.296x216.jpg', '北京城建龙樾湾清水房、高中楼层、未满2年', '北京城建龙樾湾  | 4室2厅 | 137.6平米 | 东 | 其他 | 无电梯', '中楼层(共37层)2014年建板楼  -  蛟龙港', '200万', '单价14535元/平米')
('https://image1.ljcdn.com/510100-inspection/test-1b1f8146-f3bb-48df-b265-706450174251.png.296x216.jpg', '老城区步梯小区，生活气氛浓厚。', '西安路小区  | 3室2厅 | 97.9平米 | 南 | 其他', '高楼层(共6层)暂无数据  -  东升镇', '65万', '单价6640元/平米')
('https://image1.ljcdn.com/510100-inspection/rsp_pic_upload30f43d3e-2bf3-44d7-a75a-0fff731f8837.jpg.296x216.jpg', '房子是小户型两居室，有装修，朝南，电梯房。', '温哥华花园四期  | 2室1厅 | 62.47平米 | 南 | 简装 | 有电梯', '中楼层(共16层)2013年建塔楼  -  航空港', '85万', '单价13607元/平米')
('https://image1.ljcdn.com/510100-inspection/test-458d39e0-7a87-4704-8fd1-c92e390d60d4.png.296x216.jpg', '海棠湾，清水，套三的房子。。。', '海棠湾  | 3室2厅 | 98.79平米 | 南 | 其他 | 有电梯', '中楼层(共14层)2014年建板楼  -  双流城区', '133万', '单价13463元/平米')
('https://image1.ljcdn.com/510100-inspection/test-f90d84de-0085-4c5c-9d89-78623d3b63b2.png.296x216.jpg', '华府大道 欧尚旁 套2户型 满2年', '华银美景  | 2室2厅 | 79.27平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2010年建板塔结合  -  警院', '124万', '单价15643元/平米')
