('https://image1.ljcdn.com/440100-inspection/da37c589-54c1-4ff3-b053-6e9fc93060d5.JPG.296x216.jpg', '楼层好视野宽阔，阳光充足，配套设施齐全', '富力金港城东区  | 3室2厅 | 97.07平米 | 北 | 精装 | 有电梯', '高楼层(共9层)2012年建塔楼  -  花东镇', '160万', '单价16483元/平米')
('https://image1.ljcdn.com/440100-inspection/a0967319-57f3-4ce3-bd32-c6472a43edaa.JPG.296x216.jpg', '富力金港城北区 3室1厅 138万', '富力金港城北区  | 3室1厅 | 83.68平米 | 南 | 其他 | 有电梯', '高楼层(共16层)2013年建塔楼  -  花东镇', '138万', '单价16492元/平米')
('https://image1.ljcdn.com/440100-inspection/84709fcf-134a-4010-a194-48993101a338.jpg.296x216.jpg', '马鞍山公园 大型小区 精装三房', '锦尚名苑  | 3室2厅 | 129.5平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2005年建板楼  -  旧区', '272万', '单价21000元/平米')
('https://image1.ljcdn.com/440100-inspection/4781a3e4-14c1-4805-a282-23d23f8184e8.JPG.296x216.jpg', '精装三房 格局方正 设计合理 采光好', '豪利花园  | 3室2厅 | 120.94平米 | 北 | 其他 | 有电梯', '中楼层(共12层)塔楼  -  新区', '286万', '单价23649元/平米')
('https://image1.ljcdn.com/440100-inspection/39f4272b-41a4-468a-9906-da84e49257a8.jpg.296x216.jpg', '宝铼雅居 精装修 环境好', '宝铼雅居  | 1室1厅 | 50.49平米 | 东南 | 精装', '中楼层(共14层)2013年建塔楼  -  新区', '90万', '单价17826元/平米')
('https://image1.ljcdn.com/440100-inspection/6c06cbe7-7f8a-4846-876a-516b719ba453.JPG.296x216.jpg', '花都颐和山庄 4室2厅 153万', '花都颐和山庄  | 4室2厅 | 142.7平米 | 南 | 其他 | 有电梯', '中楼层(共18层)塔楼  -  芙蓉镇', '153万', '单价10722元/平米')
('https://image1.ljcdn.com/440100-inspection/d194713d-a714-4c62-8fc2-e7b7ce8188dd.jpg.296x216.jpg', '南华时代城三房 低层南北向', '南华时代城  | 3室2厅 | 127.5平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共28层)2010年建塔楼  -  铁路西', '260万', '单价20393元/平米')
('https://image1.ljcdn.com/440100-inspection/d3734770-3726-4ef4-b370-f3b77817e638.jpg.296x216.jpg', '玖珑湖悦沐庄 4室2厅 800万', '玖珑湖悦沐庄   | 独栋别墅 | 4室2厅 | 363.31平米 | 东南 | 其他 | 无电梯', '1层2010年建暂无数据  -  北兴镇', '800万', '单价22020元/平米')
('https://image1.ljcdn.com/440100-inspection/4471dee3-940e-4b01-bf98-4089ff192d2e.jpg.296x216.jpg', '合和新城 3室2厅 255万', '合和新城  | 3室2厅 | 99平米 | 南 | 其他 | 有电梯', '低楼层(共15层)塔楼  -  旧区', '255万', '单价25758元/平米')
('https://image1.ljcdn.com/440100-inspection/ba15749f-6ae1-4fcb-8739-27a59e56f179.jpg.296x216.jpg', '祈福都会花园小户型精装房 宜居宜租一房一厅一厨一卫', '祈福都会花园  | 1室1厅 | 42.94平米 | 南 | 简装', '高楼层(共11层)2011年建塔楼  -  花山镇', '83万', '单价19330元/平米')
('https://image1.ljcdn.com/440100-inspection/49962763-75b6-4c13-82f5-36bd390f934f.jpg.296x216.jpg', '富丽花园 方正二房', '富丽花园  | 2室2厅 | 76平米 | 北 | 简装 | 无电梯', '高楼层(共9层)2001年建塔楼  -  铁路西', '100万', '单价13158元/平米')
('', '花都雅居乐 3房2厅 格局方正 复式', '雅居乐锦城花语集  | 3室2厅 | 101平米 | 南 | 其他 | 有电梯', '高楼层(共27层)2008年建塔楼  -  铁路西', '250万', '单价24753元/平米')
('https://image1.ljcdn.com/440100-inspection/d8264a41-a0b3-46ad-8f3f-383bebf42f14.JPG.296x216.jpg', '保利城花园伊顿印象 2室2厅 165万', '保利城花园伊顿印象  | 2室2厅 | 80.7平米 | 西南 | 其他 | 有电梯', '中楼层(共25层)塔楼  -  新区', '165万', '单价20447元/平米')
('https://image1.ljcdn.com/440100-inspection/ef97eea9-c377-4571-b3d6-892ee993528e.JPG.296x216.jpg', '风神公社 带装修三房', '风神公社  | 3室2厅 | 95平米 | 西南 | 简装 | 有电梯', '高楼层(共11层)2006年建板楼  -  新区', '168万', '单价17685元/平米')
('https://image1.ljcdn.com/440100-inspection/e62aca14-7d9a-46c7-bcbc-5631250a1311.JPG.296x216.jpg', '富力金港城东区 2室1厅 120万', '富力金港城东区  | 2室1厅 | 84.06平米 | 东北 | 精装 | 有电梯', '高楼层(共11层)2014年建塔楼  -  花东镇', '120万', '单价14276元/平米')
('https://image1.ljcdn.com/440100-inspection/d7fde71b-b914-4958-8966-b294a2c43891.JPG.296x216.jpg', '保利高尔夫郡精装三房', '保利高尔夫郡  | 3室2厅 | 119.14平米 | 东南 | 其他', '中楼层(共32层)塔楼  -  新区', '226万', '单价18970元/平米')
('https://image1.ljcdn.com/440100-inspection/ecd88f61-132b-48c0-981c-9c7ff9eb1cd7.JPG.296x216.jpg', '宝铼雅居 2室2厅 130万', '宝铼雅居  | 2室2厅 | 79.39平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2013年建塔楼  -  新区', '130万', '单价16375元/平米')
('https://image1.ljcdn.com/440100-inspection/6139e7ed-f6b5-4931-abc5-e411811a5861.JPG.296x216.jpg', '豪逸名苑    精装修    三房两厅', '豪逸名苑  | 3室2厅 | 90.79平米 | 北 | 精装 | 有电梯', '高楼层(共18层)塔楼  -  铁路西', '190万', '单价20928元/平米')
('https://image1.ljcdn.com/440100-inspection/1d83c072-5043-4903-ae98-35d1bce200d8.jpg.296x216.jpg', '富丽花园 2室1厅 110万', '富丽花园  | 2室1厅 | 78.63平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)2001年建塔楼  -  铁路西', '110万', '单价13990元/平米')
('https://image1.ljcdn.com/440100-inspection/58e6bea4-79c3-443e-a9fc-1d7df7c95c8f.JPG.296x216.jpg', '雅居乐锦城 电梯高层小户型', '雅居乐锦城花漾集  | 1室2厅 | 66.3平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2008年建塔楼  -  铁路西', '124万', '单价18703元/平米')
('https://image1.ljcdn.com/440100-inspection/6e97b166-44dc-4ada-9aac-05f3b7d343bc.JPG.296x216.jpg', '宝铼雅居 3室2厅 220万', '宝铼雅居  | 3室2厅 | 123.2平米 | 北 | 其他 | 有电梯', '高楼层(共11层)2013年建塔楼  -  新区', '220万', '单价17858元/平米')
('https://image1.ljcdn.com/440100-inspection/11277471-1da6-47f1-9444-87679c12657a.jpg.296x216.jpg', '富力金港城低层精装三房东北向上午太阳直射', '富力金港城北区  | 3室1厅 | 98.09平米 | 东北 | 其他 | 有电梯', '低楼层(共17层)2012年建塔楼  -  花东镇', '158万', '单价16108元/平米')
('https://image1.ljcdn.com/440100-inspection/2b6da766-11ef-4a83-a6b7-5a42940e6dd3.JPG.296x216.jpg', '云珠花园 2室2厅 200万', '云珠花园  | 2室2厅 | 69.88平米 | 东 西 | 其他 | 有电梯', '高楼层(共18层)2005年建塔楼  -  旧区', '200万', '单价28621元/平米')
('https://image1.ljcdn.com/440100-inspection/ab95fffd-d43f-4925-9903-a20da15e5f6c.JPG.296x216.jpg', '合和新城 1室2厅 160万', '合和新城  | 1室2厅 | 58平米 | 西北 | 精装 | 有电梯', '高楼层(共15层)2011年建塔楼  -  旧区', '160万', '单价27587元/平米')
('https://image1.ljcdn.com/440100-inspection/96ed9205-391c-4c9e-8bac-946abf8be2d9.jpg.296x216.jpg', '雅居乐锦城花间集，3房2厅，西向，带装修', '雅居乐锦城花间集  | 3室2厅 | 105.4平米 | 西 | 精装 | 有电梯', '中楼层(共25层)2008年建塔楼  -  铁路西', '230万', '单价21822元/平米')
('https://image1.ljcdn.com/440100-inspection/cc00151f-bdac-4ca9-9d30-1fb15cc244ea.JPG.296x216.jpg', '云峰花园4期 2室2厅 225万', '云峰花园4期  | 2室2厅 | 88.37平米 | 北 | 其他 | 有电梯', '高楼层(共14层)2013年建塔楼  -  旧区', '225万', '单价25462元/平米')
('https://image1.ljcdn.com/440100-inspection/b3aa06f2-362d-4933-9e97-27c5b6b92a43.jpg.296x216.jpg', '精装双证四房  望花园   环境优美', '富力金港城北区  | 4室2厅 | 100.4平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2012年建塔楼  -  花东镇', '135万', '单价13447元/平米')
('https://image1.ljcdn.com/440100-inspection/fa4cc4d1-0403-4001-8088-440f8b0d1bb5.JPG.296x216.jpg', '雅宝新城名门世家 3室2厅 330万', '雅宝新城名门世家  | 3室2厅 | 187.73平米 | 南 | 其他 | 有电梯', '中楼层(共29层)2012年建塔楼  -  狮岭', '330万', '单价17579元/平米')
('https://image1.ljcdn.com/440100-inspection/3d056646-c7bf-44b3-87cc-4f8c5a6bca8d.JPG.296x216.jpg', '宜华居 3室2厅 168万', '宜华居  | 3室2厅 | 101.55平米 | 南 北 | 精装', '低楼层(共9层)塔楼  -  旧区', '168万', '单价16544元/平米')
('https://image1.ljcdn.com/440100-inspection/a25f2230-80d1-4343-bdf9-512d2fe07654.JPG.296x216.jpg', '深航御花园 4室2厅 365万', '深航御花园  | 4室2厅 | 123平米 | 北 | 其他 | 有电梯', '低楼层(共17层)塔楼  -  旧区', '365万', '单价29675元/平米')
('https://image1.ljcdn.com/440100-inspection/47063791-401a-4aa1-b1a3-e589dbb634fa.JPG.296x216.jpg', '雅居乐锦城花语集精装修三房出售', '雅居乐锦城花语集  | 3室2厅 | 102.28平米 | 北 | 简装 | 有电梯', '中楼层(共25层)2008年建塔楼  -  铁路西', '240万', '单价23465元/平米')
('https://image1.ljcdn.com/440100-inspection/75098349-18a5-4cd7-8dce-8f55ea7d60e5.JPG.296x216.jpg', '银燕大厦，中层南向，视野好，采光好。', '花都银燕大厦  | 3室2厅 | 141.31平米 | 南 | 精装 | 有电梯', '低楼层(共15层)2003年建塔楼  -  旧区', '298万', '单价21089元/平米')
('https://image1.ljcdn.com/440100-inspection/4b1441b5-8dad-4e1d-86e1-63e07d3fe3a8.JPG.296x216.jpg', '嘉逸华庭 2室2厅 160万', '嘉逸华庭  | 2室2厅 | 82.56平米 | 西北 | 精装 | 有电梯', '中楼层(共11层)2005年建塔楼  -  铁路西', '160万', '单价19380元/平米')
('https://image1.ljcdn.com/440100-inspection/06584ad9-f9c0-46b6-aee5-d52f6a9e9b5b.jpg.296x216.jpg', '路劲隽悦豪庭二期三期 3室2厅 276万', '路劲隽悦豪庭二期三期  | 3室2厅 | 118平米 | 南 | 简装 | 有电梯', '低楼层(共17层)2014年建塔楼  -  旧区', '276万', '单价23390元/平米')
('https://image1.ljcdn.com/440100-inspection/207b0548-90f2-470c-a1d2-5f5e47c27aed.jpg.296x216.jpg', '花都花山镇 合裕华亭精装大三房 南向采光好', '合裕华亭  | 3室2厅 | 109.41平米 | 南 | 精装 | 无电梯', '中楼层(共8层)塔楼  -  花山镇', '120万', '单价10968元/平米')
('https://image1.ljcdn.com/440100-inspection/abf6926a-3ef0-4c00-9ba7-08c8db3d4e28.jpg.296x216.jpg', '经理推荐,笋盘低价出售,业主急于换房低价处理', '嘉逸华庭  | 3室2厅 | 118.54平米 | 南 | 精装 | 无电梯', '低楼层(共7层)2005年建塔楼  -  铁路西', '196万', '单价16535元/平米')
('https://image1.ljcdn.com/440100-inspection/ff02ca1b-bcdb-401a-b080-a1ccc0e973d1.JPG.296x216.jpg', '云珠花园 2室2厅 205万', '云珠花园  | 2室2厅 | 74.61平米 | 南 | 简装 | 有电梯', '高楼层(共11层)2005年建塔楼  -  旧区', '205万', '单价27477元/平米')
('https://image1.ljcdn.com/440100-inspection/d484f0c0-de8a-4c71-a5ed-7ba93f80ab4d.jpg.296x216.jpg', '翠华花园绿茵苑 2室1厅 135万', '翠华花园绿茵苑  | 2室1厅 | 67.08平米 | 西北 | 其他 | 有电梯', '高楼层(共11层)2006年建塔楼  -  铁路西', '135万', '单价20126元/平米')
('https://image1.ljcdn.com/440100-inspection/56fe09cd-c311-4be5-852c-3f39dccb3b72.JPG.296x216.jpg', '雅宝新城英伦世家 2室2厅 195万', '雅宝新城英伦世家  | 2室2厅 | 97平米 | 东 西 | 其他 | 有电梯', '高楼层(共26层)2012年建塔楼  -  狮岭', '195万', '单价20104元/平米')
('https://image1.ljcdn.com/440100-inspection/79006d32-0ac6-48a2-9f15-5ce409899501.JPG.296x216.jpg', '合和新城 4室2厅 285万', '合和新城  | 4室2厅 | 127.93平米 | 南 | 其他 | 有电梯', '低楼层(共15层)塔楼  -  旧区', '285万', '单价22278元/平米')
('https://image1.ljcdn.com/440100-inspection/4bda42da-873d-4d5a-94f6-4732c8a1915c.JPG.296x216.jpg', '雅宝新城 3室2厅 182万', '雅宝新城  | 3室2厅 | 117平米 | 南 | 简装', '中楼层(共7层)塔楼  -  狮岭', '182万', '单价15556元/平米')
('https://image1.ljcdn.com/440100-inspection/67f23e02-f508-47d5-8e3a-ad07298f084d.jpg.296x216.jpg', '宝铼雅居 1室2厅 76万', '宝铼雅居  | 1室2厅 | 43.69平米 | 西南 | 其他', '中楼层(共14层)2013年建塔楼  -  新区', '76万', '单价17396元/平米')
('https://image1.ljcdn.com/440100-inspection/dd9743a1-75c5-4475-b5c5-604d8a4867f7.jpg.296x216.jpg', '建设北路 2室0厅 40万', '建设北路  | 2室0厅 | 25.67平米 | 东南 | 其他 | 无电梯', '高楼层(共7层)板楼  -  旧区', '40万', '单价15583元/平米')
('https://image1.ljcdn.com/440100-inspection/140d7e6d-95f3-4e95-8cf8-a4d086d378e2.JPG.296x216.jpg', '祈福生活无限 3室2厅 350万', '祈福生活无限  | 3室2厅 | 127.94平米 | 南 | 精装 | 有电梯', '中楼层(共23层)2010年建塔楼  -  旧区', '350万', '单价27357元/平米')
('https://image1.ljcdn.com/440100-inspection/0de9315c-4d3d-4930-bbbb-9f54b187d033.JPG.296x216.jpg', '保利高尔夫郡 地铁口物业 3房2卫 证满2年 南向', '保利高尔夫郡绿韵街  | 3室2厅 | 117.97平米 | 南 | 其他', '高楼层(共29层)塔楼  -  新区', '240万', '单价20345元/平米')
('https://image1.ljcdn.com/440100-inspection/e90c323d-048d-4e55-ac15-73dfba4eece2.jpg.296x216.jpg', '云珠花园 2室2厅 222万', '云珠花园  | 2室2厅 | 83.81平米 | 北 | 精装 | 有电梯', '中楼层(共11层)2005年建塔楼  -  旧区', '222万', '单价26489元/平米')
('https://image1.ljcdn.com/440100-inspection/1d99985f-99c4-4ff2-b1ce-2be9c8c091ff.jpg.296x216.jpg', '品质小区靓房，中高楼采光足舒适', '尚品雅居领秀  | 2室1厅 | 77.05平米 | 南 | 其他', '高楼层(共11层)塔楼  -  狮岭', '130万', '单价16873元/平米')
('https://image1.ljcdn.com/440100-inspection/c8975fe0-051d-4a00-9ab3-674d55d7e1ae.jpg.296x216.jpg', '富力金港城 五房 精装修 南向', '富力金港城北区  | 5室2厅 | 170平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2012年建塔楼  -  花东镇', '275万', '单价16177元/平米')
('https://image1.ljcdn.com/440100-inspection/9dd588f7-5161-4914-acb6-be8ede8d778b.jpg.296x216.jpg', '生活无限  复试标准两房 看花园 安静舒适', '祈福生活无限  | 2室1厅 | 41.75平米 | 西 | 精装 | 有电梯', '低楼层(共12层)2010年建塔楼  -  旧区', '152万', '单价36408元/平米')
('https://image1.ljcdn.com/440100-inspection/b8ecf6c6-9c2c-4319-a553-978d179a3d7a.jpg.296x216.jpg', '祈福辉煌台 2室1厅 199万', '祈福辉煌台  | 2室1厅 | 101.36平米 | 东南 | 精装 | 有电梯', '中楼层(共28层)2008年建塔楼  -  铁路西', '199万', '单价19633元/平米')
('https://image1.ljcdn.com/440100-inspection/d064a6ea-514e-4e5a-848c-55eafeea8f7c.JPG.296x216.jpg', '富力金港城 电梯三房 户型方正 望花园', '富力金港城东区  | 3室2厅 | 126平米 | 北 | 其他 | 有电梯', '高楼层(共16层)2013年建塔楼  -  花东镇', '215万', '单价17064元/平米')
('https://image1.ljcdn.com/440100-inspection/7852e1d8-11b9-4563-a017-42ae17319a00.jpg.296x216.jpg', '路劲隽悦豪庭一期 3室2厅 270万', '路劲隽悦豪庭一期  | 3室2厅 | 146.49平米 | 南 | 其他 | 有电梯', '低楼层(共15层)塔楼  -  旧区', '270万', '单价18432元/平米')
('https://image1.ljcdn.com/440100-inspection/835748d8-493d-42f7-9690-755600bff761.jpg.296x216.jpg', '富力金港城 精美双证4房 电梯小高层', '富力金港城北区  | 4室2厅 | 130.53平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2010年建塔楼  -  花东镇', '192万', '单价14710元/平米')
('https://image1.ljcdn.com/440100-inspection/857a5f60-9915-4876-acce-9829e6db8ed5.jpg.296x216.jpg', '翠华花园 复式南向四房', '翠华花园  | 5室2厅 | 186平米 | 南 | 毛坯 | 无电梯', '高楼层(共8层)2006年建塔楼  -  铁路西', '265万', '单价14248元/平米')
('https://image1.ljcdn.com/440100-inspection/ca20931e-bf6f-40a9-bfa6-215c66bbb4cb.jpg.296x216.jpg', '保利大盘  精装呈现  南望花园视野宽阔', '保利高尔夫郡  | 3室2厅 | 126.45平米 | 南 | 其他', '高楼层(共31层)塔楼  -  新区', '270万', '单价21353元/平米')
('https://image1.ljcdn.com/440100-inspection/49a0e9e6-14ac-4e12-afd5-75da5e7755f8.jpg.296x216.jpg', '雅居乐锦城花语集 3室2厅 212万', '雅居乐锦城花语集  | 3室2厅 | 101.33平米 | 东南 | 其他 | 有电梯', '低楼层(共27层)2008年建塔楼  -  铁路西', '212万', '单价20922元/平米')
('https://image1.ljcdn.com/440100-inspection/4254f85b-3f7f-41fe-8c77-11b537086f64.JPG.296x216.jpg', '城央御景 3室2厅 210万', '城央御景  | 3室2厅 | 93.34平米 | 北 | 其他 | 有电梯', '中楼层(共17层)2012年建塔楼  -  铁路西', '210万', '单价22499元/平米')
('https://image1.ljcdn.com/440100-inspection/b0574cc6-c11c-4b67-9ec5-a9cb926339e2.jpg.296x216.jpg', '南航花园 2室2厅 215万', '南航花园  | 2室2厅 | 84.47平米 | 北 | 其他 | 有电梯', '低楼层(共12层)2002年建塔楼  -  旧区', '215万', '单价25453元/平米')
('https://image1.ljcdn.com/440100-inspection/3f173e1e-991a-4751-ab9b-45d7b81571fc.jpg.296x216.jpg', '富力金港城 精美双证4房 电梯小高层', '富力金港城北区  | 4室2厅 | 130平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2010年建塔楼  -  花东镇', '192万', '单价14770元/平米')
('https://image1.ljcdn.com/440100-inspection/748eeaad-ffbe-4528-9b4d-6f1a4e326c19.jpg.296x216.jpg', '雅宝新城英伦世家 5室2厅 594万', '雅宝新城英伦世家  | 5室2厅 | 359.62平米 | 南 | 其他 | 有电梯', '高楼层(共27层)2012年建塔楼  -  狮岭', '594万', '单价16518元/平米')
('https://image1.ljcdn.com/440100-inspection/ab8f0219-eab5-4623-bde6-01a055357c87.jpg.296x216.jpg', '松园大道 3室1厅 91万', '松园大道  | 3室1厅 | 77.95平米 | 南 | 其他', '高楼层(共9层)塔楼  -  旧区', '91万', '单价11675元/平米')
('https://image1.ljcdn.com/440100-inspection/1f66e17d-3201-4070-93d3-6d7c6998b301.jpg.296x216.jpg', '合和新城 3室1厅 230万', '合和新城  | 3室1厅 | 93平米 | 北 | 其他 | 有电梯', '高楼层(共15层)2011年建塔楼  -  旧区', '230万', '单价24732元/平米')
('https://image1.ljcdn.com/440100-inspection/91a80dec-6e97-435b-b035-02d460947c6e.jpg.296x216.jpg', '雅居乐领会 3室2厅 190万', '雅居乐领会  | 3室2厅 | 98平米 | 南 | 其他', '中楼层(共32层)塔楼  -  花山镇', '190万', '单价19388元/平米')
('https://image1.ljcdn.com/440100-inspection/ef5c2804-b7ea-4228-9d8c-f100c722edc0.jpg.296x216.jpg', '豪利花园 三期花园中间 东南向 主卧出阳台', '豪利花园  | 2室2厅 | 98.94平米 | 南 | 简装 | 有电梯', '中楼层(共15层)2002年建塔楼  -  新区', '230万', '单价23247元/平米')
('https://image1.ljcdn.com/440100-inspection/9f5432f2-fc58-4541-9946-e87cd58cf788.JPG.296x216.jpg', '雅宝新城 配套成熟  格局正', '雅宝新城名门世家  | 3室2厅 | 141平米 | 西北 | 其他 | 有电梯', '中楼层(共29层)2012年建塔楼  -  狮岭', '282万', '单价20000元/平米')
('https://image1.ljcdn.com/440100-inspection/8814777a-de2c-4914-ab06-746fe5451fd0.jpg.296x216.jpg', '笋 南航花园 望花园实用两房 新装修送家私家电 带平台', '南航花园  | 2室2厅 | 83.11平米 | 北 | 精装 | 有电梯', '低楼层(共12层)2002年建塔楼  -  旧区', '218万', '单价26231元/平米')
('https://image1.ljcdn.com/440100-inspection/c3285400-3607-49dc-af06-4db78fc0f955.JPG.296x216.jpg', '尚品雅居  东南向 毛坯三房 安静', '尚品雅居领秀  | 3室2厅 | 110.37平米 | 东南 | 毛坯 | 有电梯', '高楼层(共18层)塔楼  -  狮岭', '205万', '单价18574元/平米')
('https://image1.ljcdn.com/440100-inspection/63aa2bda-8676-46be-88a8-cbf10906b41c.jpg.296x216.jpg', '凤华路 3室1厅 96万', '凤华路  | 3室1厅 | 95.61平米 | 南 | 其他 | 无电梯', '高楼层(共9层)塔楼  -  旧区', '96万', '单价10041元/平米')
('https://image1.ljcdn.com/440100-inspection/4cceccb4-f9da-4e77-8a9d-52761f310987.JPG.296x216.jpg', '锦尚名苑 3室2厅 264万', '锦尚名苑  | 3室2厅 | 109.23平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  旧区', '264万', '单价24170元/平米')
('https://image1.ljcdn.com/440100-inspection/dc892c44-f9d9-49bb-b702-85e6d5624f15.jpg.296x216.jpg', '碧桂园空港国际 2室1厅 80万', '碧桂园空港国际  | 2室1厅 | 60平米 | 东 | 其他', '高楼层(共6层)塔楼  -  花东镇', '80万', '单价13334元/平米')
('https://image1.ljcdn.com/440100-inspection/733fdba8-a87b-4df7-80b2-62fa7e1be7af.JPG.296x216.jpg', '风神公社方正毛坯两房，双阳台，南北对流', '风神公社  | 2室2厅 | 91.46平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共11层)塔楼  -  新区', '157万', '单价17166元/平米')
('https://image1.ljcdn.com/440100-inspection/cbbbb9b4-193d-491c-b763-fa14820325bb.JPG.296x216.jpg', '雅居乐锦城  毛坯四房出售', '雅居乐锦城花冠集  | 4室2厅 | 146.65平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2008年建塔楼  -  铁路西', '294万', '单价20048元/平米')
('https://image1.ljcdn.com/440100-inspection/6ec46195-6398-4d91-9dff-5ad4a5872295.JPG.296x216.jpg', '旧区实用小两房，步梯2楼，交通方便', '中铁港航局集团二公司丽雅生活区  | 2室2厅 | 49.67平米 | 南 | 简装 | 无电梯', '低楼层(共6层)塔楼  -  旧区', '85万', '单价17113元/平米')
('https://image1.ljcdn.com/440100-inspection/0a4aa805-f563-4a29-810f-22aba7d4f57a.JPG.296x216.jpg', '保利高尔夫郡绿韵街 3室2厅 212万', '保利高尔夫郡绿韵街  | 3室2厅 | 99.31平米 | 东北 | 其他', '中楼层(共29层)塔楼  -  新区', '212万', '单价21348元/平米')
('https://image1.ljcdn.com/440100-inspection/1eea4d5d-0b95-4b18-a9f6-72c7c01ebbeb.jpg.296x216.jpg', '嘉逸华庭 3室2厅 205万', '嘉逸华庭  | 3室2厅 | 118.2平米 | 南 | 简装 | 无电梯', '中楼层(共7层)2005年建塔楼  -  铁路西', '205万', '单价17344元/平米')
('https://image1.ljcdn.com/440100-inspection/2afc4cf8-289b-45f2-9e90-34f40ee3b0ed.JPG.296x216.jpg', '东馨美居 3室2厅 155万', '东馨美居  | 3室2厅 | 93.37平米 | 东北 | 精装', '中楼层(共12层)塔楼  -  旧区', '155万', '单价16601元/平米')
('https://image1.ljcdn.com/440100-inspection/a49df7d4-f187-46d6-b6a5-9db580d14c4d.JPG.296x216.jpg', '视野宽阔 业主诚出售 采光足！！', '雅宝新城名门世家  | 3室1厅 | 140平米 | 北 | 毛坯 | 有电梯', '高楼层(共25层)塔楼  -  狮岭', '308万', '单价22000元/平米')
