('https://image1.ljcdn.com/320200-inspection/10319598-b03d-4d2b-9c9e-c6665e04872a.jpg.296x216.jpg', '满五唯一 中间楼层采光较好 装修较新 领包入住', '首创悦府  ', '低楼层(共31层)暂无数据  -  江溪', '233万', '单价17276元/平米')
('https://image1.ljcdn.com/320200-inspection/9f7ec960-b5ab-4793-859b-2b865599aa4c.jpg.296x216.jpg', '链家真房源 长江国际泓园 精装四房 诚心出售 看房方便', '长江国际泓园  ', '低楼层(共18层)板楼  -  江溪', '283万', '单价19745元/平米')
('https://image1.ljcdn.com/320200-inspection/test-a6f2dbc6-95d1-4074-a2c4-29a150cc57b6.png.296x216.jpg', '【链家真房源】  太湖花园二期   户型方正 钥匙随时看', '太湖花园二期  ', '高楼层(共6层)板楼  -  江溪', '116万', '单价13200元/平米')
('https://image1.ljcdn.com/320200-inspection/764ede4c-340f-43be-a28c-341e4bb98fb1.JPG.296x216.jpg', '叙丰家园 4室3厅 170万', '叙丰家园  ', '高楼层(共6层)暂无数据  -  江溪', '170万', '单价11725元/平米')
('https://image1.ljcdn.com/320200-inspection/2940c2b4-d4e5-409e-a8fa-46172733c205.jpg.296x216.jpg', '红旗花园B区 4室2厅 122万', '红旗花园B区  ', '高楼层(共6层)暂无数据  -  江溪', '122万', '单价10083元/平米')
('https://image1.ljcdn.com/320200-inspection/54749bf3-7e96-4e52-9207-409525a5609f.jpg.296x216.jpg', '链 家真 房源 铭城花园   刚需价格 品质住宅', '铭城花园  ', '低楼层(共23层)暂无数据  -  江溪', '142万', '单价15879元/平米')
('https://image1.ljcdn.com/320200-inspection/41080f3b-6ca4-4063-a330-d1dacd98128b.jpg.296x216.jpg', '春城家园 3室2厅 135万', '春城家园  ', '中楼层(共20层)暂无数据  -  江溪', '135万', '单价8762元/平米')
('https://image1.ljcdn.com/320200-inspection/8de14a25-03ad-4e48-97aa-1b2fa6c07245.jpg.296x216.jpg', '新区 利华广场旁 叙康里 两室', '叙康里  ', '中楼层(共7层)暂无数据  -  江溪', '78万', '单价12298元/平米')
('https://image1.ljcdn.com/320200-inspection/03915030-2c57-444a-bcc6-113d5807dcde.jpg.296x216.jpg', '首创悦府 4室2厅 350万', '首创悦府  ', '低楼层(共6层)暂无数据  -  江溪', '350万', '单价22041元/平米')
('https://image1.ljcdn.com/320200-inspection/1e3ce021-b648-4a1b-a29d-acfeffc771a9.jpg.296x216.jpg', '万科东郡 4室2厅 335万', '万科东郡  ', '低楼层(共4层)暂无数据  -  江溪', '335万', '单价16503元/平米')
('https://image1.ljcdn.com/320200-inspection/7b7eb6b2-0038-4999-896b-c139fd272e3f.jpg.296x216.jpg', '长江国际泓园 3室2厅 182万', '长江国际泓园  ', '高楼层(共33层)板楼  -  江溪', '182万', '单价20293元/平米')
('https://image1.ljcdn.com/320200-inspection/404096c4-1517-416b-9444-3a0f6a52b205.jpg.296x216.jpg', '叙康里 老式精装 生活配套成熟 交通便利看房方便', '叙康里  ', '中楼层(共7层)暂无数据  -  江溪', '75万', '单价11539元/平米')
('https://image1.ljcdn.com/320200-inspection/4cb857cb-4de8-43fe-a327-aea68634d2cd.jpg.296x216.jpg', '【链家真房源】长江北路 精装大三房 户型方正', '首创悦府  ', '中楼层(共30层)暂无数据  -  江溪', '225万', '单价16678元/平米')
('https://image1.ljcdn.com/320200-inspection/cafb9ed5-3175-4aba-9686-38315af47972.jpg.296x216.jpg', '【链家真房源】万科金域缇香 vip房源户型方正 精装修', '万科金域缇香  ', '中楼层(共34层)板楼  -  江溪', '240万', '单价19588元/平米')
('https://image1.ljcdn.com/320200-inspection/d55391cf-671b-4728-b489-5321665e1aab.jpg.296x216.jpg', '春潮花园三区 3室2厅 105万', '春潮花园三区  ', '高楼层(共6层)板楼  -  旺庄', '105万', '单价11171元/平米')
('https://image1.ljcdn.com/320200-inspection/73d69446-40de-444c-ab06-172bb26ed7d6.JPG.296x216.jpg', '链家真房源 永胜新村 全新精装 两房朝南 高配置教育', '永胜新村  ', '低楼层(共6层)暂无数据  -  塘南', '100万', '单价16000元/平米')
('https://image1.ljcdn.com/320200-inspection/b01606f6-ed4e-4227-86a2-ac21d54a38ea.jpg.296x216.jpg', '全新装修 顶带阁 有钥匙 房东诚心出售', '前进花园  ', '高楼层(共6层)暂无数据  -  江溪', '85万', '单价11290元/平米')
('https://image1.ljcdn.com/320200-inspection/9adb6f17-dc1d-4267-86e6-f7e2ac8afdea.jpg.296x216.jpg', '链 家 真 房 源  长江国际臻园  三开间朝南 大四房！', '长江国际臻园  ', '中楼层(共31层)暂无数据  -  江溪', '275万', '单价21130元/平米')
('https://image1.ljcdn.com/320200-inspection/3655aa61-b60f-4044-9740-d6f8118e71bf.jpg.296x216.jpg', '前进花园 2室1厅 73万', '前进花园  ', '中楼层(共6层)暂无数据  -  江溪', '73万', '单价9657元/平米')
('https://image1.ljcdn.com/320200-inspection/38566e0c-6f04-4dde-8a6e-1010dc2b02ec.jpg.296x216.jpg', '金科米兰洋房毛坯出售  有电梯带地下室 户型正诚心卖', '金科米兰花园  ', '低楼层(共7层)暂无数据  -  江溪', '300万', '单价10239元/平米')
('https://image1.ljcdn.com/320200-inspection/41de2cbd-0887-4278-b0c7-31f0c1b99a4a.jpg.296x216.jpg', '叙康里 2室2厅 81万', '叙康里  ', '低楼层(共9层)暂无数据  -  江溪', '81万', '单价11401元/平米')
('https://image1.ljcdn.com/320200-inspection/ee14e5bc-ddb7-467f-a9b7-fdc63e29cf88.jpg.296x216.jpg', '叙丰家园，两房朝南 中间楼层老式装修 南北透通', '叙丰家园  ', '中楼层(共6层)暂无数据  -  江溪', '88万', '单价10932元/平米')
('https://image1.ljcdn.com/320200-inspection/9c3a781e-7193-488b-ab32-e9460bd5f573.jpg.296x216.jpg', '国际一花园 5室2厅 185万', '国际一花园  ', '中楼层(共34层)暂无数据  -  坊前', '185万', '单价10512元/平米')
('https://image1.ljcdn.com/320200-inspection/65933cbf-607a-4089-838a-ea835896f6e6.jpg.296x216.jpg', '融侨观邸 2室2厅 165万', '融侨观邸  ', '中楼层(共31层)暂无数据  -  江溪', '165万', '单价16774元/平米')
('https://image1.ljcdn.com/320200-inspection/78ebe6ef-e952-48b3-9c94-71e0124a0f9c.jpg.296x216.jpg', '【链 家 真 房 源】 首创悦府 三居室 精装修 拎包入住', '首创悦府  ', '低楼层(共34层)暂无数据  -  江溪', '178万', '单价16482元/平米')
('https://image1.ljcdn.com/320200-inspection/8a1da8e7-076e-42bf-83f3-134ed6cba361.jpg.296x216.jpg', '长江绿岛二期 2室1厅 142万', '长江绿岛二期  ', '中楼层(共30层)暂无数据  -  江溪', '142万', '单价15995元/平米')
('https://image1.ljcdn.com/320200-inspection/eb0c52c6-9144-480f-ab1d-8f9c3b5190da.jpg.296x216.jpg', '长江国际泓园 2室2厅 172万', '长江国际泓园  ', '低楼层(共33层)板楼  -  江溪', '172万', '单价19233元/平米')
('https://image1.ljcdn.com/320200-inspection/test-a253e42c-28fc-4d3f-be95-ea65b24127e0.png.296x216.jpg', '链家真房源 太湖花园三期 精装三房有钥匙随时看房', '太湖花园三期  ', '低楼层(共11层)暂无数据  -  江溪', '165万', '单价11380元/平米')
('https://image1.ljcdn.com/320200-inspection/fb5ff7eb-e92c-4244-b7f1-e24cf082991a.jpg.296x216.jpg', '【链家真房源】长江国际泓园 纯毛坯两房 全南景观位置', '长江国际泓园  ', '低楼层(共33层)板楼  -  江溪', '158万', '单价17434元/平米')
('https://image1.ljcdn.com/320200-inspection/9a32b0b4-675b-4d61-a194-625afe5c8429.jpg.296x216.jpg', '春城家园 3室2厅 112万', '春城家园  ', '中楼层(共12层)暂无数据  -  江溪', '112万', '单价8945元/平米')
('https://image1.ljcdn.com/320200-inspection/test-5eb1f729-03cf-4e9c-a927-b34bc0ee69d7.png.296x216.jpg', '链家真房源 风华里 自住精装 两房朝南 中间楼 诚心售', '风华里小区  ', '中楼层(共7层)暂无数据  -  塘南', '130万', '单价15854元/平米')
('https://image1.ljcdn.com/320200-inspection/acda2851-a99e-4299-bd65-c088da0cbc56.jpg.296x216.jpg', '此房一房朝南一房朝北，南北通透，位于四楼，中间楼层', '叙康里  ', '中楼层(共7层)暂无数据  -  江溪', '83万', '单价12686元/平米')
('https://image1.ljcdn.com/320200-inspection/1a62350f-f2d4-4cff-afb8-81470a9e082c.jpg.296x216.jpg', '景南苑 3室2厅 136万', '景南苑  ', '中楼层(共7层)暂无数据  -  江溪', '136万', '单价11148元/平米')
('https://image1.ljcdn.com/320200-inspection/98e411af-957d-43c8-bd9a-449c66310316.jpg.296x216.jpg', '欧典家园北区 2室2厅 108万', '欧典家园北区  ', '高楼层(共23层)暂无数据  -  江溪', '108万', '单价11490元/平米')
('https://image1.ljcdn.com/320200-inspection/45a36749-0d86-464a-95c4-403f5b358cdc.jpg.296x216.jpg', '叙康里 3室2厅 135万', '叙康里  ', '中楼层(共6层)暂无数据  -  江溪', '135万', '单价12273元/平米')
('https://image1.ljcdn.com/320200-inspection/8c967d60-0788-4dbf-b85d-06f3b8540596.jpg.296x216.jpg', '长江绿岛一期 1室1厅 83万', '长江绿岛一期  ', '低楼层(共32层)暂无数据  -  江溪', '83万', '单价13627元/平米')
('https://image1.ljcdn.com/320200-inspection/e075b941-d335-4cfe-99db-19a185bd2a51.JPG.296x216.jpg', '春雷嘉苑 3室2厅 123万', '春雷嘉苑  ', '低楼层(共6层)暂无数据  -  江溪', '123万', '单价10000元/平米')
('https://image1.ljcdn.com/320200-inspection/fc3af287-9522-4214-9427-248e4e0ab6b6.jpg.296x216.jpg', '新洲人家 2室2厅 98万', '新洲人家  ', '低楼层(共15层)暂无数据  -  旺庄', '98万', '单价16577元/平米')
('https://image1.ljcdn.com/320200-inspection/ee139185-f671-4603-ac8d-5d92fb042f5a.jpg.296x216.jpg', '欧典家园北区 2室1厅 采光好 看房方便', '欧典家园北区  ', '低楼层(共11层)暂无数据  -  江溪', '88万', '单价11355元/平米')
('https://image1.ljcdn.com/320200-inspection/81112522-dafc-4a1e-b512-9f5dabb12d31.JPG.296x216.jpg', '金海里 2室2厅 100万', '金海里  ', '高楼层(共7层)暂无数据  -  塘南', '100万', '单价12075元/平米')
('https://image1.ljcdn.com/320200-inspection/26b44629-57b4-4734-b429-f328ecc31a9e.jpg.296x216.jpg', '【链家真房源】 万科金域缇香  小洋房 户型方正', '万科金域缇香  ', '中楼层(共4层)塔楼  -  江溪', '370万', '单价30834元/平米')
('https://image1.ljcdn.com/320200-inspection/a650db10-50e8-4e62-a20b-45d89ed21eea.JPG.296x216.jpg', '春潮花园一区 2室2厅 90万', '春潮花园一区  ', '低楼层(共6层)板楼  -  旺庄', '90万', '单价9783元/平米')
('https://image1.ljcdn.com/320200-inspection/b87d8dad-f936-4ef5-bcf3-6a9502455d32.JPG.296x216.jpg', '融侨观邸 3室2厅 150万', '融侨观邸  ', '高楼层(共33层)暂无数据  -  江溪', '150万', '单价17442元/平米')
('https://image1.ljcdn.com/320200-inspection/88a5e74f-e9dd-49b9-aac1-6b0032cc2a0b.jpg.296x216.jpg', '首创悦府 精装两房 客厅带阳台 采光180度无死角', '首创悦府  ', '中楼层(共34层)暂无数据  -  江溪', '145万', '单价16920元/平米')
('https://image1.ljcdn.com/320200-inspection/be7e0bcf-b865-40cd-83b6-441e8be38855.JPG.296x216.jpg', '国际一花园 3室2厅 188万', '国际一花园  ', '低楼层(共33层)暂无数据  -  坊前', '188万', '单价12877元/平米')
('https://image1.ljcdn.com/320200-inspection/475aaebf-cb00-43b0-ba57-585e8430aaa3.jpg.296x216.jpg', '【链家真房源】万科金域缇香复式洋房 带车位 自住满五', '万科金域缇香  ', '高楼层(共6层)暂无数据  -  江溪', '380万', '单价33929元/平米')
('https://image1.ljcdn.com/320200-inspection/3028e409-2cb1-4a7a-91a0-bed71dec73d2.jpg.296x216.jpg', '叙康里 2室1厅 92万', '叙康里  ', '中楼层(共7层)暂无数据  -  江溪', '92万', '单价11735元/平米')
('https://image1.ljcdn.com/320200-inspection/76c4086d-2289-47c3-8998-ca957cde08f9.JPG.296x216.jpg', '银河国际广场 2室2厅 138万', '银河国际广场  ', '中楼层(共7层)暂无数据  -  旺庄', '138万', '单价12322元/平米')
('https://image1.ljcdn.com/320200-inspection/497df97c-47bd-43b7-a80b-ab2b7ca85773.jpg.296x216.jpg', '万科金域缇香，超大开间+洋房送3个露台，洋房顶复', '万科金域缇香  ', '高楼层(共4层)暂无数据  -  江溪', '600万', '单价25821元/平米')
('https://image1.ljcdn.com/320200-inspection/b741cce9-b4f6-49d2-9a81-436bb9ed95fb.JPG.296x216.jpg', '新区太湖花园二区3房出售  带电梯 业主置换看房方便', '太湖花园二期  ', '中楼层(共10层)板楼  -  江溪', '155万', '单价13784元/平米')
('https://image1.ljcdn.com/320200-inspection/5ea85d52-f57f-4c4f-8214-85b7d300c77a.jpg.296x216.jpg', '链家真房源 长江国际泓园 毛坯房 看房方便 采光充足', '长江国际泓园  ', '高楼层(共9层)暂无数据  -  江溪', '255万', '单价19466元/平米')
('https://image1.ljcdn.com/320200-inspection/79b39754-0800-4b00-8a3b-cdbdc96bd82d.jpg.296x216.jpg', '叙康里 3室2厅 顶带阁 全明格局 保养好', '叙康里  ', '高楼层(共7层)暂无数据  -  江溪', '135万', '单价13192元/平米')
('https://image1.ljcdn.com/320200-inspection/67045acf-f2a6-4ac5-b9f3-45070b14f81e.jpg.296x216.jpg', '万科金域缇香 3室2厅 210万', '万科金域缇香  ', '中楼层(共34层)塔楼  -  江溪', '210万', '单价19445元/平米')
('https://image1.ljcdn.com/320200-inspection/e325caff-53f3-4143-a0be-96f87cfc4770.jpg.296x216.jpg', '万科金域缇香，精装两房，中间楼层，看房方便', '万科金域缇香  ', '中楼层(共34层)塔楼  -  江溪', '168万', '单价19754元/平米')
('https://image1.ljcdn.com/320200-inspection/892afb9d-4b61-4ee0-ba93-24882c78651b.jpg.296x216.jpg', '香山名园 3室2厅 170万', '香山名园  ', '低楼层(共36层)暂无数据  -  旺庄', '170万', '单价12143元/平米')
('https://image1.ljcdn.com/320200-inspection/56c6a2ad-53c4-4fde-9425-8a5b3bbc2578.jpg.296x216.jpg', '新区太湖花园二区4房出售 精装修家电齐 看中可小谈', '太湖花园二期  ', '高楼层(共6层)板楼  -  江溪', '153万', '单价9668元/平米')
('https://image1.ljcdn.com/320200-inspection/d91eda05-b404-4c6b-9961-d2b62223a9ac.jpg.296x216.jpg', '长江绿岛一期 2室2厅 140万', '长江绿岛一期  ', '中楼层(共32层)暂无数据  -  江溪', '140万', '单价14286元/平米')
('https://image1.ljcdn.com/320200-inspection/3497a16a-fd25-46a2-946e-34713a79a145.jpg.296x216.jpg', '欧典家园东边套出售 精装修 家具家电全留  随时看房', '欧典家园北区  ', '高楼层(共23层)暂无数据  -  江溪', '105万', '单价11414元/平米')
('https://image1.ljcdn.com/320200-inspection/230b0c6c-18aa-4b3a-ab88-77f21b154ab2.JPG.296x216.jpg', '【链家真房源】富力城精装4室 送地下室+花园 全天采光', '富力城  ', '低楼层(共29层)板楼  -  江溪', '215万', '单价19628元/平米')
('https://image1.ljcdn.com/320200-inspection/98069c2e-97e1-406f-a598-e32b4d9df789.jpg.296x216.jpg', '长江国际雅园 2室2厅 190万', '长江国际雅园  ', '低楼层(共28层)暂无数据  -  江溪', '190万', '单价19192元/平米')
('https://image1.ljcdn.com/320200-inspection/7a753f9c-7158-4822-9bba-01835faf0db1.jpg.296x216.jpg', '链 家 真 房 源 长江国际花园 4室2厅 诚心出售', '长江国际花园  ', '高楼层(共5层)板楼  -  旺庄', '408万', '单价21444元/平米')
('https://image1.ljcdn.com/320200-inspection/95e4ef34-633a-4de3-aa0d-65025c57be5f.JPG.296x216.jpg', '长江国际泓园 3室2厅 285万', '长江国际泓园  ', '高楼层(共33层)板楼  -  江溪', '285万', '单价21910元/平米')
('https://image1.ljcdn.com/320200-inspection/6cca6459-c533-4746-bb28-4895188fd8f1.JPG.296x216.jpg', '首创悦府 2室2厅 143万', '首创悦府  ', '高楼层(共34层)暂无数据  -  江溪', '143万', '单价16392元/平米')
('https://image1.ljcdn.com/320200-inspection/bf7426d5-c095-4204-ac7e-43e5c32b8e31.jpg.296x216.jpg', '太湖花园二期 4室2厅 200万', '太湖花园二期  ', '高楼层(共6层)板楼  -  江溪', '200万', '单价10527元/平米')
('https://image1.ljcdn.com/320200-inspection/07750c04-5d0c-497b-8cc9-cf03e72e1f3e.jpg.296x216.jpg', '长江绿岛二期，三十万精装修，拎包入住', '长江绿岛二期  ', '高楼层(共18层)暂无数据  -  江溪', '155万', '单价15817元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload8d7736f9-d3ec-49ee-b878-ada73460fb84.jpg.296x216.jpg', '国信世家溪园 6室3厅 260万', '国信世家溪园  ', '低楼层(共4层)暂无数据  -  坊前', '260万', '单价18979元/平米')
('https://image1.ljcdn.com/320200-inspection/d31e89b6-f0dc-4f5a-b26f-1f069652bd37.jpg.296x216.jpg', '万科东郡 4室2厅 255万', '万科东郡  ', '中楼层(共30层)暂无数据  -  江溪', '255万', '单价17709元/平米')
('https://image1.ljcdn.com/320200-inspection/b48f9f9e-692e-4ae8-ba46-673b2389fb3f.jpg.296x216.jpg', '万科金域缇香 3室2厅 180万', '万科金域缇香  ', '低楼层(共32层)板楼  -  江溪', '180万', '单价18750元/平米')
('https://image1.ljcdn.com/320200-inspection/a1519c0e-d9bd-45eb-b205-529c2b480d10.jpg.296x216.jpg', '国信世家璞园 2室1厅 138万', '国信世家璞园  ', '低楼层(共18层)暂无数据  -  坊前', '138万', '单价15506元/平米')
('https://image1.ljcdn.com/320200-inspection/bd7c59af-0670-44c4-b4f3-867c3aa2725c.jpg.296x216.jpg', '润泽雅居 4室2厅 218万', '润泽雅居  ', '低楼层(共34层)暂无数据  -  旺庄', '218万', '单价16581元/平米')
('https://image1.ljcdn.com/320200-inspection/869a59c3-0fc6-4e69-9fab-4d2bb7ec474b.JPG.296x216.jpg', '前进花园 2室1厅 75万', '前进花园  ', '中楼层(共6层)暂无数据  -  江溪', '75万', '单价9969元/平米')
('https://image1.ljcdn.com/320200-inspection/0aad9cd5-b673-4f71-8ac6-f67d4fbd33e3.jpg.296x216.jpg', '万科东郡 4室2厅 320万', '万科东郡  ', '中楼层(共5层)暂无数据  -  江溪', '320万', '单价14415元/平米')
('https://image1.ljcdn.com/320200-inspection/9c82d5db-b7a8-4ae9-9cc4-6cc6db1fa44a.jpg.296x216.jpg', '链家真房源 太湖花园二期 顶复大四房 精装修 看房方便', '太湖花园二期  ', '高楼层(共6层)板楼  -  江溪', '155万', '单价10473元/平米')
('https://image1.ljcdn.com/320200-inspection/bb040f83-565f-4893-b841-034d065bef3f.jpg.296x216.jpg', '链家真房源 长江国际臻园 精装三房 采光充足 户型正气', '长江国际臻园  ', '中楼层(共5层)暂无数据  -  江溪', '370万', '单价26719元/平米')
('https://image1.ljcdn.com/320200-inspection/6074ba22-b302-4200-8fd9-361f3ee358b5.JPG.296x216.jpg', '太湖花园二期 3室2厅 140万', '太湖花园二期  ', '高楼层(共6层)板楼  -  江溪', '140万', '单价13462元/平米')
('https://image1.ljcdn.com/320200-inspection/08958815-f454-4b8c-8312-4739d37c085e.jpg.296x216.jpg', '保利中央公园 3室2厅 205万', '保利中央公园  ', '高楼层(共21层)暂无数据  -  江溪', '205万', '单价20919元/平米')
('https://image1.ljcdn.com/320200-inspection/6ca386c4-e2b0-4d75-a447-fb2ce78d3b17.jpg.296x216.jpg', '长江国际雅园 4室2厅 265万', '长江国际雅园  ', '高楼层(共27层)暂无数据  -  江溪', '265万', '单价20385元/平米')
