('https://image1.ljcdn.com/420100-inspection/b26a2f8e-5702-4e74-9bc4-d26cd7fd3f79.JPG.296x216.jpg', '知音半岛南北通透，日照充足，共享别墅群配套', '知音半岛   | 联排别墅 | 5室3厅 | 271.29平米 | 南 | 其他', '3层2013年建暂无数据  -  蔡甸其它', '600万', '单价22117元/平米')
('https://image1.ljcdn.com/420100-inspection/f0f53ba7-62d0-4ee5-ad88-da89425f6c58.jpg.296x216.jpg', '居家三房 双阳台 精装修，南北通透 拎包入住', '广场花城  | 3室2厅 | 132平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)暂无数据  -  蔡甸其它', '118万', '单价8940元/平米')
('https://image1.ljcdn.com/420100-inspection/test-23637af5-349a-4f67-a733-6d8ef84994d0.png.296x216.jpg', '蔡甸 文兴花园 中间楼层 两证满低税', '文兴花园  | 2室2厅 | 102.86平米 | 东南 | 其他 | 无电梯', '中楼层(共6层)暂无数据  -  蔡甸其它', '87万', '单价8459元/平米')
('https://image1.ljcdn.com/420100-inspection/78204998-1b25-46f0-bdd9-a0e2ec01c86f.JPG.296x216.jpg', '蔡甸 建新西区 出行方便 总价低', '建新西区长寿里  | 2室2厅 | 66.49平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '47万', '单价7069元/平米')
('https://image1.ljcdn.com/420100-inspection/test-dd36b7b8-9468-49b6-8d68-8bbf68ec2fb8.png.296x216.jpg', '汉阳大街11号 证满两居室 中装拎包入住', '汉阳大街11号  | 2室2厅 | 84.91平米 | 南 | 其他', '低楼层(共7层)板楼  -  蔡甸其它', '68万', '单价8009元/平米')
('https://image1.ljcdn.com/420100-inspection/12cfc6bb-bd3a-409c-95b6-c348c55d4956.jpg.296x216.jpg', '世茂龙湾蔡甸叠墅，住宅性质70年产权，大面积附赠', '世茂龙湾3期  | 3室2厅 | 66.31平米 | 南 北 | 精装', '低楼层(共3层)暂无数据  -  蔡甸其它', '125万', '单价18851元/平米')
('https://image1.ljcdn.com/420100-inspection/test-368fe599-4e72-4c5c-8f45-9a73cccde7ab.png.296x216.jpg', '齐锦东区花园，中间楼层，证满两年，采光好，拎包入住', '齐锦花园东区  | 2室2厅 | 90.63平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '72万', '单价7945元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b1869a3e-57dc-46c7-a3e2-f9350a456b48.png.296x216.jpg', '罗家山小区 精装四房 低楼层 非一楼', '罗家山小区  | 4室2厅 | 134.03平米 | 南 | 其他', '低楼层(共7层)暂无数据  -  蔡甸其它', '141万', '单价10521元/平米')
('https://image1.ljcdn.com/420100-inspection/test-917f1545-4a8f-4d7b-9876-9258e1ceb317.png.296x216.jpg', '蔡甸 恒大绿洲 149平 188万 四室两厅两卫 朝南户型', '恒大绿洲  | 4室2厅 | 149.02平米 | 南 | 精装', '高楼层(共32层)2011年建板楼  -  蔡甸其它', '185万', '单价12415元/平米')
('https://image1.ljcdn.com/420100-inspection/0e64d32b-4c7c-4a2e-9448-41a43aaeb774.JPG.296x216.jpg', '中核商圈 中国核建锦城  采光好 户型方正 小区环境好', '中国核建锦城  | 2室2厅 | 77.76平米 | 南 北 | 其他', '低楼层(共11层)塔楼  -  蔡甸其它', '88万', '单价11317元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b9bfd472-4e8f-4d19-92bd-71ac040b22a2.png.296x216.jpg', '新福茂中 央广场 繁华地段 电梯中高层 视野远 采光好', '新福茂中央广场  | 3室1厅 | 90平米 | 南 | 其他 | 有电梯', '中楼层(共30层)2015年建塔楼  -  蔡甸其它', '80万', '单价8889元/平米')
('https://image1.ljcdn.com/420100-inspection/test-91a5ff31-8372-4dfa-85d0-73267119085f.png.296x216.jpg', '蔡甸 恒大绿洲 145平 190万 四室两厅两卫 电梯', '恒大绿洲  | 4室1厅 | 145平米 | 东南 | 其他', '中楼层(共18层)2011年建塔楼  -  蔡甸其它', '190万', '单价13104元/平米')
('https://image1.ljcdn.com/420100-inspection/df5a6fc2-004c-46d9-8078-428787c10b1d.jpg.296x216.jpg', '汉水阳湾，毛坯两房两厅，南北通透，中间楼层，采光好', '汉水阳湾  | 2室2厅 | 86平米 | 南 北 | 其他 | 有电梯', '中楼层(共29层)2015年建板楼  -  蔡甸其它', '83万', '单价9652元/平米')
('https://image1.ljcdn.com/420100-inspection/test-ebfb64fa-8ed4-4721-ae3a-128614a32883.png.296x216.jpg', '国立上品 3室2厅 125万', '国立上品  | 3室2厅 | 112平米 | 西北 | 其他', '低楼层(共18层)暂无数据  -  蔡甸其它', '125万', '单价11161元/平米')
('https://image1.ljcdn.com/420100-inspection/47c90bd0-276d-4a34-88ba-b28e10170ee9.JPG.296x216.jpg', '老中百仓储  简装三房 采光好 总价低', '汉阳大街9号院  | 3室1厅 | 86.88平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '54万', '单价6216元/平米')
('https://image1.ljcdn.com/420100-inspection/test-2a4aa1e6-9602-4d4c-99a9-1ca5b4ba95b8.png.296x216.jpg', '齐锦花园东区 精装大三房 中高楼层 业主诚售', '齐锦花园东区  | 3室2厅 | 125.9平米 | 东南 | 其他 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '70万', '单价5560元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload09a6285e-bbc6-4bd9-8e8f-9f9d2e390408.jpg.296x216.jpg', '世茂龙湾，精装修，温馨3居，看房方便', '世茂龙湾3期  | 3室2厅 | 115.74平米 | 南 北 | 其他', '高楼层(共18层)暂无数据  -  蔡甸其它', '149万', '单价12874元/平米')
('https://image1.ljcdn.com/420100-inspection/9629c428-b480-4a19-9752-4ff88be86553.jpg.296x216.jpg', '鼎力欣颐居 精装正规电梯大三房，业主诚心出售', '鼎力欣颐居  | 3室2厅 | 140平米 | 东南 | 其他 | 有电梯', '中楼层(共12层)暂无数据  -  蔡甸其它', '117万', '单价8358元/平米')
('https://image1.ljcdn.com/420100-inspection/test-ae4c587b-e45b-4dcd-b3ac-47577d4c7dd8.png.296x216.jpg', '正地铁口 交通便利 证满2年 看房有钥匙', '中博康城新居  | 2室2厅 | 106.79平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '90万', '单价8428元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f47b7f5f-9aff-4613-b817-bc2e930ee0ca.png.296x216.jpg', '蔡甸广场旁  大拇指广场  电梯两房', '大拇指广场  | 2室1厅 | 84平米 | 南 | 其他', '低楼层(共29层)2015年建板楼  -  蔡甸其它', '86万', '单价10239元/平米')
('https://image1.ljcdn.com/420100-inspection/f4576338-b7a3-475a-9e6d-a26cb7773cc1.JPG.296x216.jpg', '蔡甸广场 广场小区 中装 中间楼层三房两厅两卫 证满', '广场花城  | 3室2厅 | 117.03平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '115万', '单价9827元/平米')
('https://image1.ljcdn.com/420100-inspection/test-bfdf3b87-3b33-4ce7-9202-659bfc692298.png.296x216.jpg', '光华欣居  2房2厅1卫1厨1个书房  证满税少 拎包入住', '光华欣居  | 2室2厅 | 105.44平米 | 南 | 其他 | 无电梯', '低楼层(共7层)暂无数据  -  蔡甸其它', '86万', '单价8157元/平米')
('https://image1.ljcdn.com/420100-inspection/05fe797e-26ed-4700-92da-9b4a231073f5.jpg.296x216.jpg', '集房物业管理于一体的恒大开发商', '恒大绿洲  | 4室2厅 | 145.7平米 | 北 | 其他', '高楼层(共18层)2011年建塔楼  -  蔡甸其它', '180万', '单价12355元/平米')
('https://image1.ljcdn.com/420100-inspection/dbab77c9-bc26-4b4a-a39d-a99d6c85a06e.jpg.296x216.jpg', '鼎力欣颐居，电梯房，采光充足，位置好，房东诚心出售', '鼎力欣颐居  | 2室2厅 | 110平米 | 南 北 | 其他 | 有电梯', '高楼层(共12层)暂无数据  -  蔡甸其它', '89万', '单价8091元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0ade5f4d-3545-46a7-b070-9efa01a39776.png.296x216.jpg', '文兴花园,步梯3楼,简装2居室,南北通透,拎包入住,老证', '文兴花园  | 2室2厅 | 103平米 | 南 | 简装 | 无电梯', '中楼层(共6层)暂无数据  -  蔡甸其它', '85万', '单价8253元/平米')
('https://image1.ljcdn.com/420100-inspection/test-107e135f-f69a-4215-bef3-35911c0f7a8f.png.296x216.jpg', '惠民新居。毛坯3房。南北通透。随时看房。', '惠民新居  | 3室2厅 | 132平米 | 南 北 | 其他', '未知(共0层)暂无数据  -  蔡甸其它', '128万', '单价9697元/平米')
('https://image1.ljcdn.com/420100-inspection/d3b9c365-0743-41fb-adfc-3233a73b1bdd.JPG.296x216.jpg', '红光精，品花园，精装修大三房，中间楼层，采光好', '红光精品花园  | 3室2厅 | 123平米 | 西 | 其他', '低楼层(共13层)暂无数据  -  蔡甸其它', '120万', '单价9757元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d5861b2e-4991-4eb4-b26c-b423c0a8f191.png.296x216.jpg', '丽水新城 1室1厅 20万', '丽水新城  | 1室1厅 | 19.75平米 | 南 | 其他', '低楼层(共7层)暂无数据  -  蔡甸其它', '20万', '单价10127元/平米')
('https://image1.ljcdn.com/420100-inspection/2b24b2af-cfdd-40a5-8eaf-9ae7767d76a6.jpg.296x216.jpg', '东方夏威夷 精装两房 全屋暖气 南北通透 老证 采光佳', '东方夏威夷国际花园  | 2室1厅 | 94.17平米 | 南 北 | 其他', '高楼层(共6层)2006年建板楼  -  蔡甸其它', '127万', '单价13487元/平米')
('https://image1.ljcdn.com/420100-inspection/102d3b98-88bf-4784-90d3-6d07ffb12501.jpg.296x216.jpg', '江景花园 老证 精装修三房 全明户型 有钥匙', '江景花园  | 3室2厅 | 123平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '100万', '单价8131元/平米')
('https://image1.ljcdn.com/420100-inspection/test-52fcfed1-47c3-4901-b7de-6e186d5b0813.png.296x216.jpg', '地铁口，电梯，证满，精装修三房', '广场花城  | 3室2厅 | 128.55平米 | 南 北 | 其他', '高楼层(共12层)暂无数据  -  蔡甸其它', '125万', '单价9724元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c6e665c4-9eb2-4b41-86b1-69dea8fe6914.png.296x216.jpg', '蔡甸江滩旁米厂宿舍中间楼层小三房四十五万', '蔡张二路46号  | 2室1厅 | 70.88平米 | 南 北 | 其他', '未知(共0层)板楼  -  蔡甸其它', '45万', '单价6349元/平米')
('https://image1.ljcdn.com/420100-inspection/accb9aa3-e2d5-41d7-98b9-f6161247c280.JPG.296x216.jpg', '诚售！诚售！诚售大悦城位置佳环境优美安全私密系数高', '正阳大悦城  | 3室2厅 | 119.72平米 | 南 北 | 其他', '高楼层(共29层)暂无数据  -  蔡甸其它', '130万', '单价10859元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c7eb18e0-76ee-4824-b595-57a79b069243.png.296x216.jpg', '建新东区 南北通透大三房，三房朝南，难得户型', '建新东区  | 3室2厅 | 135.8平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)暂无数据  -  蔡甸其它', '120万', '单价8837元/平米')
('https://image1.ljcdn.com/420100-inspection/test-91fc6292-06d2-45d1-b972-ca060ab3b5b3.png.296x216.jpg', '蔡甸恒大绿洲122.8平193万 三室两厅 电梯', '恒大绿洲  | 3室1厅 | 122.8平米 | 南 | 其他', '低楼层(共18层)2011年建板楼  -  蔡甸其它', '193万', '单价15717元/平米')
('https://image1.ljcdn.com/420100-inspection/77e2b6ed-a64d-41c9-9536-10c15234bdc4.jpg.296x216.jpg', '齐锦花园，中间楼层，证满两年，房东诚心出售', '齐锦花园西区  | 2室2厅 | 91平米 | 南 | 其他 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '66万', '单价7253元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6b5dde06-67eb-4f4b-b87c-dce32baf1406.png.296x216.jpg', '新福茂广场对 面 新福路16号 中装三房两厅一厨一卫', '新福路16号水利局宿舍  | 3室2厅 | 98平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)暂无数据  -  蔡甸其它', '82万', '单价8368元/平米')
('https://image1.ljcdn.com/420100-inspection/test-032b3f69-165a-46be-a4a9-80157261f9df.png.296x216.jpg', '依山龙郡 大型小区  环境优雅  毛坯可随意装修', '依山龙郡  | 3室2厅 | 87.5平米 | 南 | 其他', '低楼层(共32层)2017年建板楼  -  蔡甸其它', '90万', '单价10286元/平米')
('https://image1.ljcdn.com/420100-inspection/62bde38e-ce8c-4f16-b7ca-a6cc2aeb5e4a.JPG.296x216.jpg', '蔡甸广场 同馨花园  精装电梯 三房', '同馨花园  | 3室2厅 | 116平米 | 南 北 | 其他', '高楼层(共18层)暂无数据  -  蔡甸其它', '122万', '单价10518元/平米')
('https://image1.ljcdn.com/420100-inspection/7270f2db-0a74-4e2b-ae6a-876d1698bad9.jpg.296x216.jpg', '蔡甸墅质小区莲花苑小区精装复式楼', '莲花苑小区  | 4室2厅 | 147平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)暂无数据  -  蔡甸其它', '112万', '单价7620元/平米')
('https://image1.ljcdn.com/420100-inspection/72faad1a-621e-4478-9532-167976e55862.JPG.296x216.jpg', '恒大绿洲联排别墅，小区环境优雅，交通便利', '恒大御湖半岛  | 5室3厅 | 201.09平米 | 南 北 | 其他', '低楼层(共3层)暂无数据  -  蔡甸其它', '458万', '单价22776元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f0b1d421-1312-4913-9a54-fb30dd5c9fc4.png.296x216.jpg', '龙腾仕家，精装修2房2厅，南北通透，可拎包入住', '龙腾仕家  | 2室2厅 | 86.45平米 | 南 北 | 其他', '高楼层(共12层)暂无数据  -  蔡甸其它', '86万', '单价9948元/平米')
('https://image1.ljcdn.com/420100-inspection/test-6ce7d801-eeb0-4622-b30b-bbff41485753.png.296x216.jpg', '龙腾仕家 南北通透 中间楼层 精装三房 采光佳', '龙腾仕家  | 3室2厅 | 92.17平米 | 南 北 | 其他', '未知(共0层)暂无数据  -  蔡甸其它', '112万', '单价12152元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a87b8314-5c18-4192-94e3-f89b9c826619.png.296x216.jpg', '汉阳大街662号，3房2厅，建新菜市场旁边，中间楼层，', '汉阳大街662号院  | 3室2厅 | 104平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  蔡甸其它', '72万', '单价6924元/平米')
('https://image1.ljcdn.com/420100-inspection/7491ea55-8bff-4801-98a5-bf5518beb808.JPG.296x216.jpg', '依山龙郡，小区环境优美，复式楼，毛坯可随意装修', '依山龙郡  | 3室4厅 | 128平米 | 南 北 | 其他 | 有电梯', '低楼层(共6层)2015年建板楼  -  蔡甸其它', '239万', '单价18672元/平米')
('https://image1.ljcdn.com/420100-inspection/8da08c1b-f911-47f1-ba57-6bdb2bded41b.JPG.296x216.jpg', '红光精品花园  紧凑两居 证满两年后期税费便宜', '红光精品花园  | 2室2厅 | 83平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '90万', '单价10844元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload0c09a331-f93f-4547-b128-7f717d345f98.jpg.296x216.jpg', '知音半岛 南北通透三房，日照充足，共享别墅群配套', '知音半岛  | 3室2厅 | 129.94平米 | 南 北 | 其他 | 有电梯', '低楼层(共24层)2013年建板楼  -  蔡甸其它', '150万', '单价11544元/平米')
('https://image1.ljcdn.com/420100-inspection/a39228d4-a63b-4c5d-b39a-ec8c16866741.JPG.296x216.jpg', '中核商圈 红光精品花园 电梯三房 精装 证满两年', '红光精品花园  | 3室1厅 | 101.67平米 | 南 北 | 其他', '中楼层(共13层)暂无数据  -  蔡甸其它', '115万', '单价11312元/平米')
('https://image1.ljcdn.com/420100-inspection/test-25a665f3-4f39-4e45-bd95-a6fef67db177.png.296x216.jpg', '蔡甸广场  锦狮丽苑  电梯精装两房  大阳台', '锦狮丽苑  | 2室2厅 | 92平米 | 南 北 | 其他', '低楼层(共16层)暂无数据  -  蔡甸其它', '95万', '单价10327元/平米')
('https://image1.ljcdn.com/420100-inspection/test-50c09ad4-8864-4bc1-83d6-4e2aaed88587.png.296x216.jpg', '简装三房 户型方正南北通透  房东诚售', '蔡甸公路  | 3室2厅 | 93平米 | 南 北 | 其他', '未知(共0层)板楼  -  蔡甸其它', '70万', '单价7527元/平米')
('https://image1.ljcdn.com/420100-inspection/987013eb-939d-4130-92d6-d7053a350473.jpg.296x216.jpg', '明厨明卫，房子不临街，门口蔡甸广场 南北通透大三房', '知音人家  | 2室2厅 | 130平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)暂无数据  -  蔡甸其它', '115万', '单价8847元/平米')
('https://image1.ljcdn.com/420100-inspection/da444ac0-cc2c-4a4a-8c98-034f3476eca6.JPG.296x216.jpg', '近蔡甸江滩  同心路8号  精装三居婚房拎包入住', '同心路8号  | 3室2厅 | 131平米 | 西 | 精装 | 无电梯', '中楼层(共7层)暂无数据  -  蔡甸其它', '110万', '单价8397元/平米')
('https://image1.ljcdn.com/420100-inspection/79df8368-9434-4da1-9800-3b07797f7eb4.jpg.296x216.jpg', '中核世纪广场 成熟商圈 中高楼层 采光好 视野开阔', '中核世纪广场  | 2室2厅 | 86平米 | 南 | 其他', '中楼层(共33层)暂无数据  -  蔡甸其它', '120万', '单价13954元/平米')
('https://image1.ljcdn.com/420100-inspection/7c11b4fd-c861-40bd-b420-6ffa4cad3258.JPG.296x216.jpg', '蔡甸 孙家畈小区 中装三房 采光好 南北通透', '孙家畈小区  | 3室2厅 | 94.04平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  蔡甸其它', '92万', '单价9784元/平米')
('https://image1.ljcdn.com/420100-inspection/test-e8d74817-6da4-4308-81b8-db7762f799ec.png.296x216.jpg', '依山龙郡 嚎装二房 拎包入住 中间楼 近地铁口大型小区', '依山龙郡  | 2室2厅 | 87.32平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2016年建板楼  -  蔡甸其它', '108万', '单价12369元/平米')
('https://image1.ljcdn.com/420100-inspection/7b58e943-9981-423b-b5e9-7e7aa1cbb438.JPG.296x216.jpg', '蔡甸广场 丽水C区 精装三房两厅一卫 采光好 出行方便', '丽水C区  | 3室2厅 | 111.28平米 | 南 北 | 其他', '高楼层(共7层)2004年建板楼  -  蔡甸其它', '106万', '单价9526元/平米')
