('https://image1.ljcdn.com/610100-inspection/c7290980-8268-423e-8159-ea928d1e9be6.jpg.296x216.jpg', '东尚观湖 毛坯房有钥匙 南北通透双卫 观湖房 纯板楼', '东尚观湖  ', '中楼层(共28层)板塔结合  -  城西', '135万', '单价13449元/平米')
('https://image1.ljcdn.com/610100-inspection/685f594f-6bf6-4eb3-af9b-6bbe6fc62930.jpg.296x216.jpg', '大兴新区八水洋房顶楼复式带50平 可按揭 采光好', '八水洋房  ', '高楼层(共6层)暂无数据  -  城西', '118万', '单价13337元/平米')
('https://image1.ljcdn.com/610100-inspection/4e91ac5e-0959-4360-a05d-958096139e3f.jpg.296x216.jpg', '城北 未央沿线，近2号线龙首原站，中天雅苑，南北两室', '中天雅苑  ', '高楼层(共32层)板塔结合  -  城北', '160万', '单价17205元/平米')
('https://image1.ljcdn.com/610100-inspection/59cda98f-7c2d-4e7f-86a2-9f3666b69c18.jpg.296x216.jpg', '二环边，西市佳园，户型好，价格低', '西市佳园  ', '中楼层(共34层)塔楼  -  城西', '69万', '单价15682元/平米')
('https://image1.ljcdn.com/610100-inspection/0a1d8c23-f489-4b46-85ef-efbbdfa21b2a.jpg.296x216.jpg', '天朗大兴郡一期青城 精装三居室 南北通透', '天朗大兴郡  ', '高楼层(共27层)暂无数据  -  城西', '208万', '单价16810元/平米')
('https://image1.ljcdn.com/610100-inspection/7898e645-75ee-4940-8563-f8aa042c3f38.jpg.296x216.jpg', '高新区地铁口 精装三居室 产权清晰 采光好 随时看房', '天朗莱茵小城  ', '低楼层(共27层)塔楼  -  城西', '165万', '单价15394元/平米')
('https://image1.ljcdn.com/610100-inspection/7a0c5471-b5c6-46a2-afed-cbe5d6abe03a.jpg.296x216.jpg', '未央大道 龙首印象城 龙首地铁口 北向一室 看房方便', '宏林名座  ', '高楼层(共23层)塔楼  -  城北', '71万', '单价10924元/平米')
('https://image1.ljcdn.com/610100-inspection/3a115f93-db7d-4c23-b538-8b07701bf23c.JPG.296x216.jpg', '南向两居，东尚观湖，超大绿化！', '东尚观湖  ', '高楼层(共27层)板塔结合  -  城西', '130万', '单价13759元/平米')
('https://image1.ljcdn.com/610100-inspection/0f2c81ca-85bc-43b1-aa9a-50b4a456f9da.jpg.296x216.jpg', '丰庆公园旁 西市佳园 大两居采光好 视野好', '西市佳园  ', '高楼层(共34层)塔楼  -  城西', '140万', '单价16487元/平米')
('https://image1.ljcdn.com/610100-inspection/b81a2b64-9265-4463-95b2-84f16c17b88b.jpg.296x216.jpg', '梧桐坊 满五满二 精装两居 业主急售 靠谱签约', '梧桐坊  ', '中楼层(共32层)塔楼  -  城西', '78万', '单价11471元/平米')
('https://image1.ljcdn.com/610100-inspection/7aa0db31-ca3d-4bd8-94b0-b1a236b077ae.jpg.296x216.jpg', '大唐世家一期   精装修 满三满二  交通便利', '大唐世家  ', '高楼层(共6层)板楼  -  城西', '139万', '单价11160元/平米')
('https://image1.ljcdn.com/610100-inspection/0aff2c29-54ba-49ca-bbc7-92291bc30827.jpg.296x216.jpg', '公 园 天 下 精 品 房。靠 谱 出 售。', '公园天下  ', '中楼层(共26层)板楼  -  城西', '270万', '单价24292元/平米')
('https://image1.ljcdn.com/610100-inspection/93cbbbc5-c983-478b-ac02-e1c221ed77a1.jpg.296x216.jpg', '精装两居室 地铁5号线汉城南路站  满两年免增值税', '天朗莱茵小城  ', '中楼层(共27层)塔楼  -  城西', '105万', '单价15807元/平米')
('https://image1.ljcdn.com/610100-inspection/631f931d-001b-4295-b3e3-6ea937f9a642.jpg.296x216.jpg', '丰庆公园旁边，交通方便，靠谱出售', '公园大观  ', '低楼层(共31层)板塔结合  -  城西', '159万', '单价13105元/平米')
('https://image1.ljcdn.com/610100-inspection/62205b50-6b43-4287-916a-8f4f1466c366.jpg.296x216.jpg', '梨园路百益雅苑 精装三室180万 南北通透 有证可按揭', '百益雅苑南区  ', '中楼层(共18层)暂无数据  -  城西', '180万', '单价12245元/平米')
('https://image1.ljcdn.com/610100-inspection/761ff687-ee45-4b07-b2aa-8e9fcb098cc9.jpg.296x216.jpg', '南小巷 晨光御苑 交通便利 满五满二', '晨光御苑  ', '中楼层(共25层)塔楼  -  城西', '95万', '单价13529元/平米')
('https://image1.ljcdn.com/610100-inspection/test-3dec946d-df12-4e2c-a2d7-9e1585c91c08.png.296x216.jpg', '金辉天鹅湾 3室2厅 200万', '金辉天鹅湾  ', '高楼层(共33层)板塔结合  -  城北', '200万', '单价18692元/平米')
('https://image1.ljcdn.com/610100-inspection/af82196a-e3ce-428b-bef6-a89bcacdd7c4.jpg.296x216.jpg', '此房满五满二，房本在手 无抵押，靠谱出售。', '公园天下  ', '低楼层(共26层)板楼  -  城西', '350万', '单价23649元/平米')
('https://image1.ljcdn.com/610100-inspection/2bf00ebf-da86-46c4-9c0f-7ac9116e37aa.jpg.296x216.jpg', '业主诚心出售 看房有钥匙 随时可看', '东尚观湖  ', '高楼层(共31层)板塔结合  -  城西', '130万', '单价14953元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploadd5533a8b-2df2-48ca-8533-9b1379d903c9.jpg.296x216.jpg', '城西土门  东尚观湖 精装一居 南北通透 有证可按揭', '东尚观湖  ', '低楼层(共27层)板塔结合  -  城西', '92.8万', '单价15000元/平米')
('https://image1.ljcdn.com/610100-inspection/6073e122-2b96-4397-97b6-352342046cc6.jpg.296x216.jpg', '70年住宅满五满二，交通便利，龙湖星悦荟，配套成熟', '梧桐坊  ', '中楼层(共34层)板塔结合  -  城西', '131万', '单价16654元/平米')
('https://image1.ljcdn.com/610100-inspection/3ab306f2-1a5b-49c7-b018-4088a0ec021e.jpg.296x216.jpg', '昆明路 天朗莱茵小城 精装两居急售 中间楼层 采光好', '天朗莱茵小城  ', '中楼层(共27层)塔楼  -  城西', '101万', '单价16365元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload930c3b64-0a65-41de-a882-e567293ac126.jpg.296x216.jpg', '丰庆公园 西市佳园 精装修2居室 拎包入住', '西市佳园  ', '低楼层(共34层)塔楼  -  城西', '160万', '单价18842元/平米')
('https://image1.ljcdn.com/610100-inspection/31a1b5e7-cd41-49a9-9df5-32ebf1cf72a2.jpg.296x216.jpg', '闹中取静，满五满二，三居还带保姆间，明厨明卫通风好', '旭景名园  ', '低楼层(共12层)板塔结合  -  城西', '248万', '单价18968元/平米')
('https://image1.ljcdn.com/610100-inspection/85d1edd1-1764-48c3-9811-5cf73938f36b.jpg.296x216.jpg', '丰盛园 南北通透 大三居 采光充足', '丰盛园  ', '中楼层(共7层)板楼  -  城西', '138万', '单价11599元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload402b3da1-640d-4d1d-b8b6-a464e9a61a88.jpg.296x216.jpg', '天朗莱茵小城，精装小两居，东南向，采光好', '天朗莱茵小城  ', '低楼层(共27层)塔楼  -  城西', '105.5万', '单价15935元/平米')
('https://image1.ljcdn.com/610100-inspection/e2e3c6ad-b9b1-4b9b-9c1b-3118647d6ffa.jpg.296x216.jpg', '未央路  地铁口 精装修 两室 户型好  采光好', '宏林名座  ', '低楼层(共23层)塔楼  -  城北', '103万', '单价13560元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload22f90188-eb08-490e-b42a-828fb69c8854.jpg.296x216.jpg', '开远门地铁口  公摊小  交通便利', '丰登北路西开817楼  ', '高楼层(共7层)板楼  -  城西', '118万', '单价9499元/平米')
('https://image1.ljcdn.com/610100-inspection/f8058ad6-22b1-4749-8555-883bc1d3d5e1.jpg.296x216.jpg', '梧桐坊  3室精装南北向  满五满二', '梧桐坊  ', '高楼层(共34层)板塔结合  -  城西', '153万', '单价16484元/平米')
('https://image1.ljcdn.com/610100-inspection/90c10c79-b000-4977-bac0-8c073ce518f8.jpg.296x216.jpg', '二 环内 不临街 业主靠谱 四居带小书房', '旭景名园  ', '低楼层(共24层)板塔结合  -  城西', '252万', '单价16402元/平米')
('https://image1.ljcdn.com/610100-inspection/f63b5ec0-c8ca-4d1c-b1b4-eaa1cc9d1e37.jpg.296x216.jpg', '刚需小两居 东南向 全明户型 环境优美采光好 生活便利', '东尚观湖  ', '高楼层(共27层)板塔结合  -  城西', '100万', '单价16987元/平米')
('https://image1.ljcdn.com/610100-inspection/2ef9fb3e-c0b3-43d0-8699-6cb492da0b46.jpg.296x216.jpg', '丰庆公园 精装4居室 环境优雅 舒适度高 靠谱出售', '西港国际花园  ', '低楼层(共11层)板楼  -  城西', '487万', '单价29602元/平米')
('https://image1.ljcdn.com/610100-inspection/04ed1b12-f2cb-47cd-a504-d3c70817b182.jpg.296x216.jpg', '红庙坡 宏林尚品 满五满二 精品装修', '宏林尚品  ', '中楼层(共33层)塔楼  -  城北', '136万', '单价14555元/平米')
('https://image1.ljcdn.com/610100-inspection/ff76806e-4de9-4318-9139-660b3e66c1df.jpg.296x216.jpg', '东尚观湖小区，南北通透 毛坯 四居室 户型方正', '东尚观湖  ', '中楼层(共30层)板塔结合  -  城西', '230万', '单价13806元/平米')
('https://image1.ljcdn.com/610100-inspection/974b15c7-4e9e-46df-9ceb-5bbca13109e5.jpg.296x216.jpg', '龙湖水晶郦城 品质小区 环境优美 婚房精装修 诚意出售', '龙湖水晶郦城  ', '低楼层(共33层)板塔结合  -  城西', '165万', '单价18851元/平米')
('https://image1.ljcdn.com/610100-inspection/eb306042-a8be-4fde-ac57-8db7ca6071da.jpg.296x216.jpg', '天朗大兴郡蔚蓝君城 南北通透两室 诚意出售', '天朗大兴郡蔚蓝君城  ', '低楼层(共33层)板塔结合  -  城西', '145万', '单价15515元/平米')
('https://image1.ljcdn.com/610100-inspection/80f2971e-91f3-4e14-8585-75e49230e8e7.jpg.296x216.jpg', '： 此房满五满二不唯一，房屋动静分离，卧室都比较大', '丰禾小区  ', '中楼层(共7层)板楼  -  城西', '90万', '单价11802元/平米')
('https://image1.ljcdn.com/610100-inspection/fcd743e6-2d0a-4664-8249-593e1b80983f.jpg.296x216.jpg', '莲湖区 团结西路 东尚观湖 81平 南向 120万 急售', '东尚观湖  ', '高楼层(共28层)板塔结合  -  城西', '113万', '单价13963元/平米')
('https://image1.ljcdn.com/610100-inspection/30991185-aba7-496c-8d33-7131612490f0.jpg.296x216.jpg', '梧桐坊 低于市场价急售 两室精装修', '梧桐坊  ', '低楼层(共32层)塔楼  -  城西', '80万', '单价11884元/平米')
('https://image1.ljcdn.com/610100-inspection/349f5480-18d6-4daf-8ff0-b974cdd1fa4a.jpg.296x216.jpg', '西关正街 南北通透2居室适合刚需客户', '南小巷北家属院  ', '高楼层(共7层)板楼  -  城西', '83万', '单价10054元/平米')
('https://image1.ljcdn.com/610100-inspection/0e473a40-748b-4821-8250-777709c04c21.jpg.296x216.jpg', '30万精装修，品质小区，超高绿化，大三室可观湖', '东尚观湖  ', '低楼层(共27层)板塔结合  -  城西', '198万', '单价14590元/平米')
('https://image1.ljcdn.com/610100-inspection/d969708b-643a-4067-9bac-5c95bc9a8ce9.jpg.296x216.jpg', '满五满二，二环边位置好，周 边成熟', '西桃园小区  ', '低楼层(共7层)板塔结合  -  城西', '93万', '单价10368元/平米')
('https://image1.ljcdn.com/610100-inspection/2c795817-f768-486b-be4b-9559e372697e.jpg.296x216.jpg', '房产证在手，满五满二，靠谱出售，送家具家电', '天朗莱茵小城  ', '中楼层(共27层)塔楼  -  城西', '105万', '单价17013元/平米')
('https://image1.ljcdn.com/610100-inspection/4f7fefdd-5e04-4f75-a609-c76b6ea0c66e.jpg.296x216.jpg', '老城根 丰禾路 丰禾小区 南北通透两室', '丰禾小区  ', '中楼层(共7层)板楼  -  城西', '147万', '单价11693元/平米')
('https://image1.ljcdn.com/610100-inspection/60995328-61a0-40fa-8011-172acf353a82.jpg.296x216.jpg', '精装两居室 业主诚心出售，户型方正', '和基听城  ', '高楼层(共34层)塔楼  -  城西', '110万', '单价17441元/平米')
('https://image1.ljcdn.com/610100-inspection/5e6df48d-da8b-41d9-8c83-e212420ff11b.jpg.296x216.jpg', '蔚蓝花城 毛坯新房 公园绿化 二环内商圈旁 南北通透', '蔚蓝花城七色镇B区  ', '中楼层(共18层)暂无数据  -  城西', '149万', '单价16459元/平米')
('https://image1.ljcdn.com/610100-inspection/a5055f22-6752-489b-b7f5-ea45d3fdfe6b.jpg.296x216.jpg', '西市佳园  西市北路与西市中路交汇处 中间楼层', '西市佳园  ', '高楼层(共34层)塔楼  -  城西', '80万', '单价17918元/平米')
('https://image1.ljcdn.com/610100-inspection/2e75d671-024d-49ca-847b-ac22a90ffe71.jpg.296x216.jpg', '昆明路 天朗莱茵小城 精装两居室 布局合理户型好', '天朗莱茵小城  ', '高楼层(共27层)塔楼  -  城西', '108万', '单价16708元/平米')
('https://image1.ljcdn.com/610100-inspection/07b08f1d-c059-4e0b-98bf-1e3c351161e2.jpg.296x216.jpg', '满三满二，房本在手，家具家电齐全，拎包入住', '高新左岸  ', '低楼层(共27层)板塔结合  -  城西', '158万', '单价15491元/平米')
('https://image1.ljcdn.com/610100-inspection/913b8dcf-9b19-48e0-88f5-625cb225e826.jpg.296x216.jpg', '海纳丰禾路小区 2室2厅 92万', '海纳丰禾路小区  ', '高楼层(共7层)暂无数据  -  城西', '92万', '单价9939元/平米')
('https://image1.ljcdn.com/610100-inspection/c87a6c99-bc91-47a1-8d20-a10158930856.jpg.296x216.jpg', '满三满二，南北通透，地铁口，公摊小，（远东二/小）', '丰盛园  ', '高楼层(共7层)板楼  -  城西', '160万', '单价9985元/平米')
('https://image1.ljcdn.com/610100-inspection/18f25fae-d3aa-4c2f-a1b4-be5f8d8586c7.jpg.296x216.jpg', '房子全明通透满五满二，小区园林湖泊风格，业主诚售', '东尚观湖  ', '中楼层(共26层)板塔结合  -  城西', '230万', '单价15033元/平米')
('https://image1.ljcdn.com/610100-inspection/97db2968-63a8-4f9e-811e-381cd9d149d8.jpg.296x216.jpg', '城北，未央区，二环内，二号线，大明公寓，首付三成', '大明宫寓  ', '中楼层(共30层)塔楼  -  城北', '84万', '单价15760元/平米')
('https://image1.ljcdn.com/610100-inspection/test-e4f7d231-3ca0-4662-9478-dd36adbcb203.png.296x216.jpg', '天朗大兴郡 精装两居室 南朝向采光好 业主诚心出售', '天朗大兴郡  ', '高楼层(共27层)暂无数据  -  城西', '130万', '单价16375元/平米')
('https://image1.ljcdn.com/610100-inspection/752b0ef0-df8d-4847-b52a-410843c23b8a.jpg.296x216.jpg', '天朗大兴郡蔚蓝春城 2室2厅 157万', '天朗大兴郡蔚蓝春城  ', '中楼层(共30层)暂无数据  -  城西', '157万', '单价17572元/平米')
('https://image1.ljcdn.com/610100-inspection/4a748306-da56-4da4-a577-afcc37c55cc2.jpg.296x216.jpg', '大唐世家  LOFT   房子靠谱出售  随时可以签约', '大唐世家  ', '高楼层(共19层)塔楼  -  城西', '125万', '单价18464元/平米')
('https://image1.ljcdn.com/610100-inspection/226b8bbf-f80f-469b-b4c0-2a93eeab3c92.jpg.296x216.jpg', '西市佳园经典户型一居室开间 精装修', '西市佳园  ', '中楼层(共34层)塔楼  -  城西', '73万', '单价16591元/平米')
('https://image1.ljcdn.com/610100-inspection/ef4e5c14-a58c-4faa-a71d-529068b077aa.jpg.296x216.jpg', '捷瑞公园首付精典一居室精装 修', '捷瑞公园首府  ', '中楼层(共31层)板塔结合  -  城西', '85万', '单价16680元/平米')
('https://image1.ljcdn.com/610100-inspection/5a3d9839-8703-4c7d-b404-3762b1dcb856.jpg.296x216.jpg', '大唐世家，满三满二，LOFT住宅。', '大唐世家  ', '中楼层(共19层)塔楼  -  城西', '147万', '单价17480元/平米')
('https://image1.ljcdn.com/610100-inspection/test-b254e6e5-0e09-47b2-9cd3-5fbd06342615.png.296x216.jpg', '丰庆公园 西工大 2梯3户 朝南两居', '西市佳园  ', '低楼层(共26层)板塔结合  -  城西', '235万', '单价26705元/平米')
('https://image1.ljcdn.com/610100-inspection/3be67409-853e-4321-a438-47818e561c5b.jpg.296x216.jpg', '西安锦园 南北通透精装六居室 顶层特大复式 产权清晰', '西安锦园  ', '高楼层(共11层)板塔结合  -  城西', '630万', '单价20258元/平米')
('https://image1.ljcdn.com/610100-inspection/421df09d-e53f-4b9e-b7d8-9ed3176ef9f5.jpg.296x216.jpg', '地铁房、户型好视野广，交通便利', '天朗莱茵小城  ', '中楼层(共27层)塔楼  -  城西', '149万', '单价16349元/平米')
('https://image1.ljcdn.com/610100-inspection/628333e4-6e35-4938-923d-22109af00fc3.jpg.296x216.jpg', '莲湖区 大兴东路  天朗大兴郡瀚苑  精装修  带车位', '天朗大兴郡瀚苑  ', '低楼层(共11层)板塔结合  -  城西', '240万', '单价18246元/平米')
('https://image1.ljcdn.com/610100-inspection/6fd4a72d-960f-436a-b869-3883e21fb9e1.jpg.296x216.jpg', '精装三居室，满五满二，拎包入住，可按揭，采光很好', '宏林尚品  ', '低楼层(共33层)塔楼  -  城北', '138万', '单价14604元/平米')
('https://image1.ljcdn.com/610100-inspection/5b36aa83-7aac-4496-8833-5bb9f4f56b2b.jpg.296x216.jpg', '西城芳洲 精装三居室 配套齐全 产权清晰 随时交易', '西城芳洲  ', '高楼层(共24层)塔楼  -  城西', '175万', '单价14694元/平米')
('https://image1.ljcdn.com/610100-inspection/05cfd42c-43fa-4271-8181-dccca68b146f.jpg.296x216.jpg', '大唐世家 四室公摊小 有赠送面积', '大唐世家  ', '高楼层(共6层)板楼  -  城西', '140万', '单价9982元/平米')
('https://image1.ljcdn.com/610100-inspection/373059b1-c097-42c5-b235-2db17b727bcd.jpg.296x216.jpg', '西关正街 晨光御苑 不临街 无遮挡 满五满二 随时可签', '晨光御苑  ', '高楼层(共26层)板塔结合  -  城西', '125万', '单价15669元/平米')
('', '西二环大唐世家高层复式值得入手', '大唐世家  ', '中楼层(共19层)塔楼  -  城西', '77万', '单价16924元/平米')
('https://image1.ljcdn.com/610100-inspection/test-0e2eae3f-c541-4639-b751-1d8dc957f0f4.png.296x216.jpg', '莲湖生活家  任务地址:城西莲湖区丰禾路80号 2室1厅 86万', '莲湖生活家  任务地址:城西莲湖区丰禾路80号  ', '中楼层(共7层)板塔结合  -  城西', '86万', '单价10012元/平米')
('https://image1.ljcdn.com/610100-inspection/232d4d7a-8234-416d-8659-a519137b2d27.jpg.296x216.jpg', '龙湖星悦荟大兴东路天朗大兴郡翰苑 精装  采光好', '天朗大兴郡瀚苑  ', '中楼层(共26层)板塔结合  -  城西', '235万', '单价18503元/平米')
('https://image1.ljcdn.com/610100-inspection/37270985-c6bf-4ecb-877f-d4807d0ff220.jpg.296x216.jpg', '地铁口配套齐全2居室 生活便利户型方正', '天朗莱茵小城  ', '低楼层(共27层)板塔结合  -  城西', '120万', '单价15114元/平米')
('https://image1.ljcdn.com/610100-inspection/f8259beb-2dc2-4b82-bd78-ffc551ada58a.jpg.296x216.jpg', '西市佳园，精装修，西南朝向，采光透亮，业主急售', '西市佳园  ', '高楼层(共34层)塔楼  -  城西', '185万', '单价19681元/平米')
('https://image1.ljcdn.com/610100-inspection/6913d55a-ddb0-4818-8a57-59a15898b821.jpg.296x216.jpg', '土门商圈 西城芳洲 满五满二 交通便利 诚意出售东南向', '西城芳洲  ', '中楼层(共24层)塔楼  -  城西', '165万', '单价13854元/平米')
('https://image1.ljcdn.com/610100-inspection/2b05460f-78f5-4d92-9109-601826d42f48.jpg.296x216.jpg', '百益雅苑 小高层 2居室 诚心出售', '百益雅苑  ', '高楼层(共13层)板楼  -  城西', '118万', '单价12282元/平米')
('https://image1.ljcdn.com/610100-inspection/04363e8c-dd5e-4eee-b201-5a4b6bbb7536.jpg.296x216.jpg', '土门成熟商圈  交通便利 老式住宅的绿化 鸟语花香', '航空工业局住宅  ', '高楼层(共5层)暂无数据  -  城西', '46万', '单价8922元/平米')
('https://image1.ljcdn.com/610100-inspection/test-f3ffeb85-eda9-4b5d-80dc-acf094f04f13.png.296x216.jpg', '捷瑞公园 家电齐全，纯南户型，看房方便', '捷瑞公园首府  ', '中楼层(共31层)板塔结合  -  城西', '75万', '单价14718元/平米')
('https://image1.ljcdn.com/610100-inspection/test-77f940b3-7abd-4c98-a302-91691d8927b4.png.296x216.jpg', '西市佳园精装两室 纯南户型 家电家具赠送！！！', '西市佳园  ', '低楼层(共34层)塔楼  -  城西', '160万', '单价20558元/平米')
('https://image1.ljcdn.com/610100-inspection/68178679-7f05-428f-af2f-7eec17b99484.jpg.296x216.jpg', '此房满五满二，中间楼层无遮挡，精装修，家具家电全送', '旭景名园  ', '中楼层(共25层)板塔结合  -  城西', '269万', '单价15759元/平米')
('https://image1.ljcdn.com/610100-inspection/test-2a6cc90e-58c6-45bc-882a-14af259ab9b0.png.296x216.jpg', '经典三室诚心出售，采光充足，视野开阔。', '枫韵沁园  ', '高楼层(共24层)板塔结合  -  城北', '180万', '单价15940元/平米')
('https://image1.ljcdn.com/610100-inspection/22eec5a5-7b98-40ce-93b9-867675f248b7.jpg.296x216.jpg', '天鹅湾 毛坯房 中高层 大两居', '金辉天鹅湾  ', '高楼层(共33层)暂无数据  -  城北', '160万', '单价16873元/平米')
('https://image1.ljcdn.com/610100-inspection/4d9c1f69-2570-451a-b47a-a707ee1ad06d.jpg.296x216.jpg', '西市佳园 简装两居室 西北向 不吵闹', '西市佳园  ', '中楼层(共34层)塔楼  -  城西', '150万', '单价17905元/平米')
('https://image1.ljcdn.com/610100-inspection/acc5eb17-9733-498a-bf69-ddf92b3f78f8.jpg.296x216.jpg', '莲湖区蔚蓝花城196平300万四居南北通透业主靠谱出售', '蔚蓝花城  ', '高楼层(共6层)板楼  -  城西', '270万', '单价13776元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_uploada03feabe-ecfb-41ea-9f65-79e6d128409e.jpg.296x216.jpg', '亚美韦博大厦 公园美宅 地铁口 带车位', '亚美伟博广场  ', '高楼层(共25层)暂无数据  -  城西', '330万', '单价18642元/平米')
('https://image1.ljcdn.com/610100-inspection/test-25ee015b-4c71-478d-a190-727fee85b294.png.296x216.jpg', '东尚观湖 园林小区 精装两室。。', '东尚观湖  ', '中楼层(共29层)板塔结合  -  城西', '135万', '单价15399元/平米')
('https://image1.ljcdn.com/610100-inspection/7ca1b556-3a54-4455-bf0e-2fe566d0b42a.jpg.296x216.jpg', '高绿化，70住宅，南北通透，满5满2', '公园天下  ', '中楼层(共24层)板楼  -  城西', '280万', '单价23475元/平米')
('https://image1.ljcdn.com/610100-inspection/22e0ed6e-617e-4bb3-bfbb-ad38ea8e5811.jpg.296x216.jpg', '交通便利 学 校门口，公园旁边，生活方便', '解家村小区  ', '中楼层(共7层)板楼  -  城西', '80万', '单价10991元/平米')
('https://image1.ljcdn.com/610100-inspection/dbfb1feb-f045-46b8-96e7-a0340febd82d.jpg.296x216.jpg', '捷瑞公园   精装一居  中间楼层', '捷瑞公园首府  ', '高楼层(共31层)板塔结合  -  城西', '85万', '单价16041元/平米')
('https://image1.ljcdn.com/610100-inspection/test-84b92e4f-a3f8-476f-b8c8-5bb7e44cb41f.png.296x216.jpg', '天朗巨作，品质小区，高绿化，适宜居住。', '天朗大兴郡瀚苑  ', '高楼层(共26层)板塔结合  -  城西', '210万', '单价18348元/平米')
('https://image1.ljcdn.com/610100-inspection/f902e707-7986-45df-a177-7969e30a7891.jpg.296x216.jpg', '精装修，采光好，满五满二，loft户型', '大唐世家  ', '高楼层(共19层)塔楼  -  城西', '125万', '单价18503元/平米')
('https://image1.ljcdn.com/610100-inspection/rsp_pic_upload7e9bb9a3-f5f8-4b4e-85a1-b8c64fc541c4.jpg.296x216.jpg', '南北通透，满五满二，顶跃带阳光房', '西港国际花园  ', '高楼层(共11层)板楼  -  城西', '1000万', '单价38993元/平米')
('https://image1.ljcdn.com/610100-inspection/bc6c9e64-9ca9-49fc-9dc2-97705f81373f.jpg.296x216.jpg', '城西西二环 大唐世家 毛坯两居   用你的方式装扮她', '大唐世家  ', '高楼层(共19层)塔楼  -  城西', '81万', '单价18000元/平米')
('https://image1.ljcdn.com/610100-inspection/f60bb393-d521-4630-be2e-6237662e61fa.jpg.296x216.jpg', '大唐世家 3室2厅 97万', '大唐世家  ', '高楼层(共6层)板塔结合  -  城西', '97万', '单价12315元/平米')
('https://image1.ljcdn.com/610100-inspection/81a39e3b-4288-44d3-a76f-365d42bf78c6.jpg.296x216.jpg', '莲湖区 二环南路西段 粮食局家属院75平 88万南向两居', '粮食局家属院  ', '高楼层(共8层)塔楼  -  城西', '83万', '单价11137元/平米')
