('https://image1.ljcdn.com/350200-inspection/59c36ec8-af6d-42e7-be4e-2e6750771102.jpg.296x216.jpg', '聚镇毛坯三房  116平  价格可谈', '聚镇  | 3室2厅 | 116.53平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2013年建塔楼  -  锦园', '255万', '单价21883元/平米')
('https://image1.ljcdn.com/350200-inspection/823b0a5e-d1f6-40a6-92af-3bfcb23446e4.JPG.296x216.jpg', '集美桥头古龙御景，精装大两房，', '古龙御景一期北区  | 2室2厅 | 90.64平米 | 南 北 | 其他 | 有电梯', '高楼层(共20层)2010年建塔楼  -  集美其它', '330万', '单价36408元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadad749469-8f4c-432b-ad60-b51187cc9e32.jpg.296x216.jpg', '中航城C座 复式楼中楼  赠送面积大  装修精致', '中航城国际社区C座  | 5室2厅 | 136平米 | 南 | 精装 | 有电梯', '低楼层(共9层)2015年建板楼  -  集美新城', '700万', '单价51471元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload83b63992-e16b-4ba9-9397-fc52c9d906a1.JPG.296x216.jpg', '海上五月花通透三房，看海景 满二过户', '海上五月花五期  | 3室2厅 | 101.52平米 | 南 | 毛坯 | 有电梯', '中楼层(共33层)2014年建板楼  -  集美其它', '340万', '单价33491元/平米')
('https://image1.ljcdn.com/350200-inspection/7c6a77e3-74ee-4c12-9e12-f2dae035d18b.JPG.296x216.jpg', '集美中1心花园正规两房，高楼层采光，楼上有搭盖', '集美中心花园  | 2室2厅 | 79.08平米 | 东 | 精装 | 无电梯', '高楼层(共6层)2009年建板楼  -  集美文教区', '310万', '单价39201元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload2e214d60-4f8d-47a9-871c-7bec8a8a9011.jpg.296x216.jpg', '中航城国际社区C座 二楼复式边套，赠送大露台', '中航城国际社区C座  | 4室2厅 | 138.03平米 | 东南 | 精装 | 有电梯', '低楼层(共26层)2015年建板楼  -  集美新城', '500万', '单价36225元/平米')
('https://image1.ljcdn.com/350200-inspection/289fa187-1422-4141-b7a9-4ecb92b4a280.JPG.296x216.jpg', '泉水湾高层朝南大两房  满五唯一', '泉水湾一期  | 2室2厅 | 85.91平米 | 南 | 精装 | 有电梯', '高楼层(共27层)2010年建板楼  -  集美其它', '300万', '单价34921元/平米')
('https://image1.ljcdn.com/350200-inspection/71d6522c-cda9-447f-83f2-8bd866826c2d.JPG.296x216.jpg', '四季芳园 简单装修 中楼层 采光好', '四季芳园  | 3室2厅 | 127.14平米 | 南 | 简装 | 无电梯', '中楼层(共7层)板楼  -  集美文教区', '380万', '单价29889元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload5aaf61ad-4041-4498-a4be-0d8362022c46.JPG.296x216.jpg', '古龙御景中高层精装海景房 满五年免增值税', '古龙御景一期南区  | 3室2厅 | 121平米 | 南 | 其他 | 有电梯', '中楼层(共19层)2010年建塔楼  -  集美其它', '325万', '单价26860元/平米')
('https://image1.ljcdn.com/350200-inspection/4be59a6f-d234-4245-8a8b-04f228e02cd2.jpg.296x216.jpg', '中海品质物业 两房一卫 生活舒适 带阳台 客主朝南', '中海锦城国际  | 2室2厅 | 84.7平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2015年建板楼  -  锦园', '215万', '单价25384元/平米')
('https://image1.ljcdn.com/350200-inspection/f6b164d8-34ca-4e00-8829-a3d01aa91bf6.JPG.296x216.jpg', '南北通透大两房，边套采光好，楼层适中。', '集美永祥花园  | 2室2厅 | 91.72平米 | 东南 | 精装', '高楼层(共11层)板楼  -  集美其它', '255万', '单价27803元/平米')
('https://image1.ljcdn.com/350200-inspection/6ebd9c7b-dcc8-4422-b1f2-8e4ec11e2dd0.JPG.296x216.jpg', '海上五月花 南北通透的3房 自住精装修 看海高层 满2年', '海上五月花三期  | 3室2厅 | 93.25平米 | 南 北 | 精装 | 有电梯', '高楼层(共34层)2014年建板楼  -  集美其它', '360万', '单价38606元/平米')
('https://image1.ljcdn.com/350200-inspection/ca683d8c-f41f-4075-99ad-ef3bccdcc3d4.JPG.296x216.jpg', 'BRT沿线 嘉农商贸城精装楼中楼', '嘉农商贸城  | 3室2厅 | 80.15平米 | 南 北 | 简装 | 有电梯', '低楼层(共3层)板楼  -  集美文教区', '160万', '单价19963元/平米')
('https://image1.ljcdn.com/350200-inspection/213cf569-1681-45da-bf45-66f725f51a9c.jpg.296x216.jpg', '新华都旁 马銮社区 精装三房 南北通 适合居住', '马銮公寓  | 3室2厅 | 98.89平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1995年建板楼  -  杏南', '188万', '单价19012元/平米')
('https://image1.ljcdn.com/350200-inspection/bbc6f929-a41a-4f1c-be2c-8bf3efc24e14.jpg.296x216.jpg', '夏商大学康城二期  大四房  高楼层', '夏商大学康城二期  | 4室2厅 | 125.01平米 | 南 北 | 其他 | 有电梯', '高楼层(共26层)2009年建板楼  -  锦园', '285万', '单价22799元/平米')
('https://image1.ljcdn.com/350200-inspection/ef36a41a-ce51-4c61-85ec-d6a56ea2b537.JPG.296x216.jpg', '水晶湖郡   精装 大五房 业主诚意出售', '水晶湖郡B区  | 5室2厅 | 188.05平米 | 南 北 | 简装 | 有电梯', '低楼层(共27层)2014年建板楼  -  集美新城', '750万', '单价39884元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload4a48cd53-399b-46da-b854-bf428f1e40f3.JPG.296x216.jpg', '盛光路 3室1厅 335万', '盛光路  | 3室1厅 | 115.61平米 | 南 | 简装 | 无电梯', '中楼层(共7层)板楼  -  集美文教区', '335万', '单价28977元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload598d2569-483d-464b-b3d8-065e639262a7.jpg.296x216.jpg', '鑫锦家园大4房 居家装修 可拎包入住！业主诚心出售！', '鑫锦家园南区  | 4室2厅 | 144.35平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)塔楼  -  锦园', '260万', '单价18012元/平米')
('https://image1.ljcdn.com/350200-inspection/15055aad-636f-474e-ad9f-b57c8f37076f.JPG.296x216.jpg', '招商海德公园 高层大4房 视野采光好 带车位 单价低', '招商海德公园  | 4室2厅 | 219.54平米 | 南 | 毛坯 | 有电梯', '45层2015年建板楼  -  集美其它', '630万', '单价28697元/平米')
('https://image1.ljcdn.com/120000-inspection/e61a9828-2149-42b2-b1d7-838d85cb36b8.jpg.296x216.jpg', '中海锦城国际精装两房，格局好。', '中海锦城国际  | 2室2厅 | 84.68平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2015年建板楼  -  锦园', '220万', '单价25981元/平米')
('https://image1.ljcdn.com/350200-inspection/21f01d93-50a2-45bc-bc9e-86f3a812db34.jpg.296x216.jpg', '此房满屋唯一，  小户型总价低。楼层适中。', '马銮公寓  | 2室1厅 | 66.69平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1995年建板楼  -  杏南', '146万', '单价21893元/平米')
('https://image1.ljcdn.com/350200-inspection/c7cfa03c-d2a8-4c3d-b199-0345e6360646.JPG.296x216.jpg', '悦美嘉园 大四房 一线湖景房 满两年了 随时可看', '悦美（月美嘉园）  | 4室2厅 | 146.24平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2010年建塔楼  -  杏南', '468万', '单价32003元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_uploadb22d42bd-b2f4-4d6d-b23b-7ca50e20d9e8.JPG.296x216.jpg', '古龙明珠上厝户型高层，3房朝南均可以看海。', '古龙明珠  | 3室2厅 | 94.2平米 | 东南 | 精装 | 有电梯', '高楼层(共12层)2006年建塔楼  -  集美文教区', '405万', '单价42994元/平米')
('https://image1.ljcdn.com/120000-inspection/4d2ab64f-3d0d-4793-a3fe-bce2da78f14f.jpg.296x216.jpg', '一梯两户  总高9层  自住舒服', '中航城国际社区C座  | 3室2厅 | 112.84平米 | 东南 | 毛坯 | 有电梯', '高楼层(共9层)2015年建板楼  -  集美新城', '440万', '单价38994元/平米')
('https://image1.ljcdn.com/350200-inspection/b33453ce-7d80-4e5c-999c-37ca6e9eae21.JPG.296x216.jpg', '泉水湾一期 2室2厅 305万', '泉水湾一期  | 2室2厅 | 87.72平米 | 南 | 精装 | 有电梯', '中楼层(共27层)2010年建板塔结合  -  集美其它', '305万', '单价34770元/平米')
('https://image1.ljcdn.com/350200-inspection/f42ed3db-b5f8-4869-a0d6-1485fb1eb1f6.JPG.296x216.jpg', '古龙御景一期 精装三房三卫双阳台 高层看海景', '古龙御景一期南区  | 3室2厅 | 141.76平米 | 南 北 | 其他 | 有电梯', '中楼层(共19层)2010年建塔楼  -  集美其它', '420万', '单价29628元/平米')
('https://image1.ljcdn.com/350200-inspection/79d3e4e8-8985-441f-bc6f-0803f49c31ca.jpg.296x216.jpg', '正规四房 高楼层 双阳台 看中庭 景观面好 诚意出售', '万科金域华府二期  | 4室2厅 | 128.87平米 | 西南 | 精装 | 有电梯', '高楼层(共47层)2015年建板楼  -  杏林桥头', '458万', '单价35540元/平米')
('https://image1.ljcdn.com/350200-inspection/426c4675-e602-4d04-a5dd-dd83052f594a.JPG.296x216.jpg', '三房两卫小住宅，空间格局合理，配套齐全。', '联发杏林湾一号三期  | 3室2厅 | 121平米 | 南 | 毛坯', '高楼层(共47层)2014年建板楼  -  杏林桥头', '430万', '单价35538元/平米')
('https://image1.ljcdn.com/350200-inspection/2075ddca-ca6b-4eb7-90ba-bf86c64df87a.jpg.296x216.jpg', '集美  南北 双阳台 正规三房 诚意出售', '双桥明珠  | 3室2厅 | 121平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2007年建板楼  -  灌口', '262万', '单价21653元/平米')
('https://image1.ljcdn.com/350200-inspection/e6dcb3ed-9ee0-40da-854b-74a29fb11d2b.jpg.296x216.jpg', '乐安新村 3室2厅 225万', '乐安新村  | 3室2厅 | 96.23平米 | 南 北 | 其他', '低楼层(共7层)板楼  -  集美文教区', '225万', '单价23382元/平米')
('https://image1.ljcdn.com/350200-inspection/5f799a2b-2d72-4f73-a776-dd44dcd2898e.JPG.296x216.jpg', '海德公园 自住精装修大3房 高层可看海 视野无遮挡 满2', '招商海德公园  | 3室2厅 | 123.98平米 | 南 | 精装 | 有电梯', '46层2014年建板楼  -  集美其它', '399万', '单价32183元/平米')
('https://image1.ljcdn.com/350200-inspection/25867376-c40a-45f9-8092-29eada7c5677.JPG.296x216.jpg', '印斗路舒适大四房，南北通透，采光通风良好', '印斗路小区  | 4室2厅 | 142.02平米 | 南 北 | 简装', '高楼层(共7层)板楼  -  集美文教区', '490万', '单价34503元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload9219f4ce-80f5-4deb-86d1-50dba56de01a.JPG.296x216.jpg', '集美学府soho 挑高4.8米 配套成熟齐全', '集美学府soho  | 1室1厅 | 42.31平米 | 西 | 简装 | 无电梯', '高楼层(共8层)2009年建板楼  -  集美文教区', '80万', '单价18909元/平米')
('https://image1.ljcdn.com/120000-inspection/ed75f507-772c-4801-9f0f-1ac761c5f546.jpg.296x216.jpg', '聚镇正规四房 采光充足 看中庭', '聚镇  | 4室2厅 | 129.33平米 | 南 | 简装 | 有电梯', '高楼层(共33层)2013年建板楼  -  锦园', '365万', '单价28223元/平米')
('https://image1.ljcdn.com/350200-inspection/5311ad66-dc80-4abe-9189-00f91f87515f.jpg.296x216.jpg', '满两年 东南朝向 自住装修  价格可议  两房改三房', '联发杏林湾一号二期  | 3室2厅 | 86.79平米 | 东南 | 精装 | 有电梯', '低楼层(共39层)2016年建塔楼  -  杏林桥头', '322万', '单价37102元/平米')
('https://image1.ljcdn.com/350200-inspection/182d97c3-6ebf-461b-bc50-f72be7c247fd.JPG.296x216.jpg', '泉水湾二期 嘉庚体育馆旁 南北通透 自住装修', '泉水湾二期  | 4室2厅 | 128.42平米 | 南 北 | 精装 | 有电梯', '低楼层(共24层)2010年建板楼  -  集美其它', '520万', '单价40493元/平米')
('https://image1.ljcdn.com/350200-inspection/rsp_pic_upload487b43af-eb19-48d7-8e04-2b1352ef5f34.jpg.296x216.jpg', '中航城高层复式 可看湖 风景好', '中航城国际社区C座  | 4室2厅 | 127.57平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2015年建板楼  -  集美新城', '600万', '单价47034元/平米')
('https://image1.ljcdn.com/350200-inspection/ed718921-cf2a-420e-abcf-b6e48c2f3993.JPG.296x216.jpg', '泉水湾高层小两房 总价低 全明结构 满两年', '泉水湾一期  | 2室2厅 | 63.14平米 | 北 | 毛坯 | 有电梯', '高楼层(共27层)2010年建板楼  -  集美其它', '220万', '单价34844元/平米')
('https://image1.ljcdn.com/350200-inspection/a153e661-861a-484d-a5ef-b7e89ef2eed2.JPG.296x216.jpg', '南北通透，光照充足；卧室带飘窗；户型方正，全明格局', '莲花尚院  | 3室2厅 | 128.28平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共33层)2013年建板楼  -  集美新城', '395万', '单价30793元/平米')
('https://image1.ljcdn.com/350200-inspection/89590bcb-0811-416a-ad9e-803dd81ffe5e.JPG.296x216.jpg', '古龙明珠，高楼层，可以看海，上错户型', '古龙明珠  | 3室2厅 | 89.08平米 | 南 | 精装 | 有电梯', '高楼层(共12层)2006年建塔楼  -  集美文教区', '415万', '单价46588元/平米')
('https://image1.ljcdn.com/350200-inspection/b96ea4ab-351e-45cb-997f-350c545763a6.jpg.296x216.jpg', '杏林桥头，万科一期，精装大四房', '万科金域华府一期  | 4室2厅 | 81.97平米 | 南 | 其他 | 有电梯', '低楼层(共40层)2015年建板楼  -  杏林桥头', '345万', '单价42089元/平米')
('https://image1.ljcdn.com/350200-inspection/80c9bfcc-8eb0-4d2b-9ea0-48ab570f87ac.JPG.296x216.jpg', '新景舜弘天籁 标准层高楼中层 四房两卫 零公摊', '新景舜弘天籁  | 4室2厅 | 91.46平米 | 南 | 简装 | 有电梯', '中楼层(共30层)2012年建板楼  -  集美其它', '310万', '单价33895元/平米')
('https://image1.ljcdn.com/120000-inspection/c0c12be6-dd65-46e0-85f0-8c6132f70d00.jpg.296x216.jpg', '大学康城单身公寓 精装入住 高楼层 诚心出售 看房方便', '夏商大学康城一期  | 1室1厅 | 47.48平米 | 南 | 精装 | 有电梯', '高楼层(共25层)2008年建板楼  -  锦园', '120万', '单价25274元/平米')
('https://image1.ljcdn.com/120000-inspection/ce19f2d8-6805-4400-96cd-6bf8e7630056.jpg.296x216.jpg', '改善品质 中航城C区 洋房带 露台 和 地下室 毛坯', '中航城国际社区C座  | 3室2厅 | 133.18平米 | 东南 | 毛坯 | 有电梯', '低楼层(共9层)2015年建板楼  -  集美新城', '530万', '单价39796元/平米')
('https://image1.ljcdn.com/350200-inspection/32f9c126-b140-4310-8933-1cf57cb2a5fa.jpg.296x216.jpg', '集美花园 精装三房 满五省税 拎包入住', '集美花园东区  | 3室2厅 | 112.93平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)1998年建板楼  -  集美文教区', '328万', '单价29045元/平米')
('https://image1.ljcdn.com/350200-inspection/dd9ff02b-cb25-43a5-97f1-c45f12cbd2d0.JPG.296x216.jpg', '本房顶楼带阁楼户型，使用面积160多平米。', '红树康桥  | 5室3厅 | 82.22平米 | 南 北 | 精装 | 有电梯', '高楼层(共12层)2010年建板塔结合  -  集美文教区', '460万', '单价55948元/平米')
('https://image1.ljcdn.com/350200-inspection/d012676c-997d-4561-9863-d809b9249d63.jpg.296x216.jpg', '顶楼复式楼中楼 南北通 户型方正 全明格局 赠送露台', '宁宝花园  | 4室2厅 | 179.62平米 | 南 | 简装 | 无电梯', '高楼层(共5层)2003年建板楼  -  杏东', '485万', '单价27002元/平米')
('https://image1.ljcdn.com/350200-inspection/bf41263d-f082-4a6f-bdfe-725afabeb8ed.jpg.296x216.jpg', '橡树湾小洋房，南北通透4房3阳台，满两年', '橡树湾  | 4室2厅 | 154.4平米 | 南 北 | 毛坯 | 无电梯', '中楼层(共6层)2015年建板楼  -  杏北', '480万', '单价31089元/平米')
('https://image1.ljcdn.com/350200-inspection/e0ed23ef-f4cf-4539-9a0a-8503fb554ed3.jpg.296x216.jpg', '有装修，三房两厅两卫，双阳台，动静分离，朝南阳光足', '万科金域华府一期  | 3室2厅 | 119.52平米 | 南 | 精装 | 有电梯', '低楼层(共39层)2015年建板楼  -  杏林桥头', '370万', '单价30958元/平米')
('https://image1.ljcdn.com/350200-inspection/abfb9c20-0780-432a-97fc-c3c1e026f0f4.jpg.296x216.jpg', '中骏四季阳光 全朝南3房 自住装修 换房急售 看房方便', '中骏四季阳光  | 3室2厅 | 90.18平米 | 南 | 精装 | 有电梯', '低楼层(共22层)2014年建板楼  -  厦门北站商业区', '235万', '单价26059元/平米')
('https://image1.ljcdn.com/350200-inspection/d10407ab-e238-4871-ab4c-87e1235d07e9.jpg.296x216.jpg', '好楼位置一线海景 四房 少有户型', '联发杏林湾一号三期  | 4室2厅 | 179.71平米 | 东南 | 其他', '高楼层(共26层)板楼  -  杏林桥头', '720万', '单价40065元/平米')
('https://image1.ljcdn.com/350200-inspection/d962c511-d360-44c2-8500-bc92538a5f7c.JPG.296x216.jpg', '泉水湾二期 3室2厅 436万', '泉水湾二期  | 3室2厅 | 124.56平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共24层)2010年建板塔结合  -  集美其它', '436万', '单价35004元/平米')
('https://image1.ljcdn.com/350200-inspection/b1a83231-bb88-4ae9-bc6b-188916288f91.jpg.296x216.jpg', '万科金域华府二期 2室2厅 275万', '万科金域华府二期  | 2室2厅 | 86平米 | 西南 | 其他 | 有电梯', '高楼层(共41层)2015年建板楼  -  杏林桥头', '275万', '单价31977元/平米')
('https://image1.ljcdn.com/120000-inspection/905ee6f8-2b26-4fe3-9b09-000a1e7e24ca.jpg.296x216.jpg', '金銮湾 正规三房 高楼层 视野开阔 可看海', '金銮湾  | 3室2厅 | 151.99平米 | 西南 | 毛坯 | 有电梯', '高楼层(共31层)2010年建板楼  -  杏南', '405万', '单价26647元/平米')
('https://image1.ljcdn.com/350200-inspection/7ff3c231-f65f-40f2-a6f2-7e13ed407176.jpg.296x216.jpg', '中航城国际社区C座 3室2厅 449万', '中航城国际社区C座  | 3室2厅 | 117.58平米 | 东南 | 其他 | 有电梯', '中楼层(共9层)2015年建板楼  -  集美新城', '449万', '单价38187元/平米')
('https://image1.ljcdn.com/350200-inspection/c42712f4-8e6d-4fc5-a66d-42a6b7b66d99.JPG.296x216.jpg', '古龙明珠，高楼层，三个房间朝东向全看海，上下错户型', '古龙明珠  | 3室2厅 | 93.48平米 | 东 南 | 精装 | 有电梯', '高楼层(共12层)2006年建塔楼  -  集美文教区', '410万', '单价43860元/平米')
('https://image1.ljcdn.com/350200-inspection/39f0ae05-4472-4716-a730-0674fee14a9c.jpg.296x216.jpg', '夏商大学康城三期 4室2厅 285万', '夏商大学康城三期  | 4室2厅 | 127.36平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2009年建板塔结合  -  锦园', '285万', '单价22378元/平米')
('https://image1.ljcdn.com/350200-inspection/0e64d776-505e-4663-ac95-dd1e987357fe.JPG.296x216.jpg', '水晶湖郡 大平层 双主卧 景观好', '水晶湖郡B区  | 4室2厅 | 192.48平米 | 南 | 简装 | 有电梯', '低楼层(共30层)2014年建板楼  -  集美新城', '750万', '单价38966元/平米')
('https://image1.ljcdn.com/120000-inspection/f026a306-6623-4d80-80d3-b27c0bcdb28c.jpg.296x216.jpg', '此房为中海寰宇天下联排别墅 赠送大', '中海寰宇天下   | 联排别墅 | 4室3厅 | 230.31平米 | 南 | 其他 | 无电梯', '3层暂无数据  -  杏林桥头', '1280万', '单价55578元/平米')
('https://image1.ljcdn.com/350200-inspection/5cda3659-7eae-4ebd-8b30-4f030daf9c63.jpg.296x216.jpg', '聚镇正规两房 简装修 高楼层 视野开阔 价格可谈', '聚镇  | 2室2厅 | 87.14平米 | 南 | 简装 | 有电梯', '高楼层(共29层)2013年建板楼  -  锦园', '190万', '单价21804元/平米')
('https://image1.ljcdn.com/120000-inspection/d23888c5-c2ea-4bd6-8b9c-b694f0240107.jpg.296x216.jpg', '金海湾 4室2厅 415万', '金海湾  | 4室2厅 | 134.21平米 | 东南 | 其他 | 有电梯', '低楼层(共10层)2010年建板楼  -  杏林桥头', '415万', '单价30922元/平米')
('https://image1.ljcdn.com/350200-inspection/c5dce088-5db5-4c4f-8cc7-8386c548666d.jpg.296x216.jpg', '中海寰宇天下 朝南 海景 业主诚意出售', '中海寰宇天下  | 2室2厅 | 82.56平米 | 南 | 精装 | 有电梯', '高楼层(共39层)2014年建塔楼  -  杏林桥头', '285万', '单价34521元/平米')
