('https://image1.ljcdn.com/500000-inspection/e63f98d4-2e2f-4685-af74-6bcc2ef140b3.JPG.296x216.jpg', '精装正规三房室，朝中庭，采光好视野佳。', '鹏润蓝海C区  | 3室2厅 | 112.35平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2006年建塔楼  -  观音桥', '170万', '单价15132元/平米')
('https://image1.ljcdn.com/500000-inspection/4a83ee2f-be3b-4ad7-b8bc-dc26d828b671.jpg.296x216.jpg', '配套巴shu小、初、高，居家舒适，配套成熟，交通便利', '鲁能星城十一街区  | 2室2厅 | 84平米 | 南 | 简装 | 有电梯', '低楼层(共30层)2008年建板塔结合  -  龙头寺', '180万', '单价21429元/平米')
('https://image1.ljcdn.com/500000-inspection/a1e769bd-bf3e-41fb-a331-ae3514272da6.JPG.296x216.jpg', '光华可乐小镇+清水2房+看房方便', '光华可乐小镇B区  | 2室2厅 | 78.57平米 | 西 | 毛坯 | 有电梯', '低楼层(共32层)2012年建塔楼  -  南桥寺', '120万', '单价15274元/平米')
('https://image1.ljcdn.com/500000-inspection/6728aba4-0032-4a88-a66a-08e6f0a3697e.jpg.296x216.jpg', '首创鸿恩二期 清水三房 中间楼层 套内99.6 出入方便', '首创鸿恩国际生活区  | 3室2厅 | 120.12平米 | 西北 | 毛坯 | 有电梯', '低楼层(共33层)2012年建板楼  -  大石坝', '195万', '单价16234元/平米')
('https://image1.ljcdn.com/500000-inspection/79c02356-b8ca-48a0-8253-a477b77e0dda.jpg.296x216.jpg', '房子是住家装修，证在手，现在业主在外地看不到房子', '飞扬世纪  | 2室1厅 | 71.55平米 | 东南 | 简装', '高楼层(共28层)2007年建塔楼  -  观音桥', '110万', '单价15374元/平米')
('https://image1.ljcdn.com/500000-inspection/036e2eec-f6de-471f-a85e-fd4faadad115.jpg.296x216.jpg', '悠哉悠宅《精装两房+院馆赠送7平方+大型商超800米》', '悠哉悠宅  | 2室2厅 | 79平米 | 南 | 精装', '高楼层(共33层)2012年建塔楼  -  南桥寺', '125万', '单价15823元/平米')
('https://image1.ljcdn.com/500000-inspection/ba469b89-7b94-49ad-b9a6-16b2c3255256.jpg.296x216.jpg', '家益佳禾园正规三房，清水房，满五年，业主诚心出售。', '家益佳禾园D区  | 3室2厅 | 107平米 | 东南 | 毛坯', '高楼层(共33层)塔楼  -  南桥寺', '130万', '单价12150元/平米')
('https://image1.ljcdn.com/500000-inspection/51221094-6c58-4203-a304-90aa279f18aa.JPG.296x216.jpg', '北滨路 龙湖春森彼岸 清水看江大三房 业主急售', '龙湖春森彼岸  | 3室2厅 | 124.69平米 | 东 | 毛坯 | 有电梯', '高楼层(共37层)2008年建塔楼  -  北滨路', '275万', '单价22055元/平米')
('https://image1.ljcdn.com/500000-inspection/cc94e1b7-b40c-4576-a750-f1e37fb9fc5d.JPG.296x216.jpg', '融景城看江清水三房97平 205万', '融景城尚峰  | 3室2厅 | 97平米 | 东南 | 其他 | 有电梯', '中楼层(共47层)2015年建塔楼  -  五里店', '205万', '单价21135元/平米')
('https://image1.ljcdn.com/500000-inspection/6afb2f19-7286-421c-b768-b563e979baf4.jpg.296x216.jpg', '鲁能星城九街区 住家精装两房 可读巴蜀', '鲁能星城九街区  | 2室2厅 | 83.95平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2009年建板塔结合  -  龙头寺', '160万', '单价19059元/平米')
('https://image1.ljcdn.com/500000-inspection/4cf3a271-a858-4fc1-85da-c0fcc469729d.JPG.296x216.jpg', '龙湖源著南区精装2房+书房+家具家电+源著天街+公园', '龙湖源著南区  | 2室2厅 | 87.22平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2012年建塔楼  -  石子山', '185万', '单价21211元/平米')
('https://image1.ljcdn.com/500000-inspection/5de45452-a928-412d-978e-be4d5c4b9421.jpg.296x216.jpg', '中海紫御江山紫峰  精装三室一卫  满二  业主住家装修', '中海紫御江山紫峰  | 3室2厅 | 111.8平米 | 西 | 精装 | 有电梯', '中楼层(共48层)2013年建塔楼  -  江北嘴', '210万', '单价18784元/平米')
('https://image1.ljcdn.com/500000-inspection/8c759542-d5fa-4c7c-81e3-5d408a135b04.jpg.296x216.jpg', '凤凰湾驭城清水3房两卫 中间楼层 小区环境好', '凤凰湾驭城  | 3室2厅 | 85.72平米 | 西北 | 毛坯 | 有电梯', '中楼层(共18层)2015年建塔楼  -  石马河', '138万', '单价16099元/平米')
('https://image1.ljcdn.com/500000-inspection/f65858b2-03ca-48af-baeb-0a05a4558ec3.jpg.296x216.jpg', '东方港湾新上两房 住家装修 拎包入住 采光充足 朝中庭', '东方港湾  | 2室1厅 | 62.92平米 | 西南 | 精装 | 有电梯', '低楼层(共30层)2005年建塔楼  -  大石坝', '85万', '单价13510元/平米')
('https://image1.ljcdn.com/500000-inspection/8d57d974-5bd5-4c4b-ba54-4cfd7a7c0ae0.jpg.296x216.jpg', '北滨路 珠江国际小区 全款证在手', '珠江国际  | 2室1厅 | 103平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2013年建塔楼  -  北滨路', '210万', '单价20389元/平米')
('https://image1.ljcdn.com/500000-inspection/9f78b45b-9d13-44d3-8a7b-00fa5562d4b3.jpg.296x216.jpg', '北岸江山东区 清水3房，业主诚心出售', '国兴北岸江山东区  | 3室2厅 | 109平米 | 南 | 毛坯 | 有电梯', '地下室(共33层)2013年建塔楼  -  北滨路', '160万', '单价14679元/平米')
('https://image1.ljcdn.com/500000-inspection/2f64c956-8551-4c67-b11e-81be71a88279.jpg.296x216.jpg', '紫御江山 装修两房 户型方正 采光视野好 小区品质高', '中海紫御江山御湾  | 2室2厅 | 81.11平米 | 西北 | 其他 | 有电梯', '高楼层(共33层)2015年建塔楼  -  江北嘴', '190万', '单价23425元/平米')
('https://image1.ljcdn.com/500000-inspection/7f30ca5a-f3a6-4bbc-a757-2dc18193c803.JPG.296x216.jpg', '北滨路 龙湖春森彼岸洋房 板式结构', '龙湖春森彼岸  | 4室2厅 | 150.7平米 | 南 | 毛坯 | 有电梯', '中楼层(共11层)2008年建板塔结合  -  北滨路', '338万', '单价22429元/平米')
('https://image1.ljcdn.com/500000-inspection/81c728e9-adef-4bf5-821b-b164de75e0b4.jpg.296x216.jpg', '观音桥，邦兴渝珠花苑，精装三房，看中庭，采光好', '邦兴渝珠花苑  | 3室2厅 | 144.72平米 | 南 | 精装 | 有电梯', '高楼层(共12层)2000年建塔楼  -  观音桥', '175万', '单价12093元/平米')
('https://image1.ljcdn.com/500000-inspection/37ab25de-4b01-4ab9-a692-dad97c1707a7.jpg.296x216.jpg', '开发商精装修 正三房双卫 采光好', '恒大中央广场  | 3室2厅 | 117.23平米 | 南 | 精装', '中楼层(共31层)板楼  -  江北嘴', '215万', '单价18341元/平米')
('https://image1.ljcdn.com/500000-inspection/b9c4eea3-8e2f-4940-b73a-7b1876f4e209.JPG.296x216.jpg', '龙湖源著北区 精装一改二户型 领包入住', '龙湖源著北区  | 2室1厅 | 58平米 | 西 | 精装 | 有电梯', '中楼层(共39层)2015年建塔楼  -  石子山', '110万', '单价18966元/平米')
('https://image1.ljcdn.com/500000-inspection/a31ff0fc-1f13-40b6-b00a-0a0a32dc3653.JPG.296x216.jpg', '金科十年城北区 3室2厅 180万', '金科十年城北区  | 3室2厅 | 108.78平米 | 南 | 毛坯 | 有电梯', '高楼层(共34层)2013年建塔楼  -  石马河', '170万', '单价15628元/平米')
('https://image1.ljcdn.com/500000-inspection/99cbb887-274b-402b-88c9-a1cf04a46d6c.jpg.296x216.jpg', '龙湖源著 中间层洋房 楼间距开阔 清水房', '龙湖源著北区  | 3室2厅 | 152平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共8层)2011年建塔楼  -  石子山', '345万', '单价22698元/平米')
('https://image1.ljcdn.com/500000-inspection/6d807ca8-96c8-4a6f-8c36-531f1986b12e.jpg.296x216.jpg', '五里店华新都市花园精装修两室两厅双阳台 拎包入住', '华新都市花园  | 2室2厅 | 95.35平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2009年建塔楼  -  五里店', '150万', '单价15732元/平米')
('https://image1.ljcdn.com/500000-inspection/021c92ec-42e2-4e23-8d13-e4382da20fcb.jpg.296x216.jpg', '乐园经典户型 精装三房 楼层适中 朝中庭住家安静', '保利江上明珠乐园  | 3室2厅 | 84平米 | 东北 | 精装 | 有电梯', '中楼层(共33层)2018年建塔楼  -  鸿恩寺', '150万', '单价17858元/平米')
('https://image1.ljcdn.com/500000-inspection/603ea651-9c3e-45d5-88f5-b1095e98623d.jpg.296x216.jpg', '江北金科丽苑精装正规3房双卫双阳台双轻轨龙头寺公园', '金科丽苑  | 3室3厅 | 147.8平米 | 北 | 其他 | 有电梯', '低楼层(共18层)2002年建板楼  -  五里店', '166万', '单价11232元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload63657b47-0790-474e-84e5-098fb964bb17.jpg.296x216.jpg', '江北区金科十年城装修跃层洋房 居家安静 端头户型', '金科十年城洋房  | 5室1厅 | 175.49平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)2008年建板楼  -  石马河', '265万', '单价15101元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload1c5aee23-cee5-43c8-93ac-b5e90951aea8.JPG.296x216.jpg', '招商江湾城，清水四房，朝南看中庭，位置安静', '招商江湾城  | 4室2厅 | 156.81平米 | 东南 | 毛坯 | 有电梯', '高楼层(共32层)2011年建板楼  -  北滨路', '350万', '单价22321元/平米')
('https://image1.ljcdn.com/500000-inspection/d26ce74c-6eb5-40fb-b2a5-3531364f8d77.jpg.296x216.jpg', '巴蜀城装修两房保养新业主诚心出售', '庆业巴蜀城  | 2室2厅 | 85.6平米 | 西 | 精装 | 有电梯', '高楼层(共34层)2007年建塔楼  -  五里店', '133万', '单价15538元/平米')
('https://image1.ljcdn.com/500000-inspection/4d36d104-f75b-4e6f-8d6e-732b58ef617b.jpg.296x216.jpg', '紫御江山 板式结构 一线江景  东南朝向 随时看房', '中海紫御江山御湾  | 4室2厅 | 170平米 | 东南 | 其他 | 有电梯', '低楼层(共15层)2015年建板楼  -  江北嘴', '380万', '单价22353元/平米')
('https://image1.ljcdn.com/500000-inspection/3e1eae56-3707-436d-afd5-aaca463dc19a.JPG.296x216.jpg', '江北区 北滨路 龙湖春森彼岸 高层顶跃 看江效果好！', '龙湖春森彼岸  | 5室2厅 | 346.75平米 | 南 | 毛坯 | 有电梯', '高楼层(共32层)2008年建塔楼  -  北滨路', '750万', '单价21630元/平米')
('https://image1.ljcdn.com/500000-inspection/d124d9a8-d6b3-47b1-86ba-8382b8cc6b10.jpg.296x216.jpg', '带入户花园 全欧式装修 拎包入住', '长安丽都  | 3室2厅 | 144平米 | 东 南 | 精装 | 有电梯', '中楼层(共11层)2008年建塔楼  -  五里店', '230万', '单价15973元/平米')
('https://image1.ljcdn.com/500000-inspection/7bf085f4-c2f1-4420-9964-9183d1355375.jpg.296x216.jpg', '万科洋房 清水4房 看中庭 满两年', '万科御澜道  | 4室2厅 | 156平米 | 南 | 毛坯 | 有电梯', '高楼层(共11层)2016年建板楼  -  江北嘴', '370万', '单价23718元/平米')
('https://image1.ljcdn.com/500000-inspection/48db0b1a-67ba-435a-839c-c7df3a059b57.jpg.296x216.jpg', '金科十年城东区，装修两室两厅一卫，超大阳台', '金科十年城东区  | 2室2厅 | 73.42平米 | 东南 | 简装 | 有电梯', '高楼层(共29层)2008年建塔楼  -  石马河', '126万', '单价17162元/平米')
('https://image1.ljcdn.com/500000-inspection/36528ad6-3f52-4d97-bb74-251305f55f20.JPG.296x216.jpg', '北滨路 龙湖品质楼盘 看江 简美式装修 可直接拎包入住', '龙湖春森彼岸  | 2室2厅 | 94.5平米 | 西南 | 精装 | 有电梯', '中楼层(共39层)2008年建暂无数据  -  北滨路', '230万', '单价24339元/平米')
('https://image1.ljcdn.com/500000-inspection/0348c6f8-f6b0-428c-97d8-e5c12f5435be.jpg.296x216.jpg', '龙湖源著装修四房 端头户型 带车位 朝南', '龙湖源著北区  | 4室2厅 | 145平米 | 南 | 精装 | 有电梯', '中楼层(共8层)2011年建塔楼  -  石子山', '355万', '单价24483元/平米')
('https://image1.ljcdn.com/500000-inspection/5b0bb37d-ce5a-4625-bd6f-70f5aa26aff3.jpg.296x216.jpg', '中海北滨华庭 品质楼盘 居家安静 带装修 业主诚心出售', '中海北滨华庭  | 4室2厅 | 134.15平米 | 南 | 精装 | 有电梯', '低楼层(共32层)塔楼  -  大石坝', '173万', '单价12897元/平米')
('https://image1.ljcdn.com/500000-inspection/b25594d0-5d72-4c66-8b12-41ff78e7c3ba.jpg.296x216.jpg', '江北区 临北滨路观音桥 清水 三房加书房 看房方便', '保利江上明珠畅园  | 3室2厅 | 122平米 | 东南 | 其他 | 有电梯', '高楼层(共28层)2014年建塔楼  -  鸿恩寺', '200万', '单价16394元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload7ce2be42-bf94-420c-8986-6a8fe6cdb3ae.jpg.296x216.jpg', '江北区北滨路融景城澜岸清水3房一线江景', '融景城澜岸  | 3室2厅 | 144平米 | 南 | 毛坯 | 有电梯', '中楼层(共30层)2013年建塔楼  -  北滨路', '320万', '单价22223元/平米')
