('https://image1.ljcdn.com/370200-inspection/188b722e-678e-40b2-9b6e-49c62bc1dd3f.JPG.296x216.jpg', '天泰奥园 精装平层套二 南北通透 户型好 拎包入住', '天泰奥园  | 2室2厅 | 100.92平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2007年建板楼  -  十梅庵', '225万', '单价22295元/平米')
('https://image1.ljcdn.com/370200-inspection/765f6bfb-5110-4743-ad2c-b8f05803875a.JPG.296x216.jpg', '天泰迦南美地精装复式套一，可改套二，满五唯一', '天泰迦南美地  | 1室1厅 | 76.84平米 | 南 | 其他 | 有电梯', '中楼层(共16层)2010年建塔楼  -  十梅庵', '140万', '单价18220元/平米')
('https://image1.ljcdn.com/370200-inspection/b312a01a-015c-43c5-862e-df91752aa3eb.jpg.296x216.jpg', '配套设施齐全，双气入户，装修不错，赠送储藏室', '西樱花小区  | 3室1厅 | 118.72平米 | 南 北 | 其他 | 无电梯', '低楼层(共5层)2002年建板楼  -  世纪公园', '190万', '单价16005元/平米')
('https://image1.ljcdn.com/370200-inspection/test-568542b0-36bc-4782-84b6-4078c0ce9a89.png.296x216.jpg', '免双税地铁站 金日紫都 套三双卫 70年产权 看房方便', '金日紫都  | 3室2厅 | 121.6平米 | 南 北 | 简装 | 有电梯', '中楼层(共15层)2010年建板楼  -  农业大学', '220万', '单价18093元/平米')
('https://image1.ljcdn.com/370200-inspection/5eb1870a-4744-4098-a6b0-5ba5d6b811ad.JPG.296x216.jpg', '香邑漫步 2室1厅 162万', '香邑漫步  | 2室1厅 | 88平米 | 南 北 | 其他', '中楼层(共5层)2011年建板楼  -  夏庄', '162万', '单价18410元/平米')
('https://image1.ljcdn.com/370200-inspection/57ce78b0-9933-44f2-b3d5-12a694c2eede.JPG.296x216.jpg', '南北通透，低公摊，精装修，配套成熟，不临街不靠路', '加州枫景  | 2室2厅 | 104.36平米 | 南 北 | 其他 | 有电梯', '高楼层(共6层)2006年建板楼  -  城阳实验二小', '220万', '单价21081元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadb29a7fd7-e8d3-4df7-840c-5a810aa39103.JPG.296x216.jpg', '南北通透三居室 婚房装修送维修基金 换房急售 采光好', '祥泰正阳东郡  | 3室1厅 | 92.88平米 | 南 北 | 精装 | 有电梯', '低楼层(共22层)2013年建板楼  -  瑞阳路', '199万', '单价21426元/平米')
('https://image1.ljcdn.com/370200-inspection/a863e702-ad77-4d46-8775-653439d3da17.jpg.296x216.jpg', '刚满两年，免公维，看房方便，南北通透户型', '春城花园  | 2室2厅 | 90.89平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2008年建板楼  -  世纪公园', '157万', '单价17274元/平米')
('https://image1.ljcdn.com/370200-inspection/2b210d56-19ca-4480-9ca6-fab5c5d064f0.jpeg.296x216.jpg', '高新区蔚蓝群岛精装套三  业主诚心卖  位置好', '卓越蔚蓝群岛  | 3室2厅 | 109.8平米 | 南 北 | 其他', '中楼层(共10层)2015年建暂无数据  -  女姑', '210万', '单价19126元/平米')
('https://image1.ljcdn.com/370200-inspection/8f205904-0233-4689-88d0-9141a3ed6a28.JPG.296x216.jpg', '都霖馨苑 毛坯套二 南北通透 南卧南厅 带窗', '都霖馨苑  | 2室1厅 | 90.39平米 | 南 北 | 毛坯 | 有电梯', '中楼层(共11层)2010年建板楼  -  瑞阳路', '165万', '单价18255元/平米')
('https://image1.ljcdn.com/370200-inspection/a28d8ade-2497-4d3a-97d9-685dd264b313.JPG.296x216.jpg', '山水茶苑云头崮内，可爬山可观水，度假修养的好去处', '山水茶苑  | 3室2厅 | 158平米 | 南 北 | 精装', '中楼层(共4层)暂无数据  -  夏庄', '260万', '单价16456元/平米')
('https://image1.ljcdn.com/370200-inspection/ea717210-c8b0-408a-97e8-141b040b4643.JPG.296x216.jpg', '鑫江水青木华 2室1厅 180万', '鑫江水青木华  | 2室1厅 | 93.56平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2012年建板楼  -  流亭', '180万', '单价19239元/平米')
('https://image1.ljcdn.com/370200-inspection/b344e0c6-344d-4abe-b0ed-7a216d2435d0.JPG.296x216.jpg', '陽光美寓 4室2厅 200万', '陽光美寓  | 4室2厅 | 128.21平米 | 南 | 其他', '高楼层(共6层)2008年建板楼  -  流亭', '200万', '单价15600元/平米')
('https://image1.ljcdn.com/370200-inspection/69f3a36c-64fa-4998-9d0c-15175d66d620.JPG.296x216.jpg', '山水嘉园精装套二，南北通透， 楼层好', '山水嘉园  | 2室1厅 | 95.63平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2014年建板楼  -  十梅庵', '196万', '单价20496元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload41d794ce-489a-46d1-a3d2-ee0b1978570c.JPG.296x216.jpg', '都霖美景 上叠 业主诚心出售 看房方便', '都霖美景   | 联排别墅 | 5室2厅 | 330平米 | 南 | 其他 | 无电梯', '4层2008年建暂无数据  -  瑞阳路', '660万', '单价20000元/平米')
('https://image1.ljcdn.com/370200-inspection/9663b5e5-9077-4718-8432-061321d5e15a.JPG.296x216.jpg', '首付48万 御景尚都二期 精装修 双南卧南厅', '御景尚都二期  | 2室1厅 | 89.62平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2014年建板楼  -  瑞阳路', '160万', '单价17854元/平米')
('https://image1.ljcdn.com/370200-inspection/69582bdd-91e0-4c54-a3f6-a0fbe0769cee.JPG.296x216.jpg', '阳光美誉 精装套二户型方正不挡光 看房方便 价格可谈', '陽光美寓  | 2室1厅 | 86.76平米 | 南 北 | 其他', '高楼层(共6层)2008年建板楼  -  流亭', '148万', '单价17059元/平米')
('https://image1.ljcdn.com/370200-inspection/44d8742b-35dc-4bfb-8b97-412570996b2e.jpg.296x216.jpg', '春城花园  精装套二  楼层好  诚心出售', '春城花园  | 2室2厅 | 92.62平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2008年建板楼  -  世纪公园', '175万', '单价18895元/平米')
('https://image1.ljcdn.com/370200-inspection/8da2efa6-2cb5-4e0e-8aa8-b7be88ee63f8.JPG.296x216.jpg', '鑫江水青木华 顶加阁 套四 南北通透全明 满五年免双税', '鑫江水青木华  | 4室2厅 | 73.65平米 | 南 | 其他', '高楼层(共6层)2012年建板楼  -  流亭', '180万', '单价24440元/平米')
('https://image1.ljcdn.com/370200-inspection/84ee3fe5-f3c6-4ced-8f26-77d31846b3f7.JPG.296x216.jpg', '中铁华胥美邦东西通透，采光好，诚心出售，看房方便', '中铁华胥美邦  | 2室1厅 | 86.14平米 | 西 | 其他 | 有电梯', '中楼层(共17层)2015年建板楼  -  流亭', '158万', '单价18343元/平米')
('https://image1.ljcdn.com/370200-inspection/d067f557-8fc7-4df6-a157-72596a968ee7.jpg.296x216.jpg', '华城路三小区，精装套三，温馨舒适，适宜居住', '华城路三小区  | 3室2厅 | 118.87平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1997年建板楼  -  太阳城', '165万', '单价13881元/平米')
('https://image1.ljcdn.com/370200-inspection/4c9e147e-5715-4602-a965-243f0cf0d37a.JPG.296x216.jpg', '一南一北卧  价格便宜。。采光充足', '都霖馨苑  | 2室1厅 | 85.25平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2012年建板楼  -  瑞阳路', '160万', '单价18769元/平米')
('https://image1.ljcdn.com/370200-inspection/13ca88cf-19ef-4cce-b4dd-cb83c10f40a1.JPG.296x216.jpg', '都霖美景精装修大套四改善户型业主诚售看房方便', '都霖美景  | 4室2厅 | 145.08平米 | 南 北 | 其他 | 有电梯', '低楼层(共10层)2008年建板楼  -  瑞阳路', '236万', '单价16267元/平米')
('https://image1.ljcdn.com/370200-inspection/a5546905-9c42-4cc3-ab67-c112b46af826.jpg.296x216.jpg', '阳光公园壹号洋房送花园，送房屋维修基金。', '阳光公园1号  | 3室1厅 | 121.25平米 | 南 北 | 其他', '低楼层(共6层)2015年建板楼  -  世纪公园', '285万', '单价23506元/平米')
('https://image1.ljcdn.com/370200-inspection/c4de7535-ee35-4ce7-a30b-6b91452c95f2.JPG.296x216.jpg', '套四双卫，居家装修，诚心出售，期待有缘人。', '翰林苑  | 4室2厅 | 144.59平米 | 南 北 | 其他 | 有电梯', '中楼层(共20层)2003年建板楼  -  城阳实验二小', '286万', '单价19781元/平米')
('https://image1.ljcdn.com/370200-inspection/94c65997-684c-4f6d-8510-9b97654c86f6.JPG.296x216.jpg', '惜福镇新小区，98平方精装大套二可落户免双税南北通透', '怡馨苑  | 2室1厅 | 98.05平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2008年建板楼  -  惜福镇', '160万', '单价16319元/平米')
('https://image1.ljcdn.com/370200-inspection/5f3d0f24-5b70-4f2e-8519-224220330128.JPG.296x216.jpg', '怡馨苑 城阳十中 学 区房精装一楼复试', '怡馨苑  | 3室1厅 | 118.49平米 | 南 北 | 其他 | 有电梯', '低楼层(共9层)2009年建板楼  -  惜福镇', '235万', '单价19833元/平米')
('https://image1.ljcdn.com/370200-inspection/502bde3a-1a78-4384-a875-e3e39d8e4dde.JPG.296x216.jpg', '天泰城美立方，南北通透大套三，带阳台', '天泰城美立方  | 3室2厅 | 123.65平米 | 南 北 | 简装 | 有电梯', '高楼层(共9层)2012年建板楼  -  十梅庵', '260万', '单价21028元/平米')
('https://image1.ljcdn.com/370200-inspection/a3775852-7cd4-4c02-9519-e539f85a0be1.JPG.296x216.jpg', '天泰迦南美地 精装套二 双南卧 南厅 楼层好', '天泰迦南美地  | 2室1厅 | 78.13平米 | 南 | 精装 | 有电梯', '中楼层(共16层)2010年建塔楼  -  十梅庵', '166万', '单价21247元/平米')
('https://image1.ljcdn.com/370200-inspection/910a15ff-ce55-44c2-9efb-0956223e59ed.jpg.296x216.jpg', '仁和居 南北通透 顶加阁  套三双卫 免双税  户型方正', '仁和居  | 3室2厅 | 125.67平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2002年建板楼  -  农业大学', '220万', '单价17507元/平米')
('https://image1.ljcdn.com/370200-inspection/1f7b95ae-614a-484d-ac46-07148da3e49a.JPG.296x216.jpg', '天泰城南北通透 户型好 采光好 满五唯一 看房有钥匙', '天泰奥园  | 2室2厅 | 81.01平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2007年建板楼  -  十梅庵', '158万', '单价19504元/平米')
('https://image1.ljcdn.com/370200-inspection/e574158d-36ae-42ea-bc2c-323afe330c73.JPG.296x216.jpg', '中铁华胥美邦  南北通透 大套二 业主诚售', '中铁华胥美邦  | 2室2厅 | 94.04平米 | 南 北 | 简装 | 有电梯', '中楼层(共17层)2015年建板楼  -  流亭', '168万', '单价17865元/平米')
('https://image1.ljcdn.com/370200-inspection/010703f0-d1ee-483d-af3f-804e5d9b1534.jpg.296x216.jpg', '毛坯顶楼复式，免双税，附赠地下车位，电梯直通地下', '万科魅力之城  | 4室2厅 | 172.1平米 | 南 北 | 其他 | 有电梯', '高楼层(共13层)2012年建板楼  -  世纪公园', '355万', '单价20628元/平米')
('https://image1.ljcdn.com/370200-inspection/3394a73b-8df1-44f6-9cae-700320451818.JPG.296x216.jpg', '桃源居精装大套二 单价低 看房提前预约', '桃源居  | 2室1厅 | 103.95平米 | 南 | 精装 | 有电梯', '高楼层(共14层)2009年建板楼  -  家佳源', '160万', '单价15393元/平米')
('https://image1.ljcdn.com/370200-inspection/5df94fe6-8b68-43d4-baa9-f1e4528b561c.jpg.296x216.jpg', '林溪美地 精装套三 采光好 2010年小区', '林溪美地  | 3室1厅 | 109.28平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2011年建板楼  -  农业大学', '205万', '单价18760元/平米')
('https://image1.ljcdn.com/370200-inspection/0ff3215d-9ed7-4614-a782-c0c1ba7d5784.JPG.296x216.jpg', '御景尚都婚装全明套三送大平台看房方便', '御景尚都二期  | 3室1厅 | 95平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)2014年建板楼  -  瑞阳路', '192万', '单价20211元/平米')
('https://image1.ljcdn.com/370200-inspection/4a724348-4f07-4de5-96f0-534231de47d3.JPG.296x216.jpg', '中铁华胥美邦 86.80 套二南北通透 采光好视野开阔', '中铁华胥美邦  | 2室2厅 | 86.8平米 | 南 北 | 简装 | 有电梯', '高楼层(共16层)2015年建板楼  -  流亭', '167万', '单价19240元/平米')
('https://image1.ljcdn.com/370200-inspection/dd2eaea2-d2bc-42eb-a205-babb4b90e3ea.jpg.296x216.jpg', '白沙河畔 厚德森林国际 河景房 环境好 中间楼层采光足', '厚德森林国际  | 2室2厅 | 105.47平米 | 南 北 | 其他', '中楼层(共12层)2010年建板楼  -  流亭', '172万', '单价16308元/平米')
('https://image1.ljcdn.com/370200-inspection/60bda674-ce45-4012-9515-7e23d270ccbe.jpg.296x216.jpg', '精装套二，拎包入住，视野很好，采光充足。', '赛尚领寓  | 2室1厅 | 95.84平米 | 南 北 | 其他', '中楼层(共11层)2010年建板楼  -  世纪公园', '170万', '单价17738元/平米')
('https://image1.ljcdn.com/370200-inspection/e995bf60-761c-4be9-9b8f-d6cdb02c4dba.jpg.296x216.jpg', '金日紫都精装修套二，装修很好，户型方正', '金日紫都  | 2室1厅 | 86.88平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2010年建板楼  -  农业大学', '158万', '单价18187元/平米')
('https://image1.ljcdn.com/370200-inspection/047f0652-6d81-4b03-8c0f-da316220897a.JPG.296x216.jpg', '汇豪景苑 顶加阁  精装修  套三双卫 物业好 看房方便', '汇豪景苑  | 3室2厅 | 144.6平米 | 南 北 | 其他 | 有电梯', '高楼层(共6层)2007年建板楼  -  城阳实验二小', '410万', '单价28355元/平米')
('https://image1.ljcdn.com/370200-inspection/ee57cd73-9ee6-406c-aacf-6f3e541d75b6.JPG.296x216.jpg', '家佳源新小区，接地气的房子带40平花园，南北通透', '万科城市花园一期  | 2室1厅 | 85.85平米 | 南 北 | 其他 | 有电梯', '低楼层(共9层)2011年建板楼  -  家佳源', '200万', '单价23297元/平米')
('https://image1.ljcdn.com/370200-inspection/25c8c5b5-9a21-49de-8480-59668d80ac95.jpg.296x216.jpg', '小区环境很好，适合各年龄段居住。', '卓越蔚蓝群岛  | 3室1厅 | 111.01平米 | 南 北 | 其他 | 有电梯', '中楼层(共15层)2012年建板楼  -  女姑', '200万', '单价18017元/平米')
('https://image1.ljcdn.com/370200-inspection/f60914d0-8eaf-45a3-b1c2-efbc3d2fe717.JPG.296x216.jpg', '崂山水岸绿洲南向套一可改套二 采光好 诚心出售', '崂山水岸绿洲  | 2室1厅 | 71.07平米 | 南 | 其他', '中楼层(共15层)2005年建板楼  -  夏庄', '127万', '单价17870元/平米')
('https://image1.ljcdn.com/370200-inspection/fa825691-2f87-4687-bbe7-cc317c25fbf2.JPG.296x216.jpg', '春阳广场 免双税南北通透 精装修 采光无遮挡 换房急售', '春阳广场  | 2室1厅 | 123.18平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2006年建板楼  -  家佳源', '220万', '单价17861元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload4ad09b0e-19e3-4f21-b0fd-e88353051458.jpg.296x216.jpg', '小区地理位置优越，南北通透大套二', '盛世民生花园  | 2室2厅 | 102.96平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2006年建板楼  -  太阳城', '160万', '单价15541元/平米')
('https://image1.ljcdn.com/370200-inspection/30b05551-96a8-4820-ac35-dd15cc86da7a.JPG.296x216.jpg', '天泰城美立方精装套二，南北通透一楼带院，满五唯一', '天泰城美立方  | 2室2厅 | 81.76平米 | 南 北 | 其他 | 有电梯', '低楼层(共10层)2012年建板楼  -  十梅庵', '182万', '单价22261元/平米')
('https://image1.ljcdn.com/370200-inspection/e633cae8-72a3-47bf-9cc6-04957567b369.JPG.296x216.jpg', '中铁华胥美邦精装套三，全明户型', '中铁华胥美邦  | 3室3厅 | 99.79平米 | 南 北 | 其他 | 有电梯', '中楼层(共16层)2011年建板楼  -  流亭', '185万', '单价18539元/平米')
('https://image1.ljcdn.com/370200-inspection/21f0c7bf-a32b-4ddd-a84a-d11c7c875a16.jpg.296x216.jpg', '城阳高新区蔚蓝群岛 套三 两室朝阳 采光好 位置佳', '卓越蔚蓝群岛  | 3室2厅 | 133.97平米 | 南 | 简装 | 有电梯', '中楼层(共15层)2012年建板楼  -  女姑', '251万', '单价18736元/平米')
('https://image1.ljcdn.com/370200-inspection/365ecc3a-ae90-47d0-b9ed-c6a2d48cc689.JPG.296x216.jpg', '天泰迦南美地 2室1厅 179万', '天泰迦南美地  | 2室1厅 | 88.52平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2012年建板楼  -  十梅庵', '179万', '单价20222元/平米')
('https://image1.ljcdn.com/370200-inspection/e6c70b43-4f47-4028-8722-6aa65d8c773a.JPG.296x216.jpg', '华胥美邦 精装套三 业主基本未住 保护的很好', '中铁华胥美邦  | 3室2厅 | 98.43平米 | 南 北 | 其他 | 有电梯', '低楼层(共14层)2015年建板楼  -  流亭', '208万', '单价21132元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload87c6904f-d14a-4188-81c3-68b6946187da.JPG.296x216.jpg', '套二居家装修 ，南北通透户型好.........', '中铁华胥美邦  | 2室1厅 | 86.8平米 | 南 北 | 其他 | 有电梯', '中楼层(共16层)2015年建板楼  -  流亭', '165万', '单价19010元/平米')
('https://image1.ljcdn.com/370200-inspection/test-b3fb6364-e335-436f-8da9-b4bb6eb251d2.png.296x216.jpg', '经典套二  南北通透  精装 满五', '卓越蔚蓝群岛  | 2室2厅 | 86.11平米 | 南 北 | 精装 | 有电梯', '低楼层(共8层)2012年建板楼  -  女姑', '150万', '单价17420元/平米')
('https://image1.ljcdn.com/370200-inspection/1c7b05e0-2069-45ca-9465-eb29da0a2d01.JPG.296x216.jpg', '天泰奥园 套三精装修业主诚售满五年', '天泰奥园  | 3室2厅 | 101.44平米 | 南 北 | 精装 | 无电梯', '低楼层(共5层)2007年建板楼  -  十梅庵', '210万', '单价20702元/平米')
('https://image1.ljcdn.com/370200-inspection/4df5a794-51e2-4dc8-a578-781a5ce2cb97.JPG.296x216.jpg', '都霖馨苑，厅卧分离，精装修套一，全明户型，随时看房', '都霖馨苑  | 1室1厅 | 57.94平米 | 西北 | 其他 | 有电梯', '中楼层(共15层)2010年建板楼  -  瑞阳路', '105万', '单价18123元/平米')
('https://image1.ljcdn.com/370200-inspection/b3e99eb7-c296-4981-86bd-328122585b96.jpg.296x216.jpg', '房子精装修  社区和谐 配套成熟', '卓越蔚蓝群岛  | 1室1厅 | 39.97平米 | 北 | 精装', '低楼层(共10层)2011年建板楼  -  女姑', '66万', '单价16513元/平米')
('https://image1.ljcdn.com/370200-inspection/1bde12f9-b667-419d-8d5f-add4812cf947.JPG.296x216.jpg', '家佳源新上   南北通透套三   业主急售', '春阳花苑  | 3室1厅 | 101.16平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2002年建板楼  -  家佳源', '230万', '单价22737元/平米')
('https://image1.ljcdn.com/370200-inspection/3ed675be-af61-422b-9e2d-c281d1d82b31.JPG.296x216.jpg', '迦南美地精装套二 满五唯一诚心出售', '天泰迦南美地  | 2室1厅 | 78.13平米 | 南 | 其他 | 有电梯', '低楼层(共16层)2010年建塔楼  -  十梅庵', '165万', '单价21119元/平米')
('https://image1.ljcdn.com/370200-inspection/4c858c75-4de8-4d74-8b06-d09fe7f2b108.jpg.296x216.jpg', '南北通透格局好，视野宽阔，采光充足', '卓越蔚蓝群岛  | 3室2厅 | 135.27平米 | 南 北 | 其他 | 有电梯', '高楼层(共9层)2014年建板楼  -  女姑', '220万', '单价16264元/平米')
('https://image1.ljcdn.com/370200-inspection/5e44cc07-4472-4a9d-b996-2c825c2b9503.jpg.296x216.jpg', '阳光公园一号，洋房一楼带院，全明户型', '阳光公园1号  | 3室1厅 | 89.5平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2015年建板楼  -  世纪公园', '230万', '单价25699元/平米')
('https://image1.ljcdn.com/370200-inspection/test-27cd8256-0b7d-4bde-b8f8-9d2a744e1a20.png.296x216.jpg', '套三  精装修，采光足，交通便利', '天泰汉城区  | 3室2厅 | 131.17平米 | 南 | 精装 | 有电梯', '低楼层(共11层)2006年建板楼  -  十梅庵', '270万', '单价20584元/平米')
('https://image1.ljcdn.com/370200-inspection/0992c671-746d-4e6f-8a81-aef52e6a99fb.jpg.296x216.jpg', '弘通漫城 南北通透 全明户型 洋房 楼层好 视野宽阔', '弘通漫城  | 2室2厅 | 90.18平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2007年建板楼  -  世纪公园', '198万', '单价21957元/平米')
('https://image1.ljcdn.com/370200-inspection/58439904-0bbd-4cd2-9dee-5b6c3567707b.JPG.296x216.jpg', '新上元宝户型套三！（103平180万！）看房方便！', '康德居  | 3室1厅 | 101.05平米 | 南 | 精装', '中楼层(共5层)2002年建板楼  -  城阳实验二小', '170万', '单价16824元/平米')
('https://image1.ljcdn.com/370200-inspection/79b3c594-bc86-4ae0-938a-ff42f5cf624e.jpg.296x216.jpg', '金日紫都 洋房套三，全明东山户型 公摊小 楼层方便', '金日紫都  | 3室2厅 | 102.76平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2010年建板楼  -  农业大学', '195万', '单价18977元/平米')
('https://image1.ljcdn.com/370200-inspection/a55b5583-9670-4aa0-89ef-7874c8f7894e.jpg.296x216.jpg', '诚售精装套三双卫送阁楼 南北通透 看房方便！', '宝龙国际社区  | 3室1厅 | 144.17平米 | 南 北 | 其他 | 有电梯', '高楼层(共15层)2008年建板楼  -  世纪公园', '350万', '单价24277元/平米')
('https://image1.ljcdn.com/370200-inspection/test-ffda8ae3-77e6-425d-abb3-237a69f3ef3c.png.296x216.jpg', '高新区蔚蓝群岛高档装修小套三  采光好 视野好', '卓越蔚蓝群岛  | 3室2厅 | 85.65平米 | 南 北 | 其他', '中楼层(共15层)板楼  -  女姑', '160万', '单价18681元/平米')
('https://image1.ljcdn.com/370200-inspection/cb407bbf-3f7e-43ed-a24c-22255969e28f.JPG.296x216.jpg', '万科城市花园一期 3室1厅 360万', '万科城市花园一期  | 3室1厅 | 141.82平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2011年建板楼  -  家佳源', '360万', '单价25385元/平米')
('https://image1.ljcdn.com/370200-inspection/d5ba6685-3db6-49ba-926c-9ee1cb1ef8f2.JPG.296x216.jpg', '中铁华胥美邦 精装套四 户型好楼层好 业主诚售', '中铁华胥美邦  | 4室2厅 | 139.72平米 | 南 北 | 精装 | 有电梯', '高楼层(共14层)2015年建板楼  -  流亭', '235万', '单价16820元/平米')
('https://image1.ljcdn.com/370200-inspection/22eb3f6e-99ce-47c6-9818-a8a275ce179f.JPG.296x216.jpg', '正阳路 祥泰正阳东郡套三毛坯 和新房一样 从未出租', '祥泰正阳东郡  | 3室1厅 | 96.83平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共17层)2014年建板楼  -  瑞阳路', '180万', '单价18590元/平米')
