('https://image1.ljcdn.com/330100-inspection/8a25b2f3-e7f2-4845-a24d-8c748c15320c.jpg.296x216.jpg', '满二年，精装修，视野开阔，采光充足，房东诚心出售！', '竹海水韵  | 3室2厅 | 88.32平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2011年建板塔结合  -  闲林', '240万', '单价27174元/平米')
('https://image1.ljcdn.com/330100-inspection/090a12e7-b1b0-465e-a8d5-5057bc4ca687.jpg.296x216.jpg', '跃式大面积，送车位、阳台，改善看过来，居住有格调！', '风雅乐府  | 4室2厅 | 134.24平米 | 南 | 简装 | 有电梯', '高楼层(共31层)2011年建板楼  -  万达广场', '430万', '单价32033元/平米')
('https://image1.ljcdn.com/330100-inspection/ec51a046-9829-4d94-8d0f-14d53ca808e8.JPG.296x216.jpg', '蒙卡岸精装修大户型东边套小区中间位置', '华元蒙卡岸  | 3室2厅 | 117平米 | 南 北 | 精装 | 有电梯', '低楼层(共13层)2012年建板楼  -  翡翠城', '400万', '单价34189元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload49a9f78c-ca09-4763-a570-2f2a0127d91d.JPG.296x216.jpg', '环保材料精装修  看房方便  拎包入住', '闲林山水紫薇苑  | 3室2厅 | 135平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2009年建板楼  -  闲林', '300万', '单价22223元/平米')
('https://image1.ljcdn.com/330100-inspection/29f0ce2f-78b6-448c-829e-866e2eba1b06.JPG.296x216.jpg', '此房精装修 满两年 带阁楼 利用空间大', '岸上蓝山  | 5室2厅 | 84.84平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2013年建板楼  -  闲林', '275万', '单价32414元/平米')
('https://image1.ljcdn.com/330100-inspection/5666dbe3-b0e2-4273-9434-a57d99bbb672.JPG.296x216.jpg', '亿丰大四房，满5年，看房方便，地铁口600米', '亿丰蔚蓝郡  | 4室2厅 | 131.57平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共18层)2012年建板楼  -  良渚', '345万', '单价26222元/平米')
('https://image1.ljcdn.com/330100-inspection/test-bd6abc7a-e557-4860-a8de-408306aa6f48.png.296x216.jpg', '滨江品质楼盘，精装四房，采光明亮，有车位看房方便', '滨江西溪之星  | 4室2厅 | 120.47平米 | 南 北 | 精装', '中楼层(共6层)2016年建板楼  -  西溪', '545万', '单价45240元/平米')
('https://image1.ljcdn.com/330100-inspection/ad052976-3ee1-4c63-a12a-7ffce89d0155.jpg.296x216.jpg', '白鹭郡南，满二年，精装三房设计，视野开阔，采光好。', '良渚文化村白鹭郡南  | 3室2厅 | 87平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2010年建板楼  -  良渚', '256万', '单价29426元/平米')
('https://image1.ljcdn.com/330100-inspection/a199904c-08a2-4c0b-bb11-c73ac86a29aa.jpg.296x216.jpg', '惠都家园，精装修3房，东边套，满5年，送车位，诚售！', '惠都家园  | 3室1厅 | 84.61平米 | 南 北 | 其他', '中楼层(共18层)2011年建板楼  -  星桥', '211万', '单价24938元/平米')
('https://image1.ljcdn.com/330100-inspection/d6c83267-52c4-4cf7-b643-2fa4d896a1f5.jpg.296x216.jpg', '幸福里，拱墅区，精装两房，户型正气，中上楼层诚心卖', '亲亲家园四期  | 2室2厅 | 80.82平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2009年建板楼  -  三墩', '313万', '单价38729元/平米')
('https://image1.ljcdn.com/330100-inspection/6aa46a27-46f2-4678-bc6f-64bac9c984ba.jpg.296x216.jpg', '满五唯一，毛坯房，房东诚心出售', '竹海水韵  | 3室1厅 | 89.9平米 | 南 | 毛坯 | 有电梯', '中楼层(共16层)2011年建板塔结合  -  闲林', '220万', '单价24472元/平米')
('https://image1.ljcdn.com/330100-inspection/56144400-48b7-460a-b94d-1c40bf7f7970.jpg.296x216.jpg', '复地连城国际 4室2厅 320万', '复地连城国际  | 4室2厅 | 129.85平米 | 东 南 北 | 毛坯 | 有电梯', '中楼层(共15层)2011年建板楼  -  乔司', '320万', '单价24644元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadf2ac9645-6c8f-470b-9ad4-7466e6d03b88.jpg.296x216.jpg', '生活便捷，交通方便，生活配套完善，采光好', '九曲营小区  | 3室1厅 | 78平米 | 南 | 简装 | 无电梯', '中楼层(共7层)2000年建板楼  -  临平', '168万', '单价21539元/平米')
('https://image1.ljcdn.com/330100-inspection/f3db4ba7-73a4-4682-a882-bc5f0dffc2ca.jpg.296x216.jpg', '此房南北通透，采光充足，交通便利，景色优美。', '大华西溪风情  | 5室3厅 | 217平米 | 南 北 | 简装 | 无电梯', '中楼层(共4层)2014年建板楼  -  西溪', '830万', '单价38249元/平米')
('https://image1.ljcdn.com/330100-inspection/5dc4b1f1-1a36-490d-846b-03b2d579458d.jpg.296x216.jpg', '满五年，毛坯房，价格带车位，边套户型，看房有钥匙', '绿城桃源小镇  | 2室2厅 | 87.19平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共18层)2008年建板楼  -  小和山', '215万', '单价24659元/平米')
('https://image1.ljcdn.com/330100-inspection/d56c66a2-018a-4701-9192-a233ae02300d.jpg.296x216.jpg', '逸家电梯房 无综合税和个税 大房间大阳台更舒适', '东冠逸家  | 2室2厅 | 95.09平米 | 南 | 简装 | 有电梯', '中楼层(共9层)2008年建板楼  -  乔司', '235万', '单价24714元/平米')
('https://image1.ljcdn.com/330100-inspection/357e5455-95ff-4a03-bd4b-6ffcc56e8304.jpg.296x216.jpg', '毛坯 看房方便 中间楼层  采光足', '盛世嘉园  | 2室2厅 | 86.39平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共6层)2006年建板楼  -  闲林', '248万', '单价28708元/平米')
('https://image1.ljcdn.com/330100-inspection/d88edff9-5bcb-44d3-91fa-e1c7c677ec45.jpg.296x216.jpg', '此房满五年，税费低，精装修直接入住', '东方俊园  | 5室2厅 | 175.88平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2004年建板楼  -  临平', '378万', '单价21492元/平米')
('https://image1.ljcdn.com/330100-inspection/bfd06f2e-6556-4541-8e50-c9f9db208331.jpg.296x216.jpg', '康城国际满五唯一好房源强烈推荐', '理想康城国际  | 2室2厅 | 105平米 | 南 | 毛坯 | 有电梯', '低楼层(共24层)2007年建板塔结合  -  临平', '289万', '单价27524元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload47394d97-9d46-490a-95d1-0c1b87651f8e.jpg.296x216.jpg', '海派风景夹边套，楼层好位置佳，送超大阳台', '大华海派风景  | 3室2厅 | 86.19平米 | 南 | 毛坯 | 有电梯', '中楼层(共18层)2012年建板楼  -  万达广场', '310万', '单价35968元/平米')
('https://image1.ljcdn.com/330100-inspection/b98e6130-8c63-4c56-bb08-05f0f107dac4.jpg.296x216.jpg', '拱墅区 多层精装顶跃 免双税 权属清晰 诚心卖看房方便', '亲亲家园四期  | 3室3厅 | 92平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2009年建板楼  -  三墩', '395万', '单价42935元/平米')
('https://image1.ljcdn.com/330100-inspection/5a2cd8df-f4ab-4353-a008-7329701b35fa.jpg.296x216.jpg', '精装大三房 满五唯一 户型方正 采光良好 诚心出售', '复地连城国际  | 3室2厅 | 105.84平米 | 南 | 精装 | 有电梯', '中楼层(共15层)2011年建板楼  -  乔司', '278万', '单价26267元/平米')
('https://image1.ljcdn.com/330100-inspection/ad57b590-93d6-4b08-adbc-1e7ab3974122.jpg.296x216.jpg', '未来科技城 瑞城温莎郡 赠送面积多的毛坯小三房', '瑞城温莎郡  | 3室1厅 | 84.88平米 | 南 | 毛坯 | 有电梯', '高楼层(共32层)2014年建板塔结合  -  闲林', '250万', '单价29454元/平米')
('https://image1.ljcdn.com/330100-inspection/899cdaca-8db9-4846-a18f-c47567a2df9d.jpg.296x216.jpg', '未来科技城 五常板块花园洋房 爱丁郡 满2年', '爱丁郡  | 2室2厅 | 89.75平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2011年建板楼  -  翡翠城', '310万', '单价34541元/平米')
('https://image1.ljcdn.com/330100-inspection/f7286da9-691c-43d8-9566-c0826b11f5ed.jpg.296x216.jpg', '大华海派风景 3室2厅  送大露台  房东诚心出售', '大华海派风景  | 3室2厅 | 84.8平米 | 南 | 简装 | 有电梯', '低楼层(共18层)2012年建板楼  -  万达广场', '295万', '单价34788元/平米')
('https://image1.ljcdn.com/330100-inspection/ca12ea8a-6584-4f98-b8d5-dc73a2744bfc.jpg.296x216.jpg', '东海闲湖城 小两房 满二年 楼层位置好 价格带车位', '东海闲湖城印象加州  | 2室2厅 | 80.32平米 | 南 | 毛坯 | 有电梯', '中楼层(共32层)2015年建板楼  -  闲林', '202万', '单价25150元/平米')
('https://image1.ljcdn.com/330100-inspection/65bbbdc5-0bad-477f-9ce2-71d874b44cc0.jpg.296x216.jpg', '小区中间位置，电梯房，大面积，东边套，精装修', '闲林山水丹枫苑  | 3室2厅 | 148.05平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2008年建塔楼  -  闲林', '330万', '单价22290元/平米')
('https://image1.ljcdn.com/330100-inspection/e1c41946-0ec3-4cca-80a1-3a31e525e8fb.jpg.296x216.jpg', '绿城紫桂公寓 纯毛坯 跃层 4房2卫，带车位，诚心出售', '绿城紫桂公寓  | 4室2厅 | 84.34平米 | 南 | 其他', '高楼层(共5层)板楼  -  星桥', '240万', '单价28457元/平米')
('https://image1.ljcdn.com/330100-inspection/72b19c45-05f5-435f-a27e-636b0d5dbe6d.jpg.296x216.jpg', '满两年夹边套户型楼层好房东诚心出售', '竹海水韵  | 3室1厅 | 86.7平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2015年建板楼  -  闲林', '235万', '单价27105元/平米')
('https://image1.ljcdn.com/330100-inspection/2b5761cf-455d-40ee-b977-2338d11d4f6f.jpg.296x216.jpg', '跃式大面积，送多个阳台，改善看过来，居住有格调！', '风雅乐府  | 4室2厅 | 122.14平米 | 南 | 毛坯 | 有电梯', '低楼层(共27层)2012年建板楼  -  万达广场', '390万', '单价31931元/平米')
('https://image1.ljcdn.com/110000-inspection/cab0b9c0-1766-4b8e-b8f8-6799a9e7c40b.JPG.296x216.jpg', '盛世嘉园 自住中装 满五唯一 户型正气 南北通透', '盛世嘉园  | 2室2厅 | 84.67平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2006年建板楼  -  闲林', '230.5万', '单价27224元/平米')
('https://image1.ljcdn.com/330100-inspection/3baad383-3760-4e13-a6b2-85503083f0d8.jpg.296x216.jpg', '户型方正 双阳台 楼层好采光充足 诚心出售', '朗诗未来街区  | 2室2厅 | 70.08平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2015年建板楼  -  乔司', '215万', '单价30680元/平米')
('https://image1.ljcdn.com/110000-inspection/921e02c7-2c2b-40be-a4b2-0372e9449752.JPG.296x216.jpg', '盛世嘉园 LOFT上下两层 自住精装修 看房随时预约~', '盛世嘉园  | 1室1厅 | 67.96平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2006年建板楼  -  闲林', '199万', '单价29282元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload8cb5981b-ad9b-4751-b79e-9f5ff6262d75.jpg.296x216.jpg', '满五唯一税费少， 户型方正大三房，自住装修位置好', '华鼎豪园  | 3室2厅 | 141.8平米 | 南 | 精装 | 有电梯', '高楼层(共10层)2003年建板楼  -  临平', '338万', '单价23837元/平米')
('https://image1.ljcdn.com/330100-inspection/1bad41ba-463f-4f11-80d5-da01ee2666ab.jpg.296x216.jpg', '金都夏宫，满两年，中间楼层，品质小区，户型方正', '金都夏宫  | 2室2厅 | 82.7平米 | 南 | 毛坯 | 有电梯', '中楼层(共32层)2014年建板楼  -  临平', '195万', '单价23580元/平米')
('https://image1.ljcdn.com/330100-inspection/328fa58b-1580-4a8b-b9a3-f77a1a03b1ef.jpg.296x216.jpg', '满五年 交通便利 配套齐全 房屋南北通透 二号线开通', '亲亲家园二期  | 3室2厅 | 104.69平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共6层)板楼  -  三墩', '319万', '单价30471元/平米')
('https://image1.ljcdn.com/330100-inspection/b56432fe-bb8b-4539-9739-52921f7b204b.jpg.296x216.jpg', '大华海派风景 3室2厅 330万', '大华海派风景  | 3室2厅 | 84.72平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2012年建板楼  -  万达广场', '320万', '单价37772元/平米')
('https://image1.ljcdn.com/330100-inspection/7acfdcd4-4c68-4a57-85e6-ddb41a9866d0.jpg.296x216.jpg', '该房子满五唯一，精装修，户型方正。', '广厦天都城天湖苑  | 3室2厅 | 99.42平米 | 南 | 精装', '中楼层(共5层)2003年建板楼  -  星桥', '250万', '单价25146元/平米')
('https://image1.ljcdn.com/330100-inspection/167393d1-a400-410b-8c7e-656367526606.JPG.296x216.jpg', '房东自住精装修，户型方正，满两年，楼层好，诚售', '翡翠城  | 3室2厅 | 138.17平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2008年建板塔结合  -  翡翠城', '475万', '单价34378元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadc86db68f-e60b-4313-8651-f51a0e3f8300.jpg.296x216.jpg', '竹海水韵精装修两房，多层满两年无增值税，房东诚心卖', '竹海水韵  | 2室1厅 | 88.03平米 | 南 北 | 简装 | 有电梯', '低楼层(共11层)2011年建板塔结合  -  闲林', '210万', '单价23856元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadf363769c-19e6-4934-93d2-1e751ecc4bc3.jpg.296x216.jpg', '此房满五年 税费少 楼梯房 实用面积大 大面积 单价低', '广厦天都城天湖苑  | 5室2厅 | 232.11平米 | 南 西 北 | 毛坯', '高楼层(共5层)2003年建板楼  -  星桥', '400万', '单价17234元/平米')
('https://image1.ljcdn.com/330100-inspection/bfe38fc2-8b39-4a13-94a3-d03dc4d5da4a.jpg.296x216.jpg', '余之城 东边套 采光好 配套完善', '余之城  | 3室2厅 | 88.5平米 | 南 | 毛坯', '高楼层(共33层)2017年建板楼  -  临平', '280万', '单价31639元/平米')
('https://image1.ljcdn.com/330100-inspection/c8434d10-68fb-45d2-bb5b-f9c27b78c6d5.jpg.296x216.jpg', '楼层好，精装修，视野好，民水电，LOFT格局', '西溪八方城  | 2室2厅 | 51.22平米 | 西 | 简装 | 有电梯', '高楼层(共12层)2015年建板塔结合  -  未来科技城', '155万', '单价30262元/平米')
('https://image1.ljcdn.com/330100-inspection/a9af38fe-5e67-4c0a-b8c2-6598f147322a.jpg.296x216.jpg', '未来科技城 花园电梯洋房 满2年 精装 诚心出售', '爱丁郡  | 3室2厅 | 149.58平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2011年建板楼  -  翡翠城', '498万', '单价33294元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_upload40eec715-6a75-4034-9ea1-945510e77032.JPG.296x216.jpg', '白鹭郡南，满二年，东边套，中等装修，两房，看房方便', '良渚文化村白鹭郡南  | 2室2厅 | 89.14平米 | 南 | 简装 | 无电梯', '中楼层(共5层)2010年建板楼  -  良渚', '250万', '单价28046元/平米')
('https://image1.ljcdn.com/330100-inspection/41cfd7e4-ebcd-443b-9d1f-c7319a5e4e73.jpg.296x216.jpg', '下跃东边套户型，采光好，实用面积大，房东诚心出售', '大华海派风景  | 4室2厅 | 88.6平米 | 南 | 毛坯 | 有电梯', '中楼层(共11层)2012年建板楼  -  万达广场', '310万', '单价34989元/平米')
('https://image1.ljcdn.com/330100-inspection/bf2f95b1-0c2b-40c7-9410-9a432b3add61.jpg.296x216.jpg', '星运丽园小区环境好采光充足居住舒适', '星运丽园  | 2室1厅 | 67.19平米 | 东南 | 精装', '高楼层(共15层)2010年建暂无数据  -  星桥', '160万', '单价23814元/平米')
('https://image1.ljcdn.com/330100-inspection/abede654-7e67-4f70-96fa-c84adba944ce.jpg.296x216.jpg', '楼层好，采光好，两房朝南，带阳台', '月光苑  | 3室2厅 | 112平米 | 南 | 简装', '高楼层(共21层)2002年建暂无数据  -  临平', '220万', '单价19643元/平米')
('https://image1.ljcdn.com/330100-inspection/fad45b3c-f4f0-430b-a070-024b13328fff.JPG.296x216.jpg', '满五唯一，自住精装，好楼层，不沿马路全明户型', '亲亲家园三期  | 3室2厅 | 137.55平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)2006年建板楼  -  三墩', '420万', '单价30535元/平米')
('https://image1.ljcdn.com/330100-inspection/1397c21b-551b-4439-9b7a-56272fd60c4e.jpg.296x216.jpg', '亲亲家园经典户型  南北朝通透 大三房', '亲亲家园一期  | 3室2厅 | 118.64平米 | 南 北 | 简装 | 有电梯', '中楼层(共9层)2007年建板塔结合  -  三墩', '350万', '单价29502元/平米')
('https://image1.ljcdn.com/330100-inspection/c6856758-d8b1-4584-917c-3eb50ae0a330.jpg.296x216.jpg', '金都雅苑品质小区，满五唯一，拎包入住', '金都雅苑  | 3室2厅 | 97.51平米 | 南 | 简装 | 无电梯', '中楼层(共6层)2005年建板楼  -  翡翠城', '299万', '单价30664元/平米')
('https://image1.ljcdn.com/330100-inspection/fb5fb8ad-ff27-4193-8869-63370ca2cda3.jpg.296x216.jpg', '楼层好，交通便利，生活设施完善', '水车河弄  | 4室1厅 | 120.91平米 | 南 | 简装 | 无电梯', '高楼层(共5层)1996年建板楼  -  临平', '210万', '单价17369元/平米')
('https://image1.ljcdn.com/330100-inspection/b7fd1bcc-734a-4b2a-83af-60c2c5c5f807.JPG.296x216.jpg', '翡翠城一期满2年绿城物业纯毛坯', '翡翠城  | 4室2厅 | 169.52平米 | 南 | 毛坯 | 有电梯', '中楼层(共10层)2008年建板塔结合  -  翡翠城', '600万', '单价35395元/平米')
('https://image1.ljcdn.com/330100-inspection/d0b27dc9-3493-4b70-974f-da7b6b0ac1b0.jpg.296x216.jpg', '庭院深深\u3000户型方正精装修\u3000满二年 可带车位另算', '庭院深深  | 2室2厅 | 84平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2012年建板楼  -  闲林', '210万', '单价25000元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadef7cb5ae-d738-4b82-b344-eb0138d05dac.jpg.296x216.jpg', '房东诚心卖 看房方便 精装修20万', '竹海水韵  | 3室2厅 | 88.35平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2015年建板楼  -  闲林', '240万', '单价27165元/平米')
('https://image1.ljcdn.com/330100-inspection/test-a47b08f3-826a-4a6c-80c8-0a2237d79163.png.296x216.jpg', '89方三房两卫户型，自住装修，中间楼层，满五唯一', '闲林山水紫薇苑  | 3室2厅 | 89.07平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)2009年建板楼  -  闲林', '252万', '单价28293元/平米')
('https://image1.ljcdn.com/330100-inspection/1177f101-b565-44f3-8259-d22b133acf81.jpg.296x216.jpg', '龙湖香醍溪岸 3室2厅 240万', '龙湖香醍溪岸  | 3室2厅 | 133.66平米 | 南 | 精装', '中楼层(共26层)2013年建板楼  -  崇贤', '240万', '单价17957元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadcb146fa4-0072-42c2-b174-fc74003ed90f.jpg.296x216.jpg', '一楼带40方花园 精装修 位置好 户型方正', '亲亲家园二期  | 4室2厅 | 134.48平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2006年建板楼  -  三墩', '475万', '单价35322元/平米')
('https://image1.ljcdn.com/330100-inspection/2c6c80e7-1450-4a9e-a7b9-764851b06816.jpg.296x216.jpg', '广厦天都城天河苑，满五唯一没有双税，采光充足', '广厦天都城天河苑  | 3室2厅 | 104.93平米 | 南 | 简装', '高楼层(共5层)2007年建板楼  -  星桥', '209万', '单价19919元/平米')
('https://image1.ljcdn.com/330100-inspection/796a09a9-e870-463a-86d4-140e27b04f62.jpg.296x216.jpg', '拱墅地铁口 满5年 看房随时 业主诚心出售', '亲亲家园四期  | 2室1厅 | 85.6平米 | 南 北 | 简装 | 有电梯', '低楼层(共8层)2009年建板楼  -  三墩', '310万', '单价36215元/平米')
('https://image1.ljcdn.com/330100-inspection/test-dc0680e4-af7b-4554-8812-0b28958648ba.png.296x216.jpg', '宜家商圈 全新毛坯房 一手交付从未居住 格局好楼层好', '复地连城国际  | 3室1厅 | 88.55平米 | 南 | 毛坯 | 有电梯', '中楼层(共12层)2011年建板楼  -  乔司', '237万', '单价26765元/平米')
('https://image1.ljcdn.com/330100-inspection/8a43762d-9ca8-4a89-8436-7e04b7d95db6.jpg.296x216.jpg', '复地2房可改3房 钻石楼层 中间位置 户型方正 看房方便', '复地连城国际  | 2室2厅 | 87.31平米 | 南 | 其他 | 有电梯', '中楼层(共17层)2014年建板楼  -  乔司', '235万', '单价26916元/平米')
('https://image1.ljcdn.com/330100-inspection/9016d6bc-e861-4f62-abfd-c5866b42651b.jpg.296x216.jpg', '此房南北通透 楼层好 视野好 交通方便 大四房 西边套', '亲亲家园二期  | 4室2厅 | 165.48平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2006年建塔楼  -  三墩', '450万', '单价27194元/平米')
('https://image1.ljcdn.com/330100-inspection/c59bde1e-1fb9-41b7-910a-d35a3242f6c6.jpg.296x216.jpg', '崇贤镇 清爽跃层 赠送80个平方 送车位和储藏室', '中尚橄榄树花园（北区）  | 3室2厅 | 91.41平米 | 南 | 简装', '高楼层(共6层)2005年建暂无数据  -  崇贤', '270万', '单价29538元/平米')
('https://image1.ljcdn.com/330100-inspection/e7ba8796-542b-4039-ac04-b72757c1b32f.jpg.296x216.jpg', '亲亲家园三期 人车分流 精装边套 中上楼层 采光佳', '亲亲家园三期  | 3室2厅 | 146.98平米 | 南 | 精装 | 有电梯', '高楼层(共17层)2006年建板楼  -  三墩', '450万', '单价30617元/平米')
('https://image1.ljcdn.com/330100-inspection/ae2d70d6-4bf7-4fcc-8139-2ff77871e6f2.jpg.296x216.jpg', '亲亲家园三期，一楼带院子，采光好的，三房两卫！', '亲亲家园三期  | 3室2厅 | 114.71平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2006年建板楼  -  三墩', '417万', '单价36353元/平米')
('https://image1.ljcdn.com/330100-inspection/c5eea167-e489-4708-bd95-5525811a344d.jpg.296x216.jpg', '连城国际，大户型，精装可拎包入住', '复地连城国际  | 3室2厅 | 159.7平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2011年建板楼  -  乔司', '430万', '单价26926元/平米')
('https://image1.ljcdn.com/330100-inspection/ef6acb25-a7f3-471f-bb75-63e085a7225d.jpg.296x216.jpg', '亲亲家园三期 人车分流 小区绿化好 大户型 改善', '亲亲家园三期  | 3室2厅 | 117平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2006年建板楼  -  三墩', '395万', '单价33761元/平米')
('https://image1.ljcdn.com/330100-inspection/3c8bb6b2-a838-4caf-91ac-8a0eb2469167.jpg.296x216.jpg', '绿城高品质，小区环境好，赠送面积大', '绿城紫桂公寓  | 3室2厅 | 83平米 | 南 | 毛坯', '中楼层(共12层)2016年建板楼  -  星桥', '195万', '单价23494元/平米')
('https://image1.ljcdn.com/330100-inspection/rsp_pic_uploadf8fe9841-b8b1-4558-8e9b-faf86cc7d69d.JPG.296x216.jpg', '亲亲家园三期 人车分流 电梯房 小区环境优美', '亲亲家园三期  | 3室2厅 | 134.44平米 | 南 西 北 | 精装 | 有电梯', '低楼层(共12层)2006年建板楼  -  三墩', '390万', '单价29010元/平米')
('https://image1.ljcdn.com/330100-inspection/c547f0e3-8f41-48dc-aa45-f73663e49b23.jpg.296x216.jpg', '方正南北通透户型 电梯中楼层 拎包入住 配套齐全', '亲亲家园二期  | 3室2厅 | 136.87平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2006年建板楼  -  三墩', '407万', '单价29737元/平米')
