('https://image1.ljcdn.com/500000-inspection/7f519930-e708-40f6-92ab-3067f5ef83d5.jpg.296x216.jpg', '艾德公馆3房双卫带书房 视野开阔 证在手 只接受全款', '艾德公馆  | 4室1厅 | 122.38平米 | 东南 | 毛坯 | 有电梯', '低楼层(共25层)2012年建塔楼  -  融汇半岛', '140万', '单价11440元/平米')
('https://image1.ljcdn.com/500000-inspection/c35c7811-552f-4418-8d92-c2b8d2cea739.jpg.296x216.jpg', '协信星澜汇三期 清水三房 中间层 朝中庭利用空间合理', '协信星澜汇  | 3室1厅 | 78.56平米 | 南 | 毛坯', '低楼层(共18层)板塔结合  -  鱼洞', '87万', '单价11075元/平米')
('https://image1.ljcdn.com/500000-inspection/f490b2de-a2a2-4e9b-9e63-214c4f97b88c.jpg.296x216.jpg', '万达华城三期 清水三房业主全款证在手 看房方便', '万达华城三期  | 3室2厅 | 91.5平米 | 东南 | 毛坯', '高楼层(共26层)塔楼  -  龙洲湾', '118万', '单价12897元/平米')
('https://image1.ljcdn.com/500000-inspection/e930f8c9-c127-4642-bc2f-a5598423099d.jpg.296x216.jpg', '巴南 轻轨旁 上城时代装修两房出售', '渝开发上城时代  | 2室2厅 | 82.59平米 | 北 | 精装 | 有电梯', '中楼层(共33层)2014年建塔楼  -  鱼洞', '90万', '单价10898元/平米')
('https://image1.ljcdn.com/500000-inspection/0478071b-2022-40d7-b13a-bdbbe9985d79.jpg.296x216.jpg', '恒大城二期 精装两房 户型方正', '恒大城二期  | 2室2厅 | 78.95平米 | 西南 | 其他 | 有电梯', '低楼层(共32层)2010年建塔楼  -  李家沱', '108万', '单价13680元/平米')
('https://image1.ljcdn.com/500000-inspection/46ec5b39-e4ec-4f42-a78c-b074fb0e7b87.jpg.296x216.jpg', '九公里轻轨站旁聚福里精装三房带家具家电出售', '聚福里  | 3室2厅 | 80平米 | 东 | 精装', '中楼层(共32层)2013年建塔楼  -  李家沱', '92.8万', '单价11600元/平米')
('https://image1.ljcdn.com/500000-inspection/7cc127aa-3031-45aa-aebb-fd645f55ec2d.jpg.296x216.jpg', '恒大城双阳台大三房 视野开阔 拎包入住', '恒大城天御  | 3室2厅 | 119.48平米 | 东 | 精装 | 有电梯', '低楼层(共32层)2011年建塔楼  -  李家沱', '150万', '单价12555元/平米')
('https://image1.ljcdn.com/500000-inspection/1a4db445-9860-4a0d-8310-bedbd4bcb7ed.jpg.296x216.jpg', '半山壹号，91.48平两室带书房，装修保持新', '半山壹号  | 3室2厅 | 91.48平米 | 北 | 精装 | 有电梯', '中楼层(共32层)2010年建板塔结合  -  李家沱', '105万', '单价11478元/平米')
('https://image1.ljcdn.com/500000-inspection/99cbb584-bf1a-4170-a24e-9234bd1da49d.jpg.296x216.jpg', '轻轨线旁优质洋房带前后大花园，业主诚心卖', '宗申青年国际  | 3室2厅 | 112.18平米 | 南 | 其他', '低楼层(共5层)暂无数据  -  李家沱', '128万', '单价11411元/平米')
('https://image1.ljcdn.com/500000-inspection/ada7c35b-6879-4aae-94a4-8803a195c093.jpg.296x216.jpg', '恒大城精装四房，恒大品质，看湖大平层，赶快来看房！', '恒大城天御  | 4室2厅 | 129.99平米 | 西 | 其他 | 有电梯', '低楼层(共32层)2011年建塔楼  -  李家沱', '158万', '单价12155元/平米')
('https://image1.ljcdn.com/500000-inspection/37cfc5f8-2bee-40c1-a893-14e1886a54a3.jpg.296x216.jpg', '龙洲湾商圈旭辉一期 清水二改三户型 采光好视野开阔', '旭辉御府  | 3室2厅 | 70平米 | 东南 | 毛坯 | 有电梯', '高楼层(共24层)2015年建塔楼  -  龙洲湾', '95万', '单价13572元/平米')
('https://image1.ljcdn.com/500000-inspection/0834b3ee-2926-4b55-b528-d54dfa0ed2f3.jpg.296x216.jpg', '此房已满两年，三房清水，一线江景房', '宗申金蓝湾  | 3室2厅 | 121平米 | 东 | 其他', '中楼层(共17层)2014年建塔楼  -  融汇半岛', '135万', '单价11158元/平米')
('https://image1.ljcdn.com/500000-inspection/1219f160-5d21-4df8-9363-c2f00343d6c8.jpg.296x216.jpg', '首付29万买恒大城装修两房 带家电家具 近轻轨', '恒大城天御  | 2室2厅 | 81.18平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2011年建塔楼  -  李家沱', '90万', '单价11087元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload48f0fa2c-3fa5-4e93-ad0d-8bcfc9e4b2a5.jpg.296x216.jpg', '协信星澜汇清水跃层品质洋房正南诚意出售，万达，轻轨', '协信星澜汇二期  | 4室2厅 | 102.97平米 | 南 | 毛坯 | 有电梯', '中楼层(共6层)2014年建板楼  -  鱼洞', '150万', '单价14568元/平米')
('https://image1.ljcdn.com/500000-inspection/ca5b5049-a125-4300-8668-fca111e20ed4.jpg.296x216.jpg', '浩立碧海湾精装修三房 全实木装修 价格优质', '浩立碧海湾  | 3室1厅 | 82.86平米 | 西南 | 其他 | 有电梯', '低楼层(共22层)2012年建塔楼  -  龙洲湾', '100万', '单价12069元/平米')
('https://image1.ljcdn.com/500000-inspection/ad9489a0-7d4b-4169-b056-35b5569831e6.jpg.296x216.jpg', '九公里轻轨站旁恒大城三期精装三房带家具家电出售', '恒大城天御  | 3室2厅 | 92平米 | 西南 | 精装 | 有电梯', '高楼层(共28层)2011年建塔楼  -  李家沱', '120万', '单价13044元/平米')
('https://image1.ljcdn.com/500000-inspection/de1a8519-52dc-4d2a-9d29-f6d0f3091fe9.jpg.296x216.jpg', '巴蜀怡苑 2室2厅 83万', '巴蜀怡苑  | 2室2厅 | 75平米 | 南 | 简装', '高楼层(共15层)2007年建塔楼  -  李家沱', '83万', '单价11067元/平米')
('https://image1.ljcdn.com/500000-inspection/652f0c39-8a1d-422a-8844-813f71240ce2.jpg.296x216.jpg', '阳光100联排拼接户，中户带花园双产权车位', '阳光100阿尔勒  | 4室1厅 | 186.69平米 | 东 | 毛坯', '3层暂无数据  -  龙洲湾', '252万', '单价13499元/平米')
('https://image1.ljcdn.com/500000-inspection/de43154f-62a4-4e04-bb43-38076db8a5af.jpg.296x216.jpg', '五园湾住家装修两房  诚心出售', '五园湾  | 2室2厅 | 78.9平米 | 东南 | 精装 | 有电梯', '中楼层(共11层)2009年建塔楼  -  融汇半岛', '103万', '单价13055元/平米')
('https://image1.ljcdn.com/500000-inspection/ac94b0f5-5211-4b54-804b-1f35beb90f50.jpg.296x216.jpg', '旭辉精装两房 家电齐全 拎包入住 大阳台 采光足', '旭辉城橙郡  | 2室1厅 | 60平米 | 东 | 其他 | 有电梯', '低楼层(共30层)2017年建塔楼  -  龙洲湾', '88万', '单价14667元/平米')
('https://image1.ljcdn.com/500000-inspection/09ee33bf-d136-4951-8edf-93eefcf6ee6e.jpg.296x216.jpg', '小三房   灵动性大   高楼层   视野广阔', '旭辉城橙郡  | 3室2厅 | 75.23平米 | 东北 | 毛坯 | 有电梯', '高楼层(共30层)2017年建塔楼  -  龙洲湾', '100万', '单价13293元/平米')
('https://image1.ljcdn.com/500000-inspection/7d9f55c0-0f63-4ca8-bb20-720075e67a4d.jpg.296x216.jpg', '亲和佳苑，出让地，出门都是都和广场，重百，永辉', '亲和佳苑  | 3室1厅 | 115.8平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2012年建塔楼  -  李家沱', '125万', '单价10795元/平米')
('https://image1.ljcdn.com/500000-inspection/76b693ae-ed82-4db7-a137-ce1300692046.jpg.296x216.jpg', '巴南区龙洲湾商圈三号线轻轨旁品质小区新跨越I33', '新跨越I33  | 2室1厅 | 63.43平米 | 东南 | 简装', '低楼层(共12层)2015年建板楼  -  龙洲湾', '83万', '单价13086元/平米')
('https://image1.ljcdn.com/500000-inspection/c8ffffb0-d8eb-4e02-a038-1c72f02ca117.jpg.296x216.jpg', '曦圆柳镇 园林式小区 三房跃层 岔路口轻轨站旁', '曦圆柳镇二期  | 3室2厅 | 65.7平米 | 东 南 | 其他', '高楼层(共6层)2011年建板楼  -  李家沱', '105万', '单价15982元/平米')
('https://image1.ljcdn.com/500000-inspection/4a86bb7f-ebbf-4ea9-b0b5-3318270264b6.jpg.296x216.jpg', '巴南龙洲湾 清水三室两厅 品质小区 业主诚心出售', '华宇龙湾  | 3室1厅 | 79.52平米 | 西 | 毛坯 | 有电梯', '中楼层(共29层)2013年建板楼  -  龙洲湾', '90万', '单价11318元/平米')
('https://image1.ljcdn.com/500000-inspection/c75d79d7-b528-4984-ad68-c9c6cfd735e3.jpg.296x216.jpg', '融汇半岛爱窝 正两房户型无浪费 品牌家具家电 安心卖', '融汇半岛爱窝  | 2室1厅 | 83平米 | 西北 | 其他 | 有电梯', '高楼层(共26层)2013年建塔楼  -  融汇半岛', '105万', '单价12651元/平米')
('https://image1.ljcdn.com/500000-inspection/2bb72c3a-b3bd-4946-b9fb-7638c133ff37.jpg.296x216.jpg', '二改三户型，看江视野好，适合刚需用户，出行便利。', '宗申金蓝湾  | 3室2厅 | 84.96平米 | 东南 东北 | 其他', '中楼层(共19层)塔楼  -  融汇半岛', '88万', '单价10358元/平米')
('https://image1.ljcdn.com/500000-inspection/test-26958d77-cc52-47c6-8f60-2089a914d2ab.png.296x216.jpg', '聚福里小区正规清水两房一卫的，朝南视野开阔', '聚福里  | 2室1厅 | 80平米 | 东南 | 毛坯', '中楼层(共28层)2013年建塔楼  -  李家沱', '85万', '单价10625元/平米')
('https://image1.ljcdn.com/500000-inspection/1f115047-fd76-40f8-9b7d-1a72dc83c6da.jpg.296x216.jpg', '精装3房带书房，诚心出售，采光好', '亲和佳苑  | 3室2厅 | 114.19平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)2012年建塔楼  -  李家沱', '125万', '单价10947元/平米')
('https://image1.ljcdn.com/500000-inspection/b66d762d-2d06-4b9f-8933-14c7a4ab6494.jpg.296x216.jpg', '半山壹号小两房，装修保持好，宜家风格，看南山视野好', '半山壹号  | 2室2厅 | 54.87平米 | 东南 | 精装 | 有电梯', '高楼层(共33层)2010年建板塔结合  -  李家沱', '68.8万', '单价12539元/平米')
('https://image1.ljcdn.com/500000-inspection/d4d8be17-5737-4dec-8391-41d2e71bbb4f.jpg.296x216.jpg', '九公里轻轨站旁精装四房双卫，业主安心出售', '麒龙山水  | 4室2厅 | 140.59平米 | 东南 | 其他', '低楼层(共17层)2005年建塔楼  -  李家沱', '136万', '单价9674元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadf95c2fbf-8a9f-4f18-aced-7ee8760fd5b0.jpg.296x216.jpg', '巴南龙洲湾万达华城方正大户型 商圈中轻轨旁采光好', '万达华城三期  | 4室2厅 | 128平米 | 南 | 毛坯', '高楼层(共27层)塔楼  -  龙洲湾', '175万', '单价13672元/平米')
('https://image1.ljcdn.com/500000-inspection/2cfa4bfa-1dac-4f4a-b42d-f352a6f1a371.jpg.296x216.jpg', '学堂湾商圈 御府观澜阁 精装3房2卫 高层', '御府观澜阁  | 3室2厅 | 108平米 | 南 | 其他 | 有电梯', '高楼层(共25层)2012年建塔楼  -  龙洲湾', '142万', '单价13149元/平米')
('https://image1.ljcdn.com/500000-inspection/37467a22-f5b4-4a1b-aa5e-ccfbcb6a80be.jpg.296x216.jpg', '旭辉城橙郡，清水小3房，近商圈，近地铁', '旭辉城橙郡  | 3室2厅 | 75.23平米 | 东北 | 其他 | 有电梯', '低楼层(共30层)2017年建塔楼  -  龙洲湾', '94万', '单价12496元/平米')
('https://image1.ljcdn.com/500000-inspection/856452f7-09ae-4e29-b6b6-5e4c854de19a.jpg.296x216.jpg', '渝开发精装两房 大阳台 视野开阔 全品牌家电 采光足', '渝开发上城时代  | 2室2厅 | 77.56平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2013年建塔楼  -  鱼洞', '89万', '单价11475元/平米')
('https://image1.ljcdn.com/500000-inspection/7c29fea0-769c-4286-9b59-a9e60764924a.jpg.296x216.jpg', '此房已满两年，视野开阔。家电家具齐全，保持较新。', '恒大城天御  | 3室2厅 | 119.48平米 | 西南 | 精装 | 有电梯', '高楼层(共32层)2011年建塔楼  -  李家沱', '148万', '单价12388元/平米')
('https://image1.ljcdn.com/500000-inspection/259e9faa-dcd1-48e3-97fa-1c59712e1903.jpg.296x216.jpg', '半山壹号装修2房可变3房带家具家电出售，有钥匙随时看', '半山壹号  | 2室2厅 | 86平米 | 东 | 精装 | 有电梯', '中楼层(共32层)2010年建板塔结合  -  李家沱', '99万', '单价11512元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadec0f74bb-87d8-472b-802b-d8a24f92fd5d.jpg.296x216.jpg', '带100平花园  可自己利用，交通便利 设施完善', '巴南新鸥鹏教育城  | 3室2厅 | 98平米 | 南 | 毛坯 | 有电梯', '低楼层(共10层)2016年建板楼  -  鱼洞', '125万', '单价12756元/平米')
('https://image1.ljcdn.com/500000-inspection/013bef61-08ac-4871-8afa-ca0c2e18773c.jpg.296x216.jpg', '房东诚心出售  交通方便 配套齐全  看房方便', '渝开发上城时代  | 3室2厅 | 107平米 | 东南 | 毛坯 | 有电梯', '低楼层(共30层)2016年建塔楼  -  鱼洞', '118万', '单价11029元/平米')
('https://image1.ljcdn.com/500000-inspection/02c80e4c-52e6-4ce1-bd30-d276643cd2fa.jpg.296x216.jpg', '巴南区龙洲湾万达广场中交锦悦清水三房出售', '中交锦悦  | 3室2厅 | 88平米 | 南 | 毛坯 | 有电梯', '高楼层(共31层)2017年建塔楼  -  龙洲湾', '122万', '单价13864元/平米')
('https://image1.ljcdn.com/500000-inspection/180e63be-abbb-4d12-a26a-000276af9675.jpg.296x216.jpg', '星澜汇跃层洋房中户住家装修家电家具齐全，诚意出售。', '协信星澜汇一期  | 4室2厅 | 90.73平米 | 南 | 精装 | 有电梯', '中楼层(共7层)2013年建板楼  -  鱼洞', '138万', '单价15210元/平米')
('https://image1.ljcdn.com/500000-inspection/9c5a6a5e-0ab7-4c6e-a6d9-91a10bd40077.jpg.296x216.jpg', '品质楼盘 中交锦悦 龙湖物业 满两年 业主诚心出售', '中交锦悦  | 4室2厅 | 100平米 | 东南 | 其他 | 有电梯', '高楼层(共28层)2017年建塔楼  -  龙洲湾', '135万', '单价13500元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadeb184a0e-b9f6-4ea3-9a0a-7280207c6ef3.jpg.296x216.jpg', '恒大城三期小三房，朝东，看南山，视野开阔，适合刚需', '恒大城天御  | 3室2厅 | 92平米 | 东 | 精装 | 有电梯', '中楼层(共32层)2011年建塔楼  -  李家沱', '125万', '单价13587元/平米')
('https://image1.ljcdn.com/500000-inspection/4e75a58c-b99f-4c27-990b-3b15866298d2.jpg.296x216.jpg', '融汇半岛香缇卡纳+电梯洋房3房2带书房+地暖+满2年', '融汇半岛香缇卡纳  | 4室1厅 | 115平米 | 东南 | 精装 | 有电梯', '中楼层(共6层)2011年建板楼  -  融汇半岛', '190万', '单价16522元/平米')
('https://image1.ljcdn.com/500000-inspection/5741e291-e3c4-4d73-90a1-a4401ecacbb8.jpg.296x216.jpg', '首付49万买恒大城朝南四房，中间楼层，户型好', '恒大城天御  | 4室2厅 | 148平米 | 东南 | 精装 | 有电梯', '高楼层(共32层)2011年建塔楼  -  李家沱', '160万', '单价10811元/平米')
('https://image1.ljcdn.com/500000-inspection/312480d2-253b-409d-8e00-11c421bca4b5.png.296x216.jpg', '丽都锦城轻轨高层清水三房两卫 视野开阔', '丽都锦城  | 3室2厅 | 107.64平米 | 东南 | 毛坯', '低楼层(共33层)2012年建板塔结合  -  八公里', '131万', '单价12171元/平米')
('https://image1.ljcdn.com/500000-inspection/ae41b8c3-e5d3-405c-aaf4-6045cc611d80.jpg.296x216.jpg', '精装两室可看江，户型方正采光足，拎包即可入住', '颜龙山水城  | 2室2厅 | 80.85平米 | 东 | 精装 | 有电梯', '高楼层(共33层)2011年建塔楼  -  龙洲湾', '90万', '单价11132元/平米')
('https://image1.ljcdn.com/500000-inspection/7956b843-6fda-4ad0-b220-05f9741ddacf.jpg.296x216.jpg', '一梯两户清水洋房，三房双卫，首付低，近鱼洞轻轨。', '典雅依山郡  | 3室2厅 | 126平米 | 东南 | 毛坯 | 有电梯', '中楼层(共8层)2013年建板楼  -  鱼洞', '116万', '单价9207元/平米')
('https://image1.ljcdn.com/500000-inspection/7829bcb6-a80d-4af6-a851-d79d8762c2c0.jpg.296x216.jpg', '万达华城一期装修两房，业主诚心出售，交通便利', '万达华城一期  | 2室2厅 | 63平米 | 西 | 简装 | 有电梯', '低楼层(共32层)2015年建塔楼  -  龙洲湾', '92万', '单价14604元/平米')
('https://image1.ljcdn.com/500000-inspection/79d860a6-bb87-4a86-9088-a9a9391dbae2.jpg.296x216.jpg', '恒大城一期小高层四房 带弧形阳台 出行方便', '恒大城一期  | 4室2厅 | 133.96平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2009年建塔楼  -  李家沱', '210万', '单价15677元/平米')
('https://image1.ljcdn.com/500000-inspection/cfeb3be1-2a02-4f92-b887-74ecbf667591.jpg.296x216.jpg', '中交标准三房两卫，龙湖物业，户型方正', '中交锦悦  | 3室2厅 | 87.72平米 | 西 | 毛坯 | 有电梯', '高楼层(共28层)2017年建塔楼  -  龙洲湾', '125万', '单价14250元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload5ef4e6b7-7b1b-40b8-99c1-587ccebbd43a.jpg.296x216.jpg', '协信星澜汇清水顶跃已打板，带120平米私家屋顶花园', '协信星澜汇二期  | 5室2厅 | 103平米 | 南 | 毛坯 | 有电梯', '高楼层(共6层)2014年建板楼  -  鱼洞', '180万', '单价17476元/平米')
('https://image1.ljcdn.com/500000-inspection/3a84d69d-2ecc-4e84-900c-604764ef73b2.jpg.296x216.jpg', '融科金色时代洋房，总高8层，跃层5房，挑高6米有钥匙', '融科金色时代  | 5室2厅 | 120平米 | 东 | 精装 | 有电梯', '中楼层(共8层)2017年建板楼  -  李家沱', '152万', '单价12667元/平米')
('https://image1.ljcdn.com/500000-inspection/0308efe8-0fef-41fc-a539-a38e0c69b291.jpg.296x216.jpg', '洋房别墅小区品质，户型方正，住家清净，有情调。', '融汇半岛香山美墅  | 3室2厅 | 124.6平米 | 东南 | 其他 | 有电梯', '中楼层(共7层)2015年建板楼  -  融汇半岛', '155万', '单价12440元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploade4beea80-403a-48a4-a191-493033c122a8.jpg.296x216.jpg', '纯别墅，离万达商圈近。交通便利。', '阳光100阿尔勒   | 联排别墅 | 5室3厅 | 187平米 | 东南 | 毛坯', '3层2015年建暂无数据  -  龙洲湾', '298万', '单价15936元/平米')
('https://image1.ljcdn.com/500000-inspection/7582382f-8a61-4128-9443-7beb47fa88cb.jpg.296x216.jpg', '阳光百阿尔勒纯墅麦田内圈中户，出入方便采光充足看西', '阳光100阿尔勒   | 叠拼别墅 | 3室2厅 | 155平米 | 西北 | 毛坯', '下叠(共4层)2015年建暂无数据  -  龙洲湾', '268万', '单价17291元/平米')
('https://image1.ljcdn.com/500000-inspection/40b9aa64-3b9b-45f6-8b3c-6f018b0a4227.jpg.296x216.jpg', '恒大城3房出售！可空房，可带家具家电！自由选择！', '恒大城二期  | 3室1厅 | 114平米 | 南 | 精装 | 有电梯', '低楼层(共32层)2010年建塔楼  -  李家沱', '145万', '单价12720元/平米')
('https://image1.ljcdn.com/500000-inspection/010cb3ea-a02e-41bd-be6c-68dd7ebeb52c.jpg.296x216.jpg', '恒大城二期，1楼带花园两房 拎包入住 采光好', '恒大城二期  | 2室2厅 | 67平米 | 北 | 精装 | 有电梯', '低楼层(共32层)2010年建塔楼  -  李家沱', '115万', '单价17165元/平米')
('https://image1.ljcdn.com/500000-inspection/81a265e0-0fcf-44bf-8796-61c6874fb321.jpg.296x216.jpg', '正两房，居家实用，采光较好，交通便利', '融汇半岛爱窝  | 2室1厅 | 61平米 | 东 | 简装 | 有电梯', '中楼层(共26层)2013年建塔楼  -  融汇半岛', '80万', '单价13115元/平米')
('https://image1.ljcdn.com/500000-inspection/a114e372-1d14-4bf4-a1e6-b1b624b6f84f.jpg.296x216.jpg', '岔路口轻轨站旁柳镇二期精装顶楼跃层带家具家电出售', '曦圆柳镇二期  | 4室2厅 | 112平米 | 北 | 精装', '高楼层(共18层)2011年建塔楼  -  李家沱', '160万', '单价14286元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploada0d763c4-5c4a-4f3f-a55e-5d25e6a0868b.jpg.296x216.jpg', '裸首付52万买恒大城正规三房，朝南视野开阔，位置好', '恒大城二期  | 3室1厅 | 112.84平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2010年建塔楼  -  李家沱', '150万', '单价13294元/平米')
('https://image1.ljcdn.com/500000-inspection/13c82932-bed5-4443-a55f-a82b5dbc75e4.jpg.296x216.jpg', '业主诚心出售 户型方正 中间楼层', '典雅龙海港湾  | 2室2厅 | 73.99平米 | 东 | 毛坯 | 有电梯', '中楼层(共31层)2012年建塔楼  -  龙洲湾', '82万', '单价11083元/平米')
('https://image1.ljcdn.com/500000-inspection/06c1df61-861b-44f5-8f0f-c602eccb0530.jpg.296x216.jpg', '新小区，洋房跃层，绿化面积大，物业管理给力', '协信天骄溪悦  | 3室1厅 | 95平米 | 南 | 精装', '低楼层(共32层)塔楼  -  李家沱', '128万', '单价13474元/平米')
('https://image1.ljcdn.com/500000-inspection/e8d0be2a-1888-4f4a-b026-2e971e864c10.jpg.296x216.jpg', '品质小区，经典跃层户型，布局合理，装修新颖', '协信星澜汇一期  | 3室2厅 | 79平米 | 北 | 其他 | 有电梯', '中楼层(共12层)2013年建板塔结合  -  鱼洞', '120万', '单价15190元/平米')
('https://image1.ljcdn.com/500000-inspection/9457018b-af05-4bb3-9ffa-568a9ee4d9bb.jpg.296x216.jpg', '协信星澜汇一期清水洋房  免费赠送车位', '协信星澜汇一期  | 4室2厅 | 89平米 | 东南 | 毛坯 | 有电梯', '中楼层(共7层)2013年建板楼  -  鱼洞', '130万', '单价14607元/平米')
('https://image1.ljcdn.com/500000-inspection/75072503-01ed-43f6-a868-1837b62e90c4.jpg.296x216.jpg', '宗申动力城 正规两室 客厅餐厅大 有钥匙随时看房', '宗申动力城二期  | 2室2厅 | 100.7平米 | 北 | 精装', '中楼层(共33层)2011年建塔楼  -  李家沱', '110万', '单价10924元/平米')
('https://image1.ljcdn.com/500000-inspection/14a4a57b-ed55-48e3-a1db-a75c56f69089.jpg.296x216.jpg', '巴南 龙洲湾 远洋高尔夫国际社区 环境优美 出行方便', '远洋高尔夫国际社区  | 1室0厅 | 33平米 | 西 | 毛坯', '高楼层(共18层)2013年建塔楼  -  龙洲湾', '45万', '单价13637元/平米')
('https://image1.ljcdn.com/500000-inspection/74ea4229-7870-4006-8e15-e6063e516289.jpg.296x216.jpg', '曼哈顿大小区正规两房，住家装修，保持很新，朝中庭', '曼哈顿小区  | 2室2厅 | 92平米 | 西北 | 精装 | 有电梯', '中楼层(共29层)2009年建塔楼  -  李家沱', '100万', '单价10870元/平米')
('https://image1.ljcdn.com/500000-inspection/5a92b398-d074-4fd5-af6f-7186e1950b34.jpg.296x216.jpg', '一线江景房 户型方正 交易方便 无营业税 钥匙房', '颜龙山水城  | 2室2厅 | 89平米 | 西 | 毛坯 | 有电梯', '高楼层(共32层)2008年建板塔结合  -  龙洲湾', '92万', '单价10338元/平米')
('https://image1.ljcdn.com/500000-inspection/2b2703e3-e1fb-4272-b327-ee9b749be112.jpg.296x216.jpg', '恒大城小高层精装两房，业主诚心出售', '恒大城二期  | 2室2厅 | 71.07平米 | 北 | 其他 | 有电梯', '低楼层(共11层)2010年建塔楼  -  李家沱', '105万', '单价14775元/平米')
('https://image1.ljcdn.com/500000-inspection/e8789a0a-8bfe-4ffb-abee-364a4cd1de42.jpg.296x216.jpg', '明华龙洲半岛稀有三室两厅两卫装修洋房，带了个小院馆', '明华龙洲半岛  | 3室2厅 | 127平米 | 东 | 其他 | 无电梯', '中楼层(共6层)2009年建板楼  -  龙洲湾', '120万', '单价9449元/平米')
