('https://image1.ljcdn.com/442000-inspection/29c0e4f0-a6a6-4b24-b4ae-5b6bf916cb40.jpg.296x216.jpg', '金水湾   精装修   三房两厅一厨', '金水湾  ', '低楼层(共11层)2009年建塔楼  -  广珠公路南', '149万', '单价13197元/平米')
('https://image1.ljcdn.com/442000-inspection/1e75d517-9eed-47f8-bd7e-782d3ed2d7bb.jpg.296x216.jpg', '中澳滨河湾 毛坯2房 格局方正 采光通风好', '中澳滨河湾二期  ', '中楼层(共26层)2011年建塔楼  -  广珠公路南', '128万', '单价14546元/平米')
('https://image1.ljcdn.com/442000-inspection/ec4ff07d-41e7-4438-960e-064b2e00ac8d.jpg.296x216.jpg', '中澳滨河湾 毛坯吉屋出售户型方正 客厅出阳台', '中澳滨河湾四期  ', '中楼层(共26层)2011年建塔楼  -  广珠公路南', '145万', '单价15105元/平米')
('https://image1.ljcdn.com/442000-inspection/ee6a5032-ed56-4ee4-8df4-0031fb2a9688.jpg.296x216.jpg', '碧堤湾畔 3室2厅 260万', '碧堤湾畔  ', '1层暂无数据  -  广珠公路南', '260万', '单价20106元/平米')
('https://image1.ljcdn.com/442000-inspection/a3bc8a1d-814a-437f-9cbf-6e288b3e2424.jpg.296x216.jpg', '东区 恒大绿洲 精装三房 朝南 不靠路 格局方正 保养好', '恒大绿洲二期  ', '低楼层(共33层)塔楼  -  广珠公路南', '162万', '单价17420元/平米')
('https://image1.ljcdn.com/442000-inspection/d868b8d5-529d-4e80-8f5b-7d45ec1a59d3.jpg.296x216.jpg', '满五 中澳滨河湾一期2房2厅1厨1卫', '中澳滨河湾一期  ', '低楼层(共23层)2011年建塔楼  -  广珠公路南', '124.2万', '单价13500元/平米')
('https://image1.ljcdn.com/442000-inspection/99559f5a-7b07-4b33-a668-5fc1d795b3f0.jpg.296x216.jpg', '中澳滨河湾精装朝南四房，业主诚意出售', '中澳滨河湾五期  ', '低楼层(共32层)2011年建塔楼  -  广珠公路南', '198万', '单价14245元/平米')
('https://image1.ljcdn.com/442000-inspection/2b8607f3-23f6-42c5-b2a7-e041cf579129.jpg.296x216.jpg', '三房两厅 视野开阔    南北通透', '中澳滨河湾二期  ', '中楼层(共32层)2011年建塔楼  -  广珠公路南', '186万', '单价14046元/平米')
('https://image1.ljcdn.com/442000-inspection/854ac1bd-f77a-4bff-b1ef-bf6a20e584c0.jpg.296x216.jpg', '金水湾，新装修，大阳台，临石岐河，好视野，南北对流', '金水湾  ', '中楼层(共25层)塔楼  -  广珠公路南', '145万', '单价13426元/平米')
('https://image1.ljcdn.com/442000-inspection/988d3bea-701a-49ef-babb-14fe137f7d27.jpg.296x216.jpg', '恒大绿洲一期 电梯高层 格局方正 朝北单位', '恒大绿洲一期  ', '高楼层(共33层)2010年建板楼  -  广珠公路南', '130万', '单价14445元/平米')
('https://image1.ljcdn.com/442000-inspection/01478280-d493-44cf-a03d-134144f51d26.jpg.296x216.jpg', '恒大绿洲一期 中高层电梯两房 精装 拎包可住', '恒大绿洲一期  ', '中楼层(共33层)2010年建板楼  -  广珠公路南', '138万', '单价15346元/平米')
('https://image1.ljcdn.com/442000-inspection/8941976e-d865-439e-9bc4-a1be6c972724.jpg.296x216.jpg', '金水湾 毛坯3房 朝南视野好 高楼层', '金水湾  ', '高楼层(共25层)2009年建塔楼  -  广珠公路南', '151万', '单价12988元/平米')
('https://image1.ljcdn.com/442000-inspection/b7af2171-cf49-4e8f-94da-4d779f64a671.jpg.296x216.jpg', '中澳滨河湾精装大三房，配套齐全，生活氛围好', '中澳滨河湾四期  ', '高楼层(共23层)2011年建塔楼  -  广珠公路南', '166.2万', '单价14000元/平米')
('', '万科城市风景 3室2厅 140万', '万科城市风景  ', '高楼层(共32层)2009年建塔楼  -  城南一路', '140万', '单价14953元/平米')
('https://image1.ljcdn.com/442000-inspection/2f184dce-8501-4680-a01d-b1fd1afec33f.jpg.296x216.jpg', '华俊翠苑 2室2厅 95万', '华俊翠苑  ', '低楼层(共18层)2015年建塔楼  -  竹秀园', '95万', '单价13584元/平米')
('https://image1.ljcdn.com/442000-inspection/145a8fde-f909-4265-9940-c4e23526ed23.jpg.296x216.jpg', '中澳滨河湾 毛坯3房 格局方正 东南朝向', '中澳滨河湾四期  ', '低楼层(共24层)2011年建塔楼  -  广珠公路南', '178.3万', '单价14442元/平米')
('https://image1.ljcdn.com/442000-inspection/626730a7-cdcc-45a5-be13-e42e70852827.jpg.296x216.jpg', '中澳滨河湾 精致装修 望别墅 视野无遮挡 诚心出售', '中澳滨河湾四期  ', '高楼层(共23层)2011年建塔楼  -  广珠公路南', '170万', '单价14407元/平米')
('https://image1.ljcdn.com/442000-inspection/31617e08-7dd3-4df5-ada3-718248b80ab5.jpg.296x216.jpg', '东西通透 全明格局 小高层洋房 正规三房两卫两阳台', '碧堤湾畔  ', '中楼层(共11层)塔楼  -  广珠公路南', '170万', '单价13179元/平米')
('https://image1.ljcdn.com/442000-inspection/0fed6a5b-148c-4204-93ef-033046c5a8b2.jpg.296x216.jpg', '恒大绿洲一期 精装2房 电梯中层', '恒大绿洲一期  ', '低楼层(共33层)2010年建板楼  -  广珠公路南', '130万', '单价13979元/平米')
('https://image1.ljcdn.com/442000-inspection/72e621c0-bb0b-468e-bb98-0cd049fa9a9e.jpg.296x216.jpg', '金水湾 3室2厅 113万', '金水湾  ', '中楼层(共25层)塔楼  -  广珠公路南', '113万', '单价12556元/平米')
('https://image1.ljcdn.com/442000-inspection/fe7865b6-dc24-4b98-81e4-367efaa0362b.jpg.296x216.jpg', '米兰阳光园  朝南采光通风好 精致装修 格局方正', '天域米兰阳光  ', '高楼层(共17层)2010年建板楼  -  广珠公路南', '150万', '单价14738元/平米')
('https://image1.ljcdn.com/442000-inspection/9de4cc79-2eb2-4243-b63a-e5f95e5ad09b.jpg.296x216.jpg', '中澳滨河湾五期，三房三厅，豪装修，带大平台', '中澳滨河湾五期  ', '低楼层(共32层)2011年建塔楼  -  广珠公路南', '250万', '单价24426元/平米')
('https://image1.ljcdn.com/442000-inspection/209b7ed9-6b99-4762-aee7-4161264d9ff2.jpg.296x216.jpg', '米兰阳光 精装三房 保养很新 南北对流', '天域米兰阳光  ', '高楼层(共17层)2010年建板楼  -  广珠公路南', '162万', '单价14998元/平米')
('https://image1.ljcdn.com/442000-inspection/11334770-ac09-4391-a48b-ad6fab0696fc.jpg.296x216.jpg', '南区 万科城市风景 舒适精装三房南北通透', '万科城市风景  ', '低楼层(共32层)2009年建塔楼  -  城南一路', '139.5万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/a736493b-0676-4b95-8d12-868f389ba6fc.jpg.296x216.jpg', '中澳滨河湾 南北对流 望别墅 精致装修 诚信出售', '中澳滨河湾三期  ', '中楼层(共32层)2011年建塔楼  -  广珠公路南', '210万', '单价15108元/平米')
('https://image1.ljcdn.com/442000-inspection/dd8d5aa8-f447-4926-9ad8-bafff8a3a1d6.jpg.296x216.jpg', '万科城市风景 2室2厅 115万', '万科城市风景  ', '低楼层(共9层)2009年建塔楼  -  城南一路', '115万', '单价13219元/平米')
('https://image1.ljcdn.com/442000-inspection/9eae5ef1-6efc-46bb-8c06-f7c070b49769.jpg.296x216.jpg', '星汇云锦A区豪装三房，业主说豪装30万', '星汇云锦A区  ', '高楼层(共32层)2013年建塔楼  -  城南一路', '253万', '单价18603元/平米')
('https://image1.ljcdn.com/442000-inspection/b7ea375b-8999-46cd-919a-da4cc89b97bd.jpg.296x216.jpg', '复式两房 上下两层总面积约100方 业主自住 满五唯一', '金水湾  ', '中楼层(共12层)2009年建塔楼  -  广珠公路南', '82万', '单价19070元/平米')
('https://image1.ljcdn.com/442000-inspection/1a745e8b-0fbd-4872-be71-bd566a7ad146.jpg.296x216.jpg', '南区 万科城市风景 精装两房 业主诚意出售', '万科城市风景  ', '低楼层(共8层)2009年建塔楼  -  城南一路', '125万', '单价15625元/平米')
('https://image1.ljcdn.com/442000-inspection/5eb11fe3-9340-4db3-8a92-5dae2e5f536c.jpg.296x216.jpg', '南区 万科城市风景 装修3房 南北对流', '万科城市风景  ', '中楼层(共9层)2009年建塔楼  -  城南一路', '218万', '单价17166元/平米')
('https://image1.ljcdn.com/442000-inspection/a48319e7-b82c-418f-a784-d2908b1d603c.jpg.296x216.jpg', '南区中澳滨河湾 吉屋毛坯出售 格局方正 2居室', '中澳滨河湾三期  ', '高楼层(共32层)2011年建塔楼  -  广珠公路南', '128万', '单价13652元/平米')
('https://image1.ljcdn.com/442000-inspection/bbe0171e-836f-4ad6-b715-e78600df1e18.jpg.296x216.jpg', '星汇云锦两房两厅格局方正实用精装修', '星汇云锦B区  ', '高楼层(共32层)2013年建塔楼  -  城南一路', '180万', '单价16394元/平米')
('https://image1.ljcdn.com/442000-inspection/8605117d-2a17-40c9-8778-8ad4802fec3b.jpg.296x216.jpg', '米兰阳光 朝南三房 精装修未入住', '天域米兰阳光  ', '高楼层(共17层)2010年建板楼  -  广珠公路南', '165万', '单价16209元/平米')
('https://image1.ljcdn.com/442000-inspection/43e6d889-55fb-48be-9b03-dbf6bc0fec63.jpg.296x216.jpg', '户型方正  电梯高楼层 采光通风好，居住环境舒适！', '恒大绿洲一期  ', '高楼层(共33层)2010年建板楼  -  广珠公路南', '160万', '单价17022元/平米')
('https://image1.ljcdn.com/442000-inspection/3da0b344-1895-436e-a8c6-a6f6e394a213.jpg.296x216.jpg', '万科城市风景 配套成熟 毛坯三房', '万科城市风景  ', '低楼层(共17层)2009年建塔楼  -  城南一路', '155万', '单价13789元/平米')
('https://image1.ljcdn.com/442000-inspection/9030d00b-03a0-4e69-a7e5-9fda287c1a9c.jpg.296x216.jpg', '恒大绿洲 精装 低楼层 大三房', '恒大绿洲一期  ', '低楼层(共33层)2010年建板楼  -  广珠公路南', '188万', '单价14664元/平米')
('https://image1.ljcdn.com/442000-inspection/8e6209d0-f8fa-42c2-ae65-f810dd7fb22d.jpg.296x216.jpg', '万科城市风景 南北对流三房 精装修 高楼层', '万科城市风景  ', '高楼层(共9层)2009年建塔楼  -  城南一路', '138万', '单价16105元/平米')
('https://image1.ljcdn.com/442000-inspection/4282a43a-6c1c-47a4-a7aa-457eef310bc7.jpg.296x216.jpg', '金水湾两房两厅，带装修，朝南采光好，安静不吵闹', '金水湾  ', '中楼层(共25层)2009年建塔楼  -  广珠公路南', '115万', '单价13806元/平米')
('https://image1.ljcdn.com/442000-inspection/8275dc4d-d0ac-4b38-a882-312d05a43606.jpg.296x216.jpg', '悦来花园二房二厅价格实惠有投资前景', '悦来花园  ', '低楼层(共7层)1993年建塔楼  -  广珠公路南', '80万', '单价8164元/平米')
('https://image1.ljcdn.com/442000-inspection/dcd62300-0a8e-432b-a61c-53c1301510b8.jpg.296x216.jpg', '南区 星汇云锦 标准三房 精装出售', '星汇云锦A区  ', '高楼层(共32层)2013年建塔楼  -  城南一路', '240万', '单价18462元/平米')
('https://image1.ljcdn.com/442000-inspection/9781021e-e89a-4f09-b123-abf63c9960ac.jpg.296x216.jpg', '精装大四房，南北通透，使用率高', '翠茵庭  ', '中楼层(共6层)2005年建塔楼  -  城南一路', '165万', '单价11786元/平米')
('https://image1.ljcdn.com/442000-inspection/2dc3054f-c54e-43a3-b0c0-0715ee902995.jpg.296x216.jpg', '新光天地 3室2厅 120万', '新光天地  ', '高楼层(共8层)暂无数据  -  茶业城', '120万', '单价13078元/平米')
('https://image1.ljcdn.com/442000-inspection/6fac5401-e31e-49c7-ac8e-d1e383b9b72d.jpg.296x216.jpg', '星汇云锦A区高楼层，好光线，大阳台，通风好。', '星汇云锦A区  ', '高楼层(共32层)2013年建塔楼  -  城南一路', '195万', '单价16526元/平米')
('https://image1.ljcdn.com/442000-inspection/540735a6-3d27-4c8f-a779-121734d91065.jpg.296x216.jpg', '金水湾 2室2厅 110万', '金水湾  ', '低楼层(共11层)2009年建塔楼  -  广珠公路南', '110万', '单价13557元/平米')
('https://image1.ljcdn.com/442000-inspection/2a961ae9-8b19-45d9-b4f6-caefe479953e.jpg.296x216.jpg', '万科城市风景 精致三房 拎包入住', '万科城市风景  ', '高楼层(共9层)2009年建塔楼  -  城南一路', '168万', '单价15273元/平米')
('https://image1.ljcdn.com/442000-inspection/6857c813-d25f-4321-9a54-b29a2d82cbfd.jpg.296x216.jpg', '中澳滨河湾一期 4室3厅 452.4万', '中澳滨河湾一期  ', '1层2011年建塔楼  -  广珠公路南', '452.4万', '单价26000元/平米')
('https://image1.ljcdn.com/442000-inspection/7fea2c33-8341-4182-a841-300caed026a0.jpg.296x216.jpg', '愿景金水湾 三房二厅 刚需房源 看房方便', '金水湾  ', '中楼层(共17层)2009年建塔楼  -  广珠公路南', '129万', '单价13445元/平米')
('https://image1.ljcdn.com/442000-inspection/466b0d1c-5313-4c9b-94b5-939b47d1b0ee.jpg.296x216.jpg', '悦盈新城 3室2厅 190万', '悦盈新城  ', '低楼层(共28层)2014年建塔楼  -  城南一路', '190万', '单价15110元/平米')
('https://image1.ljcdn.com/442000-inspection/ad3c4281-3f4c-4ca0-b3d3-47d61ae4f080.jpg.296x216.jpg', '南区 万科城市风景 舒适精装三房 保养新', '万科城市风景  ', '中楼层(共4层)2009年建塔楼  -  城南一路', '192万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/c7593158-a0d8-42de-b55b-091140c52b58.jpg.296x216.jpg', '中澳滨河湾三期 3室2厅 215万', '中澳滨河湾三期  ', '中楼层(共32层)2011年建塔楼  -  广珠公路南', '215万', '单价16179元/平米')
('https://image1.ljcdn.com/442000-inspection/71acf64f-0ffe-418c-ba4d-ee02aeeacdff.jpg.296x216.jpg', '星汇云锦毛坯三房，高楼层，视野好', '星汇云锦三期  ', '高楼层(共28层)2005年建塔楼  -  竹秀园', '178万', '单价15214元/平米')
('https://image1.ljcdn.com/442000-inspection/a576e30e-bae9-4dbd-b4f2-d4bae4248729.jpg.296x216.jpg', '东区 恒大绿洲 精装三房 不靠路 格局方正 保养好', '恒大绿洲二期  ', '低楼层(共33层)塔楼  -  广珠公路南', '205万', '单价15831元/平米')
('https://image1.ljcdn.com/442000-inspection/2cb6cf80-d969-4eb8-b258-023529b99db4.jpg.296x216.jpg', '南区 星汇云锦 毛坯三房 户型通透', '星汇云锦A区  ', '高楼层(共25层)2013年建塔楼  -  城南一路', '160万', '单价14681元/平米')
('https://image1.ljcdn.com/442000-inspection/189d29c2-a98e-4850-909f-0783c6814117.jpg.296x216.jpg', '金水湾 中高楼层南向敞亮毛坯三房出售', '金水湾  ', '中楼层(共25层)2009年建塔楼  -  广珠公路南', '120万', '单价12855元/平米')
('https://image1.ljcdn.com/442000-inspection/38eaa63f-4f68-4548-8a0d-fe1489e09f14.jpg.296x216.jpg', '南区 中澳滨河湾 精装三房两厅', '中澳滨河湾五期  ', '中楼层(共32层)2011年建塔楼  -  广珠公路南', '160万', '单价15606元/平米')
('https://image1.ljcdn.com/442000-inspection/fee2d179-c441-4f39-9dc0-387d62674792.jpg.296x216.jpg', '采光通风 视野开阔 价格实惠 方正实用', '天域米兰阳光  ', '低楼层(共17层)2010年建板楼  -  广珠公路南', '135万', '单价12823元/平米')
('https://image1.ljcdn.com/442000-inspection/9527d4ca-53da-43a5-aec6-a6977ca7029e.jpg.296x216.jpg', '新光天地 4室2厅 368万', '新光天地  ', '4层暂无数据  -  茶业城', '368万', '单价19602元/平米')
('https://image1.ljcdn.com/442000-inspection/9ba40d83-9998-4943-8e57-4b78d4996620.jpg.296x216.jpg', '米兰阳光园 南北对流 采光通风好 看房有钥匙', '天域米兰阳光  ', '高楼层(共17层)2010年建板楼  -  广珠公路南', '238万', '单价17247元/平米')
('https://image1.ljcdn.com/442000-inspection/c9e4c866-8501-4d47-be5c-82941a343395.jpg.296x216.jpg', '恒海花园 1室2厅 52万', '恒海花园  ', '高楼层(共7层)1998年建塔楼  -  广珠公路南', '52万', '单价8966元/平米')
('https://image1.ljcdn.com/442000-inspection/7f1e52bc-6f9b-4676-ae2e-051faf19c620.jpg.296x216.jpg', '金水湾 中高楼层南向敞亮毛坯三房出售', '金水湾  ', '中楼层(共25层)2009年建塔楼  -  广珠公路南', '149.5万', '单价13000元/平米')
('https://image1.ljcdn.com/442000-inspection/57775f85-72df-47bc-9fe6-03915a20b2d1.jpg.296x216.jpg', '恒海花园 方正3房 采光 通透 靠近博爱路', '恒海花园  ', '中楼层(共7层)1998年建塔楼  -  广珠公路南', '83万', '单价7480元/平米')
('https://image1.ljcdn.com/442000-inspection/f11d27b4-cd73-4efd-a7fa-ba49cdd1f138.jpg.296x216.jpg', '万科城市风景 3室2厅 165万', '万科城市风景  ', '中楼层(共9层)2007年建塔楼  -  城南一路', '165万', '单价15866元/平米')
('https://image1.ljcdn.com/442000-inspection/1a3a8bb4-68bc-41bc-bf52-8f354f1f7aeb.jpg.296x216.jpg', '小区配套完善，采光极好，通风，业主诚心出售', '中澳滨河湾一期  ', '中楼层(共26层)2011年建塔楼  -  广珠公路南', '138万', '单价15788元/平米')
('https://image1.ljcdn.com/442000-inspection/1c9784d7-bbf2-474b-bcef-cb8f2465f5cc.jpg.296x216.jpg', '中澳滨河湾  格局方正 采光通风好 三房两厅 精装修', '中澳滨河湾一期  ', '中楼层(共26层)2011年建塔楼  -  广珠公路南', '188万', '单价15006元/平米')
('https://image1.ljcdn.com/442000-inspection/f06d5355-f4d5-49fc-aa1e-4bb0200e99b4.jpg.296x216.jpg', '天域米兰阳光 三房两厅 毛坯出售', '天域米兰阳光  ', '高楼层(共11层)2010年建板楼  -  广珠公路南', '138万', '单价12778元/平米')
('https://image1.ljcdn.com/442000-inspection/88fe53b8-cf1b-4b38-bfc3-55389d5002ef.jpg.296x216.jpg', '南区 恒大绿洲 一期朝东大户型', '恒大绿洲一期  ', '高楼层(共33层)2010年建板楼  -  广珠公路南', '195万', '单价15117元/平米')
('https://image1.ljcdn.com/442000-inspection/f69b9377-82ac-4b5f-9c10-5df2089576fa.jpg.296x216.jpg', '南区 碧堤湾畔 两房带精装出售', '碧堤湾畔  ', '中楼层(共9层)塔楼  -  广珠公路南', '103万', '单价13493元/平米')
('https://image1.ljcdn.com/442000-inspection/2f9f758a-4d04-409e-a14c-c67c5214243f.jpg.296x216.jpg', '金水湾 装修3房 拎 包入住  证过两年', '金水湾  ', '中楼层(共25层)2009年建塔楼  -  广珠公路南', '165万', '单价14306元/平米')
('https://image1.ljcdn.com/442000-inspection/50ddd546-a31b-40d2-b735-cb27c32b2088.jpg.296x216.jpg', '越秀星汇云锦，二房户型，格局方正', '星汇云锦A区  ', '中楼层(共14层)2013年建塔楼  -  城南一路', '145万', '单价16861元/平米')
('https://image1.ljcdn.com/442000-inspection/af28b3f3-a1a7-4126-9660-fe32ec7dfd27.jpg.296x216.jpg', '中澳滨河湾 精装三房 视野开阔 南北通 透采光好', '中澳滨河湾四期  ', '低楼层(共24层)2011年建塔楼  -  广珠公路南', '158万', '单价14496元/平米')
('https://image1.ljcdn.com/442000-inspection/98f7f0e0-40e4-44be-86fa-0a3cecb437a8.jpg.296x216.jpg', '精装修 朝南采光好 安静不靠路 满五年税费少', '金水湾  ', '中楼层(共11层)2009年建塔楼  -  广珠公路南', '174万', '单价14928元/平米')
('https://image1.ljcdn.com/442000-inspection/10715319-9923-4b0f-a7cd-618ebb2b16e9.jpg.296x216.jpg', '石岐区 悦来花园  简装三房  地段繁华', '悦来花园  ', '高楼层(共7层)1993年建塔楼  -  广珠公路南', '75万', '单价6383元/平米')
('https://image1.ljcdn.com/442000-inspection/caf685b4-67bd-44e9-81af-0257eb251ea5.jpg.296x216.jpg', '天域米兰阳光 4室2厅 235万', '天域米兰阳光  ', '低楼层(共17层)2010年建板楼  -  广珠公路南', '235万', '单价16917元/平米')
('https://image1.ljcdn.com/442000-inspection/1580adc2-e115-48ca-aad1-1d76ff78c7eb.jpg.296x216.jpg', '上苑花园 1室2厅 50万', '上苑花园  ', '高楼层(共9层)暂无数据  -  竹秀园', '50万', '单价8626元/平米')
('https://image1.ljcdn.com/442000-inspection/0c9364e1-dd6a-4e60-9429-ce91b080e651.jpg.296x216.jpg', '中澳滨河湾 精装五房 朝南 看小区花园别墅', '中澳滨河湾一期  ', '低楼层(共26层)2011年建塔楼  -  广珠公路南', '230万', '单价17009元/平米')
('https://image1.ljcdn.com/442000-inspection/28e12645-262c-4479-a1df-529bcbe6c6e9.jpg.296x216.jpg', '金水湾精装三房业主诚心出售看房方便', '金水湾  ', '高楼层(共17层)2009年建塔楼  -  广珠公路南', '140万', '单价14450元/平米')
('https://image1.ljcdn.com/442000-inspection/d3060aab-d465-4c54-854d-327a75e54375.jpg.296x216.jpg', '中澳滨河湾 毛坯三房 格局方正 视野开阔', '中澳滨河湾二期  ', '高楼层(共32层)2011年建塔楼  -  广珠公路南', '210万', '单价16447元/平米')
('https://image1.ljcdn.com/442000-inspection/6b0f592a-e4ec-4082-8a08-adb51e6a7862.jpg.296x216.jpg', '三房，毛坯出售，南向采光佳，商业配套齐全', '星汇云锦三期  ', '中楼层(共28层)2005年建塔楼  -  竹秀园', '138万', '单价15444元/平米')
('https://image1.ljcdn.com/442000-inspection/f41f42c7-5485-4eac-860c-3cbcb4842a90.jpg.296x216.jpg', '封闭式小区，楼梯房与别墅错落有致，小区安静整洁。', '恒海花园  ', '中楼层(共7层)1998年建塔楼  -  广珠公路南', '80万', '单价10257元/平米')
('https://image1.ljcdn.com/442000-inspection/c1840d95-a71c-45c7-bad1-bc10ec198c0a.jpg.296x216.jpg', '越秀星汇云锦，三房户型，格局方正', '星汇云锦A区  ', '中楼层(共14层)2013年建塔楼  -  城南一路', '180万', '单价14926元/平米')
('https://image1.ljcdn.com/442000-inspection/7f520c00-e9f6-4f29-ac87-5f818b394fb5.jpg.296x216.jpg', '恒大绿洲精装3房 格局方正 居住舒适。', '恒大绿洲一期  ', '中楼层(共33层)2010年建板楼  -  广珠公路南', '168万', '单价16471元/平米')
('https://image1.ljcdn.com/442000-inspection/b349985d-71c3-468f-90a7-32d73f8168bc.jpg.296x216.jpg', '中澳滨河湾五期 3室2厅 140万', '中澳滨河湾五期  ', '低楼层(共32层)2011年建塔楼  -  广珠公路南', '140万', '单价13726元/平米')
('https://image1.ljcdn.com/442000-inspection/1b07ffd9-deaa-4704-849e-e1dd602e0916.jpg.296x216.jpg', '金水湾 三房二厅 刚需房源 看房方便', '金水湾  ', '中楼层(共25层)2009年建塔楼  -  广珠公路南', '143万', '单价12435元/平米')
('https://image1.ljcdn.com/442000-inspection/fc04dcf0-744c-41a0-bbaa-a0647b79867f.jpg.296x216.jpg', '悦来南路3房 南北双阳台 户型方正', '南苑新村  ', '中楼层(共8层)板楼  -  广珠公路南', '80万', '单价7942元/平米')
('https://image1.ljcdn.com/442000-inspection/aba0e7fc-bfd4-42fb-8f2f-9d5cb1a4b9ea.jpg.296x216.jpg', '中澳滨河湾五期 4室2厅 230万', '中澳滨河湾五期  ', '低楼层(共32层)2011年建塔楼  -  广珠公路南', '230万', '单价16667元/平米')
('https://image1.ljcdn.com/442000-inspection/48e1b01d-7caa-4373-a41b-80a6d0ca04cf.jpg.296x216.jpg', '悦盈新城 3室1厅 118万', '悦盈新城  ', '中楼层(共32层)2014年建塔楼  -  城南一路', '118万', '单价16232元/平米')
