('https://image1.ljcdn.com/120000-inspection/7d15b816-3d39-409c-b68a-54fdd2b58be5.jpg.296x216.jpg', '彭山里 2室1厅 180万', '彭山里  | 2室1厅 | 56.49平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  小海地', '180万', '单价31865元/平米')
('https://image1.ljcdn.com/120000-inspection/535f02e4-8998-417a-ace2-a2224a2151ce.jpg.296x216.jpg', '信昌大楼 2室1厅 248万', '信昌大楼  | 2室1厅 | 64.8平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)板楼  -  下瓦房', '248万', '单价38272元/平米')
('https://image1.ljcdn.com/120000-inspection/d572cc33-8966-4f8b-b3f3-5fcd99bc4cfb.jpg.296x216.jpg', '红山里 南北通透  视野开阔 大两室 地铁房 价格合适', '红山里  | 1室1厅 | 43.71平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)板楼  -  尖山', '139万', '单价31801元/平米')
('https://image1.ljcdn.com/120000-inspection/16a86435-19af-4e66-bb26-77f07946c065.jpg.296x216.jpg', '江门里   看房随时  户型方正   私产可贷款', '江门里  | 2室1厅 | 57.38平米 | 东 南 西 | 其他 | 无电梯', '高楼层(共6层)板楼  -  越秀路', '225万', '单价39213元/平米')
('https://image1.ljcdn.com/120000-inspection/9c6c518e-f52c-4dbb-9414-8aefdbdac020.jpg.296x216.jpg', '津沽名园 交通便利 全明户型 视野开阔', '津沽名园  | 2室2厅 | 108.66平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)板楼  -  下瓦房', '370万', '单价34052元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload985a95c2-17dd-493a-8ed9-e34a8d0a25d0.jpg.296x216.jpg', '富裕广场一期 小高层 电梯房 一梯三户房主诚心卖', '富裕广场  | 3室2厅 | 135.79平米 | 东 西 | 其他 | 有电梯', '中楼层(共12层)塔楼  -  下瓦房', '528万', '单价38884元/平米')
('https://image1.ljcdn.com/120000-inspection/0ec5ca65-20e3-4560-9e8e-06f720d5e5de.jpg.296x216.jpg', '私产过2可贷款  5楼朝南 采光充足', '连荣里  | 1室1厅 | 31.76平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  桃园街', '128万', '单价40303元/平米')
('https://image1.ljcdn.com/120000-inspection/5f48f5ac-656f-4859-919a-ca86f4e2f717.jpg.296x216.jpg', '绮云里 1室1厅 128万', '绮云里  | 1室1厅 | 38.19平米 | 西 | 简装 | 无电梯', '高楼层(共6层)板楼  -  越秀路', '128万', '单价33517元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload241a8cc8-e7d0-453c-9128-ec8a9507a1c1.jpg.296x216.jpg', '解放南路 东西通透两室 总价低', '解放南路  | 2室1厅 | 57.45平米 | 东 西 | 其他', '高楼层(共6层)板楼  -  下瓦房', '224万', '单价38991元/平米')
('https://image1.ljcdn.com/120000-inspection/31028747-400f-4a1d-9787-ca14f0a4dcb4.jpg.296x216.jpg', '私产，大一室，户型方正，出行方便，楼层适中', '可园东里  | 1室1厅 | 50.52平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  友谊路', '179万', '单价35432元/平米')
('https://image1.ljcdn.com/120000-inspection/0585b68a-78f8-464a-8e11-670e70e7e5c3.jpg.296x216.jpg', '龙都花园 阳面大一室 阳面客厅 不临街4楼看房有钥匙', '龙都花园  | 1室1厅 | 59.91平米 | 南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  挂甲寺', '226万', '单价37724元/平米')
('https://image1.ljcdn.com/120000-inspection/a49da08a-c452-4fe4-bb18-cc9bc72c7ac9.jpg.296x216.jpg', '位置优越 环境优美 交通便利 配套成熟 私产可贷款', '新城小区  | 1室1厅 | 41.04平米 | 南 | 简装 | 无电梯', '中楼层(共8层)板楼  -  挂甲寺', '130万', '单价31677元/平米')
('https://image1.ljcdn.com/120000-inspection/4c350ddc-2f46-40be-88ee-47ee453d59de.jpg.296x216.jpg', '河西一片 电梯房 两室一厅 私产可贷款', '盛瑞公寓  | 2室1厅 | 136.79平米 | 东 西 | 其他 | 有电梯', '高楼层(共16层)板楼  -  桃园街', '401万', '单价29316元/平米')
('https://image1.ljcdn.com/120000-inspection/fab04239-dacb-41ce-8271-d9e8a0ce2648.jpg.296x216.jpg', '惠州里 前进道3楼阳面独单 私产可贷款 诚心出售', '惠州里  | 1室1厅 | 34.89平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  越秀路', '143万', '单价40986元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploade003c265-b83e-4b32-a0bf-645d45e0fb0a.jpg.296x216.jpg', '私产可贷款，交通便利，配套成熟，环境优美', '秀芳里  | 2室1厅 | 69.1平米 | 南 北 | 精装', '高楼层(共7层)板楼  -  陈塘庄', '175万', '单价25326元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadeaa42303-0d6c-42e6-9488-7aed48db52d1.jpg.296x216.jpg', '富裕广场 三室双阳户型 楼层佳', '富裕广场  | 3室2厅 | 136.55平米 | 南 北 | 其他 | 有电梯', '中楼层(共17层)塔楼  -  下瓦房', '480万', '单价35152元/平米')
('https://image1.ljcdn.com/120000-inspection/39ec5f0d-0d84-41e0-a988-87c9de88d905.jpg.296x216.jpg', '看房方便，麦格理晓星园商品房，采光好中楼层', '晓星园  | 2室1厅 | 77.74平米 | 西南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  挂甲寺', '270万', '单价34732元/平米')
('https://image1.ljcdn.com/120000-inspection/e5ce9243-4679-45c9-bc58-a0c8a393fd82.jpg.296x216.jpg', '五一阳光皓日园 1室1厅 155万', '五一阳光皓日园  | 1室1厅 | 40.93平米 | 东 | 其他 | 有电梯', '低楼层(共16层)板楼  -  天塔街', '155万', '单价37870元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload0c11bf40-ead8-43ff-a6ae-1520547456d4.JPG.296x216.jpg', '世纪梧桐公寓 2室1厅 395万', '世纪梧桐公寓  | 2室1厅 | 86.67平米 | 南 北 | 精装 | 有电梯', '高楼层(共17层)板楼  -  梅江', '395万', '单价45576元/平米')
('https://image1.ljcdn.com/120000-inspection/bee28a78-fb79-4dd9-aed1-907f2966cb1f.jpg.296x216.jpg', '广顺园 价格能谈 配套成熟 环境优美 楼层合适', '广顺园  | 2室1厅 | 120.15平米 | 西南 西北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  桃园街', '440万', '单价36621元/平米')
('https://image1.ljcdn.com/120000-inspection/453c1864-280c-4773-bd4e-b92800e89802.jpg.296x216.jpg', '祺寿里 低楼层 双阳居室 过两年 有钥匙', '祺寿里  | 2室1厅 | 43.1平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  大营门', '228万', '单价52901元/平米')
('https://image1.ljcdn.com/120000-inspection/492f95e5-7d1f-409e-9d06-358ce7b67229.jpg.296x216.jpg', '先进里小区两室一厅交通便利小区环境干净舒适适合居住', '先进里  | 2室1厅 | 60.09平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  马场街', '180万', '单价29956元/平米')
('https://image1.ljcdn.com/120000-inspection/f7266694-90ef-40f5-ae1a-bb121c1e860b.jpg.296x216.jpg', '半岛豪庭经典四居室 通透户型 采光很好', '半岛豪庭天潇园  | 4室1厅 | 156.76平米 | 南 | 简装 | 有电梯', '低楼层(共9层)板楼  -  梅江', '565万', '单价36043元/平米')
('https://image1.ljcdn.com/120000-inspection/726834d1-9df6-4fca-935c-80d0b02acdc2.jpg.296x216.jpg', '红波里，一室一厅，交通便利，适合居住。', '红波里  | 1室1厅 | 39.8平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  越秀路', '148万', '单价37186元/平米')
('https://image1.ljcdn.com/120000-inspection/4750f363-0152-4d16-97da-996fb5e16d5a.JPG.296x216.jpg', '长达公寓 1室1厅 168万', '长达公寓  | 1室1厅 | 62.81平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  尖山', '168万', '单价26748元/平米')
('https://image1.ljcdn.com/120000-inspection/625edaaf-6a7a-46b0-8a31-10afd147e9e4.jpg.296x216.jpg', '宾水南里 1室1厅 129万', '宾水南里  | 1室1厅 | 40.28平米 | 南 | 其他 | 无电梯', '中楼层(共6层)板楼  -  天塔街', '129万', '单价32026元/平米')
('https://image1.ljcdn.com/120000-inspection/48993479-05a4-47ef-a303-ef9726f7e3ca2.jpg.296x216.jpg', '谊景村爽园里小区 两室两厅小区坏境干净舒适', '谊景村  | 2室2厅 | 80.21平米 | 东北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  友谊路', '265万', '单价33039元/平米')
('https://image1.ljcdn.com/120000-inspection/7e0784e6-8bdb-44c8-8382-949aa9934dd7.jpg.296x216.jpg', '西园西里 1室1厅 172万', '西园西里  | 1室1厅 | 41.51平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  友谊路', '172万', '单价41436元/平米')
('https://image1.ljcdn.com/120000-inspection/c9dbcfd6-ff52-4e08-83e7-d823951c08c2.jpg.296x216.jpg', '私产满五年 采光充足 不临街 位置安静 随时看房', '寿园里  | 1室1厅 | 37.38平米 | 东 | 其他 | 无电梯', '中楼层(共6层)板楼  -  友谊路', '130万', '单价34778元/平米')
('https://image1.ljcdn.com/120000-inspection/96991b31-4e70-4476-bdfc-4d43eb83054d.JPG.296x216.jpg', '名都新园 2室2厅 290万', '名都新园  | 2室2厅 | 93.9平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  尖山', '290万', '单价30884元/平米')
('https://image1.ljcdn.com/120000-inspection/dc5f4e67-53e9-47d9-928b-6900b7ebeae6.jpg.296x216.jpg', '渤海明珠 两室一厅 户型格局 采光充足 看房随时', '渤海明珠  | 2室2厅 | 100.57平米 | 南 北 | 其他 | 有电梯', '低楼层(共42层)板楼  -  挂甲寺', '350万', '单价34802元/平米')
('https://image1.ljcdn.com/120000-inspection/830c1e10-c974-4ac3-918e-0ab4daf2f48d.jpg.296x216.jpg', '三水南里  私产过五年无二套 低楼层 交通便利', '三水南里  | 1室1厅 | 38.47平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  小海地', '138万', '单价35873元/平米')
('https://image1.ljcdn.com/120000-inspection/ca8536ee-5b00-4d04-8ad4-c5665d25acab.jpg.296x216.jpg', '三楼三室，南北向，采光好，私产可以贷款。', '建设楼  | 3室1厅 | 78.06平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  挂甲寺', '270万', '单价34589元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload257361f2-3dcd-47a7-ad20-125f5664f340.jpg.296x216.jpg', '建筑设计院，出行方便，私产两室全阳面，居住方便', '建筑设计院  | 2室1厅 | 104.87平米 | 南 | 其他 | 有电梯', '高楼层(共22层)板楼  -  马场街', '415万', '单价39573元/平米')
('https://image1.ljcdn.com/120000-inspection/a7e73afc-6940-4ea6-89fb-1ab3c485661f.jpg.296x216.jpg', '风致里 2室1厅 139.5万', '风致里  | 2室1厅 | 53.31平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  陈塘庄', '139.5万', '单价26168元/平米')
('https://image1.ljcdn.com/120000-inspection/7e15813c-7508-47bc-b819-9fa3e32970f1.JPG.296x216.jpg', '人民公园 电梯全明三室 此价格只卖一个月', '安德公寓  | 3室1厅 | 97.5平米 | 南 北 | 简装 | 有电梯', '中楼层(共14层)板楼  -  桃园街', '340万', '单价34872元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload94382e62-0014-4b03-8a47-a7fb3bf62108.jpg.296x216.jpg', '南北通透大两室双卫生间户型前面没有遮挡', '翠水园  | 2室2厅 | 127.92平米 | 南 北 | 其他 | 有电梯', '高楼层(共12层)板楼  -  梅江', '438万', '单价34241元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload07f52fbd-3d52-4474-b48f-f9962cb6c7f7.jpg.296x216.jpg', '富润里 3室1厅 297万', '富润里  | 3室1厅 | 110.87平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  天塔街', '297万', '单价26789元/平米')
('https://image1.ljcdn.com/120000-inspection/2e08d010-0042-4830-ab90-51580ec00210.jpg.296x216.jpg', '私产过五年 西南朝向 没有遮挡', '香江花园  | 2室1厅 | 88.3平米 | 西南 | 其他 | 有电梯', '中楼层(共25层)板楼  -  挂甲寺', '305万', '单价34542元/平米')
('https://image1.ljcdn.com/120000-inspection/aac5c660-b90f-45c6-8b19-115d6f498d59.jpg.296x216.jpg', '户型方正     格局好     采光充足', '富达里  | 2室1厅 | 63.55平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)板楼  -  天塔街', '160万', '单价25178元/平米')
('https://image1.ljcdn.com/120000-inspection/b57f3b1d-4680-4391-b7ef-6f4cfde1a3f0.jpg.296x216.jpg', '景福里小区 1室1厅 配套齐全 交通便利', '景福里  | 1室1厅 | 40.66平米 | 东 | 其他 | 无电梯', '高楼层(共7层)板楼  -  挂甲寺', '188万', '单价46238元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload865e7c33-7889-46df-a43a-d36454f9e631.jpg.296x216.jpg', '本房过五年无二套，随时看房双通透，每个功能间都有窗', '海河大观  | 3室2厅 | 137.26平米 | 南 北 | 简装 | 有电梯', '低楼层(共33层)板楼  -  下瓦房', '720万', '单价52456元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload5e62a9aa-8af5-4554-a916-3f4d0cf4665e.jpg.296x216.jpg', '此房户型方正，采光全天无遮挡，视野开阔', '福盛花园  | 2室1厅 | 114.14平米 | 西南 | 精装 | 有电梯', '高楼层(共19层)板楼  -  下瓦房', '460万', '单价40302元/平米')
('https://image1.ljcdn.com/120000-inspection/28e63e54-bae2-4ffd-a7cd-d62d54723ee5.JPG.296x216.jpg', '名都新园 2室1厅 304万', '名都新园  | 2室1厅 | 94.94平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  尖山', '304万', '单价32021元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload83a52e63-3a5b-45f2-9f54-3e970897c45e.jpg.296x216.jpg', '森淼公寓三期 边户四居室 三面采光', '森淼公寓  | 4室3厅 | 262.05平米 | 南 北 | 精装 | 有电梯', '高楼层(共19层)板楼  -  马场街', '850万', '单价32437元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload420b9ed0-9be5-4b2e-8a3d-b92691e61a23.jpg.296x216.jpg', '链家优质房源业主诚意出售,看房方便,双地铁', '恒华公寓  | 1室1厅 | 79.33平米 | 东南 | 其他 | 有电梯', '中楼层(共34层)板楼  -  下瓦房', '229万', '单价28867元/平米')
('https://image1.ljcdn.com/120000-inspection/b27993da-7217-4000-9311-01c93177f2bd.jpg.296x216.jpg', '蓝水电梯洋房，大两室，通透舒适！', '蓝水园  | 2室1厅 | 128.26平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  梅江', '530万', '单价41323元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload22055833-af5d-44f5-906b-81aa31641c90.jpg.296x216.jpg', '人民公园旁  中间位置 私产可贷款 带电梯  诚心出售', '安德公寓  | 1室1厅 | 49.85平米 | 北 | 其他 | 有电梯', '低楼层(共10层)板楼  -  桃园街', '162万', '单价32498元/平米')
('https://image1.ljcdn.com/120000-inspection/ad93aedc-dd41-47a3-8ce0-2dad552bad03.jpg.296x216.jpg', '此房双阳户型，户型方正，采光充足无遮挡', '海景雅苑  | 2室1厅 | 89.28平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)板楼  -  挂甲寺', '420万', '单价47044元/平米')
('https://image1.ljcdn.com/120000-inspection/135ebebf-848c-48e9-aa0b-3807f3f3fbdd.jpg.296x216.jpg', '四季馨园三室婚房精装，户型方正，业主诚意卖房。', '四季馨园  | 3室2厅 | 109.71平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  陈塘庄', '368万', '单价33543元/平米')
('https://image1.ljcdn.com/120000-inspection/1fe44090-3926-4ce1-ab79-2ea73cb0e9fd.jpg.296x216.jpg', '紫金南里 5楼中单 私产可贷款 采光好', '紫金南里  | 2室1厅 | 55.02平米 | 南 | 其他 | 无电梯', '高楼层(共5层)板楼  -  天塔街', '148万', '单价26900元/平米')
('https://image1.ljcdn.com/120000-inspection/207c5cb9-6f79-4318-a67e-ba5c319e4717.jpg.296x216.jpg', '东舍宅 私产房 可贷款 付款灵活', '东舍宅  | 2室1厅 | 57.31平米 | 东 西 | 简装 | 无电梯', '低楼层(共7层)板楼  -  下瓦房', '202万', '单价35247元/平米')
('https://image1.ljcdn.com/120000-inspection/521df573-fdcf-48f5-b1bb-e011cb810833.jpg.296x216.jpg', '元兴新里  私产可贷款 可配满2年 诚意出售', '元兴新里  | 1室1厅 | 34.96平米 | 西 | 精装 | 无电梯', '高楼层(共8层)板楼  -  桃园街', '117万', '单价33467元/平米')
('https://image1.ljcdn.com/120000-inspection/a36601ae-45be-43cc-9b35-7d9a02b674bf.jpg.296x216.jpg', '泰悦豪庭 海景房 精装修交房 私产过两年 可贷款', '泰悦豪庭  | 3室2厅 | 164.61平米 | 东南 北 | 精装 | 有电梯', '低楼层(共26层)板楼  -  下瓦房', '715万', '单价43437元/平米')
('https://image1.ljcdn.com/120000-inspection/43be5828-8a63-454c-b144-bc98ce44f428.jpg.296x216.jpg', '安德公寓 1室1厅 159万', '安德公寓  | 1室1厅 | 55.92平米 | 北 | 其他 | 有电梯', '中楼层(共14层)板楼  -  桃园街', '159万', '单价28434元/平米')
('https://image1.ljcdn.com/120000-inspection/52dd5310-235c-4d25-aee1-9374f924f06a.JPG.296x216.jpg', '瑞江花园兰苑 南北通透3居室 中间楼层 位置安静', '瑞江花园兰苑  | 3室2厅 | 128.86平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  梅江', '398万', '单价30887元/平米')
('https://image1.ljcdn.com/120000-inspection/b2e5ca99-3d76-49c9-97c6-2e20a4b269ab.JPG.296x216.jpg', '精装修 满五年 临湖观景 随房赠送家具家电', '华夏津典畅水园  | 2室2厅 | 112.23平米 | 南 北 | 精装 | 有电梯', '低楼层(共24层)板楼  -  梅江', '410万', '单价36533元/平米')
('https://image1.ljcdn.com/120000-inspection/7e36c168-3469-464a-bcf9-696601b2822c.jpg.296x216.jpg', '富裕广场 私产房 视野好 出行方便', '富裕广场  | 2室1厅 | 92.18平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  下瓦房', '365万', '单价39597元/平米')
('https://image1.ljcdn.com/120000-inspection/caa55558-cb8e-4fc1-bf51-38e31f7ca321.jpg.296x216.jpg', '寿园里 私产 满五年 采光好 看房方便', '寿园里  | 2室1厅 | 66.01平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  友谊路', '218万', '单价33026元/平米')
('https://image1.ljcdn.com/120000-inspection/32fddad2-29cd-4689-be8b-b8eb12ff92ec.jpg.296x216.jpg', '罗兰花园 全阳户型，小区配套成熟，环境优美', '罗兰花园  | 2室2厅 | 119.57平米 | 南 西 | 其他 | 有电梯', '中楼层(共25层)板楼  -  桃园街', '450万', '单价37635元/平米')
('https://image1.ljcdn.com/120000-inspection/d9a6fbf4-b028-4d47-9313-79726091d668.jpg.296x216.jpg', '瑞江花园 两室两厅 交通便利 小区环境干净舒适', '瑞江花园兰苑  | 2室2厅 | 85.52平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  梅江', '268万', '单价31338元/平米')
('https://image1.ljcdn.com/120000-inspection/6d98e149-796e-4e4a-8387-1bafee97c0c1.jpg.296x216.jpg', '四季馨园南北通透两室 带阁楼 私产过五年 交通便利', '四季馨园  | 2室1厅 | 104.77平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  陈塘庄', '306万', '单价29207元/平米')
('https://image1.ljcdn.com/120000-inspection/5f1826c8-aa22-4a00-9060-1be3588e247a.JPG.296x216.jpg', '名都新园小区 一室一厅 交通方便 环境干净 适合居住', '名都新园  | 1室1厅 | 69.06平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  尖山', '180万', '单价26065元/平米')
('https://image1.ljcdn.com/120000-inspection/5166d5e5-cd86-49c7-957e-050e16ca4030.jpg.296x216.jpg', '私产过五年 户型方正 采光充足 视野开阔', '西园北里  | 2室1厅 | 59.81平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  友谊路', '185万', '单价30932元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7e94efc7-c6b8-4978-9139-cffba3e41206.jpg.296x216.jpg', '万顺温泉公寓 带电梯 私产满五年 可以贷款', '万顺温泉公寓  | 2室1厅 | 104.68平米 | 东 南 北 | 精装 | 有电梯', '低楼层(共30层)塔楼  -  越秀路', '425万', '单价40600元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadd56a20a3-c84f-4767-b275-35ea5ab57311.jpg.296x216.jpg', '宾水南里 私产满五年 70年 两室  可以贷款', '宾水南里  | 2室1厅 | 58.41平米 | 东 西 | 毛坯 | 无电梯', '高楼层(共6层)板楼  -  天塔街', '145万', '单价24825元/平米')
('https://image1.ljcdn.com/120000-inspection/d33be9d5-e1c0-4d94-b5fa-71846f464950.jpg.296x216.jpg', '梅江五大园 通透大1室+自改书房 装修很好 不临街', '玉水园  | 1室1厅 | 67.63平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板楼  -  梅江', '270万', '单价39924元/平米')
('https://image1.ljcdn.com/120000-inspection/744301cc-97f2-4202-92b1-6a213dd3e818.jpg.296x216.jpg', '芳竹花园小区 一室一厅 小区环境干净舒适 适合居住', '芳竹花园  | 1室1厅 | 46.13平米 | 东 | 毛坯 | 无电梯', '低楼层(共7层)板楼  -  友谊路', '149万', '单价32301元/平米')
('https://image1.ljcdn.com/120000-inspection/7ddd59ab-dbaa-470a-b54f-7a05ebb52b1c.jpg.296x216.jpg', '博兰苑 小区交通便利 生活舒适 适宜居住', '博兰苑  | 3室1厅 | 141.94平米 | 南 北 | 精装 | 有电梯', '中楼层(共24层)板楼  -  天塔街', '438万', '单价30859元/平米')
('https://image1.ljcdn.com/120000-inspection/d987bf3e-b340-48f5-a43c-d631d120efe7.jpg.296x216.jpg', '华悦大厦 2室2厅 328万', '华悦大厦  | 2室2厅 | 99.62平米 | 东北 | 其他 | 有电梯', '中楼层(共28层)塔楼  -  马场街', '328万', '单价32926元/平米')
('https://image1.ljcdn.com/120000-inspection/135d1453-5f25-4546-9170-2e23788b74c2.jpg.296x216.jpg', '佟卫里，私产房过五年，南北向两室小砖楼', '佟卫里  | 2室1厅 | 80.51平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)板塔结合  -  马场街', '295万', '单价36642元/平米')
('https://image1.ljcdn.com/120000-inspection/10cd9f74-1d3e-409a-8bde-40258da906b3.jpg.296x216.jpg', '龙海公寓三期 私产过五年 可贷款 付款灵活', '龙海公寓  | 2室2厅 | 109.62平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  下瓦房', '440万', '单价40139元/平米')
('https://image1.ljcdn.com/120000-inspection/9fb79a7a-4066-4596-ae7e-cfd8fdaf4e9e.jpg.296x216.jpg', '私产可贷款，简单装修，户型方正，居住舒适，采光充足', '三水南里  | 2室1厅 | 53.27平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  小海地', '162万', '单价30412元/平米')
('https://image1.ljcdn.com/120000-inspection/fe7179e6-2169-4b52-ab3c-8412eadd3705.jpg.296x216.jpg', '庆荣里 一楼 私产过五年唯一可贷款 税费低', '庆荣里  | 1室1厅 | 39.97平米 | 东 | 其他 | 无电梯', '低楼层(共7层)板楼  -  桃园街', '138万', '单价34526元/平米')
