('https://image1.ljcdn.com/442000-inspection/6d3f7944-ec7f-4b52-bf51-6397abee9fb3.jpg.296x216.jpg', '利和广场，南下市场，恒信花园，诚意出售', '恒信花园D区  ', '高楼层(共5层)2002年建塔楼  -  利和广场', '120万', '单价12374元/平米')
('https://image1.ljcdn.com/442000-inspection/fca87f31-ef58-4884-8485-94ba702c4a08.jpg.296x216.jpg', '雅苑小区 楼梯中层 南北对流 精装 三房两厅', '雅苑小区  ', '中楼层(共6层)2008年建塔楼  -  齐东', '145万', '单价13697元/平米')
('https://image1.ljcdn.com/442000-inspection/1e0edcf9-9c0e-4a37-b2a6-12539506a5d3.jpg.296x216.jpg', '丹桂街二巷 6室3厅 780万', '丹桂街二巷  ', '低楼层(共4层)塔楼  -  槎桥', '780万', '单价25752元/平米')
('https://image1.ljcdn.com/442000-inspection/5cf07a5d-9197-45a8-9765-e2fec9062443.jpg.296x216.jpg', '华盈东城美域一楼带花园毛坯三房出售！', '华盈东城美域  ', '低楼层(共28层)塔楼  -  沙岗墟', '140万', '单价13636元/平米')
('https://image1.ljcdn.com/442000-inspection/3702b1be-9ff4-482b-b04d-b08f621b322d.jpg.296x216.jpg', '加和领御 电梯房 两房可改三房 精装 朝东南 不靠路', '加和领御名苑  ', '低楼层(共18层)2008年建塔楼  -  沙岗墟', '155万', '单价16054元/平米')
('https://image1.ljcdn.com/442000-inspection/2f194780-31b0-46cd-afaf-1c922ea33c3d.jpg.296x216.jpg', '比华利山庄 精装大4房 南北对流 产权清晰 看房方便', '比华利山庄  ', '中楼层(共7层)1998年建塔楼  -  沙岗墟', '180万', '单价12136元/平米')
('https://image1.ljcdn.com/442000-inspection/beb95fa5-f401-42b3-8cdc-387639f280c8.jpg.296x216.jpg', '上品花园 3室2厅 150万', '上品花园  ', '中楼层(共26层)2014年建板楼  -  沙岗墟', '150万', '单价15355元/平米')
('https://image1.ljcdn.com/442000-inspection/3d50418d-e182-4406-9285-596088324341.jpg.296x216.jpg', '远洋城天琪 装修3房 朝南 中楼层', '远洋城天祺  ', '低楼层(共13层)2012年建板楼  -  博览中心', '183万', '单价20562元/平米')
('https://image1.ljcdn.com/442000-inspection/9a2f0bf6-7954-4978-b054-7cc4f4462643.jpg.296x216.jpg', '御景湾花园 3室2厅 180万', '御景湾花园  ', '高楼层(共7层)2004年建塔楼  -  沙岗墟', '180万', '单价12012元/平米')
('https://image1.ljcdn.com/442000-inspection/30ba9965-0044-48d1-8259-61bc37b1c3ec.jpg.296x216.jpg', '万科朗润园 联排别墅 前后花园', '万科朗润园  ', '3层暂无数据  -  市一中', '650万', '单价24940元/平米')
('https://image1.ljcdn.com/442000-inspection/fbad067d-eeda-49f6-9875-9774a0464370.jpg.296x216.jpg', '远洋城天曜花园 3室2厅 220万', '远洋城天曜花园  ', '低楼层(共13层)2013年建板楼  -  博览中心', '220万', '单价17323元/平米')
('https://image1.ljcdn.com/442000-inspection/24e61b9b-b63b-49ed-a370-d319598dd451.jpg.296x216.jpg', '东区奕翠园 精装修两房 小区中间  不靠路  证满五年', '奕翠园  ', '中楼层(共4层)2007年建塔楼  -  紫马岭', '200万', '单价18519元/平米')
('https://image1.ljcdn.com/442000-inspection/cc45ff31-64a7-47b2-b5e3-5c0acfb61c1b.jpg.296x216.jpg', '幸福天地 4室2厅 170万', '幸福天地  ', '低楼层(共32层)塔楼  -  槎桥', '170万', '单价18200元/平米')
('https://image1.ljcdn.com/442000-inspection/3fe90ad3-e739-49ba-9075-9cd338b980fe.jpg.296x216.jpg', '方正五房  满两年  装修保养好  交通方便', '城东名门  ', '高楼层(共18层)2010年建板楼  -  博览中心', '465万', '单价19380元/平米')
('https://image1.ljcdn.com/442000-inspection/42b88b3c-ee1d-4c79-8dfc-c71da64d72f1.jpg.296x216.jpg', '盛景尚峰附近 嘉路华花园  毛坯出售 大两房', '嘉路华花园  ', '低楼层(共32层)2010年建塔楼  -  竹苑小学', '128万', '单价12930元/平米')
('https://image1.ljcdn.com/442000-inspection/601d8333-6a52-4af0-856d-e904b8426ecb.jpg.296x216.jpg', '东区 帝璟东方 精装两房 保养好', '帝璟东方  ', '低楼层(共11层)2001年建板楼  -  博览中心', '170万', '单价22419元/平米')
('https://image1.ljcdn.com/442000-inspection/0f2dc378-bdc7-4d40-a085-4ea91b649feb.jpg.296x216.jpg', '水云四季 精装三房 朝南 小区景观好', '华鸿水云四季  ', '中楼层(共32层)2012年建塔楼  -  沙岗墟', '255万', '单价19030元/平米')
('https://image1.ljcdn.com/442000-inspection/a0aba16d-79c0-4c80-b855-c83b541ff055.jpg.296x216.jpg', '奕翠园稀缺一楼带花园超大户型，业主割爱出售', '奕翠园  ', '低楼层(共20层)2007年建塔楼  -  紫马岭', '455万', '单价25448元/平米')
('https://image1.ljcdn.com/442000-inspection/a1d40052-fd58-4df4-a4ee-37c6747deb6f.jpg.296x216.jpg', '华鸿水云轩 精装复式3层 高档小区 配套成熟 看房方便', '华鸿水云轩  ', '中楼层(共10层)2010年建板楼  -  水云轩小学', '330万', '单价18698元/平米')
('https://image1.ljcdn.com/442000-inspection/e42406c7-f92d-4861-84bd-a9fed6e37016.jpg.296x216.jpg', '月湾一巷 5室3厅 450万', '月湾一巷  ', '低楼层(共3层)塔楼  -  沙岗墟', '450万', '单价13278元/平米')
('https://image1.ljcdn.com/442000-inspection/655e3392-57c7-46a9-9b51-ed2edf8012a2.jpg.296x216.jpg', '教师新村  温馨两房  新装修  业主诚心出售', '教师新村  ', '低楼层(共6层)1999年建板楼  -  库充', '88万', '单价15136元/平米')
('https://image1.ljcdn.com/442000-inspection/672117db-1573-44d3-b00d-c0d848332ab7.jpg.296x216.jpg', '朗晴假日 精装三房 南北通透 满五唯一 中高楼', '朗晴假日四期  ', '高楼层(共11层)2006年建板楼  -  槎桥', '165万', '单价17303元/平米')
('https://image1.ljcdn.com/442000-inspection/a2caa1f5-038a-427e-b84a-22c525a3602e.jpg.296x216.jpg', '兴苑街 8室2厅 480万', '兴苑街  ', '低楼层(共3层)暂无数据  -  竹苑小学', '480万', '单价17751元/平米')
('https://image1.ljcdn.com/442000-inspection/f370d39f-d19d-4e64-96e0-8158da116cb5.jpg01.jpg.296x216.jpg', '雍景园 精装修三房 电梯中层 望花园 东区利和附近', '雍景园  ', '中楼层(共13层)2000年建塔楼  -  利和广场', '190万', '单价18628元/平米')
('https://image1.ljcdn.com/442000-inspection/3e0cbe7e-1a15-43f7-a33d-144984f3b929.jpg.296x216.jpg', '万象花园 四房单位 毛坯出售 证满五年', '远洋城万象花园  ', '低楼层(共17层)2011年建板楼  -  博览中心', '450万', '单价24194元/平米')
('https://image1.ljcdn.com/442000-inspection/aef5ad67-347c-4469-b803-09b40ca50156.jpg.296x216.jpg', '雅居乐熹玥 4室2厅 480万', '雅居乐熹玥  ', '低楼层(共15层)2010年建板楼  -  市一中', '480万', '单价23646元/平米')
('https://image1.ljcdn.com/442000-inspection/779ba523-8554-4b68-9bd0-f4ceb2283fdf.jpg.296x216.jpg', '顺府江南 东区笋盘 精装三房 税费少  产权清晰', '顺府江南  ', '高楼层(共18层)2012年建塔楼  -  齐东', '158万', '单价17615元/平米')
('https://image1.ljcdn.com/442000-inspection/bbf0a90f-4578-48ef-a012-6264789b250d.jpg.296x216.jpg', '奕翠园四期   满五 精装3房 格局方正 视野采光通风好', '奕翠园  ', '高楼层(共22层)2007年建板楼  -  紫马岭', '285万', '单价23171元/平米')
('https://image1.ljcdn.com/442000-inspection/32c51e07-7733-4116-9f36-788848e93558.jpg.296x216.jpg', '翠逸居 东区 盛景尚峰附近 朝南三房 证满五年 楼层佳', '翠逸居  ', '中楼层(共5层)塔楼  -  紫马岭', '128万', '单价12930元/平米')
('https://image1.ljcdn.com/442000-inspection/83d11a4f-6e0a-4761-b6e9-ecd65a5b4563.jpg.296x216.jpg', '精装复式一房 温馨单身公寓  看房方便', '东尚新地  ', '低楼层(共15层)2011年建塔楼  -  沙岗墟', '70万', '单价16280元/平米')
('https://image1.ljcdn.com/442000-inspection/8fac6542-7ab9-4c2f-97de-608440615693.jpg.296x216.jpg', '新兴花园   简修四房  楼梯高层', '新兴花园  ', '高楼层(共8层)1995年建塔楼  -  库充', '150万', '单价8824元/平米')
('https://image1.ljcdn.com/442000-inspection/1ebeebf0-f139-42b6-8ad8-da4a8bc5b89d.jpg.296x216.jpg', '精装3房 高楼层 采光好 满5 唯一物业', '新世界花园  ', '高楼层(共14层)板楼  -  利和广场', '186万', '单价13985元/平米')
('https://image1.ljcdn.com/442000-inspection/b21f8b72-a652-4eb8-a061-541922dbdab8.jpg.296x216.jpg', '远洋学区三房 赠送面积多 楼层安静 格局好', '城东名门  ', '低楼层(共18层)2010年建板楼  -  博览中心', '190万', '单价19867元/平米')
('https://image1.ljcdn.com/442000-inspection/cb443ba4-422f-483a-962f-82e8ebc59d97.jpg.296x216.jpg', '东区 利和广场旁，满五唯一税费低', '柏苑新村  ', '中楼层(共7层)塔楼  -  柏苑小学', '123万', '单价8914元/平米')
('https://image1.ljcdn.com/442000-inspection/aa10bdfd-6779-4a57-9b46-d5e894dbf7ab.jpg.296x216.jpg', '东区绿韵花都 水云轩小 学学区  电梯三房 不靠路', '绿韵花都  ', '中楼层(共11层)2004年建塔楼  -  齐东', '154万', '单价18006元/平米')
('https://image1.ljcdn.com/442000-inspection/5f015fb3-8cc2-41ca-a5f1-bf502716a33a.jpg.296x216.jpg', '中荣大厦 电梯两房出售 精装修 奕翠园旁', '中荣大厦  ', '中楼层(共30层)塔楼  -  竹苑小学', '100万', '单价11259元/平米')
('https://image1.ljcdn.com/442000-inspection/3864ebb9-9eca-44d3-b146-28ee1292f006.jpg.296x216.jpg', '东区。高楼层 采光通风好 成熟配套', '裕豪苑  ', '高楼层(共9层)2008年建塔楼  -  沙岗墟', '170万', '单价14363元/平米')
('https://image1.ljcdn.com/442000-inspection/3aa3e04d-e845-4615-bdf4-550fdd25580d.jpg.296x216.jpg', '东区东尚新地 一房一厅公寓出售 可入户读书', '东尚新地  ', '低楼层(共15层)2011年建塔楼  -  沙岗墟', '70万', '单价13895元/平米')
('https://image1.ljcdn.com/442000-inspection/1bcce4b5-08b7-4808-a7d2-94d438281e5e.jpg.296x216.jpg', '东区 亨达花园 楼梯 低楼层 精装3房', '亨达花园  ', '低楼层(共7层)1999年建塔楼  -  库充', '130万', '单价8784元/平米')
('https://image1.ljcdn.com/442000-inspection/ff7ede3d-e1ac-4034-b251-6eaf82e75ad6.jpg.296x216.jpg', '东区紫马岭 自建别墅 业主诚心出售', '小鳌溪  ', '低楼层(共3层)暂无数据  -  紫马岭', '700万', '单价20811元/平米')
('https://image1.ljcdn.com/442000-inspection/cecba2df-41da-4ac4-a4ca-6aa1c0f32b7a.jpg.296x216.jpg', '远洋城美域 精装三房 南北通采光好', '远洋城美域  ', '高楼层(共11层)2007年建板楼  -  博览中心', '206万', '单价17272元/平米')
('https://image1.ljcdn.com/442000-inspection/175ded01-ac3a-4e79-9345-718c3d4d146f.jpg.296x216.jpg', '新兴花园简装两房两卫 有意向请联系我', '新兴花园  ', '中楼层(共8层)1995年建塔楼  -  库充', '80万', '单价10085元/平米')
('https://image1.ljcdn.com/442000-inspection/f3e7d951-7816-4259-8284-621c048a1ae4.jpg.296x216.jpg', '越秀星汇品峰 毛坯三房 南向单位 高楼层', '越秀星汇品峰  ', '高楼层(共26层)2013年建塔楼  -  博览中心', '224.2万', '单价20013元/平米')
('https://image1.ljcdn.com/442000-inspection/975beeec-b1cc-4768-a7d9-c82861a8cb34.jpg.296x216.jpg', '新兴花园  精简装修  温馨三房   南向  业主诚意买', '新兴花园  ', '中楼层(共8层)1995年建塔楼  -  库充', '130万', '单价9559元/平米')
('https://image1.ljcdn.com/442000-inspection/2e44730b-f904-4ecc-ab6e-abfec19485e4.jpg.296x216.jpg', '绿韵花都 精装四房 满五年 通风采光好', '绿韵花都  ', '低楼层(共11层)2004年建塔楼  -  齐东', '245万', '单价15213元/平米')
('https://image1.ljcdn.com/442000-inspection/8fb1f198-5540-4060-a156-1c2f9e819008.jpg.296x216.jpg', '嘉路华花园 3室2厅 170万', '嘉路华花园  ', '低楼层(共32层)2010年建塔楼  -  竹苑小学', '170万', '单价12974元/平米')
('https://image1.ljcdn.com/442000-inspection/38c378ec-da17-4ff6-9deb-b498a45e1295.jpg.296x216.jpg', '帝璟东方 通透横厅设计 可改四房 中楼层', '帝璟东方  ', '高楼层(共11层)2001年建板楼  -  博览中心', '270万', '单价23095元/平米')
('https://image1.ljcdn.com/442000-inspection/507531c4-201d-4107-a380-cbe840575096.jpg.296x216.jpg', '嘉惠苑 复式5房 精装修 保养好', '嘉惠苑  ', '高楼层(共8层)2002年建塔楼  -  齐东', '380万', '单价15553元/平米')
('https://image1.ljcdn.com/442000-inspection/bf42e25f-f2a2-47c0-9c74-0daef35768d1.jpg.296x216.jpg', '上品花园 1室2厅 100.83万', '上品花园  ', '高楼层(共27层)2014年建板楼  -  沙岗墟', '100.9万', '单价15000元/平米')
('https://image1.ljcdn.com/442000-inspection/0d744317-8606-4b7d-b708-a20b5b3f40a7.jpg.296x216.jpg', '东区 朗晴假日 精装修三房 户型方正 读书方便', '朗晴假日五期  ', '中楼层(共17层)2012年建板楼  -  槎桥', '205万', '单价16620元/平米')
('https://image1.ljcdn.com/442000-inspection/1ce8480a-d438-4bfc-92b3-e92d41d45976.jpg.296x216.jpg', '夏洋新村 3室2厅 80万', '夏洋新村  ', '高楼层(共7层)1999年建塔楼  -  利和广场', '80万', '单价10034元/平米')
('https://image1.ljcdn.com/442000-inspection/36f7812e-c02c-479c-b268-c70d32e3f0b1.jpg.296x216.jpg', '万象花园 毛坯四房   南北通透', '远洋城万象花园  ', '中楼层(共10层)2011年建板楼  -  博览中心', '350万', '单价25242元/平米')
('https://image1.ljcdn.com/442000-inspection/8e6368ae-bfe9-48c6-8b6c-55a6f7c0715c.jpg.296x216.jpg', '库充 7室4厅 700万', '库充  ', '低楼层(共3层)暂无数据  -  库充', '700万', '单价18868元/平米')
('https://image1.ljcdn.com/442000-inspection/506dc58a-17d1-4b60-a671-d0634887e0e5.jpg.296x216.jpg', '亨达花园 精装2房 户型方正 采光通透', '亨达花园  ', '中楼层(共7层)1999年建塔楼  -  库充', '79万', '单价10006元/平米')
('https://image1.ljcdn.com/442000-inspection/9953b394-130f-443c-b7ff-2b9d36e65413.jpg.296x216.jpg', '翠闲庭  复式双阳台 还带一个L型的平台花园 精装修', '翠闲庭  ', '高楼层(共15层)塔楼  -  利和广场', '320万', '单价15919元/平米')
('https://image1.ljcdn.com/442000-inspection/ef931d27-371c-4092-9b69-cb7a0ad17612.jpg.296x216.jpg', '公安新村，精装2房，南北通透，小区配套成熟', '公安新村  ', '高楼层(共8层)1998年建塔楼  -  库充', '78.3万', '单价9000元/平米')
('https://image1.ljcdn.com/442000-inspection/4436a71b-973e-4fdb-a248-62a62844d834.jpg.296x216.jpg', '东区 星光礼寓 全新装修 入住半年 高楼层 小区看泳池', '星光礼寓  ', '高楼层(共27层)2012年建板楼  -  槎桥', '280万', '单价19048元/平米')
('https://image1.ljcdn.com/442000-inspection/6c8e7e53-00bd-416f-af83-4c74f951c792.jpg.296x216.jpg', '利和国际公馆 地理位置优越 业主诚心出售', '利和国际公馆  ', '中楼层(共32层)2012年建塔楼  -  利和广场', '97.5万', '单价15357元/平米')
('https://image1.ljcdn.com/442000-inspection/1f2bb299-b91e-45d8-9701-eb144eeeccb5.jpg.296x216.jpg', '顺景花园一期 精装两房1厅 南北对流', '顺景花园  ', '中楼层(共7层)1998年建塔楼  -  库充', '75万', '单价13949元/平米')
('https://image1.ljcdn.com/442000-inspection/68312de1-b7d8-4b4c-939e-33c342d4efca.jpg.296x216.jpg', '朗晴假日五期 4室2厅 272万', '朗晴假日五期  ', '高楼层(共18层)2012年建板楼  -  槎桥', '272万', '单价17959元/平米')
('https://image1.ljcdn.com/442000-inspection/39158b27-aa02-415d-a649-5f986bb4fa65.jpg.296x216.jpg', '东区 朗晴假日 南北通透大花园 满五唯一 安静舒适', '朗晴假日二期  ', '低楼层(共12层)2006年建板楼  -  槎桥', '198万', '单价15527元/平米')
('https://image1.ljcdn.com/442000-inspection/8e735e7c-84f7-472f-9653-99fd820d79af.jpg.296x216.jpg', '东区 远洋城 美域 装修3房 不靠路 带有车位', '远洋城美域  ', '高楼层(共11层)2007年建板楼  -  博览中心', '308万', '单价21899元/平米')
('https://image1.ljcdn.com/442000-inspection/d5079220-8784-471c-b211-dad29355b1a0.jpg.296x216.jpg', '利和广场 雍景园 格局方正 地段繁华', '雍景园  ', '中楼层(共12层)2000年建塔楼  -  利和广场', '180万', '单价20000元/平米')
('https://image1.ljcdn.com/442000-inspection/736d78a2-c922-43d6-9323-185e346bd490.jpg.296x216.jpg', '帝璟东方 南北对流 方正4房 不靠路 望园林景观 诚售', '帝璟东方  ', '低楼层(共17层)板楼  -  博览中心', '380万', '单价19856元/平米')
('https://image1.ljcdn.com/442000-inspection/32b06440-57b4-4648-b560-670a7d5f0348.jpg.296x216.jpg', '东区 中山五路 敏捷紫岭国际 可注册公司 毛坯房', '敏捷紫岭国际一期  ', '低楼层(共28层)2015年建塔楼  -  紫马岭', '182万', '单价18078元/平米')
('https://image1.ljcdn.com/442000-inspection/37968385-baca-4bf1-aae7-937cad409889.jpg.296x216.jpg', '东区 帝璟东方 四房两厅 格局方正 南北对流', '帝璟东方  ', '高楼层(共24层)2001年建板楼  -  博览中心', '435万', '单价25598元/平米')
('https://image1.ljcdn.com/442000-inspection/0b9ca980-fcca-451f-b328-baca97441373.jpg.296x216.jpg', '远洋城 万象花园 南北对流4房 格局方正 配套完善 诚售', '远洋城万象花园  ', '低楼层(共14层)2011年建板楼  -  博览中心', '370万', '单价22156元/平米')
('https://image1.ljcdn.com/442000-inspection/3c4056a3-a8cd-465c-a501-8ea277148eee.jpg.296x216.jpg', '帝璟东方 5室2厅 700万', '帝璟东方  ', '高楼层(共24层)2001年建板楼  -  博览中心', '700万', '单价28452元/平米')
('https://image1.ljcdn.com/442000-inspection/2f73e387-3a01-4a79-b161-95869561664b.jpg.296x216.jpg', '东区 朗晴轩 花园小区 带花园', '朗晴轩  ', '低楼层(共11层)2008年建塔楼  -  市一中', '220万', '单价19002元/平米')
('https://image1.ljcdn.com/442000-inspection/9b43204f-bf09-4245-a266-05596b61c4b0.jpg.296x216.jpg', '华鸿水云四季 全新毛坯3房 高档小区 正南户型有匙即看', '华鸿水云四季  ', '低楼层(共32层)2012年建塔楼  -  沙岗墟', '185万', '单价15238元/平米')
('https://image1.ljcdn.com/442000-inspection/9e1ba3f6-77cb-4f95-8043-28593c866340.jpg.296x216.jpg', '华鸿水云轩 2室2厅 200万', '华鸿水云轩  ', '中楼层(共18层)2010年建板楼  -  水云轩小学', '200万', '单价21225元/平米')
('https://image1.ljcdn.com/442000-inspection/3de1d9bf-6ce1-404b-a41b-b29f9e51cfa0.jpg.296x216.jpg', '华鸿水云四季138方最好户型，南北通', '华鸿水云四季  ', '中楼层(共32层)2012年建塔楼  -  沙岗墟', '290万', '单价21015元/平米')
('https://image1.ljcdn.com/442000-inspection/e00dddb6-a3ab-4532-85e2-b2ea1bf81da2.jpg.296x216.jpg', '东区 远洋城天曜 南向 毛坯 三房', '远洋城天曜花园  ', '高楼层(共13层)2013年建板楼  -  博览中心', '200万', '单价21053元/平米')
('https://image1.ljcdn.com/442000-inspection/5ecdae46-bd63-4363-b45d-76796a4635d5.jpg.296x216.jpg', '东区 银湾南路 三房两厅 精致装修', '银湾南路65号  ', '中楼层(共5层)塔楼  -  沙岗墟', '90万', '单价8491元/平米')
('https://image1.ljcdn.com/442000-inspection/c44b01b6-247b-4f97-8efe-6a0efa866191.jpg.296x216.jpg', '聚景园 3室2厅 275万', '聚景园  ', '低楼层(共15层)2006年建塔楼  -  竹苑小学', '275万', '单价19349元/平米')
('https://image1.ljcdn.com/442000-inspection/27a0ef3b-f4a6-48cb-812b-dc8fdfeaad93.jpg.296x216.jpg', '东区 顺府江南 3房2厅 不靠路 朝南', '顺府江南  ', '低楼层(共18层)2012年建塔楼  -  齐东', '195万', '单价17996元/平米')
('https://image1.ljcdn.com/442000-inspection/4e019616-d299-4f6b-9aba-4d29d8f111b2.jpg.296x216.jpg', '优雅翠园 3室2厅 250万', '优雅翠园  ', '中楼层(共11层)2006年建板楼  -  槎桥', '250万', '单价19619元/平米')
('https://image1.ljcdn.com/442000-inspection/a1e3c6b5-ca73-4034-9bf4-9642c4081c87.jpg.296x216.jpg', '顺景花园 三期 东区库充 三房出售 精装修 证满五年', '顺景花园  ', '高楼层(共7层)1998年建塔楼  -  库充', '168万', '单价14000元/平米')
('https://image1.ljcdn.com/442000-inspection/7eb9859b-ed6e-49b6-be7b-8fcf46d18d2b.jpg.296x216.jpg', '聚景园 住宅性公寓 业主诚心出售', '聚景园  ', '中楼层(共16层)2006年建塔楼  -  竹苑小学', '75万', '单价14992元/平米')
('https://image1.ljcdn.com/442000-inspection/b2921fc1-a2aa-405b-a97e-1da108f22950.jpg.296x216.jpg', '奕翠园实惠两房出售，房子满两年税费少', '奕翠园  ', '中楼层(共11层)2007年建塔楼  -  紫马岭', '210万', '单价25000元/平米')
('https://image1.ljcdn.com/442000-inspection/de9a0d37-af51-463d-ae9d-637137ca2885.jpg.296x216.jpg', '雅苑小区 电梯房 精装五房 顶楼复式 朝南 带车位', '雅苑小区  ', '高楼层(共11层)2008年建塔楼  -  齐东', '365万', '单价13960元/平米')
('https://image1.ljcdn.com/442000-inspection/1659362f-8627-498c-a0e4-dc819905e0ae.JPG.296x216.jpg', '绿韵花都 精装三房 业主诚心出售', '绿韵花都  ', '中楼层(共11层)2004年建塔楼  -  齐东', '182.4万', '单价20000元/平米')
('https://image1.ljcdn.com/442000-inspection/0ee46aff-bb52-47ad-9d86-d4d7fc64a1f9.jpg.296x216.jpg', '蓝钻星座 住宅公寓可入户 地段好  好出租', '蓝钻星座  ', '低楼层(共12层)2006年建塔楼  -  库充', '62万', '单价13009元/平米')
('https://image1.ljcdn.com/442000-inspection/0c9bbe92-843f-46ee-88cd-e5684d8e1dd9.jpg.296x216.jpg', '远洋城 天曜花园 毛坯三房 不靠路', '远洋城天曜花园  ', '高楼层(共13层)2013年建板楼  -  博览中心', '243万', '单价17949元/平米')
('https://image1.ljcdn.com/442000-inspection/45dbdf78-b192-4ea7-be0c-148f1019c962.jpg.296x216.jpg', '恒信花园A区 2室2厅 93万', '恒信花园A区  ', '中楼层(共7层)2000年建塔楼  -  利和广场', '93万', '单价10942元/平米')
('https://image1.ljcdn.com/442000-inspection/e5c07eb0-757e-4594-9f98-e5dfcca1a606.jpg.296x216.jpg', '东区 远洋城尊域 装修3房 户型方正', '远洋城尊域  ', '中楼层(共11层)2007年建板楼  -  博览中心', '326万', '单价22483元/平米')
('https://image1.ljcdn.com/442000-inspection/9c4ef97a-f951-4050-b8ca-e680016fe769.jpg.296x216.jpg', '雍景园国际公寓 3房 格局方正 视野开阔', '雍景园  ', '高楼层(共16层)塔楼  -  利和广场', '190万', '单价19081元/平米')
