('https://image1.ljcdn.com/120000-inspection/a748797f-08ca-4494-a374-42f34fff99f5.JPG.296x216.jpg', '满五唯一，南北通透格局，配套设施齐全', '傲景园  | 3室2厅 | 149.12平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)板楼  -  第四大街', '360万', '单价24142元/平米')
('https://image1.ljcdn.com/120000-inspection/28e854b5-d10d-4afb-8545-77849edd44b7.JPG.296x216.jpg', '泰丰家园一期 有电梯 H两室 客厅开间进深很大', '泰丰家园  | 2室2厅 | 122.86平米 | 南 北 | 简装 | 有电梯', '高楼层(共7层)板楼  -  第五大街', '260万', '单价21163元/平米')
('https://image1.ljcdn.com/120000-inspection/ebbc9c02-1914-4f58-abf9-81acdd792bc7.JPG.296x216.jpg', '开发区 十三大街 清谷 一室改两室', '清谷  | 1室2厅 | 74.91平米 | 南 | 简装', '中楼层(共17层)板楼  -  开发区', '150万', '单价20025元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploada48b0db5-7dfd-4a32-8d99-ea06dca54778.JPG.296x216.jpg', '贻欣园 电梯小高 南北通透H户型 成熟社区 配套齐全', '贻欣园  | 2室2厅 | 123.62平米 | 南 北 | 简装 | 有电梯', '高楼层(共11层)板楼  -  第二大街', '280万', '单价22651元/平米')
('https://image1.ljcdn.com/120000-inspection/bb210584-7a53-4144-afc3-0a188cfa8800.JPG.296x216.jpg', '万通新城国际三居室，满五唯一，业主带车位诚心出售。', '万通新城国际  | 3室2厅 | 136.8平米 | 南 北 | 精装', '低楼层(共33层)板楼  -  第五大街', '350万', '单价25585元/平米')
('https://image1.ljcdn.com/120000-inspection/ed5c8787-fd39-4935-8729-f4a7366ac244.JPG.296x216.jpg', '此房满五年，南北通透户型，采光好，视野好，环境好。', '伴景湾家园  | 4室2厅 | 226.77平米 | 南 北 | 其他 | 有电梯', '高楼层(共25层)板楼  -  第五大街', '600万', '单价26459元/平米')
('https://image1.ljcdn.com/120000-inspection/7d4453cd-de84-4e85-a88a-6a2081e694b4.JPG.296x216.jpg', '康翠园，自住房，中低楼层，生活便利。', '康翠园  | 2室1厅 | 90.02平米 | 西南 | 其他 | 有电梯', '低楼层(共17层)塔楼  -  第三大街', '225万', '单价24995元/平米')
('https://image1.ljcdn.com/120000-inspection/fe2b460d-e3ff-4300-a9fc-c7469a1d38dc.JPG.296x216.jpg', '开发区社区， 社区绿化高，通透全明，居住舒适。', '爱丽家园东区  | 3室2厅 | 150.35平米 | 南 北 | 简装 | 有电梯', '低楼层(共18层)板楼  -  第三大街', '480万', '单价31926元/平米')
('https://image1.ljcdn.com/120000-inspection/a030c032-8203-4524-82bd-1d46a25cc289.JPG.296x216.jpg', '精装两室两卫 品质小区 满五年 适宜居住 业主诚意出售', '万通华府B区  | 2室2厅 | 126.27平米 | 南 | 精装 | 有电梯', '中楼层(共30层)板楼  -  第二大街', '450万', '单价35638元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload618f055c-deaf-40be-b644-5f5494d02e65.JPG.296x216.jpg', '鲲鹏苑 楼层好 采光足 配套齐全 出行方便', '鲲鹏苑  | 3室2厅 | 128.99平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  第三大街', '265万', '单价20545元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploade79f3c1f-d405-4b3b-8974-4a0a0d9c0664.JPG.296x216.jpg', '简单装修，格局方正，采光好，商品房', '芳林泰达园  | 3室2厅 | 131.43平米 | 南 北 | 简装 | 有电梯', '低楼层(共6层)板楼  -  第三大街', '550万', '单价41848元/平米')
('https://image1.ljcdn.com/120000-inspection/e75e70a5-54db-4ccf-8a32-3d189216dda5.JPG.296x216.jpg', '婚房装修，对比中位置较好，采光全天', '弘景苑  | 2室2厅 | 107.76平米 | 南 | 精装 | 有电梯', '中楼层(共29层)板楼  -  第五大街', '265万', '单价24592元/平米')
('https://image1.ljcdn.com/120000-inspection/8530b8e4-f39b-447c-8752-fa9d1eabd768.JPG.296x216.jpg', '桐景园，二楼，精装修，采光好，看房提前联系', '桐景园  | 3室2厅 | 146.82平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  第五大街', '480万', '单价32694元/平米')
('https://image1.ljcdn.com/120000-inspection/416c6c36-ceff-4dd8-9700-62fa39a846cc.JPG.296x216.jpg', '瑞园 3室2厅 248万', '瑞园  | 3室2厅 | 134.38平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  第三大街', '248万', '单价18456元/平米')
('https://image1.ljcdn.com/120000-inspection/2de1567d-3545-49a7-b094-fc37ae88e36c.JPG.296x216.jpg', '桐景园，前排小高层，直看泰丰公园，精装修，看房方便', '桐景园  | 3室2厅 | 130.17平米 | 南 北 | 其他 | 有电梯', '高楼层(共12层)板楼  -  第五大街', '305万', '单价23431元/平米')
('https://image1.ljcdn.com/120000-inspection/7d3d98d6-2f53-4de7-9d09-d5c60ef4407a.JPG.296x216.jpg', '星缘东轩 小高层 采光充足 有钥匙', '星缘东轩  | 3室2厅 | 157.74平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共18层)板楼  -  第三大街', '395万', '单价25042元/平米')
('https://image1.ljcdn.com/120000-inspection/e180495b-7c82-4a14-ab2b-5a3852c1bf9b.JPG.296x216.jpg', '万通新城国际 满两年 视野开阔 采光充足 诚意出售', '万通新城国际  | 3室1厅 | 109.15平米 | 南 北 | 其他', '低楼层(共33层)板楼  -  第五大街', '265万', '单价24279元/平米')
('https://image1.ljcdn.com/120000-inspection/8203eb71-d984-42aa-b38a-bca323a23600.JPG.296x216.jpg', '开发区三大街，南北通透H+1户型，电梯洋房，采光充足', '盛泰公寓  | 3室2厅 | 144.27平米 | 南 北 | 其他 | 有电梯', '中楼层(共10层)板楼  -  第三大街', '330万', '单价22874元/平米')
('https://image1.ljcdn.com/120000-inspection/460ae783-bedc-4ba9-8f8c-19ae5b0cc7d4.JPG.296x216.jpg', '满五年 南北通透3室 中楼层 有电梯 无遮挡采光好', '盛泰公寓  | 3室2厅 | 138.55平米 | 南 北 | 其他 | 有电梯', '中楼层(共10层)板楼  -  第三大街', '315万', '单价22736元/平米')
('https://image1.ljcdn.com/120000-inspection/40b249ba-17ad-4293-9388-b257cb9a18bc.JPG.296x216.jpg', '芳林泰达园 小区安静 格局方正 视野宽阔 采光充足', '芳林泰达园  | 3室2厅 | 137.51平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)板楼  -  第三大街', '490万', '单价35634元/平米')
('https://image1.ljcdn.com/120000-inspection/2b7db5ea-cfca-4afe-8449-7d4bec81888e.JPG.296x216.jpg', '南北通透小户型，精装小区环境新', '星缘轩  | 1室1厅 | 66.35平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)板楼  -  第三大街', '145万', '单价21854元/平米')
('https://image1.ljcdn.com/120000-inspection/fc976d57-e8ee-4f6c-936e-8e9f56596431.JPG.296x216.jpg', '月荣轩 精装修 低楼层  满两年 户型好 采光无遮挡', '月荣轩  | 2室1厅 | 87.75平米 | 南 | 精装 | 有电梯', '低楼层(共33层)塔楼  -  第三大街', '220万', '单价25072元/平米')
('https://image1.ljcdn.com/120000-inspection/30f61a0b-2e5a-43b3-b4c6-b8946e405c5c.JPG.296x216.jpg', '正规通透2居室、低楼层 有老人居住可选、采光不受影响', '翠亨村C区  | 2室1厅 | 96.61平米 | 南 北 | 简装 | 无电梯', '低楼层(共6层)板楼  -  第三大街', '325万', '单价33641元/平米')
('https://image1.ljcdn.com/120000-inspection/7b0a3ae6-a59d-4658-b446-f478e5b7c007.JPG.296x216.jpg', '爱丽家园东区，出行方便，户型方正，居住方便舒适。', '爱丽家园东区  | 3室2厅 | 150.77平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  第三大街', '480万', '单价31837元/平米')
('https://image1.ljcdn.com/120000-inspection/5e04b559-4e16-484c-b4bf-31d12eb08697.JPG.296x216.jpg', '东方名居 全阳两室 电梯房低楼层', '东方名居  | 2室1厅 | 109.72平米 | 南 | 简装 | 有电梯', '低楼层(共17层)塔楼  -  第二大街', '310万', '单价28254元/平米')
('https://image1.ljcdn.com/120000-inspection/3cacab0e-1db0-44e0-a7b1-978305d4b172.JPG.296x216.jpg', '中间楼层，精装修 业主诚意出售', '泰达时代  | 5室1厅 | 172.06平米 | 南 北 | 其他 | 有电梯', '低楼层(共12层)板楼  -  第一大街', '465万', '单价27026元/平米')
('https://image1.ljcdn.com/120000-inspection/ca160c8c-fd60-4b1e-abb5-259b0c3591ea.JPG.296x216.jpg', '滨海新城 万科物业 方正两室  采光充足', '滨海新城  | 2室1厅 | 107.32平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共31层)板楼  -  第一大街', '255万', '单价23761元/平米')
('https://image1.ljcdn.com/120000-inspection/b3f444fa-31a2-4eea-a42c-208f1232cac5.JPG.296x216.jpg', '南北通透低楼层，带地下室，交通便利配套齐全', '翠亨村B区  | 2室1厅 | 111.01平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  第三大街', '300万', '单价27025元/平米')
('https://image1.ljcdn.com/120000-inspection/33017247-818e-4ee6-bd3e-0036f281e602.JPG.296x216.jpg', '翠亨村A区前排一室业主诚意出售', '翠亨村A区  | 1室1厅 | 74.01平米 | 西南 | 其他 | 有电梯', '中楼层(共28层)板楼  -  第三大街', '232万', '单价31348元/平米')
('https://image1.ljcdn.com/120000-inspection/068cab0f-0082-43d5-b0ce-3993d94d3d00.JPG.296x216.jpg', '南北通透大三室业主诚意出售！！', '荣鑫园  | 3室2厅 | 154.74平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  第一大街', '330万', '单价21327元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload691c735e-3f2f-48e4-8dbf-0fe19c24824d.JPG.296x216.jpg', '精装修 俯瞰泰达城市公园 视野良好 看房方便', '花语轩  | 4室2厅 | 201.22平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  第三大街', '540万', '单价26837元/平米')
('https://image1.ljcdn.com/120000-inspection/e35ca739-03a8-4a51-a781-5efab423439a.JPG.296x216.jpg', '滨海新城经典三室精装修一天没住过业主诚意出售！', '滨海新城  | 3室2厅 | 166.63平米 | 南 北 | 精装 | 有电梯', '高楼层(共31层)板楼  -  第一大街', '450万', '单价27006元/平米')
('https://image1.ljcdn.com/120000-inspection/1735dba9-38e5-409e-8f2c-812a11e9b0c7.JPG.296x216.jpg', '小高层 看房方便 刚装修完两年 诚心出售', '清谷  | 2室2厅 | 88.68平米 | 南 | 其他', '高楼层(共11层)板楼  -  开发区', '155万', '单价17479元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploada813a39b-8638-45ce-b55e-4a80b471aea2.JPG.296x216.jpg', '此房满五 桐景园三居一楼带院 位置优越 旁边泰丰公园', '桐景园  | 3室2厅 | 147平米 | 南 北 | 精装 | 无电梯', '低楼层(共5层)板楼  -  第五大街', '540万', '单价36735元/平米')
('https://image1.ljcdn.com/120000-inspection/3758c13b-c574-4691-b09a-6161c401dfc0.JPG.296x216.jpg', '东方名居 通透三居室 电梯房 2年新装装修 位置好', '东方名居  | 3室2厅 | 129.53平米 | 南 北 | 精装 | 有电梯', '高楼层(共27层)板楼  -  第二大街', '380万', '单价29337元/平米')
('https://image1.ljcdn.com/120000-inspection/1c90c087-9c2c-4181-9841-e3efb98aee6c.JPG.296x216.jpg', '此房  过五年 税费少 精装修 不临街 中楼层', '康翠园  | 2室1厅 | 87.57平米 | 南 北 | 其他 | 有电梯', '高楼层(共17层)塔楼  -  第三大街', '184万', '单价21012元/平米')
('https://image1.ljcdn.com/120000-inspection/3520438e-8519-48c1-bb93-a798bed86ead.JPG.296x216.jpg', '津滨藏锦，户型方正大三居，可利用面积大', '津滨藏锦  | 3室2厅 | 149.82平米 | 东 南 北 | 简装 | 有电梯', '低楼层(共6层)板楼  -  第一大街', '539万', '单价35977元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadbc3cb25d-59b5-42f4-b7db-6b3119ba50b2.JPG.296x216.jpg', '芳林泰达园 南北通透三室 低楼层 适合老人居住', '芳林泰达园  | 3室2厅 | 143.34平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)板楼  -  第三大街', '425万', '单价29650元/平米')
('https://image1.ljcdn.com/120000-inspection/250931f5-c3a9-4784-90b1-2505109810d3.JPG.296x216.jpg', '开发区  配套完备 方正户型 安静宜居 非顶配楼', '贻成园东区  | 2室1厅 | 85.16平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  第三大街', '280万', '单价32880元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload35f589f3-83f1-423c-b2d4-d1cf182799fa.JPG.296x216.jpg', '开发区四街 泰丰公园旁 精装两室全阳 中间楼层', '傲景园  | 2室1厅 | 119.95平米 | 南 | 其他 | 有电梯', '中楼层(共18层)板楼  -  第四大街', '265万', '单价22093元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload690d8ca7-9866-4fa3-8193-922c3cdd5288.JPG.296x216.jpg', '一大街  滨海新城  中间楼层  精装两室', '滨海新城  | 2室1厅 | 117.26平米 | 南 | 精装 | 有电梯', '低楼层(共31层)板楼  -  第一大街', '295万', '单价25158元/平米')
('https://image1.ljcdn.com/120000-inspection/51cff95f-6d64-47f6-bbb3-e59241d9c832.JPG.296x216.jpg', '过五年通透二室精装修中等楼层视野超好！', '贻欣园  | 2室2厅 | 127.41平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)板楼  -  第二大街', '300万', '单价23547元/平米')
('https://image1.ljcdn.com/120000-inspection/4e638210-ef22-4732-8dd5-8cba8c704f86.JPG.296x216.jpg', '泰达MSD 全阳 两室 明厨明卫，中间楼层', '云锦蓝庭  | 2室1厅 | 105.91平米 | 南 北 | 简装 | 有电梯', '高楼层(共25层)板楼  -  第一大街', '258万', '单价24361元/平米')
('https://image1.ljcdn.com/120000-inspection/830a0d07-076c-48e8-92f4-b3f13dc1c6e3.JPG.296x216.jpg', '星缘东轩  南北通透两居室  中间楼层  可改三室', '星缘东轩  | 2室2厅 | 128.83平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  第三大街', '360万', '单价27944元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadb73364b9-32de-468e-8eb7-2205a3dd78b6.JPG.296x216.jpg', '融科瀚棠 南北通透 采光通风好 东边户', '融科瀚棠  | 3室1厅 | 93.42平米 | 南 北 | 精装 | 有电梯', '低楼层(共23层)板楼  -  第五大街', '308万', '单价32970元/平米')
('https://image1.ljcdn.com/120000-inspection/4ed5f32e-1bdc-402d-85fe-886d8db6915f.JPG.296x216.jpg', '南北两居室 高楼层 户型方正 采光好', '翠亨村D区  | 2室2厅 | 86.07平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)板楼  -  第三大街', '268万', '单价31138元/平米')
('https://image1.ljcdn.com/120000-inspection/ca9c8201-dee6-4d7b-877a-11ae62ac8e6c.JPG.296x216.jpg', '翠亨村 小区中间位置 一楼 通透两居室', '翠亨村D区  | 2室2厅 | 94.04平米 | 东 西 | 简装 | 无电梯', '低楼层(共6层)板楼  -  第三大街', '310万', '单价32965元/平米')
('https://image1.ljcdn.com/120000-inspection/af00c9f0-e82a-4683-a802-74248948b02c.JPG.296x216.jpg', '悦蓝东轩 电梯洋房 南北通透 精装修拎包入住', '悦蓝东轩  | 3室2厅 | 155.81平米 | 南 北 | 精装 | 有电梯', '中楼层(共5层)板楼  -  第三大街', '540万', '单价34658元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload0e6bd60a-26f8-4d39-a1d0-5dd8116609e9.JPG.296x216.jpg', '海望园 小区中间位置 有地下室 采光无遮挡', '海望园  | 2室2厅 | 101.13平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)板楼  -  第三大街', '285万', '单价28182元/平米')
('https://image1.ljcdn.com/120000-inspection/61da6240-626f-415a-a637-a512a8eea5e2.JPG.296x216.jpg', '万通新城国际 3室2厅 370万', '万通新城国际  | 3室2厅 | 147.8平米 | 南 北 | 其他', '高楼层(共33层)板楼  -  第五大街', '370万', '单价25034元/平米')
('https://image1.ljcdn.com/120000-inspection/31ef8e00-bc6e-448e-b8d7-c2e07750a9ef.JPG.296x216.jpg', '开发区 星缘轩 大三室  中间楼层 无遮挡', '星缘轩  | 3室2厅 | 162.79平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)板楼  -  第三大街', '450万', '单价27643元/平米')
('https://image1.ljcdn.com/120000-inspection/6610d6ee-1e85-4cf5-8dca-dc1672186ae29.JPG.296x216.jpg', '汇泉园 南北通透H户型 低楼层 成熟社区 配套齐全', '汇泉园  | 2室2厅 | 104.03平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)板楼  -  第三大街', '255万', '单价24513元/平米')
('https://image1.ljcdn.com/120000-inspection/b01635d3-5700-429a-af9b-26ccbee5d26d.JPG.296x216.jpg', '星月轩  精装修 三居室 有车位 交通便利', '明珠湾  | 3室2厅 | 128.95平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  第三大街', '365万', '单价28306元/平米')
('https://image1.ljcdn.com/120000-inspection/58d6aedb-3296-4d9c-9ac5-9954ead68be0.JPG.296x216.jpg', '滨海新城 2室1厅 290万', '滨海新城  | 2室1厅 | 118.03平米 | 南 北 | 其他 | 有电梯', '中楼层(共31层)板楼  -  第一大街', '290万', '单价24571元/平米')
('https://image1.ljcdn.com/120000-inspection/d6ee59c4-14e8-4c6b-b1bb-9e899595264f.JPG.296x216.jpg', '满五年且唯一，无贷款，有电梯，不临街，诚心出售', '桐景园  | 3室2厅 | 129.55平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)板楼  -  第五大街', '265万', '单价20456元/平米')
('https://image1.ljcdn.com/120000-inspection/dbe96022-cb6c-4ae2-8c4b-5ff09375e827.JPG.296x216.jpg', '华馨园 楼层好 满两年 房龄新有电梯', '华馨园  | 2室2厅 | 101.96平米 | 南 北 | 简装 | 有电梯', '低楼层(共10层)板楼  -  第三大街', '295万', '单价28933元/平米')
('https://image1.ljcdn.com/120000-inspection/17de0819-3c39-47d9-9d54-127fe84fb04e.JPG.296x216.jpg', '泰达时代 小区中间位置  没有噪音  通透三居室', '泰达时代  | 3室2厅 | 144.16平米 | 南 北 | 其他 | 有电梯', '中楼层(共12层)板楼  -  第一大街', '420万', '单价29135元/平米')
('https://image1.ljcdn.com/120000-inspection/8b524682-d3f1-43d9-ae79-705806ca7c6b.JPG.296x216.jpg', '朗月轩  经典方正朝阳毛坯一室  150万', '朗月轩  | 1室1厅 | 68.46平米 | 南 | 毛坯 | 有电梯', '低楼层(共32层)板楼  -  第三大街', '150万', '单价21911元/平米')
('https://image1.ljcdn.com/120000-inspection/364bbf63-8f0b-49e4-8f43-6c693f8b12c8.JPG.296x216.jpg', '泰达时尚旺角 精装两室 从未入住 中间楼层', '泰达时尚旺角  | 2室1厅 | 86.36平米 | 西 北 | 精装', '中楼层(共34层)暂无数据  -  第五大街', '210万', '单价24317元/平米')
('https://image1.ljcdn.com/120000-inspection/29a8211f-b9cd-4171-b908-10ab76b4a8f3.JPG.296x216.jpg', '开发区 星缘轩 精装一室 可拎包入住', '星缘轩  | 1室1厅 | 66.35平米 | 东南 | 精装 | 有电梯', '低楼层(共12层)板楼  -  第三大街', '135万', '单价20347元/平米')
('https://image1.ljcdn.com/120000-inspection/d490a68d-26c6-4cce-a762-3891ce48fc6d.JPG.296x216.jpg', '开发区一大街，振业铂雅轩，毛坯小三居，南北通透', '振业铂雅轩  | 3室1厅 | 90.4平米 | 南 北 | 毛坯', '中楼层(共20层)暂无数据  -  第一大街', '245万', '单价27102元/平米')
