('https://image1.ljcdn.com/shfdfs-image/20171112/3d8a2cd8-29bb-4d4c-b01e-98d9afe2a4d1.jpg.296x216.jpg', '青龙公寓 2室1厅 235万', '青龙公寓  | 2室1厅 | 71.74平米 | 南 | 精装 | 无电梯', '低楼层(共6层)1990年建板楼  -  盈浦', '235万', '单价32758元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171113/e143a5b8-187c-48f2-8c9a-68b248895897.jpg.296x216.jpg', '虹桥板块，正气户型，总价低，业主诚意出售', '高景花园  | 2室1厅 | 82.61平米 | 南 | 毛坯 | 无电梯', '中楼层(共4层)2003年建板楼  -  徐泾', '295万', '单价35710元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171016/b1ee2eda-a4cc-4571-a20d-8a5bb2ab5f58.jpg.296x216.jpg', '南北通两房，采光遮挡，有钥匙，随时看房，置换诚意售', '中信泰富朱家角新城(公寓)  | 2室2厅 | 94.4平米 | 暂无数据 | 毛坯 | 无电梯', '中楼层(共5层)2012年建板楼  -  朱家角', '266万', '单价28178元/平米')
('https://image1.ljcdn.com/shfdfs-image/20151226/bc43bbde-c826-494c-8b51-d7d3955b1c3f.jpg.296x216.jpg', '胜利路204弄 3室1厅 220万', '胜利路204弄  | 3室1厅 | 82.76平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  盈浦', '220万', '单价26583元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload26d781f3-6e43-4329-b448-97cfc4129065.JPG.296x216.jpg', '出小区即可乘地铁，宝龙广场旁边  送阁楼 满五唯一，', '宜达新居  | 3室2厅 | 111.06平米 | 南 | 简装', '高楼层(共6层)2006年建板楼  -  夏阳', '320万', '单价28814元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171031/f57c57f3-7dba-4151-a728-bfa0917578da.jpg.296x216.jpg', '淀山湖风景区闹中取静，环境优美，诚意出售', '翠苑(公寓)  | 2室2厅 | 92.52平米 | 暂无数据 | 其他 | 无电梯', '中楼层(共5层)2010年建板楼  -  朱家角', '270万', '单价29183元/平米')
('https://image1.ljcdn.com/shfdfs-image/20151016/af41e995-abdb-4ba5-9706-53572ce5f903.jpg.296x216.jpg', '高景花园精装1房，满五唯一，业主诚意出售', '高景花园  | 1室1厅 | 59.98平米 | 南 | 精装 | 无电梯', '中楼层(共6层)2003年建板楼  -  徐泾', '265万', '单价44182元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload4baf2182-88f2-431b-a5db-107d3e7a48bd.JPG.296x216.jpg', '品质小区龙湖艳澜上远离城市的喧嚣欧式风给时尚装修', '龙湖滟澜山(公寓)  | 1室1厅 | 86.33平米 | 南 北 | 精装 | 无电梯', '中楼层(共4层)2010年建板楼  -  赵巷', '330万', '单价38226元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171107/3e033441-2fa0-45dc-87f0-c40d1485ba81.jpg.296x216.jpg', '朱家角医院边上 交通方便  单价低  业主动迁 免增值税', '泰安公寓  | 4室2厅 | 206.6平米 | 暂无数据 | 其他 | 无电梯', '高楼层(共4层)2006年建板楼  -  朱家角', '320万', '单价15489元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160319/e2dc4faa-7897-4366-84d9-76c07f126f1f.jpg.296x216.jpg', '康虹花园联排别墅，自住装修，可拎包入住', '康虹花园(别墅)   | 双拼别墅 | 3室3厅 | 122.4平米 | 东南 | 精装 | 无电梯', '2层板楼  -  徐泾', '788万', '单价64380元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170926/cf89de2f-ac90-4c18-8a72-8d4b91095d44.jpg.296x216.jpg', '精装三房业主诚心卖，要看房随时找我呀，我帮你安排', '蓬莱山庄  | 3室2厅 | 137.08平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1997年建板楼  -  夏阳', '320万', '单价23345元/平米')
('https://image1.ljcdn.com/310000-inspection/test-5c4a53f4-714b-4bee-b128-9459d4336735.png.296x216.jpg', '值得关注，真实可谈，真实可看。诚挚奉上，急售，急售', '新丰公寓  | 2室2厅 | 77平米 | 南 北 | 毛坯', '高楼层(共18层)2014年建板楼  -  华新', '230万', '单价29871元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180118/80e94540-1d9c-4df9-8946-2396de03a59f.jpg.296x216.jpg', '近大淀湖，景区房源，交通方便  配套齐全', '阁游路777弄  | 3室2厅 | 89.43平米 | 暂无数据 | 精装 | 有电梯', '高楼层(共5层)2011年建板楼  -  朱家角', '270万', '单价30192元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170708/eca78894-766f-4769-8af5-f69c0d18eae4.jpg.296x216.jpg', '诚心出售，毛坯房，可任意装修，看中可谈。', '绿地时代嘉苑  | 3室2厅 | 102平米 | 南 | 毛坯', '低楼层(共14层)暂无数据  -  白鹤', '240万', '单价23530元/平米')
('https://image1.ljcdn.com/310000-inspection/b3611794-6a74-45e8-95fc-45a4d5105c34.JPG.296x216.jpg', '品质小区、龙湖物业、采光良好、上叠边套', '龙湖滟澜山(公寓)  | 3室1厅 | 87.65平米 | 南 | 精装 | 无电梯', '高楼层(共4层)2010年建板楼  -  赵巷', '480万', '单价54764元/平米')
('https://image1.ljcdn.com/310000-inspection/3380eea5-63f9-488b-aa10-840320e0dda3.JPG.296x216.jpg', '值得关注，真实报价，真实可看。诚挚奉上，急售，急售', '徐泾北城欣沁苑  | 2室1厅 | 71.98平米 | 南 | 毛坯', '高楼层(共18层)2014年建板楼  -  华新', '220万', '单价30565元/平米')
('https://image1.ljcdn.com/310000-inspection/468cd456-02d1-405d-bbe3-be90d6175114.JPG.296x216.jpg', '汇金路地铁口 宝龙广场 带大花园 总价低 价格可谈', '佳乐苑  | 2室2厅 | 91平米 | 南 | 简装', '低楼层(共6层)2005年建板楼  -  夏阳', '249万', '单价27363元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170817/b77cfd57-c73f-4ac6-afca-932df8a72634.jpg.296x216.jpg', '朱家角风景区 房子南北通  正气户型', '中信泰富朱家角新城(公寓)  | 2室2厅 | 89平米 | 南 | 毛坯 | 无电梯', '低楼层(共4层)2015年建板楼  -  朱家角', '240万', '单价26967元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160121/97397bd2-0a27-4633-b225-62f8ae724af9.jpg.296x216.jpg', '生活设施方便，交通便利，房型正气，看房方便', '宝宜苑  | 3室2厅 | 124.16平米 | 南 | 精装 | 无电梯', '中楼层(共5层)2003年建板楼  -  盈浦', '300万', '单价24163元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160710/0e1e0a97-42d9-4833-ae72-b89c4b402e55.jpg.296x216.jpg', '虹桥商务区  捷克小区，一楼带大花园', '上海捷克住宅小区(公寓)  | 3室2厅 | 126.81平米 | 南 | 精装 | 无电梯', '低楼层(共6层)2005年建板楼  -  徐泾', '475万', '单价37458元/平米')
('https://image1.ljcdn.com/310000-inspection/rsp_pic_upload3fe2b1ad-a65c-4489-9c4f-44ca084b80cb.jpg.296x216.jpg', '新上不靠马路，不靠边，套房设计，有钥匙，随时可看！', '海珀晶华(一期)   | 独栋别墅 | 4室2厅 | 476平米 | 南 | 毛坯 | 无电梯', '2层2013年建板楼  -  徐泾', '2390万', '单价50211元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170921/62dc1a79-3830-41e5-9caa-fc6244585c97.jpg.296x216.jpg', '诚心出售，毛坯房，随意装修。看中可谈', '证大朱家角西镇  | 2室2厅 | 83.08平米 | 暂无数据 | 其他 | 无电梯', '低楼层(共3层)2012年建板楼  -  朱家角', '300万', '单价36110元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170829/c28d4d64-1481-4a1d-aec6-8d9f351cd867.jpg.296x216.jpg', '怡田小区 3室1厅 265万', '怡田小区  | 3室1厅 | 83.21平米 | 南 | 精装 | 无电梯', '低楼层(共3层)1997年建板楼  -  夏阳', '265万', '单价31848元/平米')
('https://image1.ljcdn.com/shfdfs-image/20161110/30fe4a07-2da5-48b9-9dbf-7969d5471a07.jpg.296x216.jpg', '绿中海明苑 毛坯房，户型好，业主诚意出售', '绿中海明苑(公寓)  | 3室2厅 | 162.95平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共11层)2009年建板楼  -  徐泾', '750万', '单价46027元/平米')
('https://image1.ljcdn.com/310000-inspection/012ad2b7-609e-4e53-983c-5296af00ebb5.jpg.296x216.jpg', '绿地朱家角1号 3室2厅 500万', '绿地朱家角1号  | 3室2厅 | 175.66平米 | 南 | 毛坯 | 无电梯', '低楼层(共3层)板楼  -  朱家角', '500万', '单价28465元/平米')
('https://image1.ljcdn.com/shfdfs-image/20180124/a917ceaa-da9f-4a1f-9b57-a93c9ee8b47e.jpg.296x216.jpg', '界泾港新村，三房全明户型，精装修，有钥匙随时看房', '界泾港新村  | 3室1厅 | 93.4平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1997年建板楼  -  夏阳', '285万', '单价30514元/平米')
('https://image1.ljcdn.com/310000-inspection/27c05cfd-bc3b-4009-b342-09597f6f22fd.jpg.296x216.jpg', '绿中海下叠别墅 精装修 看房随时 诚心出售', '绿中海明苑(公寓)  | 3室2厅 | 180平米 | 南 北 | 精装 | 无电梯', '低楼层(共3层)2009年建板楼  -  徐泾', '730万', '单价40556元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170708/63ae509d-56c7-4508-ad61-f389c8df76f3.jpg.296x216.jpg', '满五唯一少税、全南户型精装修 采光无遮挡黄 金楼层。', '金地格林郡  | 2室2厅 | 89.38平米 | 南 | 精装 | 有电梯', '高楼层(共11层)2008年建塔楼  -  夏阳', '295万', '单价33006元/平米')
('https://image1.ljcdn.com/310000-inspection/e8a0696c-898b-4503-a351-b6790b1c0620.jpg.296x216.jpg', '满五省税。电梯花园洋房，一楼送花园，南北通透', '阁游路777弄  | 3室2厅 | 90.52平米 | 南 | 毛坯 | 有电梯', '低楼层(共5层)2011年建板楼  -  朱家角', '246万', '单价27177元/平米')
('https://image1.ljcdn.com/310000-inspection/test-10556026-15a6-4961-9bcc-f98ffe26c747.png.296x216.jpg', '民乐佳苑 2室1厅 235万', '民乐佳苑  | 2室1厅 | 69.35平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2006年建板楼  -  盈浦', '235万', '单价33887元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170907/b630539c-527f-4a0c-bfc2-0b42c265c669.jpg.296x216.jpg', '章浜新村  小两居 生活交通配套成熟看房方便 诚意出售', '章浜新村  | 2室1厅 | 55.62平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1991年建板楼  -  夏阳', '183万', '单价32902元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170804/54eb0705-f43c-47ea-b9d7-619ae65e22ba.jpg.296x216.jpg', '徐泾东2号线地铁口1.5公里别墅区  最诚意卖', '东方明珠花园  | 4室2厅 | 103平米 | 北 | 精装 | 无电梯', '低楼层(共2层)1995年建板楼  -  徐泾', '550万', '单价53399元/平米')
('https://image1.ljcdn.com/shfdfs-image/20160605/7871972e-4c9f-4834-bc1e-363bc86c3dfa.jpg.296x216.jpg', '面积大，比较适合大家庭，门口公交，出行方便。', '新虹桥明珠花园  | 6室2厅 | 145.41平米 | 南 | 精装 | 无电梯', '高楼层(共6层)2001年建板楼  -  徐泾', '600万', '单价41263元/平米')
('https://image1.ljcdn.com/310000-inspection/fb3e3a3a-fd45-4b61-ab6b-1b93009868cb.jpg.296x216.jpg', '经典大三房      中 央空调     加地暖', '御澜湾  | 3室2厅 | 151.39平米 | 南 | 精装', '高楼层(共7层)2013年建板楼  -  盈浦', '650万', '单价42936元/平米')
('https://image1.ljcdn.com/310000-inspection/test-75425159-b0a6-4d43-beea-912772f2dfdb.png.296x216.jpg', '合生御廷园(公寓) 2室2厅 388万', '合生御廷园(公寓)  | 2室2厅 | 93.52平米 | 南 | 精装 | 有电梯', '中楼层(共8层)板楼  -  赵巷', '388万', '单价41489元/平米')
('https://image1.ljcdn.com/shfdfs-image/20171010/4ea67ac3-9798-460d-bfb9-554f582b49cb.jpg.296x216.jpg', '产证80平送阁楼50平 精装三房两卫 满五唯一 诚售可谈', '宜达新居  | 2室2厅 | 80平米 | 南 | 精装', '高楼层(共6层)2006年建板楼  -  夏阳', '269万', '单价33625元/平米')
('https://image1.ljcdn.com/shfdfs-image/20170823/af1315bc-1753-463e-8c12-58f5aa82a88e.jpg.296x216.jpg', '旭辉朗悦庭 精装三房 业主诚心出售 小区很棒 随时可看', '旭辉朗悦庭  | 3室2厅 | 89.6平米 | 南 | 精装', '中楼层(共14层)2014年建板楼  -  练塘', '195万', '单价21764元/平米')
