('https://image1.ljcdn.com/500000-inspection/742483a8-51ac-4947-b98f-6bcc2ab345da.jpg.296x216.jpg', '英利品质，精装，二改三户型，朝南看中庭，住家安静', '英利狮城花园  | 2室1厅 | 74平米 | 南 | 精装', '中楼层(共23层)塔楼  -  汽博中心', '115万', '单价15541元/平米')
('https://image1.ljcdn.com/500000-inspection/6707a992-38c4-47d3-9870-493a8839cb44.jpg.296x216.jpg', '渝北长安华都 标准三房 满两年 双轻轨 板式结构', '长安华都  | 3室2厅 | 106.17平米 | 西南 | 精装 | 有电梯', '中楼层(共13层)2004年建塔楼  -  龙头寺', '165万', '单价15542元/平米')
('https://image1.ljcdn.com/500000-inspection/test-1d344d20-b51e-4722-89a4-f85f2a6ddbe5.png.296x216.jpg', '照母山 万科楼盘 开发商装修两房 140万 2014年的楼盘', '万科城  | 2室2厅 | 86.5平米 | 西北 | 其他 | 有电梯', '高楼层(共32层)2014年建塔楼  -  照母山', '137万', '单价15839元/平米')
('https://image1.ljcdn.com/500000-inspection/84ec7aa4-c9f8-450b-beba-4aff36da2b17.jpg.296x216.jpg', '装修三房改两房 无遮挡，采光好，交通便利.', '黄山大道东  | 3室1厅 | 93平米 | 西 | 精装 | 有电梯', '低楼层(共32层)2010年建塔楼  -  人和', '158万', '单价16990元/平米')
('https://image1.ljcdn.com/500000-inspection/2c7da740-90d0-401e-8b4b-c1648cd21548.jpg.296x216.jpg', '南方物业小高层 毛坯三房 全朝中庭  带车位出售！', '南方玫瑰城黄瑰苑B2区  | 3室2厅 | 99.73平米 | 西南 | 毛坯', '高楼层(共17层)2017年建塔楼  -  回兴', '142万', '单价14239元/平米')
('https://image1.ljcdn.com/500000-inspection/51ffea23-fee7-427a-9d30-d20aa34aa43b.jpg.296x216.jpg', '照母山 恒大山水城一期 正规两室带家具家电出售', '恒大山水城  | 2室2厅 | 81平米 | 西 | 其他 | 有电梯', '高楼层(共32层)塔楼  -  照母山', '138万', '单价17038元/平米')
('https://image1.ljcdn.com/500000-inspection/f3ab6d0c-34fe-4051-ac19-af197541b572.jpg.296x216.jpg', '精装三房，高楼层，视野开阔，出行方便。', '协信星都会  | 3室2厅 | 91.54平米 | 西北 | 精装 | 有电梯', '高楼层(共33层)2015年建塔楼  -  照母山', '153万', '单价16715元/平米')
('https://image1.ljcdn.com/500000-inspection/747354bf-34ac-4b1d-aedc-99e94a0006ca.jpg.296x216.jpg', '北岸新洲精装大两房住家安静户型方正采光好可读星光', '北岸新洲  | 2室2厅 | 91.81平米 | 东 | 精装 | 有电梯', '低楼层(共27层)2008年建塔楼  -  石子山', '130万', '单价14160元/平米')
('https://image1.ljcdn.com/500000-inspection/47306b9f-7a27-47ba-be57-4c31ea16c092.JPG.296x216.jpg', '龙湖水晶郦城静苑 3室2厅 226万', '龙湖水晶郦城静苑  | 3室2厅 | 120.19平米 | 南 | 精装 | 有电梯', '中楼层(共31层)2005年建塔楼  -  北环', '226万', '单价18804元/平米')
('https://image1.ljcdn.com/500000-inspection/test-b7b14a4e-dd64-4322-bbe1-1cbe114e1cd6.png.296x216.jpg', '黄山大道东 精装1室 带家具家电出售 交通生活方便', '黄山大道东  | 1室1厅 | 50.94平米 | 西 | 精装 | 有电梯', '低楼层(共32层)2010年建塔楼  -  人和', '76.5万', '单价15018元/平米')
('https://image1.ljcdn.com/500000-inspection/9efecb6c-683b-4f3d-ac7c-e576bdad1c61.jpg.296x216.jpg', '黄泥磅上品上林十六装修两房 清水价格 住家安静', '上品拾陆  | 2室1厅 | 82平米 | 南 | 简装 | 有电梯', '高楼层(共35层)2009年建塔楼  -  黄泥磅', '130万', '单价15854元/平米')
('https://image1.ljcdn.com/500000-inspection/874975fa-02d1-457a-9634-7624fa28a40f.jpg.296x216.jpg', '高楼层看洋房视野好  户型方正', '康桥融府  | 4室2厅 | 103.69平米 | 东南 | 其他 | 有电梯', '高楼层(共33层)2017年建塔楼  -  照母山', '175万', '单价16878元/平米')
('https://image1.ljcdn.com/500000-inspection/812af02b-4018-4a70-ae9c-5b460a74b180.jpg.296x216.jpg', '南北通透两房，装修清爽，采光视野极好！', '金科时代中心  | 2室2厅 | 72平米 | 南 北 | 精装 | 有电梯', '高楼层(共32层)2016年建塔楼  -  照母山', '145万', '单价20139元/平米')
('https://image1.ljcdn.com/500000-inspection/e2816f84-ab36-4d99-9856-1643a1562a0b.JPG.296x216.jpg', '黄泥磅两代一家装修2房带家具家电出售。', '两代一家  | 2室2厅 | 75.48平米 | 南 | 精装 | 有电梯', '中楼层(共28层)2009年建塔楼  -  嘉州', '120万', '单价15899元/平米')
('https://image1.ljcdn.com/500000-inspection/d4eafd2f-c13e-4870-9c95-3005794f3704.jpg.296x216.jpg', '汽博商圈+住家装修两房 拎包入住+业主诚心', '奥林匹克花园红城  | 2室2厅 | 86.9平米 | 西南 | 精装 | 有电梯', '低楼层(共33层)2009年建塔楼  -  汽博中心', '135万', '单价15536元/平米')
('https://image1.ljcdn.com/500000-inspection/e5919d03-a642-498b-9889-b6392aee7565.jpg.296x216.jpg', '首付42万买 黄泥磅上品十六精装小3房 送6平米 朝中庭', '上品拾陆  | 3室2厅 | 83.19平米 | 东 | 精装 | 有电梯', '高楼层(共35层)2009年建塔楼  -  黄泥磅', '125万', '单价15026元/平米')
('https://image1.ljcdn.com/500000-inspection/219ae3d1-bb56-4566-ad69-8825a56f9e75.jpg.296x216.jpg', '装修正两房，配套成熟，位置安静，采光好，采光好', '融科城阳光带  | 2室2厅 | 87.85平米 | 东 | 其他 | 有电梯', '中楼层(共11层)2007年建板楼  -  鸳鸯', '135万', '单价15368元/平米')
('https://image1.ljcdn.com/500000-inspection/e35a132b-1740-4aed-87f2-82e48ced5521.jpg.296x216.jpg', '北大清水三房 单价低 带露台 采光好 户型方正', '北大资源博雅  | 3室2厅 | 100.28平米 | 东北 | 其他 | 有电梯', '低楼层(共31层)2018年建塔楼  -  照母山', '155万', '单价15457元/平米')
('https://image1.ljcdn.com/500000-inspection/6d62d91d-7a6b-4d23-b889-1a882d1d4b39.jpg.296x216.jpg', '龙湖物业，带大草坪，视野开阔，业主稳定。户型方正', '龙湖水晶郦城禧苑  | 3室2厅 | 120平米 | 西北 | 精装 | 有电梯', '高楼层(共31层)2006年建塔楼  -  北环', '208万', '单价17334元/平米')
('https://image1.ljcdn.com/500000-inspection/a936e237-9fdc-453f-b17d-61223e8df4bb.jpg.296x216.jpg', '此房为万科城三期精装两房，全采光户型，前后看中庭', '万科城三期  | 2室2厅 | 79平米 | 西南 | 精装 | 有电梯', '高楼层(共32层)2014年建塔楼  -  照母山', '147万', '单价18608元/平米')
('https://image1.ljcdn.com/500000-inspection/286f0480-6890-4420-a82f-eec39288a4ed.jpg.296x216.jpg', '法式住宅动静分离  温馨舒适住家安静交通便捷', '波尔多  | 2室2厅 | 49.57平米 | 东 | 其他 | 有电梯', '低楼层(共12层)2007年建塔楼  -  松树桥', '67万', '单价13517元/平米')
('https://image1.ljcdn.com/500000-inspection/3024b10e-ad96-4366-a91a-a3a6eb072937.jpg.296x216.jpg', '渝北龙头寺 精装修三房两卫 出行方便 生活配套完善', '公园置尚云尚  | 3室2厅 | 101.28平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2017年建塔楼  -  龙头寺', '208万', '单价20538元/平米')
('https://image1.ljcdn.com/500000-inspection/abe4d812-8e75-441a-9505-577c80ed6f7b.jpg.296x216.jpg', '安家咀财信城市国际 正规小三房 中间楼层 住家舒适', '财信城市国际  | 3室2厅 | 82.42平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2010年建塔楼  -  嘉州', '155万', '单价18807元/平米')
('https://image1.ljcdn.com/500000-inspection/91881844-9120-4164-a19a-d7e7f1985972.jpg.296x216.jpg', '15年装修的一手房，很少入住 保养得很好 通透户型', '奥林匹克花园十五期  | 2室1厅 | 79.6平米 | 西北 | 精装 | 有电梯', '低楼层(共18层)2013年建塔楼  -  汽博中心', '135万', '单价16960元/平米')
('https://image1.ljcdn.com/500000-inspection/test-5a2affcc-deba-49d5-86f4-0329329f5164.png.296x216.jpg', '照母山 婚房观景房 满5年唯一 税少 干湿分离 全明户型', '万科城  | 2室1厅 | 85.91平米 | 西南 | 精装 | 有电梯', '低楼层(共26层)2014年建塔楼  -  照母山', '148万', '单价17228元/平米')
('https://image1.ljcdn.com/500000-inspection/ce9ea2f7-a86a-4332-aabc-34575e1cc05a.jpg.296x216.jpg', '公园旁 次新小区 低楼层采光好 距轻轨站500余米', '鹏润悦秀上东  | 3室2厅 | 85.84平米 | 东南 | 毛坯', '低楼层(共18层)暂无数据  -  空港新城', '152万', '单价17708元/平米')
('https://image1.ljcdn.com/500000-inspection/00e24738-87c7-444d-aaf2-6102e9b3b5b0.jpg.296x216.jpg', '渝北照母山康桥融府 品质小区 优质地铁房30米地铁口', '康桥融府  | 3室2厅 | 96平米 | 南 | 毛坯 | 有电梯', '低楼层(共26层)2018年建塔楼  -  照母山', '155万', '单价16146元/平米')
('https://image1.ljcdn.com/500000-inspection/0c5684eb-4fdf-4ff4-b760-9c5f87197812.jpg.296x216.jpg', '渝北财富center 清水大三房 南北通透 可读星光', '财富中心国际公寓  | 3室2厅 | 151平米 | 南 | 毛坯 | 有电梯', '中楼层(共6层)2006年建板楼  -  财富中心', '270万', '单价17881元/平米')
('https://image1.ljcdn.com/500000-inspection/d685da0f-c89b-4f91-99ed-3dcb81d227d0.jpg.296x216.jpg', '同舟世纪苑顶层清水房 视野开阔 有天台可以利用', '同舟世纪苑  | 3室2厅 | 138.2平米 | 西南 | 毛坯 | 有电梯', '高楼层(共18层)2005年建塔楼  -  人和', '160万', '单价11578元/平米')
('https://image1.ljcdn.com/500000-inspection/610980f3-9e03-42d4-ae00-d5826dcabc07.jpg.296x216.jpg', '中振湖霞郡精装三房户型方正格局好', '中振湖霞郡  | 3室2厅 | 99平米 | 东南 | 精装 | 有电梯', '低楼层(共18层)2016年建塔楼  -  照母山', '159万', '单价16061元/平米')
('https://image1.ljcdn.com/500000-inspection/b14cc8d8-5dc2-4b06-ae00-cba0bbe5f3ba.jpg.296x216.jpg', '龙湖悠山小筑 3室2厅 140万', '龙湖悠山小筑  | 3室2厅 | 86平米 | 东南 | 毛坯', '高楼层(共34层)板塔结合  -  礼嘉', '140万', '单价16280元/平米')
('https://image1.ljcdn.com/500000-inspection/1739fe75-ca63-4199-860c-f5cddfc8a8c7.jpg.296x216.jpg', '复地新城就 装修三房 户型方正 朝小区中庭 业主诚心', '复地新城就  | 3室2厅 | 96.31平米 | 东北 | 精装 | 有电梯', '低楼层(共33层)2013年建塔楼  -  鸳鸯', '178万', '单价18482元/平米')
('https://image1.ljcdn.com/500000-inspection/04dc9a41-f888-4369-bdb7-9ba3b20218e4.jpg.296x216.jpg', '世茂茂悦府一二期高层 3室1厅 175万', '世茂茂悦府一二期高层  | 3室1厅 | 100.73平米 | 东南 | 其他 | 有电梯', '中楼层(共32层)2016年建塔楼  -  照母山', '175万', '单价17374元/平米')
('https://image1.ljcdn.com/500000-inspection/a14f35c7-ff64-4995-bed6-274c2c10f80b.jpg.296x216.jpg', '冉家坝橄榄郡正规两房 三轨交汇华融广场已经开业', '橄榄郡  | 2室2厅 | 83平米 | 北 | 精装 | 有电梯', '低楼层(共18层)2008年建塔楼  -  冉家坝', '139万', '单价16747元/平米')
('https://image1.ljcdn.com/500000-inspection/af4ff4bd-60df-4666-bc44-c1dee2723c1b.jpg.296x216.jpg', '棕榈泉三期 欧式装修 位置安静 视野看中庭', '棕榈泉三期  | 3室2厅 | 189平米 | 西南 | 精装 | 有电梯', '低楼层(共26层)2009年建塔楼  -  人和', '350万', '单价18519元/平米')
('https://image1.ljcdn.com/500000-inspection/5be25f54-21f3-42d3-a958-6e7983ff9df4.jpg.296x216.jpg', '照母山轻轨清水大四房，业主急售，价格您自己对比！', '康桥融府  | 4室2厅 | 103.71平米 | 东南 | 毛坯 | 有电梯', '低楼层(共34层)2017年建塔楼  -  照母山', '173万', '单价16682元/平米')
('https://image1.ljcdn.com/500000-inspection/6d208dc2-2b8a-4fa9-aa3c-4d630a524842.jpg.296x216.jpg', '万科精装两房+带家具家电出售+出行方便+诚心出售', '万科城三期  | 2室2厅 | 78.58平米 | 西北 | 精装 | 有电梯', '中楼层(共32层)2014年建塔楼  -  照母山', '145万', '单价18453元/平米')
('https://image1.ljcdn.com/500000-inspection/5de9d8ca-7a93-4f60-95f3-06cdd2b98e70.JPG.296x216.jpg', '冉家坝三线轻轨 居家三房 下楼就是永辉 诚意出售', '劲力五星城  | 3室2厅 | 96.4平米 | 西南 | 简装 | 有电梯', '中楼层(共26层)2007年建塔楼  -  北环', '170万', '单价17635元/平米')
('https://image1.ljcdn.com/500000-inspection/5564c7ac-28a7-48a5-88e5-b41fcf93cbec.jpg.296x216.jpg', '康桥融府 3室2厅 159万', '康桥融府  | 3室2厅 | 96.9平米 | 西北 | 其他 | 有电梯', '中楼层(共33层)2017年建塔楼  -  照母山', '159万', '单价16409元/平米')
('https://image1.ljcdn.com/500000-inspection/047747ab-3ef8-4ab1-8575-9acaa826fc80.jpg.296x216.jpg', '加州依云雅筑，小两房带装修，视野好采光足业主诚心', '依云雅筑  | 2室1厅 | 68.89平米 | 西 | 精装 | 有电梯', '高楼层(共32层)2010年建塔楼  -  松树桥', '123万', '单价17855元/平米')
('https://image1.ljcdn.com/500000-inspection/676b9c99-19f1-4069-90ef-cba9b373f02b.jpg.296x216.jpg', '清水3房，视野看双湖，采光充足，主次卧合理分开', '棕榈泉四期  | 3室2厅 | 163.19平米 | 南 | 毛坯 | 有电梯', '高楼层(共32层)2013年建板塔结合  -  人和', '330万', '单价20222元/平米')
('https://image1.ljcdn.com/500000-inspection/52c33371-b445-4ebc-bc85-0714f5dab011.jpg.296x216.jpg', '超大阳台；畅通户型；中间楼层；满二年；业主诚心', '世茂茂悦府一二期高层  | 3室2厅 | 114平米 | 东北 | 其他 | 有电梯', '低楼层(共32层)2016年建塔楼  -  照母山', '183万', '单价16053元/平米')
('https://image1.ljcdn.com/500000-inspection/26f31ad0-0280-4b27-a84a-1a94bd4df9f4.jpg.296x216.jpg', '精装3房 从未住过 无营业税 轻轨房 出行方便', '金科天元道  | 3室2厅 | 93.6平米 | 东 西南 | 精装 | 有电梯', '高楼层(共33层)2018年建塔楼  -  大竹林', '145万', '单价15492元/平米')
('https://image1.ljcdn.com/500000-inspection/020aca5f-df46-4518-9d0e-d89d47274077.jpg.296x216.jpg', '协信精装两房，拎包入住，公园环伺，出行方便。', '协信星都会  | 2室2厅 | 62.88平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2014年建塔楼  -  照母山', '112万', '单价17812元/平米')
('https://image1.ljcdn.com/500000-inspection/e8bc2c8c-2e06-4deb-8974-6c7a86c8e4d0.jpg.296x216.jpg', '两江新区照母山北大资源博雅毛坯洋房，业主诚心出售', '北大资源博雅二期  | 4室2厅 | 132.49平米 | 东南 | 毛坯 | 有电梯', '中楼层(共6层)2016年建板楼  -  照母山', '270万', '单价20379元/平米')
('https://image1.ljcdn.com/500000-inspection/a34aa891-2fc4-4dad-8181-81e0b334ba75.JPG.296x216.jpg', '冉家坝清水三房   业主诚心出售 看房提前预约', '华渝怡景苑  | 3室2厅 | 100.56平米 | 东 | 毛坯', '低楼层(共32层)2014年建塔楼  -  冉家坝', '142万', '单价14121元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload34e4324b-dbea-4036-aa8f-538d7a07a0f2.jpg.296x216.jpg', '板楼四房2梯4户 带车位 能看高尔夫球场 送入户花园', '保利高尔夫豪园  | 4室2厅 | 138.73平米 | 西北 东北 | 毛坯 | 有电梯', '低楼层(共31层)2010年建平房  -  汽博中心', '200万', '单价14417元/平米')
('https://image1.ljcdn.com/500000-inspection/8c235624-2d4c-408d-ad16-8193d75c9d82.jpg.296x216.jpg', '新牌坊大众御湖苑看湖三房视野开阔可改四房', '大众御湖苑  | 3室2厅 | 135.53平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2005年建板塔结合  -  新牌坊', '168万', '单价12396元/平米')
('https://image1.ljcdn.com/500000-inspection/5ed0040f-eeb8-440f-b3a4-4bd25deb4cd5.jpg.296x216.jpg', '万科城新上两房、满五唯一省个税、全款证在手', '万科城  | 2室2厅 | 87平米 | 西北 | 简装 | 有电梯', '低楼层(共33层)2014年建塔楼  -  照母山', '145万', '单价16667元/平米')
('https://image1.ljcdn.com/500000-inspection/a999b4c9-416a-4a26-8e50-1c49a60c53fd.jpg.296x216.jpg', '渝北回兴金鹏两江时光精装自住两房，户型方正，采光好', '金鹏两江时光  | 2室2厅 | 70.39平米 | 南 | 精装', '中楼层(共24层)2016年建塔楼  -  回兴', '108万', '单价15344元/平米')
