('https://image1.ljcdn.com/441300-inspection/844b6f9c-1bff-49e7-8ef5-8c6edc544638.jpg.296x216.jpg', '满五唯 一 临深片区 60栋大盘社区 5站接南站14号地铁', '花样年别样城一期  ', '中楼层(共11层)板塔结合  -  淡水', '95万', '单价9245元/平米')
('https://image1.ljcdn.com/441300-inspection/958941bb-537f-408e-840c-ba17fe47e91b.jpg.296x216.jpg', '地铁口物业 稀 缺三房双卫 采光好 无 敌 远视野', '花样年别样城五期  ', '中楼层(共32层)板塔结合  -  淡水', '90万', '单价10228元/平米')
('https://image1.ljcdn.com/441300-inspection/4b261254-8034-4c81-a795-6dc5c3abf6d3.jpg.296x216.jpg', '大盘品质急急急售，14号线地铁 白云站近天虹，区政府', '万城  ', '中楼层(共16层)板塔结合  -  淡水', '160万', '单价10667元/平米')
('https://image1.ljcdn.com/441300-inspection/46e9f1d7-805f-4e88-89ef-d0615e85b5ce.jpg.296x216.jpg', '政府后繁华里 自带九年义务教育 惠州南站 业主急售', '花样年别样城五期  ', '低楼层(共33层)板塔结合  -  淡水', '98万', '单价9637元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload8d525a35-a7b3-4f8b-9bba-3861b79ec86a.jpg.296x216.jpg', '中上楼层 满五唯一 低首付 南北通 大三房 拎包入住', '中天彩虹城北区  ', '中楼层(共30层)塔楼  -  南站新城', '148万', '单价12270元/平米')
('https://image1.ljcdn.com/441300-inspection/759eac62-f668-4ac9-94b1-04034c42315b.jpg.296x216.jpg', '小三房 临深片区 1号线地铁口接南站 自带九年制学 校', '花样年别样城四期  ', '低楼层(共32层)板塔结合  -  淡水', '78万', '单价11377元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload9cc6d568-e06f-46c1-b3c2-2cbb56c7528c.jpg.296x216.jpg', '地铁14号线草洋站汇星名庭 精装朝南三房 即买即可入住', '汇星名庭  ', '中楼层(共23层)暂无数据  -  南站新城', '92万', '单价10529元/平米')
('https://image1.ljcdn.com/441300-inspection/0f3dc1f8-680c-49cf-aaac-ff09213b3eea.jpg.296x216.jpg', '地铁草洋站媲美星河丹堤 别墅配置 业主急售 临深片区', '半岛1号一期  ', '低楼层(共6层)暂无数据  -  淡水', '129万', '单价9773元/平米')
('https://image1.ljcdn.com/441300-inspection/bc3b1876-0b9a-4fb2-bae5-7048694e3d4e.jpg.296x216.jpg', '14号线地 铁 100栋社区 华南师大学 校 惠州南站 临深', '星河丹堤C区  ', '中楼层(共31层)板塔结合  -  南站新城', '243万', '单价15883元/平米')
('https://image1.ljcdn.com/441300-inspection/0bd41062-44f5-4a26-87f2-fb1befba2f13.jpg.296x216.jpg', '惠景豪苑 高楼层复试地铁口业主诚心出售红本在手', '惠景豪苑  ', '高楼层(共17层)暂无数据  -  淡水', '174.4万', '单价10000元/平米')
('https://image1.ljcdn.com/441300-inspection/c2798bed-eb2d-4b2a-b940-9c638ac92c23.jpg.296x216.jpg', '满五唯一 惠州南站旁 地铁14号线 方正三房 中间楼层', '碧桂园南站新城  ', '低楼层(共34层)板楼  -  南站新城', '110万', '单价12319元/平米')
('https://image1.ljcdn.com/441300-inspection/8576ec5c-8b75-438b-bec5-b17462610b0f.jpg.296x216.jpg', '惠州1号线排坊站 高速出口800米 周.边生活配套齐全', '恒泰嘉园派  ', '高楼层(共22层)暂无数据  -  淡水', '100万', '单价9466元/平米')
('https://image1.ljcdn.com/441300-inspection/cbef18d8-71dd-4278-8776-8fdef7cfe42d.jpg.296x216.jpg', '业主急售.115平可以做四房 朝南看花园 满五唯一无个税', '恒泰嘉园派  ', '高楼层(共28层)暂无数据  -  淡水', '105万', '单价9077元/平米')
('https://image1.ljcdn.com/441300-inspection/88f1464c-fce5-43c5-a3f6-943ade74bea5.jpg.296x216.jpg', '草洋地铁站 临深东华大道一站式商圈 万达商圈直达深圳', '晨曦大地花园二期  ', '低楼层(共26层)板塔结合  -  南站新城', '95万', '单价10201元/平米')
('https://image1.ljcdn.com/441300-inspection/a3c721a9-2cf9-4290-add9-e4743de2065f.jpg.296x216.jpg', '满五年唯一  南站星河丹堤大社区 4房南北通透双阳台', '星河丹堤C区  ', '中楼层(共31层)板塔结合  -  南站新城', '220万', '单价14318元/平米')
('https://image1.ljcdn.com/441300-inspection/d4e2a311-dc60-4452-92b1-b95e151802e2.jpg.296x216.jpg', '惠州南站 满五唯一红本在手 户型方正 南北通优装二房', '花样年别样城一期  ', '中楼层(共11层)板塔结合  -  淡水', '78万', '单价11323元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload00604e22-bf17-43c2-9d00-aebec03479d9.jpg.296x216.jpg', '临深社区 深圳14号地铁草洋站几百米 红本在手看房方便', '天域花园  ', '低楼层(共17层)板塔结合  -  南站新城', '77万', '单价10704元/平米')
('https://image1.ljcdn.com/441300-inspection/65e4f113-cdd0-444a-96d8-4bb9a330aa5b.jpg.296x216.jpg', '惠州南站 人气社区 碧翠园大三房 满五 南北通透双阳台', '碧翠园  ', '低楼层(共7层)板楼  -  南站新城', '127.5万', '单价10011元/平米')
('https://image1.ljcdn.com/441300-inspection/14bdc9db-78de-4672-9105-892d7d5c15b2.jpg.296x216.jpg', '惠州南站大社区 满五唯一 地铁14线无缝对接 一线临深', '花样年别样城二期  ', '高楼层(共32层)板塔结合  -  淡水', '101.5万', '单价9233元/平米')
('https://image1.ljcdn.com/441300-inspection/8dff9c72-cd2b-4c31-8343-e51f6da53d9d.jpg.296x216.jpg', '国企振业打造惠州一号地铁站铁扇门站800米独栋别墅', '惠阳振业城  ', '低楼层(共3层)暂无数据  -  惠阳区', '580万', '单价17742元/平米')
('https://image1.ljcdn.com/441300-inspection/3df35f38-3f71-4d4b-a15f-3557f62dab57.jpg.296x216.jpg', '东方新城大社区，环境优美，舒适居家，配套齐全。', '东方新城  ', '高楼层(共18层)暂无数据  -  淡水', '120万', '单价9879元/平米')
('https://image1.ljcdn.com/441300-inspection/09ce50ad-a71e-47cc-95c6-19547db11a2f.jpg.296x216.jpg', '学 区 房 精装4房 朝南 近南站 惠州一号线边上', '花样年别样城五期  ', '高楼层(共33层)板塔结合  -  淡水', '129万', '单价12685元/平米')
('https://image1.ljcdn.com/441300-inspection/afb5c3d5-165f-4f17-ae42-5057008d38a7.jpg.296x216.jpg', '双轨地铁/口，高速出口旁，户型方正朝南看广场，笋盘', '东御大厦  ', '中楼层(共26层)暂无数据  -  淡水', '82万', '单价8623元/平米')
('https://image1.ljcdn.com/441300-inspection/8b59b3df-c6c6-426b-8694-0843cd04d812.jpg.296x216.jpg', '龙海一路上，对 面即是碧桂园龙海一号，离坪山2公里', '晨曦大地花园二期  ', '中楼层(共26层)板塔结合  -  南站新城', '74万', '单价9549元/平米')
('https://image1.ljcdn.com/441300-inspection/1b2ef135-1168-4efe-92bd-fb8683c11c6c.jpg.296x216.jpg', '星河丹堤E区 成熟社区 三房两卫 朝南笋盘 中楼层 急售', '星河丹堤E区  ', '低楼层(共34层)塔楼  -  南站新城', '145万', '单价15114元/平米')
('https://image1.ljcdn.com/441300-inspection/96c22233-f96e-4844-abe9-669f94d4077e.jpg.296x216.jpg', '惠州南站 香港上市房企 精装三房 满五年红本在手', '花样年别样城一期  ', '低楼层(共11层)板塔结合  -  淡水', '85.8万', '单价9448元/平米')
('https://image1.ljcdn.com/441300-inspection/ca2d3b34-30a2-42aa-80b9-178cab36d16e.jpg.296x216.jpg', '南站物业 带装修三房  左岸春天   满五唯一 随时看房', '左岸春天  ', '高楼层(共18层)板塔结合  -  南站新城', '96万', '单价10672元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload17eb56f4-8744-4a39-a1f5-b82e5b5d7615.jpg.296x216.jpg', '地铁1号线 九年义务教育凤凰山公园地 标酒店满五唯一', '花样年别样城一期  ', '中楼层(共11层)板塔结合  -  淡水', '115万', '单价11275元/平米')
('https://image1.ljcdn.com/441300-inspection/adde285e-53e8-4659-8c77-f77f3dff957a.jpg.296x216.jpg', '惠阳汽车站，惠州1号线，地铁口，满五唯一，不限 购', '花样年别样城一期  ', '高楼层(共11层)板塔结合  -  淡水', '85万', '单价10330元/平米')
('https://image1.ljcdn.com/441300-inspection/8926a8df-cfb8-45dc-b4bb-816e830f2238.jpg.296x216.jpg', '九年义务教育 凤凰山公园 深圳东进 大社区 惠州1号线', '花样年别样城五期  ', '高楼层(共33层)板塔结合  -  淡水', '73万', '单价9346元/平米')
('https://image1.ljcdn.com/441300-inspection/26a35891-833f-4a9e-b7c7-1047b6c57d83.jpg.296x216.jpg', '业主急售精装大三房地铁草洋站媲美星河丹堤 别墅配置', '半岛1号一期  ', '高楼层(共6层)暂无数据  -  淡水', '115万', '单价9584元/平米')
('https://image1.ljcdn.com/441300-inspection/d899175f-7274-4a1f-a688-25234709b5f2.jpg.296x216.jpg', '天虹就在旁边，不到6000一平的两房，商 业中 心位置，', '庄士花园  ', '高楼层(共6层)暂无数据  -  南站新城', '42万', '单价5876元/平米')
('https://image1.ljcdn.com/441300-inspection/f0ce3118-346b-4626-b891-183ae96397ad.jpg.296x216.jpg', '配套成熟 满五唯一 精装三房 拎包入住 惠州南站 14号', '骏景花园  ', '中楼层(共26层)暂无数据  -  淡水', '178万', '单价12955元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploadf510ee48-4e74-45de-a0e9-b6132e0e0c39.jpg.296x216.jpg', '不限 购-南站新城-出门公交到南站-两居室-规划14号线', '左岸春天  ', '中楼层(共18层)板塔结合  -  南站新城', '75万', '单价9795元/平米')
('https://image1.ljcdn.com/441300-inspection/b58a14ed-7250-4520-b456-706c06de887c.jpg.296x216.jpg', '急售 全款98折 恒大棕榈岛傍 品质大社区 绿化高配套齐', '半岛1号一期  ', '中楼层(共5层)暂无数据  -  淡水', '72万', '单价7928元/平米')
('https://image1.ljcdn.com/441300-inspection/bea61ca8-64d5-434a-87ec-d71b76042cfa.jpg.296x216.jpg', '临深 央企保利满两年 品质物业赠送约35㎡看房联系邱露', '保利阳光城  ', '高楼层(共33层)塔楼  -  淡水', '135万', '单价10854元/平米')
('https://image1.ljcdn.com/441300-inspection/77595d3a-3749-416b-a96c-eca9124807eb.jpg.296x216.jpg', '满五唯一，业主诚心区政府旁，地铁/口物业，别墅大盘', '东方新城  ', '低楼层(共20层)暂无数据  -  淡水', '119.6万', '单价8894元/平米')
('https://image1.ljcdn.com/441300-inspection/37254499-0ad2-49ad-9a7e-d10f12bdbb02.jpg.296x216.jpg', '8万平米的原生内湖 恒大稀 缺别墅  满五唯一 不再有！', '光耀城三期  ', '1层暂无数据  -  淡水', '350万', '单价9459元/平米')
('https://image1.ljcdn.com/441300-inspection/5fd7fb18-b19c-411a-825c-29ae56bc2803.jpg.296x216.jpg', '满五唯一的两房，政府后面，中区华府繁华地段舒适居家', '中区华府三期  ', '中楼层(共18层)板塔结合  -  淡水', '94万', '单价11710元/平米')
('https://image1.ljcdn.com/441300-inspection/6ae98744-5481-44b5-85ec-1c3f38c1b916.jpg.296x216.jpg', '惠州南站 14号地铁口 草洋站 带40平平台 看花园', '锦江国际  ', '低楼层(共21层)暂无数据  -  淡水', '125万', '单价9696元/平米')
('https://image1.ljcdn.com/441300-inspection/c0485708-b4de-4e2a-b95d-3bf8b26c5f8d.jpg.296x216.jpg', '凤凰山 九年义务教育 满五 无欠款 阳台对流 南北通透', '花样年别样城二期  ', '高楼层(共33层)板塔结合  -  淡水', '97万', '单价9971元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload5c53a4bc-998f-4c63-9149-b182e6f62960.jpg.296x216.jpg', '满5唯一精装2房，地段好，中高楼层，14号线草洋站。', '新城国际  ', '高楼层(共21层)板塔结合  -  淡水', '84万', '单价11200元/平米')
('https://image1.ljcdn.com/441300-inspection/e024d502-44eb-40b4-83b9-7c02a53b0e1f.jpg.296x216.jpg', '惠州南站 旺东国际装修三房 临深片区 楼下天虹大润发', '旺东国际广场  ', '高楼层(共30层)板塔结合  -  南站新城', '115万', '单价12415元/平米')
('https://image1.ljcdn.com/441300-inspection/5ec859c5-cab8-4cb0-a625-5ad547b8afa8.jpg.296x216.jpg', '单价仅8000，墅质品质，骑车去坑梓，半岛一号百万大盘', '半岛1号一期  ', '中楼层(共5层)暂无数据  -  淡水', '98万', '单价7987元/平米')
('https://image1.ljcdn.com/441300-inspection/885a174e-38ff-4777-ac6e-7f49ce5fe5dd.jpg.296x216.jpg', '万城名座急降95万笋盘  香港上市品质大盘  精装修两房', '万城名座花园  ', '中楼层(共32层)暂无数据  -  淡水', '96.3万', '单价12583元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload55adcf0c-8e16-448b-a7c1-9f72593eabe2.JPG.296x216.jpg', '惠州南站 门口公交 配套成熟 大社区 环境好 满五唯一', '中天彩虹城南区  ', '低楼层(共30层)塔楼  -  南站新城', '120万', '单价10102元/平米')
('https://image1.ljcdn.com/441300-inspection/6be9c2d7-2698-4f6a-9110-4317a824c6a4.jpg.296x216.jpg', '惠州南站 满两年 昶园朝南大四房 随时看房 高楼层', '昶园  ', '低楼层(共32层)塔楼  -  南站新城', '200万', '单价14030元/平米')
('https://image1.ljcdn.com/441300-inspection/6c1d6881-6309-42d6-ae52-ca34d83a5334.jpg.296x216.jpg', '惠阳八小旁 南北通双阳台高档住宅群 此户型居家超舒适', '建曙高尔夫1号  ', '高楼层(共30层)暂无数据  -  淡水', '136万', '单价14167元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_uploadae3f8741-c820-4f72-a9be-0a6136987a1e.jpg.296x216.jpg', '深圳东进 赠送30平凤凰山学 校 满五年税少精装大四房', '花样年别样城三期  ', '高楼层(共33层)板塔结合  -  淡水', '115万', '单价13245元/平米')
('https://image1.ljcdn.com/441300-inspection/5f00e1e6-e686-4e31-9e48-9b8518e585f4.jpg.296x216.jpg', '高尔夫球场淡水八小区政府旁半岛公园 地铁十四号线', '半岛1号一期  ', '高楼层(共6层)暂无数据  -  淡水', '103万', '单价8584元/平米')
('https://image1.ljcdn.com/441300-inspection/f2e3f023-fd6b-4b99-afff-e1d125ad1175.jpg.296x216.jpg', '惠州南站 金碧蓝湾 精装3房  满2年 楼下大润发 天虹', '金碧蓝湾一期  ', '中楼层(共29层)板塔结合  -  南站新城', '105万', '单价12674元/平米')
('https://image1.ljcdn.com/441300-inspection/df504298-6486-4a3f-ad60-60d22fc10909.jpg.296x216.jpg', '重 点八小旁，近区政府商圈，可改三房的稀 缺复试。', '湖滨花园1期  ', '中楼层(共16层)暂无数据  -  淡水', '85万', '单价9786元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload24e544bb-8abd-4fee-a01a-5ad537c31cbf.jpg.296x216.jpg', '南站旁，楼下天虹大润发，满五唯一低税，万达1公里内', '中天彩虹城北区  ', '低楼层(共30层)塔楼  -  南站新城', '155万', '单价12851元/平米')
('https://image1.ljcdn.com/441300-inspection/169c5beb-9e57-4d92-b2a3-8cd593b535f1.jpg.296x216.jpg', '满五唯一 自带九年义务教育 政府后 繁华里 惠州南站', '花样年别样城二期  ', '高楼层(共33层)板塔结合  -  淡水', '94万', '单价10071元/平米')
('https://image1.ljcdn.com/441300-inspection/d5206410-463b-4a87-8c85-b9b6841e2ab7.jpg.296x216.jpg', '深圳后花园 惠阳一号线地铁口 精装大四房 首付50万', '三和国际花园城  ', '中楼层(共17层)板楼  -  惠阳区', '118万', '单价9313元/平米')
('https://image1.ljcdn.com/441300-inspection/e5d00461-7afb-4915-ba8d-0a06c3db4f02.jpg.296x216.jpg', '品质昶园 方正三房 户型南北两个阳台 近南站 交通方便', '昶园  ', '低楼层(共32层)塔楼  -  南站新城', '128万', '单价14383元/平米')
('https://image1.ljcdn.com/441300-inspection/5aa9259c-8c80-4e12-84b4-bd50fe7a3fc5.jpg.296x216.jpg', '房子简单装修，配套成熟，户型方正，通风采光十分好，', '富丽达花园  ', '中楼层(共28层)暂无数据  -  南站新城', '132万', '单价9978元/平米')
('https://image1.ljcdn.com/441300-inspection/efd38653-6be3-4c4c-ae01-939ba0a3c880.jpg.296x216.jpg', '笋到没房可比 满五唯一  区政府 市政广场旁 天虹楼上', '锦江国际  ', '中楼层(共21层)暂无数据  -  淡水', '77万', '单价9104元/平米')
('https://image1.ljcdn.com/441300-inspection/fe7be576-5002-4048-bfac-91f1412f0095.jpg.296x216.jpg', '南站高铁星河丹堤傍山洋房别墅，上下三层送两层达150', '星河丹堤N区  ', '低楼层(共9层)暂无数据  -  南站新城', '280万', '单价20789元/平米')
('https://image1.ljcdn.com/441300-inspection/aff26440-7037-482d-9e7d-c919e9fa75e6.jpg.296x216.jpg', '满五唯一，南站旁大社区，舒适大四房，税费少', '中天彩虹城北区  ', '中楼层(共30层)塔楼  -  南站新城', '175万', '单价10822元/平米')
('https://image1.ljcdn.com/441300-inspection/10fc8c62-a684-43c8-9326-261f2309db00.jpg.296x216.jpg', '满五唯一免个税免个税别样城大社区中间楼层送家私家电', '花样年别样城一期  ', '中楼层(共11层)板塔结合  -  淡水', '101万', '单价11118元/平米')
('https://image1.ljcdn.com/441300-inspection/2f8fd28f-fd3e-467c-9522-f7ad2a6f9b20.jpg.296x216.jpg', '惠州南站旁 星河湾 四房两卫刚需户型 业主低价急售', '名苑星河湾3期  ', '高楼层(共23层)板塔结合  -  南站新城', '130万', '单价9687元/平米')
('https://image1.ljcdn.com/441300-inspection/96debaaf-c8e0-4e38-ab62-19a16145a7f6.jpg.296x216.jpg', '花样年一期 方正两房 看花园 景观好', '花样年别样城一期  ', '高楼层(共11层)板塔结合  -  淡水', '60万', '单价9967元/平米')
('https://image1.ljcdn.com/441300-inspection/f8e14658-d568-4612-b22b-7d942b301473.jpg.296x216.jpg', '地铁央企保利阳光深圳地铁口14号线黄 金楼层急售物业', '保利阳光城  ', '低楼层(共33层)塔楼  -  淡水', '104万', '单价10298元/平米')
('https://image1.ljcdn.com/441300-inspection/096f0037-caae-47d7-9854-a6c38b1649e8.jpg.296x216.jpg', '新城国际3室2厅1厨1卫109平', '新城国际  ', '中楼层(共21层)板塔结合  -  淡水', '109万', '单价9967元/平米')
('https://image1.ljcdn.com/441300-inspection/99b349cd-135e-4574-9efd-ad850b147983.jpg.296x216.jpg', '鹏德名苑 惠州南站 地铁14号线物业 东南向花园 没个税', '鹏德名苑  ', '中楼层(共32层)暂无数据  -  南站新城', '68万', '单价10868元/平米')
('https://image1.ljcdn.com/441300-inspection/190ee0cc-8080-4145-87a0-b35bdab8d8e3.jpg.296x216.jpg', '绿化高达49% 地铁草洋站区政府 媲美星河丹堤百万大盘', '半岛1号一期  ', '中楼层(共6层)暂无数据  -  淡水', '117万', '单价9670元/平米')
('https://image1.ljcdn.com/441300-inspection/rsp_pic_upload7c56c86b-e47b-4780-9d97-bd89967c0279.jpg.296x216.jpg', '惠州南站 14号地铁线 星河丹堤 精装大四房 可上华师附', '星河丹堤C区  ', '低楼层(共24层)塔楼  -  南站新城', '260万', '单价17354元/平米')
('https://image1.ljcdn.com/441300-inspection/5f41a34f-4c10-4a61-b5bd-3b9f811962f0.jpg.296x216.jpg', '60栋大社区 九年义务 满五唯一 南站临深 地铁一号线', '花样年别样城二期  ', '低楼层(共33层)板塔结合  -  淡水', '68万', '单价9593元/平米')
('https://image1.ljcdn.com/441300-inspection/6082bea4-459c-416c-920e-d6c89b3d1972.jpg.296x216.jpg', '高铁15分 钟 通深圳 14号线地铁 惠州南站 百万品质盘', '星河丹堤E区  ', '高楼层(共32层)塔楼  -  南站新城', '115万', '单价15437元/平米')
('https://image1.ljcdn.com/441300-inspection/dc92bbaf-d06c-4818-b83f-cc5e77338701.jpg.296x216.jpg', '标准四房  南北通透 采光视野很好 业主很诚心卖', '江南豪苑  ', '中楼层(共18层)塔楼  -  淡水', '128.1万', '单价10147元/平米')
('https://image1.ljcdn.com/441300-inspection/1cc0f39a-1958-4783-b479-06f986ad25b5.jpg.296x216.jpg', '南站星河C区 双阳台南北通透 毛坯五房 满二年', '星河丹堤C区  ', '高楼层(共24层)板塔结合  -  南站新城', '350万', '单价17049元/平米')
('https://image1.ljcdn.com/441300-inspection/d3d3cfce-df2a-49ea-95eb-f2836b252954.JPG.296x216.jpg', '急急急急售 14号线地 铁口 距离深圳两公里 开车5分 钟', '万城名座花园  ', '低楼层(共32层)暂无数据  -  淡水', '125万', '单价11468元/平米')
('https://image1.ljcdn.com/441300-inspection/7952c058-9e69-4112-ab75-ac8234123abc.jpg.296x216.jpg', '深圳14号线白云站300米 太东棕榈泉 依山傍水 随时看房', '太东棕榈泉  ', '中楼层(共32层)暂无数据  -  淡水', '108万', '单价11075元/平米')
('https://image1.ljcdn.com/441300-inspection/445aa4d5-5bf8-44df-a441-dfdbee4f69f2.jpg.296x216.jpg', '南站高铁 深圳香港后花园 一线山景湖景 全明视野好', '星河丹堤C区  ', '低楼层(共27层)板塔结合  -  南站新城', '230万', '单价15370元/平米')
('https://image1.ljcdn.com/441300-inspection/5cf1553c-1731-475b-aa77-ef4344d61cf9.jpg.296x216.jpg', '惠州南站 香港上市房企 南北通透4房 看凤凰山公园', '花样年别样城三期  ', '低楼层(共33层)板塔结合  -  淡水', '110万', '单价12672元/平米')
('https://image1.ljcdn.com/441300-inspection/7a0f0cce-3453-46b4-95b8-bf124952ef4f.jpg.296x216.jpg', '满五唯一，打造新商-业中-心天安珑城，好地段易出租', '天安珑城  ', '中楼层(共22层)板楼  -  淡水', '75万', '单价11955元/平米')
('https://image1.ljcdn.com/441300-inspection/8f2fe0d2-a566-41f0-b212-7e0f653fcfbc.jpg.296x216.jpg', '地铁口 区政府商圈 惠州1号线 配套齐全', '恒泰嘉园派  ', '中楼层(共22层)暂无数据  -  淡水', '70万', '单价9349元/平米')
('https://image1.ljcdn.com/441300-inspection/b122759b-1453-48a7-a082-0d3407963f87.jpg.296x216.jpg', '地铁1号线 九年义务教育 凤凰山 赠送20平 精装大三房', '花样年别样城二期  ', '高楼层(共33层)板塔结合  -  淡水', '105万', '单价11040元/平米')
('https://image1.ljcdn.com/441300-inspection/dc1c54d7-fe5d-45c2-966f-7c53da20dcfb.jpg.296x216.jpg', '深圳14号线惠州南站  星河丹堤 南北通透 中高楼层', '星河丹堤C区  ', '中楼层(共31层)板塔结合  -  南站新城', '206万', '单价15221元/平米')
('https://image1.ljcdn.com/441300-inspection/ab545cd7-aa1a-4020-83bb-a97fe60029ff.jpg.296x216.jpg', '惠州南站边上  繁华地段 高赠送 天虹享区政府旁', '英之皇中心城  ', '高楼层(共28层)塔楼  -  淡水', '110万', '单价12360元/平米')
('https://image1.ljcdn.com/441300-inspection/2a1ab294-ddef-47a5-bcc2-17288ffb46fc.jpg.296x216.jpg', '惠州南站 政府后 繁华里 自带九年义务教育 满五唯一', '花样年别样城二期  ', '高楼层(共29层)板塔结合  -  淡水', '77万', '单价11597元/平米')
('https://image1.ljcdn.com/441300-inspection/421377ee-1230-45f1-a72b-677e527fe6a9.jpg.296x216.jpg', '惠阳汽车总站 舒适大三房 南北通透 深汕高速淡水出口', '百隆馨巢  ', '中楼层(共22层)板塔结合  -  淡水', '100万', '单价8475元/平米')
('https://image1.ljcdn.com/441300-inspection/2cc0f948-e8f1-4c92-ae34-4fde393637bb.jpg.296x216.jpg', '学 区房南站大社区 地 铁旁 满五唯一 朝南阳光大三房', '花样年别样城一期  ', '低楼层(共11层)板塔结合  -  淡水', '103万', '单价10279元/平米')
