('https://image1.ljcdn.com/120000-inspection/356be6f9-8819-4f51-9cb9-128b7714bc17.jpg.296x216.jpg', '百合春天 精装两室 诚意出售 交通便利 采光充足 急卖', '雪莲东里  | 2室1厅 | 91.71平米 | 南 | 精装 | 有电梯', '高楼层(共10层)板楼  -  万新街', '206万', '单价22463元/平米')
('https://image1.ljcdn.com/120000-inspection/0b018c05-5cca-45d5-94e8-fa3b1cc8e28e.jpg.296x216.jpg', '詹滨西里 3室2厅 298万', '詹滨西里  | 3室2厅 | 121.88平米 | 东南 | 精装 | 无电梯', '低楼层(共6层)板楼  -  张贵庄', '298万', '单价24451元/平米')
('https://image1.ljcdn.com/120000-inspection/a70b31c5-c3dd-4b7d-881b-d11b58757693.jpg.296x216.jpg', '万科金色雅筑南苑，南北向格局，中间楼层。可看房', '万科金色雅筑南苑  | 2室1厅 | 88.61平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)板楼  -  万新街', '225万', '单价25393元/平米')
('https://image1.ljcdn.com/120000-inspection/ed372ff6-8cce-405c-8f42-835f050f1a34.jpg.296x216.jpg', '万隆花园+精装修+户型规整+采光好+南北通透', '万隆花园  | 2室1厅 | 78.75平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  万新街', '165万', '单价20953元/平米')
('https://image1.ljcdn.com/120000-inspection/75804e68-48f1-4f9d-879a-bd053c9e200a.jpg.296x216.jpg', '溪水河畔花园 2室1厅 230万', '溪水河畔花园  | 2室1厅 | 90.8平米 | 南 | 其他 | 有电梯', '中楼层(共24层)板楼  -  华明镇', '230万', '单价25331元/平米')
('https://image1.ljcdn.com/120000-inspection/4b6c5ace-9c98-44da-90f7-b077fed84ba3.jpg.296x216.jpg', '雪莲东里 中间楼层 采光充足 交通便利', '雪莲东里  | 2室1厅 | 72.42平米 | 南 | 精装 | 有电梯', '高楼层(共10层)板楼  -  万新街', '169万', '单价23337元/平米')
('https://image1.ljcdn.com/120000-inspection/f84ff9b6-086b-41dc-945d-162b01b7d4f1.jpg.296x216.jpg', '房子满五年 两室带客厅 中间楼层 毛坯房', '昆仑里(东丽区)  | 2室1厅 | 65.24平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)板楼  -  万新街', '132万', '单价20233元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload5fe60dba-822d-4d72-8fd6-f389aac1108d.jpg.296x216.jpg', '万隆花园+中楼层+采光好+总房款低+诚意出售+可贷款', '万隆花园  | 1室1厅 | 52.13平米 | 西 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  万新街', '98万', '单价18800元/平米')
('https://image1.ljcdn.com/120000-inspection/55fb6c4d-7233-440e-adf1-7abde1a2cce1.jpg.296x216.jpg', '润景家园 3室2厅 205万', '润景家园  | 3室2厅 | 88.44平米 | 南 | 其他 | 有电梯', '高楼层(共18层)板楼  -  万新街', '205万', '单价23180元/平米')
('https://image1.ljcdn.com/120000-inspection/04f335f7-1d3b-4c27-b824-2abeb307a47f.jpg.296x216.jpg', '秋丽家园 两室一厅 精装修  出行方便', '秋丽家园  | 2室1厅 | 66.63平米 | 东 北 | 精装 | 有电梯', '中楼层(共13层)板楼  -  万新街', '129万', '单价19361元/平米')
('https://image1.ljcdn.com/120000-inspection/4e240a6c-0156-4501-bc7c-1cd222bc8f96.jpg.296x216.jpg', '华润橡树湾，小区环境好，物业管地理到位，值得你拥有', '华润橡树湾  | 2室1厅 | 70.98平米 | 南 | 精装 | 有电梯', '中楼层(共11层)板楼  -  华明镇', '132万', '单价18597元/平米')
('https://image1.ljcdn.com/120000-inspection/1500ff76-f0bf-434e-8a0d-596543e723c6.jpg.296x216.jpg', '景欣苑 五楼 南北通透格局 精装修 看房方便', '景欣苑  | 2室1厅 | 86.05平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  张贵庄', '183万', '单价21267元/平米')
('https://image1.ljcdn.com/120000-inspection/4a7bc702-2b0d-4a66-b267-e67aff9f9c04.jpg.296x216.jpg', '润风家园 3室1厅 209万', '润风家园  | 3室1厅 | 89.31平米 | 南 | 其他 | 有电梯', '中楼层(共11层)板楼  -  万新街', '209万', '单价23402元/平米')
('https://image1.ljcdn.com/120000-inspection/0be0a04a-dd84-4aa7-a72d-2e7fe09201f5.jpg.296x216.jpg', '雪莲东里 交通便利  户型规整  视野较好', '雪莲东里  | 2室2厅 | 100.65平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)板楼  -  万新街', '219万', '单价21759元/平米')
('https://image1.ljcdn.com/120000-inspection/503df3a5-dd4d-476f-86fd-107c5dd219fb.jpg.296x216.jpg', '远洋风景二期润景家园精装修小三居业主诚意出售！！', '润景家园  | 3室2厅 | 88.44平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)板楼  -  万新街', '206万', '单价23293元/平米')
('https://image1.ljcdn.com/120000-inspection/6d1abce5-e934-4796-9aba-83635c500bd2.jpg.296x216.jpg', '首创 别墅 精装修 业主诚意出售', '首创溪堤郡   | 联排别墅 | 5室3厅 | 227.31平米 | 南 北 | 精装 | 无电梯', '3层暂无数据  -  华明镇', '480万', '单价21117元/平米')
('https://image1.ljcdn.com/120000-inspection/659ebcf6-34f7-4639-bf13-b7ad0815e3e3.jpg.296x216.jpg', '万科兰雅苑 三室两厅 加赠送共计105平米 赠送地下车位', '万科魅力之城兰雅苑  | 3室2厅 | 81.01平米 | 南 北 | 精装 | 有电梯', '低楼层(共16层)板楼  -  新立街', '205万', '单价25306元/平米')
('https://image1.ljcdn.com/120000-inspection/13ad08a2-3605-48d9-bb89-fd95de5e8316.jpg.296x216.jpg', '厚园 三室两厅 南北通透 配套完善', '厚园  | 3室2厅 | 127.37平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  华明镇', '190万', '单价14918元/平米')
('https://image1.ljcdn.com/120000-inspection/1ac21aaa-534f-409a-93c0-de567c467614.jpg.296x216.jpg', '悦盛园 通透两室 过五年无二套 采光好 精装修', '悦盛园  | 2室1厅 | 97.14平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  新立街', '132万', '单价13589元/平米')
('https://image1.ljcdn.com/120000-inspection/8731b5b6-8dd1-43be-9802-4df205cd47e9.jpg.296x216.jpg', '季景家园  配套齐全  采光较好 干净整洁 诚意出售', '季景家园  | 1室1厅 | 64平米 | 南 | 简装 | 有电梯', '高楼层(共13层)板楼  -  万新街', '120万', '单价18750元/平米')
('https://image1.ljcdn.com/120000-inspection/fa3e4b20-2c69-4bc2-85fa-016686f9cd6f.jpg.296x216.jpg', '新立花园 楼下H户型 精装修 9号线新立地铁站', '金山里(东丽区)  | 2室2厅 | 102.1平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新立街', '170万', '单价16651元/平米')
('https://image1.ljcdn.com/120000-inspection/876a52de-1ab9-4ee5-83dc-e072de318ced.jpg.296x216.jpg', '昆俞欣园 精装全阳大两室 前后无遮挡 采光好', '昆俞欣园  | 2室1厅 | 93.52平米 | 南 | 精装 | 有电梯', '低楼层(共17层)板楼  -  华明镇', '180万', '单价19248元/平米')
('https://image1.ljcdn.com/120000-inspection/2630ead3-8d63-4fd6-a29d-9fce10283d11.jpg.296x216.jpg', '润风家园 4室2厅 260万', '润风家园  | 4室2厅 | 89.24平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)板楼  -  万新街', '260万', '单价29135元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload97ddd6a8-a66b-4b43-ac20-07f3c73feec6.jpg.296x216.jpg', '万科城，大三居，采光好，明厨明卫！', '阅湖苑  | 3室1厅 | 124.07平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  东丽湖', '148万', '单价11929元/平米')
('https://image1.ljcdn.com/120000-inspection/0a5fb587-a1f6-48a9-8a7a-6b2906797822.jpg.296x216.jpg', '翠园 2室1厅 132万', '翠园  | 2室1厅 | 94.78平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  华明镇', '132万', '单价13927元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadbf0adff5-eb09-4c75-bcf5-e32e67d8a323.jpg.296x216.jpg', '万隆花园 5楼一室 阳面户型 采光好 户型规整', '万隆花园  | 1室1厅 | 51.98平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  万新街', '110万', '单价21162元/平米')
('https://image1.ljcdn.com/120000-inspection/e83f049c-3880-4da2-8c0f-fa5ba993bbb7.jpg.296x216.jpg', '万隆花园 业主诚意出售 干净整洁 看房方便有钥匙', '万隆花园  | 1室1厅 | 56.52平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  万新街', '115万', '单价20347元/平米')
('https://image1.ljcdn.com/120000-inspection/be231912-e1f9-4444-ae47-eba7182ce404.jpg.296x216.jpg', '华润橡树湾 两室一厅 有装修   户型方正 看房方便', '华润橡树湾  | 2室1厅 | 95.13平米 | 南 | 其他 | 有电梯', '中楼层(共15层)板楼  -  华明镇', '158万', '单价16609元/平米')
('https://image1.ljcdn.com/120000-inspection/dc4d5354-b146-4e34-a40d-6c99a9a58757.jpg.296x216.jpg', '雪莲东里 一楼带院 环境优美 诚意出售', '雪莲东里  | 2室2厅 | 93.74平米 | 南 北 | 简装 | 无电梯', '低楼层(共5层)板楼  -  万新街', '270万', '单价28804元/平米')
('https://image1.ljcdn.com/120000-inspection/92c9209b-37fc-4a0f-9440-4e9ed8d3bd60.jpg.296x216.jpg', '万科魅力之城兰雅苑 精装两室，适合居住', '万科魅力之城兰雅苑  | 2室1厅 | 73.53平米 | 南 | 其他 | 有电梯', '高楼层(共14层)板楼  -  新立街', '184万', '单价25024元/平米')
('https://image1.ljcdn.com/120000-inspection/d239605e-0e9d-4c99-92ac-e56c09bab0e7.jpg.296x216.jpg', '小三室户型 采光好 户型好 带装修', '溪水河畔花园  | 3室2厅 | 92.65平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)板楼  -  华明镇', '270万', '单价29142元/平米')
('https://image1.ljcdn.com/120000-inspection/ac26cdaf-7af9-403c-a5f4-4ae04f6ad94d4.jpg.296x216.jpg', '香邑国际  交通便利  户型规整  视野较好', '香邑国际  | 2室1厅 | 88.91平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共13层)塔楼  -  万新街', '180万', '单价20246元/平米')
('https://image1.ljcdn.com/120000-inspection/89fbb04c-cc3a-4392-9cb2-f8f70d537a22.jpg.296x216.jpg', '昆俞欣园 2室2厅 185万', '昆俞欣园  | 2室2厅 | 92.38平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)板楼  -  华明镇', '185万', '单价20026元/平米')
('https://image1.ljcdn.com/120000-inspection/5cc840e8-f187-4d5b-b114-21638be6636c.jpg.296x216.jpg', '贵环花园 5楼 不是顶楼 满五唯一 一梯2户  外环线以内', '贵环花园  | 2室2厅 | 88.36平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  万新街', '124万', '单价14034元/平米')
('https://image1.ljcdn.com/120000-inspection/74ec5069-4b1c-45d3-b196-bff3a2e1c7a2.jpg.296x216.jpg', '万科金色雅筑北苑 2室2厅 215万', '万科金色雅筑北苑  | 2室2厅 | 88.18平米 | 南 | 精装 | 有电梯', '中楼层(共16层)板楼  -  万新街', '215万', '单价24382元/平米')
('https://image1.ljcdn.com/120000-inspection/a5078fde-803b-4c46-88be-08315caa0d81.jpg.296x216.jpg', '朗钜维尔蓝堤花园 2室1厅 95万', '朗钜维尔蓝堤花园  | 2室1厅 | 84.82平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)板楼  -  东丽湖', '95万', '单价11201元/平米')
('https://image1.ljcdn.com/120000-inspection/c5fa931e-54a0-49bf-9246-799d8bc2142c.jpg.296x216.jpg', '万科二期兰雅苑把东户高楼层，好久没出了！精装满五年', '万科魅力之城兰雅苑  | 3室2厅 | 76.72平米 | 东南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  新立街', '260万', '单价33890元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload78ad6573-b66a-42f9-973e-7e909642872f.jpg.296x216.jpg', '贵环花园 2室1厅 140万', '贵环花园  | 2室1厅 | 84.15平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)板楼  -  万新街', '140万', '单价16637元/平米')
('https://image1.ljcdn.com/120000-inspection/56d01c7f-f864-4e20-bae5-3e2bd5fa2107.jpg.296x216.jpg', '揽城苑 两室一厅 一楼带院 环境优美', '揽城苑  | 2室1厅 | 79.78平米 | 南 | 精装 | 有电梯', '低楼层(共26层)板楼  -  东丽湖', '120万', '单价15042元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload387d1dad-05ae-47ec-a0d2-c867a36010f2.jpg.296x216.jpg', '华富家园南区 3室2厅 168万', '华富家园南区  | 3室2厅 | 125.23平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  华明镇', '168万', '单价13416元/平米')
('https://image1.ljcdn.com/120000-inspection/2dc553b7-cc16-4c78-aa3c-a07866f19b27.jpg.296x216.jpg', '新立花园金银里   南北通透格局方正大三室', '金银里  | 3室2厅 | 141.13平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  新立街', '320万', '单价22675元/平米')
('https://image1.ljcdn.com/120000-inspection/3057d9f5-e55a-4fba-9743-4d314a2705d5.jpg.296x216.jpg', '恒大名都 四室两厅 南北通透 精装修', '恒大名都  | 4室2厅 | 215.61平米 | 南 北 | 精装 | 有电梯', '中楼层(共17层)板楼  -  华明镇', '380万', '单价17625元/平米')
('https://image1.ljcdn.com/120000-inspection/08585117-a16b-4f7f-81a8-df04120714d0.jpg.296x216.jpg', '米兰东湖湾 洋房一楼带院边户 低密度社区 居住舒适', '米兰东湖湾  | 3室2厅 | 143.69平米 | 南 北 | 精装 | 无电梯', '低楼层(共5层)板楼  -  东丽湖', '238万', '单价16564元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploada3d50b09-9ead-4617-8cb2-2e76473cfcfc.jpg.296x216.jpg', '万科城邻水苑 三室一厅 采光充足 视野开阔', '万科城邻水苑  | 3室1厅 | 107.33平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)板楼  -  东丽湖', '180万', '单价16771元/平米')
('https://image1.ljcdn.com/120000-inspection/74ecab45-fd6a-40e0-a3e5-87fa214b0399.jpg.296x216.jpg', '房子满两年，南北通透 采光充足 前面无遮挡', '东丽湖万科城阅桦苑  | 2室1厅 | 91.55平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)板楼  -  东丽湖', '130万', '单价14200元/平米')
('https://image1.ljcdn.com/120000-inspection/f23710d8-c171-49d4-b6ae-8274027559a2.jpg.296x216.jpg', '先锋里 3室2厅 270万', '先锋里  | 3室2厅 | 135.98平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  张贵庄', '270万', '单价19856元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf742907d-1007-4543-88af-eb51c362c868.jpg.296x216.jpg', '詹滨里 3室1厅 210万', '詹滨里  | 3室1厅 | 103.2平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)板楼  -  张贵庄', '210万', '单价20349元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload6d16d2de-4d66-415f-8696-66aa628aa7e8.jpg.296x216.jpg', '津塘路丽新里新楼 单价低 可贷款 精装修', '丽新里  | 2室1厅 | 97.82平米 | 南 | 简装 | 无电梯', '高楼层(共6层)板楼  -  新立街', '160万', '单价16357元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload07198a38-838f-4b6f-8d27-ee3430d57625.jpg.296x216.jpg', '金隅悦城丽悦园南北通透H户型 未住过 过两年有钥匙', '金隅悦城  | 2室1厅 | 95.31平米 | 南 北 | 其他 | 有电梯', '中楼层(共12层)板楼  -  万新街', '197万', '单价20670元/平米')
('https://image1.ljcdn.com/120000-inspection/9f4e5350-5286-4677-85b9-19115384e1e9.jpg.296x216.jpg', '金隅悦城 两室 通透户型 采光好 楼龄新 一梯两户', '和泓四季恋城  | 2室1厅 | 67.57平米 | 南 | 其他 | 有电梯', '中楼层(共11层)板楼  -  万新街', '147万', '单价21756元/平米')
('https://image1.ljcdn.com/120000-inspection/ecad0a55-d471-4fe4-a16e-a2371243499f.jpg.296x216.jpg', '华明首创南北通透两室一厅 精装修 电梯洋房 随时看房', '首创溪堤郡  | 2室1厅 | 86.93平米 | 南 北 | 其他 | 有电梯', '中楼层(共9层)板楼  -  华明镇', '150万', '单价17256元/平米')
('https://image1.ljcdn.com/120000-inspection/64877b9c-edb9-401a-ad1c-bb575656835e.jpg.296x216.jpg', '春江里 3室2厅 248万', '春江里  | 3室2厅 | 124.72平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)板楼  -  金钟街', '248万', '单价19885元/平米')
('https://image1.ljcdn.com/120000-inspection/467c8f9f-6a77-4252-8d8e-7053d2027459.jpg.296x216.jpg', '海上国际城 2室1厅 133万', '海上国际城  | 2室1厅 | 96.06平米 | 南 | 毛坯', '中楼层(共18层)板楼  -  华明镇', '133万', '单价13846元/平米')
('https://image1.ljcdn.com/120000-inspection/532f4eae-a5ae-46cd-8224-840b6eb78a0b.jpg.296x216.jpg', '万科金色雅筑南苑  中间楼层 精致装修  业主诚意出售', '万科金色雅筑南苑  | 2室1厅 | 88.61平米 | 南 北 | 精装 | 有电梯', '低楼层(共18层)板楼  -  万新街', '230万', '单价25957元/平米')
('https://image1.ljcdn.com/120000-inspection/d36c2f1e-3f1a-41a8-b694-bb1891e09ddb.jpg.296x216.jpg', '振华东里 一室 户型方正 采光好', '振华东里  | 1室1厅 | 40.44平米 | 南 | 其他', '中楼层(共8层)板楼  -  张贵庄', '93万', '单价22998元/平米')
('https://image1.ljcdn.com/120000-inspection/f38544da-22fd-4c33-95e7-4e8487103f64.jpg.296x216.jpg', '满五年 配套较齐 采光较好 业主诚意出售  看房方便', '月牙河东里  | 2室1厅 | 89.41平米 | 东 西 | 其他 | 无电梯', '高楼层(共6层)板楼  -  万新街', '155万', '单价17336元/平米')
