('https://image1.ljcdn.com/370101-inspection/test-1ae8e5a1-4c82-4963-be37-0bf0b8b82682.png.296x216.jpg', '英雄山路二七中街 非顶 其中两室朝阳房龄新20平地下室', '二七中街  | 3室2厅 | 103.06平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1998年建板楼  -  二七新村', '175万', '单价16981元/平米')
('https://image1.ljcdn.com/370101-inspection/70f62b30-cd20-4bed-8bbb-fd710ab5bc3d.jpg.296x216.jpg', '英雄山路七里山南村五区三室双气  南北通透  户型好', '七里山南村五区  | 3室1厅 | 74.05平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)1981年建板楼  -  七里山', '123万', '单价16611元/平米')
('https://image1.ljcdn.com/370101-inspection/da3cd9a4-03a9-4e8d-8bc8-58e16cac7f98.jpg.296x216.jpg', '京鲁山庄 精装两室 南北通透 195万', '京鲁山庄  | 2室2厅 | 103.86平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2006年建板楼  -  二环南路', '195万', '单价18776元/平米')
('https://image1.ljcdn.com/370101-inspection/16c5bfb2-b8d4-4418-a860-d17e60e8b77e.jpg.296x216.jpg', '舜耕路，英雄山路中间，生活方便，交通便利', '玉函小区南区  | 2室2厅 | 89.36平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1999年建板楼  -  玉函', '160万', '单价17906元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploada99e5430-9616-4489-9939-41a6f1e6a63c.jpg.296x216.jpg', '市中区+建设路+阳光新路+鸿建花园+两室两厅+中间楼层', '鸿建花园  | 2室2厅 | 115.42平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)1997年建板楼  -  建设路', '216万', '单价18715元/平米')
('https://image1.ljcdn.com/370101-inspection/4b14b934-cc34-4689-a88d-0bc85b11a649.jpg.296x216.jpg', '业主诚心出售领秀城东区南北通透大四居', '鲁能领秀城中央公园东区  | 4室2厅 | 178平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2017年建板楼  -  领秀城', '435万', '单价24439元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload8a0a2248-7997-4c7c-aad8-92c683195878.jpg.296x216.jpg', '精装婚房、低楼层！南北通透户型！有车位！', '王官庄小区三区  | 2室2厅 | 68.78平米 | 南 北 | 精装', '低楼层(共6层)1996年建板楼  -  王官庄', '120万', '单价17447元/平米')
('https://image1.ljcdn.com/370101-inspection/901ee301-ba5a-4087-9855-fc42daf699b3.JPG.296x216.jpg', '新上建设路小梁庄街271号  南北两室 中间楼层 有钥匙', '小梁庄街271号  | 2室0厅 | 41.94平米 | 南 北 | 简装', '中楼层(共5层)板楼  -  建设路', '71万', '单价16929元/平米')
('https://image1.ljcdn.com/370101-inspection/86d60a2f-1043-4689-9d7e-a31f72cfece7.jpg.296x216.jpg', '中海A2 精装两室带家具家电 有证满二 中间楼层采光好', '熙岸东区  | 2室1厅 | 87平米 | 南 | 其他 | 有电梯', '中楼层(共30层)2013年建板楼  -  二环南路', '176万', '单价20230元/平米')
('https://image1.ljcdn.com/370101-inspection/95256474-526d-4664-876b-2de8f12b9046.jpg.296x216.jpg', '建设路鸿建花园 正南向采光好 带21平地下室停车方便', '鸿建花园  | 2室1厅 | 95.04平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1997年建板楼  -  建设路', '158万', '单价16625元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload0cbcdac3-4ae7-432a-8c69-edfa49a3cb00.jpg.296x216.jpg', '岔路街单位宿舍有传达南北通透不是顶', '小纬六路86号  | 2室2厅 | 88.58平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1997年建板楼  -  岔路街', '189万', '单价21337元/平米')
('https://image1.ljcdn.com/370101-inspection/eff725db-3847-4b54-9382-8c969e81f36f.jpg.296x216.jpg', '小高层方正2室 纯南向 带个11.7平的地下室 证过2年', '熙岸东区  | 2室2厅 | 85.07平米 | 南 | 简装 | 有电梯', '高楼层(共18层)2013年建板楼  -  二环南路', '175万', '单价20572元/平米')
('https://image1.ljcdn.com/370101-inspection/73072c41-f659-4079-a778-6cbd3211a151.JPG.296x216.jpg', '此房客厅带窗 低楼层 楼间距大，视野开阔采光充足', '郎茂山五区  | 2室1厅 | 60.71平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1995年建板楼  -  郎茂山', '106万', '单价17461元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload0bd4c8cd-70fd-4f4c-b968-b53af683f575.JPG.296x216.jpg', '纬二路  万达  双气  中间楼层    户型方正 交通方便', '凤林小区南区  | 2室2厅 | 77.37平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)1995年建板楼  -  杆石桥', '200万', '单价25850元/平米')
('https://image1.ljcdn.com/370101-inspection/4da45599-e382-4a70-9010-297d5c8495f7.jpg.296x216.jpg', '广电宿舍大院传达，小区封闭式管理正规三居室带地下室', '七里山路26号  | 3室2厅 | 139.5平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)2002年建板楼  -  七里山', '260万', '单价18638元/平米')
('https://image1.ljcdn.com/370101-inspection/2f3c851e-9ec0-447e-99dc-a0f7fd58d98d.jpg.296x216.jpg', '英雄山路单位宿舍，有大院，交通便利，生活方便', '英雄山路110号  | 2室0厅 | 47.69平米 | 南 | 其他', '高楼层(共5层)暂无数据  -  七里山', '82万', '单价17195元/平米')
('https://image1.ljcdn.com/370101-inspection/e6eb50c1-1298-4c23-b435-4db0bc5f87a4.jpg.296x216.jpg', '岔路街省人行宿舍，低楼层，南北通透，小区安静', '小纬六路86号  | 2室2厅 | 88.58平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)1997年建板楼  -  岔路街', '198万', '单价22353元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload4f5d855b-7ffd-41c1-9376-92031fbd61ba.jpg.296x216.jpg', '二环南领秀城精装两室+户型方正+两室朝阳+中间楼层', '鲁能领秀城中央公园西三区  | 2室2厅 | 95.36平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2014年建板楼  -  领秀城', '250万', '单价26217元/平米')
('https://image1.ljcdn.com/370101-inspection/bd7c4f36-73af-4aea-8386-3c9e6993b4aa.jpg.296x216.jpg', '王官庄四区+中等以上装修+位置好+随时看房', '王官庄小区四区  | 2室1厅 | 68.97平米 | 南 北 | 简装', '高楼层(共6层)1996年建板楼  -  王官庄', '100万', '单价14500元/平米')
('https://image1.ljcdn.com/370101-inspection/f233af4b-2dc5-4725-a73f-2aea9bc9675c.jpg.296x216.jpg', '卧龙花园二区 五六层复试 看房提前预约', '卧龙花园二区  | 5室3厅 | 250.79平米 | 南 北 | 简装', '高楼层(共5层)2002年建板楼  -  泉景卧龙区', '430万', '单价17146元/平米')
('https://image1.ljcdn.com/370101-inspection/63278b07-d4d8-42ec-8604-698e0985fc0e.JPG.296x216.jpg', '万达广场华景苑 带车位平层大三居 中间楼层 全明户型', '万达广场华景苑  | 3室2厅 | 236.52平米 | 南 北 | 其他 | 有电梯', '中楼层(共30层)2012年建塔楼  -  大观园', '720万', '单价30442元/平米')
('https://image1.ljcdn.com/370101-inspection/25921b4a-825f-4a5d-947a-d25d5ad9a159.jpg.296x216.jpg', '伟东新都二区 精装双气 有地下车库', '伟东新都二区  | 2室2厅 | 120.07平米 | 南 | 其他 | 有电梯', '中楼层(共12层)2005年建板楼  -  伟东', '265万', '单价22071元/平米')
('https://image1.ljcdn.com/370101-inspection/89507d17-f223-488c-8787-ad2f6b69d309.jpg.296x216.jpg', '七里山南村三区，低楼层，出行便利', '七里山南村三区  | 2室1厅 | 60.28平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)1985年建板楼  -  七里山', '120万', '单价19908元/平米')
('https://image1.ljcdn.com/370101-inspection/619b4b0d-d37b-4c75-9097-6adf1fe0b6c8.jpg.296x216.jpg', '领秀城十区 纯南向两居室 胜利大街 诚心出售', '鲁能领秀城A区  | 2室2厅 | 93.14平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2009年建板楼  -  领秀城', '210万', '单价22547元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload74478ee6-253d-44f5-8109-fae7573a7cb8.jpg.296x216.jpg', '鲁能领秀城二环南路两居室诚心出售！', '鲁能领秀城中央公园  | 2室2厅 | 88.7平米 | 南 | 简装 | 有电梯', '低楼层(共33层)2012年建板楼  -  领秀城', '200万', '单价22548元/平米')
('https://image1.ljcdn.com/370101-inspection/test-b6838f91-1033-48b5-9051-45652c1eea1f.png.296x216.jpg', '精装修，直接入住，采光充足，小户型，居住生活方便.', '岔路街小区1区  | 1室1厅 | 52.11平米 | 南 | 精装 | 无电梯', '高楼层(共7层)1996年建板楼  -  岔路街', '96万', '单价18423元/平米')
('https://image1.ljcdn.com/370101-inspection/2cd5cb67-115f-481d-9dd2-4a7cc608e0a4.jpg.296x216.jpg', '精装修+中间楼层+双气+看房方便', '济南机床一厂郎茂山北宿舍  | 2室2厅 | 97.12平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2003年建板楼  -  郎茂山', '173万', '单价17814元/平米')
('https://image1.ljcdn.com/370101-inspection/ebed435d-f3f7-426c-861f-889695e37a72.jpg.296x216.jpg', '英雄山路西侧，梁庄南区单位宿舍，南北通透两室一厅。', '梁庄南区  | 2室1厅 | 76.64平米 | 南 北 | 简装 | 无电梯', '高楼层(共5层)1990年建板楼  -  二七新村', '128万', '单价16702元/平米')
('https://image1.ljcdn.com/370101-inspection/92769c2f-03f6-4592-bb81-50b9e165de5d.JPG.296x216.jpg', '万达帝景苑 三室 全明户型 中间楼层 视野好 有钥匙', '万达广场帝景苑  | 3室1厅 | 122.92平米 | 南 北 | 其他 | 有电梯', '中楼层(共14层)2010年建板楼  -  大观园', '393万', '单价31973元/平米')
('https://image1.ljcdn.com/370101-inspection/f199b7d1-e473-41a6-a187-1d4c316c0365.jpg.296x216.jpg', '卧龙精装复式 四室朝阳 南北通透 客厅餐厅带窗户', '卧龙花园二区  | 4室3厅 | 189.77平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2002年建板楼  -  泉景卧龙区', '380万', '单价20025元/平米')
('https://image1.ljcdn.com/370101-inspection/e577e177-c678-439b-8677-e808ad761f68.JPG.296x216.jpg', '乐山小区+南上山街+楼龄新+带小院+看房方便', '乐山小区  | 2室1厅 | 63.98平米 | 东 西 | 简装 | 无电梯', '低楼层(共7层)1990年建板楼  -  市政府', '225万', '单价35168元/平米')
('https://image1.ljcdn.com/370101-inspection/d5796e88-cd97-419f-8faa-e3c164886a0e.jpg.296x216.jpg', '二环南 小三居 户型方正 居住舒适  地下室10平', '华润中央公园  | 3室2厅 | 113平米 | 南 北 | 毛坯 | 有电梯', '高楼层(共23层)2013年建板楼  -  兴隆', '249万', '单价22036元/平米')
('https://image1.ljcdn.com/370101-inspection/ee41987c-5c4d-4bba-8715-12783bcd5029.jpg.296x216.jpg', '七里山南村 亚圣园 中等楼层 三室朝阳 双气', '亚圣园  | 3室2厅 | 118.54平米 | 南 北 | 简装 | 无电梯', '中楼层(共6层)2003年建板楼  -  七里山', '225万', '单价18981元/平米')
('https://image1.ljcdn.com/370101-inspection/146b14ee-d7ea-42fa-957d-daf44aa2482a.jpg.296x216.jpg', '二七南路大润发对过！南北通透！不是顶楼！送小房', '二七新村南路16  | 2室1厅 | 57.64平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)1992年建板楼  -  郎茂山', '108万', '单价18737元/平米')
('https://image1.ljcdn.com/370101-inspection/d52c5f8e-b8e6-46f8-8f04-27b439b5384e.jpg.296x216.jpg', '户型方正，两室一厅朝阳，看房方便', '伟东新都二区  | 3室2厅 | 152.82平米 | 南 | 其他 | 有电梯', '中楼层(共12层)2005年建板楼  -  伟东', '306万', '单价20024元/平米')
('https://image1.ljcdn.com/370101-inspection/0cc1a5d4-cf49-4d85-836f-cef6f92c08b9.JPG.296x216.jpg', '两室看房方便，房主诚心出售，装修好', '馆驿街小区  | 2室1厅 | 53.98平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1995年建板楼  -  大观园', '102万', '单价18896元/平米')
('https://image1.ljcdn.com/370101-inspection/2d984e40-aff8-438d-a34a-7d484ad5a94a.jpg.296x216.jpg', '舜玉小区北区 两居室 中间楼层', '舜玉小区北区  | 2室1厅 | 56.26平米 | 南 北 | 精装 | 无电梯', '中楼层(共5层)1990年建板楼  -  舜玉区', '125万', '单价22219元/平米')
('https://image1.ljcdn.com/370101-inspection/79111797-412b-4309-ba97-3b008272f1a6.jpg.296x216.jpg', '满五且唯一 带小房 双南卧室 有钥匙看房方便', '七里山南村六区  | 2室1厅 | 48.69平米 | 南 | 简装 | 无电梯', '中楼层(共5层)1990年建板楼  -  七里山', '86.5万', '单价17766元/平米')
('https://image1.ljcdn.com/370101-inspection/test-eee771de-5f17-4b1b-b489-b0b7c781b1b6.png.296x216.jpg', '链家 梁庄北区 南北通透 正规三室非顶 配套成熟 满五', '梁庄北区  | 3室1厅 | 91平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1991年建板楼  -  二七新村', '158万', '单价17363元/平米')
('https://image1.ljcdn.com/370101-inspection/0e354a89-0a02-4a2f-8867-edf6122d8d26.JPG.296x216.jpg', '经五路单位宿舍 一楼带院 双气有传达', '经六路  | 3室1厅 | 96.02平米 | 东 西 | 其他 | 无电梯', '低楼层(共7层)1990年建板楼  -  经五路', '270万', '单价28120元/平米')
('https://image1.ljcdn.com/370101-inspection/802b9def-a2d8-41c3-8811-01be47291c6c.jpg.296x216.jpg', '英雄山路 双气 两室朝阳 采光足 视野开阔 过渡好房', '七里山南村六区  | 2室0厅 | 45.55平米 | 南 | 简装 | 无电梯', '高楼层(共6层)1984年建板楼  -  七里山', '67万', '单价14710元/平米')
('https://image1.ljcdn.com/370101-inspection/14954eb5-f95a-4537-afc2-98ac2bac9aa5.jpg.296x216.jpg', '卧龙花园龙和苑+复式+低公摊+业主诚意出售', '卧龙花园二区  | 4室2厅 | 171.14平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2002年建板楼  -  泉景卧龙区', '319万', '单价18640元/平米')
('https://image1.ljcdn.com/370101-inspection/54b2e50e-11b0-4be2-bac9-5e74f1120adf.jpg.296x216.jpg', '房产证已经满五年，南北通透，双气正常使用，大院传达', '英雄山路90到92号  | 3室1厅 | 91.47平米 | 南 北 | 简装 | 无电梯', '中楼层(共5层)1990年建板楼  -  七里山', '168万', '单价18367元/平米')
('https://image1.ljcdn.com/370101-inspection/b20a2c64-91ae-470f-828b-49bc1b50927a.jpg.296x216.jpg', '英雄山路公安厅北 英雄山路124号 传达 双气 南北通透', '英雄山路124号  | 3室2厅 | 100.34平米 | 南 北 | 精装', '高楼层(共6层)暂无数据  -  七里山', '165万', '单价16445元/平米')
('https://image1.ljcdn.com/370101-inspection/a4e2061a-702e-485f-897b-9db9840a8097.JPG.296x216.jpg', '林祥大厦  中间楼层 鲁能电力宿舍 双气 三居室', '林祥大厦  | 3室2厅 | 130.6平米 | 东 北 | 其他 | 有电梯', '低楼层(共30层)2005年建塔楼  -  杆石桥', '330万', '单价25268元/平米')
('https://image1.ljcdn.com/370101-inspection/10014ae8-9b01-4c43-9cc6-0cd6c3c623fa.jpg.296x216.jpg', '二七南路 工商银行宿舍 低楼层 两室朝阳', '二七南路12号单位宿舍  | 2室2厅 | 79.66平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)1991年建板楼  -  郎茂山', '144万', '单价18077元/平米')
('https://image1.ljcdn.com/370101-inspection/196e2fbd-30bd-4e11-be4f-d8cae8428ebe.JPG.296x216.jpg', '南北通透  户型方正  楼层适中 交通便利', '鲁能领秀城D区  | 3室2厅 | 133.31平米 | 南 北 | 精装 | 有电梯', '中楼层(共10层)2009年建板楼  -  领秀城', '325万', '单价24380元/平米')
('https://image1.ljcdn.com/370101-inspection/a2900195-2a71-48ad-ae7a-f7f668db59b3.jpg.296x216.jpg', '王官庄新三区+精装三室+南北通透+送地下室', '王官庄小区三区  | 3室2厅 | 107.69平米 | 南 北 | 精装', '高楼层(共6层)1996年建板楼  -  王官庄', '150万', '单价13929元/平米')
('https://image1.ljcdn.com/370101-inspection/ba5769a6-d447-41ad-97a4-fc52732a525a.jpg.296x216.jpg', '市中教委宿舍 2000年房龄 东户客厅带窗 方正好用', '园丁小区  | 3室2厅 | 95.49平米 | 南 北 | 其他', '高楼层(共7层)1999年建板楼  -  郎茂山', '137万', '单价14348元/平米')
('https://image1.ljcdn.com/370101-inspection/a073be18-9431-421f-bd4d-3ca8a59df784.jpg.296x216.jpg', '王官庄八区 正规三室 户型方正 无遮挡采光好 生活便利', '王官庄八区  | 3室1厅 | 82.4平米 | 南 北 | 简装', '高楼层(共6层)1996年建板楼  -  白马山', '125万', '单价15170元/平米')
('https://image1.ljcdn.com/370101-inspection/8b6cbefd-6680-434c-b5c9-cde125cba69d.jpg.296x216.jpg', '前后无遮挡 视野开阔 中间楼层采光好 两室户型', '融汇城  | 2室1厅 | 83.78平米 | 南 | 其他', '中楼层(共25层)2017年建板楼  -  党家', '123万', '单价14682元/平米')
('https://image1.ljcdn.com/370101-inspection/b472db12-60e7-449a-a3f1-db05be5d141a.jpg.296x216.jpg', '伟东新都三区 白金瀚宫 三居室 诚心出售', '伟东新都三区  | 3室2厅 | 158.44平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2008年建板楼  -  伟东', '380万', '单价23984元/平米')
('https://image1.ljcdn.com/370101-inspection/d9f24004-fc98-4817-9453-6fd412100623.JPG.296x216.jpg', '八一立交桥西 建设路北段单位宿舍 精装双气 两室朝阳', '经十路21800号  | 2室0厅 | 43.76平米 | 南 | 精装 | 无电梯', '中楼层(共5层)板楼  -  建设路', '93万', '单价21253元/平米')
