('https://image1.ljcdn.com/120000-inspection/1b7573c6-ec21-48db-aa45-8c62e7954aeb.jpg.296x216.jpg', '新湾花园，顶楼有阁楼有地下室3室2卫 南北通透采光好', '新湾花园北园  | 3室1厅 | 77.89平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  新湾', '160万', '单价20542元/平米')
('https://image1.ljcdn.com/120000-inspection/5743976e-9c10-43b4-bc8d-fa49d9bb570d.jpg.296x216.jpg', '满五年无二套 无抵押 高层无遮挡 看房方便', '君利新家园  | 3室2厅 | 113.32平米 | 南 北 | 简装', '高楼层(共18层)暂无数据  -  下朱庄', '130万', '单价11472元/平米')
('https://image1.ljcdn.com/120000-inspection/28cd786a-4b0c-4e9c-9ee3-a029ddebcbbd.jpg.296x216.jpg', '格局方正  采光充足 视野好 有电梯', '静湖花园东区  | 2室1厅 | 107.31平米 | 东南 | 其他', '高楼层(共12层)暂无数据  -  静湖', '105万', '单价9785元/平米')
('https://image1.ljcdn.com/120000-inspection/12ab8122-8c86-491c-9340-b8e47ed406c2.jpg.296x216.jpg', '龙祥园 2室2厅 155万', '龙祥园  | 2室2厅 | 98.25平米 | 南 北 | 其他', '中楼层(共18层)暂无数据  -  下朱庄', '155万', '单价15777元/平米')
('https://image1.ljcdn.com/120000-inspection/01c5fb3c-d576-4d0d-822d-3a83b9ac4dc9.jpg.296x216.jpg', '月伴湾 两室两厅 南北通透 一楼带小院', '月伴湾  | 2室2厅 | 85.26平米 | 南 北 | 其他', '低楼层(共5层)暂无数据  -  下朱庄', '135万', '单价15834元/平米')
('https://image1.ljcdn.com/120000-inspection/b895b30c-27db-46b7-8fd5-399bc19c478e.jpg.296x216.jpg', '远洋南北通透明全明格局电梯洋房91平米三室', '颐清花园  | 3室2厅 | 91.82平米 | 南 北 | 其他', '中楼层(共8层)板楼  -  下朱庄', '156万', '单价16990元/平米')
('https://image1.ljcdn.com/120000-inspection/259d6659-b32a-4928-80d2-02634f1c49f7.jpg.296x216.jpg', '满五唯一，全阳户型，户型方正，采光好，视野好。', '君利花园  | 2室2厅 | 99.6平米 | 南 | 其他', '中楼层(共24层)板楼  -  下朱庄', '112万', '单价11245元/平米')
('https://image1.ljcdn.com/120000-inspection/293c5b26-ff6e-47dc-b5ce-23d0d10a1d4d.jpg.296x216.jpg', '金泰丽舍 2室1厅 180万', '金泰丽舍  | 2室1厅 | 89.13平米 | 南 北 | 其他', '低楼层(共26层)板楼  -  黄庄', '180万', '单价20196元/平米')
('https://image1.ljcdn.com/120000-inspection/26b900c3-e049-4eb2-b985-4c76f8604465.jpg.296x216.jpg', '新湾花园北园 3室2厅 210万', '新湾花园北园  | 3室2厅 | 122.91平米 | 南 | 其他', '中楼层(共6层)板楼  -  新湾', '210万', '单价17086元/平米')
('https://image1.ljcdn.com/120000-inspection/15bccc65-9d90-435a-917f-1c7595513bdb.jpg.296x216.jpg', '亨通花园西区 2室2厅 165万', '亨通花园西区  | 2室2厅 | 90.39平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  佛罗伦萨', '165万', '单价18255元/平米')
('https://image1.ljcdn.com/120000-inspection/8229c6e4-7951-4152-846c-63b58080a220.jpg.296x216.jpg', '鸿坤原乡郡 3室2厅 210万', '鸿坤原乡郡  | 3室2厅 | 129.13平米 | 南 北 | 毛坯', '中楼层(共22层)暂无数据  -  黄庄', '210万', '单价16263元/平米')
('https://image1.ljcdn.com/120000-inspection/cc307d26-c2a0-41ab-8550-258924a3657e.jpg.296x216.jpg', '盛世郦园 2室1厅 208万', '盛世郦园  | 2室1厅 | 94.13平米 | 南 | 精装', '中楼层(共26层)板楼  -  保利金街', '208万', '单价22098元/平米')
('https://image1.ljcdn.com/120000-inspection/2ae1ba9e-2669-4518-b97b-d5437f7afeb1.jpg.296x216.jpg', '金泰丽舍带装修三居室，距城际1.5公里，次新房', '金泰丽舍  | 3室2厅 | 117.23平米 | 南 北 | 其他', '中楼层(共17层)板楼  -  黄庄', '233万', '单价19876元/平米')
('https://image1.ljcdn.com/120000-inspection/17cbd7a1-8762-4350-9fa1-dbd3507deaf6.jpg.296x216.jpg', '保利南区，精品双阳两居，总价低', '保利上河雅苑南区  | 2室1厅 | 74.12平米 | 南 | 简装', '低楼层(共33层)暂无数据  -  保利金街', '175万', '单价23611元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadbb6f9cf3-0639-4f32-83ea-5f524425a1d8.jpg.296x216.jpg', '保利上河雅苑南区 2室1厅 212万', '保利上河雅苑南区  | 2室1厅 | 87.89平米 | 南 | 其他', '高楼层(共33层)暂无数据  -  保利金街', '212万', '单价24122元/平米')
('https://image1.ljcdn.com/120000-inspection/82dc6940-7370-41a1-bad5-7045369c5220.jpg.296x216.jpg', '龙盛园 看房方便 精装修 业主急售', '龙盛园  | 2室1厅 | 81.27平米 | 南 | 其他', '低楼层(共8层)暂无数据  -  下朱庄', '140万', '单价17227元/平米')
('https://image1.ljcdn.com/120000-inspection/8d95efeb-6526-4155-86dd-a1a6cccde704.jpg.296x216.jpg', '翡翠半岛 1室1厅 82.5万', '翡翠半岛  | 1室1厅 | 48.62平米 | 西南 | 其他', '中楼层(共18层)板楼  -  武清其它', '82.5万', '单价16969元/平米')
('https://image1.ljcdn.com/120000-inspection/19eaba4a-a8a1-4b63-af76-0a69b9e7cf9c.jpg.296x216.jpg', '盛世馨园两室一厅全阳户型明厨明卫', '盛世馨园  | 2室1厅 | 84.47平米 | 南 | 其他', '低楼层(共18层)暂无数据  -  佛罗伦萨', '156万', '单价18469元/平米')
('https://image1.ljcdn.com/120000-inspection/dadc0e0f-6b7c-417e-9aa2-7f85037dd92c.jpg.296x216.jpg', '君利花园 双阳户型 钥匙房 交通便利', '君利花园  | 2室1厅 | 94.46平米 | 南 北 | 毛坯', '低楼层(共25层)板楼  -  下朱庄', '114万', '单价12069元/平米')
('https://image1.ljcdn.com/120000-inspection/0c235d39-7e04-495b-b6e3-b56ed48a6e38.jpg.296x216.jpg', '保利通透大两居   品牌物业 业主诚心出售', '保利香颂湖  | 2室2厅 | 91.79平米 | 南 北 | 毛坯', '低楼层(共15层)板楼  -  下朱庄', '145万', '单价15797元/平米')
('https://image1.ljcdn.com/120000-inspection/809a65ae-3f8f-4105-9905-114243d0a4ff.jpg.296x216.jpg', '武清五一阳光锦园 两居室 南北通透 一梯两户', '五一阳光锦园  | 2室1厅 | 83.49平米 | 南 北 | 毛坯', '低楼层(共9层)板楼  -  中信广场', '165万', '单价19763元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload9e48b6ac-5eab-453d-99a1-159196f54d59.jpg.296x216.jpg', '武清南湖 星湖苑别墅  毛坯房 。', '南湖红星国际广场   | 联排别墅 | 6室2厅 | 190.52平米 | 南 北 | 毛坯', '3层暂无数据  -  南湖', '320万', '单价16797元/平米')
('https://image1.ljcdn.com/120000-inspection/3a388aaa-6ad4-46dd-b115-c7495f691e97.jpg.296x216.jpg', '亚泰澜公馆 中间楼层 视野开阔 单价合适', '亚泰澜公馆  | 2室2厅 | 98.34平米 | 南 北 | 其他 | 有电梯', '中楼层(共26层)板楼  -  黄庄', '183万', '单价18609元/平米')
('https://image1.ljcdn.com/120000-inspection/82f9459f-c06b-4b48-9244-c7fc0dc7d769.jpg.296x216.jpg', '富力尚悦居 1室1厅 136万', '富力尚悦居  | 1室1厅 | 68.19平米 | 东北 | 其他', '高楼层(共32层)板楼  -  体育中心', '136万', '单价19945元/平米')
('https://image1.ljcdn.com/120000-inspection/8ddf4856-14b6-4fd6-8a84-4b734f5d319a.jpg.296x216.jpg', '雍大阳光花园 2室1厅 63.5万', '雍大阳光花园  | 2室1厅 | 89.25平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  武清其它', '63.5万', '单价7115元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload8081951a-5a83-42f2-8f9d-1fdb0efe3009.jpg.296x216.jpg', '万城聚豪叠拼别墅上两层  挑空可以装成卧室 优质房源', '万城聚豪   | 叠拼别墅 | 4室2厅 | 213.83平米 | 南 北 | 毛坯', '上叠(共4层)暂无数据  -  静湖', '310万', '单价14498元/平米')
('https://image1.ljcdn.com/120000-inspection/9e275fbd-8f11-4ab6-b318-136559571ce3.jpg.296x216.jpg', '满五唯一，70年产权，税费少，交通便利', '保利上河雅苑北区  | 3室2厅 | 119.54平米 | 南 北 | 其他', '高楼层(共33层)暂无数据  -  保利金街', '285万', '单价23842元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7462afc6-34fd-4ebb-b797-b4154dafebbe.jpg.296x216.jpg', '五一阳光御园 两居室 毛坯房 随时可看房', '五一阳光御园  | 2室1厅 | 89.79平米 | 南 | 其他', '低楼层(共11层)板楼  -  中信广场', '175万', '单价19490元/平米')
('https://image1.ljcdn.com/120000-inspection/988c89bd-d64f-452a-b4d3-b6ecf592aaf8.jpg.296x216.jpg', '亨通花园西区 3室2厅 198万', '亨通花园西区  | 3室2厅 | 116.9平米 | 南 北 | 精装', '中楼层(共6层)暂无数据  -  佛罗伦萨', '198万', '单价16938元/平米')
('https://image1.ljcdn.com/120000-inspection/79c04f77-09ac-4084-a9a9-0ca39320291d.jpg.296x216.jpg', '翡翠半岛 2室1厅 140万', '翡翠半岛  | 2室1厅 | 76.69平米 | 南 | 精装', '高楼层(共18层)板楼  -  武清其它', '140万', '单价18256元/平米')
('https://image1.ljcdn.com/120000-inspection/10166f69-6b0a-4a7f-af73-6f791fce2967.jpg.296x216.jpg', '花样年花郡 2室1厅1卫 诚心出售 价位合理', '花样年花郡  | 2室1厅 | 84.02平米 | 南 北 | 精装', '低楼层(共15层)板楼  -  南湖', '128万', '单价15235元/平米')
('https://image1.ljcdn.com/120000-inspection/a778264a-0eec-476a-aaff-71f9420f2ff9.jpg.296x216.jpg', '颐安花园西区 3室2厅 210万', '颐安花园西区  | 3室2厅 | 116.91平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  佛罗伦萨', '210万', '单价17963元/平米')
('https://image1.ljcdn.com/120000-inspection/d27eb263-256e-44d4-9941-4f59c3a2b9f0.jpg.296x216.jpg', '满五唯一，采光优良，南北通透，全明格局，无抵押', '君利花园  | 3室2厅 | 128.41平米 | 南 北 | 毛坯', '低楼层(共24层)板楼  -  下朱庄', '138万', '单价10747元/平米')
('https://image1.ljcdn.com/120000-inspection/c84c635a-c7d7-4848-b1c4-fc771967bd32.jpg.296x216.jpg', '满五唯一，精装，环境好，采光好', '恒大山水城  | 2室1厅 | 96.29平米 | 南 北 | 其他', '高楼层(共24层)板楼  -  武清其它', '125万', '单价12982元/平米')
('https://image1.ljcdn.com/120000-inspection/daa41c8e-2b6a-483b-9da4-3e8433350fec.jpg.296x216.jpg', '龙如园 3室2厅 200万', '龙如园  | 3室2厅 | 114.44平米 | 南 北 | 精装', '中楼层(共5层)暂无数据  -  下朱庄', '200万', '单价17477元/平米')
('https://image1.ljcdn.com/120000-inspection/655527c5-9359-40f0-a463-2e1482b0a384.jpg.296x216.jpg', '颐安花园西区 3室2厅 240万', '颐安花园西区  | 3室2厅 | 127.67平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  佛罗伦萨', '240万', '单价18799元/平米')
('https://image1.ljcdn.com/120000-inspection/e7f77f2e-f614-4b17-af7c-3cb05384b0dd.jpg.296x216.jpg', '保利金街  花园小区  交通便利  配套完善', '盛世郦园  | 2室2厅 | 105.13平米 | 南 北 | 其他', '低楼层(共31层)板楼  -  保利金街', '215万', '单价20451元/平米')
('https://image1.ljcdn.com/120000-inspection/3b999a60-9e9d-45b5-9905-1d7e43c333cc.jpg.296x216.jpg', '龙如园 3室2厅 215万', '龙如园  | 3室2厅 | 114.7平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  下朱庄', '215万', '单价18745元/平米')
('https://image1.ljcdn.com/120000-inspection/16547dec-c797-4904-b2ef-65dfcbaf846f.jpg.296x216.jpg', '颐洋花园 2室1厅 150万', '颐洋花园  | 2室1厅 | 76.18平米 | 南 | 精装', '低楼层(共8层)板楼  -  下朱庄', '150万', '单价19691元/平米')
('https://image1.ljcdn.com/120000-inspection/c492ef16-32ce-4b38-9f49-c8bef25bf53e.jpg.296x216.jpg', '和平里小区南区 3室1厅 178万', '和平里小区南区  | 3室1厅 | 106.58平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  杨村', '178万', '单价16702元/平米')
('https://image1.ljcdn.com/120000-inspection/8a6bfa32-8210-4e62-a9b6-399dc3c7463f.jpg.296x216.jpg', '龙祥园 南北双通透 大两居，满五唯一 拎包入住', '龙祥园  | 2室1厅 | 96.03平米 | 南 北 | 其他', '低楼层(共18层)暂无数据  -  下朱庄', '167万', '单价17391元/平米')
('https://image1.ljcdn.com/120000-inspection/d2cdff0b-ae3f-4a87-b73f-9de51c532fac.jpg.296x216.jpg', '亨通花园西区 3室2厅 193万', '亨通花园西区  | 3室2厅 | 127.59平米 | 南 北 | 其他', '高楼层(共6层)暂无数据  -  佛罗伦萨', '193万', '单价15127元/平米')
('https://image1.ljcdn.com/120000-inspection/a6b95473-66ab-4e9f-87c4-8356bdb6d97a.jpg.296x216.jpg', '此房满五年，南北通透户型，采光良好', '君利新家园  | 3室2厅 | 113.32平米 | 南 北 | 其他', '低楼层(共18层)暂无数据  -  下朱庄', '118万', '单价10413元/平米')
('https://image1.ljcdn.com/120000-inspection/923a4882-37de-4643-86a8-f099a93a35ef.jpg.296x216.jpg', '富力尚悦居 大三室 电梯洋房 采光好 通风好', '富力尚悦居  | 3室2厅 | 131.16平米 | 南 北 | 毛坯', '低楼层(共10层)板楼  -  体育中心', '269万', '单价20510元/平米')
('https://image1.ljcdn.com/120000-inspection/1efaa5ca-4a07-46bb-87ab-59d39c6ff830.jpg.296x216.jpg', '远洋颐清花园三室通透精装 电梯洋房 品质社区', '颐清花园  | 3室2厅 | 92.7平米 | 南 北 | 精装', '中楼层(共6层)板楼  -  下朱庄', '165万', '单价17800元/平米')
('https://image1.ljcdn.com/120000-inspection/fb520945-94aa-47c2-9956-d9031761d0f8.jpg.296x216.jpg', '此房满五唯一、小区成熟、配套齐全', '翠亨花园  | 2室2厅 | 108.43平米 | 南 北 | 其他', '低楼层(共13层)暂无数据  -  佛罗伦萨', '215万', '单价19829元/平米')
('https://image1.ljcdn.com/120000-inspection/ad020021-3e9d-4b5f-b826-1597b24c4aa5.jpg.296x216.jpg', '静湖板楼，高出房率，户型通透，配套成熟，诚心出售', '静湖花园东区  | 2室2厅 | 102平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  静湖', '124万', '单价12157元/平米')
('https://image1.ljcdn.com/120000-inspection/8b66c3fb-5707-40ec-a0e7-b642722d8579.jpg.296x216.jpg', '盛世豪庭二期 前排位置 采光好带装修', '盛世豪庭二期  | 2室2厅 | 94.91平米 | 南 北 | 其他', '中楼层(共6层)板楼  -  武清其它', '81万', '单价8535元/平米')
('https://image1.ljcdn.com/120000-inspection/da5e0171-5da7-47e0-8fff-66d0c9f02ef1.jpg.296x216.jpg', '经纬城市绿洲华清家园 2室2厅 190万', '经纬城市绿洲华清家园  | 2室2厅 | 93.9平米 | 南 | 其他', '中楼层(共33层)暂无数据  -  佛罗伦萨', '190万', '单价20235元/平米')
('https://image1.ljcdn.com/120000-inspection/67af3cd1-62b0-4bc9-bd6c-c808c6443a12.jpg.296x216.jpg', '富兴御园 一室一厅一卫 小区环境优美', '富兴御园  | 1室1厅 | 39.83平米 | 南 | 精装', '中楼层(共14层)板楼  -  下朱庄', '82万', '单价20588元/平米')
('https://image1.ljcdn.com/120000-inspection/17d83474-1d45-4673-8177-231a07b4a478.jpg.296x216.jpg', '总价低   有装修  业主诚意出售', '翡翠蓝湾  | 3室1厅 | 43.42平米 | 南 | 精装', '中楼层(共8层)板楼  -  武清其它', '58万', '单价13358元/平米')
('https://image1.ljcdn.com/120000-inspection/a7d96ace-2283-4a0c-93f7-4fd24dc2ba8e.jpg.296x216.jpg', '枫丹天城 两居室 精装修 楼层好 采光充足', '枫丹天城  | 2室2厅 | 83.16平米 | 南 | 精装', '中楼层(共18层)板楼  -  体育中心', '200万', '单价24051元/平米')
('https://image1.ljcdn.com/120000-inspection/f58f9a1c-003a-4a64-b087-954608d1dbd9.jpg.296x216.jpg', '盛世景园 2室1厅 159万', '盛世景园  | 2室1厅 | 89.87平米 | 南 | 其他', '高楼层(共22层)暂无数据  -  体育中心', '159万', '单价17693元/平米')
('https://image1.ljcdn.com/120000-inspection/9ee2c1c4-bba7-43f0-9781-e064678eac0d.jpg.296x216.jpg', '世茂品质小区 通透三居 大客厅  可改四居 诚意出售', '世茂茂悦府  | 3室2厅 | 142.68平米 | 南 北 | 其他', '中楼层(共5层)板楼  -  下朱庄', '250万', '单价17522元/平米')
('https://image1.ljcdn.com/120000-inspection/584728fc-715a-4d61-a3eb-350912f8b0bf.jpg.296x216.jpg', '月伴弯 南北通透 业主急售 格局方正', '月伴湾  | 2室1厅 | 93.25平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  下朱庄', '132万', '单价14156元/平米')
('https://image1.ljcdn.com/120000-inspection/c00ead00-0a71-4c91-b42f-52246cace0cc.jpg.296x216.jpg', '满五唯一 精装修 南北通透 采光好 户型方正', '花样年花郡  | 2室1厅 | 81.2平米 | 南 北 | 其他', '中楼层(共15层)板楼  -  南湖', '130万', '单价16010元/平米')
('https://image1.ljcdn.com/120000-inspection/347e4efc-5394-455d-b540-2bd7f77d944b.jpg.296x216.jpg', '君利新家园 两室两厅 简单装修 采光充足 诚心出售', '君利新家园  | 2室2厅 | 101平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  下朱庄', '128万', '单价12674元/平米')
('https://image1.ljcdn.com/120000-inspection/f385fffd-52ea-4ca6-88a4-fe8a6ea81718.jpg.296x216.jpg', '颐安花园东区 3室2厅 282万', '颐安花园东区  | 3室2厅 | 127.92平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  杨村', '282万', '单价22046元/平米')
('https://image1.ljcdn.com/120000-inspection/24f07967-f27e-47c3-b0cb-8954cc714fe5.jpg.296x216.jpg', '恒大山水城阳光两室大阳台  恒大开发商  精装修户型好', '恒大山水城  | 2室2厅 | 92.13平米 | 南 | 精装', '高楼层(共32层)板楼  -  武清其它', '107万', '单价11615元/平米')
('https://image1.ljcdn.com/120000-inspection/60318cee-410a-46ed-b7e2-613508a17075.jpg.296x216.jpg', '翠亨花园   小高层  两居室', '翠亨花园  | 2室2厅 | 86.27平米 | 南 北 | 其他', '中楼层(共23层)暂无数据  -  佛罗伦萨', '178万', '单价20633元/平米')
('https://image1.ljcdn.com/120000-inspection/07b6e5a8-4a0c-4dca-99a3-93fcf1d39045.jpg.296x216.jpg', '满2年 空户 随时可签 无尾款', '君利花园  | 2室2厅 | 94.46平米 | 南 | 毛坯', '高楼层(共25层)板楼  -  下朱庄', '110万', '单价11646元/平米')
('https://image1.ljcdn.com/120000-inspection/907079f8-9903-420f-91f8-71b0b92651b8.jpg.296x216.jpg', '金泰丽舍，距离城际高铁佛罗伦萨小镇3公里！', '金泰丽舍  | 2室2厅 | 89.13平米 | 南 北 | 其他', '低楼层(共26层)板楼  -  黄庄', '218万', '单价24459元/平米')
('https://image1.ljcdn.com/120000-inspection/9ca62c40-ab62-40a8-a981-63c4ac41eda0.jpg.296x216.jpg', '亚泰澜公馆 2室1厅 180万', '亚泰澜公馆  | 2室1厅 | 87.3平米 | 南 | 其他', '中楼层(共17层)板楼  -  黄庄', '180万', '单价20619元/平米')
('https://image1.ljcdn.com/120000-inspection/e09cacae-2de4-4153-bc4c-66e7cfe4431d.jpg.296x216.jpg', '云湖庭苑 电梯洋房 一楼  带下跃小院', '云湖庭苑  | 2室1厅 | 128.11平米 | 南 北 | 其他', '低楼层(共7层)板楼  -  南湖', '160万', '单价12490元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7c7e09da-e6e6-45a1-a71c-0d2f0aac7ca3.jpg.296x216.jpg', '翠景园，南北通透三居室，户型方正', '翠景园  | 3室2厅 | 132.74平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  保利金街', '210万', '单价15821元/平米')
('https://image1.ljcdn.com/120000-inspection/e02d6971-ab82-4058-a473-fec5c007672e.jpg.296x216.jpg', '花样年花郡 2室2厅 136万', '花样年花郡  | 2室2厅 | 79.19平米 | 东 南 | 精装 | 有电梯', '高楼层(共15层)板楼  -  南湖', '136万', '单价17174元/平米')
('https://image1.ljcdn.com/120000-inspection/8073b3d9-4702-488f-a763-5d0dca3a1f55.jpg.296x216.jpg', '翡翠半岛 2室1厅 100万', '翡翠半岛  | 2室1厅 | 69.43平米 | 南 | 其他', '高楼层(共6层)板楼  -  武清其它', '100万', '单价14403元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf2b52c9b-0753-4b0d-a0c1-dee605e70669.jpg.296x216.jpg', '盛世豪庭小区，通透的两室，毛坯', '盛世豪庭一期  | 2室1厅 | 98.88平米 | 南 北 | 其他', '中楼层(共6层)暂无数据  -  武清其它', '79万', '单价7990元/平米')
('https://image1.ljcdn.com/120000-inspection/aebb3850-fbaf-4987-994b-a1a84d7466cc.jpg.296x216.jpg', '南湖壹号 风景区旁 一梯一户 精装修电梯洋房 通透户型', '云湖庭苑  | 2室1厅 | 96.05平米 | 南 北 | 精装', '中楼层(共7层)板楼  -  南湖', '152万', '单价15826元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadccd73419-9e6f-4a3a-88d2-e40f704a7ebc.jpg.296x216.jpg', '花样年花郡三室两厅看房方便南北通透', '花样年花郡  | 3室2厅 | 132.73平米 | 南 北 | 毛坯', '中楼层(共6层)暂无数据  -  南湖', '185万', '单价13939元/平米')
('https://image1.ljcdn.com/120000-inspection/1283e82b-e73b-4827-99cf-b188eaa1161b.jpg.296x216.jpg', '翡翠半岛 2室2厅 110万', '翡翠半岛  | 2室2厅 | 77.06平米 | 南 | 毛坯', '高楼层(共18层)板楼  -  武清其它', '110万', '单价14275元/平米')
('https://image1.ljcdn.com/120000-inspection/b0b6ff5f-4ee8-4d14-b5c1-f8936a890d33.jpg.296x216.jpg', '毛坯老证无尾款，有钥匙，户口可迁走', '亚泰澜公馆  | 2室1厅 | 86.12平米 | 南 | 其他', '低楼层(共18层)板楼  -  黄庄', '160万', '单价18579元/平米')
('https://image1.ljcdn.com/120000-inspection/124d88f9-6dca-473a-b2d0-daf5bc541ae8.jpg.296x216.jpg', '亨通花园西区 3室2厅 208万', '亨通花园西区  | 3室2厅 | 116.6平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  佛罗伦萨', '208万', '单价17839元/平米')
('https://image1.ljcdn.com/120000-inspection/e36243f7-b910-4a0a-a1be-69a6e56d0b48.jpg.296x216.jpg', '鸿坤原乡郡 3室2厅 226万', '鸿坤原乡郡  | 3室2厅 | 129.13平米 | 南 | 其他', '低楼层(共22层)暂无数据  -  黄庄', '226万', '单价17502元/平米')
('https://image1.ljcdn.com/120000-inspection/39394ebd-3a8a-43f8-93ef-04f677a0a80d.jpg.296x216.jpg', '保利  精装修，83+10小三室 通透户型', '保利上河雅苑南区  | 3室1厅 | 82.51平米 | 南 | 其他', '中楼层(共28层)暂无数据  -  保利金街', '230万', '单价27876元/平米')
('https://image1.ljcdn.com/120000-inspection/bef6b2c2-8664-4d71-b513-dcc58000f14d.jpg.296x216.jpg', '信置荔城首府 3室2厅 248万', '信置荔城首府  | 3室2厅 | 122.2平米 | 南 北 | 其他', '中楼层(共30层)暂无数据  -  佛罗伦萨', '248万', '单价20295元/平米')
('https://image1.ljcdn.com/120000-inspection/c314aaf3-46d6-43c3-81ab-878b02284f09.jpg.296x216.jpg', '保利香颂湖 3室2厅 188万', '保利香颂湖  | 3室2厅 | 91.47平米 | 南 北 | 其他', '低楼层(共18层)板楼  -  下朱庄', '188万', '单价20554元/平米')
('https://image1.ljcdn.com/120000-inspection/729f5c0e-4d2a-41b3-8477-b5e9175930f7.jpg.296x216.jpg', '英伦假日 2室1厅 135万', '英伦假日  | 2室1厅 | 88.56平米 | 南 | 其他 | 有电梯', '中楼层(共18层)板楼  -  下朱庄', '135万', '单价15244元/平米')
