('https://image1.ljcdn.com/320200-inspection/bc768a05-5daa-4ff2-b98f-1c0f22ddbe9e.JPG.296x216.jpg', '溪湾雅苑精装三房 中间楼层 三开间朝南 拎包入住', '万达城溪湾雅苑南区  ', '中楼层(共17层)板楼  -  雪浪/南泉', '193万', '单价18558元/平米')
('https://image1.ljcdn.com/320200-inspection/test-b1e56e08-e79d-48c2-91ab-a531f920de2c.png.296x216.jpg', '河埒口 紫金英郡通透两房 全明户型 楼层好 满5唯一！', '紫金英郡  ', '中楼层(共18层)板塔结合  -  河埒口', '209万', '单价23715元/平米')
('https://image1.ljcdn.com/320200-inspection/dfef7358-dfe4-4ca5-9f4f-e733faff74dc.JPG.296x216.jpg', '太湖新城 3室2厅 196万', '太湖新城  ', '中楼层(共32层)暂无数据  -  新体育中心', '196万', '单价13518元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload4ab08063-c593-4d29-9ebc-38f1b28003e0.JPG.296x216.jpg', '链家真房源 中海珑玺 精装小三房 赠送家具家电', '中海珑玺  ', '高楼层(共23层)板楼  -  塘铁桥', '185万', '单价20579元/平米')
('https://image1.ljcdn.com/320200-inspection/60878ddc-e631-4a29-9304-e0b00016a1d3.JPG.296x216.jpg', '【链家真房源】玉兰花园东三区毛坯两房 业主诚意出售', '玉兰花园东三区  ', '中楼层(共20层)板楼  -  海岸城/市民中心', '290万', '单价32585元/平米')
('https://image1.ljcdn.com/320200-inspection/ea72c382-d127-48f9-b559-99d224d52b4d.JPG.296x216.jpg', '链家真房源 万达公寓朝南户型 70年产权民用水电', '万达公寓  ', '高楼层(共25层)暂无数据  -  河埒口', '53万', '单价10366元/平米')
('https://image1.ljcdn.com/320200-inspection/65e26a4e-7aff-48ef-8ae6-604a82f25bff.JPG.296x216.jpg', '周新苑五期 2室2厅 122万', '周新苑五期  ', '高楼层(共27层)板楼  -  万象城/东绛', '122万', '单价12979元/平米')
('https://image1.ljcdn.com/320200-inspection/a5ba311b-edfe-493c-bbd1-f0e2b41a8763.JPG.296x216.jpg', '【链家真房源】天鹅湖花园红色洋楼，精装修，满五年', '天鹅湖花园A区  ', '中楼层(共5层)板楼  -  长广溪/大学城', '185万', '单价20879元/平米')
('https://image1.ljcdn.com/320200-inspection/d774a96d-ca5d-4d93-a83a-053e0df47c4c.jpg.296x216.jpg', '南湖家园北区 2室2厅 123万', '南湖家园北区  ', '高楼层(共14层)板楼  -  塘铁桥', '123万', '单价12948元/平米')
('https://image1.ljcdn.com/320200-inspection/0007e6c1-4eb6-4d7c-8442-6b2873588fdb.JPG.296x216.jpg', '太湖国际方正两房！小区绿化高！满五年！税费低！', '太湖国际一街区-珀丽南岸  ', '低楼层(共23层)暂无数据  -  万象城/东绛', '185万', '单价20699元/平米')
('https://image1.ljcdn.com/320200-inspection/ebd99b20-c4fc-479f-98ef-d0ed50c40012.jpg.296x216.jpg', '尚锦城C 南北通透两房 满二精装修  业主诚意出售', '尚锦城C区  ', '低楼层(共16层)板楼  -  塘铁桥', '163万', '单价19197元/平米')
('https://image1.ljcdn.com/320200-inspection/060bb4c1-b378-4d80-acfc-a581a1aebe55.JPG.296x216.jpg', '阳光嘉园 2室2厅 130万', '阳光嘉园  ', '高楼层(共18层)塔楼  -  河埒口', '130万', '单价17640元/平米')
('https://image1.ljcdn.com/320200-inspection/d0253fb9-75dc-450d-815a-17e4bd047af6.JPG.296x216.jpg', '【链家真房源】宜家家居 品牌家电 精装一居室', '魅力万科城一区  ', '中楼层(共6层)塔楼  -  万象城/东绛', '86万', '单价21484元/平米')
('https://image1.ljcdn.com/320200-inspection/4d6c1c5f-beb7-42fe-ac25-44e590fa2751.jpg.296x216.jpg', '南湖家园北区 2室1厅 110万', '南湖家园北区  ', '低楼层(共17层)板楼  -  塘铁桥', '110万', '单价11579元/平米')
('https://image1.ljcdn.com/320200-inspection/209bd8b3-dded-4b4d-a93c-3c6249d49213.JPG.296x216.jpg', '溪南新村 3室1厅 115万', '溪南新村  ', '高楼层(共7层)板塔结合  -  新体育中心', '115万', '单价11575元/平米')
('https://image1.ljcdn.com/320200-inspection/a43a681b-37df-4c99-a01d-db896b54d37a.JPG.296x216.jpg', '周新苑东三期 毛坯两房 三开间朝南 客厅眺望金匮公园', '周新苑东三期  ', '高楼层(共24层)板楼  -  万象城/东绛', '105万', '单价10701元/平米')
('https://image1.ljcdn.com/320200-inspection/f963a70d-3275-4c81-b7fd-cee8def26c23.jpg.296x216.jpg', '【链家真房源】尚锦城B区 3房2卫南北通 毛坯房满五年', '尚锦城B区  ', '中楼层(共26层)板楼  -  塘铁桥', '220万', '单价17188元/平米')
('https://image1.ljcdn.com/320200-inspection/c5da71d4-fa21-45c2-b503-b62279ce4f7b.JPG.296x216.jpg', '【链家真房源】瑜憬湾 精装三居室 带一个地下车位', '瑜憬湾  ', '低楼层(共17层)板楼  -  新体育中心', '268万', '单价19698元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload19b4294a-ae75-427b-9b6d-22d09c2fe39b.JPG.296x216.jpg', '【链家真房源】西太湖花园 3室2厅 满五不唯一', '西太湖花园  ', '高楼层(共7层)板楼  -  河埒口', '185万', '单价13654元/平米')
('https://image1.ljcdn.com/320200-inspection/112d7da8-15b6-44a4-b352-6e5b3dcd17be.JPG.296x216.jpg', '滨湖区万达旁紫金伴山精装顶复，露台带花园', '紫金伴山  ', '高楼层(共14层)板塔结合  -  河埒口', '315万', '单价35000元/平米')
('https://image1.ljcdn.com/320200-inspection/b942040a-44b8-4fc0-bc30-8707449357c2.JPG.296x216.jpg', '【链家真房源】金色江南集景花园 精装两房 满五不唯一', '金色江南集景花园  ', '低楼层(共23层)板楼  -  荣巷', '180万', '单价19683元/平米')
('https://image1.ljcdn.com/320200-inspection/test-00cc50b5-28c8-4506-80cc-131c64b7e3aa.png.296x216.jpg', '尚锦城B 精装大三房 满2年 有钥匙 拎包入住', '尚锦城B区  ', '低楼层(共26层)板楼  -  塘铁桥', '188万', '单价14892元/平米')
('https://image1.ljcdn.com/320200-inspection/b8072b7b-eb3e-4eec-98fa-c0a9e1d390e7.jpg.296x216.jpg', '观山名筑 4室2厅 285万', '观山名筑  ', '低楼层(共4层)暂无数据  -  塘铁桥', '285万', '单价19388元/平米')
('https://image1.ljcdn.com/320200-inspection/1516ea47-894e-41d1-a6f4-afbc78c307b0.JPG.296x216.jpg', '房子婚房出售 采光不受影响 满五唯一', '融创熙园三期  ', '低楼层(共22层)塔楼  -  长广溪/大学城', '192万', '单价21339元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload8d315cfd-8fe9-4e17-acb8-69cecc913e32.jpg.296x216.jpg', '链 家真 房源 雅居乐一期 毛坯 有钥匙', '雅居乐中央府  ', '低楼层(共33层)板楼  -  塘铁桥', '345万', '单价21563元/平米')
('https://image1.ljcdn.com/320200-inspection/0b1b36d4-c2cf-41d8-9ced-7e57d466cee7.JPG.296x216.jpg', '链家真房源——滨湖区金色江南四期，景观洋房三室两厅', '金色江南集景花园  ', '中楼层(共10层)板楼  -  荣巷', '280.8万', '单价20497元/平米')
('https://image1.ljcdn.com/320200-inspection/768e1131-ebbe-4ace-928e-b8f71632ff93.JPG.296x216.jpg', '链家  真 房源 尚锦城C区小高层 四开间全南4居室 满二', '尚锦城C区  ', '低楼层(共18层)板楼  -  塘铁桥', '282万', '单价20621元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_uploada5d5e14a-9de3-484f-96a0-6efd73d31876.jpg.296x216.jpg', '链家真房源 4房2卫 观山名筑 叠加别墅 一线河景', '观山名筑  ', '低楼层(共4层)暂无数据  -  塘铁桥', '350万', '单价22122元/平米')
('https://image1.ljcdn.com/320200-inspection/73832369-0655-4ea9-9a1b-c274e9608688.jpg.296x216.jpg', '玉兰西花园 精装2居 家具家电齐全 看房方便 诚心卖', '玉兰花园西二区  ', '低楼层(共17层)板楼  -  海岸城/市民中心', '250万', '单价27473元/平米')
('https://image1.ljcdn.com/320200-inspection/2d4534ab-fb53-447e-b7d1-f01c912eb78e.jpg.296x216.jpg', '朗诗新郡 全南户型 有车位 急售 光线好 视野好', '朗诗新郡  ', '中楼层(共45层)板楼  -  塘铁桥', '230万', '单价25756元/平米')
('https://image1.ljcdn.com/320200-inspection/b317a3af-72b1-4d38-b6d7-eb1c85901af9.jpg.296x216.jpg', '尚锦城B 2-1-1-1  诚意出售 看房便利', '尚锦城B区  ', '高楼层(共18层)板楼  -  塘铁桥', '158万', '单价17283元/平米')
('https://image1.ljcdn.com/320200-inspection/b0f2c077-8897-4fc2-9412-844f2e77ace9.JPG.296x216.jpg', '玉兰花园西二区 4室2厅 510万', '玉兰花园西二区  ', '低楼层(共21层)板楼  -  海岸城/市民中心', '510万', '单价31957元/平米')
('https://image1.ljcdn.com/320200-inspection/test-a304194a-0e48-4e52-a8de-b286dbf4ef19.png.296x216.jpg', '观山名筑 4室1厅 210万', '观山名筑  ', '低楼层(共30层)板楼  -  塘铁桥', '210万', '单价17428元/平米')
('https://image1.ljcdn.com/320200-inspection/3db74809-1a3c-4949-8a59-1c0ad9e273a1.JPG.296x216.jpg', '【链家真房源】太湖国际 两室两厅 婚装满五唯一', '太湖国际二街区-拾壹峯  ', '低楼层(共33层)板塔结合  -  万象城/东绛', '186万', '单价20963元/平米')
('https://image1.ljcdn.com/320200-inspection/ca465c34-ed10-4fcf-8296-8e6614ad7f58.jpg.296x216.jpg', '链家真房源 尚锦城B区 3室2厅2卫 128平 满五唯一精装', '尚锦城B区  ', '低楼层(共26层)板楼  -  塘铁桥', '225万', '单价17579元/平米')
('https://image1.ljcdn.com/320200-inspection/9e2e5afc-e770-48e1-a57b-52be0aa9345f.JPG.296x216.jpg', '魅力万科城三区 2室2厅 235万', '魅力万科城三区  ', '中楼层(共8层)板楼  -  万象城/东绛', '235万', '单价26243元/平米')
('https://image1.ljcdn.com/320200-inspection/2e8ed6a1-92a0-434a-a589-7da16a5316c3.JPG.296x216.jpg', '天鹅湖花园A区 毛坯单价1.4万  四居室 带车位', '天鹅湖花园A区  ', '中楼层(共29层)板楼  -  长广溪/大学城', '380万', '单价13920元/平米')
('https://image1.ljcdn.com/320200-inspection/43e4d3b3-84d8-4ae7-9042-a1c0a9131598.JPG.296x216.jpg', '【链家真房源】海岸城郦园 5室2厅3卫 纯毛坯 全天采光', '海岸城郦园  ', '高楼层(共22层)板楼  -  海岸城/市民中心', '410万', '单价22612元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload4fc8e706-ab3e-4bc5-a991-0e32c59dbd94.jpg.296x216.jpg', '中海凤凰璟园 户型方正 诚意出售', '中海凤凰璟园  ', '低楼层(共34层)暂无数据  -  华庄', '189.5万', '单价16060元/平米')
('https://image1.ljcdn.com/320200-inspection/test-8319bc4c-6457-4bf0-b53a-52dcafc32b1c.png.296x216.jpg', '链家真房源 观山名筑三期 2室2厅 满二首付60万住太湖', '观山名筑南区  ', '高楼层(共32层)板楼  -  塘铁桥', '145万', '单价17015元/平米')
('https://image1.ljcdn.com/320200-inspection/dda11511-eb28-4aa6-a7dc-afffad976e95.JPG.296x216.jpg', '万达广场D区 3室2厅 259.8万', '万达广场D区  ', '高楼层(共33层)塔楼  -  河埒口', '259.8万', '单价22017元/平米')
('https://image1.ljcdn.com/320200-inspection/0ee7aa65-d6ed-428b-911a-e4bb84ad9d3e.JPG.296x216.jpg', '周新苑东三期 2室2厅 100万', '周新苑东三期  ', '中楼层(共6层)板楼  -  万象城/东绛', '100万', '单价10527元/平米')
('https://image1.ljcdn.com/320200-inspection/751b5dc3-c363-4850-b7b5-7beba9e9d9b9.jpg.296x216.jpg', '朗诗太湖绿郡  中间楼层 全新毛坯 有钥匙', '朗诗太湖绿郡  ', '中楼层(共18层)板楼  -  塘铁桥', '172万', '单价22906元/平米')
('https://image1.ljcdn.com/320200-inspection/9c2a3a1b-ad8e-4df6-b05a-b94ea2e3dbfd.JPG.296x216.jpg', '市政府西侧+ 近地铁+5室+视野好+采光充足', '海岸城郦园  ', '高楼层(共22层)板楼  -  海岸城/市民中心', '410万', '单价23324元/平米')
('https://image1.ljcdn.com/320200-inspection/f7f5b7ad-cf9d-4b87-8d66-112f36812a74.jpg.296x216.jpg', '溪南新村 2室1厅 68万', '溪南新村  ', '中楼层(共7层)暂无数据  -  新体育中心', '68万', '单价11112元/平米')
('https://image1.ljcdn.com/320200-inspection/test-6726cbf0-5214-4e1e-9878-33290607b5b9.png.296x216.jpg', '链家真房源 尚锦城C 南北通透 精装修两居室 赠送车位', '尚锦城C区  ', '低楼层(共29层)板楼  -  塘铁桥', '170万', '单价18940元/平米')
('https://image1.ljcdn.com/320200-inspection/cb027f94-739a-4c90-b150-d948c288585b.JPG.296x216.jpg', '【链家真房源】满两年顶楼复式，中间位置，通透户型', '保利香槟国际  ', '高楼层(共11层)板楼  -  长广溪/大学城', '580万', '单价21661元/平米')
('https://image1.ljcdn.com/320200-inspection/d876f105-6c76-4c2b-b4cc-8819e9d0eb7d.jpg.296x216.jpg', '链家真房源 鑫龙佳苑温馨小两房', '鑫龙佳苑  ', '高楼层(共11层)暂无数据  -  荣巷', '85万', '单价12966元/平米')
('https://image1.ljcdn.com/320200-inspection/249de879-4089-44b4-9cdc-eedef3291b00.JPG.296x216.jpg', '融创熙园三期 准新房 精装双朝南两房 看房方便', '融创熙园三期  ', '低楼层(共18层)塔楼  -  长广溪/大学城', '198万', '单价22005元/平米')
('https://image1.ljcdn.com/320200-inspection/a6c06ed4-01c7-475c-b241-32218c417c4d.jpg.296x216.jpg', '【链家真房源】龙湖滟澜山 1室1厅 精装修 诚意出售', '龙湖滟澜山  ', '中楼层(共16层)板楼  -  华庄', '49万', '单价10314元/平米')
('https://image1.ljcdn.com/320200-inspection/13cd595f-6f72-4b68-9c00-58938bc85349.JPG.296x216.jpg', '【链家真房源】阳光嘉园 2室1厅 精装修 诚心出售', '阳光嘉园  ', '中楼层(共18层)塔楼  -  河埒口', '95万', '单价14502元/平米')
('https://image1.ljcdn.com/320200-inspection/fc566931-1fc3-4524-bf5d-e34de36c2084.JPG.296x216.jpg', '月秀花园 3室2厅 165万', '月秀花园  ', '高楼层(共6层)板楼  -  新体育中心', '165万', '单价13286元/平米')
('https://image1.ljcdn.com/320200-inspection/cb636980-3398-416e-94d3-63bdd1950487.JPG.296x216.jpg', '尚锦城B区毛坯2房 中高楼层 有钥匙随时看房', '尚锦城B区  ', '高楼层(共26层)板楼  -  塘铁桥', '160万', '单价15415元/平米')
('https://image1.ljcdn.com/320200-inspection/a26026b4-c172-43d1-a1ad-e806e8b296c8.jpg.296x216.jpg', '【链家真房源】顶层复式 两个空中花园就是您的小氧吧', '玉兰花园东三区  ', '高楼层(共16层)板楼  -  海岸城/市民中心', '455万', '单价26248元/平米')
('https://image1.ljcdn.com/320200-inspection/29b8818d-77b7-462c-bc8e-0ead1745ea0d.JPG.296x216.jpg', '周新苑四期 2室2厅 82万', '周新苑四期  ', '低楼层(共32层)暂无数据  -  万象城/东绛', '82万', '单价11082元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload8bcbf6de-74ed-4991-89cc-3c4b47994b3c.JPG.296x216.jpg', '链 家 真 房 源 瑜憬湾 4室2厅 地下室 1楼院子', '瑜憬湾  ', '低楼层(共30层)板楼  -  新体育中心', '340万', '单价19768元/平米')
('https://image1.ljcdn.com/320200-inspection/dc8cadbc-8018-4f97-9e1b-a946d761f7d3.JPG.296x216.jpg', '金色江南秀景花园 3室2厅 220万', '金色江南秀景花园  ', '中楼层(共10层)板楼  -  荣巷', '220万', '单价18054元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_uploadff61b3f7-c5ab-4b94-8db2-e88eba919962.JPG.296x216.jpg', '【链家真房源】万科酩悦  三室两厅 精装修满五唯一', '魅力万科城三区  ', '低楼层(共11层)板楼  -  万象城/东绛', '300万', '单价26556元/平米')
('https://image1.ljcdn.com/320200-inspection/e4c4880d-88b1-4ee4-816a-6572d1bd4611.jpg.296x216.jpg', '【链家真房源】融科玖玖城 3室2厅 毛坯房 三开间朝南', '融科玖玖城  ', '低楼层(共18层)板楼  -  海岸城/市民中心', '265万', '单价20704元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_uploade4952685-9701-490e-9fc8-ab2a6ccc21ff.JPG.296x216.jpg', '【链家真房源】融创熙园三期 毛坯两居室 满两年', '融创熙园三期  ', '中楼层(共22层)塔楼  -  长广溪/大学城', '180万', '单价20005元/平米')
('https://image1.ljcdn.com/320200-inspection/2f21cc39-1941-42de-8cf3-65195d536377.JPG.296x216.jpg', '熙园毛坯两房 中间楼层 小区中间位置满两年', '融创熙园三期  ', '中楼层(共18层)塔楼  -  长广溪/大学城', '180万', '单价20225元/平米')
('https://image1.ljcdn.com/320200-inspection/01a05274-8ca2-4365-9faf-21b9e02786f6.JPG.296x216.jpg', '【链家真房源】万达文化旅游城公寓，朝南边套，观太湖', '万达城太湖ONE  ', '高楼层(共30层)塔楼  -  雪浪/南泉', '91万', '单价15160元/平米')
('https://image1.ljcdn.com/320200-inspection/86b27c31-d277-4f8d-9e43-bc6a9d18730a.JPG.296x216.jpg', '魅力万科三区 2室2厅 满两年 带地暖 诚心出售', '魅力万科城三区  ', '低楼层(共8层)板楼  -  万象城/东绛', '210万', '单价23451元/平米')
('https://image1.ljcdn.com/320200-inspection/dc57a65a-0717-4a4b-962a-f6454af07382.JPG.296x216.jpg', '链家真房源新上南北通透三房 小区中间位置', '金色江南集景花园  ', '中楼层(共10层)暂无数据  -  荣巷', '263.8万', '单价19101元/平米')
('https://image1.ljcdn.com/320200-inspection/77508e34-65e2-4d7c-9931-6f33fe829f65.jpg.296x216.jpg', '链家房源 尚锦城B区 3室2厅 精装修 满两年 塘铁桥站', '尚锦城B区  ', '低楼层(共26层)板楼  -  塘铁桥', '210万', '单价16667元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload06d0002a-6be0-4b60-bf49-99f15933055b.jpg.296x216.jpg', '【链家真房源】朗诗新郡 精装两室一厅 满两年', '朗诗新郡  ', '中楼层(共45层)板楼  -  塘铁桥', '238万', '单价26655元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_uploadeafa678c-59f1-46a6-bc13-2fe3b2242758.JPG.296x216.jpg', '天鹅湖B区精装三房 赠送15平 入住2年保养好 看房方便', '天鹅湖花园B区  ', '高楼层(共17层)板楼  -  长广溪/大学城', '235万', '单价23117元/平米')
('https://image1.ljcdn.com/320200-inspection/52682949-4bda-43db-b9ae-5e52bdd0c1eb.JPG.296x216.jpg', '链家真房源 太湖国际香缇美郡 5室2厅 毛坯', '太湖国际二街区-香缇美郡  ', '低楼层(共5层)板楼  -  万象城/东绛', '530万', '单价21286元/平米')
('https://image1.ljcdn.com/320200-inspection/bf371efb-5684-4c02-9928-b7d018e15646.JPG.296x216.jpg', '【链家真房源】万科二区 3室2厅 精装 一楼带花园', '魅力万科城二区  ', '低楼层(共8层)板楼  -  万象城/东绛', '308万', '单价24039元/平米')
('https://image1.ljcdn.com/320200-inspection/4020e4b3-956a-4719-ab15-8c0e93321c57.JPG.296x216.jpg', '滨湖区产山旁，青松新村，2000年房龄精装修，南北通透', '青松新村  ', '低楼层(共6层)暂无数据  -  河埒口', '117万', '单价13822元/平米')
('https://image1.ljcdn.com/320200-inspection/52019082-59a0-4e0e-a8ba-295b6e754919.JPG.296x216.jpg', '【链家真房源】红山花园 精装3房 中高楼层 采光充足', '红山花园  ', '中楼层(共9层)板塔结合  -  新体育中心', '235万', '单价18236元/平米')
('https://image1.ljcdn.com/320200-inspection/test-273f4011-3385-47bb-ae97-5bd62b6bd908.png.296x216.jpg', '梁湖南苑 2室1厅 精装修 拎包入住', '梁湖南苑  ', '中楼层(共11层)板楼  -  荣巷', '92万', '单价13143元/平米')
('https://image1.ljcdn.com/320200-inspection/rsp_pic_upload50028111-c46e-488b-b2a5-26d2c1fe7cb9.jpg.296x216.jpg', '链家真房源 观山名筑北区 3室2厅 全明格局 视野开阔', '观山名筑北区  ', '高楼层(共32层)板楼  -  塘铁桥', '170万', '单价18833元/平米')
('https://image1.ljcdn.com/320200-inspection/1dbb4e1e-b483-4a5f-94b6-c7aa524cb344.JPG.296x216.jpg', '【链家真房源】魅力万科一区 五室两厅 精装 拎包入住', '魅力万科城一区  ', '低楼层(共32层)塔楼  -  万象城/东绛', '450万', '单价17622元/平米')
('https://image1.ljcdn.com/320200-inspection/c7286f34-34e8-4a7e-bf10-fe8f9e2df7c6.jpg.296x216.jpg', '尚锦城复试，满五年唯一，房东诚心出售，看房有钥匙', '尚锦城B区  ', '高楼层(共26层)板楼  -  塘铁桥', '365万', '单价16591元/平米')
('https://image1.ljcdn.com/320200-inspection/8b6e6dea-30ff-4f92-9afa-b7a76579fc88.JPG.296x216.jpg', '尚锦城B区毛坯小高层 一梯两户 满2年 中高楼层', '尚锦城B区  ', '中楼层(共10层)板楼  -  塘铁桥', '230万', '单价17294元/平米')
('https://image1.ljcdn.com/320200-inspection/18d84323-2b9c-4435-9d9f-30f29ff93a1e.JPG.296x216.jpg', '小区经典户型 朝南大两房  格局方正 采光足 交通便利', '周新苑东三期  ', '中楼层(共15层)板楼  -  万象城/东绛', '113万', '单价11161元/平米')
('https://image1.ljcdn.com/320200-inspection/45974fca-556f-4c19-b37a-caf27be63761.JPG.296x216.jpg', '【链家真房源】上里东小区 满五唯一  两房', '上里东小区  ', '高楼层(共7层)板楼  -  河埒口', '80万', '单价11483元/平米')
('https://image1.ljcdn.com/320200-inspection/b28a97ae-385a-48c5-9982-6acc1205f477.JPG.296x216.jpg', '【链家真房源】海岸城郦园 2室2厅 随时可看 交通便利', '海岸城郦园  ', '低楼层(共33层)板楼  -  海岸城/市民中心', '179万', '单价20341元/平米')
('https://image1.ljcdn.com/320200-inspection/41cf4fe2-a617-4f2a-90a8-039ac5f21751.JPG.296x216.jpg', '周新苑五期 3室2厅 130万', '周新苑五期  ', '中楼层(共18层)板楼  -  万象城/东绛', '130万', '单价9972元/平米')
('https://image1.ljcdn.com/320200-inspection/43b9f96a-e02e-4dd0-9439-287614c435d6.JPG.296x216.jpg', '【链家真房源】融创熙园 南向2房 精装自住 随时看房', '融创熙园五期  ', '中楼层(共28层)塔楼  -  长广溪/大学城', '195万', '单价21835元/平米')
('https://image1.ljcdn.com/320200-inspection/e73b0d2f-5ad6-4f3d-8ac8-c23deb50a0f0.JPG.296x216.jpg', '高区大平层，可观湖景！毛坯房！', '魅力万科城一区  ', '中楼层(共32层)塔楼  -  万象城/东绛', '480万', '单价19200元/平米')
