('https://image1.ljcdn.com/420100-inspection/7b6e0aa0-2a84-48ab-af62-6d1f301aa738.jpg.296x216.jpg', '高楼层，视野开阔，采光足，明厨明卫，户型方正，', '恒大城  | 3室2厅 | 93平米 | 南 北 | 精装 | 有电梯', '高楼层(共32层)2012年建板楼  -  金银湖', '135万', '单价14517元/平米')
('https://image1.ljcdn.com/420100-inspection/0d59517e-e67c-4da9-b6c5-673798403f92.jpg.296x216.jpg', '新澳阳光城，楼梯中间楼层，产证满 精装大3房', '新澳阳光城  | 3室2厅 | 132.03平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2006年建板楼  -  金银湖', '175万', '单价13255元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload971da166-701f-4564-a746-5a4887afa628.JPG.296x216.jpg', '融泰嘉境三居室 电梯房 双阳台 两证满 诚心出售', '融泰嘉境  | 3室1厅 | 87.21平米 | 南 北 | 其他', '低楼层(共19层)板楼  -  将军路', '145万', '单价16627元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadbacb6553-a7d2-450b-acc3-eb8717690dde.jpg.296x216.jpg', '水印桃源电梯南北通透毛坯大三房', '水印桃源  | 3室2厅 | 129.73平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2010年建板楼  -  金银湖', '155万', '单价11948元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload26a0c3d8-da11-42f2-89d3-d61bb9781c10.JPG.296x216.jpg', '常青花园四小区 两证满二 南北通透式楼 视野开阔', '常青花园四小区  | 3室2厅 | 116.92平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)2000年建板楼  -  常青花园', '200万', '单价17106元/平米')
('https://image1.ljcdn.com/420100-inspection/c403ccff-bbc1-4022-ad26-2e126e2753a4.JPG.296x216.jpg', '南北通透双阳台 两证满 免增值税 对口常青树实验', '新世界常青花园雁溪山  | 2室2厅 | 93.28平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2014年建板楼  -  常青花园', '210万', '单价22513元/平米')
('https://image1.ljcdn.com/420100-inspection/test-526138b4-c87a-4639-ab81-4c4b305b09f3.png.296x216.jpg', '常青花园十小区 楼梯中间楼层 西区的位置', '常青花园十号小区  | 3室2厅 | 105.5平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  常青花园', '206万', '单价19527元/平米')
('https://image1.ljcdn.com/420100-inspection/test-bb0135b7-4c66-4697-9d13-516c31284014.png.296x216.jpg', '常青花园十号小区，优质楼层，老证', '常青花园十号小区  | 2室2厅 | 96.23平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  常青花园', '182万', '单价18914元/平米')
('https://image1.ljcdn.com/420100-inspection/87945785-ec46-4043-b7de-d4040e70e7f7.JPG.296x216.jpg', '常青花园第一社区 2室1厅 138万', '常青花园第一社区  | 2室1厅 | 75.52平米 | 东南 | 其他 | 无电梯', '中楼层(共6层)1996年建板楼  -  常青花园', '138万', '单价18274元/平米')
('https://image1.ljcdn.com/420100-inspection/test-31273468-97f4-46d3-954b-ce0387acfbb7.png.296x216.jpg', '满五唯一 户型方正 中高楼 地理位置佳 带储藏间 诚售', '常青花园四小区  | 2室1厅 | 86.74平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2000年建板楼  -  常青花园', '169万', '单价19484元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1f85c396-dd43-4d03-b708-bca5441069df.png.296x216.jpg', '碧桂园三期，精装修，拎包入住，卧室可看湖，视野开阔', '碧桂园海昌天澜三期  | 3室2厅 | 116.03平米 | 南 北 | 其他', '低楼层(共24层)2017年建板楼  -  将军路', '190万', '单价16376元/平米')
('https://image1.ljcdn.com/420100-inspection/93f39098-032c-4c10-9251-9d058b540089.JPG.296x216.jpg', '常青花园二社区 简单装修 满五年 看房提前约', '常青花园第二社区  | 2室2厅 | 68.83平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2006年建板楼  -  常青花园', '105万', '单价15255元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a8327284-5fc8-476e-9c5e-8a1f275379ce.png.296x216.jpg', '常青花园四村南北通透两房 中间楼层 诚意出售随时看房', '常青花园第一社区  | 2室1厅 | 74.74平米 | 南 北 | 简装 | 无电梯', '高楼层(共6层)1996年建板楼  -  常青花园', '130万', '单价17394元/平米')
('https://image1.ljcdn.com/420100-inspection/949ff392-d806-4f03-87d4-0e3080554b53.JPG.296x216.jpg', '碧海花园 3室2厅 185万', '碧海花园  | 3室2厅 | 137.37平米 | 南 北 | 其他 | 有电梯', '高楼层(共19层)2004年建塔楼  -  金银湖', '185万', '单价13468元/平米')
('https://image1.ljcdn.com/420100-inspection/dddb30be-f867-4794-b2b8-3a01d292620d.jpg.296x216.jpg', '万科高尔夫城市花园 3室2厅 310万', '万科高尔夫城市花园  | 3室2厅 | 175.67平米 | 南 北 | 精装 | 有电梯', '高楼层(共12层)2012年建板楼  -  金银湖', '310万', '单价17647元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8480c348-f92d-483b-bebb-591832d1ec9b.png.296x216.jpg', '美联一期大三房，精装满二年，户型方正通透，明厨明卫', '美联奥林匹克花园一期  | 3室2厅 | 144.54平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2015年建板楼  -  常青花园', '275万', '单价19026元/平米')
('https://image1.ljcdn.com/420100-inspection/ad664ec0-c489-48dc-b555-4be1be7a7ab9.jpg.296x216.jpg', '丽水佳园 电梯复式楼 带55平米大院子 精装保养的较好', '沿海丽水佳园  | 4室2厅 | 84.54平米 | 南 北 | 其他 | 有电梯', '低楼层(共8层)2007年建板楼  -  金银湖', '180万', '单价21292元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload41375d00-c153-4768-a9b0-6333a221ebc2.jpg.296x216.jpg', '博大海蓝湾 户型方正 中高楼层 一线湖景', '博大海蓝湾  | 3室2厅 | 128.87平米 | 南 北 | 其他 | 有电梯', '高楼层(共31层)2012年建板塔结合  -  金银湖', '150万', '单价11640元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload244c3f7a-c32c-4a90-b147-b367c97c6ff5.jpg.296x216.jpg', '沿海丽水家园 南北通透 户型方正 采光充足 婚房装修', '沿海丽水佳园  | 4室2厅 | 136.29平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2007年建板楼  -  金银湖', '195万', '单价14308元/平米')
('https://image1.ljcdn.com/420100-inspection/9ac6c989-516b-4b8f-9683-0aa11ab6e41f.JPG.296x216.jpg', '小区少有的电梯房平层大四房南北通透两证满两年', '常青花园十一小区  | 4室2厅 | 149平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2008年建板楼  -  常青花园', '357万', '单价23960元/平米')
('https://image1.ljcdn.com/420100-inspection/31d2fea7-57e8-4cbf-a4ed-1d7ab7487189.JPG.296x216.jpg', '碧桂园三期 南北通透 高楼层 可带车位一起出售', '碧桂园海昌天澜三期  | 3室2厅 | 101.83平米 | 南 北 | 其他', '高楼层(共33层)2017年建暂无数据  -  将军路', '168万', '单价16499元/平米')
('https://image1.ljcdn.com/420100-inspection/test-fbdec82f-0b7c-45e7-b4d3-9e46a06b8364.png.296x216.jpg', '常青花园十四小区 电梯中间楼层 精装修拎包入住 老证', '常青花园十四小区  | 3室2厅 | 127.25平米 | 南 | 其他 | 有电梯', '低楼层(共12层)2002年建板楼  -  常青花园', '210万', '单价16503元/平米')
('https://image1.ljcdn.com/420100-inspection/test-70fb8ed5-4ebc-4952-9a35-d5a7f6c7c695.png.296x216.jpg', '恋湖家园 刚需两居室 滨湖旁 环境优雅 随时可看', '恋湖家园五期  | 2室2厅 | 89.57平米 | 南 | 简装', '低楼层(共22层)2009年建塔楼  -  金银湖', '129万', '单价14403元/平米')
('https://image1.ljcdn.com/420100-inspection/701a3c87-b61e-4baa-9e15-73e18109781c.jpg.296x216.jpg', '两证满二年，南北通透户型，明厨明卫，看房有钥匙！', '沿海赛洛城  | 3室2厅 | 88.97平米 | 南 西北 | 其他', '低楼层(共31层)2007年建板楼  -  金银湖', '120万', '单价13488元/平米')
('https://image1.ljcdn.com/420100-inspection/1b7b2266-a190-4575-a204-187878f3f9a8.jpg.296x216.jpg', '精装修 带暖气 满五唯一 一线湖景 看房预约', '万科高尔夫城市花园  | 3室2厅 | 142.93平米 | 南 东北 | 精装 | 有电梯', '中楼层(共17层)2012年建板楼  -  金银湖', '280万', '单价19591元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a4ecf4e7-8a49-4cd4-a906-9159e59c4286.png.296x216.jpg', '常青花园地铁站旁，新上电梯二房，精装修，拎包入住。', '常青花园十四小区  | 2室2厅 | 102.47平米 | 东南 | 精装 | 有电梯', '低楼层(共11层)2002年建板楼  -  常青花园', '193万', '单价18835元/平米')
('https://image1.ljcdn.com/420100-inspection/84cdbd7c-a158-417c-844e-e4419083c554.jpg.296x216.jpg', '两证满，精装3房2卫，诚心出售！', '中部慧谷  | 3室2厅 | 107.55平米 | 南 | 其他', '高楼层(共20层)2011年建塔楼  -  金银湖', '132万', '单价12274元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada614adee-b9f0-486d-b970-5adda9b9eac2.JPG.296x216.jpg', '常青花园十三区 大户型 通透格局 采光充足', '常青花园十三区  | 3室3厅 | 150.94平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)2004年建塔楼  -  常青花园', '265万', '单价17557元/平米')
('https://image1.ljcdn.com/420100-inspection/c02f4ce1-4174-4c83-9771-5b01999fd6b4.jpg.296x216.jpg', '奥林匹克花园 毛坯四房 两证满 南北通透', '奥林匹克花园  | 4室2厅 | 144.99平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  金银湖', '162万', '单价11174元/平米')
('https://image1.ljcdn.com/420100-inspection/db2fc358-cf35-497d-a890-abed232995e2.jpg.296x216.jpg', '电梯湖景板楼三房 业主诚心出售 两证满 简单装修', '碧海花园  | 3室2厅 | 147.11平米 | 南 北 | 简装 | 有电梯', '中楼层(共11层)2004年建塔楼  -  金银湖', '198万', '单价13460元/平米')
('https://image1.ljcdn.com/420100-inspection/test-fd599253-1c7f-481a-aacb-5ce98b8399ec.png.296x216.jpg', '美联奥林匹克花园一期精装三房随时可看', '美联奥林匹克花园一期  | 3室2厅 | 99.04平米 | 北 | 其他 | 有电梯', '高楼层(共32层)2015年建板楼  -  常青花园', '190万', '单价19185元/平米')
('https://image1.ljcdn.com/420100-inspection/8bfe9733-8c8f-409f-9820-8af1972f95eb.jpg.296x216.jpg', '卧龙 一楼带30方院子 老证，户型方正 精装修', '卧龙丽景湾一期  | 3室1厅 | 123平米 | 南 北 | 其他', '低楼层(共6层)2011年建板楼  -  金银湖', '230万', '单价18700元/平米')
('https://image1.ljcdn.com/420100-inspection/bd25f69d-d838-490d-b403-48ed347eae83.JPG.296x216.jpg', '十四小区电梯复式中高楼层采光好', '常青花园十四小区  | 5室2厅 | 248.87平米 | 南 北 | 其他 | 有电梯', '中楼层(共12层)2002年建板楼  -  常青花园', '448万', '单价18002元/平米')
('https://image1.ljcdn.com/420100-inspection/4fea7d9f-5fc9-477e-a55f-90985679650c.jpg.296x216.jpg', '卧龙二期一楼带院子，税费少，业主诚心出售。', '卧龙丽景湾二期  | 3室1厅 | 118.26平米 | 南 北 | 精装 | 有电梯', '低楼层(共12层)2011年建板楼  -  金银湖', '220万', '单价18604元/平米')
('https://image1.ljcdn.com/420100-inspection/d6607455-9a75-4fc5-8b86-b1e640208aa6.jpg.296x216.jpg', '金银湖万科高尔夫两房证满看房方便后期费用低精装修', '万科高尔夫城市花园  | 2室2厅 | 86.97平米 | 南 北 | 精装 | 有电梯', '高楼层(共30层)2012年建板楼  -  金银湖', '180万', '单价20697元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf68f7814-e57d-49da-bca0-eb39a05a6fdc.JPG.296x216.jpg', '常青花园十号小区复式楼，诚心出售！', '常青花园十号小区  | 4室2厅 | 160.83平米 | 南 北 | 其他', '高楼层(共7层)板楼  -  常青花园', '242万', '单价15047元/平米')
('https://image1.ljcdn.com/420100-inspection/23d381bc-ef3d-4a10-bafd-89b1a0b6221b.JPG.296x216.jpg', '简单清爽装修的大复式，满五唯一的住房哦', '常青花园十三区  | 4室2厅 | 182.05平米 | 南 北 | 其他 | 无电梯', '低楼层(共3层)2004年建板楼  -  常青花园', '258万', '单价14172元/平米')
('https://image1.ljcdn.com/420100-inspection/d0a1fd6b-e79c-4654-87bd-264a0970d967.jpg.296x216.jpg', '奥林匹克花园 毛坯三房 两证满 南北通透', '奥林匹克花园  | 3室2厅 | 135.64平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  金银湖', '156万', '单价11502元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadcd677c23-50bf-4e22-bb75-7dae877e8993.jpg.296x216.jpg', '金鼎湾3房，轻轨沿线，户型方正，精装修，有赠送面积', '金鼎湾  | 3室2厅 | 133平米 | 南 北 | 其他', '中楼层(共18层)2011年建塔楼  -  吴家山', '200万', '单价15038元/平米')
('https://image1.ljcdn.com/420100-inspection/4b572f7d-42c8-4716-9124-6d5f484a1513.JPG.296x216.jpg', '常青花园十小区 精装顶楼复式 带露台 视野开阔', '常青花园十号小区  | 4室3厅 | 230.86平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  常青花园', '326万', '单价14122元/平米')
('https://image1.ljcdn.com/420100-inspection/69e03926-5c57-4912-ada7-6d37e4089e96.JPG.296x216.jpg', '两证满两年 毛坯房 中间楼层 诚心出售 看房方便', '银湖翡翠一期  | 3室2厅 | 127.82平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2014年建板楼  -  金银湖', '215万', '单价16821元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload827e6e04-e1d5-445d-a8fd-cdb0a615b1c2.JPG.296x216.jpg', '此房满五不唯一，无增值税，顶楼复试，采光充足。', '常青花园四小区  | 4室2厅 | 134.23平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)2000年建板楼  -  常青花园', '226万', '单价16837元/平米')
('https://image1.ljcdn.com/420100-inspection/61f810e1-02f0-4863-8ed6-9649e1d0dd6a.jpg.296x216.jpg', '金银湖恋湖家园五期临湖高层2室2厅1卫', '恋湖家园五期  | 2室2厅 | 89.47平米 | 南 | 简装', '中楼层(共22层)2009年建塔楼  -  金银湖', '120万', '单价13413元/平米')
('https://image1.ljcdn.com/420100-inspection/ed5f287a-4d10-493b-963f-4a932d61eebd.jpg.296x216.jpg', '卧龙丽景湾三期顶楼复式纯毛坯南北通透户型', '卧龙丽景湾三期  | 2室2厅 | 85.75平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2013年建板楼  -  金银湖', '160万', '单价18659元/平米')
('https://image1.ljcdn.com/420100-inspection/525415f7-9f51-455c-a36b-f8a3cd939b2f.jpg.296x216.jpg', '南北通透格局，中间楼层，采光充足', '新康苑  | 4室2厅 | 211.34平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2006年建板楼  -  常青花园', '430万', '单价20347元/平米')
('https://image1.ljcdn.com/420100-inspection/test-9432a454-023c-4d00-8cc2-999db686e658.png.296x216.jpg', '常青花园4小区 中间楼层 户型方正 老证', '常青花园四小区  | 3室1厅 | 100.39平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2000年建板楼  -  常青花园', '200万', '单价19923元/平米')
('https://image1.ljcdn.com/420100-inspection/e9050e57-cc0f-4085-8cb9-e7903b5f747e.jpg.296x216.jpg', '金银湖万科高尔夫毛坯四房南北通透电梯房低楼层', '万科高尔夫城市花园  | 4室1厅 | 202.59平米 | 南 北 | 其他 | 有电梯', '低楼层(共24层)2012年建板楼  -  金银湖', '340万', '单价16783元/平米')
('https://image1.ljcdn.com/420100-inspection/test-27160571-21f3-4d45-b46d-44e3574fad5a.png.296x216.jpg', '常青花园三区 方正户型 经典三居室 中低楼层 老证税少', '常青花园三区  | 3室1厅 | 74.81平米 | 南 | 简装 | 无电梯', '低楼层(共8层)2001年建板楼  -  常青花园', '132万', '单价17645元/平米')
('https://image1.ljcdn.com/420100-inspection/a58b3a7a-3a37-4ce8-8761-2973ccb38387.jpg.296x216.jpg', '联通佳苑电梯房，南北通透，两证满，欧式装修看房方便', '联通佳苑  | 3室2厅 | 142.71平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)2009年建塔楼  -  金银湖', '230万', '单价16117元/平米')
('https://image1.ljcdn.com/420100-inspection/671fe204-e6b4-478d-90e6-9ef9d0463794.jpg.296x216.jpg', '常青花园十四小区方正三房，业主诚心出售！', '常青花园十四小区  | 3室2厅 | 128.78平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2002年建板楼  -  常青花园', '212万', '单价16463元/平米')
('https://image1.ljcdn.com/420100-inspection/66d148fe-c3fb-491b-9408-cc376a0e1583.jpg.296x216.jpg', '老证满两年 近地铁精装修 业主急卖', '常青花园第二社区  | 2室2厅 | 79.53平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2006年建板楼  -  常青花园', '135万', '单价16975元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0b4dd8fc-8417-4a46-ac28-d21d1846315f.png.296x216.jpg', '碧桂园海昌天澜二期小三房 精装修未曾入住 视野开阔', '碧桂园海昌天澜二期  | 3室2厅 | 96.53平米 | 南 北 | 其他 | 有电梯', '中楼层(共30层)2015年建板楼  -  将军路', '162万', '单价16783元/平米')
('https://image1.ljcdn.com/420100-inspection/c7cecf7b-1b72-4e54-85db-f8179db7e415.jpg.296x216.jpg', '商地小区 2室1厅 133万', '商地小区  | 2室1厅 | 110.27平米 | 南 北 | 其他', '低楼层(共8层)1998年建塔楼  -  吴家山', '133万', '单价12062元/平米')
('https://image1.ljcdn.com/420100-inspection/fd99e441-8aa6-4675-91c5-ec078f789818.jpg.296x216.jpg', '泰跃毛坯大三房可做复式 两证齐全 看房有钥匙', '泰跃金河  | 3室2厅 | 123平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共6层)2012年建板楼  -  金银湖', '130万', '单价10570元/平米')
('https://image1.ljcdn.com/420100-inspection/test-518ce985-d47a-4be2-81d3-1464cdebec3f.png.296x216.jpg', '翠林居 满两年 精装修 低楼层 南北两房 看房方便', '翠林居  | 2室2厅 | 93.52平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2006年建板楼  -  将军路', '140万', '单价14971元/平米')
('https://image1.ljcdn.com/420100-inspection/0afc09ae-2ed9-4c26-87ef-2036fc5e2710.jpg.296x216.jpg', '两证满，小三房~~~~~~~~~~~~~~~~~~~~~~~~~~~', '奥林匹克花园  | 3室2厅 | 101.9平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2005年建板楼  -  金银湖', '135万', '单价13249元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploade62de211-ebd8-4506-99b5-21be962f4323.jpg.296x216.jpg', '水印桃源 电梯精装两房 南北通透 视野开阔 无遮挡', '水印桃源  | 2室2厅 | 95.57平米 | 南 北 | 精装 | 有电梯', '高楼层(共10层)2010年建板楼  -  金银湖', '130万', '单价13603元/平米')
('https://image1.ljcdn.com/420100-inspection/test-a02743f3-036f-4768-8c59-c049a4bbce68.png.296x216.jpg', '美联奥林匹克花园正规一居，配套实施齐全。', '美联奥林匹克花园二期  | 1室1厅 | 51.62平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2015年建板楼  -  常青花园', '115万', '单价22279元/平米')
('https://image1.ljcdn.com/420100-inspection/2f93fe69-8811-4e56-8e8b-4ab91449f010.jpg.296x216.jpg', '两证满二年，毛坯三居室，前后双阳台，看房有钥匙！', '银湖翡翠三期  | 3室2厅 | 135.24平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共28层)2014年建板楼  -  金银湖', '250万', '单价18486元/平米')
('https://image1.ljcdn.com/420100-inspection/c545a3f8-4b35-4827-9910-c99c0e34eebd.jpg.296x216.jpg', '吴家山嘉禾园满五唯一经典三室，南北通透。', '嘉禾园  | 3室2厅 | 121.17平米 | 南 北 | 其他', '中楼层(共8层)2006年建板塔结合  -  吴家山', '162万', '单价13370元/平米')
('https://image1.ljcdn.com/420100-inspection/3056624f-27e7-4c47-af4f-b285e9aa158f.JPG.296x216.jpg', '常青花园10小区复式楼出售 送60平方的阳光房', '常青花园十号小区  | 4室3厅 | 190.57平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  常青花园', '325万', '单价17055元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload86a273a6-40fa-45e1-8bb2-693f78959792.jpg.296x216.jpg', '精装三房，产证满，视野好，无遮挡，采光充足', '沿海赛洛城  | 3室2厅 | 86.06平米 | 南 | 其他 | 有电梯', '低楼层(共28层)2007年建板楼  -  金银湖', '125万', '单价14525元/平米')
('https://image1.ljcdn.com/420100-inspection/27f2016f-8386-480e-8c75-92a8ee45fdc2.JPG.296x216.jpg', '碧桂园一期 花园洋房 南北通透 采光好', '碧桂园海昌天澜  | 3室2厅 | 126.53平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2012年建板楼  -  将军路', '228万', '单价18020元/平米')
('https://image1.ljcdn.com/420100-inspection/24bf3040-95a8-41bf-9bc3-cf3c6c68b77f.jpg.296x216.jpg', '此房小三房，高楼层，视野好，可以看湖，看房方便', '碧桂园海昌天澜二期  | 3室2厅 | 96.53平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2015年建板楼  -  将军路', '165万', '单价17094元/平米')
('https://image1.ljcdn.com/420100-inspection/7b650605-bb96-4c91-b78c-90ced9cd5663.JPG.296x216.jpg', '常青花园十四小区 顶楼大复式 带露台 老证无贷 随时看', '常青花园十四小区  | 5室2厅 | 164.91平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2002年建板楼  -  常青花园', '245万', '单价14857元/平米')
('https://image1.ljcdn.com/420100-inspection/1898834f-5c57-4618-98e2-8b7d3e1b6560.JPG.296x216.jpg', '此房一线临湖房源，户型方正，南北通透，业主诚意出售', '碧桂园海昌天澜二期  | 3室2厅 | 136.08平米 | 南 北 | 其他 | 有电梯', '低楼层(共28层)2015年建板楼  -  将军路', '215万', '单价15800元/平米')
('https://image1.ljcdn.com/420100-inspection/3821dec2-ca7c-4a6c-a80c-8aee3b2c7a0a.jpg.296x216.jpg', '三房两卫 高层 三面看湖 毛坯 老证 南北通透', '碧桂园海昌天澜二期  | 3室2厅 | 119.14平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)2015年建板楼  -  将军路', '214万', '单价17963元/平米')
('https://image1.ljcdn.com/420100-inspection/b96ef90f-fdad-474a-be85-ae29097198b9.JPG.296x216.jpg', '此房户型通透，小区环境好，可以看湖，高楼层，视野好', '碧桂园海昌天澜二期  | 3室2厅 | 119.44平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2016年建板楼  -  将军路', '170万', '单价14234元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7af1928b-4449-4b3d-a82f-9f2cbbad17bd.jpg.296x216.jpg', '花园洋房精装修大3房证满5年.采光充足', '顺驰泊林二期  | 3室2厅 | 129.63平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2008年建板楼  -  金银湖', '165万', '单价12729元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c3dacb35-4214-4587-bcb6-b63f1b67e9c7.png.296x216.jpg', '碧桂园海昌天澜二期 老证 南北通透 精装修 诚心出售', '碧桂园海昌天澜二期  | 3室2厅 | 132.9平米 | 南 北 | 其他 | 有电梯', '低楼层(共18层)2016年建板楼  -  将军路', '208万', '单价15651元/平米')
