('https://image1.ljcdn.com/130100-inspection/c4b1162e-59d1-444a-9d50-96f028c3a6cc.jpg.296x216.jpg', '北城国际B区 2室2厅 168万', '北城国际B区  ', '中楼层(共34层)板楼  -  沿东', '168万', '单价18490元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload323f0a2e-db4a-4205-b4da-d184768a2bf1.jpg.296x216.jpg', '银龙北区全阳户型业主自住的优质房源', '银龙北区  ', '中楼层(共6层)板楼  -  白佛', '100万', '单价17514元/平米')
('https://image1.ljcdn.com/130100-inspection/bf119e3b-0863-4e4e-bbf5-15d86a29b3a2.JPG.296x216.jpg', '华宸怡园南北通透，6跃7，满二，周边配套全', '华宸怡园  ', '高楼层(共6层)板楼  -  白佛', '147万', '单价14646元/平米')
('https://image1.ljcdn.com/130100-inspection/58c79777-1ef2-4bc3-838a-f861696f37b2.jpg.296x216.jpg', '盛世长安+满五唯一+全南精装两居+低楼层无遮挡+随时看', '盛世长安  ', '低楼层(共24层)板楼  -  翟营', '186万', '单价20124元/平米')
('https://image1.ljcdn.com/130100-inspection/b8feae8a-95ce-4fb7-8176-0777203da99e.JPG.296x216.jpg', '满五唯一东南向两居室，中间楼层看房方便', '盛世长安  ', '高楼层(共24层)板楼  -  翟营', '165万', '单价21299元/平米')
('https://image1.ljcdn.com/130100-inspection/53b41eb7-0a4e-4ef2-b445-e3f054045fab.JPG.296x216.jpg', '百合园精装修价格可谈，没有增值税', '众诚百合园  ', '中楼层(共7层)板楼  -  翟营', '130万', '单价17867元/平米')
('https://image1.ljcdn.com/130100-inspection/4899dd85-2482-44ab-bbfd-954399f95d0e.JPG.296x216.jpg', '真。房源南北通透两居室户型超棒全明户型', '水木青城  ', '中楼层(共7层)板楼  -  十里铺', '155万', '单价14330元/平米')
('https://image1.ljcdn.com/130100-inspection/1fa1b955-b34a-4a8c-a04e-5c081f34eef6.JPG.296x216.jpg', '南北通透大三室，双阳卧室，送地下室，精装修小高层', '和平时光家园  ', '高楼层(共14层)板楼  -  翟营', '285万', '单价20609元/平米')
('https://image1.ljcdn.com/130100-inspection/8aa9c4c6-0e01-4d13-a618-b12768a2c13c.JPG.296x216.jpg', 'lianjia. 阀门二厂小区 经典一居 低楼层 南向 单价低', '阀二小区  ', '中楼层(共7层)板楼  -  跃进', '80万', '单价15421元/平米')
('https://image1.ljcdn.com/130100-inspection/ff0e7525-7dc6-4f2d-9edb-6e36146ef245.jpg.296x216.jpg', '建明小区 2室1厅 105万', '建明小区  ', '高楼层(共6层)板楼  -  谈固', '105万', '单价17074元/平米')
('https://image1.ljcdn.com/130100-inspection/ffd4abf4-8441-4f60-8ce8-dc28a5482b02.jpg.296x216.jpg', '满五唯一，业主诚心出售，双卧朝阳，环境美丽', '盛世长安  ', '低楼层(共26层)板楼  -  翟营', '180万', '单价19908元/平米')
('https://image1.ljcdn.com/130100-inspection/9814b6a8-788d-494b-ad59-062dd83f2dbe.JPG.296x216.jpg', '和平时光通厅通卧，南北通透，采光好，无遮挡视野开阔', '和平时光家园  ', '高楼层(共30层)板楼  -  翟营', '243万', '单价17596元/平米')
('https://image1.ljcdn.com/130100-inspection/94f13aeb-7b91-40b7-a9f9-ef23c3c9b510.jpg.296x216.jpg', '市七医院宿舍 2室1厅 118万', '市七医院宿舍  ', '中楼层(共6层)板楼  -  跃进', '118万', '单价18438元/平米')
('https://image1.ljcdn.com/130100-inspection/77a6c04d-38ed-449e-8f78-dd6143b73056.jpg.296x216.jpg', '成熟社区 南北通透 户型方正 业主诚心出售', '冀兴尊园  ', '低楼层(共12层)板楼  -  跃进', '290万', '单价20621元/平米')
('https://image1.ljcdn.com/130100-inspection/d7d30e90-cf15-4c28-b3cf-a08fcd0b2845.jpg.296x216.jpg', '盛世长安精装修，不临街不把边，格局好', '盛世长安  ', '低楼层(共24层)板楼  -  翟营', '210万', '单价22055元/平米')
('https://image1.ljcdn.com/130100-inspection/37c741c2-1d21-401e-a704-f21b1b8d56e4.jpg.296x216.jpg', '银都花园 3室2厅 190万', '银都花园  ', '高楼层(共6层)板楼  -  义堂', '190万', '单价13869元/平米')
('https://image1.ljcdn.com/130100-inspection/ca7c69ef-3298-47b2-8d69-d55e606a48b6.JPG.296x216.jpg', '亲亲小镇 中间楼层 南北双通透 错层三居室 可随时看房', '亲亲小镇北区  ', '中楼层(共6层)板楼  -  高营', '193万', '单价15093元/平米')
('https://image1.ljcdn.com/130100-inspection/6b395e52-0186-4138-9236-2dc6d38a8fce.JPG.296x216.jpg', '此房客厅两卧室朝南，不临街不把边，位置安静', '亲亲小镇南区  ', '低楼层(共7层)板楼  -  高营', '218万', '单价16736元/平米')
('https://image1.ljcdn.com/130100-inspection/48c118d4-7ffe-4ddb-aaed-7efccf2686ad.jpg.296x216.jpg', '环卫局宿舍 2室1厅 120万', '环卫局宿舍  ', '高楼层(共7层)板楼  -  跃进', '120万', '单价18462元/平米')
('https://image1.ljcdn.com/120000-inspection/ea15ba37-0be2-47c1-a02d-d6d044643f07.jpg.296x216.jpg', '冀兴尊园，经典跃层，二室，南北通透', '冀兴尊园  ', '低楼层(共12层)板楼  -  跃进', '182万', '单价16826元/平米')
('https://image1.ljcdn.com/130100-inspection/1cfa3514-50bb-40e7-a99d-cceaeba84879.JPG.296x216.jpg', '满五年不唯一，楼层好，户型好，南北通透，可做小三居', '银龙小区宏达园  ', '中楼层(共6层)板楼  -  白佛', '125万', '单价17379元/平米')
('https://image1.ljcdn.com/130100-inspection/528e72a0-2471-474a-9fe4-c0fdfbbd5cf5.jpg.296x216.jpg', '谈固小区 3室1厅 130万', '谈固小区  ', '中楼层(共4层)板楼  -  跃进', '130万', '单价17334元/平米')
('https://image1.ljcdn.com/120000-inspection/9142ac0f-077e-4f07-a2d1-7d3d11c0a631.jpg.296x216.jpg', '阿尔卡迪亚荣景园满五唯一。南北通透。', '阿尔卡迪亚荣景园  ', '中楼层(共33层)板楼  -  胜北', '380万', '单价27441元/平米')
('https://image1.ljcdn.com/130100-inspection/6791a0c8-f0a8-4d53-8421-378b8fadcd23.jpg.296x216.jpg', '庄窠小区 2室1厅 106万', '庄窠小区  ', '低楼层(共5层)板楼  -  桃园', '106万', '单价17089元/平米')
('https://image1.ljcdn.com/120000-inspection/148cfd39-1767-437d-b944-d1f3eefd3ea6.jpg.296x216.jpg', '盛世长安 满五唯一  品质住户 一室两厅 随时可看', '盛世长安  ', '高楼层(共18层)板楼  -  翟营', '140万', '单价20214元/平米')
('https://image1.ljcdn.com/130100-inspection/abfe611a-e612-4f08-825c-b01421d9ce6e.jpg.296x216.jpg', '房屋南北通透，四居室 中间楼层 采光充足', '御景园  ', '中楼层(共7层)板楼  -  胜北', '300万', '单价18207元/平米')
('https://image1.ljcdn.com/130100-inspection/c5b62967-5b2f-402f-8cef-c79e7ae85626.JPG.296x216.jpg', '金华小区，正规两居室，装修不错，看房方便', '金华小区  ', '高楼层(共7层)板楼  -  热电厂', '168万', '单价15725元/平米')
('https://image1.ljcdn.com/130100-inspection/19f5742a-3fb5-4740-a965-3a96f6d5fabb.JPG.296x216.jpg', '链家真房源 亲亲小镇 全明四居室 南北通透', '亲亲小镇南区  ', '中楼层(共7层)板楼  -  高营', '240万', '单价17165元/平米')
('https://image1.ljcdn.com/130100-inspection/f8a5dcb1-4da0-4d5f-890c-a002ab2c2dfc.jpg.296x216.jpg', '省杂技团宿舍 2室1厅 107万', '省杂技团宿舍  ', '中楼层(共5层)板楼  -  跃进', '107万', '单价17192元/平米')
('https://image1.ljcdn.com/130100-inspection/08b877b5-5097-4660-bfd8-ad62e574c0d2.JPG.296x216.jpg', '满五唯一，亲亲小镇南区，南北通透，带电梯，采光好', '亲亲小镇南区  ', '中楼层(共12层)板楼  -  高营', '163万', '单价17031元/平米')
('https://image1.ljcdn.com/120000-inspection/b1f9dd5e-2840-4d6b-9c18-aabbe5f0d952.jpg.296x216.jpg', '户型方正，南北通透采光好，业主诚意卖，', '水木青城  ', '高楼层(共7层)板楼  -  十里铺', '198万', '单价12877元/平米')
('https://image1.ljcdn.com/130100-inspection/3f96885f-1853-48af-b5d3-b91bad58e3c5.jpg.296x216.jpg', '满五唯一   精装修   无遮挡  低楼层', '外贸宿舍  ', '低楼层(共6层)暂无数据  -  建北', '130万', '单价15791元/平米')
('https://image1.ljcdn.com/130100-inspection/27e99b23-6ec0-4704-8f0f-35b7288c3d91.jpg.296x216.jpg', '国瑞园 2室2厅 160万', '国瑞园  ', '高楼层(共31层)板楼  -  义堂', '160万', '单价16946元/平米')
('https://image1.ljcdn.com/120000-inspection/0d56574c-381d-4bbd-8c78-c161e913454e.jpg.296x216.jpg', '御景园 四居室 小洋房 环境适宜', '御景园  ', '高楼层(共11层)板楼  -  胜北', '255万', '单价16220元/平米')
('https://image1.ljcdn.com/130100-inspection/b5488137-86b1-4d5c-a84e-558ce2139d9c.JPG.296x216.jpg', '保利经典一居室，简单装修，楼层采光好', '保利花园  ', '高楼层(共34层)板楼  -  丰收路', '103万', '单价18997元/平米')
('https://image1.ljcdn.com/130100-inspection/a60640e9-e233-4953-8896-e6673cd35bbb.jpg.296x216.jpg', '石家庄棉三生活区 3室0厅 96万', '石家庄棉三生活区  ', '高楼层(共4层)板楼  -  广安', '96万', '单价15407元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadd3d72e45-b2cb-4d56-8dfd-79487f4d06b6.jpg.296x216.jpg', '瑞城三居室，高楼层无遮挡南北通透，精装修拎包入住', '瑞城B区  ', '中楼层(共33层)板楼  -  谈固', '245万', '单价21340元/平米')
('https://image1.ljcdn.com/130100-inspection/753e4c74-6731-4f69-8828-77fbeb9508f2.JPG.296x216.jpg', '盛世长安，满五唯一，精装三居，中间层，不临街无遮挡', '盛世长安  ', '中楼层(共16层)板楼  -  翟营', '280万', '单价22934元/平米')
('https://image1.ljcdn.com/130100-inspection/27209d79-0501-479f-80d5-df8f2f525edd.jpg.296x216.jpg', '阿尔卡迪亚 三室两厅两位 南北通透 房本满五年', '阿尔卡迪亚荣景园  ', '低楼层(共18层)板楼  -  胜北', '340万', '单价24694元/平米')
('https://image1.ljcdn.com/130100-inspection/3afe6f82-1304-4d9c-b7da-2c3ada67520e.JPG.296x216.jpg', '长安花苑四室南北通透采光好紧邻长安公园省四院', '长安花苑  ', '低楼层(共22层)板楼  -  南三条', '350万', '单价21603元/平米')
('https://image1.ljcdn.com/130100-inspection/53b73fc6-5d65-4c07-b71a-48dcfb3dc2e1.JPG.296x216.jpg', '盛世长安+精装南北通透三室+满五+视野好+楼下就是景观', '盛世长安  ', '低楼层(共26层)板楼  -  翟营', '323万', '单价22987元/平米')
('https://image1.ljcdn.com/130100-inspection/d163d84c-e087-4750-8417-ce9a63929bfe.JPG.296x216.jpg', '大明公寓 2室2厅 138万', '大明公寓  ', '低楼层(共22层)板楼  -  谈固', '138万', '单价20283元/平米')
('https://image1.ljcdn.com/130100-inspection/2b577790-6a55-4772-b335-a1f276f36f6e.JPG.296x216.jpg', '阿尔卡迪亚 精装三居室 南北通透 带车位', '阿尔卡迪亚荣景园  ', '低楼层(共34层)板楼  -  胜北', '440万', '单价26280元/平米')
('https://image1.ljcdn.com/130100-inspection/1b2a0aee-d769-408e-a741-4f2285b89c67.JPG.296x216.jpg', '双阳台户型 满两年 紧邻月季公园 出门就是北二环', '保利花园  ', '中楼层(共34层)板楼  -  丰收路', '165万', '单价17951元/平米')
('https://image1.ljcdn.com/130100-inspection/cfcdb50f-8cff-46bd-bc1a-ac0b34e3720b.jpg.296x216.jpg', '石纺小区 3室1厅 100万', '石纺小区  ', '中楼层(共6层)板楼  -  义堂', '100万', '单价15993元/平米')
('https://image1.ljcdn.com/130100-inspection/2d8823d8-4f74-45c8-b3cf-d27a36fd3bd3.jpg.296x216.jpg', '依水苑 4室2厅 259万', '依水苑  ', '高楼层(共11层)板楼  -  热电厂', '259万', '单价15984元/平米')
('https://image1.ljcdn.com/130100-inspection/d6e1320c-1e9f-444d-b627-0e2f37511b6e.JPG.296x216.jpg', '尚乘源 精装房 无遮挡 诚心出售', '尚乘源  ', '高楼层(共18层)塔楼  -  沿东', '93万', '单价16910元/平米')
('https://image1.ljcdn.com/130100-inspection/6f739509-0056-49e0-ae65-91943be2f9d1.jpg.296x216.jpg', '健康路 华平胡同 板楼户型 东西通透 格局合理 急售', '大型物资运输二公司宿舍  ', '中楼层(共7层)暂无数据  -  南三条', '138万', '单价18044元/平米')
('https://image1.ljcdn.com/130100-inspection/6b415a58-cfb8-4a1a-858c-d4b716a1db39.jpg.296x216.jpg', '冀兴尊园 4室3厅 330万', '冀兴尊园  ', '高楼层(共11层)板楼  -  跃进', '330万', '单价20660元/平米')
('https://image1.ljcdn.com/130100-inspection/df99782f-ba6b-4149-b7b5-2b1b0ee4aff4.jpg.296x216.jpg', '此房满五唯一，全明格局，楼层好，中等楼层', '银龙小区宏达园  ', '高楼层(共6层)板楼  -  白佛', '110万', '单价15835元/平米')
('https://image1.ljcdn.com/130100-inspection/4c318e21-0a9f-4b48-b082-c8980a917821.JPG.296x216.jpg', '奥北公元，2室毛坯房，没住过，业主诚心售，随时看房', '奥冠奥北公元  ', '中楼层(共36层)板楼  -  丰收路', '163万', '单价18715元/平米')
('https://image1.ljcdn.com/130100-inspection/4e6941fa-d35b-4d9e-aa4e-2cb988e38d9b.JPG.296x216.jpg', 'lian jia.房源 华宸怡园 大两室 南北向', '华宸怡园  ', '中楼层(共22层)板楼  -  白佛', '181万', '单价15952元/平米')
('https://image1.ljcdn.com/130100-inspection/c2889d42-9733-447b-8245-a7d465b15153.JPG.296x216.jpg', '汇景家园 三居室 满五 配套成熟', '汇景家园·棉二生活区  ', '低楼层(共25层)板塔结合  -  广安', '185万', '单价16343元/平米')
('https://image1.ljcdn.com/130100-inspection/f0ea2e68-365a-4af4-b2a4-82f161ff7966.JPG.296x216.jpg', '瑞府 2室2厅 155万', '瑞府  ', '中楼层(共34层)板楼  -  谈固', '155万', '单价17257元/平米')
('https://image1.ljcdn.com/130100-inspection/0979851f-bd8f-46cd-858c-1d5aee6fad40.JPG.296x216.jpg', 'lian jia房源 和平路建华大街交叉口 和平时光两室 ！', '和平时光家园  ', '高楼层(共30层)板楼  -  翟营', '170万', '单价18159元/平米')
('https://image1.ljcdn.com/130100-inspection/266d6ef1-136a-49f7-9fa4-64608c68a767.jpg.296x216.jpg', '阿尔卡迪亚 成熟社区 西南一室 和平路 满五唯一', '阿尔卡迪亚荣景园  ', '中楼层(共33层)板楼  -  胜北', '98万', '单价20977元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload52104bbb-180f-4f39-b148-4a5cb3b9dab7.jpg.296x216.jpg', '华宸怡园半毛坯大两居南北通透＋有钥匙', '华宸怡园  ', '中楼层(共22层)板楼  -  白佛', '155万', '单价14122元/平米')
('https://image1.ljcdn.com/130100-inspection/16c49024-4eff-46b4-b132-5d846c200d14.JPG.296x216.jpg', '新浩城2楼 南北通透 一梯两户 看房方便 满五年', '新浩城  ', '低楼层(共7层)板楼  -  建北', '165万', '单价15086元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload70ea9c7c-7ddb-46dc-9495-6e38ead26ebd.jpg.296x216.jpg', '通厅通卧，全明户型，楼层好，都是6层板楼无遮挡', '华清家园  ', '中楼层(共6层)板楼  -  热电厂', '195万', '单价15298元/平米')
('https://image1.ljcdn.com/130100-inspection/b5e23e55-fe0e-461a-963d-b92376afc091.jpg.296x216.jpg', '诚心出售，着急用钱，06年房龄，实际使用面积104平', '银龙小区宏达园  ', '高楼层(共7层)塔楼  -  白佛', '115万', '单价15230元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload63b9b046-c7c6-44be-89f9-cfed53eb6bc3.jpg.296x216.jpg', '3居室 房本满5年  中高楼层 采光好', '尚乘源  ', '高楼层(共22层)塔楼  -  沿东', '210万', '单价16182元/平米')
('https://image1.ljcdn.com/110000-inspection/58298fc7-ac95-4920-bf7e-1191253e1432.jpg.296x216.jpg', '自由港 恋星座 和平路 南三条 一室', '自由港  ', '高楼层(共27层)板楼  -  南三条', '42.5万', '单价8853元/平米')
('https://image1.ljcdn.com/130100-inspection/711f459d-2e68-430e-b361-a6a16687d467.JPG.296x216.jpg', '汇景国际 精装三室 地铁口 高档社区', '汇景国际  ', '中楼层(共11层)板楼  -  广安', '398万', '单价21965元/平米')
('https://image1.ljcdn.com/130100-inspection/6dc35ce9-c766-43e4-9513-fcd6d842319a.JPG.296x216.jpg', '华宸怡园 精装三居 带电梯 小高层 采光好', '华宸怡园  ', '低楼层(共12层)板楼  -  白佛', '230万', '单价16169元/平米')
('https://image1.ljcdn.com/130100-inspection/ba9255a5-589b-433f-9ab3-c28531aa4b6e.jpg.296x216.jpg', '满两年，中山路一号线，随时看房，新万达，中门两居室', '嘉和城  ', '低楼层(共33层)板楼  -  跃进', '178万', '单价18743元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_upload0ac9ae7e-1955-49cc-9938-0dbef3804172.jpg.296x216.jpg', '华宸怡园，白佛商圈，满五年，地理位置好，交通便利。', '华宸怡园  ', '中楼层(共22层)板楼  -  白佛', '170万', '单价15489元/平米')
('https://image1.ljcdn.com/130100-inspection/09355b0c-03db-49ee-af32-cec7ede9b995.jpg.296x216.jpg', '平安北大街栗新小区两室 南北通透 看房方便', '栗新小区  ', '中楼层(共7层)板楼  -  南三条', '95万', '单价14416元/平米')
('https://image1.ljcdn.com/130100-inspection/da6aa856-626d-416e-9828-cf832d12cc79.jpg.296x216.jpg', '建明小区 2室1厅 103万', '建明小区  ', '中楼层(共5层)板楼  -  谈固', '103万', '单价16792元/平米')
('https://image1.ljcdn.com/130100-inspection/d9b571c9-1e2b-44b6-8927-17e91950b9a6.JPG.296x216.jpg', '视野采光无遮挡 全南眼睛户型 两室两卫 满五唯一', '金桥水岸  ', '高楼层(共19层)板楼  -  热电厂', '165万', '单价16822元/平米')
('https://image1.ljcdn.com/130100-inspection/23d805c9-0d14-4b81-b7a2-47801819c8d8.JPG.296x216.jpg', '和平时光，刚需两居，中间楼层视野开阔，无增税有钥匙', '和平时光家园  ', '中楼层(共25层)板楼  -  翟营', '124万', '单价19154元/平米')
('https://image1.ljcdn.com/120000-inspection/65857305-c103-44d1-82d3-94b0c8b72c10.jpg.296x216.jpg', '视野宽阔，阳光充足，交通便利 大三居 有跃层', '河冶小区  ', '高楼层(共6层)板楼  -  跃进', '275万', '单价14223元/平米')
('https://image1.ljcdn.com/130100-inspection/5acae5bb-d36a-4f62-a442-bfa713a5adc1.jpg.296x216.jpg', '石家庄棉三生活区 2室1厅 91万', '石家庄棉三生活区  ', '高楼层(共6层)板楼  -  广安', '91万', '单价16600元/平米')
('https://image1.ljcdn.com/130100-inspection/96115d2e-20bb-40ab-afe7-256e28e169c5.JPG.296x216.jpg', '一楼带小房，满五不唯一，业主诚心出售', '荣国花园  ', '低楼层(共6层)板楼  -  跃进', '260万', '单价17266元/平米')
('https://image1.ljcdn.com/130100-inspection/ca20d639-bad3-4e40-aebb-66ed0585789e.jpg.296x216.jpg', '河纺小区南区 2室1厅 135万', '河纺小区南区  ', '低楼层(共7层)板楼  -  跃进', '135万', '单价18244元/平米')
('https://image1.ljcdn.com/120000-inspection/8fb1da09-cfa4-474d-9544-752ffcd6dbb9.jpg.296x216.jpg', '经编厂宿舍55.67平 两室 广安商圈', '经编厂宿舍  ', '高楼层(共6层)板楼  -  广安', '90万', '单价16167元/平米')
('https://image1.ljcdn.com/130100-inspection/c2055389-26e6-4dee-b647-aad7ed5788b2.jpg.296x216.jpg', '保利花园 3室2厅 255万', '保利花园  ', '高楼层(共34层)板楼  -  丰收路', '255万', '单价18338元/平米')
('https://image1.ljcdn.com/120000-inspection/5e16f72c-04cc-49e7-9cbe-eb610b35c385.jpg.296x216.jpg', '满五年 2层 南向一室一厅 看房方便 诚心出售', '石家庄棉三生活区  ', '低楼层(共6层)板楼  -  广安', '75万', '单价19974元/平米')
('https://image1.ljcdn.com/130100-inspection/9d0d0366-1671-4366-adbc-c040acc10fde.JPG.296x216.jpg', '和平时光+东南两居室+个税+看小区花园+看房有钥匙', '和平时光家园  ', '低楼层(共25层)板楼  -  翟营', '168万', '单价18046元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadc2da1c50-baec-4448-a5f0-cc7cb74390b7.jpg.296x216.jpg', '长安区房管所两室南北通透外贸街7号 人群稳定适合居住', '长安房管所  ', '中楼层(共6层)板楼  -  建北', '129万', '单价16330元/平米')
('https://image1.ljcdn.com/120000-inspection/713ad6d5-3e41-4cca-a3a1-ded729fb9dfb.jpg.296x216.jpg', '尚乘源  南向 采光充足 电梯房 人车分流', '尚乘源  ', '中楼层(共23层)板塔结合  -  沿东', '85万', '单价14330元/平米')
('https://image1.ljcdn.com/130100-inspection/06a00ed7-01a9-47b5-9aea-fd7c970d97a5.jpg.296x216.jpg', '和平世家经典两居室，户型好。南北通透。', '和平世家  ', '高楼层(共6层)板楼  -  翟营', '175万', '单价18558元/平米')
('https://image1.ljcdn.com/120000-inspection/8a28b132-d09c-4288-91dd-be9cf3a5762b.jpg.296x216.jpg', '金桥水岸 全南户型 采光充足无遮挡', '金桥水岸  ', '高楼层(共19层)板楼  -  热电厂', '146万', '单价17492元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploadcc87e0c1-f925-4ba2-b8ed-5d2090fe9b3c.JPG.296x216.jpg', '房本满五年，配套齐全，交通便利，随时看房。', '银宏花苑  ', '中楼层(共7层)板楼  -  南三条', '185万', '单价19795元/平米')
('https://image1.ljcdn.com/130100-inspection/rsp_pic_uploade3baf5ce-8f0d-428f-bf33-d9f41bd2d8d5.jpg.296x216.jpg', '瑞景华庭 经典三室 中间楼层 满五年', '瑞景华庭  ', '中楼层(共11层)板楼  -  白佛', '225万', '单价16066元/平米')
('https://image1.ljcdn.com/130100-inspection/4684a46d-fb66-4845-96cf-37b4b3820668.jpg.296x216.jpg', '冠诚苑 广安商圈 人车分流 三居室 南北通透 视野宽阔', '冠诚苑  ', '中楼层(共19层)板楼  -  广安', '315万', '单价25132元/平米')
('https://image1.ljcdn.com/130100-inspection/f4255ef6-f2ad-4c68-92e3-d8a5fc798eae.jpg.296x216.jpg', '此房满两年，业主诚心出售，现在人在外地，可随时签约', '盛世长安  ', '高楼层(共16层)板楼  -  翟营', '295万', '单价22461元/平米')
