('https://image1.ljcdn.com/370101-inspection/b48c9c90-9a54-4575-8f2b-60d421ce443b.jpg.296x216.jpg', '阳光100G区 大两房 一梯两户 南北通透 看房方便', '阳光100国际新城G区  | 2室2厅 | 115.93平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2008年建板楼  -  阳光100区', '242万', '单价20875元/平米')
('https://image1.ljcdn.com/370101-inspection/591e5a87-541d-4102-9a10-b665177db378.jpg.296x216.jpg', '五院 和谐广场  德裕家园 南向 有证可贷款', '德裕家园一区  | 2室1厅 | 56.07平米 | 南 | 其他 | 有电梯', '高楼层(共30层)2012年建塔楼  -  西市场', '106万', '单价18905元/平米')
('https://image1.ljcdn.com/370101-inspection/abfeb6ba-5a02-4424-b60b-e13888fa8596.jpg.296x216.jpg', '省立医院   中间楼层  双气小一居  生活便利', '经三路46到316号  | 1室1厅 | 40.94平米 | 东 | 简装 | 无电梯', '中楼层(共7层)2003年建板楼  -  省立医院', '65万', '单价15877元/平米')
('https://image1.ljcdn.com/370101-inspection/813a9dea-cd62-417c-a346-7c43096256a1.jpg.296x216.jpg', '实力荣祥花园伴云居 经十路 世购 两室', '荣祥花园  | 2室2厅 | 106.11平米 | 南 北 | 精装 | 有电梯', '低楼层(共22层)2009年建板楼  -  腊山', '170.8万', '单价16097元/平米')
('https://image1.ljcdn.com/370101-inspection/45eb1120-a43b-459d-a26a-1e5bd412eec2.jpg.296x216.jpg', '恒大精装 南北通透三室 采光好 视野好 看房随时', '恒大金碧新城  | 3室2厅 | 118.1平米 | 南 北 | 精装 | 有电梯', '高楼层(共31层)2017年建板楼  -  西客站', '209万', '单价17697元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload077c9dfd-2af4-43fc-b5ce-52e582bff6c6.jpg.296x216.jpg', '西客站，龙湖复式洋房带超大露台', '龙湖水晶郦城  | 4室1厅 | 183.01平米 | 南 北 | 其他', '高楼层(共11层)2017年建板楼  -  西客站', '460万', '单价25136元/平米')
('https://image1.ljcdn.com/370101-inspection/6b1ab54b-99e6-4a98-a559-10a3e4e5952f.jpg.296x216.jpg', '阳光100两居室，户型方正，房龄新，诚心售，带地下室', '阳光100国际新城K区  | 2室2厅 | 94.35平米 | 南 | 简装 | 有电梯', '低楼层(共24层)2016年建板楼  -  阳光100区', '175万', '单价18548元/平米')
('https://image1.ljcdn.com/370101-inspection/bc425553-c15e-451e-a699-080d8b1b087d.jpg.296x216.jpg', '现代逸居 经十路经七路交叉口南 楼前无遮挡采光好', '现代逸居  | 2室2厅 | 114.63平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2010年建板楼  -  南辛庄', '195万', '单价17012元/平米')
('https://image1.ljcdn.com/370101-inspection/e9541250-a51a-4e8a-8981-3e1500c8e172.jpg.296x216.jpg', '龙湖名景台 花园式小区 绿化面积大 宜居住', '龙湖名景台  | 3室2厅 | 123平米 | 东 南 北 | 其他', '中楼层(共11层)2016年建板楼  -  西客站', '275万', '单价22358元/平米')
('https://image1.ljcdn.com/370101-inspection/2bd78977-79ae-4cce-9caf-329eba10af93.jpg.296x216.jpg', '和谐、省立医院、新世界阳光花园南北通透两室户型！', '新世界阳光花园东区  | 2室2厅 | 91.07平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2014年建板楼  -  振兴街', '225万', '单价24707元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadbc4717b0-e916-4fa4-817d-eabb95dc83ac.jpg.296x216.jpg', '经二路市华联 位置好南北通透出行方便', '裕园小区  | 2室0厅 | 54.92平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1998年建板楼  -  西市场', '91.5万', '单价16661元/平米')
('https://image1.ljcdn.com/370101-inspection/0c9ae962-0321-41c1-8b5d-817933ddbe8f.jpg.296x216.jpg', '绿地香榭丽公馆 两室两厅 户型方正 看房有钥匙', '绿地新里香榭丽公馆  | 2室2厅 | 92.23平米 | 南 | 毛坯', '中楼层(共31层)2017年建板楼  -  西客站', '140万', '单价15180元/平米')
('https://image1.ljcdn.com/370101-inspection/132943f5-d88f-4e53-afd1-d9f748060b42.jpg.296x216.jpg', '阳光100国际新城G区 三期全明两居室 高楼层 视野好', '阳光100国际新城G区  | 2室2厅 | 95.82平米 | 东北 | 简装 | 有电梯', '高楼层(共23层)2008年建板塔结合  -  阳光100区', '183万', '单价19099元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload395bbd0a-2539-45a0-9ca3-660823aa28d4.jpg.296x216.jpg', '阳光100国际新城 有产权地下一车位 采光好 通风好', '阳光100国际新城G区  | 3室2厅 | 151.88平米 | 东南 | 简装 | 有电梯', '低楼层(共28层)2008年建塔楼  -  阳光100区', '285万', '单价18765元/平米')
('https://image1.ljcdn.com/370101-inspection/9d1cad12-0130-4a02-8c0c-cf44b15f9ea9.jpg.296x216.jpg', '客厅卧室朝阳 全明户型 精装修 家具家电全送', '绿地新里香榭丽公馆  | 2室2厅 | 92.87平米 | 南 北 | 精装', '低楼层(共31层)2017年建板楼  -  西客站', '158万', '单价17014元/平米')
('https://image1.ljcdn.com/370101-inspection/98647c9a-9565-4377-bd11-2fe139b40844.jpg.296x216.jpg', '市立五院齐鲁儿童医院南 中间楼层', '南辛庄中街  | 3室2厅 | 85.84平米 | 东 西 | 简装 | 无电梯', '中楼层(共6层)1997年建板楼  -  南辛庄', '135万', '单价15727元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploada2d9fd41-8002-4688-a4fc-415dbc1151c1.jpg.296x216.jpg', '阳光100一期三居室 业主置换急售 公摊小 送地下室', '阳光100国际新城C区  | 3室2厅 | 105.84平米 | 西北 | 简装 | 有电梯', '高楼层(共16层)2004年建板塔结合  -  阳光100区', '205万', '单价19369元/平米')
('https://image1.ljcdn.com/370101-inspection/acacf6de-4607-4c0c-b064-cb530ee8cf99.jpg.296x216.jpg', '绿地泉景园  两室两厅 精装修 证满两年', '绿地泉景园  | 2室2厅 | 86.44平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2014年建板楼  -  腊山', '143万', '单价16544元/平米')
('https://image1.ljcdn.com/370101-inspection/93a11346-45ce-4cd8-aa18-4071e0b9e389.jpg.296x216.jpg', '和谐广场南+阳光新路+南北通透+采光充足+一梯两户', '阳光100国际新城G区  | 2室2厅 | 116平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2008年建板楼  -  阳光100区', '238万', '单价20518元/平米')
('https://image1.ljcdn.com/370101-inspection/1044fb75-2417-409e-a3fe-8ca319879f9b.jpg.296x216.jpg', '荣祥花园二期 水景华府 三室朝阳 南北通透', '荣祥花园  | 3室2厅 | 118.99平米 | 南 北 | 简装 | 有电梯', '中楼层(共8层)2005年建板楼  -  腊山', '189.9万', '单价15960元/平米')
('https://image1.ljcdn.com/370101-inspection/7f64aa18-c9d6-46f1-af63-7961287f9b3b.jpg.296x216.jpg', '：阳光100 客卧分离 正规一室一厅 视野好', '阳光100国际新城F区  | 1室1厅 | 60.86平米 | 北 | 精装 | 有电梯', '中楼层(共18层)2006年建塔楼  -  阳光100区', '110万', '单价18075元/平米')
('https://image1.ljcdn.com/370101-inspection/ec17c8af-4011-4ec4-bdbe-e8a30a08d6f5.JPG.296x216.jpg', '此房满五年多层住宅，客厅好用，楼层采光好，配套成熟', '美里新居  | 2室1厅 | 62.14平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2007年建板楼  -  美里湖', '77万', '单价12392元/平米')
('https://image1.ljcdn.com/370101-inspection/79c89d32-db72-4a42-b247-b2c23331d03e.jpg.296x216.jpg', '阳光100精装三居室 格局方正 出行便利 购物方便', '阳光100国际新城T区  | 3室1厅 | 93.68平米 | 西北 | 精装 | 有电梯', '中楼层(共34层)2011年建塔楼  -  阳光100区', '178万', '单价19001元/平米')
('https://image1.ljcdn.com/370101-inspection/7bd71fd6-226a-4c21-a35a-c0dfc78d7c56.jpg.296x216.jpg', '匡山小区 中间楼层  南北通透 两居 双气 看房方便', '匡山小区  | 2室1厅 | 71.93平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)1993年建板楼  -  匡山区', '110万', '单价15293元/平米')
('https://image1.ljcdn.com/370101-inspection/d1a341d5-3fc0-40d4-8037-0864a3929a90.jpg.296x216.jpg', '恒大雅苑 精装修  两居室 已下证 看房方便', '恒大雅苑  | 2室2厅 | 97.5平米 | 南 | 精装 | 有电梯', '中楼层(共33层)2015年建板楼  -  西客站', '165万', '单价16924元/平米')
('https://image1.ljcdn.com/370101-inspection/2c71c1ab-7531-43b2-ad71-bc24564c5e55.jpg.296x216.jpg', '房子是一室两厅 楼层高采光好  送地下室13.74平', '绿地泉景园  | 1室1厅 | 71.84平米 | 南 | 毛坯 | 有电梯', '高楼层(共33层)2014年建板楼  -  腊山', '118万', '单价16426元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload9a9961ae-4aed-4de7-af23-18c2cdf92f70.JPG.296x216.jpg', '路劲御景城 住宅式公寓 70年产权 精装修 业主诚售', '路劲御景城  | 1室1厅 | 47.98平米 | 北 | 精装 | 有电梯', '高楼层(共18层)2012年建板塔结合  -  中大槐树', '93万', '单价19384元/平米')
('https://image1.ljcdn.com/370101-inspection/17ac4a26-3384-453c-aecd-a186f99d8081.jpg.296x216.jpg', '精装三室南北通透户型方正，煤炭局宿舍，正规大院传达', '段北东路3号  | 3室1厅 | 88.24平米 | 南 北 | 简装', '中楼层(共5层)板楼  -  段店', '160万', '单价18133元/平米')
('https://image1.ljcdn.com/370101-inspection/501a4e8e-1e16-4a9c-8e7b-738fac4975cf.jpg.296x216.jpg', '小区环境优美  龙湖小三居  采光充足  前面都是小高层', '龙湖水晶郦城  | 3室2厅 | 97平米 | 南 | 其他', '高楼层(共34层)2017年建板楼  -  西客站', '175万', '单价18042元/平米')
('https://image1.ljcdn.com/370101-inspection/test-512293c4-e661-4d3f-9535-552456953bf4.png.296x216.jpg', '视野开阔 采光充足 交通便利 送家电', '海亮艺术华府  | 2室2厅 | 86.02平米 | 南 | 精装 | 有电梯', '中楼层(共23层)2016年建板楼  -  西客站', '153万', '单价17787元/平米')
('https://image1.ljcdn.com/370101-inspection/23a6a1a5-5d4b-4113-876c-5c30bcd2d3f6.jpg.296x216.jpg', '阳光100 一梯两户 三居南北通透 车位地下室 公摊12%', '阳光100国际新城D区  | 3室2厅 | 127.96平米 | 南 北 | 其他 | 有电梯', '低楼层(共8层)2004年建板楼  -  阳光100区', '287万', '单价22429元/平米')
('https://image1.ljcdn.com/370101-inspection/2c4d2ebc-733a-4b3f-8403-6bbe907b3bc7.JPG.296x216.jpg', '美里新居 低楼层 花园式小区 双气 标准两室 有地下室', '美里新居  | 2室2厅 | 73.56平米 | 南 北 | 其他 | 无电梯', '低楼层(共7层)2007年建板楼  -  美里湖', '119万', '单价16178元/平米')
('https://image1.ljcdn.com/370101-inspection/86a65d86-e659-4bce-933f-c0115fb5b244.JPG.296x216.jpg', '美里新居 小两室 中间楼层 精装修 采光好。', '美里新居  | 2室1厅 | 58.74平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2007年建板楼  -  美里湖', '97万', '单价16514元/平米')
('https://image1.ljcdn.com/370101-inspection/3e460b16-2ad6-41d3-a2ed-6834fb5a814b.jpg.296x216.jpg', '省立医院二宿舍 省直房改房 单独大院  有车位', '山东省立医院二宿舍  | 3室2厅 | 124.28平米 | 南 | 精装 | 有电梯', '高楼层(共32层)2009年建塔楼  -  省立医院', '258万', '单价20760元/平米')
('https://image1.ljcdn.com/370101-inspection/fa24607d-3859-4174-9b83-6c0b5dd239ef.jpg.296x216.jpg', '振兴花园 中楼层 两室 免增值税', '振兴花园  | 2室1厅 | 56.92平米 | 南 | 简装 | 有电梯', '中楼层(共23层)2008年建塔楼  -  振兴街', '108万', '单价18974元/平米')
('https://image1.ljcdn.com/370101-inspection/7b50a6ca-5509-4472-8ed0-b9af1f233f68.jpg.296x216.jpg', '卢浮公馆 两室两厅 免高税 看房有钥匙', '卢浮公馆  | 2室2厅 | 108.73平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2013年建板楼  -  西市场', '260万', '单价23913元/平米')
('https://image1.ljcdn.com/370101-inspection/c338bdd9-9510-4a47-85ee-a2e47460056f.JPG.296x216.jpg', '美里新居 南北通透两室，双气，带产权地下室', '美里新居  | 2室1厅 | 77.1平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2007年建板楼  -  美里湖', '117万', '单价15176元/平米')
('https://image1.ljcdn.com/370101-inspection/ee854ba1-d936-4c0d-ab1f-4240bbc86b9c.jpg.296x216.jpg', '凯旋新城西区  两室两厅  精装  双卧客厅朝阳', '凯旋新城西区  | 2室2厅 | 92.97平米 | 南 | 精装 | 有电梯', '低楼层(共26层)2009年建板楼  -  南辛庄', '192万', '单价20652元/平米')
('https://image1.ljcdn.com/370101-inspection/a3bf7aa9-94fd-4fc8-83b4-f616cbe4c552.jpg.296x216.jpg', '经四路西口 机床大厂宿舍 高楼层 采光好', '槐村街7到9号  | 3室2厅 | 83.46平米 | 南 | 简装 | 无电梯', '高楼层(共5层)1990年建板楼  -  中大槐树', '132万', '单价15816元/平米')
('https://image1.ljcdn.com/370101-inspection/a905deb7-18c2-47c0-9406-96ed2e5bde7e.JPG.296x216.jpg', '老屯铁路 中间楼层 双气+小房 过渡合适', '老屯铁路小区  | 2室1厅 | 60.36平米 | 南 | 简装 | 无电梯', '中楼层(共6层)1998年建板楼  -  匡山区', '93万', '单价15408元/平米')
('https://image1.ljcdn.com/370101-inspection/32f2ce6c-25f4-4768-af99-698f687f0984.jpg.296x216.jpg', '阳光100南邻，机关大院传达，停车方便，生活成本低', '刘长山路24号  | 2室1厅 | 65.12平米 | 南 北 | 精装', '中楼层(共5层)2002年建板楼  -  阳光100区', '118万', '单价18121元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadc82fbdbf-50d2-448b-961f-20323c745890.jpg.296x216.jpg', '恒大雅苑 精装修 两居 采光充足 环境优美 看房有钥匙', '恒大雅苑  | 2室2厅 | 97.27平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)2015年建板楼  -  西客站', '165万', '单价16964元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploade789f962-4081-460e-82db-fe2b778d56fd.jpg.296x216.jpg', '经十西路  明星小区 两室一厅  采光充足', '明星小区北区  | 2室1厅 | 65.28平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1996年建板楼  -  腊山', '110万', '单价16851元/平米')
('https://image1.ljcdn.com/370101-inspection/0086465f-97d9-470c-b4b1-b353c9cfee38.jpg.296x216.jpg', '香桔市 两室 双气 客厅有窗户 南北通透', '香桔市  | 2室1厅 | 72.23平米 | 南 北 | 精装 | 有电梯', '高楼层(共11层)2009年建板楼  -  营市街', '140万', '单价19383元/平米')
('https://image1.ljcdn.com/370101-inspection/cbdfbca1-8f49-45be-bef1-477c4eda7dcb.jpg.296x216.jpg', '西客站花园洋房，带前后小院，户型合理看房方便。', '龙湖水晶郦城  | 3室2厅 | 126.47平米 | 南 北 | 毛坯', '低楼层(共11层)2017年建板楼  -  西客站', '420万', '单价33210元/平米')
('https://image1.ljcdn.com/370101-inspection/cc394966-6519-4197-98b3-03db6480e1d1.jpg.296x216.jpg', '西客站，三馆，恒大世纪广场精装修三室', '恒大世纪广场  | 3室1厅 | 94平米 | 北 | 其他 | 有电梯', '高楼层(共32层)2018年建板楼  -  西客站', '156万', '单价16596元/平米')
('https://image1.ljcdn.com/370101-inspection/e8cdc1f9-12e2-4586-819a-519f5b67b8cc.JPG.296x216.jpg', '匡山小区 2室1厅  楼层适中', '匡山小区  | 2室1厅 | 82.41平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2000年建板楼  -  匡山区', '135万', '单价16382元/平米')
('https://image1.ljcdn.com/370101-inspection/541c3169-8557-4cec-bcdc-66527893fcb3.jpg.296x216.jpg', '经十西路 段店 精装三室 南北通透', '荣祥花园  | 3室2厅 | 121.09平米 | 南 北 | 精装 | 有电梯', '低楼层(共22层)2009年建塔楼  -  腊山', '192万', '单价15856元/平米')
('https://image1.ljcdn.com/370101-inspection/97ca1eb7-5d71-4765-8cfa-d47e3628e7d6.jpg.296x216.jpg', '凯旋新城东区，正规两室两厅，南北通透，双气新社区！', '凯旋新城东区  | 2室2厅 | 96.22平米 | 南 北 | 精装 | 有电梯', '低楼层(共28层)2013年建板楼  -  南辛庄', '199万', '单价20682元/平米')
('https://image1.ljcdn.com/370101-inspection/c78b713a-28bd-4f2d-83a8-e55305218ab3.JPG.296x216.jpg', '御景城+小三室+南北通透+证过两年+封闭社区+看房方便', '路劲御景城  | 3室2厅 | 102.93平米 | 南 北 | 其他 | 有电梯', '低楼层(共22层)2014年建板楼  -  中大槐树', '227万', '单价22054元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload169aaaad-94e9-4840-8838-6dc36f1bb792.jpg.296x216.jpg', '锦绣城一期 南北通透三居室 契税发票满两年', '中建锦绣城  | 3室2厅 | 120.11平米 | 南 北 | 毛坯 | 有电梯', '低楼层(共32层)2015年建板楼  -  西客站', '212万', '单价17651元/平米')
('https://image1.ljcdn.com/370101-inspection/4e319cdf-8523-4ac7-b2fd-8f6796bd767a.JPG.296x216.jpg', '御景城+三室+有钥匙+南北通透+证过两年+诚心卖房', '路劲御景城  | 3室2厅 | 116.94平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2012年建板楼  -  中大槐树', '265万', '单价22662元/平米')
('https://image1.ljcdn.com/370101-inspection/a04c0a8c-05bc-4cdf-9b90-56de466e51c4.jpg.296x216.jpg', '省立医院 五院槐苑花园 正规大院 停车方便', '槐苑花园  | 2室2厅 | 126.06平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2006年建板塔结合  -  营市街', '292万', '单价23164元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_uploadabecfb30-2480-444d-9238-ee717183d0ee.jpg.296x216.jpg', '视野开阔，采光充足，诚心出售，看房方便，带车位。', '中建锦绣城  | 3室2厅 | 122.84平米 | 南 北 | 简装 | 有电梯', '高楼层(共33层)2018年建板楼  -  西客站', '201万', '单价16363元/平米')
('https://image1.ljcdn.com/370101-inspection/c2e88343-fc7d-4d89-9c67-2be850cc7c3c.jpg.296x216.jpg', '绿园小区两室两厅户型大院传达好停车', '绿园小区  | 2室2厅 | 102.8平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  南辛庄', '197万', '单价19164元/平米')
('https://image1.ljcdn.com/370101-inspection/b62507ae-3847-4c07-b99f-0efdd692bb94.JPG.296x216.jpg', '阳光100大两室可改三室，带产权地下室，看房方便', '阳光100国际新城G区  | 2室2厅 | 136平米 | 南 | 其他 | 有电梯', '高楼层(共28层)2008年建塔楼  -  阳光100区', '260万', '单价19118元/平米')
('https://image1.ljcdn.com/370101-inspection/rsp_pic_upload446f47a1-6330-47b4-b5ed-7ae87ff51a84.jpg.296x216.jpg', '西客站 中建锦绣城 精装三室南北通透  户型方正 双气', '中建锦绣城  | 3室2厅 | 110平米 | 南 北 | 精装 | 有电梯', '低楼层(共33层)2016年建板楼  -  西客站', '195万', '单价17728元/平米')
('https://image1.ljcdn.com/370101-inspection/2ad0065a-4fb1-494b-997b-19ce75b49b46.jpg.296x216.jpg', '槐荫区 西客站 恒大雅苑 南北通透 采光充足', '恒大雅苑  | 3室2厅 | 112平米 | 南 北 | 精装 | 有电梯', '低楼层(共31层)2017年建板楼  -  西客站', '190万', '单价16965元/平米')
('https://image1.ljcdn.com/370101-inspection/8314d6bb-c183-41b1-8c6b-2f6a36e8e032.jpg.296x216.jpg', '劳教宿舍，南北通透三居室，户型方正，全明户型', '刘长山路24号  | 3室2厅 | 125.74平米 | 南 北 | 其他', '高楼层(共6层)2002年建板楼  -  阳光100区', '240万', '单价19088元/平米')
('https://image1.ljcdn.com/370101-inspection/b7c6bd3e-ac2b-4303-9744-d71419ea5859.jpg.296x216.jpg', '卢浮公馆三室南北通透双气，近省立医院和谐广场西市场', '卢浮公馆  | 3室2厅 | 138.57平米 | 南 北 | 其他 | 有电梯', '低楼层(共33层)2012年建板楼  -  西市场', '350万', '单价25258元/平米')
('https://image1.ljcdn.com/370101-inspection/98ae1b9e-2a9c-45a6-bbc6-cf7aa0ec77aa.jpg.296x216.jpg', '绿地国际花都两室全明户型 小区封闭式管理 人车分流', '绿地国际花都  | 2室1厅 | 89.21平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2013年建板楼  -  腊山', '148万', '单价16591元/平米')
('https://image1.ljcdn.com/370101-inspection/62ee96c7-13d3-4a45-99cf-22a02eb16f14.jpg.296x216.jpg', '新世界阳光花园南北通透大三室！', '新世界阳光花园东区  | 3室1厅 | 155.02平米 | 南 北 | 精装 | 有电梯', '中楼层(共18层)2014年建板楼  -  振兴街', '360万', '单价23223元/平米')
('https://image1.ljcdn.com/370101-inspection/0d4f459f-d668-4e12-86e6-36f82885a644.jpg.296x216.jpg', '精装三居室，户型方正，前面没遮挡，随时看房业主急售', '阳光100国际新城B区  | 3室2厅 | 117平米 | 东北 | 精装 | 有电梯', '中楼层(共12层)2004年建塔楼  -  阳光100区', '200万', '单价17095元/平米')
('https://image1.ljcdn.com/370101-inspection/71e7d652-b8ef-4ffb-8d34-4b600953ac62.jpg.296x216.jpg', '经十西路 腊山 实力伴云居 南北通透', '荣祥花园  | 2室2厅 | 106.11平米 | 南 北 | 精装 | 有电梯', '高楼层(共22层)2009年建板楼  -  腊山', '170万', '单价16022元/平米')
('https://image1.ljcdn.com/370101-inspection/381eda19-07b5-4643-a025-d6a4c2be3f38.jpg.296x216.jpg', '海右标准2室户型 精装修 无抵押产权明晰 拎包入住', '海右重华  | 2室2厅 | 94平米 | 南 | 精装 | 有电梯', '中楼层(共32层)2008年建板楼  -  省立医院', '179万', '单价19043元/平米')
('https://image1.ljcdn.com/370101-inspection/29bca7e6-7fbe-471f-8b84-a22832ee6b48.jpg.296x216.jpg', '三室朝阳户型 精装修 房产证满两年 采光充足 交通便利', '绿地国际花都  | 3室2厅 | 108.52平米 | 南 | 精装 | 有电梯', '高楼层(共33层)2012年建板楼  -  腊山', '176万', '单价16219元/平米')
('https://image1.ljcdn.com/370101-inspection/fd3c5bca-fe86-4fe0-870f-d03975562108.jpg.296x216.jpg', '西客站  三馆西侧  大尧风华盛景  现房两室', '大尧风华盛景  | 2室2厅 | 93.66平米 | 南 | 精装', '中楼层(共23层)2010年建板楼  -  西客站', '145万', '单价15482元/平米')
('https://image1.ljcdn.com/370101-inspection/e765616d-2106-4068-b033-1153ea4c2142.jpg.296x216.jpg', '绿园小区  双气  两室两厅   南北通透  多层非顶', '绿园小区  | 2室2厅 | 117.37平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2000年建板楼  -  南辛庄', '215万', '单价18319元/平米')
('https://image1.ljcdn.com/370101-inspection/decf06a8-0b8b-4086-93d7-b8b03eba5ea4.jpg.296x216.jpg', '阳光100 户型方正、低楼层，和谐广场，双气', '阳光100国际新城B区  | 4室2厅 | 141.75平米 | 东南 | 精装 | 有电梯', '低楼层(共16层)2004年建塔楼  -  阳光100区', '283万', '单价19965元/平米')
('https://image1.ljcdn.com/370101-inspection/9c83d57a-450a-4ec6-9669-b025cfc36a5c.jpg.296x216.jpg', '经十路510号交通便利配套齐全', '经十路510号  | 3室1厅 | 79.3平米 | 南 北 | 其他', '中楼层(共5层)1996年建板楼  -  南辛庄', '140万', '单价17655元/平米')
('https://image1.ljcdn.com/370101-inspection/1b6a6446-b9f8-4cbc-ab82-6c3dce82546f.jpg.296x216.jpg', '满五唯一免双税 三室精装修，基本没住过，居住舒适', '阳光100国际新城C区  | 3室2厅 | 123.69平米 | 东南 | 简装 | 有电梯', '中楼层(共16层)2003年建板塔结合  -  阳光100区', '248万', '单价20051元/平米')
