('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload593a0120-ee31-4497-ac89-45693706a7ba.jpg.296x216.jpg', '中华园多层一梯两户板楼6/7，钥匙房，满五唯一', '中华园  ', '高楼层(共7层)暂无数据  -  绿茵广场', '185万', '单价10499元/平米')
('https://image1.ljcdn.com/410100-inspection/c88364fa-8440-4e27-a67f-030c067a5396.jpg.296x216.jpg', '思念果岭一期幕府精装修一室一厅价格便宜看房方便', '睦府洋房  ', '高楼层(共4层)暂无数据  -  邙山', '55万', '单价10065元/平米')
('https://image1.ljcdn.com/410100-inspection/08ba4114-5786-49ad-b895-98053248d33c.jpg.296x216.jpg', '裕华美霖小区中间层三居室 南北通透 采光好 看房方便', '裕华美霖  ', '6层板楼  -  刘寨', '183万', '单价13434元/平米')
('https://image1.ljcdn.com/410100-inspection/da11b240-71a5-4a8b-bd26-09ebe47ec4e2.jpg.296x216.jpg', '中储花园 毛坯两房 满五唯一 无贷款', '中储花园  ', '中楼层(共11层)暂无数据  -  刘寨', '120万', '单价13581元/平米')
('https://image1.ljcdn.com/410100-inspection/test-540660c1-f3a6-40b8-9676-10d1463096a4.png.296x216.jpg', '保利玫瑰园 临贾鲁河 视野开阔 急用钱价位可谈送储藏', '保利海上五月花玫瑰园  ', '中楼层(共7层)板楼  -  北大学城', '265万', '单价19341元/平米')
('https://image1.ljcdn.com/410100-inspection/388be32c-4e2d-4792-b361-c234b146c05c.jpg.296x216.jpg', '开元路水映唐庄联排别墅 业主急售 满五年 交通便利', '水映唐庄  ', '低楼层(共3层)暂无数据  -  北大学城', '360万', '单价18948元/平米')
('https://image1.ljcdn.com/410100-inspection/74a513af-9130-4125-9e40-75e89abc0fae.jpg.296x216.jpg', '逸品香山英才街88平大两房户型方正中间楼层南北通透', '逸品香山二期北苑  ', '中楼层(共15层)板楼  -  北大学城', '145万', '单价16478元/平米')
('https://image1.ljcdn.com/410100-inspection/0d0e539c-958c-4c88-b5de-9b4ba1362524.jpg.296x216.jpg', '思念三期 电梯洋房 看房随时 有钥匙 业主诚售', '思念果岭国际社区三期岛屿生活  ', '高楼层(共6层)暂无数据  -  邙山', '140万', '单价12880元/平米')
('https://image1.ljcdn.com/410100-inspection/9875d871-b34c-4680-aa06-127c03f88e59.jpg.296x216.jpg', '电梯双气洋房 南北通透 主卧带卫生间 看房随时有钥匙', '怡丰森林湖南区  ', '高楼层(共6层)暂无数据  -  北大学城', '202万', '单价15657元/平米')
('https://image1.ljcdn.com/410100-inspection/11d20873-af9a-455d-b4ef-12b1ed5fbfed.jpg.296x216.jpg', '昌建誉峰，低密度小区洋房，公摊小，地铁口，五证齐', '昌建誉峰  ', '25层板楼  -  刘寨', '162万', '单价18000元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload48932865-ed6e-4b7a-a6a5-72eda4c89495.jpg.296x216.jpg', '地铁口   省体商圈   舒适 三方    满五唯一 南北透通', '金桂苑小区  ', '高楼层(共7层)板楼  -  省体育中心', '132万', '单价12672元/平米')
('https://image1.ljcdn.com/410100-inspection/ba779caa-ee82-482f-b919-de4e23b18d6d.jpg.296x216.jpg', '怡丰森林湖1期 6室4厅 260万', '怡丰森林湖1期  ', '低楼层(共4层)暂无数据  -  北大学城', '260万', '单价17363元/平米')
('https://image1.ljcdn.com/410100-inspection/c274b51c-5db6-44d1-8e69-c9915c38e019.jpg.296x216.jpg', '换房就是换生活森林湖有你一套绝 版户型毛坯两房朝南', '怡丰森林湖三期  ', '26层板塔结合  -  北大学城', '118万', '单价13170元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_uploadf863b839-cab8-444d-abfd-e54ea27c56e5.JPG.296x216.jpg', '大河龙城四期，电梯入户多层洋房163平方精装修300万', '大河龙城颐河原筑  ', '中楼层(共6层)暂无数据  -  北大学城', '310万', '单价19054元/平米')
('https://image1.ljcdn.com/410100-inspection/610bf274-4c78-4099-b9ad-5bcaaa2e562a.JPG.296x216.jpg', '教委北环教工小区，看房方便，户型方正', '教委北环教工小区  ', '低楼层(共7层)暂无数据  -  省体育中心', '108万', '单价11646元/平米')
('https://image1.ljcdn.com/410100-inspection/test-9b388166-f148-4d68-897a-0c1449893a8a.png.296x216.jpg', '逸品香山二期南园144平方240万一梯两户', '逸品香山二期南苑  ', '中楼层(共8层)板楼  -  北大学城', '240万', '单价16667元/平米')
('https://image1.ljcdn.com/410100-inspection/7f7ceb39-63c8-4b59-b21e-1d8574618bba.jpg.296x216.jpg', '思念果岭 环境优美 鸟语花香 大三房 诚心出售', '思念果岭悦庄  ', '低楼层(共3层)暂无数据  -  邙山', '150万', '单价12097元/平米')
('https://image1.ljcdn.com/410100-inspection/5b61c81d-6b30-4133-9d42-d2a56c9b8f40.jpg.296x216.jpg', '天河路 森林湖三期  精装双气三房 125.73㎡  170万', '怡丰森林湖三期  ', '26层板塔结合  -  北大学城', '165万', '单价13124元/平米')
('https://image1.ljcdn.com/410100-inspection/48e9b53a-1388-4fa1-b6ef-d3137b2d4cc0.jpg.296x216.jpg', '怡丰森林湖 阔气双气联排别墅 客厅挑高  带车库车位', '怡丰森林湖南区  ', '4层暂无数据  -  北大学城', '500万', '单价20211元/平米')
('https://image1.ljcdn.com/410100-inspection/17331b66-9c92-4b6a-908a-51567b428d48.jpg.296x216.jpg', '怡丰森林湖三期 精装 两房 家具家电齐全 房子是1楼的', '怡丰森林湖三期  ', '26层板塔结合  -  北大学城', '120万', '单价13484元/平米')
('https://image1.ljcdn.com/410100-inspection/609ea6df-019b-4f5e-b42f-41c561b877d7.jpg.296x216.jpg', '珠江荣景 南北通透两房 满五唯一', '珠江荣景  ', '低楼层(共27层)板楼  -  邙山', '110万', '单价12942元/平米')
('https://image1.ljcdn.com/410100-inspection/f22b5887-af0c-4630-8a24-5f4e7aed0c99.jpg.296x216.jpg', '此房满五唯一 东南朝向 楼层好 采光充足 拎包入住', '思达大河春天A区  ', '低楼层(共6层)板楼  -  绿茵广场', '226万', '单价17024元/平米')
('https://image1.ljcdn.com/410100-inspection/674b6f48-9316-4c50-b7e4-b728bc07556f.jpg.296x216.jpg', '城市北岸 3号线地铁口 多层6-7层复式 精装天然气', '城市北岸  ', '高楼层(共7层)暂无数据  -  省体育中心', '84万', '单价14602元/平米')
('https://image1.ljcdn.com/410100-inspection/f68da252-3f9a-49ed-ae68-4b29bf6a9536.jpg.296x216.jpg', '普罗旺世三期 小高层中间楼层 精装小三房', '普罗旺世佛罗伦斯东院  ', '中楼层(共11层)板塔结合  -  庙李', '195万', '单价21196元/平米')
('https://image1.ljcdn.com/410100-inspection/dc2ff4ef-7235-40d2-9811-74da522c5d95.jpg.296x216.jpg', '宏达小区，多层三楼，精装两房，满五年，送地下室', '宏达小区  ', '中楼层(共6层)暂无数据  -  省体育中心', '145万', '单价15935元/平米')
('https://image1.ljcdn.com/410100-inspection/80135dc5-f0c7-4eae-ae2e-2b5d75add47c.jpg.296x216.jpg', '联排别墅客厅挑空 前后花园 私家车库 独门独院', '天地湾禧苑  ', '2层板楼  -  北大学城', '880万', '单价29334元/平米')
('https://image1.ljcdn.com/410100-inspection/f12a89b3-ffc8-4157-8a07-b704435fae1e.jpg.296x216.jpg', '心语雅园、一梯两户、户型方正南北通透、业主着急置换', '心语雅园  ', '6层板楼  -  绿茵广场', '185万', '单价13585元/平米')
('https://image1.ljcdn.com/410100-inspection/37c79b78-149b-4f41-8f7c-11adcdee12d6.jpg.296x216.jpg', '大三房精装修，环境优美，好楼层，拎包即住', '依云小镇  ', '中楼层(共5层)暂无数据  -  邙山', '135万', '单价10159元/平米')
('https://image1.ljcdn.com/410100-inspection/5ec4faea-301d-45ef-b5ad-5efcaef78cc2.jpg.296x216.jpg', '森林湖三期  精装双气 三房 带车位出售', '怡丰森林湖三期  ', '26层板塔结合  -  北大学城', '197万', '单价15128元/平米')
('https://image1.ljcdn.com/410100-inspection/36e41e3c-f8d9-43a4-8d2d-39d544bc51fe.jpg.296x216.jpg', '天地湾 中装三室 户型方正 业主诚心出售', '天地湾佳苑  ', '高楼层(共14层)板塔结合  -  北大学城', '155万', '单价17949元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload9cff6c6c-490b-416d-90a7-e449178db7b4.jpg.296x216.jpg', '南阳路地铁口 裕华美霖 三房双卫精装 多层一楼 急售', '裕华美霖  ', '6层板楼  -  刘寨', '200万', '单价15152元/平米')
('https://image1.ljcdn.com/410100-inspection/test-4a58aa6a-8af5-4dc9-a975-231c38fc2be3.png.296x216.jpg', '逸品香山精装房子，小区环境好，看房方便', '鑫苑逸品香山  ', '高楼层(共8层)板塔结合  -  北大学城', '140万', '单价16596元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload75fc510c-e684-4fb1-a9b8-f023b8fdcc5e.jpg.296x216.jpg', '地铁口  省体育商圈   满五唯一住房 户型南北透通', '金蓝湾  ', '低楼层(共18层)塔楼  -  省体育中心', '162万', '单价16149元/平米')
('https://image1.ljcdn.com/410100-inspection/1f1ad3e0-d5d3-4527-a90b-21ea86725272.JPG.296x216.jpg', '金蓝湾 双气社区 精装128平三房', '金蓝湾  ', '高楼层(共18层)塔楼  -  省体育中心', '180万', '单价14063元/平米')
('https://image1.ljcdn.com/410100-inspection/462729b0-bf90-4891-b11b-6c0fa197fd8f.jpg.296x216.jpg', '此房一梯两户，送一个露天小阳台，南北通透三房', '普罗旺世佛罗伦斯西院  ', '高楼层(共6层)板楼  -  庙李', '185万', '单价20259元/平米')
('https://image1.ljcdn.com/410100-inspection/d336620e-0a8e-4fb7-ba15-729c83cd63db.JPG.296x216.jpg', '省体旁 冠 军花园 南北通透精装两室 送地下室 诚心售', '冠军花园  ', '高楼层(共6层)暂无数据  -  索凌路北段', '135万', '单价14050元/平米')
('https://image1.ljcdn.com/410100-inspection/faa54c96-e6ae-49d9-ad4e-fab96bde62c1.JPG.296x216.jpg', '英才街鑫苑逸品香山，两房两厅，精装修急售', '逸品香山二期南苑  ', '低楼层(共16层)板楼  -  北大学城', '125万', '单价15244元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload0d2c9aea-8225-44f1-888a-5a9a5dc78f55.jpg.296x216.jpg', '业主诚心出售  交通便利  看房方便', '珠江荣景  ', '低楼层(共27层)暂无数据  -  邙山', '145万', '单价13810元/平米')
('https://image1.ljcdn.com/410100-inspection/5fdf56a2-e788-4fcd-8657-e532510e7fe9.jpg.296x216.jpg', '坐落在公园的别墅，买房看了普罗在决定', '普罗旺世七期温泉别墅  ', '32层板楼  -  庙李', '620万', '单价30393元/平米')
('https://image1.ljcdn.com/410100-inspection/test-10bb16e8-991c-41d1-aba8-829a87f40faa.png.296x216.jpg', '南阳路裕华文汇 多层二楼大三房 户型通透 业主诚心卖', '裕华文汇  ', '低楼层(共7层)暂无数据  -  刘寨', '162万', '单价12625元/平米')
('https://image1.ljcdn.com/410100-inspection/f3e4d014-dbe4-41fc-b13b-f0559ca760ff.JPG.296x216.jpg', '精装修  带地暖  带15平方地下室 看房提前联系', '裕华美欣  ', '中楼层(共12层)板楼  -  省体育中心', '125万', '单价14205元/平米')
('https://image1.ljcdn.com/410100-inspection/bb34ca5c-6fc1-4051-9ca0-1d0921660d14.jpg.296x216.jpg', '南阳路情景博士园，户型好，采光充足，楼层好', '情景博士园  ', '17层板塔结合  -  绿茵广场', '140万', '单价14584元/平米')
('https://image1.ljcdn.com/410100-inspection/8ebdbdb0-e2ac-4f5a-b4d0-d4a6a2a3857b.jpg.296x216.jpg', '省体中 心 全明两居室 中间位置 契税满五年  诚心出售', '珠江荣景  ', '高楼层(共25层)暂无数据  -  邙山', '109万', '单价12097元/平米')
('https://image1.ljcdn.com/410100-inspection/test-b2a1a415-318f-469d-9b0f-735cdc42baf8.png.296x216.jpg', '逸品香山南苑精装修南北向三居室、新装修、中间楼层', '逸品香山二期南苑  ', '中楼层(共15层)板楼  -  北大学城', '150万', '单价16725元/平米')
('https://image1.ljcdn.com/410100-inspection/93118bda-5f2e-4d39-aca9-d25f45d2444a.jpg.296x216.jpg', '急卖换房，南阳路地铁口，大河春天旁，拎包入住', '南阳路房管局家属院  ', '高楼层(共6层)暂无数据  -  绿茵广场', '90万', '单价14424元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload001d0c25-fa43-4c35-9cc5-f1ee68a84346.JPG.296x216.jpg', '花园路地铁口 南北通透 2室2厅 纯毛坯业主诚心出售', '天地湾晴苑  ', '高楼层(共14层)板塔结合  -  北大学城', '137万', '单价16708元/平米')
('https://image1.ljcdn.com/410100-inspection/43457622-acc1-41ce-a29a-5f71c323f1f7.jpg.296x216.jpg', '北大学城 中原桂冠 1/2楼复式带花园露台 送车位', '中原桂冠  ', '低楼层(共3层)暂无数据  -  北大学城', '355万', '单价19956元/平米')
('https://image1.ljcdn.com/410100-inspection/8e49876e-63d6-487a-986f-1ca591033306.jpg.296x216.jpg', '1T2户小三房。南北通透，毛坯房，可根据自己喜好装修', '天地湾佳苑  ', '低楼层(共8层)板塔结合  -  北大学城', '160万', '单价18391元/平米')
('https://image1.ljcdn.com/410100-inspection/4dda25e1-55a9-4fe5-af72-e205436fefa1.jpg.296x216.jpg', '满五不唯一，带电梯，南北通透，中间楼层', '普罗旺世佛罗伦斯东院  ', '中楼层(共11层)板塔结合  -  庙李', '190万', '单价20880元/平米')
('https://image1.ljcdn.com/410100-inspection/97e3e4bb-4112-4f1b-92ff-14a8dd193d99.JPG.296x216.jpg', '三号线旁 良运花园 满五年 大两房 温馨装修 送地下室', '良运花园  ', '低楼层(共6层)暂无数据  -  刘寨', '128万', '单价13265元/平米')
('https://image1.ljcdn.com/410100-inspection/test-10de583a-b2a5-483f-8f90-7c1d72b770d3.png.296x216.jpg', '逸品香山二期北苑  双气 南北通透 精装三室 看房随时', '逸品香山二期北苑  ', '低楼层(共15层)板楼  -  北大学城', '150万', '单价16686元/平米')
('https://image1.ljcdn.com/410100-inspection/cbb93452-a247-44be-99e2-4f6da99b8945.jpg.296x216.jpg', '森林湖电梯房  刚需精装2房 中间楼层', '怡丰森林湖三期  ', '中楼层(共26层)暂无数据  -  北大学城', '118万', '单价13883元/平米')
('https://image1.ljcdn.com/410100-inspection/914b6284-cd5a-4a76-956d-560a79b9c7c4.jpg.296x216.jpg', '此房南北通透，格局好，大阳台，全落地窗，视野宽阔。', '金蓝湾  ', '高楼层(共14层)塔楼  -  省体育中心', '125万', '单价16641元/平米')
('https://image1.ljcdn.com/410100-inspection/test-5cffa643-76be-43f3-a55f-1e29f433ba45.png.296x216.jpg', '天地湾晴苑英才街大四居，9+10客厅挑高大复式！', '天地湾晴苑  ', '高楼层(共6层)板楼  -  北大学城', '455万', '单价23334元/平米')
('https://image1.ljcdn.com/410100-inspection/59d48e8d-3095-4e2a-957a-1038ef171034.jpg.296x216.jpg', '低楼层加12平的地下室，诚心出售', '裕华文汇  ', '低楼层(共7层)暂无数据  -  刘寨', '195万', '单价13772元/平米')
('https://image1.ljcdn.com/410100-inspection/c92ce90b-e903-46a3-9d67-5279d0a2b7e5.jpg.296x216.jpg', '金杯路正商金杯家园 多层通透两房 即买即住', '金杯家园  ', '中楼层(共6层)暂无数据  -  庙李', '115万', '单价15334元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload1d00e77a-03b2-47f0-8024-8bcecf6d71d8.jpg.296x216.jpg', '省体旁，裕华美欣小三房+装修+没住过人+双地铁口', '裕华美欣  ', '中楼层(共27层)板楼  -  省体育中心', '143万', '单价14865元/平米')
('https://image1.ljcdn.com/410100-inspection/801b9d1e-8c4a-4227-b1e8-7dbcda96c973.jpg.296x216.jpg', '思念果岭三期  电梯洋房 临湖 看房有钥匙', '思念果岭国际社区三期岛屿生活  ', '高楼层(共6层)暂无数据  -  邙山', '93万', '单价11546元/平米')
('https://image1.ljcdn.com/410100-inspection/8a4e1dd9-75ff-4c9d-a064-439df6d0c13e.JPG.296x216.jpg', '税费低  业主诚心出售   看房方便', '省七建家属院  ', '高楼层(共7层)暂无数据  -  省体育中心', '110万', '单价11341元/平米')
('https://image1.ljcdn.com/410100-inspection/860565cd-7e99-4db5-b7c9-3de57541dbcd.JPG.296x216.jpg', '南北通透 采光好 价格真心便宜', '华润城市知音  ', '6层板楼  -  绿茵广场', '126万', '单价14158元/平米')
('https://image1.ljcdn.com/410100-inspection/rsp_pic_upload93396157-eae1-4a01-8e85-efa1d25283af.jpg.296x216.jpg', '贾鲁河北保利海上五月花，毛坯四房送地下室', '保利海上五月花玫瑰园  ', '低楼层(共6层)板楼  -  北大学城', '360万', '单价25000元/平米')
('https://image1.ljcdn.com/410100-inspection/5b4b4d52-ddcd-4e87-b339-9f464663c5f2.jpg.296x216.jpg', '森林湖一期 洋房 看房随时 精装小三房', '怡丰森林湖1期  ', '高楼层(共6层)暂无数据  -  北大学城', '136万', '单价15561元/平米')
('https://image1.ljcdn.com/410100-inspection/411e0c98-df48-43ab-9b5d-e93ea5585485.jpg.296x216.jpg', '天地湾三期佳苑刚需小三室精装修双气电梯小高层', '天地湾佳苑  ', '低楼层(共14层)板塔结合  -  北大学城', '148万', '单价17077元/平米')
('https://image1.ljcdn.com/410100-inspection/f6012cbd-4a24-4822-9892-82dfac8dbfce.JPG.296x216.jpg', '地铁口，朝东户型，楼层适中采光好，交通便利', '昌建誉峰  ', '21层板楼  -  刘寨', '100万', '单价17042元/平米')
('https://image1.ljcdn.com/410100-inspection/d9006003-1f7d-4865-ba7c-d9015a035b6e.JPG.296x216.jpg', '迎宾路  花园路  甲六院  诚心出售', '甲六院  ', '中楼层(共12层)暂无数据  -  北大学城', '79万', '单价12951元/平米')
('https://image1.ljcdn.com/410100-inspection/aa871466-b7f2-4f21-ae31-1965fc47a163.jpg.296x216.jpg', '惠济北大学城大河龙城四期南向小三居', '大河龙城颐河原筑  ', '低楼层(共15层)暂无数据  -  北大学城', '150万', '单价15280元/平米')
('https://image1.ljcdn.com/410100-inspection/06bb02b8-289c-40b5-8c47-0eb4238f38a5.jpg.296x216.jpg', '联排别墅业主百万精装，抛泪出售，送家具家电', '怡丰森林湖南区  ', '低楼层(共3层)暂无数据  -  北大学城', '650万', '单价19424元/平米')
('https://image1.ljcdn.com/410100-inspection/4935ce6c-a89b-4af7-93f9-7a11ee15417d.jpg.296x216.jpg', '天地湾禧苑上叠别墅，双气双水，送阁楼，独立私家电梯', '天地湾禧苑  ', '上叠(共4层)板楼  -  北大学城', '650万', '单价23898元/平米')
('https://image1.ljcdn.com/410100-inspection/8cb35fb4-b5d6-4108-84dc-918a30f3874b.jpg.296x216.jpg', '甲六院 南北通透2房 精装修 随时看房', '甲六院  ', '高楼层(共12层)暂无数据  -  北大学城', '120万', '单价13503元/平米')
('https://image1.ljcdn.com/410100-inspection/ae72782e-c6b0-4e5c-bb27-d03949ffdf9b.JPG.296x216.jpg', '裕华美霖 地铁 下沉复试 多层低密度小区 安静不临路', '裕华美霖  ', '6层板楼  -  刘寨', '138万', '单价17828元/平米')
('https://image1.ljcdn.com/410100-inspection/c8e10003-ae10-4170-9d39-cc3a3fc3e05b.jpg.296x216.jpg', '南阳路 单位家属院 多层南北通透小两室', '南阳路房管局家属院  ', '高楼层(共6层)暂无数据  -  绿茵广场', '108万', '单价17420元/平米')
('https://image1.ljcdn.com/410100-inspection/c02b3b71-b61d-4117-9753-67808756821a.jpg.296x216.jpg', '思念果岭一期中装的两室一厅85.4平120万一楼带院子', '睦府洋房  ', '低楼层(共4层)暂无数据  -  邙山', '120万', '单价14052元/平米')
('https://image1.ljcdn.com/410100-inspection/c5b74068-536d-4845-a85f-d444e7937ed1.jpg.296x216.jpg', '怡丰森林湖1期 多层洋房 南北通透户型 随时看房', '怡丰森林湖1期  ', '中楼层(共6层)暂无数据  -  北大学城', '135万', '单价15169元/平米')
('https://image1.ljcdn.com/410100-inspection/40b6be8a-868d-4702-9483-eb71f8e79fc2.jpg.296x216.jpg', '不委屈孩子就买普罗旺世，你最理想的选择。', '普罗旺世七期温泉别墅  ', '32层板楼  -  庙李', '540万', '单价26528元/平米')
('https://image1.ljcdn.com/410100-inspection/23ef9939-73a0-4928-b65f-0278dcea1276.jpg.296x216.jpg', '英才街 北大学城 观景洋房 双气电梯', '保利海上五月花玫瑰园  ', '高楼层(共7层)板楼  -  北大学城', '280万', '单价20438元/平米')
('https://image1.ljcdn.com/410100-inspection/bd9cc369-e738-4f98-a87e-6f5e70cf7a49.jpg.296x216.jpg', '邙山教委家属院  南北大两房  诚意出售', '邙山教委家属院  ', '中楼层(共7层)暂无数据  -  刘寨', '118万', '单价11920元/平米')
('https://image1.ljcdn.com/410100-inspection/d2ee9fd1-657b-46f7-b7f7-e021f4aeb2d6.jpg.296x216.jpg', '中华园、满五年、黄 金楼层、拎包入住、诚心出售', '中华园  ', '中楼层(共7层)暂无数据  -  绿茵广场', '135万', '单价12847元/平米')
('https://image1.ljcdn.com/410100-inspection/ad6407a9-726e-41cf-8ac7-d66f5f0d42c4.jpg.296x216.jpg', '金蓝湾小区双气大三房满五唯一 即买即住无贷款', '金蓝湾  ', '中楼层(共18层)塔楼  -  省体育中心', '175万', '单价13706元/平米')
('https://image1.ljcdn.com/410100-inspection/test-0240d43b-fa92-437e-a611-dad1d0f9d442.png.296x216.jpg', '房子是现房。满五年不唯一，精装修，即买即住', '新青年小区  ', '中楼层(共11层)暂无数据  -  北大学城', '52万', '单价13779元/平米')
('https://image1.ljcdn.com/410100-inspection/30bdc0bf-a99b-48e4-9ed4-e95d563f3ee7.jpg.296x216.jpg', '逸品香山二期南苑双气 南北通透 中间楼层 采光无遮挡', '逸品香山二期南苑  ', '中楼层(共15层)板楼  -  北大学城', '146万', '单价16479元/平米')
('https://image1.ljcdn.com/410100-inspection/00ae90c6-959e-4f1d-86c6-803a5738fb86.JPG.296x216.jpg', '中间楼层，视野开阔，房子没有差额税，可以随时签约', '普罗旺世七期温泉别墅  ', '32层板楼  -  庙李', '550万', '单价26961元/平米')
('https://image1.ljcdn.com/410100-inspection/ee774f34-1799-4841-9ad4-332abb308234.jpg.296x216.jpg', '思念果岭 悦庄8区上叠别墅 电梯入户 送前后露台+车位', '思念果岭悦庄  ', '中楼层(共5层)暂无数据  -  邙山', '399万', '单价14060元/平米')
('https://image1.ljcdn.com/410100-inspection/1e4fe7b4-eb95-4288-a9b7-a94ab974a9e3.jpg.296x216.jpg', '精装修大平层 满五唯一无 税 随时可看房', '华润城市知音  ', '6层板楼  -  绿茵广场', '180万', '单价13689元/平米')
('https://image1.ljcdn.com/410100-inspection/aa0a7160-4dc4-4889-9dcb-050f88809f3f.jpg.296x216.jpg', '永威迎宾府！中式装修两房！满2年！人车分流！', '永威迎宾府  ', '低楼层(共18层)暂无数据  -  北大学城', '158.6万', '单价17292元/平米')
('https://image1.ljcdn.com/410100-inspection/1ff74065-78e2-4604-8a53-5be32af7130f.jpg.296x216.jpg', '南北通透 多层大2房 使用面积大，客厅带落地阳台 急售', '裕华第九城市  ', '中楼层(共6层)板楼  -  省体育中心', '150万', '单价15152元/平米')
('https://image1.ljcdn.com/410100-inspection/278e7621-e56c-4d06-9f11-f12184aa11f2.jpg.296x216.jpg', '普罗旺世佛罗伦斯西院 优质三房 楼层中间', '普罗旺世佛罗伦斯西院  ', '中楼层(共6层)板楼  -  庙李', '260万', '单价25243元/平米')
('https://image1.ljcdn.com/410100-inspection/test-b33205ad-fdbc-45db-a838-11585550eb87.png.296x216.jpg', '房子满5年，贷款有十万左右，精装修，家具家电全送', '普罗旺世罗曼维森西院  ', '中楼层(共5层)板楼  -  庙李', '310万', '单价22564元/平米')
('https://image1.ljcdn.com/410100-inspection/849625cd-2c98-40f5-8d9a-babba9db7ed6.jpg.296x216.jpg', '标准的大四房   南北通透   看房方便', '郑大四附院家属院  ', '高楼层(共6层)暂无数据  -  省体育中心', '218万', '单价12685元/平米')
('https://image1.ljcdn.com/410100-inspection/b24b82c2-ec3c-4b7a-b7ca-847b4264a525.jpg.296x216.jpg', '思念果岭悦庄-3室2厅2卫,180万，电梯洋房，南北通透！', '思念果岭悦庄  ', '中楼层(共6层)暂无数据  -  邙山', '178万', '单价13384元/平米')
