('https://image1.ljcdn.com/500000-inspection/a722fb2e-dcce-47f4-aa2a-a0fda1d4ef66.jpg.296x216.jpg', '鼎山丽景+带屋顶花园+一梯两户', '鼎山丽景  | 2室2厅 | 83.4平米 | 东 | 其他 | 有电梯', '高楼层(共4层)2013年建板楼  -  东部新城', '51万', '单价6116元/平米')
('https://image1.ljcdn.com/500000-inspection/833e499c-6c86-43ae-bf89-30b40a40f86a.jpg.296x216.jpg', '津南明珠，精装三室两厅，看中庭，户型方正', '津南明珠  | 3室2厅 | 133平米 | 东南 | 其他 | 无电梯', '中楼层(共7层)2007年建板楼  -  琅山片区', '56万', '单价4211元/平米')
('https://image1.ljcdn.com/500000-inspection/c1d88af9-e971-41b3-9f5f-8001856f38cb.jpg.296x216.jpg', '西西里   三室洋房带装修    带花园', '西西里  | 3室2厅 | 138.28平米 | 东 | 精装 | 无电梯', '低楼层(共4层)2010年建板楼  -  东部新城', '128万', '单价9257元/平米')
('https://image1.ljcdn.com/500000-inspection/b959a971-c8b1-4a68-a5a8-ae7403f4826b.jpg.296x216.jpg', '锦江半岛精装三室  带入户花园', '锦江半岛  | 4室2厅 | 102.67平米 | 南 | 精装 | 有电梯', '地下室(共30层)2012年建塔楼  -  东部新城', '86万', '单价8377元/平米')
('https://image1.ljcdn.com/500000-inspection/9c91111a-e390-4723-8fa5-a7151c4a916b.jpg.296x216.jpg', '东部新城清水三室双卫+看江+大阳台', '东城中央  | 3室2厅 | 128平米 | 东南 | 毛坯 | 有电梯', '低楼层(共30层)2010年建塔楼  -  东部新城', '88万', '单价6875元/平米')
('https://image1.ljcdn.com/500000-inspection/af3f069b-2669-4cb1-9c08-c11f88e49899.jpg.296x216.jpg', '金科公园城正规三室两厅两卫户型好', '金科中央公园城  | 3室2厅 | 111.19平米 | 东南 南 | 其他', '高楼层(共31层)暂无数据  -  滨江新城', '88万', '单价7915元/平米')
('https://image1.ljcdn.com/500000-inspection/c808a4d4-6c5e-4fcd-9f2c-b6cda0616a94.jpg.296x216.jpg', '御景华庭清水三室两厅两卫出售。', '御景华庭  | 3室2厅 | 113.91平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2010年建塔楼  -  祥瑞片区', '85万', '单价7463元/平米')
('https://image1.ljcdn.com/500000-inspection/7d6ec519-a1fd-4b87-aee8-6563697f9208.jpg.296x216.jpg', '精装修，采光好，户型方正，看江看中庭。', '东城中央  | 2室1厅 | 82平米 | 东 | 其他 | 有电梯', '高楼层(共33层)2010年建塔楼  -  东部新城', '62万', '单价7561元/平米')
('https://image1.ljcdn.com/500000-inspection/84a52c89-eb3e-4bb6-a5f1-c366a4c0221b.jpg.296x216.jpg', '时代港湾带装修套二，随时看房。', '时代港湾  | 2室2厅 | 58.06平米 | 东 | 其他', '中楼层(共33层)2015年建塔楼  -  滨江中路', '50万', '单价8612元/平米')
('https://image1.ljcdn.com/500000-inspection/191eb87d-12f4-464c-849c-a5c4e0c125e4.jpg.296x216.jpg', '江津长城路带装修三室带平台证满两年', '长城路329号  | 3室2厅 | 146.05平米 | 东 | 精装', '低楼层(共7层)暂无数据  -  西段', '46.8万', '单价3205元/平米')
('https://image1.ljcdn.com/500000-inspection/3c62b0f8-b80a-44e3-8440-81d83795131f.jpg.296x216.jpg', '祥瑞城阔景高层 清水三室两厅两卫 看中庭', '祥瑞城  | 3室2厅 | 95.75平米 | 东南 | 毛坯', '中楼层(共33层)塔楼  -  滨江新城', '70万', '单价7311元/平米')
('https://image1.ljcdn.com/500000-inspection/b1046101-cd39-4c06-9569-ff5f077f5233.jpg.296x216.jpg', '金科公园城清水三房两卫+优质房出售', '金科中央公园城  | 3室2厅 | 103平米 | 东 | 毛坯', '低楼层(共34层)2015年建塔楼  -  滨江新城', '78万', '单价7573元/平米')
('https://image1.ljcdn.com/500000-inspection/52a35fec-c81e-4129-a95c-3864c33e6777.jpg.296x216.jpg', '步行街旁出脚方便，三室带双阳台', '时代广场  | 3室2厅 | 100.76平米 | 北 | 其他 | 无电梯', '高楼层(共8层)2002年建塔楼  -  老城区', '53.8万', '单价5340元/平米')
('https://image1.ljcdn.com/500000-inspection/2a0bbcf7-c603-414f-8a19-6c96d48d156e.jpg.296x216.jpg', '地处通泰门适合做生意客户低楼层有客户推荐', '滨江中路7-1栋  | 3室2厅 | 115.84平米 | 西北 | 其他', '低楼层(共7层)板楼  -  老城区', '46.5万', '单价4015元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload03821a6b-f9df-44a5-836a-e72e39230dab.jpg.296x216.jpg', '御景华庭清水房两室，可以按照自己喜欢的风格装修', '御景华庭  | 2室1厅 | 69.94平米 | 南 | 毛坯 | 有电梯', '中楼层(共33层)2010年建塔楼  -  祥瑞片区', '52万', '单价7435元/平米')
('https://image1.ljcdn.com/500000-inspection/52c82afd-3fe4-4ea3-84aa-01168457d64a.jpg.296x216.jpg', '城南住家装修四房  有家具家电 看房方便', '城南  | 3室2厅 | 124.97平米 | 东南 | 精装 | 无电梯', '中楼层(共10层)1993年建板楼  -  老城区', '50万', '单价4001元/平米')
('https://image1.ljcdn.com/500000-inspection/8945b6a7-93c8-470b-b482-d6439070032b.jpg.296x216.jpg', '沁园春步行房清水两室两厅两卫诚心出售', '沁园春  | 2室2厅 | 81.81平米 | 南 | 其他 | 有电梯', '中楼层(共7层)2009年建板楼  -  东部新城', '49.8万', '单价6088元/平米')
('https://image1.ljcdn.com/500000-inspection/3c051218-ba1a-49d0-a57c-3c8ad20cc957.jpg.296x216.jpg', '四不挨 两室两厅一卫 带平台 证满两年 出售', '四不挨  | 2室2厅 | 73.43平米 | 北 | 简装', '低楼层(共9层)2000年建塔楼  -  老城区', '33.8万', '单价4604元/平米')
('https://image1.ljcdn.com/500000-inspection/9d4e0483-1a73-4490-93b2-f0e0745da8b4.jpg.296x216.jpg', '滨江新城，清水洋房，可塑性强，可随意装修', '祥瑞城  | 3室2厅 | 106平米 | 东 | 其他', '低楼层(共6层)板楼  -  滨江新城', '105万', '单价9906元/平米')
('https://image1.ljcdn.com/500000-inspection/486d36c3-75b2-443f-b128-e6d8d2abd0d2.jpg.296x216.jpg', '乾和珑湾  小高层 三室两厅  客厅看中庭', '乾和珑湾  | 3室1厅 | 103.02平米 | 东 | 其他', '低楼层(共10层)板楼  -  滨江新城', '88万', '单价8543元/平米')
('https://image1.ljcdn.com/500000-inspection/7ec324ef-159f-4959-8300-f1fc9271e1fa.jpg.296x216.jpg', '骑龙山庄 带装修四室 提前联系 可以看房', '骑龙山庄  | 4室2厅 | 174平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2006年建塔楼  -  琅山片区', '56万', '单价3219元/平米')
('https://image1.ljcdn.com/500000-inspection/4eb92449-294d-4e6f-9adf-d885ce3d57bd.jpg.296x216.jpg', '德高明仕城精装三室，低楼层，户型经典，拎包入住', '德高名仕城  | 3室2厅 | 122平米 | 东南 | 其他 | 无电梯', '中楼层(共7层)板楼  -  西段', '55万', '单价4509元/平米')
('https://image1.ljcdn.com/500000-inspection/13814b33-11cd-440c-b369-6a40c06c18a0.jpg.296x216.jpg', '半岛明珠 带装修洋房 三室两厅两卫', '半岛明珠  | 3室2厅 | 133.4平米 | 东南 | 其他 | 无电梯', '低楼层(共6层)2009年建板楼  -  东部新城', '115万', '单价8621元/平米')
('https://image1.ljcdn.com/500000-inspection/5d20d756-2aa8-4ced-b46b-a8da94fa5b75.jpg.296x216.jpg', '明月天意两室清水房户型方正采光充足', '明月天意  | 2室1厅 | 75.17平米 | 南 | 其他', '低楼层(共31层)暂无数据  -  东部新城', '51.8万', '单价6892元/平米')
('https://image1.ljcdn.com/500000-inspection/6e181e64-1c39-4340-9dcc-66090cf0dff8.jpg.296x216.jpg', '渝津花园住家电梯三房带装修家电出售！', '渝津花园  | 3室2厅 | 103.5平米 | 东 | 精装 | 有电梯', '低楼层(共26层)2005年建塔楼  -  西段', '55万', '单价5315元/平米')
('https://image1.ljcdn.com/500000-inspection/74f5a93d-b17b-4b01-b5c8-97e3f9c08c20.jpg.296x216.jpg', '跃层结构，清水，按照自己的风格来装修，有钥匙方便看', '御景华庭  | 3室2厅 | 65.55平米 | 东 | 其他 | 有电梯', '低楼层(共34层)2010年建塔楼  -  祥瑞片区', '74万', '单价11290元/平米')
('https://image1.ljcdn.com/500000-inspection/708f3d85-b5be-43ed-811c-9a9ad1ebcfc1.jpg.296x216.jpg', '西西里 电梯房 清水房，三室两卫。', '西西里  | 3室2厅 | 116平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)2013年建塔楼  -  东部新城', '75万', '单价6466元/平米')
('https://image1.ljcdn.com/500000-inspection/d3c202de-e0b6-4fcb-9c97-fb2445d9e246.jpg.296x216.jpg', '该小区是祥瑞开发的房子，小区位置好、交通方便', '云鼎阳光  | 3室2厅 | 110平米 | 东 | 其他 | 有电梯', '高楼层(共33层)2014年建塔楼  -  东门', '86万', '单价7819元/平米')
('https://image1.ljcdn.com/500000-inspection/d50daeae-aeba-4d6a-b44c-c88b13742721.jpg.296x216.jpg', '东城中.央精装3房看中庭，家电齐全', '东城中央  | 3室1厅 | 124平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2010年建塔楼  -  东部新城', '93.8万', '单价7565元/平米')
('https://image1.ljcdn.com/500000-inspection/529e3e16-bb05-4dec-85d5-e14a3700976c.jpg.296x216.jpg', '精装    4室   可看江   户型方正', '祥和佳苑  | 4室2厅 | 141.69平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)2012年建塔楼  -  滨江中路', '128万', '单价9034元/平米')
('https://image1.ljcdn.com/500000-inspection/e77a2e04-5b58-40fe-8faa-075047dfe00c.jpg.296x216.jpg', '金科公园城小三房，满2年，证在手', '金科中央公园城  | 3室1厅 | 103平米 | 东 | 其他', '中楼层(共34层)2015年建塔楼  -  滨江新城', '88万', '单价8544元/平米')
('https://image1.ljcdn.com/500000-inspection/2976fd47-8ee9-4612-9e0a-40e00dcad8a6.jpg.296x216.jpg', '该房为住家精装修跃层，采光户型俱佳，使用面积大。', '城海滨江春城  | 4室2厅 | 60平米 | 南 | 精装', '高楼层(共9层)板楼  -  滨江新城', '88.8万', '单价14800元/平米')
('https://image1.ljcdn.com/500000-inspection/b5431823-40ce-41f3-ba25-60295c123fd3.jpg.296x216.jpg', '滨江春城洋房跃层,带装修出售。', '城海滨江春城  | 3室2厅 | 60.14平米 | 东 | 精装', '高楼层(共9层)板楼  -  滨江新城', '83万', '单价13802元/平米')
('https://image1.ljcdn.com/500000-inspection/aaa1aafb-1e2f-4933-995c-efedaf367d6a.jpg.296x216.jpg', '诚心出售云鼎阳光精装房一室一厅', '云鼎阳光  | 1室1厅 | 51.1平米 | 东 | 其他 | 有电梯', '低楼层(共32层)2014年建塔楼  -  东门', '48.5万', '单价9492元/平米')
('https://image1.ljcdn.com/500000-inspection/19572f27-0bc5-404c-8efe-19c925fef3ee.jpg.296x216.jpg', '碧水龙泉带装修两房，带家具家电', '碧水龙泉  | 2室2厅 | 83.37平米 | 东 | 其他 | 有电梯', '中楼层(共32层)2010年建塔楼  -  东部新城', '58万', '单价6957元/平米')
('https://image1.ljcdn.com/500000-inspection/9ecec43a-cb4d-4148-9bba-35c1e31484d9.jpg.296x216.jpg', '西西里 电梯三房 看江 户型方正 证满两年', '西西里  | 3室2厅 | 90平米 | 东 | 精装 | 有电梯', '中楼层(共33层)2013年建塔楼  -  东部新城', '70万', '单价7778元/平米')
('https://image1.ljcdn.com/500000-inspection/d5aa899e-58ff-4bb4-9355-65cf1c23559f.jpg.296x216.jpg', '御景华庭带装修花园洋房，三室带书房', '御景华庭  | 3室2厅 | 105.68平米 | 南 | 精装 | 有电梯', '高楼层(共6层)2010年建板楼  -  祥瑞片区', '113万', '单价10693元/平米')
('https://image1.ljcdn.com/500000-inspection/091c5655-870b-47a2-885d-83b3ea825e51.jpg.296x216.jpg', '阳光青城   带装修   三室两厅两卫', '阳光青城  | 3室2厅 | 101.17平米 | 东 | 精装 | 有电梯', '高楼层(共33层)2011年建塔楼  -  琅山片区', '82万', '单价8106元/平米')
('https://image1.ljcdn.com/500000-inspection/3d05df29-c183-4127-bb3f-34b149185d39.jpg.296x216.jpg', '水木年华紫香亭，位置好，单价总价便宜，', '水木年华紫香亭  | 3室2厅 | 104平米 | 东南 | 其他 | 有电梯', '高楼层(共12层)2006年建塔楼  -  老城区', '55万', '单价5289元/平米')
('https://image1.ljcdn.com/500000-inspection/9d065a19-3ae0-4fbf-9e9c-ddba88bfc66d.jpg.296x216.jpg', '迷你星座 装修三室带书房，带家具家电 带车位', '迷你星座  | 4室2厅 | 140平米 | 南 北 | 精装 | 有电梯', '高楼层(共33层)2007年建塔楼  -  老城区', '95万', '单价6786元/平米')
('https://image1.ljcdn.com/500000-inspection/606b61e2-4047-4b9a-b301-94b4b304e78b.jpg.296x216.jpg', '住家装修正三房两卫，保持好户型方正', '云鼎阳光  | 3室1厅 | 103平米 | 东 | 精装 | 有电梯', '低楼层(共32层)2014年建塔楼  -  东门', '92.6万', '单价8991元/平米')
('https://image1.ljcdn.com/500000-inspection/d0ff5299-960d-4588-b295-f71c4a44c26d.jpg.296x216.jpg', '带装修，3室，错层结构，带家电家具，鹏程花园', '鹏程花园  | 4室2厅 | 171.5平米 | 东 | 精装 | 无电梯', '高楼层(共6层)2003年建板楼  -  老城区', '65.8万', '单价3837元/平米')
('https://image1.ljcdn.com/500000-inspection/29cab5e6-21a9-40a9-bcd1-129337404ad7.jpg.296x216.jpg', '户型方正，采光好，住家装修，正四房', '陈家花园  | 4室2厅 | 177.4平米 | 南 | 精装', '高楼层(共7层)2000年建板楼  -  西段', '70.8万', '单价3991元/平米')
('https://image1.ljcdn.com/500000-inspection/b19eddf4-285a-44ad-a028-7c2ff9ed08f3.jpg.296x216.jpg', '雍山郡电梯入户花园洋房，三房两卫送露台，采光好', '雍山郡  | 3室2厅 | 99.65平米 | 南 | 其他', '中楼层(共5层)暂无数据  -  琅山片区', '75万', '单价7527元/平米')
('https://image1.ljcdn.com/500000-inspection/2103986c-e86d-4f8d-9306-71961a77bab6.jpg.296x216.jpg', '鹏程花园  三层别墅房   带私家车位', '鹏程花园  | 5室2厅 | 381.75平米 | 北 | 精装 | 无电梯', '3层暂无数据  -  老城区', '195万', '单价5109元/平米')
('https://image1.ljcdn.com/500000-inspection/dd5a4bdc-c4e3-4d91-81ae-846301c9548d.jpg.296x216.jpg', '东江美景 三跃 看江 带屋顶花园 证满两年 出售', '东江美景  | 6室2厅 | 137.97平米 | 东 | 精装 | 有电梯', '高楼层(共24层)2011年建板楼  -  东部新城', '188万', '单价13627元/平米')
('https://image1.ljcdn.com/500000-inspection/65129a85-5c0a-4b9c-9f7d-b6e4563fb0ad.jpg.296x216.jpg', '小西门中医院家属院三房两厅出售', '小西门  | 3室1厅 | 109平米 | 东 | 精装', '中楼层(共8层)暂无数据  -  西段', '53万', '单价4863元/平米')
('https://image1.ljcdn.com/500000-inspection/6430d488-9cf1-40f7-9569-473fb7d055b4.jpg.296x216.jpg', '江畔如歌  清水三室 户型方正 采光好', '江畔如歌  | 3室2厅 | 122.96平米 | 东 东南 | 其他 | 有电梯', '低楼层(共32层)2010年建塔楼  -  东部新城', '83.9万', '单价6824元/平米')
('https://image1.ljcdn.com/500000-inspection/5f14aea4-d780-4cfd-aed5-ea1f28c04f64.jpg.296x216.jpg', '加洲国际两室清水房，  证满2年', '加洲国际  | 2室2厅 | 78.8平米 | 东 | 其他 | 有电梯', '中楼层(共24层)2014年建塔楼  -  东部新城', '56.6万', '单价7183元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_upload396cd0c9-e605-4f75-8dbb-e4e7a76de00e.jpg.296x216.jpg', '满庭芳 住家装修四房  有家具家电  电梯房', '满庭芳  | 4室2厅 | 157.76平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2006年建板塔结合  -  老城区', '90万', '单价5705元/平米')
('https://image1.ljcdn.com/500000-inspection/95b7879a-7ad5-4612-be45-7f648da14d9c.jpg.296x216.jpg', '滨江中路 步行房 三室两厅两卫 看江 带装修', '滨江中路6-5幢  | 3室2厅 | 187.29平米 | 北 | 精装', '中楼层(共10层)板楼  -  老城区', '68万', '单价3631元/平米')
('https://image1.ljcdn.com/500000-inspection/d8d7aa16-a437-4304-a7b3-b759689c826e.jpg.296x216.jpg', '城南带装修三室两厅看中庭，家具家电齐全', '城南  | 3室2厅 | 162.28平米 | 东 | 其他', '中楼层(共8层)板楼  -  老城区', '56.5万', '单价3482元/平米')
('https://image1.ljcdn.com/500000-inspection/18eb690d-d297-4dd2-9258-a15756363d8a.jpg.296x216.jpg', '金科世界城清水两房业安心出售可随时看房', '金科世界城  | 2室2厅 | 79.04平米 | 东 | 毛坯', '高楼层(共33层)2015年建塔楼  -  西段', '45万', '单价5694元/平米')
('https://image1.ljcdn.com/500000-inspection/6254e5b5-3687-4418-ad2d-b92782588d50.jpg.296x216.jpg', '西西里，花园洋房，带露台，证满2年无增值税。', '西西里  | 3室2厅 | 117平米 | 东 | 其他 | 无电梯', '中楼层(共5层)2013年建板楼  -  东部新城', '81万', '单价6924元/平米')
('https://image1.ljcdn.com/500000-inspection/160de53f-e326-423d-a062-32895963ab65.jpg.296x216.jpg', '金科洋房滨江新城四室带装修带家具家电诚售', '金科中央公园城  | 4室2厅 | 126.54平米 | 东 | 其他', '低楼层(共7层)2014年建板楼  -  滨江新城', '152.8万', '单价12076元/平米')
('https://image1.ljcdn.com/500000-inspection/36816568-7f6b-4898-8c3f-6d537336c014.jpg.296x216.jpg', '出售江津建宇雍山郡装修好的洋房三室。', '雍山郡  | 3室2厅 | 127.65平米 | 东 | 精装 | 有电梯', '中楼层(共7层)板楼  -  琅山片区', '126万', '单价9871元/平米')
('https://image1.ljcdn.com/500000-inspection/87de832c-cf15-4780-ab5f-740f816717f1.jpg.296x216.jpg', '云鼎阳光带装修的大3房，3室2厅2卫。', '云鼎阳光  | 3室2厅 | 110平米 | 东 | 精装 | 有电梯', '低楼层(共33层)2014年建塔楼  -  东门', '95万', '单价8637元/平米')
('https://image1.ljcdn.com/500000-inspection/76b8bd9c-9866-4cf2-9753-46b741869f19.jpg.296x216.jpg', '云辉丽都 两房装修总价低家具齐', '云辉丽都  | 2室1厅 | 66平米 | 东南 | 其他 | 有电梯', '高楼层(共12层)2000年建塔楼  -  老城区', '42.5万', '单价6440元/平米')
('https://image1.ljcdn.com/500000-inspection/8c19f7bd-5beb-4dfa-9541-e28e29a63b11.jpg.296x216.jpg', '该小区是祥瑞开发的房子，小区位置好、交通方便', '云鼎阳光  | 3室2厅 | 108.74平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2014年建塔楼  -  东门', '86.8万', '单价7983元/平米')
('https://image1.ljcdn.com/500000-inspection/7ccd7467-ed54-4cce-98ce-1570c2d301c2.jpg.296x216.jpg', '户型方正，采光好。出行方便。交通便利', '津都鼎苑  | 4室2厅 | 173.98平米 | 南 | 其他 | 有电梯', '低楼层(共30层)2000年建塔楼  -  东部新城', '88万', '单价5059元/平米')
('https://image1.ljcdn.com/500000-inspection/e4d93850-1327-4748-b627-a6a3746a6561.jpg.296x216.jpg', '祥和佳苑 带装修三房 满2年 证在手', '祥和佳苑  | 3室2厅 | 93.97平米 | 东 | 其他 | 有电梯', '低楼层(共18层)2007年建塔楼  -  滨江中路', '60万', '单价6386元/平米')
('https://image1.ljcdn.com/500000-inspection/7437aef1-6f0b-48fa-af0f-85cd5431bc26.jpg.296x216.jpg', '滨江春城+洋房低跃+带花园+实际使用面积大', '城海滨江春城  | 5室2厅 | 290平米 | 东 | 毛坯 | 有电梯', '低楼层(共6层)板楼  -  滨江新城', '145万', '单价5000元/平米')
('https://image1.ljcdn.com/500000-inspection/4e04f5dc-75b4-439c-90b5-46b9be4eef2c.jpg.296x216.jpg', '江津城区大西门装修四房+方便停车+出行方便', '环西小区  | 4室2厅 | 158平米 | 南 | 简装 | 无电梯', '低楼层(共9层)板塔结合  -  老城区', '53万', '单价3355元/平米')
('https://image1.ljcdn.com/500000-inspection/c9496505-73f4-46a5-b32f-8f29d7dde2d8.jpg.296x216.jpg', '御景华庭正三房看江出售，楼层合适', '御景华庭  | 3室1厅 | 107.92平米 | 东南 | 其他 | 有电梯', '中楼层(共33层)2010年建塔楼  -  祥瑞片区', '81.8万', '单价7580元/平米')
('https://image1.ljcdn.com/500000-inspection/04a3e5b3-34e5-403a-b4f2-bcb180b733f6.jpg.296x216.jpg', '明月香山   4房跃层   带露台花园', '明月香山  | 4室2厅 | 73平米 | 东 | 其他 | 有电梯', '高楼层(共32层)2015年建塔楼  -  老城区', '132万', '单价18083元/平米')
('https://image1.ljcdn.com/500000-inspection/rsp_pic_uploadcc3738f4-308a-4666-b36a-c401b11125df.jpg.296x216.jpg', '西西里，带装修，证满2年，可以看江', '西西里  | 3室2厅 | 93.98平米 | 东南 | 精装 | 有电梯', '中楼层(共33层)2013年建塔楼  -  东部新城', '78.8万', '单价8385元/平米')
('https://image1.ljcdn.com/500000-inspection/79ce8302-3c32-442d-ab2b-c7ede42ef01d.jpg.296x216.jpg', '此房已满2年，没有增值税 带车位出售', '御景华庭  | 3室2厅 | 135平米 | 东 | 简装 | 有电梯', '低楼层(共6层)2010年建板楼  -  祥瑞片区', '149.8万', '单价11097元/平米')
('https://image1.ljcdn.com/500000-inspection/4554a007-8281-481f-96cb-49ec88a3de8e.jpg.296x216.jpg', '朗苑小两室，业主变现出售，诚心卖房', '朗苑  | 2室1厅 | 59.06平米 | 东 | 毛坯 | 有电梯', '低楼层(共32层)2011年建塔楼  -  祥瑞片区', '40万', '单价6773元/平米')
('https://image1.ljcdn.com/500000-inspection/ed2b16db-27e6-4f13-b2c5-d238340ed83e.jpg.296x216.jpg', '星韵满庭带装修两室，户型好，采光好', '星韵满庭  | 2室2厅 | 84平米 | 北 | 其他 | 有电梯', '中楼层(共33层)2009年建塔楼  -  东部新城', '58万', '单价6905元/平米')
('https://image1.ljcdn.com/500000-inspection/9e5e66b3-5aed-45f4-891d-d49a07d14a01.jpg.296x216.jpg', '半岛明珠 四室两厅一厨两卫，清水房，可看江', '半岛明珠  | 4室2厅 | 144.99平米 | 东 | 其他 | 有电梯', '高楼层(共34层)2009年建塔楼  -  东部新城', '105万', '单价7242元/平米')
('https://image1.ljcdn.com/500000-inspection/50efb0b0-cf0b-491b-ab24-e789c7e71fa1.jpg.296x216.jpg', '美天公园带装修两室 户型方正 采光好', '美天公园王府  | 2室1厅 | 66平米 | 西南 | 其他 | 有电梯', '低楼层(共32层)2015年建塔楼  -  琅山片区', '57万', '单价8637元/平米')
('https://image1.ljcdn.com/500000-inspection/bebfe478-78f2-4300-96c5-fbc9e9c1177a.jpg.296x216.jpg', '聚英花园 三室看江效果好，正看江，房子保持的好', '聚英花园  | 4室2厅 | 144.5平米 | 南 | 简装 | 有电梯', '高楼层(共19层)2007年建塔楼  -  西段', '75万', '单价5191元/平米')
('https://image1.ljcdn.com/500000-inspection/7c65eef3-36c7-487f-873d-23a15df2ae74.jpg.296x216.jpg', '祥和佳苑 带装修四室 客厅可看江', '祥和佳苑  | 4室2厅 | 166平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2007年建塔楼  -  滨江中路', '105万', '单价6326元/平米')
('https://image1.ljcdn.com/500000-inspection/8fe7f0b4-d4d7-474d-866a-bec72089429e.jpg.296x216.jpg', '骑龙山庄中装3室2厅2卫，证满2年，朝小区，住家安静。', '骑龙山庄  | 3室2厅 | 114.6平米 | 东南 | 其他 | 无电梯', '低楼层(共8层)2006年建塔楼  -  琅山片区', '50万', '单价4364元/平米')
('https://image1.ljcdn.com/500000-inspection/34019829-c40d-4d23-aabc-6115d27cad08.jpg.296x216.jpg', '半岛明珠电梯高层   看江四房，带装修', '半岛明珠  | 4室2厅 | 144平米 | 东 | 其他 | 有电梯', '高楼层(共34层)2009年建塔楼  -  东部新城', '138万', '单价9584元/平米')
