('https://image1.ljcdn.com/120000-inspection/cc502a09-7eea-450b-909e-dd125c691101.jpg.296x216.jpg', '富力桃园天富园 2室1厅 172万', '富力桃园天富园  | 2室1厅 | 88.74平米 | 南 | 其他 | 有电梯', '低楼层(共24层)板楼  -  双港', '172万', '单价19383元/平米')
('https://image1.ljcdn.com/120000-inspection/e7cd2f6b-c6ac-460e-bd9b-b49b2b2605bb.jpg.296x216.jpg', '私产可贷款，精装修，满五唯一，配套成熟', '新尚园  | 2室2厅 | 88.72平米 | 南 北 | 精装 | 有电梯', '高楼层(共18层)板楼  -  双港', '148万', '单价16682元/平米')
('https://image1.ljcdn.com/120000-inspection/e2dafece-b34b-457f-ae3a-946304b1d963.jpg.296x216.jpg', '天津碧桂园5室2厅 环境优美 适合居住', '天津碧桂园   | 联排别墅 | 5室2厅 | 241.19平米 | 南 北 | 其他', '3层板楼  -  八里台', '420万', '单价17414元/平米')
('https://image1.ljcdn.com/120000-inspection/f4fb5fd8-0524-4c3f-8667-0045669dc8d9.JPG.296x216.jpg', '水晶城洋房两室 南北通透户型 不临街', '万科水晶城揽星园  | 2室2厅 | 96.14平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)板楼  -  梅江', '398万', '单价41398元/平米')
('https://image1.ljcdn.com/120000-inspection/07750c41-ae97-41b8-9e86-0b2ba1a7fab0.jpg.296x216.jpg', '儒林园 2室2厅 355万', '儒林园  | 2室2厅 | 100.62平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  新梅江', '355万', '单价35282元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadf668f0d7-ee55-4ed1-a054-62cfdab65bda.jpg.296x216.jpg', '商品房，可以贷款，满两年，看房方便，配套成熟', '天津碧桂园  | 4室2厅 | 144.7平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  八里台', '165万', '单价11403元/平米')
('https://image1.ljcdn.com/120000-inspection/f0089938-03b6-4fbf-a4c4-d851ca5a7be4.jpg.296x216.jpg', '私产房 精装修 满两年 配套成熟', '新尚园  | 2室1厅 | 90.03平米 | 南 | 其他 | 有电梯', '高楼层(共18层)板楼  -  双港', '155万', '单价17217元/平米')
('https://image1.ljcdn.com/120000-inspection/08fc2e64-2b80-47af-9296-51f5e49d3b8a.jpg.296x216.jpg', '精装修，送家具家电，急售，无尾款，商品房满两年', '天津碧桂园  | 2室2厅 | 95平米 | 南 | 精装', '中楼层(共26层)板楼  -  八里台', '110万', '单价11579元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload9e568691-1fe6-4469-8a54-91ac81d5b63b.jpg.296x216.jpg', '宝聚家园 中间楼层 全阳一室 满五唯一', '宝聚家园  | 1室1厅 | 62.75平米 | 南 | 毛坯 | 有电梯', '中楼层(共24层)板楼  -  小海地', '133万', '单价21196元/平米')
('https://image1.ljcdn.com/120000-inspection/4e5e4994-b9dc-44e1-96b9-13894dab2fbd.jpg.296x216.jpg', '龙博花园 私产可以贷款 河西户口 有阁楼和露台', '龙博花园  | 2室1厅 | 64.25平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  小海地', '200万', '单价31129元/平米')
('https://image1.ljcdn.com/120000-inspection/148d1201-6f03-4ff7-b033-c725f33ddcf0.jpg.296x216.jpg', '金地格林世界棕榈苑D区 3室2厅 265万', '金地格林世界棕榈苑D区  | 3室2厅 | 120平米 | 南 | 其他 | 有电梯', '高楼层(共26层)塔楼  -  双港', '265万', '单价22084元/平米')
('https://image1.ljcdn.com/120000-inspection/68227232-34e9-44f4-8d48-8f301ceebe0a.jpg.296x216.jpg', '通鑫园 2室1厅 245万', '通鑫园  | 2室1厅 | 104.62平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  双港', '245万', '单价23419元/平米')
('https://image1.ljcdn.com/120000-inspection/df93dccb-9082-4ccd-9ec8-71793e3c1de1.JPG.296x216.jpg', '新梅江锦秀里 全阳两室 婚房装修 诚意出售', '新梅江锦秀里  | 2室2厅 | 92.03平米 | 南 | 精装 | 有电梯', '中楼层(共27层)板楼  -  新梅江', '345万', '单价37488元/平米')
('https://image1.ljcdn.com/120000-inspection/46179356-4861-4b79-92f1-40adc355a65d.jpg.296x216.jpg', '金地格林棕榈苑全阳大两室 明厨明卫 全明户型', '金地格林世界棕榈苑D区  | 2室2厅 | 91.73平米 | 南 | 精装 | 有电梯', '高楼层(共25层)塔楼  -  双港', '195万', '单价21259元/平米')
('https://image1.ljcdn.com/120000-inspection/b0709edb-3b73-4155-b883-9db8850eb36e.jpg.296x216.jpg', '万科水晶城 带院子 南北户型 看房方便', '万科水晶城皓石园  | 2室2厅 | 91.68平米 | 南 | 简装 | 无电梯', '低楼层(共7层)板楼  -  梅江', '470万', '单价51266元/平米')
('https://image1.ljcdn.com/120000-inspection/37efda3f-652d-4467-bc60-fdb54e48ce2a.jpg.296x216.jpg', '龙博花园 三室两厅 南北通透 精装修', '龙博花园  | 3室2厅 | 88.02平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  小海地', '215万', '单价24427元/平米')
('https://image1.ljcdn.com/120000-inspection/84914ece-097f-42a3-abc8-008e2e9b8a61.jpg.296x216.jpg', '此房满五年 诚心出售  买完后一次没有住过  楼位好', '富力桃园天富园  | 3室2厅 | 147.78平米 | 南 北 | 精装 | 有电梯', '高楼层(共28层)板楼  -  双港', '330万', '单价22331元/平米')
('https://image1.ljcdn.com/120000-inspection/133b86de-f6c3-4ce5-859c-02595071c50f.jpg.296x216.jpg', '红磡领事郡尚景园 三室两卫 南北通透 电梯洋房', '红磡领世郡尚景园  | 3室2厅 | 156.21平米 | 南 北 | 精装 | 有电梯', '高楼层(共5层)板楼  -  双港', '335万', '单价21446元/平米')
('https://image1.ljcdn.com/120000-inspection/f940955e-7aa3-4afb-ba63-c81a080c4567.jpg.296x216.jpg', '龙博花园 3室3厅 230万', '龙博花园  | 3室3厅 | 100.34平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  小海地', '230万', '单价22923元/平米')
('https://image1.ljcdn.com/120000-inspection/1fa4a3fe-0b55-4212-a044-b65c358073c4.jpg.296x216.jpg', '贵山里 2室1厅 230万', '贵山里  | 2室1厅 | 92.04平米 | 南 | 简装 | 无电梯', '高楼层(共7层)板楼  -  小海地', '230万', '单价24990元/平米')
('https://image1.ljcdn.com/120000-inspection/e655c32e-5f88-4581-93cc-471097bbd0a7.jpg.296x216.jpg', '通鑫园，大户型，南北通透，看房方便', '通鑫园  | 3室2厅 | 153.27平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)板楼  -  双港', '370万', '单价24141元/平米')
('https://image1.ljcdn.com/120000-inspection/0fd0535a-985f-45a5-95fe-0c240359256b.JPG.296x216.jpg', '雅境花语城 2室2厅 265万', '雅境花语城  | 2室2厅 | 85.65平米 | 南 | 精装 | 有电梯', '高楼层(共20层)板楼  -  尖山', '265万', '单价30940元/平米')
('https://image1.ljcdn.com/120000-inspection/990495ae-71b9-4f20-877b-8e460fcaae8a.jpg.296x216.jpg', '玉峰花园交通便利环境优美南北通透', '玉峰花园  | 2室1厅 | 62.82平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  柳林街', '175万', '单价27858元/平米')
('https://image1.ljcdn.com/120000-inspection/fa279d86-98ba-4f6c-b4bd-1ddbfed100ef.jpg.296x216.jpg', '富力桃园天富园 两室一厅一厨一卫', '富力桃园天富园  | 2室1厅 | 89.87平米 | 南 北 | 精装 | 有电梯', '高楼层(共27层)板楼  -  双港', '185万', '单价20586元/平米')
('https://image1.ljcdn.com/120000-inspection/27f8179a-6fe7-4bb3-a6bb-4518a8744e92.jpg.296x216.jpg', '仕林苑 三室两厅一卫 低楼层 南北通透', '仕林苑  | 3室2厅 | 111.55平米 | 南 北 | 精装 | 有电梯', '低楼层(共32层)板楼  -  柳林街', '375万', '单价33618元/平米')
('https://image1.ljcdn.com/120000-inspection/601bf284-6c0c-4ecf-a5cf-05e30d19918f.jpg.296x216.jpg', '中间楼层，阳台落地窗，商品房可贷款，成熟社区', '益华里  | 2室1厅 | 104.85平米 | 南 北 | 简装', '中楼层(共6层)板楼  -  咸水沽', '140万', '单价13353元/平米')
('https://image1.ljcdn.com/120000-inspection/18167f09-e493-488c-85c3-b8edee6db01a.jpg.296x216.jpg', '欣悦佳园 2室1厅 148万', '欣悦佳园  | 2室1厅 | 75.23平米 | 南 北 | 精装 | 无电梯', '中楼层(共6层)板塔结合  -  双港', '148万', '单价19674元/平米')
('https://image1.ljcdn.com/120000-inspection/22b7c7e4-1b91-497e-b53e-5ce506b86617.jpg.296x216.jpg', '象博豪庭 H户型 全明户型 满二年 采光好', '象博豪庭  | 2室1厅 | 95.93平米 | 南 北 | 其他 | 有电梯', '高楼层(共22层)板楼  -  双港', '245万', '单价25540元/平米')
('https://image1.ljcdn.com/120000-inspection/019a0258-0c30-4dbf-ae3b-ab76ac732592.jpg.296x216.jpg', '万科物业 采光好，户型方正，布局合理，精装修', '仕林苑  | 2室1厅 | 80.43平米 | 南 | 其他 | 有电梯', '低楼层(共28层)板楼  -  柳林街', '260万', '单价32327元/平米')
('https://image1.ljcdn.com/120000-inspection/bb23af97-bec0-404e-9b4a-b00bc06005f8.jpg.296x216.jpg', '珠峰里环境优雅交通便利南北通透', '珠峰里  | 2室1厅 | 69.88平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  柳林街', '158万', '单价22611元/平米')
('https://image1.ljcdn.com/120000-inspection/3966897a-8cb1-439f-a805-832bb8612edc.jpg.296x216.jpg', '水岸华庭 南北通透 出行方便 户型比较方正', '水岸华庭(津南区)  | 2室1厅 | 89.24平米 | 南 北 | 简装', '中楼层(共6层)板楼  -  咸水沽', '138万', '单价15464元/平米')
('https://image1.ljcdn.com/120000-inspection/a7ebcd78-bdda-4774-85f9-5e86cbfb015d4.jpg.296x216.jpg', '万科水晶城 电梯三室 南北向 采光好', '万科水晶城凭澜园  | 3室2厅 | 163平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)板楼  -  梅江', '580万', '单价35583元/平米')
('https://image1.ljcdn.com/120000-inspection/f649c390-1f06-44ec-a65b-1a8c6e074de9.jpg.296x216.jpg', '万科物业，舒适通透两居，邻商场，交通便利', '首创城  | 2室2厅 | 98.86平米 | 南 北 | 其他', '高楼层(共24层)板楼  -  辛庄', '188万', '单价19017元/平米')
('https://image1.ljcdn.com/120000-inspection/361ea333-0a73-4e68-9f46-a213936d8764.jpg.296x216.jpg', '金地艺境 2室2厅 156万', '金地艺境  | 2室2厅 | 77.51平米 | 南 | 其他 | 有电梯', '高楼层(共33层)塔楼  -  辛庄', '156万', '单价20127元/平米')
('https://image1.ljcdn.com/120000-inspection/3e66e248-5783-4f84-af51-b480c9a8dd3d.jpg.296x216.jpg', '香堤苑 三室一厅一厨一卫 南北通透  户型方正  采光好', '香堤苑  | 3室1厅 | 93.12平米 | 南 北 | 其他 | 有电梯', '高楼层(共7层)板楼  -  双港', '215万', '单价23089元/平米')
('https://image1.ljcdn.com/120000-inspection/c5ee6c36-41b5-4ac9-ae82-384bd2a8924b.jpg.296x216.jpg', '祺林园 南北通透 户型方正 采光良好 配套齐全', '祺林园  | 2室2厅 | 117.2平米 | 南 北 | 简装 | 无电梯', '低楼层(共4层)板楼  -  新梅江', '380万', '单价32424元/平米')
('https://image1.ljcdn.com/120000-inspection/9525207a-0784-4480-ae2f-fdc9f5436687.jpg.296x216.jpg', '天津碧桂园 交通便利 小区环境干净舒适', '天津碧桂园  | 1室0厅 | 40.41平米 | 南 | 精装 | 有电梯', '低楼层(共15层)板楼  -  八里台', '66万', '单价16333元/平米')
('https://image1.ljcdn.com/120000-inspection/72c7d1d1-a09d-4adf-ae2a-9274c9af5853.jpg.296x216.jpg', '天房意墅小区交通便利 小区环境干净舒适 适合居住', '天房意墅   | 联排别墅 | 4室2厅 | 134.08平米 | 南 北 | 精装 | 无电梯', '3层暂无数据  -  双港', '500万', '单价37292元/平米')
('https://image1.ljcdn.com/120000-inspection/7267220e-eae5-4651-b9dc-3a4abd6b07c1.jpg.296x216.jpg', '房子精装修 婚房装修 中间楼层 楼位好', '富力桃园天富园  | 2室1厅 | 87.08平米 | 南 | 精装 | 有电梯', '中楼层(共28层)板楼  -  双港', '182万', '单价20901元/平米')
('https://image1.ljcdn.com/120000-inspection/2fee46ba-3f7b-4b70-95d6-9cba236e3486.jpg.296x216.jpg', '惠安花园，全明户型毛坯房，单价低，可以签约。', '惠安花园  | 2室2厅 | 91.54平米 | 南 | 毛坯', '中楼层(共32层)板楼  -  咸水沽', '130万', '单价14202元/平米')
('https://image1.ljcdn.com/120000-inspection/2422839f-0339-4add-95d5-62dba5b042ea.jpg.296x216.jpg', '商品房满两年，出行方便，单价低，月坛商圈', '新兴南里  | 2室2厅 | 94.63平米 | 南 北 | 简装', '高楼层(共6层)板楼  -  咸水沽', '105万', '单价11096元/平米')
('https://image1.ljcdn.com/120000-inspection/37626143-8ce1-4113-aa29-ec07924f7188.jpg.296x216.jpg', '万科水晶皓石园、通透两室、环境优雅、适合居住', '万科水晶城皓石园  | 2室2厅 | 107.76平米 | 南 北 | 精装 | 有电梯', '高楼层(共8层)板楼  -  梅江', '390万', '单价36192元/平米')
('https://image1.ljcdn.com/120000-inspection/bc1b6545-85c6-4e9a-836a-350ae908cb26.jpg.296x216.jpg', '棕榈苑 90平180万 诚心出售', '金地格林世界棕榈苑D区  | 2室1厅 | 90.73平米 | 南 | 毛坯 | 有电梯', '中楼层(共30层)塔楼  -  双港', '182万', '单价20060元/平米')
('https://image1.ljcdn.com/120000-inspection/003cef63-5577-4ed9-9be9-0ae1a3c7a679.jpg.296x216.jpg', '玉峰花园 2室1厅 210万', '玉峰花园  | 2室1厅 | 86.12平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  柳林街', '210万', '单价24385元/平米')
('https://image1.ljcdn.com/120000-inspection/3d00a72d-c1e6-4333-8351-41c7cd89b344.jpg.296x216.jpg', '昆兰苑 5室3厅 交通便利 小区环境干净舒适 适合居住', '首创珐瑯墅昆兰苑   | 联排别墅 | 5室3厅 | 233.26平米 | 南 | 其他 | 无电梯', '3层暂无数据  -  双港', '670万', '单价28724元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload7eac0cda-cb2d-40a0-975c-317fba775620.jpg.296x216.jpg', '龙博花园 洋房社区 赠送阁楼 赠送露台', '龙博花园  | 2室1厅 | 70.43平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  小海地', '196万', '单价27830元/平米')
('https://image1.ljcdn.com/120000-inspection/5bf17257-2839-4e12-aa52-78926ecfb2fa.jpg.296x216.jpg', '鑫旺里、简单装修、满两年、随时看房', '鑫旺里  | 2室1厅 | 90.22平米 | 南 | 其他 | 有电梯', '低楼层(共18层)板楼  -  辛庄', '140万', '单价15518元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload44a2227c-92b3-4b67-b1d4-6e7a7488bc02.JPG.296x216.jpg', '万科水晶城皓石园 3室2厅 650万', '万科水晶城皓石园  | 3室2厅 | 149.09平米 | 南 北 | 精装 | 无电梯', '低楼层(共5层)板楼  -  梅江', '650万', '单价43598元/平米')
('https://image1.ljcdn.com/120000-inspection/fe83343f-8c87-46a8-9371-94e40f294bb2.jpg.296x216.jpg', '怡林园 两室一厅一厨一卫 格局方正', '怡林园  | 2室1厅 | 94.36平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)板楼  -  新梅江', '335万', '单价35503元/平米')
('https://image1.ljcdn.com/120000-inspection/7a5b828f-70f2-4260-af81-c9a4c70ca684.jpg.296x216.jpg', '此房私产房满两年 全阳三室 全明户型 适合居住', '益华里  | 3室2厅 | 125.43平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  咸水沽', '125万', '单价9966元/平米')
('https://image1.ljcdn.com/120000-inspection/3520371d-d0a4-4077-9704-02a99b213f6a.jpg.296x216.jpg', '双港， 新尚园， 满五，配套成熟，精装修', '新尚园  | 1室1厅 | 70.71平米 | 南 | 其他 | 有电梯', '中楼层(共11层)板楼  -  双港', '125万', '单价17678元/平米')
('https://image1.ljcdn.com/120000-inspection/296c0f3b-ee76-4253-9860-22ac2e0cba458.jpg.296x216.jpg', '天嘉湖花园小区，一室一厅，环境优美适合居住', '天嘉湖花园  | 1室1厅 | 68.15平米 | 南 | 毛坯 | 有电梯', '中楼层(共15层)板楼  -  八里台', '76万', '单价11152元/平米')
('https://image1.ljcdn.com/120000-inspection/509fb845-df12-4011-9bd0-5d1eca24faca.jpg.296x216.jpg', '玉峰花园 2室1厅 255万', '玉峰花园  | 2室1厅 | 70.16平米 | 南 | 其他 | 无电梯', '低楼层(共6层)板楼  -  柳林街', '255万', '单价36346元/平米')
('https://image1.ljcdn.com/120000-inspection/1fe1204a-b7fd-4751-b708-516d8e4fd334.jpg.296x216.jpg', '私产房 户型方正 基础设施趋于成熟 交通便利 适宜居住', '新尚园  | 3室2厅 | 134.28平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  双港', '205万', '单价15267元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload9432f50e-644b-49cd-8e38-cc5be2580d7c.jpg.296x216.jpg', '红磡领世郡常春藤 1室1厅 153万', '红磡领世郡常春藤  | 1室1厅 | 68.03平米 | 南 | 其他 | 有电梯', '低楼层(共18层)板楼  -  双港', '153万', '单价22491元/平米')
('https://image1.ljcdn.com/120000-inspection/e6d90e87-656e-4966-bb4d-affd39129301.jpg.296x216.jpg', '红磡领世郡尚景园 大两室 采光视野好 诚心出售！', '红磡领世郡尚景园  | 2室1厅 | 89.83平米 | 南 北 | 其他 | 无电梯', '中楼层(共4层)板楼  -  双港', '230万', '单价25604元/平米')
('https://image1.ljcdn.com/120000-inspection/0dbeca6e-2854-4c22-ad39-84efd49a8255.jpg.296x216.jpg', '玉峰花园环境优雅适合不同年龄居住交通便利', '玉峰花园  | 2室2厅 | 95.71平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  柳林街', '249万', '单价26017元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_uploadb8da718f-2119-4597-9a24-c943dbd41d66.jpg.296x216.jpg', '博林园 4室1厅 315万', '博林园  | 4室1厅 | 94.27平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)板楼  -  新梅江', '315万', '单价33415元/平米')
('https://image1.ljcdn.com/120000-inspection/6e9b3248-ecbe-4323-99c3-78ed65f368d9.jpg.296x216.jpg', '新尚园 精装修 户型方正 格局合理', '新尚园  | 1室1厅 | 74.21平米 | 南 | 其他 | 有电梯', '中楼层(共18层)板楼  -  双港', '129万', '单价17384元/平米')
('https://image1.ljcdn.com/120000-inspection/ccf0d513-ae3c-4afa-b7c4-e6682d540a8d.jpg.296x216.jpg', '满两年，方便看，小区环境优美，空气清新，人车分流.', '天津碧桂园  | 3室1厅 | 143.76平米 | 南 北 | 简装', '高楼层(共25层)板楼  -  八里台', '148万', '单价10295元/平米')
('https://image1.ljcdn.com/120000-inspection/4fa10770-4715-4e0b-bb7c-fdd3259f11af.jpg.296x216.jpg', '象博豪庭 双阳户型 满二年 全明两居室', '象博豪庭  | 2室1厅 | 89.38平米 | 南 | 其他 | 有电梯', '低楼层(共22层)板楼  -  双港', '240万', '单价26852元/平米')
('https://image1.ljcdn.com/120000-inspection/ee35bdb8-8036-4cf3-8f84-d2949c73022c.jpg.296x216.jpg', '首创城  精装双阳两室 中间楼层  看房有钥匙', '首创城  | 2室1厅 | 86.54平米 | 南 | 其他', '中楼层(共21层)板塔结合  -  辛庄', '160万', '单价18489元/平米')
('https://image1.ljcdn.com/120000-inspection/a7d14d68-f7f0-46e0-859b-d585e2d8019e.jpg.296x216.jpg', '龙博花园 1室1厅 160万', '龙博花园  | 1室1厅 | 55.39平米 | 南 | 其他 | 无电梯', '高楼层(共6层)板楼  -  小海地', '160万', '单价28887元/平米')
('https://image1.ljcdn.com/120000-inspection/662817dd-efe0-432b-99f1-e5cf76fef67c.jpg.296x216.jpg', '华润公园 精装两室 落地窗 环境幽雅', '华润中央公园  | 2室2厅 | 96.53平米 | 南 | 精装 | 有电梯', '低楼层(共32层)板楼  -  双港', '175万', '单价18130元/平米')
('https://image1.ljcdn.com/120000-inspection/f73fa37e-9d60-4f1f-b2a9-cc76a9b75c62.jpg.296x216.jpg', '金地艺境 简装双阳两室  采光好无遮挡', '金地艺境  | 2室2厅 | 77.36平米 | 南 | 简装 | 有电梯', '中楼层(共25层)塔楼  -  辛庄', '148万', '单价19132元/平米')
('https://image1.ljcdn.com/120000-inspection/63b881d8-0e0f-4e0f-a25b-ad79d902d825.jpg.296x216.jpg', '购物方便，交通出行便利，小区人文环境优美', '沽上江南  | 2室1厅 | 92.84平米 | 南 | 其他 | 有电梯', '高楼层(共33层)板楼  -  咸水沽', '135万', '单价14542元/平米')
('https://image1.ljcdn.com/120000-inspection/f71b7cf3-94d7-4add-adb3-2595d8603b85.jpg.296x216.jpg', '房屋使用性质大，能较好的利用，', '香堤苑  | 4室2厅 | 103.73平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)板楼  -  双港', '320万', '单价30850元/平米')
('https://image1.ljcdn.com/120000-inspection/73b67b6a-9dc2-4809-ae5d-78a7fb2fe586.jpg.296x216.jpg', '小区环境好 出行方便 私产过五年', '通鑫园  | 2室1厅 | 97.77平米 | 南 北 | 精装 | 无电梯', '高楼层(共5层)板楼  -  双港', '260万', '单价26594元/平米')
('https://image1.ljcdn.com/120000-inspection/d909cb86-f6b1-4478-84ec-bb322cad1252.jpg.296x216.jpg', '中海公园城小区两室两厅，环境优美，适合居住！', '中海公园城  | 2室2厅 | 88.5平米 | 南 北 | 其他', '高楼层(共32层)板楼  -  八里台', '88万', '单价9944元/平米')
('https://image1.ljcdn.com/120000-inspection/rsp_pic_upload1610aa78-26ed-4081-8e3f-c8a4048c8042.jpg.296x216.jpg', '金地艺境 两室 地楼层 有钥匙', '金地艺境  | 2室1厅 | 83.09平米 | 南 | 其他 | 有电梯', '低楼层(共32层)塔楼  -  辛庄', '156万', '单价18775元/平米')
