('https://image1.ljcdn.com/420100-inspection/fb177c0f-74a9-4bb1-9c38-d855aaa1394b.jpg.296x216.jpg', '世茂锦绣长江三期，老证，南北通透4居室，中高楼层', '世茂锦绣长江三期  | 4室1厅 | 239.72平米 | 南 北 | 其他 | 有电梯', '中楼层(共50层)2009年建板塔结合  -  钟家村', '550万', '单价22944元/平米')
('https://image1.ljcdn.com/420100-inspection/82bd3a9d-ce1d-4899-b5a5-382a248667f1.jpg.296x216.jpg', '纽宾凯半装四房，中间楼层，南北通透', '纽宾凯汉city国际社区蜜城  | 4室1厅 | 128平米 | 南 北 | 其他 | 有电梯', '中楼层(共45层)2016年建板塔结合  -  四新', '230万', '单价17969元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c921abc0-aa32-41f6-9dbb-71e3fba31408.png.296x216.jpg', '招商四期大三房，中间楼层精装修，户型方正采光好', '招商公园1872四期璟园  | 3室2厅 | 112.36平米 | 南 | 其他', '中楼层(共47层)暂无数据  -  四新', '220万', '单价19580元/平米')
('https://image1.ljcdn.com/420100-inspection/18e82b88-f3bc-44fc-b583-d37fa08576c5.jpg.296x216.jpg', '广电兰亭珑府 湖景房 南北通透 装修好 有车位', '广电兰亭珑府  | 4室2厅 | 196平米 | 南 北 | 其他 | 有电梯', '高楼层(共30层)2014年建板楼  -  钟家村', '430万', '单价21939元/平米')
('https://image1.ljcdn.com/420100-inspection/f0b483a3-9775-4990-88d7-d9fc04ff4847.jpg.296x216.jpg', '钟家村 三里民居 南北通透三房 老证  诚心卖', '三里民居  | 3室1厅 | 90.21平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2009年建板楼  -  钟家村', '135万', '单价14966元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadb4c56780-1b73-45cd-99c9-18c4d12ce00f.jpg.296x216.jpg', '汉阳钟家村，一线江景，南北通透，全天采光，拎包入住', '世茂锦绣长江二期  | 4室2厅 | 256.23平米 | 东 南 北 | 其他 | 有电梯', '中楼层(共56层)2009年建塔楼  -  钟家村', '693万', '单价27047元/平米')
('https://image1.ljcdn.com/420100-inspection/69f363b2-5e34-4207-a3e6-664df401cec1.jpg.296x216.jpg', '位于古琴台 中间楼层 可以看到长江 交通便利', '长江广场  | 3室2厅 | 122.7平米 | 西南 | 其他', '高楼层(共31层)塔楼  -  七里庙', '200万', '单价16300元/平米')
('https://image1.ljcdn.com/420100-inspection/60fc341b-3be8-4257-a1e1-407104635afe.jpg.296x216.jpg', '金桥嘉园 大四房 带大露台 采光好 户型方正', '金桥嘉园  | 4室2厅 | 151.94平米 | 南 北 | 其他 | 有电梯', '低楼层(共12层)2000年建塔楼  -  钟家村', '365万', '单价24023元/平米')
('https://image1.ljcdn.com/420100-inspection/d41877b2-d563-4b9e-a94d-62e682edb4fd.jpg.296x216.jpg', '南国明珠 南北通透 电梯复式楼 视野开阔 采光好', '南国明珠一期  | 5室2厅 | 189.23平米 | 南 北 | 其他 | 有电梯', '高楼层(共11层)2005年建塔楼  -  王家湾', '345万', '单价18232元/平米')
('https://image1.ljcdn.com/420100-inspection/7b652587-2480-4466-9afd-2fd291153331.jpg.296x216.jpg', '壹加壹空间复试Lof  中间楼层  使用面积大 诚心出售', '壹加壹空间  | 1室1厅 | 39.26平米 | 北 | 其他 | 有电梯', '高楼层(共19层)2012年建板塔结合  -  王家湾', '70万', '单价17830元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1fbf8028-6a63-470c-ba56-542780bb9868.png.296x216.jpg', '华润二期180户型 老证精装 视野开阔看江好楼层带车位', '华润置地中央公园二期  | 4室2厅 | 180.66平米 | 南 北 | 精装 | 有电梯', '高楼层(共26层)2013年建板塔结合  -  七里庙', '500万', '单价27677元/平米')
('https://image1.ljcdn.com/420100-inspection/18b32b68-2fbf-4b88-9781-99d7fd6d3056.jpg.296x216.jpg', '五里汉城 两室一厅 中间楼层 采光充足', '五里汉城  | 2室1厅 | 78.31平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2005年建板楼  -  钟家村', '150万', '单价19155元/平米')
('https://image1.ljcdn.com/420100-inspection/8cbad887-7f0b-4db6-8119-5078d38e0980.jpg.296x216.jpg', '南国明珠三期地铁三号线A出口，老证复式楼！精装修！', '南国明珠三期  | 3室2厅 | 92.08平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2011年建板楼  -  王家湾', '190万', '单价20635元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8728234a-41cf-49f6-85d7-15c347356bd2.png.296x216.jpg', '广电兰亭都荟 84平 185万', '广电兰亭都荟  | 2室2厅 | 84平米 | 南 | 毛坯 | 有电梯', '中楼层(共33层)2015年建板塔结合  -  钟家村', '190万', '单价22620元/平米')
('https://image1.ljcdn.com/420100-inspection/dd088cf4-f107-4c7a-9bc0-948367013e32.jpg.296x216.jpg', '鑫瑞小城故事，看房方便，老证无贷款，诚心卖', '鑫瑞小城故事  | 2室2厅 | 63.85平米 | 西北 | 其他 | 有电梯', '高楼层(共15层)2009年建塔楼  -  王家湾', '112万', '单价17542元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload68f1676c-66ea-4255-baea-53990d6acae2.JPG.296x216.jpg', '阳光城十里新城  通透大三房 业主诚心出售', '阳光城十里新城  | 3室2厅 | 135.21平米 | 南 北 | 其他 | 有电梯', '低楼层(共32层)2017年建板楼  -  王家湾', '268万', '单价19822元/平米')
('https://image1.ljcdn.com/420100-inspection/0a707450-8bc7-4401-8043-a762991bd464.jpg.296x216.jpg', '中国铁建国际城  南北通透 精装修 交通方便', '中国铁建国际城  | 3室2厅 | 95.48平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)2014年建板楼  -  王家湾', '200万', '单价20947元/平米')
('https://image1.ljcdn.com/420100-inspection/61a334b4-f570-47a3-b2f8-30fe4811c24f.jpg.296x216.jpg', '老证 精装三房 全房暖气片 赠送入户花园', '都市兰亭  | 3室2厅 | 132.94平米 | 南 | 其他 | 有电梯', '低楼层(共17层)2006年建塔楼  -  钟家村', '355万', '单价26704元/平米')
('https://image1.ljcdn.com/420100-inspection/4cb58b91-2410-49c8-b307-eebea04955ea.JPG.296x216.jpg', '世茂锦绣长江五期高层 毛坯朝南三房 看江好有钥匙', '世茂锦绣长江五期  | 3室2厅 | 120.69平米 | 东 西 | 其他 | 有电梯', '高楼层(共54层)2016年建板楼  -  钟家村', '309万', '单价25603元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d2c3c90d-4bb0-4c2a-abef-31f073b3f688.png.296x216.jpg', '精装修两房 采光好 户型格局朝南', '招商公园1872二期瑞府  | 2室1厅 | 84.04平米 | 南 北 | 其他 | 有电梯', '低楼层(共47层)2016年建板楼  -  四新', '165万', '单价19634元/平米')
('https://image1.ljcdn.com/420100-inspection/869451ee-a4bd-405c-b1e5-34dbf9bf49b5.JPG.296x216.jpg', '缤纷四季 大三房 地铁口 采光充足', '缤纷四季  | 3室2厅 | 122.3平米 | 南 | 其他 | 无电梯', '低楼层(共7层)2003年建塔楼  -  七里庙', '196万', '单价16027元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploaddb7d7b1b-8598-4075-ad7b-840b15c006a8.jpg.296x216.jpg', '观澜国际小两房毛坯装修风格可以自己选择', '观澜国际  | 2室1厅 | 79.45平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2015年建板塔结合  -  四新', '136万', '单价17118元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c2e17818-ecc4-4349-8966-12bccd4314f2.png.296x216.jpg', '新城春天里，老证，南北通透毛坯三房，中高楼层', '新城春天里  | 3室2厅 | 100.54平米 | 南 北 | 其他 | 有电梯', '高楼层(共34层)2013年建板塔结合  -  四新', '176万', '单价17506元/平米')
('https://image1.ljcdn.com/420100-inspection/a2e20d99-b489-49a7-8052-2a5ed4aafe53.jpg.296x216.jpg', '磨山新村 精装 老证 距离地铁口200米 看房方便', '磨山新村  | 2室2厅 | 95.5平米 | 东 | 其他', '中楼层(共7层)2003年建暂无数据  -  王家湾', '128万', '单价13404元/平米')
('https://image1.ljcdn.com/420100-inspection/cfae418c-006d-43bb-90fa-a254f14cb353.jpg.296x216.jpg', '芳草路上开来都市丰景少有中间楼层毛坯三房', '开来都市丰景  | 3室2厅 | 99平米 | 南 | 毛坯', '中楼层(共32层)2016年建板楼  -  四新', '153万', '单价15455元/平米')
('https://image1.ljcdn.com/420100-inspection/c037f411-d85e-46a8-8ce0-5b8eb25a79c2.jpg.296x216.jpg', '南国明珠一期顶楼三层真复式楼 精装修 保养好', '南国明珠一期  | 5室2厅 | 235平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  王家湾', '350万', '单价14894元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadee1935fd-17f4-4b19-85d5-00a59e07c914.JPG.296x216.jpg', '碧水晴天 汉江边  老证 大三房 中间楼层 电梯房', '碧水晴天  | 3室2厅 | 137.56平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2004年建板楼  -  七里庙', '198万', '单价14394元/平米')
('https://image1.ljcdn.com/420100-inspection/5f5f24eb-3003-453b-a049-d84d3054d95f.jpg.296x216.jpg', '芳卉园 电梯房98平两方双阳台  业主诚心卖 随时看房', '芳卉园  | 2室2厅 | 90.17平米 | 南 | 其他 | 有电梯', '中楼层(共15层)2003年建板楼  -  钟家村', '185万', '单价20517元/平米')
('https://image1.ljcdn.com/420100-inspection/5ff92764-cba1-4638-87bb-02ffc586c89a.jpg.296x216.jpg', '纽宾凯国际社区 通透大三房 户型方正 采光足', '纽宾凯汉city国际社区蜜城  | 3室2厅 | 107.56平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)2016年建板塔结合  -  四新', '183万', '单价17014元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload304050c4-3804-4411-94c0-e02bc3ed87f5.JPG.296x216.jpg', '此房满五年，后期税费低，户型结构合理，单价低', '碧水晴天  | 7室3厅 | 211.22平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  七里庙', '290万', '单价13730元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload25616814-357b-4085-9e0f-a92b7c270a68.JPG.296x216.jpg', '王家湾墨水湖边精装大三房，老证，湖景房', '水墨清华  | 3室2厅 | 137.25平米 | 南 北 | 其他 | 有电梯', '中楼层(共23层)2010年建板楼  -  七里庙', '298万', '单价21713元/平米')
('https://image1.ljcdn.com/420100-inspection/a879f8d2-2de0-4965-8823-3ae13d39d49b.jpg.296x216.jpg', '南国明珠一方水 户型方正 中间楼层 毛坯房', '南国明珠二期  | 4室2厅 | 141.56平米 | 南 北 | 其他 | 有电梯', '中楼层(共6层)2008年建板楼  -  王家湾', '254万', '单价17943元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadeb198158-ea94-4120-a9fc-31827289fa62.jpg.296x216.jpg', '〖金地澜菲溪岸超大户型，三室毛坯房，高楼层面积大〗', '金地澜菲溪岸  | 3室2厅 | 126.59平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)2016年建板楼  -  四新', '225万', '单价17774元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload8cf17b53-9f3e-4789-b860-73af376f11d0.jpg.296x216.jpg', '吉祥苑 老证 两房朝南，户型方正，采光好，公摊小', '吉祥苑  | 2室2厅 | 85.38平米 | 南 | 其他', '中楼层(共7层)板楼  -  七里庙', '125万', '单价14641元/平米')
('https://image1.ljcdn.com/420100-inspection/b04ec9fd-db76-4f4d-a70b-25b47d362ef4.jpg.296x216.jpg', '钟家村 复地翠微新城四期 二环内精装电梯3房', '复地翠微新城四期  | 3室2厅 | 139.04平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2006年建板楼  -  钟家村', '271万', '单价19491元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploada2f0205c-5c32-4a23-a24e-9d2b45a777fc.jpg.296x216.jpg', '4号线拦江路300米内 高森庭院 南北通透 老证 总价低', '高森庭院  | 2室2厅 | 95.48平米 | 南 北 | 简装', '中楼层(共8层)1996年建板楼  -  钟家村', '160万', '单价16758元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadefb63950-d652-4b3a-8579-4e56fd3303c7.jpg.296x216.jpg', '距玉龙路400米 玫瑰东苑 中间好楼层 大四居 看房方便', '玫瑰东苑  | 4室2厅 | 153.18平米 | 南 北 | 其他', '中楼层(共7层)暂无数据  -  王家湾', '213万', '单价13906元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload7235c1ab-c3e6-4fd8-b76c-f45691f4e83d.jpg.296x216.jpg', '王家湾   玫瑰西苑    通透两房', '玫瑰西苑社区嘉园小区  | 2室1厅 | 77.34平米 | 南 | 其他', '中楼层(共7层)1998年建板楼  -  王家湾', '112万', '单价14482元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadb6478dc8-ec75-4e69-a38f-b9b84d025613.jpg.296x216.jpg', '五里汉城精装三房 南北通透 明厨明卫 采光充足', '五里汉城  | 3室2厅 | 121.4平米 | 南 北 | 精装 | 有电梯', '低楼层(共7层)2005年建板楼  -  钟家村', '220万', '单价18122元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload3cdb73e7-cad0-4e68-9956-cde61f5f42ff.jpg.296x216.jpg', '世茂锦绣长江四期 3室1厅 220万', '世茂锦绣长江四期  | 3室1厅 | 90.59平米 | 南 | 其他 | 有电梯', '中楼层(共32层)2015年建塔楼  -  钟家村', '220万', '单价24286元/平米')
('https://image1.ljcdn.com/420100-inspection/12debf89-75af-4bca-8c2d-84951d1b66c6.jpg.296x216.jpg', '钟家村  江腾广场  兰亭都荟   三房   精装修', '广电兰亭都荟  | 3室1厅 | 90.01平米 | 东南 | 其他 | 有电梯', '低楼层(共33层)2015年建板塔结合  -  钟家村', '207万', '单价22998元/平米')
('https://image1.ljcdn.com/420100-inspection/d252bad7-f109-4fae-b74c-06302889e5fa.jpg.296x216.jpg', '芳卉园，老证，精装修3房，靠谱出售', '芳卉园  | 3室2厅 | 154.63平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2003年建板楼  -  钟家村', '248万', '单价16039元/平米')
('https://image1.ljcdn.com/420100-inspection/bd83a924-f5f0-4bda-82e3-c3401d5efd40.jpg.296x216.jpg', '滨江怡畅园 毛坯三房 边户 赠送30平院子 少有房源', '滨江怡畅园  | 3室2厅 | 90.7平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2007年建塔楼  -  钟家村', '165万', '单价18192元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload9d904d34-9162-42a4-88a3-1a0bf3a5a21b.JPG.296x216.jpg', '汉阳大道 芳草园 自住装修 高楼层 采光好', '芳草园  | 2室2厅 | 97.85平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)2000年建塔楼  -  七里庙', '135万', '单价13797元/平米')
('https://image1.ljcdn.com/420100-inspection/1635ef9a-b781-454f-af72-9d3fa422f574.jpg.296x216.jpg', '钟家村旁精装两居室户型方正格局分明家齐全随时可看', '复地翠微新城四期  | 2室2厅 | 98.02平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2006年建板楼  -  钟家村', '210万', '单价21425元/平米')
('https://image1.ljcdn.com/420100-inspection/0fdd7c9b-3662-43a3-a287-1265c614dfb5.JPG.296x216.jpg', '碧溪苑一期 南北通透两房 品字户型 老证无增值税', '碧溪苑一期  | 2室2厅 | 80.44平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1998年建板楼  -  七里庙', '112万', '单价13924元/平米')
('https://image1.ljcdn.com/420100-inspection/358dfab2-6ad2-46bf-a8ae-0441edee2a1c.jpg.296x216.jpg', '世茂锦绣长江二期精装老证江景三房业主诚心出售', '世茂锦绣长江二期  | 3室2厅 | 194.03平米 | 东南 | 其他 | 有电梯', '高楼层(共54层)2009年建塔楼  -  钟家村', '545万', '单价28089元/平米')
('https://image1.ljcdn.com/420100-inspection/8653d953-1a4c-427b-a135-26de7b928779.jpg.296x216.jpg', '精装三房 高楼层 采光好 业主诚心出售', '名流印象  | 3室2厅 | 89平米 | 南 | 其他 | 有电梯', '高楼层(共34层)2016年建板楼  -  四新', '157万', '单价17641元/平米')
('https://image1.ljcdn.com/420100-inspection/ebc57e85-598c-4a26-a173-a304388346d2.jpg.296x216.jpg', '王家湾地铁，电梯房，业主急卖。70年住宅', '香格里都  | 3室1厅 | 112.49平米 | 北 | 其他', '高楼层(共18层)2000年建塔楼  -  王家湾', '134万', '单价11913元/平米')
('https://image1.ljcdn.com/420100-inspection/33925ca3-8ef4-492f-960e-31d13c8dd7d6.jpg.296x216.jpg', '钟家村商圈 闽东国际城 老证两居室 交通便利', '闽东国际  | 2室2厅 | 101.17平米 | 东南 | 其他 | 有电梯', '低楼层(共29层)2006年建塔楼  -  钟家村', '219万', '单价21647元/平米')
('https://image1.ljcdn.com/420100-inspection/902939e1-370e-4b1b-8bbe-f2c6b8b6ac69.jpg.296x216.jpg', '汉阳人信汇二期天悦 3室1厅 200万', '汉阳人信汇二期天悦  | 3室1厅 | 88.64平米 | 南 | 其他 | 有电梯', '中楼层(共33层)2014年建板楼  -  王家湾', '200万', '单价22564元/平米')
('https://image1.ljcdn.com/420100-inspection/c963ad82-45f3-4edf-8e03-bc5225a33d13.jpg.296x216.jpg', '缤纷四季 4室2厅 240万', '缤纷四季  | 4室2厅 | 156平米 | 南 北 | 其他 | 有电梯', '高楼层(共13层)2003年建塔楼  -  七里庙', '240万', '单价15385元/平米')
('https://image1.ljcdn.com/420100-inspection/ebd93903-e927-4755-a2f5-66af7d5d000a.JPG.296x216.jpg', '桃花岛城市花园一期小三房，公摊小，靠谱卖', '桃花岛城市花园一期  | 3室1厅 | 80.71平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2000年建板楼  -  七里庙', '130万', '单价16108元/平米')
('https://image1.ljcdn.com/420100-inspection/262a2da3-a744-4466-8dcc-63bd43080fd8.JPG.296x216.jpg', '雨淋山庄 老证精装修 小户型 刚需房', '雨淋山庄  | 2室1厅 | 60平米 | 南 | 其他', '低楼层(共3层)2005年建板楼  -  七里庙', '82万', '单价13667元/平米')
('https://image1.ljcdn.com/420100-inspection/aafade4a-54be-46d7-8e94-a5e52c5bef98.jpg.296x216.jpg', '地铁三号线陶家岭站，满五年老证，南国明珠一期。', '南国明珠一期  | 3室2厅 | 134.81平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2005年建板楼  -  王家湾', '229万', '单价16987元/平米')
('https://image1.ljcdn.com/420100-inspection/8d551e57-9cc8-49ab-b8c9-56d65484248b.jpg.296x216.jpg', '人信汉商银座 1室1厅 108万', '人信汉商银座  | 1室1厅 | 48.09平米 | 南 | 其他 | 有电梯', '高楼层(共24层)2009年建塔楼  -  钟家村', '108万', '单价22458元/平米')
('https://image1.ljcdn.com/420100-inspection/test-75de9040-b27d-4c47-b633-a98e019a2434.png.296x216.jpg', '有钥匙，精装修，户型方正，赠送家具家电，楼层好', '南国明珠一期  | 3室2厅 | 131.22平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2005年建塔楼  -  王家湾', '240万', '单价18290元/平米')
('https://image1.ljcdn.com/420100-inspection/test-4fb6da83-f4fc-487d-b1e4-88be66d6eb41.png.296x216.jpg', '广电兰亭熙园 精装南北通透四房 双卫双阳台 保养很好', '广电兰亭熙园  | 4室2厅 | 123.73平米 | 南 北 | 精装 | 有电梯', '高楼层(共32层)2012年建塔楼  -  钟家村', '280万', '单价22630元/平米')
('https://image1.ljcdn.com/420100-inspection/d7cd25a2-bcfc-49f3-822e-df852a199802.jpg.296x216.jpg', '广电兰亭熙园，经典两房，户型方正，中间楼层', '广电兰亭熙园  | 2室2厅 | 80.09平米 | 东南 南 | 其他 | 有电梯', '中楼层(共31层)2012年建塔楼  -  钟家村', '168万', '单价20977元/平米')
('https://image1.ljcdn.com/420100-inspection/b00e0afd-c604-4dc8-984e-a418d23ac839.jpg.296x216.jpg', '翰林苑精装大两房，南北通透采光好，老证满五。', '翰林苑小区  | 2室2厅 | 99.88平米 | 南 北 | 简装', '低楼层(共6层)暂无数据  -  四新', '130万', '单价13016元/平米')
('https://image1.ljcdn.com/420100-inspection/b7437bb7-6137-449a-b67d-3229f8b51997.jpg.296x216.jpg', '此房采光较好，通透型户型，房子格局分布好', '阳光城十里新城  | 3室2厅 | 136.54平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2017年建板楼  -  王家湾', '285万', '单价20874元/平米')
('https://image1.ljcdn.com/420100-inspection/61b97e45-fcac-4a02-b133-dae56e51ee5e.jpg.296x216.jpg', '王家湾地铁3号线老证西邻龙阳时代大润发超市', '龙阳住宅楼  | 2室2厅 | 80.89平米 | 东 西 | 其他 | 无电梯', '低楼层(共7层)暂无数据  -  王家湾', '120万', '单价14835元/平米')
('https://image1.ljcdn.com/420100-inspection/039dc68a-32b3-4585-9ddd-9c895ab2c1bb.jpg.296x216.jpg', '南国明珠一期老证房全房地暖、中、央空调、全实木家具', '南国明珠一期  | 2室2厅 | 131.27平米 | 南 北 | 精装 | 有电梯', '中楼层(共11层)2005年建塔楼  -  王家湾', '248万', '单价18893元/平米')
('https://image1.ljcdn.com/420100-inspection/6e441c21-d6bd-4242-8143-54248e531206.jpg.296x216.jpg', '两房朝南户型 江边小区 环境好 空气好 精装修省心力', '恒大御景湾  | 2室2厅 | 90.32平米 | 南 | 其他', '中楼层(共46层)2016年建板塔结合  -  钟家村', '181万', '单价20040元/平米')
