('https://image1.ljcdn.com/420100-inspection/test-49ee7212-dcad-403a-ad57-14c7585a243c.png.296x216.jpg', '满五唯一 税费低 品质两房 全明户型 两房朝南', '阳电里  | 2室1厅 | 66.2平米 | 南 | 简装 | 无电梯', '中楼层(共8层)2003年建塔楼  -  唐家墩', '115万', '单价17372元/平米')
('https://image1.ljcdn.com/420100-inspection/b608f552-04e6-4f68-847d-5db1d29ffc50.jpg.296x216.jpg', '翰林紫园毛坯2房平米、朝南高楼层，91.49平米200万', '翰林紫园  | 2室1厅 | 91.49平米 | 西南 | 其他 | 有电梯', '高楼层(共37层)2016年建板塔结合  -  二七', '203万', '单价22189元/平米')
('https://image1.ljcdn.com/420100-inspection/test-73ea9b9a-7167-46e1-8221-a210aeda58eb.png.296x216.jpg', '喷泉湖畔 一线湖景房 中间楼层！落地窗全湖景视野！', '观湖铂金公寓  | 1室0厅 | 53.44平米 | 西 | 其他 | 有电梯', '中楼层(共24层)2007年建塔楼  -  台北香港路', '95万', '单价17777元/平米')
('https://image1.ljcdn.com/420100-inspection/test-bc13dd51-455f-427c-9501-61ffd45cb7e5.png.296x216.jpg', '融科天城朝南三房，诚心出售，小区绿化面积大', '融科天城一期  | 3室2厅 | 128.74平米 | 西南 | 其他 | 有电梯', '高楼层(共33层)2008年建板楼  -  三阳路', '485万', '单价37673元/平米')
('https://image1.ljcdn.com/420100-inspection/8407d443-41e4-4646-b361-cbb5012d5fb6.jpg.296x216.jpg', '蔡家田A区，正规两居室，精装修，采光充足，满五唯一', '蔡家田A区  | 2室1厅 | 73.99平米 | 南 北 | 其他 | 无电梯', '中楼层(共8层)1994年建塔楼  -  唐家墩', '128万', '单价17300元/平米')
('https://image1.ljcdn.com/420100-inspection/test-02254b35-9ee9-47f7-9247-8016a9e7a612.png.296x216.jpg', '链家精选，奥林紫园精装修老证三房拎包入住业主诚售', '奥林紫园  | 3室2厅 | 99.11平米 | 南 | 其他 | 有电梯', '低楼层(共24层)2013年建塔楼  -  塔子湖', '185万', '单价18667元/平米')
('https://image1.ljcdn.com/420100-inspection/9a90643d-e341-48ac-a262-f63a44f4dbaa.jpg.296x216.jpg', '现代城一区，老证，中间楼层，居家精装修，诚心急卖', '现代城一区  | 2室2厅 | 90.73平米 | 南 | 精装 | 有电梯', '中楼层(共11层)2009年建板楼  -  百步亭', '205万', '单价22595元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f249d5ad-ff06-45ee-a3a8-cebe93163950.png.296x216.jpg', '兰陵大公馆  正规一室一厅  带天然气  业主诚心出售', '兰陵大公馆  | 1室1厅 | 58.06平米 | 西 | 其他 | 有电梯', '低楼层(共16层)2006年建板楼  -  大智路', '128万', '单价22047元/平米')
('https://image1.ljcdn.com/420100-inspection/test-338b5cc6-6f72-4f97-ac32-38e6eccff05a.png.296x216.jpg', '融科天城一期 朝南三居室 高层看江 满五年唯一', '融科天城一期  | 2室1厅 | 101.12平米 | 东南 | 其他 | 有电梯', '高楼层(共30层)2012年建板楼  -  三阳路', '350万', '单价34613元/平米')
('https://image1.ljcdn.com/420100-inspection/test-48df2bd4-19d0-44fd-92f8-1b89c2540e6a.png.296x216.jpg', '融科天城一期高楼层两房  老证正看小区花园', '融科天城一期  | 2室1厅 | 81.53平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2008年建板楼  -  三阳路', '272万', '单价33362元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c5fde47d-b0b3-47da-b8d0-0d868c1dd937.png.296x216.jpg', '颐和丽晶 正规一室 合同房 中装', '颐和丽晶  | 1室1厅 | 45.5平米 | 南 | 其他 | 有电梯', '中楼层(共30层)2010年建塔楼  -  育才花桥', '160万', '单价35165元/平米')
('https://image1.ljcdn.com/420100-inspection/test-9e1399d1-e135-43c5-bbd4-85d06e144e80.png.296x216.jpg', '老证，后期税费少。采光充足好楼层', '温馨苑AB区  | 3室1厅 | 113.5平米 | 南 | 其他 | 无电梯', '低楼层(共7层)2005年建板楼  -  百步亭', '183万', '单价16124元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload623407c5-93ea-4cd5-a5c5-528e9cf8c291.jpg.296x216.jpg', '王fu花园 对接育才 老证且名下仅有一套 业主诚心出售', '王府花园  | 2室1厅 | 96.08平米 | 西北 | 其他 | 有电梯', '高楼层(共31层)2005年建板楼  -  育才花桥', '320万', '单价33306元/平米')
('https://image1.ljcdn.com/420100-inspection/test-901e56fb-5b3d-46eb-a1e6-87c1b123aafc.png.296x216.jpg', '【刚需臻选】汉口花园六期 老证精装 通透两房', '汉口花园幽兰居  | 2室2厅 | 89.56平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2011年建板楼  -  塔子湖', '180万', '单价20099元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadf360d0a8-f0f8-4cd0-bac6-29d674d2449c.jpg.296x216.jpg', '解放大道沿线 福星惠誉红桥城 精装三房 业主诚心', '福星惠誉红桥城  | 3室2厅 | 107.58平米 | 南 北 | 其他 | 有电梯', '中楼层(共38层)2017年建板塔结合  -  堤角', '185万', '单价17197元/平米')
('https://image1.ljcdn.com/420100-inspection/3e736d02-32eb-48d9-8be9-04178b31f9f8.jpg.296x216.jpg', '东新熙园大四房好楼层诚意出售您值得拥有', '东新熙园  | 4室2厅 | 138.15平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  二七', '270万', '单价19544元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d9357b45-e384-435a-b908-899d43fff99f.png.296x216.jpg', '次新房 通透小三房 采光充足 视野开阔看小区环境', '百步亭金桥汇II期  | 3室1厅 | 89.41平米 | 南 | 其他', '中楼层(共34层)2017年建暂无数据  -  塔子湖', '168万', '单价18790元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadcfd593ae-93a3-4dc5-b268-18e4b52b9696.jpg.296x216.jpg', '百步龙庭 楼层中高层 采光视野好 老证税少 上学方便', '百步龙庭  | 2室2厅 | 95.82平米 | 南 北 | 其他 | 有电梯', '高楼层(共17层)2006年建板楼  -  百步亭', '175万', '单价18264元/平米')
('https://image1.ljcdn.com/420100-inspection/5ca2c45f-3b68-4d0b-a963-54cf07a948c1.jpg.296x216.jpg', '温馨苑AB，老证复式楼，中间楼层 ，户型通透，不临街', '温馨苑AB区  | 5室2厅 | 207.74平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)2005年建板楼  -  百步亭', '315万', '单价15164元/平米')
('https://image1.ljcdn.com/420100-inspection/6bfb72af-a232-485a-9a33-1ad0a3f3e557.jpg.296x216.jpg', '同鑫地铁口 精装拎包入住大三房', '同鑫花园  | 3室2厅 | 124.01平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2007年建板楼  -  后湖', '208万', '单价16773元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload2360ad6f-a403-4aad-998d-d6db71bac2e0.jpg.296x216.jpg', '温馨苑AB区 通透两房 有配套地下车位 老证总价低', '温馨苑AB区  | 2室2厅 | 77.64平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2005年建板楼  -  百步亭', '130万', '单价16744元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload585540a2-8961-4c3b-9a0b-90bf51200214.jpg.296x216.jpg', '汉广一期 清水毛坯大三房 南北通透 两证满二 独门独户', '汉口城市广场  | 3室2厅 | 129.48平米 | 南 北 | 其他 | 有电梯', '中楼层(共33层)2014年建板塔结合  -  后湖', '365万', '单价28190元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0b97ed5c-7abc-4633-bd50-3f2d54a9cdb3.png.296x216.jpg', '对接育才 中高层 南向一居室 采光优质 老证后期税费低', '颐和丽晶  | 1室1厅 | 46.71平米 | 南 | 其他 | 有电梯', '中楼层(共30层)2010年建塔楼  -  育才花桥', '160万', '单价34254元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload86a9a252-d6c4-4d45-bbbb-3614ae40c06e.jpg.296x216.jpg', '同安家园四期简装三房，中间楼层，两证满二，房东诚心', '统建同安家园  | 3室2厅 | 113.52平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)2009年建塔楼  -  后湖', '213万', '单价18764元/平米')
('https://image1.ljcdn.com/420100-inspection/230d0346-120a-479c-bb4c-b4a58066bcee.jpg.296x216.jpg', '江岸区  百步亭现代城四区 次新房 清水毛坯三房', '现代城四区  | 3室2厅 | 89.15平米 | 南 | 其他 | 有电梯', '低楼层(共32层)2017年建板塔结合  -  百步亭', '208万', '单价23332元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c895ebcf-dac3-4c63-9129-778b2cc1143d.png.296x216.jpg', '繁华地段70年产权小户型，业主诚售！两证满二年！', '观湖铂金公寓  | 1室1厅 | 50.48平米 | 东 | 其他 | 有电梯', '高楼层(共24层)2007年建塔楼  -  台北香港路', '90万', '单价17829元/平米')
('https://image1.ljcdn.com/420100-inspection/f569d8d2-2402-42b9-a28b-2cc9f8c7f3ec.jpg.296x216.jpg', '温馨苑 南北大三居 错层式 交通便利 百步亭花园 老证', '温馨苑AB区  | 3室2厅 | 138.4平米 | 南 | 简装 | 无电梯', '高楼层(共7层)2005年建板楼  -  百步亭', '218万', '单价15752元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f6e108f4-7d7c-4a41-83e7-fe2146be3c1f.png.296x216.jpg', '星悦城 舒适小区人车分流 高楼层 精装修两房 诚心出售', '星悦城一期  | 3室2厅 | 95.33平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)2013年建板楼  -  塔子湖', '200万', '单价20980元/平米')
('https://image1.ljcdn.com/420100-inspection/a882a7b5-9868-45cf-81cf-8c59b8b0a22c.jpg.296x216.jpg', '东新熙园经典大三房业主诚心出售', '东新熙园  | 3室2厅 | 139.68平米 | 南 北 | 其他 | 有电梯', '高楼层(共8层)2005年建板楼  -  二七', '310万', '单价22194元/平米')
('https://image1.ljcdn.com/420100-inspection/test-fe5ea25b-97eb-4fe8-8e61-d05e0c3b7c41.png.296x216.jpg', '汉口花园四期精装通透型两房老证诚心出售', '汉口花园怡菊院  | 2室2厅 | 91.3平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2008年建塔楼  -  塔子湖', '180万', '单价19716元/平米')
('https://image1.ljcdn.com/420100-inspection/64ef1f5a-0310-4a2d-ba70-1f18a40cd87c.jpg.296x216.jpg', '聚才南苑 正规舒适2房 前后无遮挡 采光通风佳', '聚才南苑  | 3室1厅 | 88.29平米 | 西南 | 其他 | 无电梯', '中楼层(共8层)2000年建塔楼  -  育才花桥', '150万', '单价16990元/平米')
('https://image1.ljcdn.com/420100-inspection/f633ccf9-6452-46fa-89dc-430ec155a422.jpg.296x216.jpg', '金涛翰林苑 老证  中高层  经典大三房！', '金涛翰林苑  | 3室2厅 | 127.38平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2009年建塔楼  -  二七', '260万', '单价20412元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload9aaa5706-c0ec-4873-8a6c-71a889290a1f.jpg.296x216.jpg', '福星惠誉红桥城 人车分流 次新小区 精装修 中间楼层', '福星惠誉红桥城  | 2室2厅 | 92.16平米 | 南 | 其他 | 有电梯', '中楼层(共38层)2017年建板楼  -  堤角', '160万', '单价17362元/平米')
('https://image1.ljcdn.com/420100-inspection/d22bb25e-454f-4163-ae07-43114419a1c4.jpg.296x216.jpg', '同安家园精装三房  老证 南北通透 中高楼层 诚售', '统建同安家园  | 3室2厅 | 124.11平米 | 东南 | 精装 | 有电梯', '中楼层(共18层)2009年建塔楼  -  后湖', '228万', '单价18371元/平米')
('https://image1.ljcdn.com/420100-inspection/20204007-8e28-4c86-8b10-b60830302ccb.jpg.296x216.jpg', '黄浦路黄浦花园居家3房107平米185万，高楼层', '黄浦花园  | 3室2厅 | 109.63平米 | 东南 | 其他 | 有电梯', '中楼层(共24层)1999年建塔楼  -  黄埔永清', '170万', '单价15507元/平米')
('https://image1.ljcdn.com/420100-inspection/test-47d77390-eef7-4645-a00f-13d12f6c4c64.png.296x216.jpg', '三阳金城 4室2厅 540万', '三阳金城  | 4室2厅 | 155.3平米 | 东南 | 其他 | 有电梯', '高楼层(共32层)2011年建板楼  -  三阳路', '540万', '单价34772元/平米')
('https://image1.ljcdn.com/420100-inspection/282aff0a-f93d-4716-b772-f09ba1a7ee2a.JPG.296x216.jpg', '芦沟桥路粮贸宿舍 赠送露台 读长椿街 满五唯一无个税', '粮茂宿舍  | 2室1厅 | 64.7平米 | 东南 | 简装', '高楼层(共6层)暂无数据  -  黄埔永清', '185万', '单价28594元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8342dc5a-3810-41b5-8475-440b116ca47c.png.296x216.jpg', '三号线罗家庄 金岛御璟世家跃境 南北通透 三房格局', '金岛御璟世家跃境  | 3室2厅 | 112平米 | 南 北 | 其他 | 有电梯', '中楼层(共34层)2017年建板楼  -  后湖', '249万', '单价22233元/平米')
('https://image1.ljcdn.com/420100-inspection/test-915f91d0-65c7-45ea-beb3-25b647d48c32.png.296x216.jpg', '汉口江滩旁复式结构电梯房，中间楼层，两证满两年', '怡东大厦  | 5室1厅 | 228.72平米 | 南 | 其他 | 有电梯', '中楼层(共31层)2000年建板楼  -  三阳路', '300万', '单价13117元/平米')
('https://image1.ljcdn.com/420100-inspection/bb059e43-dd22-445f-86ae-8aff4ded497c.jpg.296x216.jpg', '尚湖熙园 2室2厅 165万', '尚湖熙园  | 2室2厅 | 84.97平米 | 南 | 其他', '低楼层(共28层)2015年建板楼  -  塔子湖', '165万', '单价19419元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadc1883c8a-e3cb-405b-8444-b8ffd1120316.jpg.296x216.jpg', '越秀星汇君泊 精装大四房 小区门口楼栋 正对小区花园', '越秀星汇君泊  | 3室2厅 | 133.9平米 | 东南 | 其他 | 有电梯', '低楼层(共32层)2016年建板塔结合  -  塔子湖', '315万', '单价23526元/平米')
('https://image1.ljcdn.com/420100-inspection/e0b907f4-034d-4c30-8297-05a4594bb542.jpg.296x216.jpg', '幸福时代 精装三房 南北通透 中间楼层 老证 双地铁', '幸福时代  | 3室2厅 | 109.34平米 | 南 北 | 其他 | 有电梯', '高楼层(共32层)2011年建板楼  -  百步亭', '238万', '单价21767元/平米')
('https://image1.ljcdn.com/420100-inspection/1754e9f2-d5bb-43f0-b238-d6e18defd77a.jpg.296x216.jpg', '幸福人家北苑 南北通透大三房 送品牌家具 不临街 老证', '幸福人家北苑  | 3室2厅 | 125.82平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2006年建板楼  -  后湖', '205万', '单价16294元/平米')
('https://image1.ljcdn.com/420100-inspection/e3f8846c-5089-41fa-baa9-8eec267cac72.jpg.296x216.jpg', '南北通透一梯二户小三房绿色新都4期带阳台公摊小', '宏宇绿色新都  | 3室2厅 | 95.96平米 | 南 北 | 其他', '高楼层(共11层)2014年建暂无数据  -  后湖', '159万', '单价16570元/平米')
('https://image1.ljcdn.com/420100-inspection/164d8be3-bcf7-4c23-aac4-d0ecb870ce21.jpg.296x216.jpg', '百步亭花园 百步龙庭 精装大两房 老证 不临街 中楼层', '百步龙庭  | 2室2厅 | 99.44平米 | 南 | 精装 | 有电梯', '中楼层(共18层)2006年建板楼  -  百步亭', '200万', '单价20113元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadbb0e46f2-c1ae-4671-8e22-80d5f88195b3.jpg.296x216.jpg', '百步龙庭 精装大两房 全房墙暖 老证 业主诚心', '百步龙庭  | 2室2厅 | 115.81平米 | 南 北 | 精装 | 有电梯', '低楼层(共11层)2006年建板楼  -  百步亭', '210万', '单价18134元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadaf8f5652-b197-4c0f-ab23-a872288599c2.jpg.296x216.jpg', '东立国际  老证   南北通透   精装修小两房', '东立国际  | 2室1厅 | 73.3平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2007年建塔楼  -  二七', '165万', '单价22511元/平米')
('https://image1.ljcdn.com/420100-inspection/308ef9b6-865a-438b-b2c3-895ff4c412ca.jpg.296x216.jpg', '安居苑D区精装两房 中间楼层 明厨明卫 房本满两年', '安居苑D区  | 2室2厅 | 88.24平米 | 南 | 其他 | 无电梯', '中楼层(共7层)2003年建板楼  -  百步亭', '145万', '单价16433元/平米')
('https://image1.ljcdn.com/420100-inspection/3bd1f460-c8a2-4f9b-bec5-f5c4eacf8b7e.jpg.296x216.jpg', '怡和苑电梯三房 小区中间位置 老证税费少 南北通透', '怡和苑北区  | 3室2厅 | 128.65平米 | 南 北 | 其他 | 有电梯', '低楼层(共11层)2004年建板楼  -  百步亭', '243万', '单价18889元/平米')
('https://image1.ljcdn.com/420100-inspection/5a767927-8896-45cc-81cd-b0d923efbe03.jpg.296x216.jpg', '房屋装修好，楼栋位置好，阳台前面是广场，产证蛮两年', '温馨苑AB区  | 3室2厅 | 138.42平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)2005年建板楼  -  百步亭', '210万', '单价15172元/平米')
('https://image1.ljcdn.com/420100-inspection/test-f89ade49-b0ad-456d-af69-28a480f95bb4.png.296x216.jpg', '东立国际板房南北通透诚意出售珍贵房源且买且珍惜', '东立国际  | 3室1厅 | 128.54平米 | 南 北 | 其他 | 有电梯', '中楼层(共12层)2007年建塔楼  -  二七', '321万', '单价24973元/平米')
('https://image1.ljcdn.com/420100-inspection/3198e315-853e-4936-b434-f9685492d969.JPG.296x216.jpg', '老证  通透四房  全房实木装修 诚心出售  车位另售', '华清园  | 4室2厅 | 146.39平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2006年建板楼  -  三阳路', '568万', '单价38801元/平米')
('https://image1.ljcdn.com/420100-inspection/bc3f9ef4-c173-4654-a07a-610ce7358f18.jpg.296x216.jpg', '香港路旁，电梯精装四房，户型方正通透，老证急售急售', '港台公寓  | 4室2厅 | 159.14平米 | 东南 | 其他 | 有电梯', '高楼层(共12层)2003年建塔楼  -  台北香港路', '235万', '单价14767元/平米')
('https://image1.ljcdn.com/420100-inspection/d7593335-33ce-4034-8e32-64068162754a.jpg.296x216.jpg', '对接育才 老证满了五年 中间楼层 采光优质 户型方正', '王府花园  | 3室2厅 | 114.89平米 | 南 西 | 其他 | 有电梯', '中楼层(共31层)2005年建板楼  -  育才花桥', '385万', '单价33511元/平米')
('https://image1.ljcdn.com/420100-inspection/ce452457-28be-4663-8d2a-734c70f36d3c.jpg.296x216.jpg', '南北通透电梯三房 客厅带双阳台 软木地板防滑防摔伤', '东立国际  | 3室2厅 | 112平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2007年建塔楼  -  二七', '260万', '单价23215元/平米')
('https://image1.ljcdn.com/420100-inspection/test-90863b47-7651-4941-9b4f-41da32e37f48.png.296x216.jpg', '二环边 怡康苑南北三居 全明格局 双阳台 可签约', '怡康苑南区  | 3室2厅 | 142.57平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  百步亭', '256万', '单价17957元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload864fe010-380c-499e-a0ea-c7d77236d785.jpg.296x216.jpg', '二楼带308平私家露台，老证精装，保养好，随时看房。', '汉口花园逸松庭  | 3室2厅 | 127.48平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2006年建板楼  -  塔子湖', '345万', '单价27064元/平米')
('https://image1.ljcdn.com/420100-inspection/bd5d17f4-2762-478a-a683-253b63d5e1b9.jpg.296x216.jpg', '百步亭现代城三区  证满二年 无贷款交易方便诚心出售', '现代城三区  | 2室2厅 | 94.12平米 | 南 | 其他 | 有电梯', '低楼层(共18层)2013年建板楼  -  百步亭', '220万', '单价23375元/平米')
('https://image1.ljcdn.com/420100-inspection/7747b239-27ad-4f48-b8a1-cab9a80ee762.jpg.296x216.jpg', '现代城一区 南北通透两房，老证，不临街，中间楼层。', '现代城一区  | 2室2厅 | 88.95平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2009年建板楼  -  百步亭', '205万', '单价23047元/平米')
('https://image1.ljcdn.com/420100-inspection/f9a9440c-ace8-4173-ace7-d50887846192.jpg.296x216.jpg', '东勤佳苑 居家精装三房 主卧带阳台 高楼层 满五唯一', '东勤佳苑  | 3室2厅 | 92.9平米 | 南 | 精装 | 有电梯', '高楼层(共10层)2010年建板楼  -  百步亭', '155万', '单价16685元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload49ab4ddb-97e0-4fd1-906d-c58d7b656a4f.jpg.296x216.jpg', '通透三房 采光充足视野开阔 交通便利 旁边配套成熟', '温馨苑CD区  | 3室2厅 | 113.92平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)2005年建板楼  -  百步亭', '180万', '单价15801元/平米')
('https://image1.ljcdn.com/420100-inspection/94bec3b3-e723-43a1-be18-da2fba77c38e.jpg.296x216.jpg', '怡和苑中装复式楼 总高4层 带露台 有配套地下车位', '怡和苑南区  | 6室2厅 | 219.3平米 | 南 北 | 其他 | 无电梯', '高楼层(共4层)2004年建板楼  -  百步亭', '360万', '单价16416元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload416e5b55-c35d-4650-8043-a08d042ed36e.jpg.296x216.jpg', '二七人家 电梯大两房 精装修拎包入住 老证无贷', '二七人家  | 2室2厅 | 79.18平米 | 东北 | 其他 | 有电梯', '低楼层(共11层)2001年建板楼  -  二七', '155万', '单价19576元/平米')
('https://image1.ljcdn.com/420100-inspection/test-e6b1bca8-df70-48e5-977b-f751b50e9f8a.png.296x216.jpg', '兰陵大公馆正规一室一厅，带天然气，高楼层！', '兰陵大公馆  | 1室1厅 | 55.7平米 | 西 | 其他 | 有电梯', '高楼层(共16层)2006年建板楼  -  大智路', '140万', '单价25135元/平米')
('https://image1.ljcdn.com/420100-inspection/f61d595f-34fe-4d0b-81f9-f0cf3462ec76.jpg.296x216.jpg', '居家装修 产证满五唯一  中间楼层 客厅带阳台', '悦秀苑  | 2室2厅 | 69.59平米 | 南 | 其他 | 有电梯', '中楼层(共11层)2008年建塔楼  -  百步亭', '135万', '单价19400元/平米')
('https://image1.ljcdn.com/420100-inspection/test-69453b4a-3203-40de-ae91-c51e6addddce.png.296x216.jpg', '青青美庐/精装修大三房/一梯两户/南北通透', '青青美庐东区  | 3室2厅 | 136.75平米 | 南 北 | 其他 | 有电梯', '低楼层(共12层)2004年建板楼  -  后湖', '245万', '单价17916元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_uploadc5e0914b-fe5d-43bf-a8c5-b21dbd79a5a4.jpg.296x216.jpg', '此房产证满两年 婚房装修 采光无遮挡 南北通透大三房', '日月星城  | 3室2厅 | 119.34平米 | 南 北 | 精装 | 有电梯', '中楼层(共12层)2006年建塔楼  -  塔子湖', '240万', '单价20111元/平米')
('https://image1.ljcdn.com/420100-inspection/b77e1f7f-f0bb-4550-a6d0-713bfacd117b.jpg.296x216.jpg', '统建同安家园四期精装大三房，前后无遮挡，房东诚心', '统建同安家园  | 3室2厅 | 138.95平米 | 南 北 | 其他 | 有电梯', '高楼层(共34层)2009年建塔楼  -  后湖', '270万', '单价19432元/平米')
