('https://image1.ljcdn.com/440300-inspection/test-85f96daf-3964-4b3b-a4f7-1a8bf585e9c8.png.296x216.jpg', '东方海雅居优质三房 高层南向视野棒 通风采光好 红本', '东方海雅居  | 3室2厅 | 95.21平米 | 南 | 简装 | 有电梯', '高楼层(共26层)2002年建板塔结合  -  南山中心', '660万', '单价69321元/平米')
('https://image1.ljcdn.com/440300-inspection/test-792a090f-f9f7-4b29-97ca-403facabf661.png.296x216.jpg', '华润城润府一期 3室2厅 1200万', '华润城润府一期  | 3室2厅 | 88.6平米 | 东南 | 毛坯', '中楼层(共53层)2016年建板塔结合  -  科技园', '1200万', '单价135441元/平米')
('https://image1.ljcdn.com/440300-inspection/22efe737-1e3d-488c-bc85-ddf7ad8582b4.JPG.296x216.jpg', '半岛城邦一期，高层看海景，无遮挡，赠送48㎡', '半岛城邦花园一期  | 4室2厅 | 221.07平米 | 南 | 毛坯 | 有电梯', '高楼层(共25层)2006年建塔楼  -  蛇口', '3300万', '单价149274元/平米')
('https://image1.ljcdn.com/440300-inspection/08a7ae2d-afc9-4c96-b90e-0b690a1240c5.jpg.296x216.jpg', '前海自贸区   东南向三房  精装修 业主急售', '诺德假日花园  | 3室2厅 | 78.71平米 | 东南 | 精装 | 有电梯', '高楼层(共15层)2008年建板塔结合  -  前海', '730万', '单价92746元/平米')
('https://image1.ljcdn.com/440300-inspection/b4c5ed25-2213-404c-a4dc-4a9c1d4519d7.jpg.296x216.jpg', '佳兆业前海广场一期 3室1厅 720万', '佳兆业前海广场一期  | 3室1厅 | 86.79平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2014年建板楼  -  前海', '720万', '单价82959元/平米')
('https://image1.ljcdn.com/440300-inspection/test-225b0254-3377-4fa7-a653-b4b726daf0ad.png.296x216.jpg', '钰龙园高楼层精装东南向二房，厅出阳台，眼镜户型。', '英达钰龙园  | 2室1厅 | 67.45平米 | 东南 | 精装 | 有电梯', '中楼层(共32层)2004年建板塔结合  -  南头', '500万', '单价74129元/平米')
('https://image1.ljcdn.com/440300-inspection/f3b50bb3-a1cf-4f4c-b6b6-71ae3b7648a3.jpg.296x216.jpg', '荔园大厦,三房，地铁物业，地段好。', '荔园大厦  | 3室1厅 | 86.02平米 | 东 | 精装 | 有电梯', '低楼层(共23层)1995年建板塔结合  -  南山中心', '425万', '单价49408元/平米')
('https://image1.ljcdn.com/440300-inspection/test-4ff35692-572a-40a3-ac92-d565c2923b5b.png.296x216.jpg', '双地铁物业03年楼盘 标准大三房双阳台装修保养好', '时代骄子大厦  | 3室1厅 | 93.01平米 | 西南 | 其他 | 有电梯', '中楼层(共31层)2003年建板塔结合  -  南山中心', '515万', '单价55371元/平米')
('https://image1.ljcdn.com/440300-inspection/fdf6db44-b7ac-4628-8038-67d719357f79.jpg.296x216.jpg', '红树西岸东南向海景三面采光三房', '百仕达红树西岸  | 3室2厅 | 180.85平米 | 南 北 | 精装 | 有电梯', '中楼层(共31层)2006年建板楼  -  红树湾', '2450万', '单价135472元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2ed0e778-d86e-454e-a9d7-5fd00c265cf5.png.296x216.jpg', '桃源村二期 周正户型 满五年红本在手 业主诚心出售', '桃源村二期  | 3室2厅 | 92.54平米 | 北 | 简装 | 有电梯', '低楼层(共20层)2000年建塔楼  -  西丽', '450万', '单价48628元/平米')
('https://image1.ljcdn.com/440300-inspection/test-62052210-4303-4225-91cf-eaa587573279.png.296x216.jpg', '塘朗雅苑安静住家，三房楼层视野好', '塘朗雅苑  | 3室1厅 | 81.19平米 | 北 | 其他 | 有电梯', '高楼层(共17层)2009年建塔楼  -  西丽', '660万', '单价81291元/平米')
('https://image1.ljcdn.com/440300-inspection/test-237315a8-3e6b-47a4-ac7f-109899103cc8.png.296x216.jpg', '美丽湾国际公寓，两房，320万', '美丽湾国际公寓  | 2室1厅 | 43.07平米 | 北 | 其他 | 有电梯', '中楼层(共14层)2007年建塔楼  -  南山中心', '320万', '单价74298元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ca6f7bf8-079f-4d07-a75c-4bb4358a032a.png.296x216.jpg', '华润万象城配套，高新园地铁口，正两房业主诚心出售', '朗景园  | 2室2厅 | 69.76平米 | 南 | 其他 | 有电梯', '高楼层(共14层)2001年建板塔结合  -  科技园', '530万', '单价75975元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b96d5aaf-8c3c-4d4a-9dd4-24b2cfe22945.png.296x216.jpg', '香山里端头位三面采光 标准五房 安静 全新装修 诚售', '香山里  | 4室2厅 | 173.09平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2010年建板塔结合  -  华侨城', '1350万', '单价77995元/平米')
('https://image1.ljcdn.com/440300-inspection/0e021d8d-12bb-4f5c-b1b5-8f9c57f9417f.jpg.296x216.jpg', '首地容御单证大四房 三面采光 南北通透双阳台', '首地容御  | 4室2厅 | 207.65平米 | 西南 | 精装 | 有电梯', '中楼层(共32层)2011年建板塔结合  -  华侨城', '1860万', '单价89574元/平米')
('https://image1.ljcdn.com/440300-inspection/097e51f4-a9f3-4373-8cf2-0c308017e046.jpg.296x216.jpg', '太古城南区 三居室 满五唯一 厅正出阳台', '太古城南  | 3室2厅 | 70.46平米 | 西南 | 精装 | 有电梯', '高楼层(共30层)2010年建塔楼  -  深圳湾', '1139万', '单价161653元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b0c40868-4c08-4c12-96e0-18e97a96c5e1.png.296x216.jpg', '半岛城邦花园三期 4室2厅 2460万', '半岛城邦花园三期  | 4室2厅 | 160.66平米 | 南 | 其他', '高楼层(共45层)2016年建板塔结合  -  蛇口', '2460万', '单价153119元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload1baa25a3-6caa-4ede-b220-3ca352326c73.jpg.296x216.jpg', '南山  中熙君南山 西南向三房看山景 2017入伙次新房', '中熙君南山  | 3室2厅 | 88.17平米 | 西南 | 毛坯 | 有电梯', '高楼层(共33层)2017年建塔楼  -  南山中心', '880万', '单价99808元/平米')
('https://image1.ljcdn.com/440300-inspection/045fdc98-376a-4b56-ba27-5b10240fb2b8.jpg.296x216.jpg', '满五唯一 红本 正南向大三房 配套齐全 看房方便', '怡园大厦  | 3室2厅 | 116.59平米 | 东 南 | 其他 | 有电梯', '低楼层(共32层)2000年建板塔结合  -  南山中心', '548万', '单价47003元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_uploadb5728d81-8d88-4b85-af8e-12865593271c.jpg.296x216.jpg', '南二外范围，金钟大厦精致两房，满五年唯一，红本在手', '金钟大厦  | 2室1厅 | 67.07平米 | 东南 | 精装 | 有电梯', '低楼层(共30层)2003年建板塔结合  -  南山中心', '538万', '单价80215元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f4f6ed15-41a6-45e3-82c7-3a3fa0e56f52.png.296x216.jpg', '7号线地铁口珠光站 龙辉花园 中间楼栋装修好 红本在手', '龙辉花园  | 3室2厅 | 87.67平米 | 南 | 其他 | 无电梯', '高楼层(共7层)2003年建塔楼  -  西丽', '450万', '单价51329元/平米')
('https://image1.ljcdn.com/440300-inspection/test-cc182ac8-ad7e-412d-8783-2cc64045d769.png.296x216.jpg', '南光城市花园，精装小2房满5红本房', '南光城市花园  | 2室1厅 | 41.49平米 | 西南 | 其他 | 有电梯', '低楼层(共32层)2009年建板塔结合  -  南山中心', '352万', '单价84840元/平米')
('https://image1.ljcdn.com/440300-inspection/4caf5a37-a2ed-44aa-af26-60becdf1f62a.jpg.296x216.jpg', '爱榕园大三房，红本，满五唯一，位置安静通风采光好', '爱榕园  | 3室2厅 | 82.21平米 | 南 | 简装 | 无电梯', '高楼层(共7层)1997年建板塔结合  -  蛇口', '640万', '单价77850元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a614c121-5373-4918-9758-93ef3de7a7f7.png.296x216.jpg', '降价急售 南北向三房 小区最笋 满五红本', '招商名仕花园  | 3室2厅 | 88.01平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)2002年建板塔结合  -  后海', '675万', '单价76696元/平米')
('https://image1.ljcdn.com/440300-inspection/26b41cc6-627b-4a3b-b77a-62e068f43dd2.jpg.296x216.jpg', '太古城北  满五年红本在手 毛坯 正规四房', '太古城北  | 4室2厅 | 139.39平米 | 西南 | 其他 | 有电梯', '低楼层(共25层)2010年建板塔结合  -  深圳湾', '1900万', '单价136309元/平米')
('https://image1.ljcdn.com/440300-inspection/9ae3c32f-d176-4c28-8df3-e9012ddd3049.jpg.296x216.jpg', '中信红树湾北区 2室2厅 1250万', '中信红树湾北区  | 2室2厅 | 140.16平米 | 东南 | 精装 | 有电梯', '高楼层(共28层)2008年建板楼  -  红树湾', '1250万', '单价89184元/平米')
('https://image1.ljcdn.com/440300-inspection/18148104-e986-4cb2-b344-2d7f073bef28.jpg.296x216.jpg', '华侨城锦绣花园二期 大平层 精装修 安静 通透 实用', '锦绣花园二期  | 4室1厅 | 193.33平米 | 南 | 精装 | 有电梯', '低楼层(共33层)2001年建板塔结合  -  华侨城', '1390万', '单价71898元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload86466ee3-97b7-43e2-a7a8-88d2b864ea4e.jpg.296x216.jpg', '半岛二期方正两房，厅出阳台，满五唯一，精装', '半岛城邦花园二期  | 2室1厅 | 87.14平米 | 西北 | 精装 | 有电梯', '低楼层(共32层)2009年建板塔结合  -  蛇口', '900万', '单价103283元/平米')
('https://image1.ljcdn.com/440300-inspection/test-963d5c88-0ed4-4c25-a12c-62853cfb0986.png.296x216.jpg', '学林雅院 4室2厅 1050万', '学林雅院  | 4室2厅 | 132.98平米 | 东南 | 其他 | 有电梯', '低楼层(共12层)2001年建板塔结合  -  科技园', '1050万', '单价78960元/平米')
('https://image1.ljcdn.com/440300-inspection/test-cd72b7db-6513-4b6b-b98b-820fd040c921.png.296x216.jpg', '桃苑公寓 2室1厅 300万', '桃苑公寓  | 2室1厅 | 65.86平米 | 南 | 其他 | 有电梯', '中楼层(共16层)1993年建塔楼  -  南头', '300万', '单价45552元/平米')
('https://image1.ljcdn.com/440300-inspection/2514c9c0-59ea-4b51-8308-7b8511d5095f.jpg.296x216.jpg', '『我是笋盘』世纪村高层4房  看高尔夫景观 诚心出售', '世纪村一期  | 4室1厅 | 156.04平米 | 西南 | 精装 | 有电梯', '中楼层(共17层)2001年建塔楼  -  红树湾', '1280万', '单价82031元/平米')
('https://image1.ljcdn.com/440300-inspection/cc49fa43-0d60-4203-8f55-cb88bb513a7d.jpg.296x216.jpg', '大陆庄园 1室1厅 310万', '大陆庄园  | 1室1厅 | 52.26平米 | 北 | 其他 | 有电梯', '中楼层(共16层)2001年建板塔结合  -  南头', '310万', '单价59319元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d1a8f7b2-bf4f-41f6-abe8-44d1bb9c60a5.png.296x216.jpg', '科技园 三房 红本在手 满五唯一  南外文华', '科技园三十六区  | 3室2厅 | 97.61平米 | 南 | 简装 | 无电梯', '中楼层(共7层)1996年建板塔结合  -  科技园', '839万', '单价85955元/平米')
('https://image1.ljcdn.com/440300-inspection/5182a4dd-5196-45d7-b9f6-3c930ff809db.jpg.296x216.jpg', '海上世界双玺 5室2厅 3300万', '海上世界双玺  | 5室2厅 | 252.05平米 | 西北 | 其他', '中楼层(共51层)2016年建板塔结合  -  蛇口', '3300万', '单价130927元/平米')
('https://image1.ljcdn.com/440300-inspection/cec0c0f6-e85f-4735-8bd2-976f82f8c84b.jpg.296x216.jpg', '香山美墅三期中高层户型通透4+1房景观视野好', '香山美墅三期  | 4室2厅 | 187.33平米 | 西南 | 其他 | 有电梯', '中楼层(共46层)2016年建板楼  -  华侨城', '2100万', '单价112102元/平米')
('https://image1.ljcdn.com/440300-inspection/431f6544-4934-4713-bca5-ae5ca813e279.jpg.296x216.jpg', '华侨城纯水岸九期南北通前后阳台大四房户型安静', '波托菲诺纯水岸九期  | 4室1厅 | 255.21平米 | 西南 | 其他 | 有电梯', '低楼层(共32层)2011年建板塔结合  -  华侨城', '3080万', '单价120685元/平米')
('https://image1.ljcdn.com/440300-inspection/test-d29d7566-0841-4169-85e0-a8d9807afff6.png.296x216.jpg', '太古城北区品质精装4房，安静宜居', '太古城北  | 4室1厅 | 139.39平米 | 东南 | 精装 | 有电梯', '低楼层(共25层)2010年建板塔结合  -  深圳湾', '1980万', '单价142048元/平米')
('https://image1.ljcdn.com/440300-inspection/133db020-57b9-4e65-a9c3-897925635f41.jpg.296x216.jpg', '香山美墅毛坯大四房看房钥匙在手', '香山美墅三期  | 4室2厅 | 187.24平米 | 西南 西北 | 毛坯 | 有电梯', '低楼层(共46层)2016年建板楼  -  华侨城', '1800万', '单价96134元/平米')
('https://image1.ljcdn.com/440300-inspection/test-c925dcac-edb3-4024-8e2d-f1251e093b4d.png.296x216.jpg', '龙辉花园精装三房，中间位置中间楼层', '龙辉花园  | 3室2厅 | 88.16平米 | 东南 南 | 其他 | 无电梯', '中楼层(共7层)2003年建板楼  -  西丽', '450万', '单价51044元/平米')
('https://image1.ljcdn.com/440300-inspection/12c177d2-407a-40c6-aeaa-dc8697682291.jpg.296x216.jpg', '阳光海滨 3房 实用130 满两年 东南园林 简约精装修', '阳光海滨花园  | 3室2厅 | 87.86平米 | 东南 | 精装 | 有电梯', '低楼层(共32层)2012年建板塔结合  -  深圳湾', '1390万', '单价158207元/平米')
('https://image1.ljcdn.com/440300-inspection/test-940d8ff2-0d34-4b48-89e9-7715d03dc91e.png.296x216.jpg', '招商桃花园一期101平大三房、满五年、红本在手', '招商桃花园  | 3室2厅 | 100.82平米 | 东南 | 其他 | 有电梯', '高楼层(共18层)2004年建板塔结合  -  蛇口', '890万', '单价88277元/平米')
('https://image1.ljcdn.com/440300-inspection/test-6ffdabf5-f487-4574-8de0-7fae4e43228c.png.296x216.jpg', '前海自贸区 高楼层 全南向两房，新装修拎包入住', '阳光花地苑  | 2室1厅 | 62.47平米 | 南 | 精装 | 有电梯', '高楼层(共27层)2010年建板塔结合  -  前海', '480万', '单价76837元/平米')
('https://image1.ljcdn.com/440300-inspection/8775b28e-de5d-4f13-aca0-2f90c6ad173a.jpg.296x216.jpg', '万象新园 6室2厅 1170万', '万象新园  | 6室2厅 | 203.72平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2002年建板塔结合  -  南山中心', '1170万', '单价57432元/平米')
('https://image1.ljcdn.com/440300-inspection/test-649abbe7-49d4-4dd6-80b4-53f9fecf3c95.png.296x216.jpg', '现代城华庭 5室1厅 1150万', '现代城华庭  | 5室1厅 | 243.49平米 | 南 | 其他 | 有电梯', '低楼层(共33层)2004年建板塔结合  -  南山中心', '1150万', '单价47230元/平米')
('https://image1.ljcdn.com/440300-inspection/rsp_pic_upload8ab9c0ab-9493-48b0-86a0-feaaf6d81a8d.jpg.296x216.jpg', '此房可贷30年 华侨城无遮挡看海景三房 满五年唯一', '海景花园  | 3室2厅 | 113.19平米 | 西南 | 精装 | 有电梯', '中楼层(共32层)1992年建板塔结合  -  华侨城', '780万', '单价68911元/平米')
('https://image1.ljcdn.com/440300-inspection/test-7cdd7d3e-399f-416e-af44-a0b18643d595.png.296x216.jpg', '岸芷汀兰 4室1厅 1950万', '岸芷汀兰  | 4室1厅 | 145.73平米 | 南 | 其他 | 有电梯', '低楼层(共20层)2011年建板楼  -  科技园', '1950万', '单价133810元/平米')
('https://image1.ljcdn.com/440300-inspection/b7f6d702-ed47-437b-9517-71ebce33fb7f.jpg.296x216.jpg', '翡翠海岸 4室1厅 2800万', '翡翠海岸  | 4室1厅 | 176.88平米 | 东南 | 其他 | 有电梯', '低楼层(共28层)2014年建板塔结合  -  深圳湾', '2800万', '单价158300元/平米')
('https://image1.ljcdn.com/440300-inspection/test-f0ce36c5-b986-49c7-859f-99c244b892e2.png.296x216.jpg', '华润城润府一期大四房 塘朗山高尔夫景观 二胎改善住房', '华润城润府一期  | 4室2厅 | 130.71平米 | 东北 | 其他', '低楼层(共59层)2016年建板塔结合  -  科技园', '1480万', '单价113228元/平米')
('https://image1.ljcdn.com/440300-inspection/059de9f5-a20f-4088-9ac4-3f98653efb95.jpg.296x216.jpg', '7号线桃源村站  南向装修好大三房 满五年税费少', '天地峰景  | 3室2厅 | 112.28平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2006年建板楼  -  西丽', '748万', '单价66620元/平米')
('https://image1.ljcdn.com/440300-inspection/test-91575cb6-f9b1-4748-94d6-dcc7a18e9f41.png.296x216.jpg', '北师大附属小附属中随时可读，高层精装三房少见户型靓', '蔚蓝海岸2期  | 3室1厅 | 102.49平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2002年建塔楼  -  后海', '1050万', '单价102450元/平米')
('https://image1.ljcdn.com/440300-inspection/test-2ec53ac6-959a-4e88-adab-769310df5da5.png.296x216.jpg', '星海名城一期四组团 3室2厅 665万', '星海名城一期四组团  | 3室2厅 | 105.52平米 | 东北 | 其他 | 有电梯', '低楼层(共9层)2001年建板塔结合  -  前海', '665万', '单价63022元/平米')
('https://image1.ljcdn.com/440300-inspection/test-667a351c-5661-4dd2-9aee-36d124c49cf6.png.296x216.jpg', '汇金家园 南头人车分流花园社区 满五年唯一无赎楼', '汇金家园  | 1室1厅 | 54.88平米 | 南 | 简装 | 有电梯', '低楼层(共11层)2003年建板塔结合  -  南头', '365万', '单价66509元/平米')
('https://image1.ljcdn.com/440300-inspection/test-61e68ad2-c17a-47da-98e6-5017221617f0.png.296x216.jpg', '户型方正，采光充足，落地飘窗南北通，高楼层视野开阔', '深蓝季节  | 2室1厅 | 52.08平米 | 南 | 其他 | 有电梯', '高楼层(共32层)2007年建塔楼  -  后海', '450万', '单价86406元/平米')
('https://image1.ljcdn.com/440300-inspection/test-ed8d78b9-6f13-4ba7-bfd8-4d5705137613.png.296x216.jpg', '山海津 2室1厅 420万', '山海津  | 2室1厅 | 72.02平米 | 西北 | 其他 | 有电梯', '低楼层(共27层)2015年建塔楼  -  蛇口', '420万', '单价58318元/平米')
('https://image1.ljcdn.com/440300-inspection/3ceeb3aa-cec3-489a-9116-2006b96eb5f7.jpg.296x216.jpg', '松坪村东区三期 2室2厅 400万', '松坪村东区三期  | 2室2厅 | 58.83平米 | 南 | 其他 | 有电梯', '低楼层(共34层)2012年建暂无数据  -  科技园', '400万', '单价67993元/平米')
('https://image1.ljcdn.com/440300-inspection/test-45d1c00a-7456-4c8e-ba5d-fb16bb6cd68a.png.296x216.jpg', '无需购房指标，2016入伙准新房，通燃气民水民电租金高', '金地国际公寓  | 1室1厅 | 50.09平米 | 西 | 精装 | 有电梯', '中楼层(共26层)2015年建板楼  -  科技园', '460万', '单价91835元/平米')
('https://image1.ljcdn.com/440300-inspection/test-566082e0-aa57-4d3b-b6a5-19bea343a2e5.png.296x216.jpg', '金海岸大厦 2室1厅 450万', '金海岸大厦  | 2室1厅 | 64.49平米 | 北 | 其他 | 有电梯', '高楼层(共30层)2003年建板塔结合  -  后海', '450万', '单价69779元/平米')
('https://image1.ljcdn.com/440300-inspection/0f063c9a-dd8d-4c72-8dcb-c5b48ce8efcd.jpg.296x216.jpg', '南海玫瑰花园三期 带平台大花园 特殊户型', '南海玫瑰花园三期  | 3室1厅 | 85.98平米 | 东南 | 其他 | 有电梯', '低楼层(共23层)2007年建塔楼  -  蛇口', '950万', '单价110491元/平米')
('https://image1.ljcdn.com/440300-inspection/test-976bcd43-aca3-414f-9848-92c8747a20e9.png.296x216.jpg', '地铁7号线珠光站  朝南大两房 采光通风效果好', '珠光花半里  | 2室2厅 | 71.8平米 | 东 | 其他 | 有电梯', '中楼层(共11层)2007年建板塔结合  -  西丽', '475万', '单价66156元/平米')
('https://image1.ljcdn.com/440300-inspection/test-aebd7557-fafc-45cf-8f5b-6a37a25335ac.png.296x216.jpg', '满五年精装四房视野开阔采光好自住装修保养好即买即住', '恒立心海湾花园  | 4室2厅 | 142.52平米 | 东南 | 精装 | 有电梯', '高楼层(共32层)2010年建板塔结合  -  前海', '1200万', '单价84199元/平米')
('https://image1.ljcdn.com/440300-inspection/964f0f84-c793-4e7c-a00f-118bd3802855.jpg.296x216.jpg', '颐安阅海复试3房 满5年 50万精装修 看房随时', '颐安阅海  | 3室2厅 | 72.32平米 | 南 西 北 | 其他 | 有电梯', '低楼层(共25层)2010年建板楼  -  深圳湾', '1228万', '单价169801元/平米')
('https://image1.ljcdn.com/440300-inspection/e88059d0-759d-4b00-b2e7-453692b62063.jpg.296x216.jpg', '华侨城 锦绣花园 安静楼栋低楼层采光可以安静满眼绿色', '锦绣花园二期  | 3室2厅 | 179.77平米 | 东南 | 精装 | 有电梯', '低楼层(共33层)2001年建板塔结合  -  华侨城', '1300万', '单价72315元/平米')
('https://image1.ljcdn.com/440300-inspection/b1caefe2-39b3-4e90-96f6-0057261d620f.jpg.296x216.jpg', '满五年，红本在手，带固定车位！装修保养好！', '诺德假日花园  | 4室2厅 | 145.07平米 | 东南 | 其他 | 有电梯', '低楼层(共30层)2009年建板塔结合  -  前海', '1350万', '单价93059元/平米')
('https://image1.ljcdn.com/440300-inspection/b3f14401-41f1-41b9-96b3-da90e91cb095.jpg.296x216.jpg', '雅仕荔景苑 3室1厅 606万', '雅仕荔景苑  | 3室1厅 | 86.45平米 | 西南 | 精装 | 有电梯', '中楼层(共31层)2003年建板塔结合  -  后海', '606万', '单价70099元/平米')
('https://image1.ljcdn.com/440300-inspection/421cf790-5bdf-478a-8b2f-d380298d8054.jpg.296x216.jpg', '半山海景兰溪谷二期 顶楼4层 中空复式 满5年 有车位', '半山海景兰溪谷二期  | 5室2厅 | 286.97平米 | 南 北 | 精装 | 有电梯', '高楼层(共23层)2007年建板楼  -  蛇口', '4500万', '单价156811元/平米')
('https://image1.ljcdn.com/440300-inspection/test-071b2a86-e1b2-4098-a9cd-13e88b5c512c.png.296x216.jpg', '润府一期 166平高品质大四房 看房有钥匙 满两年诚心卖', '华润城润府一期  | 4室2厅 | 166.02平米 | 东 西 | 毛坯', '中楼层(共56层)2016年建板塔结合  -  科技园', '1450万', '单价87339元/平米')
('https://image1.ljcdn.com/440300-inspection/f4c9d91a-64e3-44b6-92d1-f497b71c1c7a.jpg.296x216.jpg', '带35平私家花园，满五唯一红本，花园有阳光房', '现代城梦想家园  | 3室2厅 | 86.33平米 | 西 | 其他 | 有电梯', '高楼层(共29层)2003年建板塔结合  -  后海', '800万', '单价92668元/平米')
('https://image1.ljcdn.com/440300-inspection/174de9e1-5d68-49cd-be3a-8a9435355fdb.jpg.296x216.jpg', '万象新园 3室2厅 630万', '万象新园  | 3室2厅 | 99.98平米 | 西北 | 其他 | 有电梯', '低楼层(共33层)2002年建板塔结合  -  南山中心', '630万', '单价63013元/平米')
('https://image1.ljcdn.com/440300-inspection/test-b58ed4d8-a04b-485c-a89d-f11a90f69f90.png.296x216.jpg', '（诚售）华侨城天鹅堡 花园4+1房 安静舒适看花园景观', '天鹅堡  | 4室2厅 | 246.01平米 | 南 | 其他 | 有电梯', '低楼层(共31层)2002年建板塔结合  -  华侨城', '2600万', '单价105687元/平米')
('https://image1.ljcdn.com/440300-inspection/test-e768cbd7-e1e2-4f50-bd84-cb04250bd098.png.296x216.jpg', '红树西岸标准四房 厅出阳台 南北通透 安静位置看海景', '百仕达红树西岸  | 4室2厅 | 190.19平米 | 东南 | 其他 | 有电梯', '中楼层(共31层)2006年建板楼  -  红树湾', '2800万', '单价147222元/平米')
('https://image1.ljcdn.com/440300-inspection/c7333377-ed0c-43de-95e9-4f5fb8c59161.jpg.296x216.jpg', '鼎太风华经典户型三房，南北通透，带超大阳台', '鼎太风华四期  | 3室2厅 | 114.91平米 | 南 北 | 简装 | 有电梯', '低楼层(共18层)2004年建板楼  -  前海', '1030万', '单价89636元/平米')
('https://image1.ljcdn.com/440300-inspection/test-a9de4eed-d27c-488c-bf39-be77f88747ff.png.296x216.jpg', '金海岸大厦 1室1厅 290万', '金海岸大厦  | 1室1厅 | 43.04平米 | 北 | 其他 | 有电梯', '低楼层(共30层)2003年建板塔结合  -  后海', '290万', '单价67380元/平米')
