('https://image1.ljcdn.com/210200-inspection/test-ed5a0f65-e1ed-4ded-bb2b-ce0f82635010.png.296x216.jpg', '九中爱华街 2室1厅 195万', '九中爱华街  | 2室1厅 | 48.49平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1992年建板楼  -  中山友好', '195万', '单价40215元/平米')
('https://image1.ljcdn.com/210200-inspection/test-72bb40a9-5a83-4aac-9360-cdd028e62d42.png.296x216.jpg', '秀月风景 1室1厅 72万', '秀月风景  | 1室1厅 | 41.63平米 | 南 | 简装 | 有电梯', '低楼层(共18层)1996年建塔楼  -  秀月', '72万', '单价17296元/平米')
('https://image1.ljcdn.com/210200-inspection/test-f0b4d226-1df1-4b2d-a05b-219541dac7b0.png.296x216.jpg', '碧海园 3室1厅 246万', '碧海园  | 3室1厅 | 117.13平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2002年建板楼  -  虎滩', '246万', '单价21003元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload2c79ce2a-4726-40a8-8f8d-86a4bc78fdd1.JPG.296x216.jpg', '枫合万嘉 3室2厅 380万', '枫合万嘉  | 3室2厅 | 189.47平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2005年建板楼  -  中南', '380万', '单价20056元/平米')
('https://image1.ljcdn.com/210200-inspection/813d537e-b6b7-4860-bf3b-98a423e20d3d.jpg.296x216.jpg', '运达嘉洲阳光 3室1厅 300万', '运达嘉洲阳光  | 3室1厅 | 168平米 | 南 北 | 其他 | 有电梯', '中楼层(共25层)2007年建板楼  -  二七', '300万', '单价17858元/平米')
('https://image1.ljcdn.com/210200-inspection/913edb45-b6c9-41fd-878d-24b8ab6791d8.jpg.296x216.jpg', '景山宪卫里3跃4少有大户型 各走各门 格局好 前后不挡', '宪卫里  | 7室2厅 | 235.25平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1994年建板楼  -  景山', '212万', '单价9012元/平米')
('https://image1.ljcdn.com/210200-inspection/d3649bc6-fe62-4412-8129-88066aa664ea.jpg.296x216.jpg', '龙泉街（三八广场） 3室2厅 186万', '龙泉街（三八广场）  | 3室2厅 | 147.84平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1994年建板楼  -  三八北', '186万', '单价12582元/平米')
('https://image1.ljcdn.com/210200-inspection/test-4e8d09c4-b8ae-4016-a5a7-19ebea9b4984.png.296x216.jpg', '39中 解放  赠送一楼仓库 诚售', '气象街  | 2室0厅 | 39.03平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共5层)板楼  -  南山', '78万', '单价19985元/平米')
('https://image1.ljcdn.com/210200-inspection/test-14c1bd2f-cbac-4352-98ec-baee0e166b95.png.296x216.jpg', '39中，两室一厅，单价低，格局好', '39中学士街  | 2室1厅 | 88.66平米 | 东 | 其他 | 无电梯', '中楼层(共8层)1999年建板楼  -  三八南', '145万', '单价16355元/平米')
('https://image1.ljcdn.com/210200-inspection/85ae7992-c29d-415d-ab12-1695033c859f.JPG.296x216.jpg', '桃仙小区 2室1厅 79万', '桃仙小区  | 2室1厅 | 65.21平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)1996年建板楼  -  秀月', '79万', '单价12115元/平米')
('https://image1.ljcdn.com/210200-inspection/53f2f90a-fc2d-4976-a4c3-a816c21e6e2c.jpg.296x216.jpg', '39中明阳街 2室1厅 106万', '39中明阳街  | 2室1厅 | 58.8平米 | 东 西 | 其他 | 无电梯', '中楼层(共6层)1993年建板楼  -  三八南', '106万', '单价18028元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload3c3aff39-89ac-44fe-a562-8022f31e6106.jpg.296x216.jpg', '经典生活 1室1厅 57万', '经典生活  | 1室1厅 | 73.06平米 | 南 北 | 其他 | 有电梯', '高楼层(共33层)2003年建板塔结合  -  民主广场', '57万', '单价7802元/平米')
('https://image1.ljcdn.com/210200-inspection/73a5c237-0886-447f-bbfa-bf247be9e7069.jpg.296x216.jpg', '三八广场 名仕国际  交通便利 一室一厅', '名仕国际公寓  | 1室1厅 | 77.38平米 | 东南 | 精装 | 有电梯', '中楼层(共26层)2004年建塔楼  -  三八北', '82万', '单价10598元/平米')
('https://image1.ljcdn.com/210200-inspection/0bf25bae-077a-43bb-a700-888077bd91ac.jpg.296x216.jpg', '金广东海岸 3室2厅 375万', '金广东海岸  | 3室2厅 | 153平米 | 南 北 | 精装 | 有电梯', '低楼层(共29层)2009年建板楼  -  华乐', '375万', '单价24510元/平米')
('https://image1.ljcdn.com/210200-inspection/edb1e5b0-9af4-4c61-a398-5bc13b1ff726.jpg.296x216.jpg', '武昌街大外气象台旁一室小户型毛坯房有钥匙', '麒麟东巷  | 1室1厅 | 42.87平米 | 南 | 毛坯 | 无电梯', '中楼层(共5层)1990年建板楼  -  武昌街', '41万', '单价9564元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload84f92dae-01af-473e-ae20-9c50c8e07ded.jpg.296x216.jpg', '环海公寓 3室2厅 159万', '环海公寓  | 3室2厅 | 148.23平米 | 南 北 | 简装 | 有电梯', '中楼层(共18层)2002年建板楼  -  寺儿沟', '159万', '单价10727元/平米')
('https://image1.ljcdn.com/210200-inspection/07a4eddd-52ee-4059-b2f9-406b387ebe24.jpg.296x216.jpg', '龙湖水晶郦湾 3室2厅 380万', '龙湖水晶郦湾  | 3室2厅 | 154.03平米 | 南 北 | 其他 | 有电梯', '低楼层(共37层)2015年建板楼  -  华乐', '380万', '单价24671元/平米')
('https://image1.ljcdn.com/210200-inspection/136add55-8f99-469d-a83f-b52060ba26b9.jpg.296x216.jpg', '华丽山庄 封闭小区 近游泳池 视野好', '华丽山庄  | 3室2厅 | 154平米 | 南 西 北 | 其他 | 无电梯', '高楼层(共5层)1999年建板楼  -  二七', '315万', '单价20455元/平米')
('https://image1.ljcdn.com/210200-inspection/rsp_pic_upload2aee31d8-ba3d-4865-98ca-38cd2685161f.jpg.296x216.jpg', '九中一德街 3室0厅 220万', '九中一德街  | 3室0厅 | 62.17平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)1984年建板楼  -  中山友好', '220万', '单价35387元/平米')
('https://image1.ljcdn.com/210200-inspection/f582f5df-c51e-4a1b-afcc-94125880aa73.JPG.296x216.jpg', '胜鼎桃源 2室1厅 158万', '胜鼎桃源  | 2室1厅 | 75.1平米 | 南 | 其他 | 有电梯', '中楼层(共24层)2015年建板楼  -  青云街', '158万', '单价21039元/平米')
('https://image1.ljcdn.com/210200-inspection/test-a5212cab-af2c-4e67-b41b-654449a1b94e.png.296x216.jpg', '中山秀月明秀山庄A区三室南北通透景色好', '明秀山庄A区  | 3室2厅 | 137.03平米 | 南 北 | 其他 | 有电梯', '高楼层(共31层)2008年建板楼  -  秀月', '400万', '单价29191元/平米')
('https://image1.ljcdn.com/210200-inspection/2f632709-08f2-412e-93f2-3a0e2cb3d76a.jpg.296x216.jpg', '金广东海岸 6室2厅 550万', '金广东海岸  | 6室2厅 | 169平米 | 南 北 | 精装 | 有电梯', '低楼层(共27层)2009年建板楼  -  华乐', '550万', '单价32545元/平米')
('https://image1.ljcdn.com/210200-inspection/c9b232d0-6e93-4601-9a69-fb709d5236cc.jpg.296x216.jpg', '39中明阳街 2室0厅 85万', '39中明阳街  | 2室0厅 | 42.32平米 | 东北 | 其他', '高楼层(共7层)1993年建板楼  -  三八南', '85万', '单价20086元/平米')
('https://image1.ljcdn.com/210200-inspection/test-ac4fca60-eab5-4a67-b208-b0eeb0fe1e58.png.296x216.jpg', '近學校，缓坡，南北向，简装，养老陪读方便', '秀月小区  | 2室1厅 | 49.42平米 | 南 北 | 简装 | 无电梯', '中楼层(共7层)1997年建板楼  -  秀月', '69.9万', '单价14145元/平米')
('https://image1.ljcdn.com/210200-inspection/8023b7ef-d137-4f13-a44b-4393d819fb13.JPG.296x216.jpg', '山峦街 2室1厅 62万', '山峦街  | 2室1厅 | 58平米 | 西北 | 其他 | 无电梯', '低楼层(共7层)1990年建板楼  -  中南', '62万', '单价10690元/平米')
('https://image1.ljcdn.com/210200-inspection/00b20202-02fd-485a-8a9d-0f4b36c30c84.jpg.296x216.jpg', '中山区 秀月 卡纳意乡 清水四室新房 环境好 户型好', '卡纳意乡  | 4室2厅 | 158.35平米 | 东 南 北 | 简装 | 有电梯', '低楼层(共11层)2010年建板楼  -  景山', '320万', '单价20209元/平米')
('https://image1.ljcdn.com/210200-inspection/test-1c59a515-bdc9-44be-b637-835744f0dbb9.png.296x216.jpg', '南北通透卧室中间卫生间，进门有客厅，户型好带阳台！', '捷凤街  | 2室2厅 | 66.39平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)1995年建板楼  -  青云街', '88万', '单价13256元/平米')
