('https://image1.ljcdn.com/370200-inspection/0085cfaf-d281-426d-83c5-c6a370175d83.jpg.296x216.jpg', '馨苑小区\u3000双南卧北餐厅可改套三户型', '馨苑小区  | 2室2厅 | 86.7平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2003年建板楼  -  下王埠', '205万', '单价23645元/平米')
('https://image1.ljcdn.com/370200-inspection/d2313342-f764-4955-975e-a46d48c2434a.jpg.296x216.jpg', '山河城精装套二 南北通透 带100多平大平台', '山河城C区  | 2室1厅 | 87.63平米 | 南 北 | 其他 | 有电梯', '低楼层(共27层)2012年建板楼  -  绿城', '265万', '单价30241元/平米')
('https://image1.ljcdn.com/370200-inspection/1d2aeb6b-b9e4-4e00-8dcb-7c678ac1d95a.jpg.296x216.jpg', '绿城御园 法式洋房 精装修  三南卧室南厅一北卧', '绿城理想之城-御园C区  | 5室2厅 | 206.92平米 | 南 北 | 其他 | 无电梯', '中楼层(共4层)2012年建板楼  -  绿城', '810万', '单价39146元/平米')
('https://image1.ljcdn.com/370200-inspection/0c4307c8-fcaa-44ed-86af-9f45eaaf28c2.jpg.296x216.jpg', '中海国际社区润园  137平大套三双卫 精装修  诚心出售', '中海国际社区润园  | 3室2厅 | 136.22平米 | 南 北 | 其他 | 有电梯', '低楼层(共26层)2013年建板楼  -  书院路', '409万', '单价30025元/平米')
('https://image1.ljcdn.com/370200-inspection/4eb950ed-7562-4ed8-bc0e-d2cdfb3c6af5.jpg.296x216.jpg', '广业滨河家园 温馨套三顶加阁阁楼利用率高 采光好', '广业滨河家园  | 5室2厅 | 100.75平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2004年建板楼  -  书院路', '278万', '单价27594元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadfb82ea5c-89c7-470d-ae90-4d3e825687dc.jpg.296x216.jpg', '远东海岸华府精装修套二 视野开阔 采光好 采光时间长', '远东海岸华府  | 2室1厅 | 101.6平米 | 南 | 其他', '中楼层(共25层)2013年建板楼  -  沧口公园', '265万', '单价26083元/平米')
('https://image1.ljcdn.com/370200-inspection/289ed639-afb8-41fa-8151-36e15e956d54.jpg.296x216.jpg', '绿城御园法式洋房 多层2楼 精装带品牌家具家电', '绿城理想之城-御园C区  | 3室2厅 | 141.38平米 | 南 北 | 其他 | 无电梯', '中楼层(共4层)2012年建板楼  -  绿城', '530万', '单价37488元/平米')
('https://image1.ljcdn.com/370200-inspection/b37333d9-b987-4d46-95fd-e98d808c2640.jpg.296x216.jpg', '电梯房 顶楼带阁楼 阁楼利用率挺高 户型南北通透', '百通馨苑六区  | 4室1厅 | 85.77平米 | 南 北 | 其他 | 有电梯', '高楼层(共14层)2007年建板楼  -  下王埠', '295万', '单价34395元/平米')
('https://image1.ljcdn.com/370200-inspection/bcac2c35-6cbd-4bee-b327-f2b8475c328f.jpg.296x216.jpg', '此房满五年唯一楼层好户型方正，通透性好，出行便利', '福林苑一期  | 3室2厅 | 127.86平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)2005年建板楼  -  河南', '320万', '单价25028元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload379b7863-82a1-4cb6-aaa8-4ebef7c24e2e.jpg.296x216.jpg', '高层精装套二，双南向卧室，采光好', '映月公馆  | 2室1厅 | 85.28平米 | 南 北 | 其他 | 有电梯', '低楼层(共30层)2012年建板楼  -  绿城', '210万', '单价24625元/平米')
('https://image1.ljcdn.com/370200-inspection/8230e855-d247-48ec-965d-828f6e9f1268.jpg.296x216.jpg', '南北通透，交通便利 ，配套齐全。', '京峰雅居  | 2室1厅 | 91.59平米 | 南 | 其他 | 有电梯', '低楼层(共11层)2009年建板楼  -  书院路', '220万', '单价24021元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload202e5792-22ba-4028-88e4-7e3ba4947040.jpg.296x216.jpg', '虎山新苑 套二 公摊小 户型方正 可塑性大', '虎山新苑  | 2室1厅 | 77.16平米 | 南 | 其他 | 无电梯', '中楼层(共8层)2003年建板楼  -  下王埠', '176万', '单价22810元/平米')
('https://image1.ljcdn.com/370200-inspection/91fac0e0-64a1-416a-8219-66bb045cd9ad.jpg.296x216.jpg', '青啤酒香苑 南北卧南厅 户型通透  带车位储藏室', '青啤酒香苑小区  | 2室1厅 | 87.62平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2009年建板楼  -  书院路', '210万', '单价23968元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadc776bc9b-8c49-4534-bbbe-643edb8883ba.jpg.296x216.jpg', '华易春之都！精。复式！精装婚房！近地铁！交通方便！', '华易春之都  | 4室2厅 | 90.8平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2004年建板楼  -  书院路', '270万', '单价29736元/平米')
('https://image1.ljcdn.com/370200-inspection/2b779bca-9329-47fd-9826-f7ef91d5daee.jpg.296x216.jpg', '中海朗园 精装套三 满五唯一 南北通透 拎包住', '中海国际社区朗园  | 3室1厅 | 93.13平米 | 南 北 | 其他 | 有电梯', '中楼层(共27层)2012年建板楼  -  书院路', '268万', '单价28777元/平米')
('https://image1.ljcdn.com/370200-inspection/947b31f9-9fa4-4caf-afc6-550756530332.jpg.296x216.jpg', '此房正规商品房， 配套齐全 交通便利', '远东海岸华府  | 3室1厅 | 124.45平米 | 南 北 | 其他', '高楼层(共6层)2012年建板楼  -  沧口公园', '310万', '单价24910元/平米')
('https://image1.ljcdn.com/370200-inspection/1cc2663e-8eed-4af4-a253-9495810e04df.jpg.296x216.jpg', '宝龙城市广场 套二户型 毛坯的可以自由装修', '宝龙城市广场  | 2室2厅 | 93.87平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)2011年建板楼  -  书院路', '250万', '单价26633元/平米')
('https://image1.ljcdn.com/370200-inspection/2d024618-de44-49a2-b707-07b5686bd623.jpg.296x216.jpg', '满五唯一，双南卧北厨房，楼层好不挡光', '华易春之都  | 3室2厅 | 92.34平米 | 南 | 其他 | 无电梯', '低楼层(共6层)2004年建板楼  -  书院路', '225万', '单价24367元/平米')
('https://image1.ljcdn.com/370200-inspection/9d5a0f3f-7114-45f0-8c4f-9f6f76fb26c3.jpg.296x216.jpg', '此房满两年，南北通透户型！楼层好，采光足！总价低！', '中海国际社区润园  | 2室1厅 | 86.51平米 | 南 北 | 精装 | 有电梯', '低楼层(共24层)2012年建板楼  -  书院路', '243万', '单价28090元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload20cd4f6d-d783-4dd7-a31f-77502744e0fa.jpg.296x216.jpg', '东山峰景复式5室2厅送露台万达商圈 20万装修 满五年', '东山峰景  | 3室1厅 | 89.5平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)2009年建板楼  -  下王埠', '288万', '单价32179元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload0c4c00c0-df14-479e-9125-bd98c0f211ed.jpg.296x216.jpg', '绿城蓝庭 方正套二 全明户型 全天采光 好户型', '绿城理想之城-蓝庭E区  | 2室2厅 | 106.76平米 | 南 北 | 其他 | 有电梯', '中楼层(共10层)2009年建板楼  -  绿城', '300万', '单价28101元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload38afdbe9-5b43-4e15-822f-fdfce10a6811.jpg.296x216.jpg', '百通馨苑一区  耳朵户型套四 13年装修 全明户型', '百通馨苑一区  | 4室2厅 | 152.56平米 | 南 北 | 其他 | 有电梯', '低楼层(共5层)2005年建板楼  -  下王埠', '400万', '单价26220元/平米')
('https://image1.ljcdn.com/370200-inspection/5e821c5a-00f1-4531-b3dd-391fcaaceb9a.jpg.296x216.jpg', '宝龙城市广场 新上 精装全送，送一个地下车位 楼层好', '宝龙城市广场  | 3室2厅 | 126.33平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2011年建板楼  -  书院路', '368万', '单价29131元/平米')
('https://image1.ljcdn.com/370200-inspection/b77f0292-65cf-4319-94e1-ee7022155f63.jpg.296x216.jpg', '青啤酒香苑 多层小区 楼层好 位置棒 阁楼利用率高', '青啤酒香苑小区  | 5室2厅 | 103.84平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2009年建板楼  -  书院路', '260万', '单价25039元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadb70652f3-acbf-4c0a-acf5-fc1895fc979d.jpg.296x216.jpg', '金水路百通依山小居套二顶加阁出售，南北通透', '百通依山小居  | 2室1厅 | 79.89平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2008年建板楼  -  下王埠', '176万', '单价22031元/平米')
('https://image1.ljcdn.com/370200-inspection/5c97e244-53ee-45af-b1ff-3d6c9f3858dc.jpg.296x216.jpg', '30多万地中海风格装修，视野好，诚心出售', '伟东幸福之城二期  | 3室1厅 | 120.78平米 | 南 北 | 其他 | 有电梯', '高楼层(共16层)2012年建板楼  -  下王埠', '325万', '单价26909元/平米')
('https://image1.ljcdn.com/370200-inspection/752f795a-179b-4f99-903c-f3a2a3c0cd75.jpg.296x216.jpg', '百通花园简装套二顶加阁 利用率高 诚心出售', '百通花园  | 3室1厅 | 93.97平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  书院路', '238万', '单价25328元/平米')
('https://image1.ljcdn.com/370200-inspection/1a8c5fe8-90d9-4423-81c8-b8d8b92e5528.jpg.296x216.jpg', '百通馨苑，复式，楼下是改善三居室，多层，已满五年。', '百通馨苑三区  | 3室2厅 | 106.47平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2006年建板楼  -  下王埠', '280万', '单价26299元/平米')
('https://image1.ljcdn.com/370200-inspection/5f0eeac3-9604-4d45-a784-dd33618bcc2d.jpg.296x216.jpg', '新上九水路 青山路 百通花园顶加阁 利用率高', '百通花园  | 5室1厅 | 77.26平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2003年建板楼  -  书院路', '235万', '单价30417元/平米')
('https://image1.ljcdn.com/370200-inspection/292a3e12-60b1-472e-87b2-de2b5b99d816.jpg.296x216.jpg', '山河城C区 2室1厅 180万', '山河城C区  | 2室1厅 | 68.58平米 | 南 | 其他 | 有电梯', '低楼层(共19层)2012年建板楼  -  绿城', '180万', '单价26247元/平米')
('https://image1.ljcdn.com/370200-inspection/45f43a50-d58a-4096-976e-ac18e168403d.jpg.296x216.jpg', '绿城诚园 高楼层毛坯大套四 满两年送空调南北通透', '绿城理想之城诚园东区  | 4室2厅 | 143.11平米 | 南 北 | 其他 | 有电梯', '高楼层(共18层)2015年建板楼  -  绿城', '480万', '单价33541元/平米')
('https://image1.ljcdn.com/370200-inspection/74769d7e-c643-4386-8f06-eea10e635d56.jpg.296x216.jpg', '房子满五年且唯一，中等楼层，方便看房，交通便利。', '广业滨河家园  | 2室1厅 | 70.8平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)2004年建板楼  -  书院路', '180万', '单价25424元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload5418a2d5-cae0-47de-b4d6-e32308f0964c.jpg.296x216.jpg', '万科生态城大套三，双南一北卧，每个功能间都带窗户', '万科生态城宽岸  | 3室2厅 | 169.2平米 | 南 北 | 其他 | 有电梯', '中楼层(共16层)2013年建板楼  -  世园会', '490万', '单价28960元/平米')
('https://image1.ljcdn.com/370200-inspection/ad53a8d4-dfcc-4909-a9de-ab881917bf12.jpg.296x216.jpg', '此房满五年，并且业主名下就这一套房子，全明', '顺河路89-97号楼（单号）  | 2室1厅 | 70.2平米 | 南 北 | 简装', '高楼层(共5层)1994年建板楼  -  李村公园', '160万', '单价22793元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload15166d53-a7d9-46cc-8430-0cda5fb269ef.jpg.296x216.jpg', '馨苑小区顶楼加阁楼，空间宽敞够用，南北通透采光好', '馨苑小区  | 3室2厅 | 95.6平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)2004年建板楼  -  下王埠', '285万', '单价29812元/平米')
('https://image1.ljcdn.com/370200-inspection/77650d78-4dae-4eec-baee-b9bda71b05ee.JPG.296x216.jpg', '青山绿水南北卧套二，中上楼层，采光好，有钥匙随时看', '青山绿水  | 2室1厅 | 67.05平米 | 南 | 其他 | 有电梯', '高楼层(共17层)2012年建板楼  -  十梅庵', '115万', '单价17152元/平米')
('https://image1.ljcdn.com/370200-inspection/da81253a-803a-4574-9d5b-1dfb51076a48.jpg.296x216.jpg', '绿城蓝庭 方正套三 全明户型 真实出售', '绿城理想之城-蓝庭E区  | 3室1厅 | 124.8平米 | 南 北 | 其他 | 有电梯', '低楼层(共9层)2009年建板楼  -  绿城', '350万', '单价28045元/平米')
('https://image1.ljcdn.com/370200-inspection/f1522e02-d733-455e-a04e-726501961ca2.jpg.296x216.jpg', '阳光香蜜湖  采光好    视野宽阔 送家具家电', '阳光香蜜湖  | 3室1厅 | 95.14平米 | 南 北 | 精装', '高楼层(共13层)2012年建板楼  -  沧口公园', '235万', '单价24701元/平米')
('https://image1.ljcdn.com/370200-inspection/261746f3-d9a4-48be-8cd3-c8e8c1296c31.jpg.296x216.jpg', '双玉新苑东明厅 楼层低 格局好 位置好', '双玉新苑  | 2室1厅 | 73.48平米 | 南 | 简装 | 无电梯', '低楼层(共6层)1996年建板楼  -  书院路', '172万', '单价23408元/平米')
('https://image1.ljcdn.com/370200-inspection/96429ce7-ff9a-44a4-8d4a-0efb0d995668.jpg.296x216.jpg', '中海国际社区润园一南一北卧自述满五唯一', '中海国际社区润园  | 2室1厅 | 86.56平米 | 南 北 | 简装 | 有电梯', '低楼层(共24层)2012年建板楼  -  书院路', '238万', '单价27496元/平米')
('https://image1.ljcdn.com/370200-inspection/b94b52d7-339c-46b0-b9cb-098f6d35183c.jpg.296x216.jpg', '福临万家一期，满五年唯一，套三顶加阁，阁楼利用率高', '福临万家一期B区  | 5室2厅 | 111.16平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2008年建板楼  -  枣儿山', '310万', '单价27888元/平米')
('https://image1.ljcdn.com/370200-inspection/test-4e1c52fa-9877-475b-aef0-369dc23b7bf7.png.296x216.jpg', '宝达大厦精装套二，诚心出售，满五唯一', '宝达大厦  | 2室1厅 | 89.82平米 | 南 北 | 精装 | 有电梯', '中楼层(共15层)2009年建塔楼  -  李村公园', '203万', '单价22601元/平米')
('https://image1.ljcdn.com/370200-inspection/768db829-7ca3-4630-a765-6e4316691fb7.jpg.296x216.jpg', '双南一北卧，多层套三，南北通透', '翠湖家园  | 3室1厅 | 79.48平米 | 南 北 | 简装', '低楼层(共7层)2005年建板楼  -  娄山后', '180万', '单价22648元/平米')
('https://image1.ljcdn.com/370200-inspection/5f955ef1-f6ca-422b-9f36-dfc910f79bfb.jpg.296x216.jpg', '双南卧户型，总价低，楼层好，采光好，业主诚意售房', '西山二路散盘  | 2室1厅 | 55.82平米 | 南 北 | 其他', '中楼层(共7层)板楼  -  书院路', '143万', '单价25619元/平米')
('https://image1.ljcdn.com/370200-inspection/61ff7291-a277-4b98-8a42-7bfa573a870e.jpg.296x216.jpg', '元宝户型套三，带电梯，双卫，带窗户，换房出售，地暖', '百通馨苑二区  | 3室2厅 | 117.47平米 | 南 北 | 其他 | 有电梯', '低楼层(共6层)2005年建板楼  -  下王埠', '320万', '单价27241元/平米')
('https://image1.ljcdn.com/370200-inspection/99474488-c295-46fd-9f3e-5dc32acd43a6.jpg.296x216.jpg', '一南卧一北卧套二 精装修 可以拎包住多层公摊小', '邢台路社区  | 2室1厅 | 61.6平米 | 南 北 | 简装', '高楼层(共6层)暂无数据  -  沧口公园', '132万', '单价21429元/平米')
('https://image1.ljcdn.com/370200-inspection/856ae605-b9d7-4c7d-9041-322ddbdca032.JPG.296x216.jpg', '青岛印象湾 多层，公摊小，看房有钥匙 诚心出售', '青岛印象湾  | 2室2厅 | 90.17平米 | 南 北 | 其他 | 无电梯', '中楼层(共5层)2015年建板楼  -  十梅庵', '190万', '单价21072元/平米')
('https://image1.ljcdn.com/370200-inspection/24c9b62a-0b5d-4bdb-9679-72fb18d04993.jpg.296x216.jpg', '伟东幸福之城一期 双南卧 南厅 中间楼层 采光充足', '伟东幸福之城一期  | 2室1厅 | 89.98平米 | 南 | 简装 | 有电梯', '中楼层(共18层)2009年建板楼  -  下王埠', '230万', '单价25562元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload70071e03-d913-406f-bc96-a67da28c29e3.jpg.296x216.jpg', '福临万家 中式精装顶加阁  随时可看', '福临万家一期A区  | 4室1厅 | 95.78平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2008年建板楼  -  枣儿山', '258万', '单价26937元/平米')
('https://image1.ljcdn.com/370200-inspection/d9f63e89-54be-4685-8f4c-9764363fa743.jpg.296x216.jpg', '此房满五唯一，位置好，楼层好，采光好，交通便利', '东山二路  | 2室1厅 | 50.06平米 | 南 | 简装', '低楼层(共4层)1984年建板楼  -  李村公园', '132万', '单价26369元/平米')
('https://image1.ljcdn.com/370200-inspection/df3be2d2-d805-48ed-938d-d568e62ddba4.jpg.296x216.jpg', '福临万家一期A区套二 一楼带院  装修精美 满五唯一', '福临万家一期A区  | 2室1厅 | 95.78平米 | 南 北 | 精装 | 无电梯', '低楼层(共6层)2008年建板楼  -  枣儿山', '300万', '单价31322元/平米')
('https://image1.ljcdn.com/370200-inspection/3efb49cb-087b-4619-8f92-9209f5a8dd8e.jpg.296x216.jpg', '百通馨苑，正规南北卧套二，户型方正，采光好', '百通馨苑五区  | 2室1厅 | 91.26平米 | 南 北 | 精装 | 有电梯', '高楼层(共14层)2007年建板楼  -  下王埠', '208万', '单价22793元/平米')
('https://image1.ljcdn.com/370200-inspection/4c55c124-0527-4831-9d0d-6c1e9eee8ab5.jpg.296x216.jpg', '湖山美地精装套二，从未入住，楼层好，视野开阔', '湖山美地  | 2室2厅 | 87.46平米 | 南 | 其他 | 有电梯', '中楼层(共28层)2015年建板楼  -  十梅庵', '213万', '单价24354元/平米')
