('https://image1.ljcdn.com/420100-inspection/test-7c55b000-cf53-4b68-92f4-4515d57c1a50.png.296x216.jpg', '巢上城少有的南北透透大三房，双阳台的好房子出售', '巢上城锦园  | 3室2厅 | 107.84平米 | 南 东北 | 其他', '中楼层(共17层)板楼  -  盘龙城', '141万', '单价13075元/平米')
('https://image1.ljcdn.com/420100-inspection/5411bd51-b30e-4bca-bf32-dfc0047d0d65.jpg.296x216.jpg', '此房中高楼层，通透户型，视野开阔，采光足，交通便利', '恒大名都  | 4室2厅 | 144.69平米 | 南 | 其他', '中楼层(共32层)板楼  -  盘龙城', '180万', '单价12441元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0e0edef9-2c23-43dc-8597-53d64c4b4e9e.png.296x216.jpg', '南北通透双阳台小三房 户型好 有钥匙看房方便', '珩生领袖城  | 3室2厅 | 102.32平米 | 南 北 | 简装', '高楼层(共18层)暂无数据  -  盘龙城', '115万', '单价11240元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload9e0ed2fe-22c6-4af8-afe5-5a8bbd94b75b.JPG.296x216.jpg', '下叠别墅 南北通透 南面带院子 北面带露台 独立车库', '宝安中国院子   | 联排别墅 | 4室2厅 | 231.28平米 | 南 北 | 其他 | 无电梯', '4层2008年建暂无数据  -  盘龙城', '300万', '单价12972元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b15542fa-bf20-496f-bfae-76b52fc7c392.png.296x216.jpg', '恒大名都精装修三房，房东二次装修过保养很好拎包入住', '恒大名都  | 3室2厅 | 118平米 | 北 | 其他', '低楼层(共32层)暂无数据  -  盘龙城', '140万', '单价11865元/平米')
('https://image1.ljcdn.com/420100-inspection/test-ecf22447-8ffe-4ce6-a391-eee1d938d066.png.296x216.jpg', '龙城懿品毛坯三居室，户型通透，中间楼层，看房方便', '龙城懿品  | 3室2厅 | 85.03平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  盘龙城', '107万', '单价12584元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5f572c1d-aaca-4e1f-9310-f7b6c86ff25e.png.296x216.jpg', '天纵城    毛坯三房   中间楼层', '天纵城  | 3室2厅 | 108平米 | 南 北 | 毛坯', '中楼层(共33层)2018年建板楼  -  盘龙城', '140万', '单价12963元/平米')
('https://image1.ljcdn.com/420100-inspection/test-24de2938-e879-4d38-9935-fc92b7f6f8a7.png.296x216.jpg', '外地户口可购买 证满两年 免增值税 精装修 拎包入住', '天纵汉北康城  | 3室2厅 | 122.96平米 | 南 北 | 精装', '低楼层(共18层)暂无数据  -  汉口北', '155万', '单价12606元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b7e23d54-0836-49e0-abed-e22c333377c9.png.296x216.jpg', '巢上城精装小三房，湖景房楼层好，钥匙在手随时看，', '巢上城俊园  | 3室2厅 | 89.2平米 | 南 | 精装', '高楼层(共31层)暂无数据  -  盘龙城', '130万', '单价14574元/平米')
('https://image1.ljcdn.com/420100-inspection/test-45730350-e157-40bd-b4ea-8903f45d16d8.png.296x216.jpg', '龙城.天居园 3室2厅 165万', '龙城.天居园  | 3室2厅 | 131.34平米 | 南 | 其他', '高楼层(共11层)暂无数据  -  盘龙城', '165万', '单价12563元/平米')
('https://image1.ljcdn.com/420100-inspection/test-70ccc424-031d-4b1b-b9ad-93465e54e06a.png.296x216.jpg', '高层，地中海装修风格，有钥匙随时可看房', '汉口湖畔三期  | 2室2厅 | 83.49平米 | 南 | 其他', '高楼层(共16层)暂无数据  -  盘龙城', '110万', '单价13176元/平米')
('https://image1.ljcdn.com/420100-inspection/test-14a4f9d0-dee6-4fda-9475-e29a22dcfb18.png.296x216.jpg', '28街 2室2厅 139万', '28街  | 2室2厅 | 120.68平米 | 南 | 其他 | 无电梯', '中楼层(共4层)2005年建板楼  -  盘龙城', '139万', '单价11519元/平米')
('https://image1.ljcdn.com/420100-inspection/test-36003463-6d74-42d9-ae6d-b70681bb0e7a.png.296x216.jpg', '罗纳河谷 精装修 南北通透四房 证满两年 带大花园', '罗纳河谷  | 3室2厅 | 160平米 | 南 北 | 其他', '低楼层(共4层)2008年建板楼  -  盘龙城', '210万', '单价13125元/平米')
('https://image1.ljcdn.com/420100-inspection/6a70d27e-52ea-4020-ba8e-422279bb6829.JPG.296x216.jpg', '房子老证户型方正采光好 绿化40%', 'F、空港中心城  | 3室2厅 | 131.53平米 | 南 | 毛坯', '低楼层(共30层)2013年建暂无数据  -  盘龙城', '175万', '单价13305元/平米')
('https://image1.ljcdn.com/420100-inspection/b5171de9-2594-44b0-a950-8ba583119d8c.jpg.296x216.jpg', '武汉恒大龙城御湖湾 3室2厅 160万', '武汉恒大龙城御湖湾  | 3室2厅 | 123.76平米 | 东南 | 其他', '高楼层(共10层)板楼  -  盘龙城', '160万', '单价12929元/平米')
('https://image1.ljcdn.com/420100-inspection/test-9f819b17-95ee-4478-9e71-9bfe509259c5.png.296x216.jpg', '哥特帝景 精装2房 老证  看房方便', '哥特帝景  | 2室2厅 | 96平米 | 东 南 | 精装', '高楼层(共6层)暂无数据  -  盘龙城', '128万', '单价13334元/平米')
('https://image1.ljcdn.com/420100-inspection/ac634ba0-0143-4371-aa68-2379b7811b83.jpg.296x216.jpg', '颐景康城  精装两房  老证  看房方便', '天纵颐景康城  | 2室2厅 | 85.33平米 | 南 | 精装 | 有电梯', '低楼层(共28层)2014年建板楼  -  盘龙城', '117万', '单价13712元/平米')
('https://image1.ljcdn.com/420100-inspection/test-e9e4a181-92a4-488a-bb3a-f5d4d6353514.png.296x216.jpg', '恒大名都 3室2厅 160万', '恒大名都  | 3室2厅 | 126平米 | 西南 | 其他', '高楼层(共32层)暂无数据  -  盘龙城', '160万', '单价12699元/平米')
('https://image1.ljcdn.com/420100-inspection/cda25094-f887-44da-b772-caf8bf3596af.jpg.296x216.jpg', '万润橄榄城 1室1厅 70万', '万润橄榄城  | 1室1厅 | 49平米 | 南 北 | 其他 | 有电梯', '中楼层(共15层)2015年建板楼  -  盘龙城', '70万', '单价14286元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5d77fdc4-ab3e-4f44-871a-cce2e81ca7d0.png.296x216.jpg', '名流人和天地六期 2室2厅 112万', '名流人和天地六期  | 2室2厅 | 84.08平米 | 南 | 其他', '高楼层(共30层)2014年建板楼  -  盘龙城', '112万', '单价13321元/平米')
('https://image1.ljcdn.com/420100-inspection/test-59bd3302-bdf4-446d-a422-f323a9a21ace.png.296x216.jpg', '龙辰丽湾 精装三房两卫 诚心出售', '龙辰丽湾  | 3室2厅 | 117平米 | 南 | 精装', '低楼层(共11层)暂无数据  -  汉口北', '140万', '单价11966元/平米')
('https://image1.ljcdn.com/420100-inspection/test-e086988e-a5e9-4910-984d-09be519a91b1.png.296x216.jpg', '恒大名都 精装修大两房 中高楼层 位于小区入口不临街', '恒大名都  | 2室2厅 | 89.53平米 | 南 | 其他', '高楼层(共32层)暂无数据  -  盘龙城', '119万', '单价13292元/平米')
('https://image1.ljcdn.com/420100-inspection/cd031517-a1fa-49b5-9ddd-149668a1fff0.jpg.296x216.jpg', '源馨苑 3室2厅 105万', '源馨苑  | 3室2厅 | 84.56平米 | 南 | 精装 | 有电梯', '低楼层(共17层)暂无数据  -  汉口北', '105万', '单价12418元/平米')
('https://image1.ljcdn.com/420100-inspection/test-2a11e05e-eab7-4732-83f4-5ff22702c30f.png.296x216.jpg', '龙城懿品 纯毛坯3房  户型通透  交通方便', '龙城懿品  | 3室2厅 | 102平米 | 南 北 | 其他', '低楼层(共5层)暂无数据  -  盘龙城', '130万', '单价12746元/平米')
('https://image1.ljcdn.com/420100-inspection/1fc6a997-8a0a-4925-a4c8-39087b596a77.jpg.296x216.jpg', '天纵汉北康城 毛坯2室2厅 120万', '天纵汉北康城  | 2室2厅 | 92.53平米 | 南 | 毛坯', '低楼层(共22层)暂无数据  -  汉口北', '120万', '单价12969元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload76e73ed2-b803-4af5-9dae-248d1fc8c6cf.JPG.296x216.jpg', '鼎鑫摩卡小镇 3室2厅 153万', '鼎鑫摩卡小镇  | 3室2厅 | 127.53平米 | 南 北 | 其他', '低楼层(共18层)2012年建板楼  -  盘龙城', '153万', '单价11998元/平米')
('https://image1.ljcdn.com/420100-inspection/10589311-9b17-45ec-8e21-51157a3de1b1.jpg.296x216.jpg', '地铁口 通透学 区两房 交通便利 随时看房', '万润橄榄城  | 2室2厅 | 81平米 | 南 北 | 其他 | 有电梯', '中楼层(共15层)2016年建板楼  -  盘龙城', '103万', '单价12717元/平米')
('https://image1.ljcdn.com/420100-inspection/1e660f8f-942a-4171-b71d-c671281e812e.jpg.296x216.jpg', '巢上城锦园中装三房，证满两年，优质楼层，交通方便。', '巢上城锦园  | 3室2厅 | 116平米 | 南 北 | 其他', '低楼层(共28层)板楼  -  盘龙城', '140万', '单价12069元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7f455928-af8c-436a-986a-13f912b28252.png.296x216.jpg', '名流六期少有的户型，送15万装修，房东诚心出售', '名流人和天地六期  | 2室1厅 | 77平米 | 南 | 其他 | 有电梯', '中楼层(共30层)板楼  -  盘龙城', '115万', '单价14936元/平米')
('https://image1.ljcdn.com/420100-inspection/6ce5c521-282f-4954-bf52-c8c53c6a237f.JPG.296x216.jpg', '武汉28街的精装修三房，通透户型，带阳光房，送大露台', '28街  | 3室2厅 | 118.08平米 | 南 北 | 其他', '中楼层(共4层)暂无数据  -  盘龙城', '150万', '单价12704元/平米')
('https://image1.ljcdn.com/420100-inspection/054a021a-7129-4b24-9bd0-3bcf7cbfb897.jpg.296x216.jpg', '恒大名都 精装大四房 视野开阔 无遮挡', '恒大名都  | 4室1厅 | 154平米 | 南 | 其他', '高楼层(共32层)板塔结合  -  盘龙城', '210万', '单价13637元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7e9f3b70-27e5-451c-ba40-5f50f322655e.png.296x216.jpg', '精装自住两房！ 房产证满两年免5.6增值税', '卓尔生活城  | 2室2厅 | 89.11平米 | 东南 | 精装', '高楼层(共18层)2013年建板楼  -  汉口北', '128万', '单价14365元/平米')
('https://image1.ljcdn.com/420100-inspection/840a017f-bb95-4fb5-a236-361313216474.JPG.296x216.jpg', '恒大名都 3房2卫 近小区入口 120万', '恒大名都  | 3室2厅 | 116平米 | 南 北 | 其他', '低楼层(共32层)板楼  -  盘龙城', '120万', '单价10345元/平米')
('https://image1.ljcdn.com/420100-inspection/test-b65622eb-1149-4646-982f-8b2756f861b2.png.296x216.jpg', '前川南德国际城 毛坯3房 户型好 采光好 高档小区', '南德国际城  | 3室2厅 | 97.17平米 | 南 | 其他', '低楼层(共32层)2018年建板楼  -  前川', '109万', '单价11218元/平米')
('https://image1.ljcdn.com/420100-inspection/b47d8652-37a4-40d3-9a6f-fbe9527fb7c9.JPG.296x216.jpg', '恒大名都 4室2厅 180万', '恒大名都  | 4室2厅 | 147.26平米 | 南 | 其他', '低楼层(共32层)暂无数据  -  盘龙城', '180万', '单价12224元/平米')
('https://image1.ljcdn.com/420100-inspection/36f69074-f925-47f4-904b-c1c898eab077.jpg.296x216.jpg', '恒大名都 精装修 大三房 诚心出售', '恒大名都  | 3室2厅 | 125.6平米 | 南 北 | 其他', '高楼层(共32层)暂无数据  -  盘龙城', '182万', '单价14491元/平米')
('https://image1.ljcdn.com/420100-inspection/test-506d7b09-17f5-4979-be12-c08d9a6376bb.png.296x216.jpg', '盘龙城   一室一厅    南北通透     地铁口', '歌林花园  | 1室1厅 | 36.3平米 | 南 | 其他', '低楼层(共18层)暂无数据  -  盘龙城', '57万', '单价15703元/平米')
('https://image1.ljcdn.com/420100-inspection/451141bc-3367-412f-adda-7ecca4e69586.jpg.296x216.jpg', 'F学府 精装两房 电梯中间楼层 户型方正 随时看', 'F学府  | 2室1厅 | 78平米 | 南 | 其他', '高楼层(共15层)板楼  -  盘龙城', '100万', '单价12821元/平米')
('https://image1.ljcdn.com/420100-inspection/test-1601fa2d-4c39-4c05-855a-8c7e68bef29c.png.296x216.jpg', 'F、学府，品质小区，视野开阔，南北通透采光充足', 'F学府  | 4室2厅 | 130平米 | 南 北 | 精装', '高楼层(共15层)2013年建板楼  -  盘龙城', '155万', '单价11924元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5d3cf62f-1996-4735-a97b-5b8804dedbd9.png.296x216.jpg', '老证免 税 摩卡小镇 精装3房 南北通透 交通便利 急售', '鼎鑫摩卡小镇  | 3室2厅 | 124平米 | 南 | 精装', '中楼层(共6层)2012年建板楼  -  盘龙城', '135万', '单价10888元/平米')
('https://image1.ljcdn.com/420100-inspection/077e9c5a-3490-4d35-8c11-a584e894d5da.jpg.296x216.jpg', '28街 6室3厅 180万', '28街  | 6室3厅 | 129.49平米 | 南 | 其他', '高楼层(共5层)暂无数据  -  盘龙城', '180万', '单价13901元/平米')
('https://image1.ljcdn.com/420100-inspection/test-307b4bdc-c7ba-45c0-a426-9ff50d5bd1bf.png.296x216.jpg', '名流人和天地五期 2室2厅 113万', '名流人和天地五期  | 2室2厅 | 95平米 | 南 | 精装', '高楼层(共32层)暂无数据  -  盘龙城', '113万', '单价11895元/平米')
('https://image1.ljcdn.com/420100-inspection/4a18d113-cdc0-436d-922a-86f411d104e5.jpg.296x216.jpg', '哥特帝景 楼梯房 南北通透 一层楼二家 随时看房', '哥特帝景  | 2室1厅 | 95平米 | 南 北 | 其他', '低楼层(共6层)暂无数据  -  盘龙城', '115万', '单价12106元/平米')
('https://image1.ljcdn.com/420100-inspection/test-3606ae6f-2e4f-4b3c-aa6c-70ddca4a3c25.png.296x216.jpg', '名流人和天地六期，精装3房，户型方正，看房方便', '名流人和天地六期  | 3室2厅 | 111平米 | 南 | 精装', '中楼层(共30层)2014年建板楼  -  盘龙城', '139万', '单价12523元/平米')
('https://image1.ljcdn.com/420100-inspection/0e3f2aa8-b843-4bff-b341-0876656c0c88.jpg.296x216.jpg', '精装修两居室，复式楼，中间楼层，采光好，有大阳台', '珩生领袖城  | 2室2厅 | 89.31平米 | 南 | 其他', '低楼层(共11层)暂无数据  -  盘龙城', '118万', '单价13213元/平米')
('https://image1.ljcdn.com/420100-inspection/test-0ac6c539-286a-47d7-b161-dbfd687db55e.png.296x216.jpg', '卓尔生活城精装修两房，老证，房东送家电可拧包入住', '卓尔生活城  | 2室2厅 | 81.61平米 | 南 | 精装', '中楼层(共18层)2013年建板楼  -  汉口北', '120万', '单价14705元/平米')
('https://image1.ljcdn.com/420100-inspection/8c3df845-7ad7-4f3f-a52f-4433108513b4.jpg.296x216.jpg', '名流二期南北通透三房，清水毛坯，带双阳台，', '名流人和天地二期  | 3室2厅 | 122平米 | 南 北 | 其他', '中楼层(共5层)暂无数据  -  盘龙城', '143万', '单价11722元/平米')
('https://image1.ljcdn.com/420100-inspection/79bd0b99-a91b-40e2-a9a2-6f799bbb11f4.JPG.296x216.jpg', '天纵城精装修三房户型 拎包入住中间楼层视野开阔', '天纵城  | 3室2厅 | 101.26平米 | 南 北 | 精装', '低楼层(共34层)暂无数据  -  盘龙城', '144万', '单价14221元/平米')
('https://image1.ljcdn.com/420100-inspection/test-181d76c3-c976-4505-8590-636ed1d4ffec.png.296x216.jpg', 'F空港中 心城  高层 证满 小两房', 'F、空港中心城  | 2室2厅 | 77.88平米 | 南 | 精装', '高楼层(共30层)塔楼  -  盘龙城', '110万', '单价14125元/平米')
('https://image1.ljcdn.com/420100-inspection/test-9ad38e07-4824-48ab-9b65-7cc8217c40ff.png.296x216.jpg', '恒大名都精装修三居室，拎包入住，高楼层，视野开阔', '恒大名都  | 3室2厅 | 115平米 | 南 | 其他', '中楼层(共32层)暂无数据  -  盘龙城', '137万', '单价11914元/平米')
('https://image1.ljcdn.com/420100-inspection/test-996a27da-0144-4ecc-a3b9-5cbc0e1a789b.png.296x216.jpg', '名流人和天地业主置换产权面积99㎡还有30㎡的赠送面积', '名流人和天地四期  | 3室2厅 | 99平米 | 南 | 其他', '中楼层(共26层)暂无数据  -  盘龙城', '120万', '单价12122元/平米')
('https://image1.ljcdn.com/420100-inspection/100862d4-ae87-4e61-b52a-b68234029123.jpg.296x216.jpg', '中诚时代电梯复式楼买一层送一层，精装修180万证满', '中城时代一期  | 6室2厅 | 75.02平米 | 南 | 其他 | 有电梯', '高楼层(共11层)2013年建板楼  -  盘龙城', '180万', '单价23994元/平米')
('https://image1.ljcdn.com/420100-inspection/02a8a8a1-5c7b-444c-a19a-8b04526303a0.JPG.296x216.jpg', '正规复式三房，楼层好，视野开阔，拎包入住，证满少税', '08经典  | 3室2厅 | 86.65平米 | 南 | 其他', '高楼层(共18层)暂无数据  -  盘龙城', '120万', '单价13849元/平米')
('https://image1.ljcdn.com/420100-inspection/test-ae256b42-76d8-45a9-84c6-e8d040a61ff1.png.296x216.jpg', '恒大龙城 3室2厅 130万', '恒大龙城  | 3室2厅 | 94.37平米 | 南 北 | 其他', '高楼层(共6层)板楼  -  盘龙城', '130万', '单价13776元/平米')
('https://image1.ljcdn.com/420100-inspection/a31d8c6f-11c6-423f-a337-f619a68f4065.jpg.296x216.jpg', '中城时代三代同堂优选精装6房。', '中城时代二期  | 5室2厅 | 76.19平米 | 南 | 其他', '低楼层(共11层)暂无数据  -  盘龙城', '150万', '单价19688元/平米')
('https://image1.ljcdn.com/420100-inspection/test-987d39fb-18c4-4409-a1c2-226f8aad7a4a.png.296x216.jpg', '原始毛胚可自主装修，湖景房落地大阳台！', 'F绿岛  | 3室2厅 | 108平米 | 南 | 毛坯', '低楼层(共15层)2016年建板楼  -  盘龙城', '135万', '单价12500元/平米')
('https://image1.ljcdn.com/420100-inspection/904a5c55-1d4e-4de4-8af3-abeee7a05c24.jpg.296x216.jpg', '瑞安家园 步梯毛坯公摊少 单价低，证两年，税少。', '瑞安家园  | 3室2厅 | 92.98平米 | 东南 | 毛坯', '低楼层(共5层)暂无数据  -  汉口北', '95万', '单价10218元/平米')
('https://image1.ljcdn.com/420100-inspection/6b3955fb-c151-44cf-8006-8f840873f793.jpg.296x216.jpg', '哥特帝景 3室2厅 120万', '哥特帝景  | 3室2厅 | 101.18平米 | 南 | 其他', '低楼层(共5层)暂无数据  -  盘龙城', '120万', '单价11861元/平米')
('https://image1.ljcdn.com/420100-inspection/test-bffe480f-8d24-4f03-92ab-a5d24ef8d91a.png.296x216.jpg', '精装三房，俩证俩年，后期税费低', '中城时代二期  | 3室2厅 | 82.68平米 | 南 | 精装', '中楼层(共11层)暂无数据  -  盘龙城', '135万', '单价16329元/平米')
('https://image1.ljcdn.com/420100-inspection/64e9289a-1349-4cc3-9f63-340695d225d1.jpg.296x216.jpg', '天汇龙城一期精装修两房，朝南小户型，高楼层，采光好', '天汇龙城  | 2室2厅 | 87.51平米 | 南 | 其他', '高楼层(共32层)2016年建板楼  -  盘龙城', '120万', '单价13713元/平米')
('https://image1.ljcdn.com/420100-inspection/test-fc89e179-f7ba-4068-b935-a7d5b7b6e229.png.296x216.jpg', '恒大名都 精装大三房 中高楼层 采光视野佳', '恒大名都  | 3室2厅 | 115.39平米 | 南 | 精装', '高楼层(共32层)暂无数据  -  盘龙城', '140万', '单价12133元/平米')
('https://image1.ljcdn.com/420100-inspection/rsp_pic_upload56f7196a-e7cc-4162-8ecb-cb70a88f1a8f.JPG.296x216.jpg', '鼎鑫摩卡小镇 精装修两房 中高楼层 户型方正 业主诚心', '鼎鑫摩卡小镇  | 2室2厅 | 89平米 | 南 | 其他', '高楼层(共18层)2012年建板楼  -  盘龙城', '122万', '单价13708元/平米')
('https://image1.ljcdn.com/420100-inspection/f461f565-e453-4b9f-b379-91acf970ce15.jpg.296x216.jpg', '对口盘龙一/小，精装修四房，看房方便', '汉飞向上城  | 4室2厅 | 82.55平米 | 南 | 其他', '高楼层(共5层)2011年建板楼  -  盘龙城', '115万', '单价13931元/平米')
('https://image1.ljcdn.com/420100-inspection/7a5fe984-5b7a-4fb1-a432-c3146447c357.jpg.296x216.jpg', '恒大龙城精装三居，南北通透，诚心出售', '武汉恒大龙城御湖湾  | 3室2厅 | 121.78平米 | 南 北 | 精装', '中楼层(共10层)板楼  -  盘龙城', '165万', '单价13550元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8cb66712-7391-4014-8d0a-c1520c97be92.png.296x216.jpg', '恒大名都 精装修 大两房 简单家具电器全包 随时看房', '恒大名都  | 2室1厅 | 93平米 | 南 | 其他', '高楼层(共30层)板楼  -  盘龙城', '118万', '单价12689元/平米')
('https://image1.ljcdn.com/420100-inspection/f28d535e-9088-4c8d-9936-cf62577aa939.jpg.296x216.jpg', '汉飞洋房印象 毛坯正规三房 南北通透 全明户型 随时看', '汉飞洋房印象  | 3室1厅 | 97.26平米 | 南 北 | 其他', '中楼层(共8层)板楼  -  盘龙城', '105万', '单价10796元/平米')
('https://image1.ljcdn.com/420100-inspection/test-fd5fe095-0b4c-4c29-8538-bd752a5b6574.png.296x216.jpg', '天居园经典小三房，小区门口就是地铁口，', '龙城.天居园  | 2室2厅 | 97.7平米 | 南 | 简装', '高楼层(共11层)暂无数据  -  盘龙城', '125万', '单价12795元/平米')
('https://image1.ljcdn.com/420100-inspection/test-c37b0a75-31da-4a9e-a2bc-da0a42ba813e.png.296x216.jpg', '恒大名都 客餐分离户型 两卫 南北通透 可以看湖', '恒大名都  | 3室2厅 | 115平米 | 北 | 精装', '低楼层(共32层)暂无数据  -  盘龙城', '140万', '单价12174元/平米')
('https://image1.ljcdn.com/420100-inspection/295c547f-ea73-4b75-aebb-0fd72fc19350.jpg.296x216.jpg', '名流人和天地四期 3室2厅 110万', '名流人和天地四期  | 3室2厅 | 67.21平米 | 南 | 其他', '高楼层(共31层)暂无数据  -  盘龙城', '110万', '单价16367元/平米')
('https://image1.ljcdn.com/420100-inspection/02078a15-05ca-4256-b7ae-b3b9030c175a.png.296x216.jpg', '盘龙理想城 3室2厅 130万', '盘龙理想城  | 3室2厅 | 93.64平米 | 南 | 其他 | 有电梯', '高楼层(共33层)2017年建板楼  -  盘龙城', '130万', '单价13883元/平米')
('https://image1.ljcdn.com/420100-inspection/test-5bd69cb1-3272-4212-ab63-fa5b2386c629.png.296x216.jpg', '天纵颐景康城 3室2厅 140万', '天纵颐景康城  | 3室2厅 | 107平米 | 南 | 精装 | 有电梯', '低楼层(共31层)2014年建板楼  -  盘龙城', '140万', '单价13085元/平米')
('https://image1.ljcdn.com/420100-inspection/test-24907f1e-8f79-428e-bea0-2041682f6ced.png.296x216.jpg', '中城时代二期 5室2厅 190万', '中城时代二期  | 5室2厅 | 90平米 | 暂无数据 | 其他', '低楼层(共11层)暂无数据  -  盘龙城', '190万', '单价21112元/平米')
('https://image1.ljcdn.com/420100-inspection/test-8b056dab-7ca4-47d6-aee3-1ca2d12474af.png.296x216.jpg', '名流人和天地四期 2室2厅 108万', '名流人和天地四期  | 2室2厅 | 68平米 | 东南 | 其他', '低楼层(共31层)暂无数据  -  盘龙城', '108万', '单价15883元/平米')
('https://image1.ljcdn.com/420100-inspection/test-7ca96e4b-84d7-441f-a981-a0a0bfeb3992.png.296x216.jpg', '地铁口 优质大两房 朝南 户型好 成色新 拎包入住', '歌林花园  | 2室2厅 | 91平米 | 南 | 精装', '中楼层(共18层)板楼  -  盘龙城', '120万', '单价13187元/平米')
('https://image1.ljcdn.com/420100-inspection/a2a683c9-4029-4f43-8cc4-ecf62065af04.jpg.296x216.jpg', '恒大名都精装两房，南北通透户型方正，可以观湖', '恒大名都  | 2室2厅 | 86平米 | 南 | 其他', '低楼层(共18层)暂无数据  -  盘龙城', '120万', '单价13954元/平米')
('https://image1.ljcdn.com/420100-inspection/73b563c5-e279-4343-b311-a04b56649098.jpg.296x216.jpg', '盘龙城巨龙大道 歌林花园 南向两居室 公摊小置换出售', '歌林花园  | 2室2厅 | 90.99平米 | 南 | 精装', '高楼层(共18层)板楼  -  盘龙城', '120万', '单价13189元/平米')
('https://image1.ljcdn.com/420100-inspection/test-d4de0560-3dc1-4bc0-a0cf-c88b78e14590.png.296x216.jpg', '中城时代二期精装两房 自住 满两年 诚心出售', '中城时代二期  | 2室2厅 | 60平米 | 南 北 | 精装', '低楼层(共11层)暂无数据  -  盘龙城', '112万', '单价18667元/平米')
