('https://image1.ljcdn.com/370200-inspection/test-3f1a7f97-05ef-46be-846b-7b39b52010db.png.296x216.jpg', '市南低密度居住区 小区经典2居 带产权车位 前后花园', '瑞纳紫域  | 2室1厅 | 98.39平米 | 南 | 简装 | 无电梯', '中楼层(共5层)2008年建板楼  -  天山银海', '400万', '单价40655元/平米')
('https://image1.ljcdn.com/370200-inspection/6ecf2503-29e0-4c68-afcf-e9e38f224f37.JPG.296x216.jpg', '东海国际大厦 位置好的海景房 视野广阔', '东海国际大厦  | 2室2厅 | 170.94平米 | 西 | 简装 | 有电梯', '中楼层(共30层)2010年建塔楼  -  八大关', '450万', '单价26326元/平米')
('https://image1.ljcdn.com/370200-inspection/28592cef-d801-4859-9884-1ebf2da5efac.jpg.296x216.jpg', '逍遥花园 顶加阁 小户型 总价低 诚售', '逍遥花园  | 1室1厅 | 45.2平米 | 南 | 简装 | 无电梯', '高楼层(共6层)2000年建板楼  -  大尧', '175万', '单价38717元/平米')
('https://image1.ljcdn.com/370200-inspection/904314ed-e2da-4c1f-8155-98a08680db24.jpg.296x216.jpg', '福林小区 楼层低 通透采光好 生活方便 交通便利', '福林小区（宁夏路）  | 2室1厅 | 60.44平米 | 东 南 西 | 简装 | 无电梯', '低楼层(共6层)1992年建板楼  -  大尧', '180万', '单价29782元/平米')
('https://image1.ljcdn.com/370200-inspection/77b5f7c7-5a81-412a-a306-e8d23e0d06fa.jpg.296x216.jpg', '天虹花园 高楼层 采光好 满二年', '天虹花园  | 2室1厅 | 80.45平米 | 东 西 | 其他 | 无电梯', '高楼层(共7层)2000年建板楼  -  辛家庄', '252万', '单价31324元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadbf1d07c9-9a89-4908-8b66-f60e3d8d3f35.JPG.296x216.jpg', '海景二层复式，采光好前无遮挡，户型方正，满五年', '太平洋中心   | 独栋别墅 | 4室3厅 | 220平米 | 南 | 其他 | 无电梯', '4层2003年建暂无数据  -  五四广场', '870万', '单价39546元/平米')
('https://image1.ljcdn.com/370200-inspection/e84e4208-c745-4b2a-97cd-2e21935a0499.jpg.296x216.jpg', '燕岛国际前排270度海景房，满五年一套住房，送车位。', '海信燕岛国际公寓  | 3室2厅 | 164.95平米 | 东南 南 西南 | 精装 | 有电梯', '中楼层(共23层)2006年建塔楼  -  奥帆中心', '1300万', '单价78812元/平米')
('https://image1.ljcdn.com/370200-inspection/158f44b3-7661-4ac2-a1ac-59a7483b3899.jpg.296x216.jpg', '全海景全山景 小户型套三 精装修 总价低 免双税', '银都花园北区  | 3室2厅 | 113.76平米 | 南 北 | 其他 | 有电梯', '中楼层(共18层)1995年建板楼  -  麦岛', '478万', '单价42019元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadbc5391ba-bc72-4a55-b7c9-47169ef627bd.jpg.296x216.jpg', '精装大复式   配套成熟   业主售房意向明确', '新贵都一期  | 5室2厅 | 212.89平米 | 南 | 精装 | 无电梯', '高楼层(共7层)2003年建板楼  -  新贵都', '660万', '单价31002元/平米')
('https://image1.ljcdn.com/370200-inspection/3d624988-a3cb-4d9c-9c99-04e9143188f4.jpg.296x216.jpg', '贵合花园，新上j精装套一，高楼层采光好', '贵合花园二期  | 1室1厅 | 81.46平米 | 南 | 精装 | 有电梯', '高楼层(共18层)2001年建塔楼  -  闽江路', '267万', '单价32777元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploadb1a9c456-32a0-4b10-ae44-900354e85db6.jpg.296x216.jpg', '八大湖宁夏路大润发套二带院子和2平米储物间采光好', '八大湖（宁夏路）  | 2室1厅 | 60.17平米 | 南 | 毛坯', '低楼层(共7层)1986年建板楼  -  八大湖', '199万', '单价33073元/平米')
('https://image1.ljcdn.com/370200-inspection/1d0b6b06-d5b7-484d-b8f7-4ffa414efbb0.jpg.296x216.jpg', '颐中高山/南向一居室可改两居/满五唯一/独立厨卫', '颐中高山  | 1室1厅 | 58.23平米 | 西南 | 精装 | 有电梯', '低楼层(共18层)2009年建板楼  -  天山银海', '192万', '单价32973元/平米')
('https://image1.ljcdn.com/370200-inspection/79a2d026-909a-406c-b2ba-18b80104b43b.jpg.296x216.jpg', '新贵都低楼层 南北通透优质房源  看房方便', '新贵都B区  | 2室1厅 | 76.13平米 | 南 北 | 简装 | 无电梯', '低楼层(共7层)2002年建板楼  -  新贵都', '265万', '单价34809元/平米')
('https://image1.ljcdn.com/370200-inspection/66df777e-1cdd-4208-a7c0-8fdb55297d9c.jpg.296x216.jpg', '广电大厦天山小区满五唯一精装修可直接入住', '天山小区（宁国二路）  | 2室1厅 | 66.34平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1995年建板楼  -  天山银海', '205万', '单价30902元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload782c39e7-7af6-4f25-87dc-2b9e64c65852.jpg.296x216.jpg', '单价两万二镇江路满五唯一采光好套三', '镇江路  | 3室2厅 | 113.55平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1996年建板楼  -  镇江路', '252万', '单价22193元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload059871d6-45fd-4042-8561-4762942600dd.jpg.296x216.jpg', '中海银海一号 小区前排楼座 安静 毛坯未住  随时看房', '中海银海一号  | 3室2厅 | 124.67平米 | 南 | 毛坯 | 有电梯', '中楼层(共23层)2010年建板楼  -  天山银海', '536万', '单价42994元/平米')
('https://image1.ljcdn.com/370200-inspection/093c5e66-cd4c-49cf-b7e9-f7f52ff3a10b.jpg.296x216.jpg', '锦绣华城 高层套三 精装修 采光好 视野棒 南北通透', '锦绣华城一期  | 3室2厅 | 122.99平米 | 南 西 北 | 其他 | 有电梯', '低楼层(共29层)2010年建板楼  -  中央CBD', '453万', '单价36833元/平米')
('https://image1.ljcdn.com/370200-inspection/0b157fc8-8304-4138-a160-7cccb50e6f54.JPG.296x216.jpg', '此房位置好，通透性好，户型方正，通透，有钥匙', '鹏程花园  | 3室1厅 | 134平米 | 南 | 其他 | 有电梯', '高楼层(共24层)1996年建板楼  -  远洋广场', '359万', '单价26792元/平米')
('https://image1.ljcdn.com/370200-inspection/1f7d67ec-41e0-4047-96c5-7d2169d64c3d.jpg.296x216.jpg', '地理位置好，交通便利，楼层高，采光好，视野棒', '远洋新村  | 3室1厅 | 86.9平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1998年建板楼  -  八大湖', '248万', '单价28539元/平米')
('https://image1.ljcdn.com/370200-inspection/7c680a9f-3104-4b35-8c11-95bbca58132f.jpg.296x216.jpg', '锦绣华城二期 元宝套三 多层电梯 退层洋房', '锦绣华城二期  | 3室2厅 | 135.08平米 | 南 北 | 其他 | 有电梯', '高楼层(共6层)2011年建板楼  -  中央CBD', '600万', '单价44419元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload3d433d1f-3d56-48f5-9f4a-0b4e3af039b3.JPG.296x216.jpg', '华润悦玺，精致装修，两用公寓，近万象城，生活便利', '青岛华润中心·华润大厦  | 2室1厅 | 76平米 | 南 | 其他', '低楼层(共35层)2012年建板楼  -  湛山', '205万', '单价26974元/平米')
('https://image1.ljcdn.com/370200-inspection/dcb97eb4-e596-4441-98eb-8e29d8ba0bec.jpg.296x216.jpg', '明厅视野好，户型方正，南北通透，看房方便！', '天虹花园  | 3室1厅 | 100.3平米 | 南 北 | 其他 | 无电梯', '高楼层(共8层)2000年建板楼  -  辛家庄', '328万', '单价32702元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_uploada12a523e-33ff-485d-9cf5-8ba96cb600d4.JPG.296x216.jpg', '湛山精装套三明厅顶加阁 拎包入住 南北通透', '仰口路  | 3室1厅 | 84.24平米 | 南 北 | 精装 | 无电梯', '高楼层(共6层)1989年建板楼  -  湛山', '395万', '单价46890元/平米')
('https://image1.ljcdn.com/370200-inspection/2a5422d2-2189-49a1-bcaf-9129887521fd.jpg.296x216.jpg', '闽江路新上舒适居家大格局套二，双卫', '闽江路  | 2室1厅 | 114.4平米 | 南 北 | 简装', '低楼层(共7层)1995年建板楼  -  闽江路', '355万', '单价31032元/平米')
('https://image1.ljcdn.com/370200-inspection/7f10ae77-cb24-4cd1-ae45-652cac8c2095.jpg.296x216.jpg', '封闭小区，精装修，拎包住，中间楼层', '弘信山庄  | 3室1厅 | 97.53平米 | 南 | 精装 | 无电梯', '高楼层(共6层)1998年建板楼  -  天山银海', '342万', '单价35067元/平米')
('https://image1.ljcdn.com/370200-inspection/c283a5f6-2f3c-416a-b54c-6be6142fb66d.jpg.296x216.jpg', '新上！ 上环55平套二 业主诚心出售 看房方便！', '香港花园上环区  | 2室1厅 | 55.69平米 | 南 | 其他 | 无电梯', '中楼层(共6层)2000年建板楼  -  辛家庄', '185万', '单价33220元/平米')
('https://image1.ljcdn.com/370200-inspection/2ae8b1ee-d146-4a0b-a1d4-1a61d1e707ed.JPG.296x216.jpg', '东海一路 南北套二 全明户型 利用率高', '东海一路  | 2室1厅 | 50.89平米 | 南 北 | 毛坯 | 无电梯', '高楼层(共7层)1994年建板楼  -  湛山', '295万', '单价57969元/平米')
('https://image1.ljcdn.com/370200-inspection/1449b21a-8e45-4605-9a2f-d0ea8e50eea7.jpg.296x216.jpg', '政法公寓！新上业主急售房源，价位合理，看房方便！', '政法公寓一期  | 2室1厅 | 87.49平米 | 东 西 | 其他 | 有电梯', '中楼层(共21层)1998年建板楼  -  远洋广场', '210万', '单价24003元/平米')
('https://image1.ljcdn.com/370200-inspection/b4422ce7-a125-4d02-bf7d-3498c7173196.jpg.296x216.jpg', '嘉峪关，套二厅，精装修带全套家具家电带院，带车位。', '武昌路6号  | 2室1厅 | 58.36平米 | 东 南 | 精装', '低楼层(共6层)1981年建板楼  -  八大关', '380万', '单价65114元/平米')
('https://image1.ljcdn.com/370200-inspection/04f4482c-ff17-4f91-bc56-fd95461be460.jpg.296x216.jpg', '银禧苑 3室2厅 300万', '银禧苑  | 3室2厅 | 150.87平米 | 东北 | 其他 | 有电梯', '中楼层(共26层)2003年建塔楼  -  北仲', '300万', '单价19885元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload5725749c-393e-43b4-ba91-a36c0fae9ee7.JPG.296x216.jpg', '万丽海景看海户型 视野好 位于八大关景区', '万丽海景  | 1室1厅 | 76.58平米 | 南 | 精装 | 有电梯', '低楼层(共35层)2011年建塔楼  -  湛山', '315万', '单价41134元/平米')
('https://image1.ljcdn.com/370200-inspection/e7dfb45f-4264-4988-998f-75f21077f495.jpg.296x216.jpg', '逍遥小区新上一楼房源，不临街不靠路，满五唯一。', '逍遥小区（逍遥二路）  | 2室1厅 | 65.59平米 | 南 北 | 毛坯 | 无电梯', '低楼层(共6层)1992年建板楼  -  大尧', '166万', '单价25309元/平米')
('https://image1.ljcdn.com/370200-inspection/191d2a19-4d74-483d-9864-ede58457db90.jpg.296x216.jpg', '经典套三 户型方正 南北通透 采光棒无遮挡 精致装修', '海信璞园  | 3室2厅 | 116.06平米 | 南 | 精装 | 有电梯', '中楼层(共28层)2010年建板楼  -  天山银海', '430万', '单价37050元/平米')
('https://image1.ljcdn.com/370200-inspection/333a7f1c-760f-480d-bbf4-722596c9d438.jpg.296x216.jpg', '海延雅居急售送车位刚需满五唯一看前海一线奥帆灯光秀', '海延雅居  | 2室2厅 | 76.47平米 | 南 | 其他 | 有电梯', '高楼层(共18层)2008年建板楼  -  福安', '249万', '单价32562元/平米')
('https://image1.ljcdn.com/370200-inspection/2b647d71-6270-4d88-af93-e45782453545.jpg.296x216.jpg', '新贵都二期  经典户型 精装全明  南北通透', '新贵都二期  | 2室1厅 | 91.61平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2001年建板楼  -  新贵都', '370万', '单价40389元/平米')
('https://image1.ljcdn.com/370200-inspection/test-d0b755ed-0e7c-4d8b-9504-3717ab99f147.png.296x216.jpg', '房子满五年 楼层低 采光好 中间楼层 户型方正', '浮东小区  | 3室1厅 | 103.91平米 | 南 北 | 其他 | 无电梯', '低楼层(共6层)1996年建板楼  -  闽江路', '345万', '单价33202元/平米')
('https://image1.ljcdn.com/370200-inspection/791d6842-e218-44f4-ba7e-26d4de5db0dd.jpg.296x216.jpg', '天福苑，改善中间楼层大套二，可改套三', '天福苑  | 2室2厅 | 132.31平米 | 南 | 其他 | 有电梯', '中楼层(共18层)2003年建板楼  -  天山银海', '385万', '单价29099元/平米')
('https://image1.ljcdn.com/370200-inspection/01f4c3b1-aad5-4ef5-89ca-558d3d660480.jpg.296x216.jpg', '晓望路 套二厅 户型通透 采光好 视野棒 停车方便', '晓望路  | 2室1厅 | 62.54平米 | 南 北 | 其他 | 无电梯', '高楼层(共7层)1988年建板楼  -  湛山', '275万', '单价43972元/平米')
('https://image1.ljcdn.com/370200-inspection/083dac22-9f21-42d7-bd8f-b1bf8fb58acb.jpg.296x216.jpg', '新上  邻中联广场  低楼层 不挡光  南北通透 满五', '如意小区  | 2室1厅 | 97.69平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1999年建板楼  -  新贵都', '342万', '单价35009元/平米')
('https://image1.ljcdn.com/370200-inspection/test-fb99ebc0-38f8-4da2-b7f7-f00efb43ce7c.png.296x216.jpg', '华润好套二 房子优势 采光户型好 精装拎包入住 急售！', '华润中心悦府  | 2室1厅 | 90.06平米 | 南 | 其他 | 有电梯', '中楼层(共30层)2014年建板楼  -  湛山', '454万', '单价50411元/平米')
('https://image1.ljcdn.com/370200-inspection/b6bb5fa6-eed2-44c3-9a92-1171a4fade24.jpg.296x216.jpg', '漳平路 南北卧套二通透户型 户型方正', '漳平路  | 2室1厅 | 70.67平米 | 南 | 其他 | 无电梯', '中楼层(共7层)1984年建板楼  -  闽江路', '192万', '单价27169元/平米')
('https://image1.ljcdn.com/370200-inspection/dcc394ae-a280-460d-a652-99d9f8e50846.jpg.296x216.jpg', '中环国际广场，2007年小区楼龄新。业主诚意出售', '中环国际广场  | 2室1厅 | 100.28平米 | 南 | 其他 | 有电梯', '低楼层(共30层)2007年建板楼  -  远洋广场', '300万', '单价29917元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload1b023032-bb31-4a77-b466-2c038cc72e43.jpg.296x216.jpg', '江西路 非顶楼，南向套二厅，广电小区', '广电小区(江西路)  | 2室1厅 | 89.88平米 | 南 | 其他 | 无电梯', '高楼层(共7层)1997年建板楼  -  闽江路', '298万', '单价33156元/平米')
('https://image1.ljcdn.com/370200-inspection/f03f65ec-4409-441f-977f-59e34b553b55.jpg.296x216.jpg', '新贵都B区优质商品房，无网点，安静。', '新贵都B区  | 2室2厅 | 97.56平米 | 南 北 | 精装 | 无电梯', '中楼层(共7层)2001年建板楼  -  新贵都', '352万', '单价36081元/平米')
('https://image1.ljcdn.com/370200-inspection/94f69cec-c546-4c4e-a32c-2d7007f482ec.JPG.296x216.jpg', '晓望路 3室1厅 390万', '晓望路  | 3室1厅 | 75.23平米 | 西北 | 精装 | 无电梯', '中楼层(共7层)1992年建板楼  -  湛山', '390万', '单价51842元/平米')
('https://image1.ljcdn.com/370200-inspection/1b835b00-ac31-4ed7-8c30-50c15065fe52.jpg.296x216.jpg', '江西路（市南东区） 2室1厅 218万', '江西路（市南东区）  | 2室1厅 | 69.89平米 | 南 | 其他', '中楼层(共6层)1993年建板楼  -  辛家庄', '218万', '单价31192元/平米')
('https://image1.ljcdn.com/370200-inspection/53e1327d-79ef-473c-89db-7305d10bf504.jpg.296x216.jpg', '金梦花园，精装套四，元宝户型，没有遮挡，有车库', '金梦花园  | 4室2厅 | 171.6平米 | 南 北 | 精装 | 无电梯', '低楼层(共7层)2006年建板楼  -  大尧', '652万', '单价37996元/平米')
('https://image1.ljcdn.com/370200-inspection/b7528709-453e-4507-bf42-aae880a45b62.jpg.296x216.jpg', '青岛山花园精装套三 视野好 环境好', '青岛山花园  | 3室2厅 | 128.53平米 | 南 | 精装 | 无电梯', '中楼层(共8层)2003年建板楼  -  大学路', '850万', '单价66133元/平米')
('https://image1.ljcdn.com/370200-inspection/81f06766-40c2-43b5-a085-c681dcae10e9.JPG.296x216.jpg', '东海一路 精装修 3居室 可直接拎包入住', '东海一路  | 3室2厅 | 135.46平米 | 南 北 | 简装 | 无电梯', '高楼层(共7层)1994年建板楼  -  湛山', '680万', '单价50200元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload662b60ca-a3b5-48c4-ad60-a5cba31705b1.JPG.296x216.jpg', '2年前精装修 湛山少有好楼层三居室', '天泰花园  | 3室2厅 | 125.03平米 | 东 南 北 | 其他 | 无电梯', '低楼层(共9层)1996年建板楼  -  湛山', '560万', '单价44790元/平米')
('https://image1.ljcdn.com/370200-inspection/49f5ab32-db0d-4722-bfbc-67a0546c1c92.jpg.296x216.jpg', '沿海品质小区 总价低单价低看海景满五年唯一省税', '碧海花园  | 3室2厅 | 159.5平米 | 东南 | 其他 | 有电梯', '中楼层(共21层)2004年建板楼  -  麦岛', '580万', '单价36364元/平米')
('https://image1.ljcdn.com/370200-inspection/bec6c900-fac3-4843-aa42-8afd82b07608.jpg.296x216.jpg', '2000年，小区不多见的套三全明户型 可看山还可看海', '台南路5号  | 3室2厅 | 115.8平米 | 南 | 其他', '高楼层(共7层)1998年建板楼  -  麦岛', '406万', '单价35061元/平米')
('https://image1.ljcdn.com/370200-inspection/ed0fd168-64f5-4c68-adf6-6ab847c5f656.jpg.296x216.jpg', '丰华园 广电大厦封闭小区 多层顶加阁 南北通透', '丰华园  | 5室3厅 | 123.6平米 | 南 北 | 其他 | 无电梯', '高楼层(共5层)2004年建板楼  -  田家花园', '535万', '单价43285元/平米')
('https://image1.ljcdn.com/370200-inspection/2902ab68-c15a-443b-8a48-fa82a8ec3087.jpg.296x216.jpg', '锦绣华城   多层电梯洋房    精装大套三', '锦绣华城一期  | 3室2厅 | 172.51平米 | 南 | 其他 | 有电梯', '低楼层(共6层)2010年建板楼  -  中央CBD', '740万', '单价42897元/平米')
('https://image1.ljcdn.com/370200-inspection/e25dfa2b-8699-454c-9bfd-44cfeff640d6.jpg.296x216.jpg', '兴源花园精装自住大套四，中式装修，诚意出售', '兴源花园  | 4室2厅 | 205.56平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1998年建板楼  -  奥帆中心', '636万', '单价30940元/平米')
('https://image1.ljcdn.com/370200-inspection/7fb234f2-45e3-4bb7-9ecb-6b7709edb245.jpg.296x216.jpg', '中铁青岛，高档小区，精装修， 管家式管理。', '中铁青岛中心  | 3室2厅 | 168.69平米 | 南 西南 | 精装 | 有电梯', '低楼层(共54层)2013年建塔楼  -  湛山', '590万', '单价34976元/平米')
('https://image1.ljcdn.com/370200-inspection/ea2a756c-24fd-4b6e-9011-4af448046196.jpg.296x216.jpg', '万丽海景 一线海景住宅 精致装修 临万象城 五四广场', '万丽海景  | 1室1厅 | 76.88平米 | 南 | 其他 | 有电梯', '低楼层(共35层)2011年建塔楼  -  湛山', '320万', '单价41624元/平米')
('https://image1.ljcdn.com/370200-inspection/b4e86cca-2170-4950-8cd9-72e472bff42d.jpg.296x216.jpg', '辛家庄 户型方正 诚意出售 采光好', '屏东路  | 3室1厅 | 77.29平米 | 南 北 | 其他 | 无电梯', '中楼层(共7层)1987年建板楼  -  辛家庄', '265万', '单价34287元/平米')
('https://image1.ljcdn.com/370200-inspection/b4401294-104d-4392-9c76-d9e0bf24b84e.jpg.296x216.jpg', '颐中高山，南向复式，套二，精装修，诚心出售', '颐中高山  | 2室1厅 | 97.95平米 | 南 | 精装 | 有电梯', '低楼层(共18层)2009年建板楼  -  天山银海', '330万', '单价33691元/平米')
('https://image1.ljcdn.com/370200-inspection/e895541e-b78c-49c4-921c-36885e7352e2.JPG.296x216.jpg', '美瓴居新上房源 业主诚心出售 价格合适 精装修', '美瓴居  | 3室2厅 | 125.06平米 | 南 西 北 | 其他 | 有电梯', '中楼层(共12层)2006年建板楼  -  天山银海', '440万', '单价35184元/平米')
('https://image1.ljcdn.com/370200-inspection/8e406955-6f0e-49b1-8df1-56dedbc27ff5.jpg.296x216.jpg', '瑞禾苑 跃层复式 套三双卫 全明户型 南北通', '瑞禾苑  | 3室2厅 | 148.54平米 | 南 北 | 其他 | 无电梯', '中楼层(共6层)1999年建板楼  -  麦岛', '610万', '单价41067元/平米')
('https://image1.ljcdn.com/370200-inspection/ba102483-a859-4515-ab91-0b4cb5196b35.jpg.296x216.jpg', '东海一路顶加阁套四三南卧餐厅客厅精装修', '东海一路  | 4室1厅 | 100.02平米 | 南 北 | 精装 | 无电梯', '高楼层(共7层)1994年建板楼  -  湛山', '495万', '单价49491元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload49db3c30-4e9e-45a4-9c70-bd88776bfbc0.JPG.296x216.jpg', '贵都三期 精装大三居 采光明亮 看房方便', '新贵都三期  | 3室2厅 | 154.71平米 | 南 北 | 其他 | 有电梯', '中楼层(共22层)2006年建板楼  -  新贵都', '598万', '单价38653元/平米')
('https://image1.ljcdn.com/370200-inspection/rsp_pic_upload16a27d39-ec34-467e-a100-b24ee45e89b0.jpg.296x216.jpg', '前海八大峡 顶加阁 一层价格两层面积 可看海', '瞿塘峡路  | 2室1厅 | 65.21平米 | 南 | 其他', '高楼层(共6层)1995年建板楼  -  团岛', '267万', '单价40945元/平米')
('https://image1.ljcdn.com/370200-inspection/fb547f0e-0d35-4380-bf30-755d83aad655.JPG.296x216.jpg', '2011年封闭小区，南北通透套三厅 楼龄新 环境好', '都市逸品  | 3室1厅 | 119.92平米 | 南 北 | 简装 | 有电梯', '低楼层(共27层)2011年建板楼  -  镇江路', '480万', '单价40027元/平米')
('https://image1.ljcdn.com/370200-inspection/40382a2f-1cb5-44d3-b2fd-c79d214f3168.jpg.296x216.jpg', '弘信花园 03户 前排光线无遮挡 满五年', '弘信花园  | 3室2厅 | 143.66平米 | 南 北 | 其他 | 有电梯', '中楼层(共11层)2005年建板楼  -  麦岛', '545万', '单价37937元/平米')
('https://image1.ljcdn.com/370200-inspection/2c5b7285-6d94-4866-b978-2330692947a0.jpg.296x216.jpg', '福林花园新上好房 户型少有 中上楼层采光通透性都很棒', '福林花园  | 3室2厅 | 121.96平米 | 南 北 | 其他 | 无电梯', '高楼层(共6层)2000年建板楼  -  大尧', '402万', '单价32962元/平米')
('https://image1.ljcdn.com/370200-inspection/35cbfbfe-9de6-4309-a11f-973ad3d97ef2.jpg.296x216.jpg', '城市生活家 多层套二顶加阁 相当复式 精装拎包入住', '城市生活家北区  | 2室2厅 | 99.82平米 | 南 | 其他 | 无电梯', '高楼层(共6层)2003年建板楼  -  天山银海', '430万', '单价43078元/平米')
('https://image1.ljcdn.com/370200-inspection/ef75de59-30a9-4419-b2c5-8f4725a45935.jpg.296x216.jpg', '天山小区，少有在售精装顶加阁，不临街，拎包住', '天山小区（宁国路）  | 2室1厅 | 81.38平米 | 南 | 其他 | 无电梯', '高楼层(共6层)1999年建板楼  -  天山银海', '345万', '单价42394元/平米')
